ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,81dbcd63-3bbc-4aae-9c86-a7749ce6218a,2980,,,"[65.0, 6.0]",16289,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Manuel Luna Rodríguez,6675.0,Left Back,159,Levante UD,221,,33,,,,,,,,,,,,,,,,,Levante UD,221,00:25:33.578,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d0eac710-a493-4064-a234-66e3482498fd,2986,,,"[63.0, 13.0]",16289,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Antonio Manuel Luna Rodríguez,6675.0,Left Back,161,Levante UD,221,,21,,,,,,,,,,,,,,,,,Levante UD,221,00:26:21.215,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cdfa8b9f-6d60-42ff-8dca-38ccf1092019,3022,,,"[11.0, 48.0]",16289,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,162,Barcelona,217,,46,,,,,,,,,,,,,,,,,Levante UD,221,00:27:46.475,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c92fb464-824a-4608-b94c-d3b59a42bb90,3080,,,"[17.0, 11.0]",16289,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,164,Barcelona,217,['fc6855dc-a0a3-49a5-b952-9fe43d93a868'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:28:59.898,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,79658a21-d006-4a0a-9a6e-2e938e4ec23b,3120,,,"[33.0, 64.0]",16289,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Borja Mayoral Moya,21147.0,Center Forward,165,Barcelona,217,['b8e68a46-e68c-4800-a89b-22c72623bae9'],50,,,,,,,,,,,,,,,,,Levante UD,221,00:29:50.374,Ball Recovery,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e71e77ec-6799-4d9e-a152-99fac53ed08a,3141,,,"[104.0, 77.0]",16289,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,166,Barcelona,217,,56,,,,,,,,,,,,,,,,,Barcelona,217,00:30:56.476,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b8ac57b6-b04c-4e6d-ae0f-c64a465b1805,3144,,,"[6.0, 39.0]",16289,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Aitor Fernández Abarisketa,23344.0,Goalkeeper,167,Levante UD,221,['82621d8a-1260-45b3-b0ea-56e9345d0036'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:31:00.012,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0a81c0d3-354d-4a5b-8d15-ccbbc61a7a9c,3205,,,"[70.0, 13.0]",16289,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,173,Barcelona,217,,17,,,,,,,,,,,,,,,,,Barcelona,217,00:33:17.725,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6bd1e764-6fb5-4a55-8207-bad8df62a085,3272,,,"[18.0, 7.0]",16289,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Suárez Pier,6807.0,Left Center Back,188,Levante UD,221,['bca7f21a-55aa-4d5a-89ca-22f6510791d3'],37,,,,,,,,,,,,,,,,,Levante UD,221,00:34:37.230,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,991e3f3b-532b-4bf2-8819-010e9fa31168,3290,,,"[38.0, 36.0]",16289,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,190,Barcelona,217,['9661f45b-f4f8-4610-8740-c31893a69d9c'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:35:27.684,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3f1944f7-c14e-49fa-b67e-06557e14adea,3358,,,"[3.0, 44.0]",16289,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitor Fernández Abarisketa,23344.0,Goalkeeper,194,Levante UD,221,,4,,,,,,,,,,,,,,,,,Levante UD,221,00:37:04.605,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2189af50-cc11-48ee-89d2-f087c9fc5f59,3368,,,"[10.0, 35.0]",16289,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Gerard Piqué Bernabéu,5213.0,Right Center Back,195,Barcelona,217,['236190f5-4a08-45b2-a229-2238f450829f'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:37:23.040,Ball Recovery,,2018/2019
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,555adf77-5329-4005-8f42-b72a641d5a4b,3401,,,"[33.0, 18.0]",16289,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Manuel Luna Rodríguez,6675.0,Left Back,196,Barcelona,217,['837a6089-c89f-48be-99b1-92af9eb9c9c7'],49,,,,,,,,,,,,,,,,,Levante UD,221,00:38:49.363,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6a3792eb-edb0-43e7-91a4-b3d5d2263ef6,3418,,,"[28.0, 38.0]",16289,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Suárez Pier,6807.0,Left Center Back,197,Levante UD,221,['5498db2d-bc03-4940-ad10-5069c37c780d'],24,,,,,,,,,,,,,,,,,Levante UD,221,00:39:24.857,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,662886e6-81cb-43b0-b53d-c51a88ccbfd1,3494,,,"[64.0, 14.0]",16289,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ángel Gómez Campaña,6688.0,Center Defensive Midfield,198,Levante UD,221,['ad05a805-efc7-4076-bc69-d15c388fa256'],44,,,,,,,,,,,,,,,,,Levante UD,221,00:40:44.689,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fee4cad1-e53c-48b9-b87c-546484e7b103,3505,,,"[91.0, 40.0]",16289,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ángel Gómez Campaña,6688.0,Center Defensive Midfield,198,Levante UD,221,,58,,,,,,,,,,,,,,,,,Levante UD,221,00:40:58.815,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5a26c929-473f-4da0-90de-4278ca67bbc3,3584,,,"[28.0, 46.0]",16289,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,202,Levante UD,221,['69134203-19af-4af5-b3fc-e83077c88ceb'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:43:10.758,Ball Recovery,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f026f844-6033-4b91-b33b-1a39bbcff27a,3589,,,"[84.0, 5.0]",16289,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Manuel Luna Rodríguez,6675.0,Left Back,202,Levante UD,221,['bd378135-c4cf-4d50-8808-0ad95f08915c'],18,,,,,,,,,,,,,,,,,Levante UD,221,00:43:18.681,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f0900e94-8ac0-4051-a686-48eb6117dda9,3615,,,"[95.0, 38.0]",16289,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roger Martí Salvador,6684.0,Center Forward,202,Levante UD,221,,40,,,,,,,,,,,,,,,,,Levante UD,221,00:43:40.420,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,70d68b87-0cd8-41a6-b747-259d4810ae15,3631,,,"[3.0, 40.0]",16289,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,203,Barcelona,217,,50,,,,,,,,,,,,,,,,,Barcelona,217,00:43:50.169,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,862d56da-c84d-44f5-b5c5-9f9666c76aa8,3711,,,"[57.0, 65.0]",16289,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enis Bardhi,6782.0,Left Center Midfield,210,Levante UD,221,['088d5c90-8d5c-4276-beb1-a5b653caecb6'],29,,,,,,,,,,,,,,,,,Levante UD,221,00:45:29.850,Ball Recovery,,2018/2019
,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b095dcc9-6392-47a4-86db-ea68ec0f1997,3716,,,"[66.0, 59.0]",16289,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Mayoral Moya,21147.0,Right Midfield,210,Levante UD,221,['0558de6d-9203-4d55-8317-7d52fb7d7d85'],32,,,,,,,,,,,,,,,,,Levante UD,221,00:45:32.929,Ball Recovery,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f862ef6a-4799-42d1-b9da-551e693cfe44,3732,,,"[23.0, 12.0]",16289,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,211,Barcelona,217,['7374164b-c499-4713-b359-bacd51e4ec86'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:46:20.107,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f6a7abf7-e31b-445b-b7c7-69a667eb4b41,3741,,,"[92.0, 73.0]",16289,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enis Bardhi,6782.0,Left Center Midfield,212,Levante UD,221,,24,,,,,,,,,,,,,,,,,Levante UD,221,00:46:24.910,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,e8977f3f-dfbb-4e18-8267-e1ec0f6088a5,31,,,"[47.0, 11.0]",16289,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,3,Levante UD,221,['56bcbe04-49f7-4bf6-8dbd-37cfbe5e0cc9'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.047,Duel,True,2018/2019
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,77de6a09-cc47-4302-81d6-752239ba36e6,43,,,"[9.0, 6.0]",16289,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,4,Levante UD,221,['e98fe443-cce7-49c9-9697-b854ea01c9d0'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.027,Duel,True,2018/2019
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,8d3b21bb-1995-46f6-9f2f-1239f3ba2ff3,104,,,"[83.0, 68.0]",16289,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,7,Barcelona,217,['ce58f061-e099-4f85-a3f8-21bed2bb6a62'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.923,Duel,True,2018/2019
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,ea9ced2e-76e5-4818-ae4b-589f81f257b8,205,,,"[38.0, 62.0]",16289,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Center Midfield,18,Barcelona,217,['0ab92d31-0267-4242-978d-4e10e36fca16'],7,,,,,,,,,,,,,,,,,Levante UD,221,00:04:07.272,Duel,True,2018/2019
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,cdd9951a-d1f1-4a10-8307-26229f61f34c,277,,,"[51.0, 27.0]",16289,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,22,Levante UD,221,['53b9b3d3-7472-4413-889c-b6648bd6f830'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.164,Duel,True,2018/2019
,,,,,,,,,,,True,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,77dcd679-e217-4c09-be20-74cb64f0a012,416,,,"[86.0, 53.0]",16289,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,26,Levante UD,221,['1c016c65-c50c-48e0-8961-31ae10591a17'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:07:51.731,Duel,True,2018/2019
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,624f90ba-ce99-42ae-b266-84cfc1f8e29b,421,,,"[88.0, 59.0]",16289,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,26,Levante UD,221,['ff0af455-664b-4e64-a1cd-a5d4b61fcf44'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:07:54.460,Duel,True,2018/2019
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,a7402d12-a1ed-4bb4-bff9-2f49352c1d20,606,,,"[62.0, 6.0]",16289,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moses Daddy-Ajala Simon,18163.0,Left Midfield,33,Levante UD,221,['30fbc28c-4c46-473f-ab91-dc73ae154255'],24,,,,,,,,,,,,,,,,,Levante UD,221,00:11:24.908,Duel,True,2018/2019
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,bdedbf54-0d48-412a-b7f2-1a02a7da333d,609,,,"[57.0, 75.0]",16289,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,34,Barcelona,217,['d761d1f4-ce36-426b-a154-431fa344b362'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:11:26.267,Duel,True,2018/2019
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,575e5ecd-66ec-403f-bcc2-bddc725bda5a,685,,,"[18.0, 63.0]",16289,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Andújar Moreno,6672.0,Right Back,35,Barcelona,217,['3da8fa52-3831-40c6-bc62-917cf04f8a3c'],43,,,,,,,,,,,,,,,,,Levante UD,221,00:12:43.023,Duel,True,2018/2019
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,9e93099a-ba6c-479e-b4f9-b6e6d45f12f5,720,,,"[62.0, 70.0]",16289,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Right Center Back,39,Barcelona,217,['31003ea8-59bf-431f-9283-63123476b41e'],58,,,,,,,,,,,,,,,,,Levante UD,221,00:13:58.625,Duel,True,2018/2019
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,5fb34492-3b1d-4819-b865-4b7b00013e6a,762,,,"[45.0, 76.0]",16289,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikola Vukčević,17303.0,Center Defensive Midfield,41,Barcelona,217,['2853ad0b-d70d-447b-a088-63a02cdc3b81'],54,,,,,,,,,,,,,,,,,Levante UD,221,00:14:54.536,Duel,True,2018/2019
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,107ea560-3834-4292-b0c4-ece20e22e60a,843,,,"[33.0, 58.0]",16289,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikola Vukčević,17303.0,Center Defensive Midfield,44,Barcelona,217,['aae44dc6-ddd2-4103-b0ca-33a11d7b2369'],36,,,,,,,,,,,,,,,,,Levante UD,221,00:16:36.382,Duel,True,2018/2019
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,b614128a-ddd9-4bb4-ab5c-16bce3794299,895,,,"[62.0, 76.0]",16289,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,45,Levante UD,221,['c0830270-6508-48f2-8a12-e693508edb25'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:17:20.358,Duel,True,2018/2019
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,b7ca7c61-e29e-4254-8e7f-4f75e5c35a0a,1019,,,"[69.0, 4.0]",16289,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,52,Barcelona,217,['7616cde1-0dd4-4651-bc20-fa5a2652679e'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.776,Duel,True,2018/2019
,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,f178bb35-03f0-4683-8521-344d63227ccb,1092,,,"[53.0, 4.0]",16289,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,56,Levante UD,221,['77d00518-dfb1-4eeb-bb37-2a5babe03cfb'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:21:37.033,Duel,True,2018/2019
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,5013d678-29f3-40eb-b433-e16755fdc9e7,1139,,,"[94.0, 61.0]",16289,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,57,Barcelona,217,['a5e2a597-1427-453c-97bc-000a3c8896ee'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:22:40.905,Duel,True,2018/2019
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,18c745ef-0ea1-436c-9ec7-56422bae0684,1142,,,"[30.0, 22.0]",16289,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nikola Vukčević,17303.0,Center Defensive Midfield,57,Barcelona,217,['154ae0aa-df0c-45c8-a444-7e48d8a7e3e8'],42,,,,,,,,,,,,,,,,,Levante UD,221,00:22:42.084,Duel,True,2018/2019
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,f61bfaaf-8aac-481b-b40e-ed80d052e680,1150,,,"[86.0, 52.0]",16289,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Remeseiro Salgueiro,6691.0,Right Midfield,58,Levante UD,221,['ff624f00-c585-411d-b97a-26c7406f2671'],28,,,,,,,,,,,,,,,,,Levante UD,221,00:23:28.244,Duel,True,2018/2019
,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,fdad1493-8357-4fcc-a65c-45304ddcec96,1194,,,"[98.0, 3.0]",16289,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,60,Levante UD,221,['9b9076a7-338b-4eb0-beab-739e525ba766'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:24:09.205,Duel,True,2018/2019
,,,,,,,,,,,True,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,b7df0e50-3ac7-426a-bf91-e4c24c93db48,1237,,,"[52.0, 54.0]",16289,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rubén Rochina Naixes,6680.0,Right Center Midfield,63,Barcelona,217,['0626c6eb-d3a9-4116-9406-3d54f3f0f2af'],4,,,,,,,,,,,,,,,,,Levante UD,221,00:25:04.722,Duel,True,2018/2019
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,f16bbc25-509b-470f-82bd-d771cd52dbed,1259,,,"[92.0, 24.0]",16289,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,68,Levante UD,221,['9f211154-cbc8-4f20-8f81-24d65456d5c9'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:25:32.944,Duel,True,2018/2019
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,76bfb5eb-2530-4ded-8127-a00bcda00574,1278,,,"[5.0, 27.0]",16289,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Suárez Pier,6807.0,Left Center Back,69,Barcelona,217,['ad6b83dd-7f00-4376-b7d5-76377221ae0f'],57,,,,,,,,,,,,,,,,,Levante UD,221,00:25:57.994,Duel,True,2018/2019
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,8c2511a8-ad88-4e76-b806-8a60f3a858d1,1559,,,"[15.0, 43.0]",16289,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rúben Miguel Nunes Vezo,6592.0,Right Center Back,76,Barcelona,217,['6ac4c5a8-aa1d-4d9f-83b4-00ed5aad4f13'],47,,,,,,,,,,,,,,,,,Levante UD,221,00:31:47.962,Duel,True,2018/2019
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,2f1e20c0-e4ed-4bd0-94f4-c618f8c0cd8c,1563,,,"[52.0, 33.0]",16289,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja Mayoral Moya,21147.0,Center Forward,76,Barcelona,217,['4e46f301-6447-49dc-bc97-46d5c6cff5ad'],51,,,,,,,,,,,,,,,,,Levante UD,221,00:31:51.652,Duel,True,2018/2019
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,153d41df-c37d-4fd5-8d22-a6a5e5931394,1640,,,"[14.0, 67.0]",16289,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,78,Levante UD,221,['eae85ebc-0d55-4998-b798-83fd8f791cc7'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:33:23.940,Duel,True,2018/2019
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,25add257-370f-4169-84a7-289a973475fa,1649,,,"[8.0, 78.0]",16289,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,80,Barcelona,217,['3b88b611-9ac1-4e61-ab34-c0c3d5c2f52d'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:33:38.445,Duel,True,2018/2019
,,,,,,,,,,,True,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,2f4c9c48-5dc5-401e-b340-e22265dba6b2,1653,,,"[117.0, 10.0]",16289,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moses Daddy-Ajala Simon,18163.0,Left Midfield,80,Barcelona,217,['cdcf30ba-5c38-47da-9134-e34a911150cc'],41,,,,,,,,,,,,,,,,,Levante UD,221,00:33:41.721,Duel,True,2018/2019
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,e7a06a18-ebc5-4d95-ad8e-a4d375988ea0,1717,,,"[56.0, 6.0]",16289,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,89,Levante UD,221,['3c4cb821-df38-41fb-b264-1ceff10ba62a'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:37:01.635,Duel,True,2018/2019
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,d24c6450-fbee-4d9e-92ff-0cec2830a738,1750,,,"[51.0, 50.0]",16289,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ángel Gómez Campaña,6688.0,Left Center Midfield,90,Barcelona,217,['6793b7cb-4a33-4815-bf37-97fb052befdd'],33,,,,,,,,,,,,,,,,,Levante UD,221,00:37:33.431,Duel,True,2018/2019
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,aa7f97a2-32f2-47bd-8179-19b0efd43cef,1887,,,"[40.0, 78.0]",16289,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,99,Levante UD,221,['19777d90-bc69-4ad0-abe9-00c38199b368'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:41:10.535,Duel,True,2018/2019
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,7167bb93-7b80-4566-91b8-45a1dffb23c4,1998,,,"[11.0, 42.1]",16289,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Suárez Pier,6807.0,Left Center Back,106,Barcelona,217,['1b1268b9-ebff-4bac-9caa-33f8332ce80a'],16,,,,,,,,,,,,,,,,,Levante UD,221,00:45:16.823,Duel,True,2018/2019
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,64055d68-45e8-4c16-9b86-0ebf02ff08f7,2038,,,"[7.0, 70.0]",16289,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rúben Miguel Nunes Vezo,6592.0,Right Center Back,108,Barcelona,217,['65448b4f-38ae-4dbe-a730-8832fae8ec66'],47,,,,,,,,,,,,,,,,,Levante UD,221,00:00:47.573,Duel,True,2018/2019
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,b790eca7-76e9-4591-abc0-6cadeaa51968,2045,,,"[29.0, 74.0]",16289,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Rochina Naixes,6680.0,Right Center Midfield,108,Barcelona,217,['1d219674-0aa1-4de2-a91b-889290d555fb'],52,,,,,,,,,,,,,,,,,Levante UD,221,00:00:52.013,Duel,True,2018/2019
