ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.4888,,,,,,,,,,,,,b47701f0-22c6-4504-ace1-02a174340f3b,97,,"[56.2, 67.6]",69325,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michaël Pereira,26671.0,Right Midfield,7,Barcelona,217,['0c235db6-d9fd-405a-a924-f7ddb3dafea6'],33,,,,,,,,,,,,,,,,,Mallorca,1043,00:02:33.027,Pressure,,2011/2012
,,,,,,,,,,,,,,0.3574,,,,,,,,,,,,,f7b6a1b8-9708-4c13-9ba6-5f209722177f,99,,"[49.5, 72.5]",69325,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Flores Moreno,26653.0,Right Back,7,Barcelona,217,"['2d3c8a72-3e37-48e3-8e7c-790e3314e5eb', '72eceac7-452f-4d33-9f64-3c22e9a74049']",33,,,,,,,,,,,,,,,,,Mallorca,1043,00:02:33.708,Pressure,,2011/2012
,,,,,,,,,,,,,,2.662343,,,,,,,,,,,,,0196940e-6346-453f-889d-b1bb5f49a735,116,,"[21.1, 52.6]",69325,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,8,Mallorca,1043,,46,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.493,Pressure,,2011/2012
,,,,,,,,,,,,,,1.272,,,,,,,,,,,,,0fd6d2c2-2ba1-4771-ad61-f514ebeaa741,127,,"[79.6, 67.1]",69325,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Damián Tissone,19431.0,Left Defensive Midfield,9,Barcelona,217,"['7dc0f056-ce7c-433f-9199-20f8c639d8d1', '9ba83f92-9bd9-4301-8358-47b2429cfbb4', 'e642d1c1-ea5f-427d-84e4-f8e34b44042b']",2,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:02.264,Pressure,,2011/2012
,,,,,,,,,,,,,,0.767458,,,,,,,,,,,,,4de56c95-aeb6-4dff-8e58-d603bb811990,137,,"[74.7, 36.4]",69325,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,10,Mallorca,1043,"['3f8c8e97-7d32-4fa1-a2d4-1c859ea00bd1', 'e55e888a-a54f-43cc-873a-da57e6318bb0']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.918,Pressure,,2011/2012
,,,,,,,,,,,,,,1.6081,,,,,,,,,,,,,96d0d141-ecfb-4310-b400-b20bec899a65,161,,"[35.3, 47.8]",69325,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,11,Barcelona,217,"['5bf8fb8e-f26e-4226-8d3f-271e882926a5', 'b3432e75-4de8-414d-bceb-27409ce02adf']",36,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:36.512,Pressure,,2011/2012
,,,,,,,,,,,,,,1.0216,,,,,,,,,,,,,a526c431-1afb-4c09-9175-b0bc0615cc79,162,,"[35.1, 53.2]",69325,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Damián Tissone,19431.0,Left Defensive Midfield,11,Barcelona,217,['b3432e75-4de8-414d-bceb-27409ce02adf'],36,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:36.876,Pressure,,2011/2012
,,,,,,,,,,,,,,0.8818,,,,,,,,,,,,,3735b031-2964-40e3-af48-1221b3cf8dc6,202,,"[40.9, 23.9]",69325,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Damián Tissone,19431.0,Left Defensive Midfield,13,Barcelona,217,"['4b9c352d-a77c-41a7-8efa-b524149b4682', 'a4f16342-9585-463c-b1ed-d16473ca6e84']",47,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:47.578,Pressure,,2011/2012
,,,,,,,,,,,,,,1.8521,,,,,,,,,,,,,dbeb3c68-941b-48d8-acdc-2a6f35860ccf,211,,"[16.6, 44.8]",69325,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Carlos de Araújo Nunes,25992.0,Right Center Back,13,Barcelona,217,['3e166fd0-0c26-4750-9317-47fe65701ec9'],53,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:53.113,Pressure,,2011/2012
,,,,,,,,,,,,,,2.7969,,,,,,,,,,,,,990e58ec-9dd0-40b0-bcc8-be6b92429cfe,212,,"[17.1, 46.0]",69325,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Flores Moreno,26653.0,Right Back,13,Barcelona,217,['0c1f86f7-6fcb-4f4b-8e63-ead950fc1569'],55,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:55.064,Pressure,,2011/2012
,,,,,,,,,,,,,,6.2235,,,,,,,,,,,,,6cab1090-20d6-4d0b-bcd6-8446e203d366,214,,"[23.8, 56.6]",69325,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michaël Pereira,26671.0,Right Midfield,13,Barcelona,217,"['82886387-1da4-4dbf-b1b8-7f63b04a79b1', '952911f7-6e83-47aa-80a8-2b126a5feff0', 'b806ad5e-2d62-4117-bd17-f921d76a21b3']",58,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:58.826,Pressure,,2011/2012
,,,,,,,,,,,,,,0.884089,,,,,,,,,,,,,23d98924-80e9-4faa-aa83-b545bd9f946c,221,,"[24.1, 56.2]",69325,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Damián Tissone,19431.0,Left Defensive Midfield,13,Barcelona,217,"['35da5b5f-95e5-414a-928a-ffca12311acb', '6bbb5c2b-214d-49d4-b679-79044e469abd', 'c45123ce-f6a2-4514-a049-6552b5cc8e45']",7,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:07.937,Pressure,,2011/2012
,,,,,,,,,,,,,,0.9174,,,,,,,,,,,,,a466e9e4-da6a-4228-a5f7-63cd6147ca18,235,,"[42.9, 48.1]",69325,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Giménez Candela,24053.0,Right Center Forward,14,Mallorca,1043,['dc69d907-d14b-4c4f-b7a9-093721c7d0a5'],18,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:18.891,Pressure,,2011/2012
,,,,,,,,,,,,,,2.221805,,,,,,,,,,,,,898111c2-f8bc-4766-9ce8-91a48563373c,243,,"[90.5, 59.4]",69325,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Defensive Midfield,14,Mallorca,1043,"['1957b183-4dcd-43b4-9448-ccabfe0239ad', '2d56f434-1336-4e90-83e3-2755e1714210', 'b9ad3dae-36bc-4ec8-815c-7c8db1fcb044']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.082,Pressure,,2011/2012
,,,,,,,,,True,,,,,1.292,,,,,,,,,,,,,4c084413-cc66-4fff-9ed5-86887335688e,253,,"[49.5, 56.7]",69325,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,15,Barcelona,217,"['39f5c080-a948-4f86-912f-ff31d4423a07', 'be73951b-7f16-4708-9fc5-9445583c121e', 'c24c7449-8a05-414e-aef3-2051bf4768b9']",34,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:34.387,Pressure,,2011/2012
,,,,,,,,,True,,,,,1.546545,,,,,,,,,,,,,647ca95e-7b6d-4eb0-bcb0-41bf1175caf8,264,,"[71.2, 32.4]",69325,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Defensive Midfield,15,Barcelona,217,['4b9e965b-261c-4cce-be10-0c632ff7e296'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.598,Pressure,,2011/2012
,,,,,,,,,,,,,,0.655102,,,,,,,,,,,,,b0bfa1bb-9d0e-4018-8eee-ed79c23a83ba,287,,"[42.1, 51.6]",69325,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,16,Barcelona,217,"['7f247764-1514-49e1-8135-52e0d9724832', 'cd983ccb-916c-404d-8ad2-fd8a8ee2b55b']",21,,,,,,,,,,,,,,,,,Mallorca,1043,00:06:21.484,Pressure,,2011/2012
,,,,,,,,,,,,,,1.452602,,,,,,,,,,,,,637a1675-26d0-4db9-a0c0-1ec8531af69e,290,,"[63.3, 61.8]",69325,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michaël Pereira,26671.0,Right Midfield,16,Barcelona,217,"['6add46b2-1e51-42b2-832a-d4a1dd93bb2c', 'bf8ebded-b072-4755-b2b8-df345012e8a5', 'ceadf408-5e20-4c1b-a35c-25bf9e482947']",23,,,,,,,,,,,,,,,,,Mallorca,1043,00:06:23.510,Pressure,,2011/2012
,,,,,,,,,,,,,,1.8994,,,,,,,,,,,,,2019ad76-1201-42ee-af96-13c832c18706,310,,"[36.4, 15.4]",69325,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Castro Irizábal,6740.0,Left Midfield,16,Barcelona,217,"['9b2a12b2-f5f0-4286-9e05-507779f64aa0', 'd38359a1-f0d3-4444-b767-9ee5da0bc984']",46,,,,,,,,,,,,,,,,,Mallorca,1043,00:06:46.146,Pressure,,2011/2012
,,,,,,,,,,,,,,0.546414,,,,,,,,,,,,,60b368d2-7361-4fea-bf67-271ec95e0606,318,,"[13.6, 65.0]",69325,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Manuel Flores Moreno,26653.0,Right Back,16,Barcelona,217,"['4bffb5f4-e6b2-4cd2-9e00-2871a471d2ce', '99eb71f1-f92c-40c3-b4bb-cb949ee2f3ee']",55,,,,,,,,,,,,,,,,,Mallorca,1043,00:06:55.184,Pressure,,2011/2012
,,,,,,,,,True,,,,,1.289785,,,,,,,,,,,,,1c01c60e-f4e6-4638-95f4-4f968e0f3766,333,,"[66.7, 14.6]",69325,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Damián Tissone,19431.0,Left Defensive Midfield,18,Barcelona,217,['5aade596-686b-414e-ad29-a333bf9fa970'],12,,,,,,,,,,,,,,,,,Mallorca,1043,00:07:12.763,Pressure,,2011/2012
,,,,,,,,,,,,,,2.4215,,,,,,,,,,,,,3f62cf8f-e767-4530-9590-310e1f7480ec,337,,"[44.7, 39.8]",69325,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,18,Barcelona,217,"['4169f276-d1e8-42d7-90b0-5f77c9b0cdf2', 'dced0c19-4e9f-4390-a522-05ff5c51dc8a']",16,,,,,,,,,,,,,,,,,Mallorca,1043,00:07:16.485,Pressure,,2011/2012
,,,,,,,,,,,,,,1.0306,,,,,,,,,,,,,f8b00762-931d-4234-8d66-49a1848d05d3,345,,"[31.9, 58.2]",69325,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,19,Barcelona,217,"['4239e8ca-6389-4808-9bb6-52fc34401195', '4ab21f33-caef-4a6d-949e-1149c6dadc82']",41,,,,,,,,,,,,,,,,,Mallorca,1043,00:07:41.347,Pressure,,2011/2012
,,,,,,,,,,,,,,1.1375,,,,,,,,,,,,,cead8921-872c-420a-89ee-ed378938a1ac,370,,"[43.7, 44.8]",69325,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,21,Barcelona,217,"['3ceea2d9-2fb0-4f81-a12c-9f6064c615dc', '4a56403a-905c-4ca0-8b75-73bfba4c8677']",1,,,,,,,,,,,,,,,,,Mallorca,1043,00:08:01.292,Pressure,,2011/2012
,,,,,,,,,,,,,,1.9827,,,,,,,,,,,,,7eb6ceec-bc1d-43ee-bd57-de87859b512f,377,,"[50.1, 51.8]",69325,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,21,Barcelona,217,['708e2953-6dde-47ed-be5f-cfd66e2020e7'],5,,,,,,,,,,,,,,,,,Mallorca,1043,00:08:05.057,Pressure,,2011/2012
,,,,,,,,,,,,,,1.6371,,,,,,,,,,,,,f31fbf75-66f0-4944-af28-dacca35db99c,388,,"[43.3, 52.4]",69325,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Flores Moreno,26653.0,Right Back,23,Barcelona,217,"['132cfa5a-6462-4bdb-887d-60d6db8c52ab', '5c0bec35-bf11-4bbd-9a80-df474dfe3037', '9c29a8d0-a43c-4f5b-9111-11532b83ac40']",40,,,,,,,,,,,,,,,,,Mallorca,1043,00:08:40.279,Pressure,,2011/2012
,,,,,,,,,,,,,,0.8394,,,,,,,,,,,,,336ee53b-da0d-4810-9b1d-f5fe0109d8ec,394,,"[41.0, 43.3]",69325,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,23,Barcelona,217,"['5210f2fa-bc60-4e2a-9ceb-9ab9e1136e00', '80898ac5-1584-42f0-a3df-9a6557e31399']",42,,,,,,,,,,,,,,,,,Mallorca,1043,00:08:42.776,Pressure,,2011/2012
,,,,,,,,,,,,,,1.0639,,,,,,,,,,,,,64ae153d-8f31-48c0-813f-982fc6ca07cb,396,,"[41.5, 35.5]",69325,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Damián Tissone,19431.0,Left Defensive Midfield,23,Barcelona,217,"['8ac277dd-f8de-42ec-8848-229f6a4ee8cd', 'b67a4b1e-d3cb-4c21-852b-e637106dfaa6', 'd7154c77-fd17-437b-973e-bcba4fb38504']",43,,,,,,,,,,,,,,,,,Mallorca,1043,00:08:43.994,Pressure,,2011/2012
,,,,,,,,,,,,,,1.1245,,,,,,,,,,,,,3dbf41bc-e5f5-48eb-8873-aed3b66cee05,410,,"[42.5, 12.3]",69325,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gerard Piqué Bernabéu,5213.0,Center Back,24,Mallorca,1043,"['44a3b098-59ce-443d-bd77-0037c0d43319', '68bf5435-9100-41c1-8893-143c5bd46775', 'fa7da861-4334-4736-8d4c-1be0a08bde0a']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:09:04.826,Pressure,,2011/2012
,,,,,,,,,,,,,,0.851412,,,,,,,,,,,,,7e607095-639d-4987-abfa-98920fcb9219,456,,"[80.1, 29.4]",69325,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,26,Mallorca,1043,"['e62600e7-0775-4f7c-bc2d-7a31c0708a15', 'f91907f6-f71e-4806-b588-dce78ad5cc68']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:09:51.450,Pressure,,2011/2012
,,,,,,,,,,,,,,0.836499,,,,,,,,,,,,,7934db63-0acc-4210-b559-439b4101ec84,473,,"[46.8, 30.9]",69325,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,28,Barcelona,217,"['1976a82c-a50b-4518-b920-92b69631491b', '70cc8cbb-e886-4c2a-98ab-a7874531665e', 'b8669e39-99d8-41e2-b896-f81f74824b92']",25,,,,,,,,,,,,,,,,,Mallorca,1043,00:10:25.748,Pressure,,2011/2012
,,,,,,,,,,,,,,0.82892,,,,,,,,,,,,,c8476680-a40f-4839-a010-7f8645a84dc0,488,,"[37.0, 69.6]",69325,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Flores Moreno,26653.0,Right Back,28,Barcelona,217,"['d4e814d5-f43a-4bb3-bc7c-b3db32d75209', 'e583ba11-fb3c-4eae-aaa5-17bdd92eaf68', 'f5f0a8c4-ac86-48cb-bd33-0a7900225967']",36,,,,,,,,,,,,,,,,,Mallorca,1043,00:10:36.736,Pressure,,2011/2012
,,,,,,,,,,,,,,1.221417,,,,,,,,,,,,,74b774e1-677c-4c36-bc82-2f52e91e5272,504,,"[41.3, 52.7]",69325,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michaël Pereira,26671.0,Right Midfield,29,Barcelona,217,['745ffc23-4a4e-4113-b60d-0c003c9077d3'],0,,,,,,,,,,,,,,,,,Mallorca,1043,00:11:00.848,Pressure,,2011/2012
,,,,,,,,,,,,,,0.5724,,,,,,,,,,,,,524bdaff-2c9c-47d4-8256-3edab57d5bc2,518,,"[25.1, 55.1]",69325,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Manuel Flores Moreno,26653.0,Right Back,29,Barcelona,217,"['5277b928-7783-45bd-ad3b-4d14b0102054', '695a5238-9316-4078-9a13-e08894522e52']",12,,,,,,,,,,,,,,,,,Mallorca,1043,00:11:12.885,Pressure,,2011/2012
,,,,,,,,,,,,,,0.488302,,,,,,,,,,,,,3c843522-bd5c-4ad1-9931-ef740fd52f39,526,,"[5.8, 74.1]",69325,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Flores Moreno,26653.0,Right Back,30,Barcelona,217,['dd436063-5349-4862-ab78-242419d158b1'],26,,,,,,,,,,,,,,,,,Mallorca,1043,00:11:26.319,Pressure,,2011/2012
,,,,,,,,,,,,,,0.675315,,,,,,,,,,,,,b8a71335-8795-4a46-9943-0ec2216b7f3e,541,,"[69.5, 9.4]",69325,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,31,Mallorca,1043,"['1ccc2920-a4b8-47a4-b1d5-069f11a6e5de', '3309505e-b54c-4a5f-802d-3e75cf1e5acc']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:11:47.532,Pressure,,2011/2012
,,,,,,,,,,,,,,0.490119,,,,,,,,,,,,,a4c36abc-2732-445a-9e43-65e85b4642d0,549,,"[71.8, 7.2]",69325,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing Back,31,Mallorca,1043,['6e4b4e3a-cf83-4024-bc4e-8b86bfdac92e'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:11:51.046,Pressure,,2011/2012
,,,,,,,,,True,,,,,2.668,,,,,,,,,,,,,72a3e4c7-5507-4823-873c-9a7b48d37732,553,,"[44.7, 75.5]",69325,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Casadesús Castaño,23791.0,Left Center Forward,31,Mallorca,1043,['0236a150-61de-447a-ae32-aaac04f2edf8'],52,,,,,,,,,,,,,,,,,Mallorca,1043,00:11:52.263,Pressure,,2011/2012
,,,,,,,,,,,,,,1.00965,,,,,,,,,,,,,cd8b5ab7-0605-45f1-9d9d-5e7337f68011,556,,"[80.6, 13.0]",69325,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing Back,31,Mallorca,1043,"['62545c87-19a1-49c1-ae8c-1db2bb28b291', 'af3d9006-9106-485d-b434-8e9d5b1e2256', 'f7ff753b-f445-43e2-8baa-444511a505bd']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:11:55.809,Pressure,,2011/2012
,,,,,,,,,,,,,,0.940392,,,,,,,,,,,,,9c431011-b8dd-4a0a-8af4-1470bbf746f3,560,,"[83.3, 11.4]",69325,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Center Forward,31,Mallorca,1043,"['6cebefc8-9137-4864-8d99-c34839dfe663', 'f93bc1d6-5003-4d80-977f-26ec607c593e']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:11:57.139,Pressure,,2011/2012
,,,,,,,,,,,,,,0.809239,,,,,,,,,,,,,ecf7161b-6a9d-4d34-a3e9-54c487782fbe,563,,"[91.1, 33.0]",69325,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,31,Mallorca,1043,"['1a810d39-59c7-4709-b773-c0fdddc16dd7', 'b9ed6df5-3b49-4780-b92b-6b5a0943bfd4', 'da11eda0-84ef-4476-96ec-b8ef17cfc0be']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:11:58.750,Pressure,,2011/2012
,,,,,,,,,True,,,,,1.109652,,,,,,,,,,,,,e9fe1e1c-baba-47b7-888c-fd0334d40118,570,,"[20.0, 43.2]",69325,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iván Ramis Barrios,6778.0,Left Center Back,31,Mallorca,1043,"['430b640e-53f2-4d95-9cc8-694f661fb914', '692c9629-9293-4ef8-b113-4f079ac8a171']",1,,,,,,,,,,,,,,,,,Mallorca,1043,00:12:01.072,Pressure,,2011/2012
,,,,,,,,,,,,,,1.182628,,,,,,,,,,,,,5953ab5b-a7c4-4354-a343-2726bd4388f9,593,,"[30.8, 32.6]",69325,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Michaël Pereira,26671.0,Right Midfield,33,Barcelona,217,"['53356818-50ba-406c-9d9a-382043784094', 'c837566e-5330-49b2-9a0e-24b2bdfef84c', 'cc9ff1c7-f89e-422a-b445-5bed664829af']",30,,,,,,,,,,,,,,,,,Mallorca,1043,00:13:30.743,Pressure,,2011/2012
,,,,,,,,,,,,,,1.720925,,,,,,,,,,,,,7ef29e12-2297-4894-a598-33c8ffba302f,608,,"[40.4, 74.5]",69325,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,35,Mallorca,1043,"['82643d32-5714-4ad8-946b-b66240e3c6e0', 'a67e220a-c75f-4baa-8130-e39b6538af59']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:14:15.393,Pressure,,2011/2012
,,,,,,,,,True,,,,,2.839,,,,,,,,,,,,,9170c549-580e-4953-aaf7-cf7f406b3999,614,,"[82.0, 3.5]",69325,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Giménez Candela,24053.0,Right Center Forward,36,Barcelona,217,"['e3944c24-0587-4894-9782-fecffb1cb8cd', 'ec06741b-c09d-4e47-adf2-d4e80e454c42']",17,,,,,,,,,,,,,,,,,Mallorca,1043,00:14:17.596,Pressure,,2011/2012
,,,,,,,,,,,,,,1.161424,,,,,,,,,,,,,4fa9bbcb-7d40-421a-acbb-81c536defbe2,618,,"[99.4, 19.4]",69325,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Giménez Candela,24053.0,Right Center Forward,36,Barcelona,217,"['7c0b7b57-ef6b-452f-9dc4-b113b6a10a47', 'c593adee-706e-4164-80c1-99610f299c67']",23,,,,,,,,,,,,,,,,,Mallorca,1043,00:14:23.089,Pressure,,2011/2012
,,,,,,,,,,,,,,0.991574,,,,,,,,,,,,,3311e9bd-8181-476d-961b-561445d56a12,626,,"[20.0, 58.0]",69325,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,36,Barcelona,217,"['a4e439ab-19b4-4128-95b3-c71b24ca9b4e', 'bea8fa36-b331-4143-a2bd-848ba947a7d7']",34,,,,,,,,,,,,,,,,,Mallorca,1043,00:14:34.717,Pressure,,2011/2012
,,,,,,,,,True,,,,,0.56212,,,,,,,,,,,,,ae82ee3d-ebb8-4d50-9194-65ac0fa57e53,637,,"[102.9, 43.6]",69325,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Center Forward,36,Barcelona,217,['9b60838b-5728-4083-8929-6962bb5bad12'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:14:43.529,Pressure,,2011/2012
,,,,,,,,,,,,,,1.60531,,,,,,,,,,,,,aa4226ea-dd49-4786-a307-8bf9e9f932bb,641,,"[66.9, 16.1]",69325,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Giménez Candela,24053.0,Right Center Forward,36,Barcelona,217,"['0ac6fb7a-aa35-4f05-b62e-9c749cabda71', '6f8dd653-0ff0-46dc-8f10-57d0a1062e00']",49,,,,,,,,,,,,,,,,,Mallorca,1043,00:14:49.301,Pressure,,2011/2012
,,,,,,,,,,,,,,1.265916,,,,,,,,,,,,,8285d759-dcc9-4bc5-9eba-ad8d8606e75b,673,,"[47.9, 63.2]",69325,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing Back,40,Mallorca,1043,"['0c1ed2c6-b779-4111-94d0-01173961304a', '2352dc2f-e9aa-4c5e-be97-5cacbae878dc']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.740,Pressure,,2011/2012
,,,,,,,,,,,,,,0.5342,,,,,,,,,,,,,c7033ae6-2e62-48fc-9359-8858d099677e,697,,"[37.2, 60.5]",69325,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,41,Barcelona,217,"['285d0726-e0c0-4d84-a0cf-5bafef88a0d5', '9f4ae748-994a-4be2-9cc5-4d8e291658f5', 'c25abaa1-bf83-4a80-932d-75ef7dcfa957']",35,,,,,,,,,,,,,,,,,Mallorca,1043,00:17:35.218,Pressure,,2011/2012
,,,,,,,,,,,,,,0.7956,,,,,,,,,,,,,4dc6cf3c-56e1-4964-8e15-6edf92e55be0,703,,"[37.4, 51.6]",69325,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,41,Barcelona,217,"['83d431ed-cefe-4195-b413-ff7b41167793', 'cae47ced-7093-4cbf-a5d1-a7a15319694f']",39,,,,,,,,,,,,,,,,,Mallorca,1043,00:17:39.361,Pressure,,2011/2012
