ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.343698,,,,,,,,,,,,36b3371a-81c9-4e9d-9632-371769306549,1201,,"[104.2, 40.2]",15956,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,63,Barcelona,217,['0e63f0ee-84dd-42c9-a7de-ef4455c21e62'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:27:15.572,Pressure,,2018/2019
,,,,,,,,,,,,,,,2.197713,,,,,,,,,,,,c58326b5-b43a-4fee-a3ae-6a7442f43929,1208,,"[20.1, 13.7]",15956,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laureano Antonio Villa Suárez,11291.0,Center Attacking Midfield,64,Barcelona,217,"['bfa1586a-1a39-4e55-a70c-79213d4682e7', 'ff511c71-2ab6-4626-9431-3df9d0d59734']",31,,,,,,,,,,,,,,,,,Real Valladolid,901,00:27:31.024,Pressure,,2018/2019
,,,,,,,,,True,,,,,,0.996826,,,,,,,,,,,,1cf1af79-ff5b-4d60-a1cb-49e5357a9998,1226,,"[105.0, 33.4]",15956,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,65,Real Valladolid,901,"['34994624-dc53-4d2c-94af-9c112a277083', 'f8a82c1b-7ffb-4607-aab7-76bafa76dc77']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:27:49.373,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.325841,,,,,,,,,,,,ab278f41-55f1-4c7b-a676-2e287f1b0aae,1243,,"[65.5, 40.8]",15956,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja Fernández Fernández,11294.0,Center Defensive Midfield,66,Barcelona,217,"['94d14a6f-21e7-4aa9-b532-194eff887f72', 'a9d48bcf-0542-415a-a056-03055691e9fe']",32,,,,,,,,,,,,,,,,,Real Valladolid,901,00:28:32.700,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.340304,,,,,,,,,,,,aefd1e1c-f0b7-4485-83c9-a30f15a0810a,1295,,"[41.2, 48.8]",15956,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Laureano Antonio Villa Suárez,11291.0,Center Attacking Midfield,69,Barcelona,217,"['62123123-5829-40ea-b42f-7c30a3b980b0', 'e90a98bb-dcca-4f7e-8e90-c84d6f4ea5fe']",30,,,,,,,,,,,,,,,,,Real Valladolid,901,00:30:30.802,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.731127,,,,,,,,,,,,f37422d7-0485-4c20-a294-e8eaf975b7ed,1318,,"[98.0, 74.0]",15956,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,70,Real Valladolid,901,['d708e640-43ba-4a0b-93ac-bbe52c2542df'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.663,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.265355,,,,,,,,,,,,ebb026c8-7418-4943-b5f9-c1d64c110e81,1351,,"[15.6, 47.4]",15956,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Calero Villa,11293.0,Left Center Back,71,Barcelona,217,"['ab10f936-0bc5-4056-a421-f88ef14b33c7', 'd0a8734d-59c2-4ed2-8222-f29f76dee548']",0,,,,,,,,,,,,,,,,,Real Valladolid,901,00:32:00.937,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.592304,,,,,,,,,,,,1e94ba14-5294-49c1-8ee6-063896af3cbf,1361,,"[54.8, 70.7]",15956,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Plano Pedreño,11296.0,Left Center Forward,72,Real Valladolid,901,['624b05ed-5594-452c-9915-e9f5f6f814c8'],11,,,,,,,,,,,,,,,,,Real Valladolid,901,00:32:11.351,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.623212,,,,,,,,,,,,f3fa0a38-30ea-4b42-9df0-5800341427ec,1433,,"[6.3, 19.9]",15956,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Ignacio Martínez García,11298.0,Left Back,77,Barcelona,217,"['5a4cd756-85f3-438a-89a5-2be59c8eb93e', '6468bdc2-2dda-4e74-9fcb-1a66202356ad', 'b4defcae-0675-4c84-843b-c6c2542ed2b6']",41,,,,,,,,,,,,,,,,,Real Valladolid,901,00:34:41.809,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.512419,,,,,,,,,,,,560dec58-c656-4fc3-99e9-e8ef054abed9,1454,,"[10.3, 64.9]",15956,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Anuar Mohamed Tuhami,11303.0,Right Center Midfield,78,Barcelona,217,"['61042705-7a91-42e2-ae8b-65109cc94cf1', 'd6f1d458-7f85-4774-8745-782f12efb74d']",21,,,,,,,,,,,,,,,,,Real Valladolid,901,00:35:21.308,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.968256,,,,,,,,,,,,838e3ca2-21d1-4395-b915-d12615343cc4,1460,,"[20.2, 4.8]",15956,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enes Ünal,6760.0,Right Center Forward,79,Barcelona,217,,38,,,,,,,,,,,,,,,,,Real Valladolid,901,00:35:38.541,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.360285,,,,,,,,,,,,86d95727-5ab3-4987-94c5-fc44415edd66,1479,,"[24.2, 27.5]",15956,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Calero Villa,11293.0,Left Center Back,80,Barcelona,217,"['330374e2-60d1-4fd9-894d-4755ded3d2fe', 'b352c5de-63f1-4bdd-bd20-01a2f7dc9aab']",11,,,,,,,,,,,,,,,,,Real Valladolid,901,00:36:11.998,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.225925,,,,,,,,,,,,df55a1e8-56a6-4405-917b-7c91b47f5187,1482,,"[12.2, 31.0]",15956,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco José Olivas Alba,11304.0,Right Center Back,80,Barcelona,217,['d0302a69-9414-47c7-94b9-b3a10700f671'],13,,,,,,,,,,,,,,,,,Real Valladolid,901,00:36:13.886,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.093721,,,,,,,,,,,,17c993d9-6fb5-4e40-8029-e8d7b9a1ff7b,1504,,"[42.3, 9.7]",15956,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,82,Real Valladolid,901,"['aac74840-0936-4660-943c-02b51af3c0d4', 'fe656797-bd25-4836-b711-cddd3dbc87be']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:37:31.641,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.817167,,,,,,,,,,,,97b0a1ad-6726-4879-abc9-43858bcf1ee2,1505,,"[45.6, 9.1]",15956,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,82,Real Valladolid,901,"['320cdb7d-d2e5-45c9-9310-eee91e391859', 'aac74840-0936-4660-943c-02b51af3c0d4', 'fe656797-bd25-4836-b711-cddd3dbc87be']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:37:32.358,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.478775,,,,,,,,,,,,94a05d4a-ed3b-4dfe-9250-4e361bda59ac,1520,,"[36.6, 16.8]",15956,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,83,Barcelona,217,"['2f3fdc87-6ba1-45d2-b3d4-13415c421a6f', 'a37697d1-3326-46e4-a741-f80fcf0433e3']",55,,,,,,,,,,,,,,,,,Real Valladolid,901,00:37:55.197,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.198945,,,,,,,,,,,,c85f65b6-6dba-41bb-a45f-cfe26c56f1f2,1530,,"[17.4, 15.5]",15956,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Ignacio Martínez García,11298.0,Left Back,83,Barcelona,217,['4e2f9b9f-b6f1-4784-83aa-aa67a646b3c0'],7,,,,,,,,,,,,,,,,,Real Valladolid,901,00:38:07.731,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.420073,,,,,,,,,,,,6d15321c-5d51-4376-9b5a-2986c219eb7e,1547,,"[32.6, 19.1]",15956,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laureano Antonio Villa Suárez,11291.0,Center Attacking Midfield,85,Barcelona,217,"['70865cc3-b04e-4743-b9c9-0f59a45ad00f', '85ccf362-6c71-4c75-90ab-cf012f11992c']",9,,,,,,,,,,,,,,,,,Real Valladolid,901,00:39:09.136,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.875607,,,,,,,,,,,,2982dd1c-4d09-404d-ae66-e6ce545b764f,1552,,"[20.6, 5.6]",15956,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Ignacio Martínez García,11298.0,Left Back,85,Barcelona,217,['8de8a507-054b-4514-ad15-4b88ea469a58'],11,,,,,,,,,,,,,,,,,Real Valladolid,901,00:39:11.810,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.342918,,,,,,,,,,,,4c69975b-6c18-41c2-adfe-77d914d7a6a9,1553,,"[23.8, 5.4]",15956,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,85,Barcelona,217,['9587c080-eafa-4443-9796-d41f076c19a9'],13,,,,,,,,,,,,,,,,,Real Valladolid,901,00:39:13.338,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.451059,,,,,,,,,,,,149e4b93-5958-4781-b7d7-47e7b4fbe2fe,1563,,"[49.2, 22.1]",15956,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,86,Real Valladolid,901,"['5c1190cf-b13e-4074-a524-8eedd42c003a', '6eacec4a-0873-48bc-bfdb-0e6578bd8d94', '90970de3-cec0-4565-a678-bde48729cca8']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:39:54.979,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.659409,,,,,,,,,,,,0e8f7ee4-e898-4e9a-a51d-58da1ee2db79,1604,,"[31.8, 38.7]",15956,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,88,Barcelona,217,['c5fda8e8-b611-4150-a260-45a317a10a2d'],18,,,,,,,,,,,,,,,,,Real Valladolid,901,00:41:18.634,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.229828,,,,,,,,,,,,60080f3c-e124-4aeb-9b28-849243e52954,1649,,"[32.1, 54.2]",15956,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anuar Mohamed Tuhami,11303.0,Right Center Midfield,91,Barcelona,217,"['169659cc-9a58-4ba2-9a9d-34ad6d9b2fec', 'd57aab78-1510-4822-84de-0a6bc067d1d7']",35,,,,,,,,,,,,,,,,,Real Valladolid,901,00:43:35.856,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.736621,,,,,,,,,,,,22531b59-74aa-4082-b781-0109d323f6f3,1656,,"[40.9, 25.4]",15956,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,93,Real Valladolid,901,"['8df22e9f-1bcb-49bb-ab0a-eecd79f9a8d9', 'd32340c2-adae-4e52-918c-cb61cb5343c2']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:44:42.154,Pressure,,2018/2019
,,,,,,,,,,,,,,,3.275595,,,,,,,,,,,,25bd0b8a-e5cc-434d-9989-a86ddaca4951,1661,,"[47.2, 23.0]",15956,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,93,Real Valladolid,901,['1640f88d-bca2-43ca-8d22-e8d80d9401e1'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:44:44.220,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.33284,,,,,,,,,,,,6fbe2641-25f4-43a3-8539-7efaf81a47cd,1662,,"[39.3, 6.0]",15956,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Philippe Coutinho Correia,3501.0,Left Center Midfield,93,Real Valladolid,901,['64833c8d-6f79-43a2-872e-e8c718f8ecbf'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:44:47.336,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.417484,,,,,,,,,,,,b31130de-0d8e-4061-9675-ade5886e63d6,1671,,"[60.1, 26.5]",15956,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,93,Real Valladolid,901,"['10ddbc2c-cb63-4cb8-b2dc-0ec020b1bc72', '23454410-3c2a-44e5-8d75-b0c3082a7362', 'f890b819-2fc1-4153-b9c1-20437ebbdab2']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:44:54.033,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.450521,,,,,,,,,,,,69f4ddd6-eda1-45f8-99ba-11ab1b5543ca,1678,,"[38.5, 7.7]",15956,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,93,Real Valladolid,901,"['10fb2cb8-2497-4929-830d-b16611c19123', '3b9f1fed-b416-4de8-be35-d620cf6182bf', 'cc14e0b7-f5dd-4f8d-aa3c-0d73a6b152b9']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:44:59.718,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.341414,,,,,,,,,,,,2c7e4ea4-e026-43c8-998f-82eccecf92ad,1702,,"[66.5, 4.3]",15956,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ousmane Dembélé,5477.0,Left Wing,94,Real Valladolid,901,"['2634f386-ad18-4f5f-b09a-32ae7f0c2bdf', '7115e628-1e26-4eb4-8146-662e89c82b1a']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.167,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.44489,,,,,,,,,,,,44cf3baa-3445-4c62-97b8-1a6eca306022,1737,,"[44.0, 10.6]",15956,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Plano Pedreño,11296.0,Left Center Forward,95,Barcelona,217,"['b8780e9b-32aa-4d8a-8fff-70192ccd58b4', 'dba037a8-6815-4afc-830a-5a778de0b060']",51,,,,,,,,,,,,,,,,,Real Valladolid,901,00:00:51.112,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.42611,,,,,,,,,,,,d24e2adc-89a8-4ab2-b926-68d01ce24292,1755,,"[34.1, 34.1]",15956,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,96,Real Valladolid,901,['47abbfa7-b11a-4f78-b5df-700834a16b0e'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.101,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.075195,,,,,,,,,,,,09c016ba-e556-4d34-8a76-30ce357219f4,1759,,"[9.7, 66.0]",15956,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,96,Real Valladolid,901,['4e990b60-b113-4ce7-a7c5-5431f5dda7c3'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.247,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.585928,,,,,,,,,,,,a478eff3-3aa0-483b-bdbe-ddb49d0dcc30,1765,,"[9.2, 59.6]",15956,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,96,Real Valladolid,901,,49,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.911,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.328578,,,,,,,,,,,,1b178d3b-acd8-493f-9fec-d309f6d1b643,1769,,"[12.5, 55.4]",15956,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,96,Real Valladolid,901,['801966fb-9211-4836-9467-ff90d1d1e0f3'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.974,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.989774,,,,,,,,,,,,a49f6c84-389e-42e5-a226-ff0f32773435,1774,,"[78.3, 46.0]",15956,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Borja Fernández Fernández,11294.0,Center Defensive Midfield,97,Barcelona,217,,16,,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:16.906,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.753864,,,,,,,,,,,,1395cc48-063f-4f24-9085-8d4a44b983d4,1818,,"[114.5, 23.9]",15956,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,98,Barcelona,217,"['b5990b63-7061-4000-9aa2-db2c56117bae', 'e040e8c4-d049-4130-b2af-080b0b6af71f']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.478,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.469295,,,,,,,,,,,,66f5bf91-b523-463c-a2c5-96679cd831ca,1826,,"[12.3, 58.3]",15956,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anuar Mohamed Tuhami,11303.0,Right Center Midfield,98,Barcelona,217,['e949df17-3ace-4f7f-8a16-7b8ad9e5be4b'],12,,,,,,,,,,,,,,,,,Real Valladolid,901,00:03:12.376,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.094927,,,,,,,,,,,,24d1a89a-9e48-4c5c-b4a0-0449f1915ea1,1834,,"[31.4, 45.2]",15956,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,99,Real Valladolid,901,,35,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.513,Pressure,,2018/2019
,,,,,,,,,True,,,,,,0.778487,,,,,,,,,,,,de3b71a2-e690-4ec3-a27c-54c6eca522f9,1838,,"[88.7, 34.9]",15956,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Enes Ünal,6760.0,Right Center Forward,99,Real Valladolid,901,['4e90eb4a-6219-4893-8c42-46b443ce310c'],38,,,,,,,,,,,,,,,,,Real Valladolid,901,00:03:38.223,Pressure,,2018/2019
,,,,,,,,,True,,,,,,0.980364,,,,,,,,,,,,59c32e86-cdee-4513-b3f9-9c102e0ae2a2,1839,,"[87.9, 34.9]",15956,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Óscar Plano Pedreño,11296.0,Left Center Forward,99,Real Valladolid,901,,39,,,,,,,,,,,,,,,,,Real Valladolid,901,00:03:39.408,Pressure,,2018/2019
,,,,,,,,,True,,,,,,0.483708,,,,,,,,,,,,58bf80ea-5aad-4461-8ddd-175c115b1f6e,1843,,"[78.5, 44.6]",15956,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Enes Ünal,6760.0,Right Center Forward,99,Real Valladolid,901,['5020119c-44c9-4a80-85ba-4cd13278eaa1'],42,,,,,,,,,,,,,,,,,Real Valladolid,901,00:03:42.502,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.197289,,,,,,,,,,,,6b97ba88-6c64-4c09-a1e2-4576da53a78f,1854,,"[64.8, 68.5]",15956,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anuar Mohamed Tuhami,11303.0,Right Center Midfield,101,Real Valladolid,901,['4d7f40b6-0caf-49d4-ab03-82995e8fcad2'],33,,,,,,,,,,,,,,,,,Real Valladolid,901,00:04:33.491,Pressure,,2018/2019
,,,,,,,,,True,,,,,,1.174829,,,,,,,,,,,,966e56c4-2842-445e-8df4-110abea9cbbc,1860,,"[60.3, 33.3]",15956,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,102,Barcelona,217,"['34829791-c324-4a1b-993f-bc2a8373f2b6', '4dd73140-ba67-42ec-916b-c1d5901a0ff4']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.409,Pressure,,2018/2019
,,,,,,,,,True,,,,,,2.355679,,,,,,,,,,,,aab011ed-f189-4bab-abe4-4a5bf481ceb4,1863,,"[60.3, 33.3]",15956,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,103,Real Valladolid,901,['4dd73140-ba67-42ec-916b-c1d5901a0ff4'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.708,Pressure,,2018/2019
,,,,,,,,,True,,,,,,0.577521,,,,,,,,,,,,82159532-935e-446d-ab39-a02158c9e833,1864,,"[71.0, 28.1]",15956,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,103,Real Valladolid,901,['42964077-f379-4168-a7da-562aa8177d61'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.153,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.593535,,,,,,,,,,,,c6bf4e5d-3425-4d97-a320-4dd520f96ce7,1868,,"[81.1, 24.1]",15956,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,103,Real Valladolid,901,"['251c5fde-cbec-4d7f-bf48-9cffe2660195', 'ab12d866-2efd-4f43-a3d2-5c88413d8b5e']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.433,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.587173,,,,,,,,,,,,e4dd164d-d0c7-45bf-b118-a5db9acb4b6a,1888,,"[68.6, 9.2]",15956,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ousmane Dembélé,5477.0,Left Wing,105,Real Valladolid,901,['8f4a0001-68cf-4171-b570-556252fdf370'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.729,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.548002,,,,,,,,,,,,23683460-cde0-4b49-8dc8-e4f34f7c7bff,1889,,"[70.9, 15.8]",15956,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Philippe Coutinho Correia,3501.0,Left Center Midfield,105,Real Valladolid,901,['196cc741-f582-4c04-9a30-5a1e8f2e415f'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.595,Pressure,,2018/2019
,,,,,,,,,True,,,,,,4.388932,,,,,,,,,,,,d1e4112e-2830-4a4f-8da8-33d5535cfbc0,1897,,"[38.1, 20.3]",15956,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,106,Real Valladolid,901,['0ce6988c-45ba-4daf-b0ca-3f77c55acb93'],46,,,,,,,,,,,,,,,,,Real Valladolid,901,00:05:46.547,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.829609,,,,,,,,,,,,92279ab5-ed85-4277-a461-7638050975c9,1901,,"[115.6, 66.7]",15956,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,106,Real Valladolid,901,['262833d1-4c6e-41f7-a52d-998410b2edd9'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:05:55.434,Pressure,,2018/2019
,,,,,,,,,True,,,,,,0.233436,,,,,,,,,,,,d3121aee-14eb-4c3f-b1d5-3b7414324f26,1913,,"[87.2, 22.4]",15956,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Plano Pedreño,11296.0,Left Center Forward,108,Barcelona,217,"['8fb84101-23d0-4d8c-9ea3-6f4282b3e2a5', 'd0440b26-b8be-432e-b08d-df6136617177']",45,,,,,,,,,,,,,,,,,Real Valladolid,901,00:06:45.635,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.340274,,,,,,,,,,,,8418a7c1-4050-41ac-ab08-50041d78a8b2,1923,,"[56.3, 17.2]",15956,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laureano Antonio Villa Suárez,11291.0,Center Attacking Midfield,108,Barcelona,217,"['1da09955-9b92-454e-9bf9-269348331e35', '9b7fc3e4-e92e-471d-a978-d063918689f0']",49,,,,,,,,,,,,,,,,,Real Valladolid,901,00:06:49.733,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.180289,,,,,,,,,,,,1f1bc958-5e58-44dc-bb5f-97906596d406,1927,,"[57.4, 7.0]",15956,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,108,Barcelona,217,['52a92716-7c8a-4b71-8bc5-7afc2b392b26'],51,,,,,,,,,,,,,,,,,Real Valladolid,901,00:06:51.202,Pressure,,2018/2019
,,,,,,,,,True,,,,,,0.587741,,,,,,,,,,,,a5855f7a-65fc-4c19-b67b-47153c874433,1938,,"[63.8, 73.1]",15956,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,109,Real Valladolid,901,"['374c78f5-eaa2-413f-9588-5e5a19cfdc8b', '5be4a2f3-dedb-4d97-974d-dad16dd56ee3']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:06:57.464,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.657726,,,,,,,,,,,,6a02f6a9-943a-46e5-9e5e-8e28f26b5dcc,1971,,"[93.2, 61.9]",15956,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Anuar Mohamed Tuhami,11303.0,Right Center Midfield,110,Real Valladolid,901,"['77d9f603-a89c-46a5-a1c9-506dc0bbed4d', '970b695b-26b4-4f95-92a6-5737cdf6e66c']",12,,,,,,,,,,,,,,,,,Real Valladolid,901,00:08:12.782,Pressure,,2018/2019
