bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3602dbe8-64d7-4b1a-877c-d3cd1a0a8f2a,2845,,"[20.3, 12.8]",266631,69,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,129,Atlético Madrid,212,['1f9d55f8-6e81-4067-959f-e9582fdc7bd6'],54,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.583,Block,,2014/2015
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,b39113e8-20fd-4791-9022-ea856e730101,2856,,"[19.2, 5.6]",266631,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,130,Atlético Madrid,212,['153f2721-d2fe-48ed-af44-484b76b02f7a'],5,,,,,,,,,,,,,,,,Barcelona,217,00:25:05.779,Block,,2014/2015
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6bd8ba9d-403d-46b6-92ec-e599a1defb92,2885,,"[51.8, 16.3]",266631,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,132,Atlético Madrid,212,['32cf4439-fff9-4af9-aa52-133374c01c5a'],54,,,,,,,,,,,,,,,,Barcelona,217,00:25:54.361,Block,,2014/2015
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,83354b94-8179-4219-ac0c-15fc2bb4309a,2898,,"[56.0, 58.1]",266631,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,132,Atlético Madrid,212,['d5776544-859b-46e0-8229-1ff5437f71c3'],3,,,,,,,,,,,,,,,,Barcelona,217,00:26:03.006,Block,,2014/2015
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,17feab18-551c-45e5-b497-e2687c943428,3145,,"[31.5, 26.8]",266631,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,142,Barcelona,217,['ccb72fc1-f54e-4759-8d82-acedb43a4ee7'],26,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:26.827,Block,,2014/2015
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a4caae01-d1d3-4377-ae35-e907e3f6a2ab,3167,,"[41.3, 19.1]",266631,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,143,Atlético Madrid,212,['7e605b15-6fc0-4e8f-9355-4a6b7e569d2e'],5,,,,,,,,,,,,,,,,Barcelona,217,00:32:05.798,Block,,2014/2015
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,50726336-8eed-4d94-826a-4d9330e00578,3240,,"[16.9, 9.6]",266631,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,145,Atlético Madrid,212,['52d13073-368a-470a-844d-06a1a7e017d4'],9,,,,,,,,,,,,,,,,Barcelona,217,00:33:09.536,Block,,2014/2015
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1323b002-3518-4461-b729-8f9159143261,3519,,"[11.9, 32.5]",266631,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,151,Atlético Madrid,212,['58856c29-6a7f-44ec-82d3-d690c59e77ee'],15,,,,,,,,,,,,,,,,Barcelona,217,00:40:15.578,Block,,2014/2015
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9d1a80e7-471f-47f5-8542-471f88ed7263,3572,,"[24.2, 59.1]",266631,86,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,154,Atlético Madrid,212,['c3e28134-abf6-41f7-8344-1e9584de5f8f'],44,,,,,,,,,,,,,,,,Barcelona,217,00:41:44.332,Block,,2014/2015
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8c6a1d10-e48d-40da-80d9-7a0fafe24c22,3591,,"[13.3, 6.9]",266631,87,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Mathieu,10609.0,Left Back,157,Atlético Madrid,212,['8503f276-8f7a-41db-818c-e08d56c453b4'],49,,,,,,,,,,,,,,,,Barcelona,217,00:42:49.503,Block,,2014/2015
,,,,,,,,,,,,,,,,0.9821,,,,,,,,,,,c280accd-f3ba-4fdf-aa63-ef079933c1b7,372,,"[116.4, 34.0]",266631,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José María Giménez de Vargas,5259.0,Right Center Back,13,Atlético Madrid,212,"['135cdfd1-1a5e-4f76-a6cc-fab21d143f5f', '60908a4d-dad7-4f2d-95c1-6ed9f7fd7a6b']",24,True,Head,"[119.1, 40.4, 1.4]",,"[{'location': [119.3, 38.5], 'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.7, 46.5], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.5, 48.1], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [120.0, 0.2], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [114.5, 39.5], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.3, 44.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.3, 45.8], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.8, 44.8], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [116.3, 39.9], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.4, 33.0], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.4, 31.1], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.2, 37.6], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.5, 34.7], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.3, 46.8], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",17ba4cd9-594f-487d-88b8-ea0e09a25fc5,Saved,0.112888776,Normal,Open Play,,,,,,Atlético Madrid,212,00:07:24.330,Shot,True,2014/2015
,,,,,,,,,,,,,,,,0.644672,,,,,,,,,,,7db3aa60-f014-4922-9be4-92d50d23e9b2,501,,"[104.5, 30.3]",266631,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,22,Barcelona,217,"['03d3ca15-9ca4-4329-9b41-2ed4ef15054c', 'ccc377f4-4692-45ea-8ac6-0a6e114cb7bd']",17,,Left Foot,"[118.1, 38.7, 0.3]",,"[{'location': [118.9, 39.2], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 28.2], 'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.4, 27.2], 'player': {'id': 23488, 'name': 'Mario Suárez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 31.1], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [92.4, 19.3], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 28.3], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.5, 29.2], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 31.9], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.6, 39.8], 'player': {'id': 26780, 'name': 'Guilherme Magdalena Siqueira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.6, 31.3], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.1, 28.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.8, 40.3], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",cfd0c254-f060-4b84-a3e6-e2517d0fada3,Saved,0.054865986,Normal,Open Play,,,,,,Barcelona,217,00:11:17.237,Shot,True,2014/2015
,,,,,,,,,,,,,,,,0.556354,,,,,,,,,,,7a05f8c2-afec-4085-a842-8764fb2e5a91,583,,"[110.2, 38.6]",266631,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,24,Barcelona,217,['df6b2102-353d-4975-88d9-f7b4d401bddb'],45,,Head,"[119.2, 38.1, 1.0]",,"[{'location': [119.1, 39.6], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.9, 39.8], 'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.3, 30.0], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.8, 20.2], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.9, 32.7], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.1, 60.6], 'player': {'id': 26780, 'name': 'Guilherme Magdalena Siqueira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 46.0], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.2, 37.5], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.9, 61.5], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.2, 56.1], 'player': {'id': 23488, 'name': 'Mario Suárez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [86.1, 22.5], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",b974a564-6a5a-4e4a-979e-720b3b000c9d,Saved,0.14381783,Normal,Open Play,,,,,,Barcelona,217,00:12:45.828,Shot,,2014/2015
,,,,,,,,,,,,,,,,0.4077,,,,,,,,,,,2022011d-285c-41e6-b22b-9d2cf168a1fc,621,,"[101.9, 53.4]",266631,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Center Forward,26,Barcelona,217,"['0f585003-2021-447f-bc88-827e1df7edc0', 'b2478e99-6e4c-4231-9fe2-30d174a0a211']",44,,Left Foot,"[107.7, 48.1]",,"[{'location': [109.7, 48.0], 'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.4, 43.5], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.4, 36.4], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.6, 39.7], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.8, 46.7], 'player': {'id': 23488, 'name': 'Mario Suárez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.3, 47.0], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.8, 49.9], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 52.9], 'player': {'id': 26780, 'name': 'Guilherme Magdalena Siqueira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.5, 56.9], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.5, 50.9], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.8, 50.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.5, 34.2], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [86.8, 32.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",4a1f03e7-1731-4ef1-8f3e-bfac0f1d0c44,Blocked,0.03452981,Normal,Open Play,,,,,,Barcelona,217,00:13:44.152,Shot,,2014/2015
,,,,,,,,,,,,,,,,0.943414,,,,,,,,,,,4504a6c9-9d7d-414d-ac39-5ee8d0f02d47,866,,"[100.0, 31.6]",266631,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,30,Barcelona,217,['c6674475-2813-4e6c-9bc4-46b3f81713e5'],44,,Left Foot,"[120.0, 40.3, 3.8]",,"[{'location': [118.8, 39.7], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.6, 45.0], 'player': {'id': 26780, 'name': 'Guilherme Magdalena Siqueira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.3, 34.0], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 31.8], 'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 27.8], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.6, 36.4], 'player': {'id': 23488, 'name': 'Mario Suárez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 29.9], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.6, 29.5], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.5, 28.3], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.7, 32.7], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.9, 36.5], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.8, 54.4], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",c01df36f-3538-4b54-97f0-9c91e102f25b,Off T,0.045610327,Normal,Open Play,,,,,,Barcelona,217,00:17:44.012,Shot,,2014/2015
,,,,,,,,,,,,,,,,0.0627,,,,,,,,,,,83024bf5-8ced-44aa-a779-0ed74abeb281,921,,"[108.4, 36.8]",266631,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,34,Barcelona,217,"['155d2c8c-279b-4678-996e-98e692a705c3', 'e9e6680a-4b5d-44be-9c95-df4b9f6d6858']",9,,Head,"[109.4, 36.9]",,"[{'location': [117.2, 41.4], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 36.9], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.8, 41.4], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 42.0], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.8, 58.1], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [85.4, 30.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.5, 53.8], 'player': {'id': 23488, 'name': 'Mario Suárez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 40.6], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.8, 52.3], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.4, 46.7], 'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 48.2], 'player': {'id': 26780, 'name': 'Guilherme Magdalena Siqueira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",1e3c83b8-4f6b-49f1-a2f6-0504c4400a3f,Blocked,0.12449091,Normal,Open Play,,,,,,Barcelona,217,00:19:09.635,Shot,,2014/2015
,,,,,,,,,,,,,,,,1.0963,,,,,,,,,,,cad5a48c-b84d-44c0-823a-ca61fbc58676,1149,,"[91.6, 45.9]",266631,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,48,Atlético Madrid,212,['7f3a9550-cc60-4897-81a6-49099fadb275'],23,,Right Foot,"[120.0, 51.5, 0.5]",True,"[{'location': [118.0, 39.7], 'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 24.8], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.5, 8.1], 'player': {'id': 26780, 'name': 'Guilherme Magdalena Siqueira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.2, 34.3], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [95.7, 24.8], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [85.8, 18.5], 'player': {'id': 23488, 'name': 'Mario Suárez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [90.5, 53.8], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.6, 47.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.6, 47.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.2, 32.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 38.0], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 30.9], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 19.4], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.4, 20.6], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [77.8, 23.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",,Off T,0.035372216,Normal,Open Play,,,,,,Atlético Madrid,212,00:25:23.724,Shot,,2014/2015
