bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4259db0-ee80-4f84-a925-aaffa55c1a7e,2450,,"[88.0, 13.0]",16231,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,104,Barcelona,217,['33e736f9-9fe0-4d98-86d6-ac6a563e105b'],38,,,,,,,,,,,,,,,,Barcelona,217,00:10:38.417,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f135059-d75d-423b-92eb-c336d346c7af,2453,,"[73.0, 24.0]",16231,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,104,Barcelona,217,['6939cfca-a0a7-4216-abe5-0e3f3669421a'],39,,,,,,,,,,,,,,,,Barcelona,217,00:10:39.617,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a84f3863-640f-490c-9986-4c38a0692ba2,2456,,"[87.0, 48.0]",16231,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,104,Barcelona,217,['e3da2540-727f-4fb0-b170-a3c7f1694b95'],41,,,,,,,,,,,,,,,,Barcelona,217,00:10:41.705,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56405fee-575b-41f1-9f1f-664d220ffc07,2464,,"[26.0, 31.0]",16231,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Hermoso Canseco,6790.0,Left Center Back,105,Espanyol,214,['3dda22c5-2c24-442d-aa1f-dbe9f091a37d'],47,,,,,,,,,,,,,,,,Espanyol,214,00:10:47.265,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10ec55e7-f9c7-47b6-a820-2c13a1b543e8,2467,,"[48.0, 35.0]",16231,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Iglesias Quintas,11391.0,Left Center Forward,105,Espanyol,214,['89d48298-f0f1-4b0f-a82e-051836cb90bc'],48,,,,,,,,,,,,,,,,Espanyol,214,00:10:48.782,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af5d0f81-5aeb-41c0-8162-4a12aacdef11,2472,,"[56.0, 44.0]",16231,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,106,Barcelona,217,['8902cd74-33ab-461d-a536-31ccef7beafb'],52,,,,,,,,,,,,,,,,Barcelona,217,00:10:52.513,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3b57dd7-ff66-4e96-9866-c687b9e2f371,2475,,"[59.0, 44.0]",16231,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,106,Barcelona,217,['24f44536-bcee-40c0-8612-5644f533fefb'],56,,,,,,,,,,,,,,,,Barcelona,217,00:10:56.281,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e76ede8-b27d-4527-8d81-4ed5a8550744,2478,,"[66.0, 61.0]",16231,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,106,Barcelona,217,['e486d871-86c7-49cb-b0dd-4dd7b4fd4204'],58,,,,,,,,,,,,,,,,Barcelona,217,00:10:58.715,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750053c3-1985-4d7c-b854-1e0f1753e88a,2481,,"[85.0, 75.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,106,Barcelona,217,['4b9bfd77-590b-4f09-b7df-ade72e9414da'],2,,,,,,,,,,,,,,,,Barcelona,217,00:11:02.814,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73e94731-3e45-4f6c-8a16-4bef696cf032,2484,,"[83.0, 63.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,106,Barcelona,217,['0679002a-aa4d-4548-9015-31196c5eb7b9'],6,,,,,,,,,,,,,,,,Barcelona,217,00:11:06.651,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbac2d36-e2b2-414c-834d-a3415629ce52,2487,,"[93.0, 43.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,106,Barcelona,217,['49ba024d-891e-422c-85d9-da1916e33d4a'],9,,,,,,,,,,,,,,,,Barcelona,217,00:11:09.496,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea415455-d25b-4f70-9073-9f42933c6df0,2490,,"[91.0, 11.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,106,Barcelona,217,['d5247b78-948f-4603-8e01-2bca957933dc'],13,,,,,,,,,,,,,,,,Barcelona,217,00:11:13.205,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7c90b96-b688-4fd0-bfe3-ef1587a688ae,2493,,"[86.0, 17.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,106,Barcelona,217,['7e43652f-f230-47f8-b648-9e705c535196'],16,,,,,,,,,,,,,,,,Barcelona,217,00:11:16.038,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b972b1f-177e-4dcc-878d-03bc5e7fb6cf,2496,,"[83.0, 48.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,106,Barcelona,217,['0932b8fb-2443-41ee-80a9-58cc1b183e07'],17,,,,,,,,,,,,,,,,Barcelona,217,00:11:17.811,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54d142b5-6c71-4ec6-a322-b4ab6e495ce3,2499,,"[92.0, 72.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,106,Barcelona,217,['7883e09c-6b5f-4b7b-9414-39ef9119d31b'],21,,,,,,,,,,,,,,,,Barcelona,217,00:11:21.027,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674d5c29-9575-42dd-9d2f-7dd7f98f43e4,2502,,"[84.0, 67.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,106,Barcelona,217,['9c4e6645-b045-423b-adb3-dad463644d00'],24,,,,,,,,,,,,,,,,Barcelona,217,00:11:24.299,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93fa6fdb-12f5-42a9-803d-c5795965fcac,2505,,"[75.0, 32.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,106,Barcelona,217,['679eecb9-73c9-4321-8e77-11ba1c3a33ac'],27,,,,,,,,,,,,,,,,Barcelona,217,00:11:27.170,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad338dad-0597-4330-b70b-84370576ff4d,2508,,"[86.0, 11.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,106,Barcelona,217,['bd4104a8-9372-40af-a153-322a0f95c74c'],30,,,,,,,,,,,,,,,,Barcelona,217,00:11:30.990,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8615201-7e51-4466-9b3c-abcc76667fac,2511,,"[81.0, 19.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,106,Barcelona,217,['b592fa79-c5c2-4cfd-ab15-371c3b83e2e3'],34,,,,,,,,,,,,,,,,Barcelona,217,00:11:34.318,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b0f8a02-63ad-4f5c-8e9b-91dfa1e76873,2514,,"[78.0, 53.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,106,Barcelona,217,['80197523-5e37-442c-8a04-7c4ac4491692'],38,,,,,,,,,,,,,,,,Barcelona,217,00:11:38.417,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d80ec95-0fc4-412c-b75d-59fb6eb16b32,2517,,"[95.0, 74.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,106,Barcelona,217,['7b3179a8-55cb-4cb2-a098-4e153e6ae326'],42,,,,,,,,,,,,,,,,Barcelona,217,00:11:42.489,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478a6ca-a8b2-43d7-99b0-1a2581f2f59e,2520,,"[84.0, 69.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,106,Barcelona,217,['6c3da7f0-0d0b-4238-9021-a761c1e19227'],45,,,,,,,,,,,,,,,,Barcelona,217,00:11:45.950,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffa4e029-d92f-4bab-8b1b-d70722bee943,2523,,"[107.0, 44.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,106,Barcelona,217,['9bc35980-46bb-4a3b-a561-cc81cedc4113'],49,,,,,,,,,,,,,,,,Barcelona,217,00:11:49.022,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c24d8b9-e570-4fed-b809-37ea15bcba82,2526,,"[38.0, 26.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Iglesias Quintas,11391.0,Left Center Forward,106,Barcelona,217,['785ad820-b59a-442c-a187-ad00fcb15a03'],51,,,,,,,,,,,,,,,,Espanyol,214,00:11:51.745,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91fd295a-9718-4b93-aa31-198216b85c33,2530,,"[88.0, 67.0]",16231,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,106,Barcelona,217,"['66432891-28ab-49f8-b78c-4740a22cda05', 'f8bfffe3-1b9b-4ba6-abe5-bf72c13d04c7']",55,,,,,,,,,,,,,,,,Barcelona,217,00:11:55.293,Ball Receipt*,True,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,26e7ba48-8a66-4fb2-9f42-d88fedf58fde,2536,,"[77.0, 47.0]",16231,57,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Óscar Melendo Jiménez,6902.0,Right Center Forward,107,Espanyol,214,['12b9d83e-f7f0-4fa7-8ce1-2b806d553922'],42,,,,,,,,,,,,,,,,Espanyol,214,00:12:42.861,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5edf10f-0a65-4f42-8249-ccc6a81fe644,2538,,"[35.0, 42.0]",16231,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,108,Barcelona,217,['0190959a-8cd5-4026-9b29-09c5f78b418d'],44,,,,,,,,,,,,,,,,Barcelona,217,00:12:44.445,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea93eedd-8c54-4895-9285-9ff80972485d,2541,,"[9.0, 40.0]",16231,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,108,Barcelona,217,['d555d4de-6019-4c2c-a8da-8f1ebe0ec4dd'],46,,,,,,,,,,,,,,,,Barcelona,217,00:12:46.467,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c8e9cfe-9f25-4be7-87ac-82ed9e43225e,2544,,"[13.0, 19.0]",16231,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,108,Barcelona,217,['cdf964cf-6385-4139-83b8-eaeda89eeb78'],49,,,,,,,,,,,,,,,,Barcelona,217,00:12:49.143,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26d024d2-496b-4e1a-8f4c-96e3c002a78a,2548,,"[56.0, 29.0]",16231,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,108,Barcelona,217,"['404e5d51-a475-47e5-82c1-d33321244ddb', '99ce5837-8549-4254-8e92-f21161c8a35b']",53,,,,,,,,,,,,,,,,Barcelona,217,00:12:53.420,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5b382e1-3f48-4508-8349-006486f8168d,2552,,"[71.0, 44.0]",16231,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Roca Junqué,6866.0,Left Center Midfield,108,Barcelona,217,['8397214a-56c7-4924-b9cc-2b6921ce375b'],55,,,,,,,,,,,,,,,,Espanyol,214,00:12:55.615,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b27ab56-3e37-48ed-8062-a144901d654b,2566,,"[65.0, 47.0]",16231,58,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Roca Junqué,6866.0,Left Center Midfield,110,Espanyol,214,['201f65e0-6da7-4a56-a2a1-94831bea92c9'],24,,,,,,,,,,,,,,,,Espanyol,214,00:13:24.141,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183fa03f-0053-4d7f-9154-2a4d3b672a08,2569,,"[66.0, 69.0]",16231,58,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lluís López Mármol,22919.0,Right Center Back,110,Espanyol,214,['e58d3143-8822-4536-9ed0-9e207715bd61'],26,,,,,,,,,,,,,,,,Espanyol,214,00:13:26.391,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0d83c45-622b-47b3-be90-49586a2728e8,2575,,"[74.0, 59.0]",16231,59,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,111,Barcelona,217,['de6814d6-aa00-4a83-80b2-503b021059a2'],19,,,,,,,,,,,,,,,,Barcelona,217,00:14:19.058,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877ab5c6-9c34-4dcf-b865-d0c85bd57317,2577,,"[78.0, 5.0]",16231,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Iglesias Quintas,11391.0,Left Center Forward,112,Espanyol,214,['4bc2d295-16b8-437b-9594-ee81c405aee7'],21,,,,,,,,,,,,,,,,Espanyol,214,00:14:21.683,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b91b9a1c-c46b-4813-bf7e-2c8c1d884053,2579,,"[62.0, 3.0]",16231,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrià Giner Pedrosa,22287.0,Left Wing Back,112,Espanyol,214,['a6295491-fa80-4b0e-b77a-8737ebc8a735'],22,,,,,,,,,,,,,,,,Espanyol,214,00:14:22.977,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201b81de-60e7-4763-97e4-3b985ab90b06,2582,,"[61.0, 16.0]",16231,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Hermoso Canseco,6790.0,Left Center Back,112,Espanyol,214,['1002d971-21c1-4366-a32a-b357ce33d95d'],26,,,,,,,,,,,,,,,,Espanyol,214,00:14:26.404,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff7d0177-4d38-4b33-8269-7c08e8398f2d,2586,,"[78.0, 3.0]",16231,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Center Defensive Midfield,112,Espanyol,214,['56a68661-3b67-4b46-95f1-413c1c1cfe7f'],28,,,,,,,,,,,,,,,,Espanyol,214,00:14:28.554,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f27a158-40b5-41bb-a50f-119b61c7c2f1,2590,,"[63.0, 28.0]",16231,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Roca Junqué,6866.0,Left Center Midfield,112,Espanyol,214,['e1753865-fcd2-4d93-b5b0-3ef071d3dd12'],34,,,,,,,,,,,,,,,,Espanyol,214,00:14:34.036,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9069c17-e455-4082-90e1-69e30de3060f,2592,,"[46.0, 34.0]",16231,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edinaldo Gomes Pereira,6769.0,Center Back,112,Espanyol,214,['6ee8fd3a-3243-4b6c-9466-616d600c946b'],35,,,,,,,,,,,,,,,,Espanyol,214,00:14:35.520,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,026883be-9b9c-40ff-b58a-4d5729cfa404,2595,,"[81.0, 21.0]",16231,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Iglesias Quintas,11391.0,Left Center Forward,112,Espanyol,214,['8c50a46a-90b4-4066-b535-460c10c463a8'],41,,,,,,,,,,,,,,,,Espanyol,214,00:14:41.596,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e42fb94-cadd-479a-b367-9d5fc391990a,2598,,"[74.0, 25.0]",16231,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Roca Junqué,6866.0,Left Center Midfield,112,Espanyol,214,"['f5fb65dd-ae14-4032-81b9-f53e9a5b1cc0', 'f7e36e9e-916a-4ca9-b962-27c3634c8587']",42,,,,,,,,,,,,,,,,Espanyol,214,00:14:42.494,Ball Receipt*,True,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b51fe7d4-1b84-44c2-9a8c-20c571837c64,2601,,"[91.0, 5.0]",16231,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrià Giner Pedrosa,22287.0,Left Wing Back,112,Espanyol,214,['7908687c-a82e-4912-a8c6-2c9e01a84bc6'],46,,,,,,,,,,,,,,,,Espanyol,214,00:14:46.866,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a492e6ec-da61-4a70-8778-ade32cbd62f2,2603,,"[28.0, 76.0]",16231,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,113,Barcelona,217,['a777a9a7-4738-415f-a4d2-3aaae661fc05'],51,,,,,,,,,,,,,,,,Barcelona,217,00:14:51.017,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471f94cc-1b71-423e-bfaf-7e4601894cf1,2606,,"[25.0, 79.0]",16231,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,113,Barcelona,217,['c440a115-7854-477b-82a4-afada16290ec'],52,,,,,,,,,,,,,,,,Barcelona,217,00:14:52.113,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ab1150a-d5f7-4843-8f8e-56a0002eae2b,2609,,"[30.0, 75.0]",16231,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,113,Barcelona,217,['5204a469-7446-45bd-b105-3511d7b7655d'],52,,,,,,,,,,,,,,,,Barcelona,217,00:14:52.994,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5790f148-c78c-4cc4-9b85-856fec4def08,2612,,"[26.0, 43.0]",16231,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,113,Barcelona,217,['03d49e8a-d8fb-4cb3-a79c-3ed0a887ea8d'],56,,,,,,,,,,,,,,,,Barcelona,217,00:14:56.769,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d7b937d-e7f4-4d5e-a3e1-3ca41cce7dc0,2615,,"[64.0, 8.0]",16231,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,113,Barcelona,217,['4b897421-c036-41d6-a399-934938c5e797'],59,,,,,,,,,,,,,,,,Barcelona,217,00:14:59.839,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4583aa27-43d3-47ad-8ffd-063b11caceb2,2618,,"[70.0, 4.0]",16231,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Malcom Filipe Silva de Oliveira,3109.0,Left Center Midfield,113,Barcelona,217,['adb7b616-b0a2-473e-9805-cba2d84eaba7'],1,,,,,,,,,,,,,,,,Barcelona,217,00:15:01.898,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fdffd4e-ef18-43ee-aab4-30d83249673e,2621,,"[60.0, 15.0]",16231,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,113,Barcelona,217,['14fa1014-1849-493b-a9fd-16de4e7018bf'],4,,,,,,,,,,,,,,,,Barcelona,217,00:15:04.143,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b845f6ce-9332-4661-b465-96e0fbeb5bb8,2624,,"[52.0, 50.0]",16231,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,113,Barcelona,217,['21e1ebfa-742b-4b05-9806-17a6f0a6305d'],9,,,,,,,,,,,,,,,,Barcelona,217,00:15:09.255,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321dc9f0-8370-4dcf-9fd1-f3842e8e9173,2627,,"[77.0, 78.0]",16231,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,113,Barcelona,217,['bca14fc2-adde-4f78-9c42-27b0fb75c7ee'],11,,,,,,,,,,,,,,,,Barcelona,217,00:15:11.830,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0cd8ec-87ca-4c38-8239-5ad98e3631cc,2630,,"[81.0, 65.0]",16231,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,113,Barcelona,217,['813db888-0af0-4dc8-ba11-8b2271e8c1d5'],15,,,,,,,,,,,,,,,,Barcelona,217,00:15:15.509,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b44a3b3-bea5-4e21-997c-3f7fbc36cfff,2633,,"[77.0, 39.0]",16231,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,113,Barcelona,217,['0f166309-a546-4cde-a9d1-4ce1ec2c8589'],17,,,,,,,,,,,,,,,,Barcelona,217,00:15:17.860,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5d284ad-643f-4a55-9537-a9430d0bde68,2636,,"[85.0, 59.0]",16231,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,113,Barcelona,217,['51ae9b45-c7ae-462e-8d78-d9f630d0a471'],21,,,,,,,,,,,,,,,,Barcelona,217,00:15:21.480,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a717fb83-9374-47a9-ab2f-05b4b21ed34b,2639,,"[98.0, 75.0]",16231,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,113,Barcelona,217,['81f5504f-00cc-4d58-9ffc-00a5d12d0311'],24,,,,,,,,,,,,,,,,Barcelona,217,00:15:24.147,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de0a4374-4361-454d-9d89-9829df21de39,2642,,"[91.0, 64.0]",16231,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,113,Barcelona,217,['f7cd8d85-b9d7-43a9-a8c9-eedfb00d6f4e'],25,,,,,,,,,,,,,,,,Barcelona,217,00:15:25.941,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d362fbf-e969-41e0-be98-f4c36fe0da60,2647,,"[84.0, 46.0]",16231,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,113,Barcelona,217,['da8b4a40-35b4-4eea-a88a-454406ee6c9c'],31,,,,,,,,,,,,,,,,Barcelona,217,00:15:31.627,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed2e6acf-fc5a-49c3-8d3c-452e8fc17099,2650,,"[80.0, 49.0]",16231,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,113,Barcelona,217,['60ad2243-539d-4604-ba8a-4ae8be220a4c'],32,,,,,,,,,,,,,,,,Barcelona,217,00:15:32.314,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7e9e021-2946-46be-95bb-6956974d319c,2653,,"[67.0, 35.0]",16231,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,113,Barcelona,217,['21451887-e28f-406d-9618-dd1b0efe2651'],33,,,,,,,,,,,,,,,,Barcelona,217,00:15:33.805,Ball Receipt*,,2018/2019
