ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.952184,,,,,,,,,,,,,1c6e83db-ae6c-4a73-a5e2-6df82e38ad0d,4483,,"[49.5, 49.0]",3773369,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jaime Seoane Valenciano,30483.0,Center Defensive Midfield,185,Barcelona,217,"['60b3750c-46c5-4732-abdc-306c5f03670f', 'e4a20be1-535f-40ef-a6c8-b6db2f6b62e6']",55,,,,,,,,,,,,,,,,,,Huesca,902,00:40:55.401,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,1.497188,,,,,,,,,,,,,a6932a1d-90fb-498a-958d-cbcb96d2ee15,4497,,"[53.6, 44.7]",3773369,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jaime Seoane Valenciano,30483.0,Center Defensive Midfield,186,Barcelona,217,['b9987828-e31a-4dd1-a468-43a042a2a31b'],16,,,,,,,,,,,,,,,,,,Huesca,902,00:41:16.438,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,1.342466,,,,,,,,,,,,,29df4720-50af-4cb4-946e-11ca4855e463,4498,,"[49.5, 53.8]",3773369,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Rico Moreno,6656.0,Left Center Midfield,186,Barcelona,217,,17,,,,,,,,,,,,,,,,,,Huesca,902,00:41:17.221,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,0.679072,,,,,,,,,,,,,954a2a3e-7e10-478d-b204-eaba8e7292ef,4499,,"[38.2, 52.1]",3773369,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Denis Vavro,16298.0,Right Center Back,186,Barcelona,217,"['a443db99-9cf2-4240-8589-d208f9560880', 'e24c1279-4df0-4dc0-a375-545dd7513ed0', 'eb2f5f24-4f9b-4171-8b14-f6c7e8932139']",18,,,,,,,,,,,,,,,,,,Huesca,902,00:41:18.378,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,0.751875,,,,,,,,,,,,,bdae5ad4-623e-4287-89f4-4b5627d13479,4506,,"[30.2, 62.2]",3773369,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro López Muñoz,6787.0,Right Wing Back,186,Barcelona,217,['cddd31b4-1339-4d1f-a054-3d99dbf42d21'],19,,,,,,,,,,,,,,,,,,Huesca,902,00:41:19.582,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,1.083099,,,,,,,,,,,,,2e9b74d0-3b8b-4d48-805a-549b3e099ef7,4521,,"[87.7, 15.8]",3773369,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,186,Barcelona,217,"['2b82b028-9be1-463a-b2e3-d47998829cae', '480a240e-e594-44cf-ba33-d4afd8eefe7f', 'b1c89ef5-d53d-4e9d-8a95-43a5382a4e55']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:34.172,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,5.8925,,,,,,,,,,,,,39df5569-de53-40c4-a8eb-bdb168d0d93c,4535,,"[74.5, 67.3]",3773369,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar Mingueza García,43728.0,Right Center Back,188,Huesca,902,"['6474ff79-c45b-496f-867c-760db5e66cfa', 'c2b82abb-ec26-4d87-8337-35474aec89e7', 'f0f95b52-eedd-41ef-8b6e-e1ce4860dbc8']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:04.126,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,1.089885,,,,,,,,,,,,,936b6182-301a-48b0-8e12-29395f937af3,4541,,"[108.3, 54.8]",3773369,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,188,Huesca,902,"['d4ccfdbd-6152-4da8-bea9-494012b09b97', 'dd91ca0c-5541-48e1-9f55-0380b04a8853']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:11.778,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,,0.340612,,,,,,,,,,,,,10c3a7f4-e8cd-4ee3-bf48-064ffa6edc0b,4551,,"[50.4, 65.5]",3773369,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro López Muñoz,6787.0,Right Wing Back,189,Barcelona,217,,19,,,,,,,,,,,,,,,,,,Huesca,902,00:42:19.767,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,,0.351621,,,,,,,,,,,,,2ec42329-eda2-4441-8229-c8fc053641d0,4552,,"[53.2, 64.3]",3773369,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Gómez Martín,22199.0,Center Attacking Midfield,189,Barcelona,217,"['47932359-aaa4-4818-ab71-97e648c22ad1', '9b4b2a9d-1cb3-408f-8246-4591b5f953f8']",20,,,,,,,,,,,,,,,,,,Huesca,902,00:42:20.587,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,,2.264637,,,,,,,,,,,,,99c13f50-b98e-43a5-9e73-c0c9abf51286,4555,,"[44.6, 63.0]",3773369,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaime Seoane Valenciano,30483.0,Center Defensive Midfield,189,Barcelona,217,"['5871862b-5d70-41e1-a5da-44a20069c58a', 'da4eb23c-abb8-4cad-bc05-9b68163900f2']",21,,,,,,,,,,,,,,,,,,Huesca,902,00:42:21.803,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,0.548615,,,,,,,,,,,,,1424bdfd-fb28-4fc6-a7a1-73b43e7b34d6,4573,,"[40.7, 34.8]",3773369,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Pulido Mayoral,11677.0,Left Center Back,189,Barcelona,217,,31,,,,,,,,,,,,,,,,,,Huesca,902,00:42:31.335,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,,0.469616,,,,,,,,,,,,,a5b064e0-efd3-4ee3-a8e3-65db8f08bdb9,4581,,"[100.4, 55.4]",3773369,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,190,Huesca,902,"['2cf0282c-b29a-4024-9b22-8aa0a82737ec', 'fccf13d5-37c3-493b-83b5-0e9a3efa1387']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:40.002,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,,0.590612,,,,,,,,,,,,,95d28ea7-3c13-48db-bb1d-c31dc97669a6,4583,,"[85.2, 64.6]",3773369,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,190,Huesca,902,"['428a3441-cea4-4a3c-aa7b-785ac7a8d783', 'a7004027-91a7-447d-a898-983abfb13f3c']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:40.967,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,0.910698,,,,,,,,,,,,,b1886df9-d619-4436-a0f3-a6cc92594413,4588,,"[85.6, 61.4]",3773369,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,190,Huesca,902,['e7846f42-5c52-40d4-8775-9c3e24abcfd5'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:43.783,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,5.78775,,,,,,,,,,,,,da77d79a-6a8a-46ac-9d00-dbd7ed4573e2,4598,,"[84.4, 25.1]",3773369,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,191,Huesca,902,"['acdea6bc-e280-4538-85c5-12246d4de7ce', 'e4b0f425-6daf-4063-aa97-ebbc71440277']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:18.960,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,3.343351,,,,,,,,,,,,,653e8a2c-5537-47b3-9429-5caf899c9e4f,4602,,"[94.6, 71.3]",3773369,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro López Muñoz,6787.0,Right Wing Back,192,Barcelona,217,"['afe88728-80ec-46a2-9c3f-4b85ebe372c1', 'ba67fea6-7e7d-4a6a-b99e-6f8b6b3a4ef2', 'dc56ddf0-3f40-4376-bfac-e17f48745c33']",49,,,,,,,,,,,,,,,,,,Huesca,902,00:43:49.786,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,1.561953,,,,,,,,,,,,,926456d5-f173-4a93-b3af-4c290af29ca1,4605,,"[101.0, 74.1]",3773369,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Mir Vicente,23812.0,Center Forward,192,Barcelona,217,"['ba67fea6-7e7d-4a6a-b99e-6f8b6b3a4ef2', 'dc56ddf0-3f40-4376-bfac-e17f48745c33']",51,,,,,,,,,,,,,,,,,,Huesca,902,00:43:51.799,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,,0.447354,,,,,,,,,,,,,b5cb8830-ea55-479f-a690-a838a9dfe792,4615,,"[106.2, 72.9]",3773369,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro López Muñoz,6787.0,Right Wing Back,194,Barcelona,217,,59,,,,,,,,,,,,,,,,,,Huesca,902,00:43:59.861,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,1.610887,,,,,,,,,,,,,f8728e56-1c55-47de-9ef1-6d8d49b60a66,4621,,"[78.6, 46.3]",3773369,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Galán Gil,23322.0,Left Wing Back,194,Barcelona,217,"['9159bbd9-fb8a-4351-a1e4-90c2c27c5a92', 'c18ded5f-3ed0-4504-9485-bdd9df04abdc', 'c208598d-26f8-4391-a591-bbe5478ee73e']",4,,,,,,,,,,,,,,,,,,Huesca,902,00:44:04.011,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,2.234444,,,,,,,,,,,,,c3bf4fa8-878e-4246-9ce8-4656082674d9,4633,,"[4.7, 14.0]",3773369,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,195,Huesca,902,"['8d8b81d6-b609-4926-a79c-06cb90ca2df8', 'cb8d3d7b-f928-4ed7-8b4e-88859d78cec7']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:19.832,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,0.45785,,,,,,,,,,,,,2c583c40-eab1-426e-8f50-18cabaf4d974,4639,,"[105.3, 57.0]",3773369,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro López Muñoz,6787.0,Right Wing Back,195,Huesca,902,"['d4ba6368-7a08-424f-a64d-89c1a00ddc9b', 'e33eebba-c795-4381-972e-62b9b9451de0']",25,,,,,,,,,,,,,,,,,,Huesca,902,00:44:25.479,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,,0.910908,,,,,,,,,,,,,9dfeac07-c1de-49fb-bee0-d64bbf132860,4648,,"[96.1, 57.2]",3773369,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Gómez Martín,22199.0,Center Attacking Midfield,196,Barcelona,217,"['52920343-404a-4c1e-9fb1-ce2388232955', '7204a1f1-8fe2-47d0-a56b-af36fe1aeec3']",29,,,,,,,,,,,,,,,,,,Huesca,902,00:44:29.847,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,0.655613,,,,,,,,,,,,,8ddb27bf-6e1d-41a3-8cc7-2f3e638d1350,4655,,"[31.4, 32.5]",3773369,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Pulido Mayoral,11677.0,Left Center Back,196,Barcelona,217,"['2a347d94-f1dc-495c-bbeb-463ef1cdc265', '73a3f85c-44f4-4720-8c68-37949ee7cf30']",40,,,,,,,,,,,,,,,,,,Huesca,902,00:44:40.407,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,0.349484,,,,,,,,,,,,,01902510-f041-4a73-a3f3-1d9eec5b21ea,4656,,"[29.3, 33.6]",3773369,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Rico Moreno,6656.0,Left Center Midfield,196,Barcelona,217,,40,,,,,,,,,,,,,,,,,,Huesca,902,00:44:40.708,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,,2.96604,,,,,,,,,,,,,cb95e9fc-f278-421f-be7a-3b36c8169bf3,4677,,"[70.7, 33.2]",3773369,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Gómez Martín,22199.0,Center Attacking Midfield,199,Barcelona,217,"['43f1ecc2-fbf6-4f7e-a7a8-a458e749409a', 'a1a91e4b-e1f6-469a-abed-f4ea831e181b', 'b14d09d9-ad45-473e-9de4-ead8832bb4c3']",59,,,,,,,,,,,,,,,,,,Huesca,902,00:45:59.760,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,,1.913662,,,,,,,,,,,,,8191b9fb-357d-4b75-9c0d-0d5d123ce848,4690,,"[82.5, 29.4]",3773369,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,200,Huesca,902,"['581f8eaf-ed5e-482d-ae45-b7ccf732fd06', '6f346988-beb4-4513-b4f3-7a46ffa1af90', 'b52ae3f4-160a-4113-9518-c6f87c3e38f8', 'f7362c38-744d-4e70-a6d5-ac46eb0d6146']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:09.351,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,1.087278,,,,,,,,,,,,,d4616f6d-e8fa-4653-8801-f65aae790fd2,4696,,"[81.9, 46.3]",3773369,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Attacking Midfield,200,Huesca,902,"['4f3928d4-6e6a-41db-9327-bd245079577a', '73257ed6-c2a9-407c-a2c8-a8d972225ed2']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:15.225,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,0.606568,,,,,,,,,,,,,e879423f-9513-430e-97be-60a4e75af9d0,4700,,"[84.6, 71.6]",3773369,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing Back,200,Huesca,902,"['884a5681-8766-48f1-9dd4-85ea261e0521', 'fd08219d-7aa5-4129-884d-c408389ecca4']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:21.634,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,1.790288,,,,,,,,,,,,,0f45099b-4b04-45ea-9743-5cfdd7313d8a,4719,,"[47.5, 20.4]",3773369,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Attacking Midfield,200,Huesca,902,"['0009d96a-ffb6-4b78-9314-a3f7c1c3159b', '4be4db05-b573-48b6-9cf0-556fbc9a141d']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:41.260,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,0.576707,,,,,,,,,,,,,c8351a35-3f75-45e9-8b41-48dc539e6b0c,4723,,"[33.7, 16.5]",3773369,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,200,Huesca,902,"['620a3872-de7a-48ef-a0c6-923c4ae6985b', '841a9338-478a-472d-8bfe-18d1976eb8dd']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:44.343,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,,0.764994,,,,,,,,,,,,,bc5a8509-a48c-4910-bee0-e41339a1e68a,4738,,"[63.7, 28.4]",3773369,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Pulido Mayoral,11677.0,Left Center Back,202,Barcelona,217,"['cafd22a8-5e17-476d-a5ee-22fe14d79f75', 'ffd117b8-2d81-47c1-ac34-f515fad568b6']",5,,,,,,,,,,,,,,,,,,Huesca,902,00:47:05.734,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,0.305268,,,,,,,,,,,,,6efefe52-e542-4711-9312-b8c7914dfd61,4742,,"[61.1, 41.0]",3773369,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dimitrios Siovas,6603.0,Center Back,202,Barcelona,217,"['5ff11880-e56b-4230-bfc5-75d8e7019327', 'b2806c7f-6f2d-4aab-b78b-bbcbf0b126b7']",10,,,,,,,,,,,,,,,,,,Huesca,902,00:47:10.087,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,0.646102,,,,,,,,,,,,,1c6a19df-d79a-4dd4-9971-5f17f81c5648,4745,,"[68.9, 36.9]",3773369,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaime Seoane Valenciano,30483.0,Center Defensive Midfield,202,Barcelona,217,['5ff11880-e56b-4230-bfc5-75d8e7019327'],10,,,,,,,,,,,,,,,,,,Huesca,902,00:47:10.392,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,1.354359,,,,,,,,,,,,,e6d49fd7-9636-4e8e-9e62-1bc3278cf1b9,4754,,"[41.7, 64.0]",3773369,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing Back,203,Huesca,902,['62e58e93-f071-4621-93cf-9e37b4401b43'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:16.648,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,0.491186,,,,,,,,,,,,,4ac8cd82-1247-4141-921e-51eca275d417,4755,,"[25.7, 55.4]",3773369,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,203,Huesca,902,,18,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:18.640,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,1.362181,,,,,,,,,,,,,439bfa1c-6e23-4f9f-9dad-65386f063030,4759,,"[8.0, 43.8]",3773369,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronald Federico Araújo da Silva,32480.0,Center Back,203,Huesca,902,"['74833701-d52b-4c0d-ba8c-8a8163458406', 'da96c5bc-be8e-48e7-846a-4f847679ab03']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:21.287,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,0.506836,,,,,,,,,,,,,e144b386-9fd5-407f-a86a-8080d16ee393,4775,,"[26.7, 51.3]",3773369,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Wing Back,204,Huesca,902,['08c5f40a-7ff0-4541-a2b0-a9e7f434f034'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:52.386,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,,1.797618,,,,,,,,,,,,,99c37aaa-9cfe-435d-8057-2c890dd0b018,4780,,"[85.6, 17.7]",3773369,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Gómez Martín,22199.0,Center Attacking Midfield,205,Barcelona,217,"['0d16435c-61d4-4ca9-b9b8-3b4c31456043', 'e72274f2-05a1-404a-9fa1-860da4d04cb3', 'ef0620b8-3fa1-42d2-b18e-57044b1111c9']",55,,,,,,,,,,,,,,,,,,Huesca,902,00:47:55.508,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,,0.729744,,,,,,,,,,,,,4608ed63-6e7e-43b1-acfb-085b6c0e2a67,4784,,"[78.1, 30.3]",3773369,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Pulido Mayoral,11677.0,Left Center Back,205,Barcelona,217,"['3174d96a-2d1b-43b4-bbd0-2591c7cfea57', 'e72274f2-05a1-404a-9fa1-860da4d04cb3']",57,,,,,,,,,,,,,,,,,,Huesca,902,00:47:57.765,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,0.776751,,,,,,,,,,,,,2a8e9019-542a-43fd-8ebe-5f425a8d633f,4788,,"[67.0, 41.8]",3773369,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dimitrios Siovas,6603.0,Center Back,205,Barcelona,217,"['a69df98e-157a-42f5-9937-00167d2eba07', 'bccf16e8-f250-418a-b81d-62d9c17848ac']",59,,,,,,,,,,,,,,,,,,Huesca,902,00:47:59.574,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,0.839537,,,,,,,,,,,,,cf4db1a5-ec33-4505-a1dc-bd8916d32274,4792,,"[32.4, 58.7]",3773369,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dimitrios Siovas,6603.0,Center Back,205,Barcelona,217,"['1dcaf27c-648e-4c17-952c-5b80bada8cbc', '86745906-09aa-4ea6-ab20-9f883e11c7f8']",4,,,,,,,,,,,,,,,,,,Huesca,902,00:48:04.122,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,1.78844,,,,,,,,,,,,,c3bdab9a-2ced-441d-abf1-6543541176b0,4799,,"[36.6, 46.5]",3773369,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Ontiveros Parra,20063.0,Right Center Midfield,205,Barcelona,217,['6bf76392-316b-4775-bdc8-205e6ef30d2e'],9,,,,,,,,,,,,,,,,,,Huesca,902,00:48:09.184,Pressure,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,147a55ff-52fd-4ad1-a1fd-6d8bcc5d448f,49,,"[44.4, 61.1]",3773369,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,David Ferreiro Quiroga,11670.0,Right Center Midfield,2,Barcelona,217,"['5a24d2b0-bc26-40ac-999b-45ec8986b5a7', 'b6703a63-3031-4b8d-99f0-d7b7ab4be683', 'c2e0a6f2-1d39-4ed8-9b67-a91ffe8df39b']",35,,,,,,,,,,,,,,,,,,Huesca,902,00:00:35.082,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ebed2a4b-b2ed-407e-a961-989b8ba69f70,54,,"[46.5, 61.5]",3773369,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,David Ferreiro Quiroga,11670.0,Right Center Midfield,2,Barcelona,217,"['4d39044f-6af8-42c7-9b6a-64dc99481bbb', 'e2fd793a-bbed-4083-b150-c59de72af830']",36,,,,,,,,,,,,,,,,,,Huesca,902,00:00:36.020,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,56c4cb0b-c5cd-41f1-b7d6-b196c1f9b40c,163,,"[40.4, 64.5]",3773369,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Ferreiro Quiroga,11670.0,Right Center Midfield,3,Barcelona,217,"['233c3437-6570-41dd-ab8d-399f5fb5536b', '7295b28b-84d3-406e-b8e2-511b7c5f62d4']",47,,,,,,,,,,,,,,,,,,Huesca,902,00:01:47.579,Dribbled Past,,2020/2021
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,3a58a82c-0771-46b4-8d0f-9762592a6c17,217,,"[78.2, 24.5]",3773369,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,17,Huesca,902,"['9c53ed8b-1635-4288-b116-a040215e0db8', 'bfbb675f-80b5-4cde-a97d-7740d1a417f3', 'd118fe23-a2a8-435c-bef5-3af22a34b1ac']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.108,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dfcec95c-d46e-4d4a-80f0-203c2d334f8d,321,,"[9.0, 52.8]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Maffeo Becerra,6564.0,Right Wing Back,19,Barcelona,217,"['ace8b0c1-9de6-41d9-aee2-dd046fb21da9', 'c2a0e726-191d-4a0c-91ce-4c42712b99b7']",49,,,,,,,,,,,,,,,,,,Huesca,902,00:04:49.379,Dribbled Past,,2020/2021
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,6a748aa7-c931-475e-9c0f-19a396afe6aa,396,,"[91.7, 16.1]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,20,Huesca,902,"['6cbd562c-7707-430f-9fbb-c26023428ea0', 'b48bd88b-ae94-476e-b9d5-858f5375dbe8']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:46.395,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b0cb8d53-5d3c-47c7-9caf-1a55b1ba2886,744,,"[28.0, 61.3]",3773369,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Escriche Romero,24681.0,Right Center Forward,33,Barcelona,217,"['28410c21-f872-428a-afeb-952e82e614d5', '979139e2-185f-43b4-8826-55ccbabedead', 'b95b63ec-0487-41df-b906-9e7e9be6869c']",16,,,,,,,,,,,,,,,,,,Huesca,902,00:12:16.671,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e08ca1dc-3362-44fc-9a87-d2bfb45fa147,757,,"[29.1, 35.2]",3773369,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Rico Moreno,6656.0,Left Center Midfield,33,Barcelona,217,"['8665422a-0df3-45ea-a009-50dee770d111', 'ea8961f8-912b-4844-ab2f-b9a157f65117']",24,,,,,,,,,,,,,,,,,,Huesca,902,00:12:24.383,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9a966512-6022-494e-baa2-d21d54686230,791,,"[28.8, 42.3]",3773369,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Pulido Mayoral,11677.0,Right Center Back,35,Barcelona,217,"['450f9405-0243-4253-95eb-d1ec4b7ff799', '7453f93e-3c57-4c75-abbc-e2d542620cf7', 'd415d15a-1395-4fa8-bc6e-1d7ada560238']",47,,,,,,,,,,,,,,,,,,Huesca,902,00:12:47.334,Dribbled Past,,2020/2021
