ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,0.570899,,,,,,,,,,,,,e4c50af7-2900-4b7a-bead-787f8f6b2727,2486,,,"[34.6, 51.0]",3773631,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Andrés Guardado Hernández,5563.0,Left Defensive Midfield,96,Barcelona,217,"['0bdc57e7-1b1e-492e-931a-7db8ebe1d5ac', '79a29f6d-00e0-41e7-9dc6-6f115cf564c3']",16,,,,,,,,,,,,,,,,,Real Betis,218,00:08:16.706,Pressure,,2020/2021
,,,,,,,,,,,,,1.174451,,,,,,,,,,,,,2382cd5c-9088-4df7-b7b6-508397dc78e5,2498,,,"[36.9, 21.6]",3773631,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Paul Edgar Akouokou,42282.0,Right Defensive Midfield,96,Barcelona,217,['87038947-1390-4c37-9fee-78d048277754'],25,,,,,,,,,,,,,,,,,Real Betis,218,00:08:25.008,Pressure,,2020/2021
,,,,,,,,True,,,,,1.109992,,,,,,,,,,,,,624dd9c4-55e3-4ecd-b84c-a4be3261320d,2505,,,"[29.1, 66.7]",3773631,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pedro González López,30486.0,Left Wing,96,Barcelona,217,['15cdee8e-b6ac-41a0-9dc6-d0640682d561'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:08:34.615,Pressure,,2020/2021
,,,,,,,,,,,,,1.295518,,,,,,,,,,,,,90eb23c6-aa7f-478c-bbaa-d1c13add4634,2509,,,"[103.9, 8.1]",3773631,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aitor Ruibal García,6851.0,Right Wing,96,Barcelona,217,['26611def-5464-44a9-a046-f0b96979fa7d'],40,,,,,,,,,,,,,,,,,Real Betis,218,00:08:40.685,Pressure,,2020/2021
,,,,,,,,,,,,,2.168861,,,,,,,,,,,,,52b09ffa-eb28-4e07-aa4e-9e5a14f0e9a7,2514,,,"[7.2, 75.4]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Mingueza García,43728.0,Right Back,97,Real Betis,218,['ea6504d6-adb7-4ba9-8ac8-3c19ba2956db'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:09:05.536,Pressure,,2020/2021
,,,,,,,,,,,,,1.262179,,,,,,,,,,,,,ffe58ccb-ebaa-4aec-95a1-97a7caadc37f,2515,,,"[7.8, 78.7]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,97,Real Betis,218,,7,,,,,,,,,,,,,,,,,Barcelona,217,00:09:07.705,Pressure,,2020/2021
,,,,,,,,,,,,,0.332127,,,,,,,,,,,,,d5796e46-8581-4a2b-a833-5c0559da4728,2516,,,"[1.6, 76.2]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Mingueza García,43728.0,Right Back,97,Real Betis,218,,10,,,,,,,,,,,,,,,,,Barcelona,217,00:09:10.763,Pressure,,2020/2021
,,,,,,,,True,,,,,0.992123,,,,,,,,,,,,,92bbaf52-d1be-4222-a8d3-229d39e59996,2537,,,"[72.0, 21.5]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,99,Real Betis,218,['21672cbf-df00-4233-8951-0529d58e7a36'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:09:45.811,Pressure,,2020/2021
,,,,,,,,True,,,,,1.4004,,,,,,,,,,,,,6fbb131e-5c2b-40ba-a4a1-64ec094e4b82,2538,,,"[71.2, 13.6]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,99,Real Betis,218,['61ab2427-933d-4a32-a819-0331a62896b7'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:09:47.937,Pressure,,2020/2021
,,,,,,,,True,,,,,0.598304,,,,,,,,,,,,,f243cc49-8d10-48d0-9170-fb0f84a0fb74,2540,,,"[82.1, 7.2]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Wing,99,Real Betis,218,"['074ba870-39c1-4a59-89eb-dae89fdc1e9f', '2a8ccdd0-61ef-45f2-8a26-7126ec1970aa', 'eedee1d1-ad9c-4f31-8ab2-a7f8f2c7862f']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:09:50.068,Pressure,,2020/2021
,,,,,,,,,,,,,1.56369,,,,,,,,,,,,,f66a1816-0f15-4936-b03a-62425b1c39e3,2544,,,"[76.5, 3.5]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,99,Real Betis,218,"['7f3cab69-5eb1-41f2-b101-a5cd9824df93', '8d7dc51b-2ec4-418a-8a84-75e18fc4d217']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:09:51.319,Pressure,,2020/2021
,,,,,,,,,,,,,0.588828,,,,,,,,,,,,,381ac4ef-2187-4908-87b3-55958e0dd72a,2563,,,"[12.8, 42.0]",3773631,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,99,Real Betis,218,['e7ec3489-d333-4d37-92f4-718376102bfe'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:10:09.524,Pressure,,2020/2021
,,,,,,,,,,,,,1.140753,,,,,,,,,,,,,acb71082-0ca3-4cd7-bc3b-4fd4a2285e83,2572,,,"[26.6, 3.0]",3773631,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ricard Puig Martí,24841.0,Left Center Midfield,100,Real Betis,218,,56,,,,,,,,,,,,,,,,,Barcelona,217,00:10:56.579,Pressure,,2020/2021
,,,,,,,,,,,,,0.597979,,,,,,,,,,,,,9adfca54-82ab-4db9-b619-d40cc9b7dcea,2577,,,"[13.7, 3.0]",3773631,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,101,Real Betis,218,"['825f2669-b5d7-4feb-9a34-eaf59c176069', 'd6610c15-7d79-467e-b49d-69d6ac719f9b']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:11:58.089,Pressure,,2020/2021
,,,,,,,,,,,,,0.463372,,,,,,,,,,,,,eda23a02-cdc3-451f-8ede-fc334434f42b,2583,,,"[14.8, 19.8]",3773631,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,101,Real Betis,218,['8c7794f0-f055-4b74-8744-262c6b0ef699'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:12:00.750,Pressure,,2020/2021
,,,,,,,,,,,,,1.571561,,,,,,,,,,,,,5d1a7630-a598-4e05-b198-d525e21f3f5c,2592,,,"[26.6, 3.8]",3773631,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,101,Real Betis,218,['fedbcf93-003f-40d7-ad91-f0986daefe04'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:12:13.443,Pressure,,2020/2021
,,,,,,,,,,,,,1.322214,,,,,,,,,,,,,90161387-4c4a-4c52-b90f-e8bc49aef92c,2612,,,"[78.4, 28.3]",3773631,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nabil Fekir,2948.0,Center Attacking Midfield,102,Barcelona,217,['6d1ec502-19a6-4517-8d8c-e7f7a7c76e18'],32,,,,,,,,,,,,,,,,,Real Betis,218,00:12:32.358,Pressure,,2020/2021
,,,,,,,,True,,,,,0.452941,,,,,,,,,,,,,788604eb-3282-49ad-8f12-141478550e6a,2625,,,"[84.1, 63.6]",3773631,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,104,Real Betis,218,"['19d170b3-93d2-40d8-aa5c-346b579ec499', '21547abc-89ac-46e9-b84f-18a2395dd168']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:12:47.408,Pressure,,2020/2021
,,,,,,,,,,,,,1.027687,,,,,,,,,,,,,f0e1aa1e-4e12-4030-892b-17308bba3737,2642,,,"[13.0, 19.6]",3773631,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Moreno Lopera,11538.0,Left Back,105,Barcelona,217,['4ca4c3f5-54e6-40a7-b090-f747381f29e2'],0,,,,,,,,,,,,,,,,,Real Betis,218,00:13:00.657,Pressure,,2020/2021
,,,,,,,,,,,,,0.841003,,,,,,,,,,,,,5254f773-80bf-4008-96b8-5b0b0a0f018d,2659,,,"[53.1, 28.3]",3773631,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Left Defensive Midfield,107,Barcelona,217,"['266cfe75-44e8-461f-b0bf-b6d5269a9a3d', 'b4794d09-f094-4d46-9f30-bf4c7e943bde']",37,,,,,,,,,,,,,,,,,Real Betis,218,00:13:37.217,Pressure,,2020/2021
,,,,,,,,,,,,,3.280657,,,,,,,,,,,,,bcd3ecab-f6ba-4be0-ae5a-9e6a0fe914b6,2673,,,"[8.0, 9.5]",3773631,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,107,Barcelona,217,"['9522b5d6-a26c-40ca-b19b-809f9375a483', 'ad08bed6-a282-4f66-ab9f-8bdaeb82b8fc', 'bf5855df-28c8-4960-975f-0462d249ca8c']",50,,,,,,,,,,,,,,,,,Real Betis,218,00:13:50.142,Pressure,,2020/2021
,,,,,,,,,,,,,0.462328,,,,,,,,,,,,,4fcdddb1-1547-4eaf-98e4-0bcf25b84e2f,2680,,,"[13.6, 26.9]",3773631,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Moreno Lopera,11538.0,Left Back,107,Barcelona,217,['02f66d87-45b3-408b-99ac-0f3f190c9834'],54,,,,,,,,,,,,,,,,,Real Betis,218,00:13:54.975,Pressure,,2020/2021
,,,,,,,,,,,,,0.447364,,,,,,,,,,,,,91f164ef-4e92-4799-ad49-1a6cbf451c13,2731,,,"[79.0, 24.9]",3773631,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,110,Real Betis,218,"['02cc6f23-1798-420b-a744-18d1ea6417bd', 'dd3a60cd-26be-4e20-88c3-c86612338b01']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:15:30.910,Pressure,,2020/2021
,,,,,,,,,,,,,0.96455,,,,,,,,,,,,,faac0dd9-690f-41a0-94ca-6dbd3f129d4c,2733,,,"[90.0, 25.4]",3773631,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Forward,110,Real Betis,218,"['6cc569e4-ee1d-4b42-97bd-c37da2a38940', '73d65d67-bbfa-4173-9aeb-d327b3e606ac']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:15:31.981,Pressure,,2020/2021
,,,,,,,,True,,,,,0.366353,,,,,,,,,,,,,81ecafd6-a4e7-4645-a737-5bc77f276cab,2738,,,"[31.0, 59.2]",3773631,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aïssa Mandi,6648.0,Right Center Back,111,Barcelona,217,,35,,,,,,,,,,,,,,,,,Real Betis,218,00:15:35.315,Pressure,,2020/2021
,,,,,,,,,,,,,1.976154,,,,,,,,,,,,,91550187-591c-41ab-8048-68bfa6e70b50,2763,,,"[28.7, 69.5]",3773631,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Left Defensive Midfield,111,Barcelona,217,"['58fe852a-64cd-414e-af98-f1bcf190c96b', '8ea19eee-a733-4975-a602-75ad372d2305']",2,,,,,,,,,,,,,,,,,Real Betis,218,00:16:02.237,Pressure,,2020/2021
,,,,,,,,,,,,,0.472187,,,,,,,,,,,,,e92d016b-d293-4620-9a98-816a1feaacce,2766,,,"[32.1, 71.5]",3773631,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil Fekir,2948.0,Center Attacking Midfield,111,Barcelona,217,"['485fe8cf-7282-43c1-93d3-670a17454b87', '58fe852a-64cd-414e-af98-f1bcf190c96b', '69db712b-bd5b-49b1-a172-53c1d4f3ff07']",5,,,,,,,,,,,,,,,,,Real Betis,218,00:16:05.866,Pressure,,2020/2021
,,,,,,,,,,,,,0.572142,,,,,,,,,,,,,e0bc617a-c7f9-41db-8b4c-c4c81b5ed830,2770,,,"[31.3, 72.9]",3773631,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitor Ruibal García,6851.0,Right Wing,111,Barcelona,217,"['3e46b195-0fba-4b17-b9b9-4825efee5d5a', '69db712b-bd5b-49b1-a172-53c1d4f3ff07']",7,,,,,,,,,,,,,,,,,Real Betis,218,00:16:07.172,Pressure,,2020/2021
,,,,,,,,,,,,,0.18858,,,,,,,,,,,,,07e13992-74ae-4122-8082-2906b91dd9d2,2780,,,"[31.0, 15.4]",3773631,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Miguel Jiménez López,6695.0,Left Wing,111,Barcelona,217,['d1c3f02e-ae3e-4a13-9744-e41e7b10b168'],19,,,,,,,,,,,,,,,,,Real Betis,218,00:16:19.796,Pressure,,2020/2021
,,,,,,,,,,,,,0.734613,,,,,,,,,,,,,8148146b-e132-4990-bc8e-05d7953630eb,2784,,,"[33.2, 21.6]",3773631,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Miguel Jiménez López,6695.0,Left Wing,111,Barcelona,217,['4372213c-86b9-4c5d-ab95-a8cde8aade61'],21,,,,,,,,,,,,,,,,,Real Betis,218,00:16:21.429,Pressure,,2020/2021
,,,,,,,,,,,,,0.731841,,,,,,,,,,,,,f4cd4a97-436a-4230-abcc-8b9c5cfe4917,2785,,,"[29.0, 31.4]",3773631,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Edgar Akouokou,42282.0,Right Defensive Midfield,111,Barcelona,217,['838d0832-02b8-4927-be33-a34f5b52b30e'],22,,,,,,,,,,,,,,,,,Real Betis,218,00:16:22.881,Pressure,,2020/2021
,,,,,,,,,,,,,0.512242,,,,,,,,,,,,,ad00ac1e-2092-4ef6-97d1-ff90a08d7b35,2793,,,"[7.4, 57.5]",3773631,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,111,Barcelona,217,"['2cada928-066a-478f-a2ae-c8b0b5e65d83', '97ed9ff4-2f1e-430a-9068-a37db71207c8']",30,,,,,,,,,,,,,,,,,Real Betis,218,00:16:30.812,Pressure,,2020/2021
,,,,,,,,,,,,,0.661118,,,,,,,,,,,,,8947fdca-bcca-41ab-b3e9-c5c37bb2f64b,2822,,,"[24.8, 56.1]",3773631,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aitor Ruibal García,6851.0,Right Wing,112,Barcelona,217,['3101bb8b-8e3c-4bc4-bc80-ccd404d0504d'],3,,,,,,,,,,,,,,,,,Real Betis,218,00:17:03.263,Pressure,,2020/2021
,,,,,,,,,,,,,0.666899,,,,,,,,,,,,,e18dc237-742c-4087-85eb-edec7d3e87ba,2823,,,"[15.6, 56.4]",3773631,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,112,Barcelona,217,['e8930cee-5360-4c22-b1b0-7304b00c8571'],4,,,,,,,,,,,,,,,,,Real Betis,218,00:17:04.149,Pressure,,2020/2021
,,,,,,,,,,,,,0.451694,,,,,,,,,,,,,2e20e14c-635c-452f-912b-f35aa9cae68e,2831,,,"[25.9, 71.2]",3773631,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,112,Barcelona,217,"['cbb8015c-06d4-40d2-b60c-9d9802bfab2d', 'f2cdf405-1ae7-4b2f-924d-43d0c7194f56']",12,,,,,,,,,,,,,,,,,Real Betis,218,00:17:12.845,Pressure,,2020/2021
,,,,,,,,True,,,,,0.470685,,,,,,,,,,,,,28f8941f-0092-4ae3-89a1-b4cab5db1926,2844,,,"[102.0, 20.1]",3773631,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Forward,113,Real Betis,218,['e7f1f292-ba4b-40eb-b2b3-7604f3230960'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:17:21.028,Pressure,,2020/2021
,,,,,,,,True,,,,,1.652909,,,,,,,,,,,,,09425625-18bc-4dc6-a339-076e70100b99,2848,,,"[87.4, 12.5]",3773631,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,113,Real Betis,218,['ab01a7b0-7963-45a6-9c39-46d8f2aaa7e5'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:17:22.479,Pressure,,2020/2021
,,,,,,,,,,,,,0.842913,,,,,,,,,,,,,53ce0b61-46e8-4b72-be3f-3bcafb78bcd4,2852,,,"[42.5, 39.5]",3773631,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,113,Real Betis,218,"['57bf6928-46c4-4b76-b0ba-8dd7f1a6c6a6', 'd6dfd74d-7d1a-4b95-bd6e-14603203e484']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:17:30.995,Pressure,,2020/2021
,,,,,,,,,,,,,0.461259,,,,,,,,,,,,,26955283-67d5-4450-bab7-a9434b55657a,2889,,,"[8.8, 53.3]",3773631,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,115,Barcelona,217,['d46c91f7-ecb7-4aef-a832-17c24069ba55'],18,,,,,,,,,,,,,,,,,Real Betis,218,00:18:18.557,Pressure,,2020/2021
,,,,,,,,,,,,,0.583049,,,,,,,,,,,,,249f6947-7d05-489a-8cb3-93df786630b7,2893,,,"[91.1, 5.8]",3773631,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,116,Real Betis,218,['231ecfb6-3554-4ba6-b0a7-27f47c5b8e75'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:18:24.415,Pressure,,2020/2021
,,,,,,,,,,,,,1.516367,,,,,,,,,,,,,f4abbf0f-9e67-4d20-ab24-fbc37a055102,2899,,,"[77.0, 71.7]",3773631,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,117,Real Betis,218,['d567ef06-15bb-4a54-9c0d-3ba80a16244d'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:18:49.457,Pressure,,2020/2021
,,,,,,,,,,,,,0.729621,,,,,,,,,,,,,37c01a8e-f99c-473b-bd0f-c6af9837466f,2900,,,"[65.0, 68.9]",3773631,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,117,Real Betis,218,,52,,,,,,,,,,,,,,,,,Barcelona,217,00:18:52.092,Pressure,,2020/2021
,,,,,,,,,,,,,1.505498,,,,,,,,,,,,,0fc235cb-31b4-46d4-a447-fcb757748c7f,2915,,,"[10.0, 72.8]",3773631,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar Mingueza García,43728.0,Right Back,118,Real Betis,218,['e9884948-7a8a-4b8c-b452-481479eaec1b'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:19:39.720,Pressure,,2020/2021
,,,,,,,,,,,,,0.862481,,,,,,,,,,,,,3b02491b-7a32-447d-85e9-f6150ff083cf,2922,,,"[48.4, 72.8]",3773631,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Center Forward,119,Real Betis,218,['d2eb3f2c-a738-4428-afa2-692c742eaf1c'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:19:55.436,Pressure,,2020/2021
,,,,,,,,True,,,,,0.47589,,,,,,,,,,,,,39d4fd7a-5961-4ecf-84d6-c648a2d21f82,2926,,,"[66.1, 11.5]",3773631,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Left Defensive Midfield,120,Barcelona,217,"['42b742aa-4ae6-4560-8003-e4cb3c06ba1a', 'b103b65c-7ea2-4d9a-b263-961240f847bb']",58,,,,,,,,,,,,,,,,,Real Betis,218,00:19:58.106,Pressure,,2020/2021
,,,,,,,,True,,,,,1.260626,,,,,,,,,,,,,38caa886-0af1-4b80-9cc7-2b5507c4acb5,2932,,,"[57.4, 10.6]",3773631,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Left Defensive Midfield,120,Barcelona,217,['6f1dd288-2402-4e2a-acae-fad72c6b53b1'],0,,,,,,,,,,,,,,,,,Real Betis,218,00:20:00.498,Pressure,,2020/2021
,,,,,,,,,,,,,1.110287,,,,,,,,,,,,,6c12eb3d-7c7b-4947-974c-b723b5319fff,2958,,,"[79.5, 59.2]",3773631,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Sánchez Rodriguez,41083.0,Right Wing,123,Barcelona,217,"['1a0f9021-84f0-48a2-94a5-51168cb98c4e', '9576e182-3c14-4e95-8734-d6e58f40e5bc']",43,,,,,,,,,,,,,,,,,Real Betis,218,00:21:43.131,Pressure,,2020/2021
,,,,,,,,,,,,,0.721729,,,,,,,,,,,,,08b605f5-18d3-47f3-bad5-0804474a94eb,2969,,,"[70.3, 39.2]",3773631,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil Fekir,2948.0,Center Attacking Midfield,123,Barcelona,217,"['2862e45d-3709-4262-9fd4-ad4c1c89b13a', '6f40265c-6e09-44e1-911d-119489fc2f14']",53,,,,,,,,,,,,,,,,,Real Betis,218,00:21:53.689,Pressure,,2020/2021
,,,,,,,,,,,,,0.726384,,,,,,,,,,,,,437f4bd6-be50-4224-a775-d29006f54bb9,2980,,,"[48.4, 56.9]",3773631,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Sánchez Rodriguez,41083.0,Right Wing,124,Barcelona,217,"['4b0d7385-e047-4e90-bdc4-465f024ec692', '64c289d5-a630-40ee-a08b-7ce56dd0b5ab']",6,,,,,,,,,,,,,,,,,Real Betis,218,00:22:06.061,Pressure,,2020/2021
,,,,,,,,,,,,,1.478925,,,,,,,,,,,,,d9dd1005-355b-4069-8a9e-45e5e75d6728,3006,,,"[93.3, 48.1]",3773631,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,125,Real Betis,218,"['0ba3fc56-eee1-4191-8c64-14474c4783c1', '9311c162-bc76-4328-bff4-13ff28ce0ce5']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:23:35.274,Pressure,,2020/2021
,,,,,,,,,,,,,1.203097,,,,,,,,,,,,,04f666ef-95ae-48e4-a924-14755fb6016f,3008,,,"[82.9, 52.6]",3773631,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pedro González López,30486.0,Left Center Midfield,125,Real Betis,218,"['3a867a4d-dc22-4d47-9857-6f47dcbdd84b', 'cfd440fb-235c-4036-92c5-41edca8006e4']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:23:37.473,Pressure,,2020/2021
,,,,,,,,,,,,,0.568435,,,,,,,,,,,,,86d730d1-a029-471b-bcc8-ed83dfda84c9,3014,,,"[94.7, 68.1]",3773631,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,125,Real Betis,218,"['14abcc78-e17c-46f1-899b-0b0e562ea76a', '462da863-e5e9-44d2-bfd9-99bda71e52b9']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:23:41.151,Pressure,,2020/2021
,,,,,,,,,,,,,0.476205,,,,,,,,,,,,,d5d79250-146c-4caf-b008-c9eb112e8f2f,3021,,,"[88.5, 68.3]",3773631,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pedro González López,30486.0,Left Center Midfield,125,Real Betis,218,"['d67602ac-304a-4b01-aace-7999b0940ed0', 'f4f2041e-a169-4eed-9c40-8f442aba8458']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:23:44.505,Pressure,,2020/2021
,,,,,,,,,,,,,0.450488,,,,,,,,,,,,,88dfb881-2138-41ab-be1c-174c9af9f37e,3034,,,"[99.2, 55.7]",3773631,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,125,Real Betis,218,['a3b2203d-8db8-400a-a9da-c1311fc1ebd0'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:23:51.645,Pressure,,2020/2021
,,,,,,,,,,,,,0.467123,,,,,,,,,,,,,66aeb583-a4b2-472a-a704-4047ccc662f2,3045,,,"[31.0, 8.1]",3773631,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Miguel Jiménez López,6695.0,Left Wing,126,Barcelona,217,"['2269fe34-676f-4343-81e6-8e290369f60b', '61e75f52-1ad3-4fec-9580-6befb9118a7d']",1,,,,,,,,,,,,,,,,,Real Betis,218,00:24:01.213,Pressure,,2020/2021
,,,,,,,,,,,,,0.475706,,,,,,,,,,,,,3877aa6f-8d76-4b8a-8f0f-03d63e38cc95,3087,,,"[54.0, 29.1]",3773631,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil Fekir,2948.0,Center Attacking Midfield,126,Barcelona,217,"['aaa748f7-95db-44fa-8ea5-50272416aef6', 'bb411698-78cb-4685-9685-67581a6f5b75']",24,,,,,,,,,,,,,,,,,Real Betis,218,00:24:24.080,Pressure,,2020/2021
