bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.631075,,,,,,,,,,,,2ba3e652-dcb9-4457-8ef4-93a090be30e6,83,,"[63.8, 13.7]",9602,1,,,,,1.9018924,,Right Foot,,,,"[60.5, 23.3]",,Ground Pass,,10.151355,,,,Jorge Molina Vidal,6630.0,,,,,,1,Regular Play,Amath Ndiaye,6621.0,Left Wing,3,Getafe,216,['8bf29277-2c92-4e71-9fff-5c5173505769'],5,,,,,,,,,,,,,,,,,Getafe,216,00:01:05.276,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.844988,,,,,,,,,,,,1aef0a64-f918-40ad-9796-a4db9acb890a,86,,"[60.5, 23.3]",9602,1,,,,,-2.333976,,Right Foot,,,,"[49.5, 11.8]",,Ground Pass,,15.913831,,,,Vitorino Gabriel Pacheco Antunes,6619.0,,,,,,1,Regular Play,Jorge Molina Vidal,6630.0,Center Forward,3,Getafe,216,['9acdd720-c02e-4dd2-b1db-b0de0050ddef'],6,,,,,,,,,,,,,,,,,Getafe,216,00:01:06.027,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.682059,,,,,,,,,,,,ecf3727a-d901-41ff-84eb-580714f6277f,89,,"[54.6, 12.0]",9602,1,,,,,0.1781466,,Left Foot,,,,"[90.7, 18.5]",,High Pass,,36.68051,,Incomplete,,Amath Ndiaye,6621.0,,,,,,1,Regular Play,Vitorino Gabriel Pacheco Antunes,6619.0,Left Back,3,Getafe,216,"['91890956-4c0b-4b27-9073-f73d643ca6fe', 'a39d5881-da06-486a-8031-8e2f94a3cd96']",7,,,,,,,,,,,,,,,,,Getafe,216,00:01:07.952,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.624564,,,,,,,,,,,,5b7c2fc7-7d13-46a9-ba36-81104c9a1378,92,,"[89.1, 23.1]",9602,1,,,,,0.8184987,3e15b864-2895-43a7-b37f-39e85a6b2625,Right Foot,,,,"[96.4, 30.9]",,Low Pass,,10.683165,,,,Jorge Molina Vidal,6630.0,True,,,,Recovery,1,Regular Play,Amath Ndiaye,6621.0,Left Wing,3,Getafe,216,['9c127b00-2d40-43eb-8503-3386c220d357'],12,,,,,,,,,,,,,,,,,Getafe,216,00:01:12.067,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.086569,,,,,,,,,,,,0a33bed3-3bbd-4c7d-836c-67edf6cef27b,96,,"[23.2, 48.7]",9602,1,,True,,,-0.5159255,,Right Foot,,,,"[29.9, 44.9]",,Ground Pass,,7.702597,,,,Ivan Rakitić,5470.0,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,5,Barcelona,217,['10f847fd-6d33-4739-9413-d3973994db84'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.724,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.494829,,,,,,,,,,,,13190135-defd-4756-a13a-287ef4d74c18,99,,"[65.2, 44.1]",9602,1,,,,,-1.9010937,,Right Foot,,,,"[62.8, 37.1]",,Ground Pass,,7.4,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['748c64a1-5458-4912-bfda-dcf03f9e3113'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.045,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.123014,,,,,,,,,,,,9790c011-9daf-4a78-b6d9-df13a03a26c4,102,,"[62.8, 37.1]",9602,1,,,,,2.6476512,,Left Foot,,,,"[56.3, 40.6]",,Ground Pass,,7.3824115,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,7,Barcelona,217,['669a71ef-bc0d-41bd-ab50-f4772276d831'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.579,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.108143,,,,,,,,,,,,c0e260d1-f0d7-4b10-be33-7111bb9c4e20,105,,"[56.3, 40.6]",9602,1,,,,,1.1867032,,Right Foot,,,,"[66.0, 64.6]",,Ground Pass,,25.886097,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['a5323e91-cf40-451b-9e09-67428d0ae981'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.407,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.152219,,,,,,,,,,,,e219a8b8-c561-498f-8ac9-f3f76a163613,109,,"[72.5, 43.6]",9602,1,,,,,-0.6348224,,Left Foot,,,,"[105.9, 19.0]",,High Pass,,41.481564,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,9,Barcelona,217,"['4df9c824-068f-4408-8a50-6536e1a7d601', 'd6e1f1ad-9d18-42ae-9ae6-75c63e47b1b9']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.733,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.827544,,,,,,,,,,,,4df9c824-068f-4408-8a50-6536e1a7d601,111,,"[14.2, 61.1]",9602,1,,,,,-1.2864115,,Head,,,,"[16.1, 54.6]",,High Pass,,6.7720013,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,Interception,1,Regular Play,Fayçal Fajr,5724.0,Right Wing,10,Getafe,216,"['637679df-edb1-4e77-9532-476a878fcde4', 'e219a8b8-c561-498f-8ac9-f3f76a163613']",44,,,,,,,,,,,,,,,,,Getafe,216,00:01:44.885,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.351295,,,,,,,,,,,,ff6e38f8-6d77-405c-a314-dc19c45ee499,115,,"[14.5, 57.0]",9602,1,,,,,-2.4980915,,Right Foot,,,,"[4.5, 49.5]",,Ground Pass,,12.5,,,,Vicente Guaita Panadero,6625.0,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,10,Getafe,216,['2ab7d067-a135-4962-a346-e2ee73510c4a'],47,,,,,,,,,,,,,,,,,Getafe,216,00:01:47.995,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.518184,,,,,,,,,,,,067720a3-6501-4670-8f8c-76f866f73b55,118,,"[4.5, 49.5]",9602,1,,,,,0.047583103,,Right Foot,,,,"[65.4, 52.4]",,High Pass,,60.96901,,Incomplete,,Jorge Molina Vidal,6630.0,,,,,,1,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,10,Getafe,216,"['6b996b18-b68f-4f6a-923e-2b0e33d082f8', 'a0f09d53-8d17-43fc-9b97-b1147eb76eca']",49,,,,,,,,,,,,,,,,,Getafe,216,00:01:49.574,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.903615,,,,,,,,,,,,a0f09d53-8d17-43fc-9b97-b1147eb76eca,121,,"[54.7, 27.7]",9602,1,,,,True,1.1191602,,,,,,"[61.2, 41.1]",,Low Pass,,14.893287,,,,Ivan Rakitić,5470.0,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,"['067720a3-6501-4670-8f8c-76f866f73b55', 'c835d1cd-661f-42fa-a9ac-e02c6efc3b7b', 'e53c6c61-eb3f-4e90-aa99-f731d961055a']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.092,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,61d10232-fcb4-4c33-8116-390f2ca79609,124,,"[57.1, 39.2]",9602,1,,,,,-1.8256,,Right Foot,,,,"[51.5, 17.7]",,Ground Pass,,22.217335,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,11,Barcelona,217,['05fda1bf-76c7-47d7-8ba3-01dfb663e57e'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.062,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.972212,,,,,,,,,,,,0cef97c3-72c0-4269-820d-02e25245a7c9,127,,"[54.7, 13.1]",9602,2,,,,,1.2260236,,Left Foot,,,,"[61.2, 31.2]",,Ground Pass,,19.231745,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,11,Barcelona,217,['f5027d69-16f4-4c1f-b47c-1d42d27f01d1'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.094,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.305832,,,,,,,,,,,,88571ac6-ebd2-4a79-8b24-b4ceecd124f6,130,,"[62.8, 32.0]",9602,2,,,,,-2.218008,,Right Foot,,,,"[56.3, 23.4]",,Ground Pass,,10.780074,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['d594507c-8f46-469f-b2ee-ab073809d16e'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.186,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.545715,,,,,,,,,,,,90b24228-a487-4616-8db0-18b72a01fa0c,133,,"[62.2, 30.4]",9602,2,,,,,0.70449406,,Right Foot,,,,"[68.2, 35.5]",,Ground Pass,,7.874643,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['2a6e8f96-c477-4a32-a2db-e37136b8efc5'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.319,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.353377,,,,,,,,,,,,2a782f46-f3bc-4f37-b1a0-f89c37266797,137,,"[67.1, 37.6]",9602,2,,,,,1.926242,,Right Foot,,,,"[62.2, 50.8]",,Ground Pass,,14.080128,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,"['2c657639-ea06-49ad-8c2b-c163e46d2716', '71c9c630-03ca-49c2-887c-38e5c867f6de']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.422,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.349022,,,,,,,,,,,,a31a900f-5183-4a85-bcd3-ed5ba359ac24,140,,"[62.2, 51.4]",9602,2,,,,,-2.6471329,,Right Foot,,,,"[50.7, 45.2]",,Ground Pass,,13.064838,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,11,Barcelona,217,['d3962807-b402-4321-b7ed-cc7be9b73f10'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.507,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.234139,,,,,,,,,,,,ffd71fdb-3c48-4e9f-8d9f-48e0c4baa728,143,,"[50.4, 45.4]",9602,2,,,,,1.2985605,,Right Foot,,,,"[57.1, 69.4]",,Ground Pass,,24.917664,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['e2ac4c04-8909-428c-9d9f-77e97b184d28'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.913,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,b706a2ad-6cee-4844-8526-fef259e22e72,146,,"[57.1, 67.8]",9602,2,,,,,-2.0396252,,Right Foot,,,,"[49.3, 52.4]",,Ground Pass,,17.262676,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,11,Barcelona,217,['013b21fa-bec7-49c9-ae08-94b1145138e9'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.135,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,5b7ed488-291f-4d43-9dd9-c235dda9c33b,149,,"[56.1, 51.9]",9602,2,,,,,-1.6707659,,Right Foot,,,,"[52.8, 19.0]",,Ground Pass,,33.065086,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['88bed23a-72f3-4664-aeb2-53aaa7dbc676'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.773,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.499115,,,,,,,,,,,,01659336-5de8-4556-ac4a-ef308901824c,152,,"[55.8, 17.4]",9602,2,,,,,-0.6141594,,Right Foot,,,,"[71.4, 6.4]",,Ground Pass,,19.088217,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,11,Barcelona,217,['f105ea01-5fbd-4d3e-8905-bf84f5bd121c'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.086,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.527045,,,,,,,,,,,,49f82562-e6fb-4c55-a6bd-cb984a45136e,155,,"[67.6, 5.6]",9602,2,,,,,2.5869806,,Left Foot,,,,"[56.3, 12.6]",,Ground Pass,,13.2924795,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['33f8e2b4-b8e0-4a18-a39d-4b8460c2d1c0'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.119,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.894454,,,,,,,,,,,,39d38d7b-203c-4f9f-8fa6-e6e685042d86,158,,"[57.1, 13.1]",9602,2,,,,,1.8575059,,Left Foot,,,,"[47.4, 46.0]",,Ground Pass,,34.300144,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,11,Barcelona,217,['46f9be24-30cc-41fc-884d-f949a510c913'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.652,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.449083,,,,,,,,,,,,dadfc371-e266-465f-862c-a44591a7e342,161,,"[56.1, 50.8]",9602,2,,,,,0.9272952,,Right Foot,,,,"[71.7, 71.6]",,Ground Pass,,26.0,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['5d294a55-f3be-47c6-a9b9-5ac877b19375'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.735,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.741771,,,,,,,,,,,,00e2bd98-361c-46be-9175-993162face01,164,,"[75.2, 71.8]",9602,2,,,,,0.35399744,,Right Foot,,,,"[79.8, 73.5]",,Ground Pass,,4.90408,,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,11,Barcelona,217,['63ac49a5-f5f9-4801-a6e6-abe0e84c6f15'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.403,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.716435,,,,,,,,,,,,4bf88ed3-1cff-430a-b259-17cbd8052f80,168,,"[77.9, 74.5]",9602,2,,,,,3.1415927,,Right Foot,,,,"[70.3, 74.5]",,Ground Pass,,7.6,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,11,Barcelona,217,"['5c1dce23-3186-4970-bd10-778debf302e1', '7108caca-b3e0-4254-882a-7f0d4c276dfd']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.558,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.639092,,,,,,,,,,,,e0927ebf-ec77-4fe2-8a22-b944913b5614,171,,"[69.0, 69.1]",9602,2,,,,,-2.4505084,,Left Foot,,,,"[52.8, 55.7]",,Ground Pass,,21.023796,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,11,Barcelona,217,['b5d6839a-2da2-44ba-9d5a-976fe721187c'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.098,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.482782,,,,,,,,,,,,267bde22-7aa8-4534-8563-7a0970c1e706,174,,"[62.5, 39.0]",9602,2,,,,,-1.4818299,,Right Foot,,,,"[64.4, 17.7]",,Ground Pass,,21.384573,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['c79a944d-2013-4be4-a4e5-a4ffd02cb9a5'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.069,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.179315,,,,,,,,,,,,f054c305-d7f4-4eee-8888-764249a41e3c,177,,"[65.7, 13.1]",9602,2,,,,,-0.65226185,,Left Foot,,,,"[78.4, 3.4]",,Ground Pass,,15.980614,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,11,Barcelona,217,['ce880a35-a1c0-4b96-8da6-44348e02df14'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.698,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.949746,,,,,,,,,,,,fa0f21b9-145b-49b0-90bd-8e89f352a6e2,180,,"[78.1, 3.4]",9602,2,,,,,3.0617626,,Right Foot,,,,"[70.6, 4.0]",,Ground Pass,,7.5239615,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,"['6b8ddc27-5cd0-4354-83d8-deca5ff33f96', 'a941be2d-ddc2-43bf-a42b-95be46dc480d']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.605,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.719941,,,,,,,,,,,,1a86fe22-b1d9-444a-9004-a6427cf288a2,185,,"[31.7, 77.8]",9602,2,,,,,-1.7139544,,Left Foot,,,,"[30.1, 66.7]",,Ground Pass,,11.214723,,,,Djené Dakonam Ortega,6634.0,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Center Attacking Midfield,12,Getafe,216,['7688f54e-e1c1-445b-a0ab-d348a6a777a2'],58,,,,,,,,,,,,,,,,,Getafe,216,00:02:58.040,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.639987,,,,,,,,,,,,b8fab214-7470-4ce3-b655-38b73233f9e0,188,,"[28.5, 59.2]",9602,3,,,,,-2.4290988,,Right Foot,,,,"[9.4, 42.7]",,Ground Pass,,25.240047,,,,Vicente Guaita Panadero,6625.0,,,,,,1,Regular Play,Djené Dakonam Ortega,6634.0,Right Center Back,12,Getafe,216,['6c481b36-3e73-4784-bb32-44f0ce1e1fd9'],1,,,,,,,,,,,,,,,,,Getafe,216,00:03:01.308,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.564177,,,,,,,,,,,,480ae78f-581b-4127-8adb-534ee65547fb,191,,"[10.7, 44.6]",9602,3,,,,,0.36739907,,Right Foot,,,,"[70.2, 67.5]",,High Pass,,63.754684,,,,Jorge Molina Vidal,6630.0,,,,,,1,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,12,Getafe,216,['6159f069-0ebd-4ffa-bfce-0810f2bfbcc7'],6,,,,,,,,,,,,,,,,,Getafe,216,00:03:06.406,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,d72e09e4-33c2-458d-b12a-09d56f4a2f1e,194,,"[70.2, 67.5]",9602,3,,,,True,2.1230998,,,,,,"[64.9, 76.1]",,High Pass,,10.10198,,,,Fayçal Fajr,5724.0,,,,,,1,Regular Play,Jorge Molina Vidal,6630.0,Center Forward,12,Getafe,216,"['61ee87e3-fb38-4aa8-82da-3bd4e895e8f4', 'fa429e41-3977-4034-a259-4332129dc651']",9,,,,,,,,,,,,,,,,,Getafe,216,00:03:09.931,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,2.804282,,,,,,,,,,,,311ced96-1559-42a2-9e1b-275eaf780221,197,,"[68.6, 77.0]",9602,3,,,,,-0.17101504,,Right Foot,,,,"[104.5, 70.8]",,High Pass,,36.431442,,,,Amath Ndiaye,6621.0,,,,,,1,Regular Play,Fayçal Fajr,5724.0,Right Wing,12,Getafe,216,['3a0bbe32-9e1d-4673-b64c-db05a5e18dcb'],12,,,,,,,,,,,,,,,,,Getafe,216,00:03:12.414,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.923854,,,,,,,,,,,,b1af2002-8978-404a-ae4b-eb95090c1aab,204,,"[4.1, 0.5]",9602,3,,,,,1.932,,Right Foot,,,,"[2.4, 5.0]",,Ground Pass,,4.8104053,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,13,Barcelona,217,"['2bc401e0-64d2-433a-8693-9e9a75ffaf6f', '5df7b8cb-ba5d-4755-94b0-3c9d15cd6802']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.911,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.258706,,,,,,,,,,,,5fdd778c-182f-4a40-8f61-2b913da2ddce,207,,"[3.0, 5.6]",9602,3,,,,,-1.5707964,,Left Foot,,,,"[3.0, 3.1]",,Low Pass,,2.5,,Incomplete,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,13,Barcelona,217,"['41d77b1a-6343-42bd-af99-aca423efd666', '8465fb67-4a59-4096-a6fe-0a56dfb15894', 'f069c0aa-e3cd-4798-95d5-04a5d572dcc9']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.835,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,9370732a-74b9-4c51-bfd1-cb93d9cbceb4,210,,"[6.0, 36.0]",9602,3,,True,,,0.5967049,,Right Foot,,,,"[35.0, 55.7]",,Ground Pass,,35.05838,,,,Sergi Roberto Carnicer,6379.0,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,14,Barcelona,217,['18efa3c0-07d7-48cb-a762-31922ffd7c34'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.394,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.25423,,,,,,,,,,,,d536b123-fa1d-4df9-a227-97c2e6fd11c7,212,,"[40.7, 65.9]",9602,3,,,,,0.5404195,,Right Foot,,,,"[54.2, 74.0]",,Ground Pass,,15.74357,,,,Ousmane Dembélé,5477.0,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,14,Barcelona,217,['c3176005-4f0c-44e1-967e-4b14d7afe85a'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.674,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,18bbafda-b5a5-44e2-88ce-436fa9bf47f5,215,,"[54.2, 72.4]",9602,3,,,,,-2.185886,,Left Foot,,,,"[47.7, 63.2]",,Ground Pass,,11.264546,,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Ousmane Dembélé,5477.0,Right Wing,14,Barcelona,217,['22b53bfe-4235-46ff-bf6e-1dd4a4447462'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.366,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.280291,,,,,,,,,,,,e07aade0-ad71-44de-9c2d-32701432a01e,218,,"[49.3, 61.9]",9602,3,,,,,-1.6142472,,Right Foot,,,,"[47.4, 18.2]",,Ground Pass,,43.741283,,,,Samuel Yves Umtiti,5492.0,,True,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,14,Barcelona,217,['4cfdaab3-681d-46a6-9b64-fb3294e47caa'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.690,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,acec3e9e-643c-456b-b022-4cd19935a564,221,,"[47.4, 18.2]",9602,3,,,,,-0.5760128,,Left Foot,,,,"[66.8, 5.6]",,Ground Pass,,23.132662,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,14,Barcelona,217,['fa85cd05-967c-4d66-ac15-cb91b02fdd8b'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.763,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.72185,,,,,,,,,,,,54c7c480-e436-4a44-a3cf-a16bff826e69,224,,"[66.8, 5.3]",9602,3,,,,,2.7324886,,Left Foot,,,,"[52.5, 11.5]",,Ground Pass,,15.586212,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,14,Barcelona,217,['ae422436-863d-41b7-bd5e-6e38813a2839'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.043,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.886691,,,,,,,,,,,,95964582-8bf0-46f1-a9e5-6ede953aa4af,227,,"[52.5, 11.5]",9602,3,,,,,1.3510526,,Left Foot,,,,"[56.9, 31.2]",,Ground Pass,,20.18539,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,14,Barcelona,217,['c0f2c4fd-a84c-437b-8bb5-72951397ad99'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.565,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.368317,,,,,,,,,,,,150d4eec-69d4-4b40-8174-6b6cddb49970,231,,"[57.1, 32.2]",9602,3,,,,,1.9945538,,Right Foot,,,,"[48.8, 50.6]",,Ground Pass,,20.18539,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,14,Barcelona,217,['3236320a-ac3b-4fb8-b0f1-e8fa6335c4ed'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.473,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.522676,,,,,,,,,,,,ee3fa7d6-632b-49e1-8aaa-18241b051c9b,234,,"[48.8, 50.6]",9602,3,,,,,1.1490668,,Right Foot,,,,"[57.1, 69.1]",,Ground Pass,,20.276587,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,14,Barcelona,217,['9b7a00f0-29c9-46ec-8765-b8a1b44c5751'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.724,Pass,,2017/2018
