50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[87.0, 24.6]",,,,,,,,,,,,2.4716,,,,,,,,,,,1890ecd2-dd45-4eea-8951-0f56f2ff2f09,2104,,"[76.6, 18.6]",16131,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Jordán Moreno,6701.0,Center Attacking Midfield,91,Eibar,322,"['6927bb60-18dc-464b-a247-786e6afe99a7', 'ea5d4e8d-0959-445d-870f-d4f0f23c14b6']",55,,,,,,,,,,,,,,,,,Eibar,322,00:03:55.589,Carry,,2018/2019
,,,,"[105.5, 58.9]",,,,,,,,,,,,1.51173,,,,,,,,,,,2f328924-72b0-43da-87be-e7137a663327,2107,,"[96.6, 58.3]",16131,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Peña Jiménez,6710.0,Right Back,91,Eibar,322,"['4d3a31c1-f694-439a-8f5f-a656b0588f62', '8f97d6b8-6146-4826-ba18-0acfa3c5acf6']",0,,,,,,,,,,,,,,,,,Eibar,322,00:04:00.176,Carry,,2018/2019
,,,,"[91.9, 72.3]",,,,,,,,,,,,2.999442,,,,,,,,,,,48831006-94d8-4a14-a5aa-06f7074dd748,2115,,"[93.8, 76.1]",16131,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Peña Jiménez,6710.0,Right Back,92,Eibar,322,"['489fdc9c-8972-4b0c-950e-10d9ec6c6b5f', 'd19057a4-05f4-428d-9f4f-7c0848a101a6']",28,,,,,,,,,,,,,,,,,Eibar,322,00:04:28.500,Carry,,2018/2019
,,,,"[80.2, 65.2]",,,,,,,,,,,,1.043844,,,,,,,,,,,4af445bc-1641-40dc-b2fa-5752436b4a96,2118,,"[82.6, 66.8]",16131,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Escalante,6712.0,Right Defensive Midfield,92,Eibar,322,"['40e5da6f-ea59-4344-80e5-f39f877fbfd4', 'fe35a73e-5998-4ce6-8ee9-f03fac6b697a']",31,,,,,,,,,,,,,,,,,Eibar,322,00:04:31.975,Carry,,2018/2019
,,,,"[55.4, 60.9]",,,,,,,,,,,,4.417637,,,,,,,,,,,f891fa67-3205-48a5-977a-bddf3c55986c,2121,,"[65.2, 71.9]",16131,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anaitz Arbilla Zabala,6709.0,Right Center Back,92,Eibar,322,"['531d2547-e343-471d-b024-fee1d02d80e3', 'df712f80-2594-4634-b2ed-ba09ac6a270e']",34,,,,,,,,,,,,,,,,,Eibar,322,00:04:34.599,Carry,,2018/2019
,,,,"[42.2, 24.6]",,,,,,,,,,,,0.463033,,,,,,,,,,,9e4bf9b7-5393-4ecc-98f8-024c6fdb938d,2124,,"[42.5, 28.8]",16131,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,92,Eibar,322,"['4ca78e01-b0e7-4aa1-a29c-1414f5e4bbc2', '8f1e0a76-14d7-4690-8bc0-328bf4f87648']",40,,,,,,,,,,,,,,,,,Eibar,322,00:04:40.390,Carry,,2018/2019
,,,,"[63.8, 1.7]",,,,,,,,,,,,1.435014,,,,,,,,,,,5d6f3b62-cb0a-40ef-bea9-17c84a218d80,2127,,"[56.8, 3.0]",16131,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ángel Valdés Díaz,6705.0,Left Back,92,Eibar,322,"['72bb3ea1-f1bd-4cc7-b5a3-29ce9a02dd79', 'b8c19e83-b004-45af-81ab-bbec48c89c57']",43,,,,,,,,,,,,,,,,,Eibar,322,00:04:43.434,Carry,,2018/2019
,,,,"[90.7, 3.5]",,,,,,,,,,,,1.793683,,,,,,,,,,,f67ead2f-503a-4ecc-8ba0-2f85b76ba03a,2130,,"[85.9, 6.4]",16131,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Jordán Moreno,6701.0,Center Attacking Midfield,92,Eibar,322,"['628f85fd-bad7-4a42-b22f-0538dee7468a', 'f2362830-2346-40f2-88cd-926ade36addb']",46,,,,,,,,,,,,,,,,,Eibar,322,00:04:46.558,Carry,,2018/2019
,,,,"[91.2, 12.5]",,,,,,,,,,,,1.6489561,,,,,,,,,,,58f58c09-857d-4bfb-b8ad-2d51a2c4db28,2133,,"[83.6, 13.2]",16131,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Cucurella Saseta,17620.0,Left Wing,92,Eibar,322,"['9c0c4441-d680-46f3-b449-9f28cd645d23', 'a2e2e713-7e05-4c7b-9a20-544a7299d8d1', 'fefec25c-b4ce-4782-9f11-f8688016a1fd']",49,,,,,,,,,,,,,,,,,Eibar,322,00:04:49.375,Carry,True,2018/2019
,,,,"[15.3, 58.6]",,,,,,,,,,,,1.198472,,,,,,,,,,,766265c1-7cc7-4296-a065-f581df51d8c7,2138,,"[19.0, 60.2]",16131,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,92,Eibar,322,"['60151544-0e01-4909-81c5-68937ba7b241', '9155e888-95bf-4e66-aa3f-5973f39df62c', 'd1fc4524-e60b-4e99-b07a-da9dfbbb739d']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.679,Carry,True,2018/2019
,,,,"[115.1, 10.2]",,,,,,,,,,,,1.463765,,,,,,,,,,,5f4d889d-8af8-4a0e-bf25-506418419149,2144,,"[114.7, 6.1]",16131,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Cucurella Saseta,17620.0,Left Wing,92,Eibar,322,"['5ec6a204-1ce0-47d8-849f-51ea4e27004f', 'a33f1cd7-1dec-4330-9d0e-9e7229cc1042']",55,,,,,,,,,,,,,,,,,Eibar,322,00:04:55.450,Carry,,2018/2019
,,,,"[90.6, 28.4]",,,,,,,,,,,,0.078635,,,,,,,,,,,14b42472-efcb-44d8-84b3-d0fd06cf3e49,2149,,"[90.3, 28.5]",16131,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Escalante,6712.0,Right Defensive Midfield,92,Eibar,322,"['5d17092a-155f-4037-919f-cfc7e86e609a', '8e5a59d5-b32b-4f93-95be-55bf54b8f665']",1,,,,,,,,,,,,,,,,,Eibar,322,00:05:01.650,Carry,,2018/2019
,,,,"[91.9, 11.2]",,,,,,,,,,,,1.21934,,,,,,,,,,,9a370f52-b5d9-47cf-8482-ba1e65e6d020,2152,,"[91.2, 11.5]",16131,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ángel Valdés Díaz,6705.0,Left Back,92,Eibar,322,"['9af8d445-0d72-47a9-9865-804ca04350f7', 'a9aa1ebd-50ad-471b-9e27-bfd29d8eece9']",2,,,,,,,,,,,,,,,,,Eibar,322,00:05:02.835,Carry,,2018/2019
,,,,"[90.9, 17.6]",,,,,,,,,,,,3.278595,,,,,,,,,,,c822b2f8-3a9b-409a-9b45-681faef9831a,2158,,"[91.3, 7.5]",16131,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ángel Valdés Díaz,6705.0,Left Back,92,Eibar,322,"['53fa7573-5f4d-4922-836d-1d2a3ce16185', 'c1bb1a21-6db3-4a8f-8e1e-888487fa1453']",8,,,,,,,,,,,,,,,,,Eibar,322,00:05:08.186,Carry,,2018/2019
,,,,"[38.5, 64.0]",,,,,,,,,,,,3.431157,,,,,,,,,,,d32f70cd-6335-4cc8-b344-fc267d116d5f,2162,,"[24.5, 56.1]",16131,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,92,Eibar,322,"['20e86dd1-0fdf-4831-b64e-61c165107301', 'ed4ada17-b9cc-4731-a1fc-e994928a205c']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.634,Carry,,2018/2019
,,,,"[48.4, 67.9]",,,,,,,,,,,,1.102524,,,,,,,,,,,f21f4195-15fb-46da-b39d-d146be19ccc8,2168,,"[49.5, 62.0]",16131,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Peña Jiménez,6710.0,Right Back,92,Eibar,322,"['489bd683-b9b6-4d99-a3aa-de3aed05ef5f', 'aef9d238-3889-45b1-b74b-5d4b8d13487e']",20,,,,,,,,,,,,,,,,,Eibar,322,00:05:20.230,Carry,,2018/2019
,,,,"[74.1, 57.6]",,,,,,,,,,,,3.456646,,,,,,,,,,,ef05d955-30f7-4c0f-9c97-5a9ce758c2c3,2171,,"[65.7, 63.8]",16131,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,92,Eibar,322,"['55962d77-6d8a-4c18-820c-f48071cc9e5b', '78c6b033-bd26-4bad-85cd-ec4d4917901a']",23,,,,,,,,,,,,,,,,,Eibar,322,00:05:23.023,Carry,,2018/2019
,,,,"[84.0, 71.6]",,,,,,,,,,,,2.739394,,,,,,,,,,,d337c9cf-b077-4d3b-b2f9-3d2d9ec9614c,2174,,"[83.5, 72.9]",16131,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Peña Jiménez,6710.0,Right Back,92,Eibar,322,"['1706b6a6-738e-4091-832c-24b80feaaca9', '57cf5332-5b1f-48fe-9930-f0b04bcfaa89', 'a822e0e5-6bde-44d8-a46a-0bcb4eb62d35']",27,,,,,,,,,,,,,,,,,Eibar,322,00:05:27.989,Carry,True,2018/2019
,,,,"[77.8, 42.0]",,,,,,,,,,,,1.830167,,,,,,,,,,,131660e1-bc7d-462f-a03c-f2b57b0cb0a9,2178,,"[72.2, 57.7]",16131,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papa Kouly Diop,6867.0,Left Defensive Midfield,92,Eibar,322,"['0c148f02-13b2-4241-bedf-04808e5511d5', '327338a3-c5a3-4bb0-bc0c-f77911004217']",32,,,,,,,,,,,,,,,,,Eibar,322,00:05:32.368,Carry,,2018/2019
,,,,"[86.5, 12.9]",,,,,,,,,,,,4.26906,,,,,,,,,,,61a212a4-7f70-4aed-912b-030ad05c0a47,2183,,"[91.2, 4.0]",16131,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Cucurella Saseta,17620.0,Left Wing,92,Eibar,322,"['0826fa12-e61c-4217-a2ea-f52d948db9bb', '854e24a1-49f5-4e30-a2a9-d5c9d28d9312']",38,,,,,,,,,,,,,,,,,Eibar,322,00:05:38.029,Carry,,2018/2019
,,,,"[10.5, 47.9]",,,,,,,,,,,,1.67386,,,,,,,,,,,2af4e534-4a63-4f7b-8938-a8a240407d2d,2188,,"[9.1, 44.3]",16131,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,93,Barcelona,217,"['4e8841a7-2682-4314-86fd-5c49de353a6f', 'bad3b95e-0ee4-4ae7-86c6-f77fd848b3e4', 'c35be096-7dd1-444a-bdc9-5150051bd408']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:06:10.104,Carry,True,2018/2019
,,,,"[19.7, 39.9]",,,,,,,,,,,,1.072886,,,,,,,,,,,bdb0818c-2a30-4390-b64b-3b4783ce3a6b,2192,,"[25.0, 39.3]",16131,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,93,Barcelona,217,"['074ab804-3859-4bee-be27-3c3d0d609633', 'b6dd1235-86c8-404c-b08a-7128f1ce70d3']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:06:12.664,Carry,,2018/2019
,,,,"[31.1, 10.9]",,,,,,,,,,,,5.458727,,,,,,,,,,,0ac3d5a2-fe8c-42f1-9ce2-96e62c351628,2195,,"[15.3, 25.0]",16131,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,93,Barcelona,217,"['7afae668-a857-4770-a3cc-27a95b94f2d5', '8c4c4d09-937f-45ba-883e-648f94ee92a0', 'c3fe6893-a4a4-42bc-8638-33aabca763cc']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:06:15.216,Carry,True,2018/2019
,,,,"[40.9, 5.7]",,,,,,,,,,,,0.834057,,,,,,,,,,,e0e4beef-fe58-4fff-a19e-e98edf3c8547,2199,,"[41.2, 6.2]",16131,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,93,Barcelona,217,"['4aa10c1e-0ed2-4eb3-a06f-0546b427c2d6', 'f77dd34e-0167-4675-937d-ec490a9b4c0c']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.394,Carry,,2018/2019
,,,,"[42.3, 14.6]",,,,,,,,,,,,1.435744,,,,,,,,,,,d6484d96-fffd-4eb8-918a-9d2216b8d86f,2202,,"[43.8, 16.4]",16131,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,93,Barcelona,217,"['112427e7-1caf-4307-9c85-ea66982427af', 'c22f282e-082e-480c-b729-3de04fe299a3']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:06:22.947,Carry,,2018/2019
,,,,"[76.8, 63.2]",,,,,,,,,,,,3.789539,,,,,,,,,,,f99ee42d-d38b-4163-a4eb-b7661700d694,2205,,"[65.2, 72.3]",16131,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,93,Barcelona,217,"['8c98deb6-9dc5-463b-b695-e70c5b34eff1', 'd6be608b-f118-4ef5-9b9b-de3f86086a25', 'dfa28088-5765-448b-9ca3-3d79463a63b2']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:06:27.614,Carry,True,2018/2019
,,,,"[77.5, 46.0]",,,,,,,,,,,,2.659998,,,,,,,,,,,99052209-d394-4f2c-b7a1-928a682de6cb,2209,,"[76.8, 63.2]",16131,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,93,Barcelona,217,"['5d7739f8-74cf-4407-af0f-07f795d27c9a', '70322a22-762f-4d16-846a-acb417e87269', 'dfa28088-5765-448b-9ca3-3d79463a63b2']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:06:31.404,Carry,True,2018/2019
,,,,"[55.6, 12.2]",,,,,,,,,,,,0.675869,,,,,,,,,,,d3d1c01d-8936-406a-a302-a2c6ae51a65b,2219,,"[56.9, 19.6]",16131,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,95,Barcelona,217,"['902e69ec-fd05-4f95-9f91-7f24b9db3502', 'd78b66b9-3f81-49fd-ab53-bbdc98e142ef']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:07:07.908,Carry,,2018/2019
,,,,"[55.2, 18.9]",,,,,,,,,,,,0.951179,,,,,,,,,,,a5ebe6c5-e4e6-4266-a4af-4d3d107da988,2222,,"[54.3, 21.4]",16131,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,95,Barcelona,217,"['54f9fcd0-3d6b-4803-9d8a-9f1d98c38c48', '5cdcd244-361c-4a20-a1e6-08c8f1fbb0b6']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:07:09.047,Carry,,2018/2019
,,,,"[64.1, 28.5]",,,,,,,,,,,,2.058655,,,,,,,,,,,08561646-40ec-477f-87b7-6eaa91cd7439,2228,,"[64.9, 41.2]",16131,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,95,Barcelona,217,"['0c17c0d8-6ad3-4741-b082-564587045bb3', '892257f4-60e0-4e1d-9a98-05393eb6371f']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:07:12.231,Carry,,2018/2019
,,,,"[40.7, 51.0]",,,,,,,,,,,,1.01128,,,,,,,,,,,9b5a538f-3161-4204-84f3-3e325244ede3,2232,,"[41.2, 54.1]",16131,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Center Back,95,Barcelona,217,"['22c17ab4-a7bb-4b15-80f5-f6424523bf25', 'b3d8a1ad-aa4a-46fb-9f90-c94d769d333c', 'b8810d14-028a-46d9-80a8-c6c380cde402']",15,,,,,,,,,,,,,,,,,Eibar,322,00:07:15.155,Carry,True,2018/2019
,,,,"[83.6, 33.9]",,,,,,,,,,,,1.790088,,,,,,,,,,,15925b41-6f6b-4ef5-b333-482f0d712d73,2237,,"[79.4, 29.1]",16131,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,95,Barcelona,217,"['3a9cac16-c1c6-4e36-a280-45b0c0d3873e', '5f9f350b-1ee6-4d6f-99d0-5ea17220a74e']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:07:16.166,Carry,,2018/2019
,,,,"[105.5, 26.8]",,,,,,,,,,,,0.465504,,,,,,,,,,,9d8d9f01-15ad-4149-ab41-134d77dd8640,2241,,"[104.5, 28.5]",16131,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,95,Barcelona,217,"['29d26979-9670-4c75-a1ef-1e7df48a5a9b', '51f98fff-bc7b-4195-b25e-f53b9472dac6', 'a982618c-6903-4092-8a30-85463f28d7a7']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:07:19.779,Carry,True,2018/2019
,,,,"[104.8, 35.7]",,,,,,,,,,,,0.193317,,,,,,,,,,,290555cc-c6e5-4126-97f2-75f0eac2c838,2244,,"[104.8, 37.0]",16131,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,95,Barcelona,217,"['4c4e1cd8-c1fe-48a4-b83a-05b3eb07e496', '4dc1e288-a5ed-4a81-bfea-82811d271a78', 'adfed22c-5349-4fb1-bca6-38cc4f91cb42']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:07:21.241,Carry,True,2018/2019
,,,,"[110.5, 30.6]",,,,,,,,,,,,1.454437,,,,,,,,,,,aee6e265-4a41-499c-8382-c11efa61290e,2248,,"[106.4, 29.8]",16131,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,95,Barcelona,217,"['05708802-81ab-40d1-82c6-6fda08bc1776', '5d22f26b-d805-447e-94ec-194dd39ce370', '96be585c-06f6-46bb-9c21-38b3e7c5f738']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:07:22.139,Carry,True,2018/2019
,,,,"[98.0, 19.4]",,,,,,,,,,,,1.969318,,,,,,,,,,,cc67de3f-f90a-43a5-a302-6428ccba1c08,2262,,"[93.8, 16.0]",16131,53,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Joan Jordán Moreno,6701.0,Center Attacking Midfield,96,Eibar,322,"['01287b65-9828-4e92-8bb3-381576dad0b0', '0e2b2b28-8169-4ded-b572-93fd10e81822', 'bfdf4c2e-e908-4d13-9f29-54c0bed332ac']",41,,,,,,,,,,,,,,,,,Eibar,322,00:08:41.858,Carry,True,2018/2019
,,,,"[98.7, 27.7]",,,,,,,,,,,,1.83785,,,,,,,,,,,3c7e4d2d-c11f-465d-bed0-dbf0e209b60e,2265,,"[98.0, 19.4]",16131,53,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Joan Jordán Moreno,6701.0,Center Attacking Midfield,96,Eibar,322,"['0e2b2b28-8169-4ded-b572-93fd10e81822', 'bfdf4c2e-e908-4d13-9f29-54c0bed332ac', 'df9e1e2c-ed6e-487e-b763-9d4ba3ff5207', 'f1e730c4-43da-4e29-b1b7-d0644ed89356']",43,,,,,,,,,,,,,,,,,Eibar,322,00:08:43.827,Carry,True,2018/2019
,,,,"[9.4, 67.2]",,,,,,,,,,,,1.040875,,,,,,,,,,,dce0593e-e060-4a70-89c8-809f74a0592e,2271,,"[8.8, 58.6]",16131,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,97,Barcelona,217,"['5e25fdce-1abc-4a25-9bbb-de0faeb2040c', '9d4f86ca-227e-4987-ba83-ea580c52c61f']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:08:48.151,Carry,,2018/2019
,,,,"[56.2, 71.2]",,,,,,,,,,,,1.50406,,,,,,,,,,,2a391065-16f9-43bb-a0fe-521777a49186,2276,,"[52.0, 75.5]",16131,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,97,Barcelona,217,"['ddfa5b04-0d8e-4ee8-9f09-924202ff08f7', 'f8fe12e7-4b92-4fc3-8c07-6195b961feba']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:08:53.011,Carry,,2018/2019
,,,,"[83.5, 68.2]",,,,,,,,,,,,3.912912,,,,,,,,,,,9ce60573-4d45-458e-bfc0-98454f41efaf,2281,,"[62.6, 52.8]",16131,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Center Back,98,Eibar,322,"['5f2bc0d9-6806-410b-8025-ce2326f1c135', 'f356a79e-756f-4f7a-9d7a-261bc9e4800a']",58,,,,,,,,,,,,,,,,,Eibar,322,00:08:58.660,Carry,,2018/2019
,,,,"[78.6, 55.4]",,,,,,,,,,,,2.373852,,,,,,,,,,,b9e9a075-adba-4aca-90ea-e4a1ee1f8c27,2284,,"[68.7, 70.6]",16131,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,98,Eibar,322,"['2ada6ed5-fa9c-4b61-8b6f-404ca6252ac6', 'c709bc07-b0c2-46b3-aeda-c094809fd045', 'cdb140c0-0510-4537-acd9-37df763d4dd5']",3,,,,,,,,,,,,,,,,,Eibar,322,00:09:03.681,Carry,True,2018/2019
,,,,"[70.0, 57.7]",,,,,,,,,,,,1.523607,,,,,,,,,,,d5d303a9-2bfe-4ae7-a5a0-313608095472,2288,,"[71.1, 62.5]",16131,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,98,Eibar,322,"['223cac54-38d1-4911-b959-3b1fc8c8d6f4', 'eed68cab-3a6d-4b51-93b8-b5dd8ec869d0']",7,,,,,,,,,,,,,,,,,Eibar,322,00:09:07.313,Carry,,2018/2019
,,,,"[71.6, 22.9]",,,,,,,,,,,,3.7812681,,,,,,,,,,,895c40cc-e3eb-4e7c-add1-f677a0f50995,2291,,"[54.1, 36.7]",16131,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,98,Eibar,322,"['337345dd-5a51-45f1-aaf5-94a9b9b046e9', '4138ac55-260f-4c22-9dfb-728c73bbd2aa']",10,,,,,,,,,,,,,,,,,Eibar,322,00:09:10.314,Carry,,2018/2019
,,,,"[76.3, 10.3]",,,,,,,,,,,,3.27356,,,,,,,,,,,85a2b8bd-5ef2-4301-954b-7f2dbd870cde,2296,,"[81.1, 2.0]",16131,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Jordán Moreno,6701.0,Center Attacking Midfield,98,Eibar,322,"['275099ab-a5de-49a4-95d0-c968ec47c608', '50f255b2-aebc-4a9a-a092-a9b80d06eb12']",16,,,,,,,,,,,,,,,,,Eibar,322,00:09:16.150,Carry,,2018/2019
,,,,"[97.3, 9.7]",,,,,,,,,,,,2.066261,,,,,,,,,,,14f9f30f-cd61-4f90-8a5d-9bf86330542e,2299,,"[90.6, 2.0]",16131,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Cucurella Saseta,17620.0,Left Wing,98,Eibar,322,"['9bf72187-0679-4d43-a269-4730d74ad7b3', 'cfbe1906-1f7c-4124-b32c-7ce7d956a825']",20,,,,,,,,,,,,,,,,,Eibar,322,00:09:20.767,Carry,,2018/2019
,,,,"[84.5, 13.1]",,,,,,,,,,,,0.47592402,,,,,,,,,,,9aa07e5a-3b78-47e4-aed8-c93d6eba66b4,2302,,"[85.4, 14.8]",16131,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Jordán Moreno,6701.0,Center Attacking Midfield,98,Eibar,322,"['5670532e-6d8e-494e-ad75-50095b0e252c', 'ded30717-1ae8-4f76-a744-0e0e3f682f4c']",24,,,,,,,,,,,,,,,,,Eibar,322,00:09:24.196,Carry,,2018/2019
,,,,"[101.8, 5.8]",,,,,,,,,,,,0.359999,,,,,,,,,,,8b295978-fc0e-485a-a0fe-1eeedce73ac9,2305,,"[100.1, 4.8]",16131,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,98,Eibar,322,"['6eec24dd-7aff-4830-8052-84ab37aafb48', 'e33334a5-a6ce-4998-bbb0-f4d2f0fde081']",26,,,,,,,,,,,,,,,,,Eibar,322,00:09:26.473,Carry,,2018/2019
,,,,"[114.4, 19.8]",,,,,,,,,,,,0.07444,,,,,,,,,,,cdaa71ee-cbe5-4698-9b1b-2ba745b6f0a1,2308,,"[114.4, 19.8]",16131,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Cucurella Saseta,17620.0,Left Wing,98,Eibar,322,"['26cb4b6a-7dba-41ad-9de3-10d4698962d6', '8e1108d5-117d-4acd-8246-b105d7f98a94']",28,,,,,,,,,,,,,,,,,Eibar,322,00:09:28.400,Carry,,2018/2019
,,,,"[47.0, 11.9]",,,,,,,,,,,,0.614812,,,,,,,,,,,4bd4f868-3eef-4155-a885-c2106ffa697d,2319,,"[47.3, 13.9]",16131,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,99,Barcelona,217,"['68b0b5f2-57b3-4455-8801-a3b3b66cf31c', '6939ddb5-a3a0-40fe-ad17-20718e3bb7af']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:09:54.562,Carry,,2018/2019
