50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[10.3, 14.2]",,,,,,,,,,,0.609756,,,,,,,,,,,,,,93c1d603-eb0f-4a43-b171-30accc69bc77,3013,,"[10.3, 14.2]",9880,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Armando de Abreu,6746.0,Left Center Back,147,Valencia,207,"['1f77a839-fec7-484d-9671-51681880ce34', '3b61a3a0-c702-4861-b114-4d2b33d9d670']",11,,,,,,,,,,,,,,,,,,Valencia,207,00:24:11.670,Carry,,2017/2018
,,,,,"[1.3, 22.6]",,,,,,,,,,,0.442495,,,,,,,,,,,,,,1d6bf97d-6055-416b-a47d-cea9217a6b5d,3017,,"[1.5, 21.6]",9880,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,147,Valencia,207,"['5227496c-59a5-4f13-87ad-363616d6d44f', '74754a89-70b3-4cf4-9a3b-8eda52b92f17', 'd013f253-5605-4623-91ef-9dcb9b2a3f72']",14,,,,,,,,,,,,,,,,,,Valencia,207,00:24:14.749,Carry,True,2017/2018
,,,,,"[10.3, 31.9]",,,,,,,,,,,2.117528,,,,,,,,,,,,,,5ea63cdf-df8c-4473-95b8-458262efcdff,3020,,"[6.8, 29.5]",9880,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Armando de Abreu,6746.0,Left Center Back,147,Valencia,207,"['1d846a3e-10e7-4293-9254-012a02a584bd', 'e6b1f632-f31d-4230-8851-d02d38e4ef7c']",16,,,,,,,,,,,,,,,,,,Valencia,207,00:24:16.565,Carry,,2017/2018
,,,,,"[26.9, 62.9]",,,,,,,,,,,3.406974,,,,,,,,,,,,,,c2a0813e-f683-4afb-b46d-e071034fac12,3023,,"[10.7, 60.0]",9880,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Right Back,147,Valencia,207,"['0f23d3ff-ff6c-40e7-a900-226119e14325', '379666dc-83ba-4b3c-a7e0-0b62497b58ff']",20,,,,,,,,,,,,,,,,,,Valencia,207,00:24:20.294,Carry,,2017/2018
,,,,,"[61.3, 46.6]",,,,,,,,,,,6.864614,,,,,,,,,,,,,,328d5bbe-35d0-453e-8a91-9322ef347e98,3026,,"[33.2, 49.5]",9880,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,147,Valencia,207,"['264ecaa5-2cc0-45cf-825a-50ac375e0512', '67a0ad4f-636a-4ed9-b1b6-ecd1327875f0']",24,,,,,,,,,,,,,,,,,,Valencia,207,00:24:24.593,Carry,,2017/2018
,,,,,"[61.6, 38.1]",,,,,,,,,,,0.705288,,,,,,,,,,,,,,cbeaf006-30e0-43e3-ac96-a5412897dbfa,3029,,"[61.5, 38.5]",9880,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,147,Valencia,207,"['2284be18-8768-40d4-8ad7-a04a6aa50353', 'cf36135e-38f5-4a4d-a458-0f378cb830b2']",32,,,,,,,,,,,,,,,,,,Valencia,207,00:24:32.697,Carry,,2017/2018
,,,,,"[95.8, 23.3]",,,,,,,,,,,2.982899,,,,,,,,,,,,,,acd0ed6d-7b4e-4da3-b84d-aaa0e5faca56,3032,,"[78.0, 26.2]",9880,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Moreno Machado,5718.0,Right Center Forward,147,Valencia,207,"['55b9ca53-6cd6-4352-90a8-a4efedf1547d', 'b79a8ee0-2b97-45fb-b8cc-81530a6a91ee']",34,,,,,,,,,,,,,,,,,,Valencia,207,00:24:34.371,Carry,,2017/2018
,,,,,"[50.1, 3.9]",,,,,,,,,,,0.796923,,,,,,,,,,,,,,2de0e312-2d7a-4274-87aa-255418fded09,3042,,"[50.1, 6.3]",9880,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,148,Barcelona,217,"['61fb8887-a9aa-4665-89d1-2e6f2d626f80', '9533ffa3-54ad-4e27-b9a0-6a038829bf09']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:23.946,Carry,,2017/2018
,,,,,"[35.3, 16.2]",,,,,,,,,,,0.92191,,,,,,,,,,,,,,c5a07a1a-c9f6-45ff-a9a2-aebcef33da3c,3045,,"[34.6, 16.2]",9880,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,148,Barcelona,217,"['a9705d58-b047-4227-b240-04027e7b4254', 'abf4b0b4-092f-4874-b5e7-7537fde35a64']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:25.740,Carry,,2017/2018
,,,,,"[34.8, 34.6]",,,,,,,,,,,2.555685,,,,,,,,,,,,,,752f72c2-f85f-49d9-bc48-b5fb4bb2edf9,3048,,"[35.9, 29.4]",9880,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,148,Barcelona,217,"['2fb923a2-5ee2-48ca-b785-b3c04cfe4c4f', '98188d04-3ae1-4292-9217-a36af81e45a3', '9fa57306-2aed-466a-821a-ab200d5251ce']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:27.596,Carry,True,2017/2018
,,,,,"[49.3, 16.5]",,,,,,,,,,,2.471599,,,,,,,,,,,,,,c1568267-95dc-4db5-bfb7-6e526ebbcc19,3052,,"[35.2, 16.6]",9880,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,148,Barcelona,217,"['8e0a2040-dc75-427d-829f-c23f2ad6e163', 'e52e2850-c169-4c50-8d18-9d927a99e3bd']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.673,Carry,,2017/2018
,,,,,"[62.1, 5.2]",,,,,,,,,,,0.805303,,,,,,,,,,,,,,d59d472d-c87e-42c7-b9d1-5ac4234ad015,3056,,"[62.1, 5.2]",9880,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,148,Barcelona,217,"['a1a35c16-800b-4d6c-97d3-de89123ea91b', 'a6aaf261-51c9-461f-b07e-27045d5a3ffe']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:35.335,Carry,,2017/2018
,,,,,"[15.5, 28.0]",,,,,,,,,,,3.848903,,,,,,,,,,,,,,f5c985e1-53b9-4586-aa07-3bfd709ba2a9,3062,,"[12.8, 21.6]",9880,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Armando de Abreu,6746.0,Left Center Back,149,Valencia,207,"['153a53a0-7acc-4656-ac5a-b04191be985d', '714f6807-ef76-4e60-904b-dfb42fcd9c11']",46,,,,,,,,,,,,,,,,,,Valencia,207,00:25:46.277,Carry,,2017/2018
,,,,,"[17.0, 66.5]",,,,,,,,,,,0.212436,,,,,,,,,,,,,,fed21a8d-69a4-4cd7-af7e-16d17ac27302,3065,,"[17.0, 66.5]",9880,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ezequiel Marcelo Garay,6891.0,Right Center Back,149,Valencia,207,"['4463ddbc-84e9-4804-8894-9591c0bf49ae', 'e8f0f18d-786a-4d14-a42a-5ab098926057']",52,,,,,,,,,,,,,,,,,,Valencia,207,00:25:52.680,Carry,,2017/2018
,,,,,"[31.7, 77.8]",,,,,,,,,,,1.1407,,,,,,,,,,,,,,cdb41861-8956-4a14-aa21-9a763e966839,3068,,"[29.2, 77.6]",9880,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Right Back,149,Valencia,207,"['3e72d6ac-03cc-4b15-9217-6dd62ab2b0f4', '4521e6a7-37f0-41ca-a0a5-def80cce8e28', 'ac963798-8aff-4d8f-bd91-9fe760371d59']",53,,,,,,,,,,,,,,,,,,Valencia,207,00:25:53.959,Carry,True,2017/2018
,,,,,"[51.0, 66.7]",,,,,,,,,,,0.62231,,,,,,,,,,,,,,71c07725-7d96-4532-a266-c7cb5836b8a4,3075,,"[51.9, 67.1]",9880,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Soler Barragán,6583.0,Right Midfield,150,Valencia,207,"['2987b488-1d8f-40c2-8969-4b30c1d1ce2c', '79392766-e68b-4fc1-b475-7a0112bd4fc4', 'e126b99b-c3ab-428b-9cae-4e0f472f7983']",9,,,,,,,,,,,,,,,,,,Valencia,207,00:26:09.527,Carry,True,2017/2018
,,,,,"[41.4, 66.0]",,,,,,,,,,,1.407483,,,,,,,,,,,,,,85b8f416-af37-4e78-9841-939516ccc0a2,3082,,"[42.4, 69.6]",9880,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,150,Valencia,207,"['4b49bd5e-63f4-4437-8d18-cc6c63690726', '78a5cc60-78cf-47ac-a89f-a5f6841f2a9e']",11,,,,,,,,,,,,,,,,,,Valencia,207,00:26:11.863,Carry,,2017/2018
,,,,,"[46.6, 43.6]",,,,,,,,,,,0.148893,,,,,,,,,,,,,,b71d2379-39d2-4d82-8797-d3496026c650,3085,,"[46.6, 43.6]",9880,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,150,Valencia,207,"['3ec2b2ab-8860-4010-b38c-5147b442616b', 'dd6542ef-5164-43b0-9585-aa1e28b0c6bb']",14,,,,,,,,,,,,,,,,,,Valencia,207,00:26:14.316,Carry,,2017/2018
,,,,,"[80.4, 64.4]",,,,,,,,,,,4.269235,,,,,,,,,,,,,,98d92d12-210a-4990-9f08-ed9e968a2821,3088,,"[57.4, 40.6]",9880,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Moreno Machado,5718.0,Left Center Forward,150,Valencia,207,"['177ddb9d-42c6-4ce3-8308-fb5132993842', 'c2ec04f5-040d-44d3-8c9d-f13d951a133b']",15,,,,,,,,,,,,,,,,,,Valencia,207,00:26:15.122,Carry,,2017/2018
,,,,,"[14.9, 34.8]",,,,,,,,,,,3.178826,,,,,,,,,,,,,,cf1fbf3d-ac62-45b0-819a-084911ec0d31,3094,,"[5.9, 38.4]",9880,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,151,Barcelona,217,"['8f942805-8bf7-4ef2-b1b8-ecd3ad43b337', 'e87de936-f8ef-47a3-ae74-27a8cf80eb92']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:23.569,Carry,,2017/2018
,,,,,"[42.2, 29.6]",,,,,,,,,,,2.104771,,,,,,,,,,,,,,1858a529-68af-4acf-a367-34263c82f371,3097,,"[34.2, 31.0]",9880,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,151,Barcelona,217,"['814c081e-b86a-4dfd-a99f-50b5b3b2e581', 'fa88c11a-d947-4037-b7be-a3e5fcbf3b4c']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:27.879,Carry,,2017/2018
,,,,,"[63.0, 8.1]",,,,,,,,,,,4.512765,,,,,,,,,,,,,,916c01a1-b980-49d3-a897-2f833eb5efeb,3100,,"[61.7, 10.2]",9880,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,151,Barcelona,217,"['5f2c86cc-0036-420b-940f-644e42840d69', 'c714824e-32e6-4228-b8f3-3171d36c92ec']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:31.775,Carry,,2017/2018
,,,,,"[56.7, 32.9]",,,,,,,,,,,1.580917,,,,,,,,,,,,,,485e3c7a-0741-40ca-af76-48aad43005ac,3103,,"[56.4, 27.0]",9880,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,151,Barcelona,217,"['68c53d83-efbc-498e-9bd8-ec8a0e3d9f4c', '75345f74-e874-4afb-bc1f-e2c15d75cce0']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:37.180,Carry,,2017/2018
,,,,,"[62.3, 46.4]",,,,,,,,,,,1.155928,,,,,,,,,,,,,,14d7c26c-3a5a-46a6-a9b3-2401bab13047,3106,,"[61.3, 46.4]",9880,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Right Midfield,151,Barcelona,217,"['5535ba4d-9663-4c06-830d-f606e44edef6', 'a8ce194b-306f-442a-926c-6981dca2e727']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:39.750,Carry,,2017/2018
,,,,,"[79.5, 75.1]",,,,,,,,,,,1.39686,,,,,,,,,,,,,,ab354552-a573-497d-957a-2641e5f3be1f,3109,,"[79.7, 74.7]",9880,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,151,Barcelona,217,"['85787b78-d373-404d-84bd-7bf0a8d04432', 'b2d16820-668a-4fd5-83a9-187de5196f83']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:42.700,Carry,,2017/2018
,,,,,"[66.1, 68.4]",,,,,,,,,,,1.182659,,,,,,,,,,,,,,ad2ea523-7cb9-4631-8622-502326bd0cbf,3112,,"[67.2, 68.6]",9880,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,151,Barcelona,217,"['15926147-b346-440b-adda-311c4ed6a489', 'af01f960-e7b4-4cfc-a45a-a4d49570c146']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:45.237,Carry,,2017/2018
,,,,,"[70.1, 56.9]",,,,,,,,,,,0.516605,,,,,,,,,,,,,,7923bfc6-c69d-489d-bd98-0184740e7afb,3115,,"[69.1, 60.0]",9880,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Right Midfield,151,Barcelona,217,"['0144eb96-ea30-44e1-b334-0758b0391a59', '6a7b80a5-12b0-47a8-a4d7-f420e7b58364', '8a14c5c6-f88e-4f3c-bcba-ab420522901e']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:47.034,Carry,True,2017/2018
,,,,,"[64.8, 62.1]",,,,,,,,,,,1.002584,,,,,,,,,,,,,,727d3036-4efb-4763-8288-c8d862653c2a,3119,,"[64.9, 62.1]",9880,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,151,Barcelona,217,"['0fcac63f-69af-4248-b829-ef9600a6a33e', '5c6b1a07-7ad2-4bf9-bede-18e019561680']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:48.796,Carry,,2017/2018
,,,,,"[44.7, 56.9]",,,,,,,,,,,3.946835,,,,,,,,,,,,,,77f5f4bc-26a0-46bd-980a-fa600533296d,3122,,"[48.7, 57.1]",9880,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,151,Barcelona,217,"['5fa8bccf-2bb8-4cba-a0a3-6934a4a94b0f', 'ef4a1611-15dd-4c59-8c4f-a7ee962caa93']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:50.980,Carry,,2017/2018
,,,,,"[56.2, 48.4]",,,,,,,,,,,0.533066,,,,,,,,,,,,,,ba73fafb-7554-4579-8e57-cc4aabe8d144,3125,,"[56.9, 48.2]",9880,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,151,Barcelona,217,"['0ad7fe56-03c7-4fd6-9f36-2418bbec50f3', '93e5cc00-5447-47f2-b74a-5fdc104180d4', 'ac8ea86c-471c-4876-8c09-3b2ce2b12e1b']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:55.905,Carry,True,2017/2018
,,,,,"[68.6, 55.6]",,,,,,,,,,,1.209114,,,,,,,,,,,,,,951791da-71b9-4651-b681-90b944c1843f,3134,,"[66.3, 54.5]",9880,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,151,Barcelona,217,"['5f7fd5c2-7dbf-40e9-8ace-d315b4fb2a3d', '839729b3-ee3d-4131-bbcf-a26b78aa9707', '8bbcaa2f-fafe-4429-9874-d8f8528103b0', 'c7ed07cb-68b4-42ca-8d4a-41988661ef43']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:59.090,Carry,True,2017/2018
,,,,,"[77.1, 66.1]",,,,,,,,,,,5.393988,,,,,,,,,,,,,,d8bf1336-1048-4c0e-9f31-990d46c5c396,3139,,"[76.8, 70.9]",9880,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Right Midfield,152,Barcelona,217,"['40edf24b-ea54-4b61-bb6b-101cd92b9002', '8d515fe5-7b3a-4969-a725-2ae01566bd60']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:10.482,Carry,,2017/2018
,,,,,"[82.5, 74.3]",,,,,,,,,,,1.128244,,,,,,,,,,,,,,70ba1375-9068-4a2a-a83f-23eb03db2e52,3142,,"[82.5, 74.3]",9880,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,152,Barcelona,217,"['7abb61a7-8905-4381-9ff5-eb5b91f6e95f', '9765477d-0d78-4f05-8e2f-a5514ed9551c']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:16.768,Carry,,2017/2018
,,,,,"[72.4, 70.7]",,,,,,,,,,,0.850572,,,,,,,,,,,,,,92a67a17-d2eb-4373-b5a3-f98007155df0,3145,,"[72.4, 70.7]",9880,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,152,Barcelona,217,"['39a37553-f372-4c81-9088-f783a18dff00', '8690d216-7f72-43a0-a82b-caa07eb6c037']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:18.627,Carry,,2017/2018
,,,,,"[61.9, 47.4]",,,,,,,,,,,1.551361,,,,,,,,,,,,,,81f30e02-47e7-4cc7-b5c5-94f1f2a28f4b,3148,,"[60.7, 49.9]",9880,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,152,Barcelona,217,"['f175f818-5c17-4e77-8c6a-1e5b304bcbec', 'f595074d-c559-46f9-8375-460f34d12192']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:20.734,Carry,,2017/2018
,,,,,"[63.4, 18.9]",,,,,,,,,,,1.080359,,,,,,,,,,,,,,e910153e-6a4b-4493-ba0e-df9bf6bb74f7,3151,,"[62.8, 18.8]",9880,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,152,Barcelona,217,"['eeceb310-cf9c-4652-affb-a2666aad1b5b', 'f2cbfd89-edd1-4940-925f-633027e11cba']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:24.380,Carry,,2017/2018
,,,,,"[85.6, 3.1]",,,,,,,,,,,4.392606,,,,,,,,,,,,,,aca32f62-ae88-45b5-ad01-07ff91514045,3154,,"[78.1, 4.6]",9880,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,152,Barcelona,217,"['5329b3b0-d7f5-4bc0-ae37-85b740bf2519', 'b36465bb-b240-4ff7-a378-baa31c7a9dc1', 'be7eeb57-783a-43d0-824a-d8dc2b768cf4']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:26.587,Carry,True,2017/2018
,,,,,"[80.8, 11.9]",,,,,,,,,,,3.28765,,,,,,,,,,,,,,953c2d26-e480-45c9-b2ca-dc63cfb459c9,3159,,"[78.1, 19.1]",9880,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Midfield,152,Barcelona,217,"['90a27b03-cfd6-4653-826d-2a8aea2cf3b1', '9959483b-d4c7-41f9-b403-2c25b552fd99', 'f5c1bbbc-dfac-4540-87e5-0ac933dc6333']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:31.898,Carry,True,2017/2018
,,,,,"[83.7, 42.4]",,,,,,,,,,,5.226377,,,,,,,,,,,,,,ba7c6653-d053-4f09-90ec-f0b61405dc18,3169,,"[77.6, 54.7]",9880,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,153,Barcelona,217,"['8a7c8ad6-4517-46e4-89e1-8dffa9f5f899', 'f03621ca-acb4-4995-9a76-7752f2651827']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:57.519,Carry,,2017/2018
,,,,,"[98.6, 55.2]",,,,,,,,,,,1.575725,,,,,,,,,,,,,,34f88702-12c6-4663-ad77-ca46e8deb744,3172,,"[92.9, 55.2]",9880,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Right Midfield,153,Barcelona,217,"['5dca1d60-ecdd-4380-b7c2-3e7834a49688', 'a60039a4-b3a1-4d16-8e75-bfa70569d09e', 'b3b23867-0d2e-45c1-a973-3f9626b6b07e']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:03.599,Carry,True,2017/2018
,,,,,"[111.9, 60.8]",,,,,,,,,,,0.376435,,,,,,,,,,,,,,1b748df0-8a06-4a1b-a057-75cb8242befc,3177,,"[112.5, 61.1]",9880,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,153,Barcelona,217,"['4995bf56-a872-4a05-90bb-2cd5a90c6af0', '87c1b644-a9af-40a1-881a-0aba753d1b43', 'ffc1fa63-e29b-4ab2-9443-f6f4699aee76']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:06.585,Carry,True,2017/2018
,,,,,"[85.4, 71.1]",,,,,,,,,,,0.94011,,,,,,,,,,,,,,9640741e-0ed4-4f28-a1c8-da59f3ab87ef,3184,,"[85.4, 71.1]",9880,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,154,Barcelona,217,"['37ed46d3-e663-4212-8f46-d26955df32a2', '84458bae-d047-430e-a947-60eec500e802']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:34.614,Carry,,2017/2018
,,,,,"[84.4, 57.1]",,,,,,,,,,,1.045517,,,,,,,,,,,,,,0459c00b-f948-4185-b835-95519cd3ba68,3187,,"[84.4, 57.1]",9880,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Midfield,154,Barcelona,217,"['432f4e2e-e391-45f0-8a29-f22d010d32a8', '4a87da4f-d771-4f9b-a0d5-79d1ad0f2767']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:36.317,Carry,,2017/2018
,,,,,"[101.8, 62.1]",,,,,,,,,,,0.262247,,,,,,,,,,,,,,f746c525-90d3-4533-a431-e289e00a350a,3190,,"[101.8, 62.1]",9880,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,154,Barcelona,217,"['da4e0fc3-f0e9-41f0-afba-725222fe51df', 'e4950b2a-4b09-4be3-8d16-5b86fd97279d']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:38.226,Carry,,2017/2018
,,,,,"[107.2, 59.0]",,,,,,,,,,,0.484383,,,,,,,,,,,,,,1f7a86c9-4a18-4873-a838-2a05eaf26462,3193,,"[110.8, 62.7]",9880,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Philippe Coutinho Correia,3501.0,Right Midfield,154,Barcelona,217,"['cffdba53-83f8-4de8-bc23-46146604e8c9', 'f51babfc-dcbd-43df-bd1f-4cda94fbc6cd']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:39.276,Carry,,2017/2018
,,,,,"[3.2, 10.6]",,,,,,,,,,,6.01225,,,,,,,,,,,,,,2752a03d-bfea-4794-8a3e-878be792bf48,3196,,"[12.9, 21.1]",9880,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,155,Valencia,207,"['9cf70310-b8aa-400b-86f7-b2071504791b', 'a715338d-6f08-42c7-9dae-01a5af96b3af']",39,,,,,,,,,,,,,,,,,,Valencia,207,00:28:39.761,Carry,,2017/2018
,,,,,"[21.5, 4.2]",,,,,,,,,,,1.487855,,,,,,,,,,,,,,2899e736-7c29-4cda-a68f-d4e24df107f3,3200,,"[21.8, 3.9]",9880,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Hoelgebaum Pereira,6846.0,Left Midfield,155,Valencia,207,"['06b3994c-204b-44ab-a61e-1c058db974f4', '95b5ef77-7777-4eb8-bf7f-2e25d9031e6c', 'aa13dc3d-5ab5-4459-9a76-f8bd472dc45e', 'c99e4117-ccc9-4ecf-a708-cb2861c341be']",48,,,,,,,,,,,,,,,,,,Valencia,207,00:28:48.344,Carry,True,2017/2018
