bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,"[2.7, 39.3]",,Set,,Shot Faced,4487917a-b241-47ce-b7a4-2102925ff886,149,,"[2.7, 39.3]",16010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Unai Simón Mendibil,11748.0,Goalkeeper,8,Barcelona,217,['0cd94a72-1fe8-4bc1-ab51-21212836f51c'],55,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:55.764,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[2.6, 38.7]",,Set,,Shot Faced,a3eec84a-821c-454d-9dc5-343acd585dce,265,,"[2.6, 38.7]",16010,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Unai Simón Mendibil,11748.0,Goalkeeper,13,Barcelona,217,['a35be73b-8097-4418-ab55-55c83c7a70fa'],38,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:38.514,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[6.6, 40.6]",,Moving,,Shot Faced,c0209139-e8f6-4fdb-a4f1-7ff219e7295e,482,,"[6.6, 40.6]",16010,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,23,Athletic Club,215,['0d13d7ce-8a50-41c7-a0a1-8a6be4cc1387'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:11:49.545,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,Claim,,,Keeper Sweeper,4358b27f-e6ca-4366-b17a-8f70735f6e47,507,,"[14.6, 28.1]",16010,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,26,Barcelona,217,['561d947e-fc28-4d4c-956a-d4e7b9a68b34'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:12:31.876,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,Right Hand,,Touched Out,Set,Standing,Shot Saved,86c331f0-b97e-479e-b5d9-9e7b48349243,524,,"[2.8, 41.6]",16010,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,27,Athletic Club,215,['14e71b81-5ce4-4895-9d6e-74190d91e8b8'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:12:50.224,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,In Play Safe,,,Punch,6d0b48d9-25af-4802-a60b-1ad7b72c519b,526,,"[4.9, 38.2]",16010,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,28,Athletic Club,215,['f36f6ca1-fa7e-4c4b-be7e-dbbc7f904554'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:14:09.281,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[2.6, 39.1]",,Set,,Shot Faced,16043a4a-83f0-4c80-a949-0d874ea10593,560,,"[2.6, 39.1]",16010,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,30,Athletic Club,215,['5a1516a7-3827-4ea3-b7d2-fab96a2125f7'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:14:53.574,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,Left Foot,,In Play Safe,Set,Standing,Shot Saved,fa928f6a-7bbd-47ef-be80-5f57175b46a4,1009,,"[5.2, 38.4]",16010,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Unai Simón Mendibil,11748.0,Goalkeeper,47,Barcelona,217,['04da4cd2-a875-4ae0-8ba6-d106f8507a93'],58,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:58.900,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[2.1, 40.4]",,Set,,Shot Faced,c2b68401-e079-4d69-9d28-57497419b512,1119,,"[2.1, 40.4]",16010,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,53,Athletic Club,215,['56aed596-20b2-415f-b3db-4ae1eabea8fc'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:27:59.554,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[3.2, 40.6]",,Set,,Shot Faced,40a9ab23-13eb-47bc-b48c-b9422f2b58b0,1398,,"[3.2, 40.6]",16010,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Unai Simón Mendibil,11748.0,Goalkeeper,63,Barcelona,217,['f724b4f2-6bea-44a2-b7e2-1ed387c23ad1'],27,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:27.849,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,Left Foot,,Touched Out,Set,Standing,Shot Saved,f4ce519d-a5e1-4321-a7e4-94285c39890a,1581,,"[1.2, 36.5]",16010,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Unai Simón Mendibil,11748.0,Goalkeeper,73,Barcelona,217,['93d34a2e-b97f-4263-b012-01a816e67d2e'],28,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:28.627,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[2.5, 41.6]",,Set,,Shot Faced,11e5c3dd-e6dc-44fd-8a1b-0103eb4d21d5,1591,,"[2.5, 41.6]",16010,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Unai Simón Mendibil,11748.0,Goalkeeper,74,Barcelona,217,['f90b992b-afaf-49d8-a7c8-300b69de0bbb'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:01.130,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,No Touch,Moving,Standing,Goal Conceded,4d93c749-4559-43d3-82fe-a8531c6cade4,1617,,"[2.3, 38.5]",16010,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,77,Athletic Club,215,['b77f0d81-9525-47bf-8dcf-edbba3908259'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:40:07.948,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,Both Hands,,Success,Set,Diving,Shot Saved,859fd560-e05b-49e0-a7f6-7a7f8c243807,1704,,"[2.3, 39.3]",16010,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Unai Simón Mendibil,11748.0,Goalkeeper,78,Barcelona,217,['8629f379-8de3-4b93-be2b-31c59677c4e2'],57,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:57.497,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,Both Hands,,Touched Out,Set,Standing,Shot Saved,1b24cb5c-75e6-49ba-96c9-1d0f8f204c98,1827,,"[1.3, 40.5]",16010,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Unai Simón Mendibil,11748.0,Goalkeeper,85,Barcelona,217,['bea807cc-7793-4f86-be36-fc25a880c86f'],59,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:59.763,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,Success,,,Collected,809c2c08-645e-441d-8788-0d1a884576a0,1919,,"[4.7, 41.7]",16010,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,91,Barcelona,217,['4ed83a81-6f6c-4724-8951-e827f52f3690'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.118,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,Both Hands,,Success,Set,Standing,Shot Saved,81810870-b42a-429d-98c1-ce1fc82f6167,2182,,"[2.4, 38.2]",16010,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,107,Athletic Club,215,['39e25dfe-965a-4c9c-a994-997c594b7115'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:43.515,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,Claim,,,Keeper Sweeper,13d2c369-0dfd-43c5-824f-de0842b89062,2261,,"[8.1, 52.1]",16010,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Unai Simón Mendibil,11748.0,Goalkeeper,116,Athletic Club,215,['502f06ae-8e30-499b-a9a0-aaae2e28ea51'],54,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:54.310,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[1.3, 41.2]",,Set,,Shot Faced,de10640e-8b93-4dc7-94f3-103dceb44491,2444,,"[1.3, 41.2]",16010,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Unai Simón Mendibil,11748.0,Goalkeeper,125,Barcelona,217,['d0608f78-20c3-406d-8357-6073b48ebb3a'],48,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:48.678,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[0.7, 43.8]",,Set,,Shot Faced,b44fd8bd-d57a-49f0-90de-11ca5a1cb80b,2447,,"[0.7, 43.8]",16010,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Unai Simón Mendibil,11748.0,Goalkeeper,125,Barcelona,217,['dac9809b-3a9f-4d3d-82de-b85f9a8f962a'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:50.584,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,Success,,,Collected,0f91caa3-b556-4cf7-888b-40e2416de7fd,2498,,"[3.3, 38.6]",16010,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Unai Simón Mendibil,11748.0,Goalkeeper,127,Athletic Club,215,['23b24156-935c-489b-a18c-0a1f5bafd494'],54,,,,,,,,,,,,,,,,,Athletic Club,215,00:17:54.573,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[8.1, 36.6]",,Moving,,Shot Faced,8e206e0d-3d1d-4c5f-80c7-a482e4e59128,2506,,"[8.1, 36.6]",16010,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,127,Athletic Club,215,['6f30b73e-0b63-4502-b599-17c7e224110c'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:18:24.233,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[2.4, 41.3]",,Set,,Shot Faced,861e4120-938c-48fd-a112-bac39b02d90f,2648,,"[2.4, 41.3]",16010,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Unai Simón Mendibil,11748.0,Goalkeeper,138,Barcelona,217,['f701527f-862e-49b4-888f-1fe4a3cdadaa'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:23:13.298,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[0.9, 41.2]",,Set,,Shot Faced,2c1f663a-6bf6-43ca-b44f-955b114aa21d,2756,,"[0.9, 41.2]",16010,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Unai Simón Mendibil,11748.0,Goalkeeper,142,Barcelona,217,['3424f822-9014-4be6-9cee-f624a7adced6'],24,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:24.037,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[2.7, 37.3]",,Set,,Shot Faced,dbfdd21e-2d3c-45c4-aeff-3912a459c1dc,2806,,"[2.7, 37.3]",16010,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,144,Barcelona,217,['4ac69b1a-6d4c-4034-b6d5-1fdc0e7b7b48'],11,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:11.923,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[2.4, 37.9]",,Set,,Shot Faced,f5da2835-96c5-4083-a36c-514591c7ab18,2811,,"[2.4, 37.9]",16010,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,144,Barcelona,217,['8792710d-3dec-42c9-8987-820dc0623f32'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:14.366,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[2.0, 41.9]",,Set,,Shot Faced,ebe8bc6e-544e-43ee-973b-7bd0ae49217a,2830,,"[2.0, 41.9]",16010,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,145,Athletic Club,215,['672966d8-738c-41c4-963c-6527aef2cac7'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:27:44.893,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[4.4, 39.7]",,Set,,Shot Faced,6d56b201-9b3e-4ef4-8d8b-adbf7465de57,2858,,"[4.4, 39.7]",16010,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Marc-André ter Stegen,20055.0,Goalkeeper,147,Athletic Club,215,['e662e16c-d20d-4971-b271-b541195c4e87'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:28:32.541,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[3.0, 43.2]",,Set,,Shot Faced,22061183-84ea-463a-a057-6a8bc62bdd04,2994,,"[3.0, 43.2]",16010,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,155,Barcelona,217,['95f1b49c-39b1-474b-bb78-d998e598cca6'],32,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:32.742,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[1.8, 41.2]",,Set,,Shot Faced,a4d3555e-afce-44a3-96d5-123dcab0b226,3018,,"[1.8, 41.2]",16010,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,155,Barcelona,217,['cd3981d3-9cc6-4a82-9140-d76197e3af45'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:01.633,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,Right Hand,,In Play Danger,Set,Standing,Shot Saved,d037eba6-5e2e-4c88-a455-71f80d290e6a,3248,,"[2.0, 37.3]",16010,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Unai Simón Mendibil,11748.0,Goalkeeper,168,Barcelona,217,['5d8c8792-ea49-4509-b127-5601d7336f38'],25,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:25.546,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,No Touch,Set,Standing,Goal Conceded,b8f26460-78fb-4fda-a801-671e21fecc83,3252,,"[1.9, 36.2]",16010,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Unai Simón Mendibil,11748.0,Goalkeeper,168,Barcelona,217,['6fe60db3-25eb-40e5-9a1a-6422ab4d004a'],28,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:28.326,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,"[4.3, 43.1]",,Set,,Shot Faced,82777b5c-ab83-4da8-8560-7abdc1d0e001,3513,,"[4.3, 43.1]",16010,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Unai Simón Mendibil,11748.0,Goalkeeper,182,Barcelona,217,['8687a94b-a8ca-4d56-9b7a-a9da07ca66a2'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:14.328,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fbb280bf-7156-45a1-9166-466da4919598,156,,"[63.5, 45.7]",16010,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,9,Athletic Club,215,['fff913fd-4dea-4ee2-ad90-2482f1479bc6'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:42.624,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a3d8cbc9-1d65-4df1-869d-ef70c9058889,292,,"[75.8, 23.3]",16010,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel García Carrillo,6775.0,Right Defensive Midfield,14,Athletic Club,215,['0c63482d-9eba-4377-9c61-9a8ec294630a'],27,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:27.212,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7507bbd9-182e-4ac9-b6df-d8fce1bd013c,337,,"[87.1, 8.4]",16010,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Midfield,16,Athletic Club,215,['5d35a4d7-d872-4eba-9a80-c6a9b3447448'],27,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:27.528,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c74d520a-51af-4287-9302-7349aa409e40,371,,"[37.7, 13.3]",16010,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Midfield,19,Athletic Club,215,['82be8719-844e-4ac5-8620-c9c88dbac7e0'],19,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:19.433,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,beb0f510-6356-4e2c-b0fd-7b0816a2c824,516,,"[64.1, 26.2]",16010,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Philippe Coutinho Correia,3501.0,Left Wing,26,Barcelona,217,['47967e7e-8485-4782-a0b1-82a8e54a3fd9'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:12:39.701,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8f7ba688-728e-45f0-ae40-6a9a69cb9940,534,,"[43.7, 17.0]",16010,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,28,Athletic Club,215,['a610ba98-0b36-498a-bb20-48b79095c624'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:14:19.183,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1e5f3080-9892-43ab-b743-739fc62431e3,902,,"[46.3, 70.5]",16010,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,44,Athletic Club,215,['d66023bb-1c11-4997-85d0-cf319e8ceaae'],15,,,,,,,,,,,,,,,,,Athletic Club,215,00:23:15.827,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,426157d8-9f07-4685-a7b1-52d76be9e915,1152,,"[100.3, 49.9]",16010,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,54,Barcelona,217,"['3f69ac67-215e-46b0-bc19-67775345995c', 'c679517f-427d-4e07-a89d-1ce87f997334']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:28:25.289,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3400dba8-1525-4270-8c06-271937a95936,1291,,"[58.1, 34.1]",16010,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,58,Athletic Club,215,['edde90a5-c5fa-472b-99a0-9f3c3a500e2c'],16,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:16.437,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ea95102e-b7c5-4881-9a7c-a60264939ef6,1451,,"[61.7, 5.5]",16010,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,67,Barcelona,217,"['b4bc69bb-2e83-4ba3-a096-038385ab60a7', 'ca5dbb2e-3b21-475a-8da4-a154d0a717c6']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:35:06.148,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1dabb57d-d4c3-414e-961d-ab126e4f5fa2,1456,,"[55.1, 6.3]",16010,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,68,Barcelona,217,"['0f32dab9-4356-4c84-bb2c-967e6a7abd6b', 'a1ff05ee-303c-4ee0-ae3c-52c7dc274854']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:35:14.029,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7ed8be31-d2ea-4e8e-98d0-9fd301a03da5,1497,,"[93.7, 74.2]",16010,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,69,Barcelona,217,"['807e6e71-e1fd-4ac5-ac03-4de36ad162ea', '9f2a12fa-b37a-42f2-b172-a45b6d967e7f']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.983,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f1e820c6-b8a3-43b9-9cd6-345a3dc01c7f,1545,,"[88.1, 56.1]",16010,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,70,Barcelona,217,['0a1b518f-c3cb-42f0-ba11-4117b2c6d939'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:36:42.099,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,bd95a2ce-013e-4432-83e5-f990a779b050,1940,,"[107.4, 41.7]",16010,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Philippe Coutinho Correia,3501.0,Left Wing,91,Barcelona,217,['0117392e-63a8-4216-ac9d-71894542887c'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.534,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.485225,,,,,,,,,,,30254235-db51-4711-946e-6e0e5b9d9d97,1964,,"[90.9, 25.8]",16010,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,92,Barcelona,217,['e4ca7253-250b-4ac2-bc78-bbda4521477b'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.477,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,773f78eb-cc48-41f9-82c4-7b8b28f3635c,2027,,"[42.4, 21.9]",16010,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,98,Barcelona,217,['f5a1b3f2-dd44-4ba3-8e71-d9519d921285'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:05:35.835,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9f44b3de-7bd2-4cc6-9e3d-2e662fe3d5bb,2089,,"[61.1, 65.1]",16010,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,102,Athletic Club,215,['d3e7bb3d-cae5-46e6-9e31-0b091e62f31a'],8,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:08.131,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,753047c2-c5cf-4027-a67d-696b7a50c1c3,2121,,"[83.0, 26.3]",16010,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,104,Barcelona,217,"['6150c0c0-87c6-4209-96ee-b70afa2bd359', 'f66eaa4f-eec3-4248-a5ce-a0a5df9a3439']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:07:50.000,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.069572,,,,,,,,,,,fba9a579-973c-450f-af16-a1abfdb21ad1,2151,,"[86.2, 52.7]",16010,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,106,Barcelona,217,['2f1b49b4-412d-4ef2-a486-a29f1f522c15'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:08:08.141,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,27f79e8c-0261-4fd1-9f47-25931c29fe83,2347,,"[21.1, 50.1]",16010,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,120,Barcelona,217,['1444c479-62f7-4991-a56d-6e5ea8c2d782'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:56.774,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5472f407-3171-4dec-9673-4c28f3de7a30,2516,,"[105.7, 49.5]",16010,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Philippe Coutinho Correia,3501.0,Left Wing,128,Barcelona,217,['5c427e71-e9db-4b40-8ff3-720ef9b26d89'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:18:40.052,Dispossessed,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,da2c6bae-1188-4256-96ff-fccbed7f120e,2530,,"[20.5, 7.7]",16010,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yuri Berchiche Izeta,3023.0,Left Midfield,129,Barcelona,217,['0ef68e2b-7bd9-4abf-a2df-8d300e4159d3'],55,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:55.696,Dispossessed,True,2018/2019
