50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.0467,,,,,,,,,,,,,,,48a85ad8-3728-4593-8140-69b7909112a6,121,,"[76.4, 35.0]",266741,1,,,,,1.086847,,Right Foot,,,,"[80.5, 42.8]",,High Pass,,8.811924,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['21816ae8-2a65-4e25-b7dc-daa601b897bf'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.912,Pass,,2014/2015
,,,,,,,,,,,,,,,,4.197566,,,,,,,,,,,,,,,c7258de2-7d10-4343-9409-7d7dac947ca0,123,,"[80.5, 42.8]",266741,2,,,,,0.35487098,,Right Foot,,,,"[119.9, 57.4]",,Low Pass,,42.018093,,,Out,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,5,Barcelona,217,,0,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.958,Pass,,2014/2015
,,,,,,,,,,,,,,,,3.5854,,,,,,,,,,,,,,,a16c34ce-2d92-4f4d-9555-95139735aa14,124,,"[6.0, 36.0]",266741,2,,,,,-0.008375013,,Right Foot,,,,"[65.7, 35.5]",,High Pass,,59.702095,,,,,Simão Mate,27122.0,,,,,Goal Kick,1,From Goal Kick,Diego Mariño Villar,23843.0,Goalkeeper,6,Levante UD,221,['0995795a-35c1-40da-abfa-fc118f4eb2a2'],34,,,,,,,,,,,,,,,,,Levante UD,221,00:02:34.905,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.964739,,,,,,,,,,,,,,,28e4af5e-24dd-46db-aec8-f83c51a0c136,126,,"[65.7, 35.5]",266741,2,,,,,-0.5297903,,Head,,,,"[83.8, 24.9]",,High Pass,,20.975462,,,Incomplete,,,,,,,,,1,From Goal Kick,Simão Mate,27122.0,Right Defensive Midfield,6,Levante UD,221,['cfb3406c-b8d3-4509-87d6-18746de62d0a'],38,,,,,,,,,,,,,,,,,Levante UD,221,00:02:38.659,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.9283,,,,,,,,,,,,,,,cfb3406c-b8d3-4509-87d6-18746de62d0a,127,,"[36.3, 55.2]",266741,2,,,,,0.040886294,,Head,,,,"[58.3, 56.1]",,High Pass,,22.018402,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Marc Bartra Aregall,7068.0,Left Center Back,6,Levante UD,221,"['28e4af5e-24dd-46db-aec8-f83c51a0c136', '345c81bd-890d-4c34-a173-6a9862032540']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.624,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.8919,,,,,,,,,,,,,,,8b76d64b-d17b-4bc9-b3df-060318d7af05,130,,"[73.1, 7.3]",266741,2,,,,,0.6139147,,Left Foot,,,,"[83.6, 14.7]",,Ground Pass,,12.845622,,,,,David Barral Torres,26248.0,,,,,,1,From Goal Kick,Iván Ramis Barrios,6778.0,Left Center Back,6,Levante UD,221,['c99818e0-d77e-4cbb-bd30-d698da183888'],45,,,,,,,,,,,,,,,,,Levante UD,221,00:02:45.320,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.3945,,,,,,,,,,,,,,,d9475f3b-5ede-43da-998a-8328704aa12d,134,,"[85.2, 15.0]",266741,2,,,,,-2.9229238,,Right Foot,,,,"[76.2, 13.0]",,Ground Pass,,9.219544,,,,,Iván Ramis Barrios,6778.0,,,,,,1,From Goal Kick,David Barral Torres,26248.0,Right Center Forward,6,Levante UD,221,"['cb30f24b-08cc-4562-9e1a-64d46fe5bfbe', 'fbe9b691-197f-4380-a498-c55066bc7211']",46,,,,,,,,,,,,,,,,,Levante UD,221,00:02:46.763,Pass,True,2014/2015
,,,,,,,,,,,,,,,,0.949751,,,,,,,,,,,,,,,8baa8f32-6136-4a72-8786-0fbfd1afedba,137,,"[77.4, 18.4]",266741,2,,,,,1.8061202,,Right Foot,,,,"[73.3, 35.5]",,Ground Pass,,17.584652,,,,,Jordi Xumetra Feliu,27123.0,,,,,,1,From Goal Kick,Iván Ramis Barrios,6778.0,Left Center Back,6,Levante UD,221,['04385e77-1c79-4bd2-87b7-03e943e5dbef'],48,,,,,,,,,,,,,,,,,Levante UD,221,00:02:48.466,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.9613,,,,,,,,,,,,,,,6486a499-3a75-4ea3-b5f4-59b3bc9cd822,140,,"[78.5, 39.1]",266741,2,,,,,1.389088,,Right Foot,,,,"[84.6, 72.3]",,High Pass,,33.75574,,,,,Iván López Mendoza,8801.0,,,,,,1,From Goal Kick,Jordi Xumetra Feliu,27123.0,Right Midfield,6,Levante UD,221,['8265d126-c715-4631-a744-f9bb1f0b7545'],51,,,,,,,,,,,,,,,,,Levante UD,221,00:02:51.498,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.020717,,,,,,,,,,,,,,,725e0a25-69d8-4afa-8b79-d61ed38643fe,144,,"[84.2, 72.6]",266741,2,,,,,-2.5943084,,Right Foot,,,,"[65.0, 60.9]",,Ground Pass,,22.483994,,,,,David Navarro Pedrós,26012.0,,,,,,1,From Goal Kick,Iván López Mendoza,8801.0,Right Back,6,Levante UD,221,"['504fb333-f2f7-4252-81d4-a6da2354c459', 'f861cf46-7edc-443b-9a56-4fd1466585d4']",54,,,,,,,,,,,,,,,,,Levante UD,221,00:02:54.743,Pass,True,2014/2015
,,,,,,,,,,,,,,,,0.869403,,,,,,,,,,,,,,,887d9e73-6a01-421d-8ab0-44e63e547d43,147,,"[63.0, 59.3]",266741,2,,,,,-1.3129318,,Right Foot,,,,"[65.4, 50.2]",,Ground Pass,,9.411163,,,,,Papa Kouly Diop,6867.0,,,,,,1,From Goal Kick,David Navarro Pedrós,26012.0,Right Center Back,6,Levante UD,221,['2d41ded4-a9ac-4968-9619-7ba44b6ea53d'],57,,,,,,,,,,,,,,,,,Levante UD,221,00:02:57.058,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.426,,,,,,,,,,,,,,,6cd48d79-1de2-4b0c-9a89-28d4d1aa025b,150,,"[63.9, 45.8]",266741,2,,,,,-2.691833,,Right Foot,,,,"[52.3, 40.2]",,Ground Pass,,12.880994,,,,,Iván Ramis Barrios,6778.0,,,,,,1,From Goal Kick,Papa Kouly Diop,6867.0,Left Defensive Midfield,6,Levante UD,221,['5a12ebb7-1de3-4b4d-9a30-0e94f0879af7'],59,,,,,,,,,,,,,,,,,Levante UD,221,00:02:59.061,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.925841,,,,,,,,,,,,,,,220dae39-9d3c-4704-8983-ddccf880b650,152,,"[52.3, 40.2]",266741,3,,,,,1.3832132,,Left Foot,,,,"[56.4, 61.8]",,Ground Pass,,21.985678,,,,,David Navarro Pedrós,26012.0,,,,,,1,From Goal Kick,Iván Ramis Barrios,6778.0,Left Center Back,6,Levante UD,221,['1d0d1572-f5d5-4436-9500-f11cb90f8bf7'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:03:00.487,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.460389,,,,,,,,,,,,,,,ff177dfc-e5ee-4848-9118-a829fb962ff3,155,,"[56.4, 61.8]",266741,3,,,,,-1.7579023,,Right Foot,,,,"[52.5, 41.2]",,Ground Pass,,20.965925,,,,,Iván Ramis Barrios,6778.0,,,,,,1,From Goal Kick,David Navarro Pedrós,26012.0,Right Center Back,6,Levante UD,221,['f09f88b7-b236-4c42-bd4f-b49228e88036'],1,,,,,,,,,,,,,,,,,Levante UD,221,00:03:01.889,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.9854,,,,,,,,,,,,,,,c967b7df-df80-40ed-bcaf-8f5ccda71814,158,,"[52.5, 41.2]",266741,3,,,,,-0.61232215,,Right Foot,,,,"[94.5, 11.7]",,High Pass,,51.324944,,,Incomplete,,Jordi Xumetra Feliu,27123.0,,,,,,1,From Goal Kick,Iván Ramis Barrios,6778.0,Left Center Back,6,Levante UD,221,"['1298b323-f24a-46a2-85a2-607897ed5f00', 'd12514bc-c073-43d2-816d-9128a2cb63c8']",4,,,,,,,,,,,,,,,,,Levante UD,221,00:03:04.695,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.4208,,,,,,,,,,,,,,,3c3e90e3-dfe4-4979-b98c-49c1bed9ae5a,161,,"[92.4, 0.1]",266741,3,,,,,0.26237985,,,,,,"[109.9, 4.8]",,Low Pass,,18.120155,,,,,Kalu Uche,26495.0,,,,,Throw-in,1,From Throw In,Jordi Xumetra Feliu,27123.0,Right Midfield,7,Levante UD,221,['8d52563f-cfa8-403e-9e99-153c03583e2d'],20,,,,,,,,,,,,,,,,,Levante UD,221,00:03:20.816,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.168495,,,,,,,,,,,,,,,500c83ae-d12a-4573-9570-56367d71829c,168,,"[35.5, 76.6]",266741,3,,,,,-3.0924518,,Right Foot,,,,"[29.4, 76.3]",,Ground Pass,,6.1073728,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,8,Barcelona,217,['54f4bbff-877f-4a6a-b228-2733b1118f9a'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.907,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.155873,,,,,,,,,,,,,,,bee88dc7-e314-4913-b4d7-d49540bb727b,171,,"[29.4, 76.3]",266741,3,,,,,-1.8646656,,Right Foot,,,,"[24.8, 61.1]",,Ground Pass,,15.880806,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,8,Barcelona,217,['33868034-d9f2-4f38-9594-59edf836d847'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.571,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.7768,,,,,,,,,,,,,,,c2ae79dd-3b1a-4884-8485-0e9339ade0ee,174,,"[40.0, 42.0]",266741,3,,,,,-1.4326979,,Right Foot,,,,"[44.1, 12.5]",,Ground Pass,,29.783552,,,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['2237ebb0-d482-4c28-820e-b8ebf2423724'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.970,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.7558,,,,,,,,,,,,,,,65b60572-37a3-4bac-872d-cab37bbabd16,177,,"[48.0, 11.9]",266741,3,,,,,-0.37746456,,Left Foot,,,,"[70.7, 2.9]",,Ground Pass,,24.41905,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,8,Barcelona,217,['847a5b1c-e16c-414c-8f23-60dcc1e20ef0'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.794,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.4423,,,,,,,,,,,,,,,9111f08d-ad44-46ae-b8a9-b2399e5a8a28,180,,"[70.7, 2.9]",266741,3,,,,,2.3321028,,Left Foot,,,,"[62.6, 11.4]",,Ground Pass,,11.74138,,,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,['d2b20932-dda3-40b1-88b4-342f6df69a22'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.823,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.5309,,,,,,,,,,,,,,,e483fe73-f54c-4f95-8e54-c98f7d60cdd6,182,,"[65.5, 16.5]",266741,3,,,,,1.6786709,,Right Foot,,,,"[60.8, 59.9]",,Ground Pass,,43.65375,,,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,8,Barcelona,217,['d736928f-99c4-47dd-8a73-6a17cc7e295f'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.265,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.586,,,,,,,,,,,,,,,125d6c91-21f0-466c-8d7d-e180261f6d79,189,,"[37.9, 26.2]",266741,3,,,,,1.2293439,,Right Foot,,,,"[42.2, 38.3]",,Ground Pass,,12.841339,,,,,David Barral Torres,26248.0,,,,,Recovery,1,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,9,Levante UD,221,"['115c8c66-4d3f-43bf-958e-6a55ddd58a90', '7686df7c-5178-4d2f-ae91-bdf1044a4801']",54,,,,,,,,,,,,,,,,,Levante UD,221,00:03:54.241,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.0906,,,,,,,,,,,,,,,3c7542a1-6c39-42fe-bffd-fb8f276d133d,192,,"[42.6, 39.5]",266741,3,,,,,0.9185345,,Right Foot,,,,"[52.3, 52.2]",,Ground Pass,,15.980614,,,,,Jordi Xumetra Feliu,27123.0,,,,,,1,Regular Play,David Barral Torres,26248.0,Right Center Forward,9,Levante UD,221,"['45d0a19f-129f-4fdb-8cf1-104643c43f2f', '7686df7c-5178-4d2f-ae91-bdf1044a4801']",55,,,,,,,,,,,,,,,,,Levante UD,221,00:03:55.345,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.2837,,,,,,,,,,,,,,,769f3fdb-d666-4019-9d0e-5b100553b132,201,,"[110.6, 65.3]",266741,4,,,,,-2.1851902,e36057dc-5aa5-491b-9108-3870eb5cfda4,Right Foot,,,,"[100.3, 50.7]",,Ground Pass,,17.867569,,,,,David Barral Torres,26248.0,True,,,,,1,Regular Play,Jordi Xumetra Feliu,27123.0,Right Midfield,9,Levante UD,221,['50e8b134-6c6f-4e07-8245-02aec721d9e7'],5,,,,,,,,,,,,,,,,,Levante UD,221,00:04:05.860,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.548489,,,,,,,,,,,,,,,ea4cfcf6-9deb-438c-95c8-bc0d46b5bcd2,205,,"[7.0, 44.1]",266741,4,,True,,,-0.19684762,,Right Foot,,,,"[42.1, 37.1]",,Ground Pass,,35.7912,,,,,Sergio Busquets i Burgos,5203.0,,,,,Goal Kick,1,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,10,Barcelona,217,['908fe158-4d82-46db-a1f1-16ae0ab1efb0'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.088,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.4811,,,,,,,,,,,,,,,c1a365ce-65f2-4f5c-9f83-7b2d767a2806,207,,"[42.1, 38.1]",266741,4,,,,,1.2039328,,Right Foot,,,,"[50.4, 59.7]",,Ground Pass,,23.139793,,,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['cd651406-73b1-4660-bab7-97d7f63b56a5'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.299,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.728815,,,,,,,,,,,,,,,53ba739f-f38a-405f-abc2-f35720b30709,210,,"[54.4, 65.1]",266741,4,,,,,0.60374933,,Right Foot,,,,"[71.8, 77.1]",,Ground Pass,,21.136698,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,10,Barcelona,217,['4633d9a3-0186-486a-a6da-49d98c566132'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.839,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.2149,,,,,,,,,,,,,,,6d13593c-ec6d-45c2-9c65-055d7a3d82e0,213,,"[75.8, 76.5]",266741,4,,,,,-2.363091,,Left Foot,,,,"[68.5, 69.3]",,Ground Pass,,10.253292,,,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,10,Barcelona,217,['efbd6579-b0d6-47a1-82c0-c0159d4961bb'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.586,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.5061,,,,,,,,,,,,,,,099ba6fd-28c9-4e69-a582-80fb3952e47d,216,,"[68.7, 67.9]",266741,4,,,,,-1.5155092,,Right Foot,,,,"[71.6, 15.5]",,High Pass,,52.480186,,,,,Adriano Correia Claro,22102.0,,True,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,10,Barcelona,217,['6b96fe73-cc12-4528-8136-7ab1c21a36ec'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.997,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.7605,,,,,,,,,,,,,,,d69bc9cc-25c7-402c-97b1-93dfb431e7ba,219,,"[71.6, 15.5]",266741,4,,,,,1.4555202,,Left Foot,,,,"[72.7, 25.0]",,Ground Pass,,9.563472,,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Goal Kick,Adriano Correia Claro,22102.0,Left Back,10,Barcelona,217,['da67da6f-bde4-4df5-a956-fbecc6eb7666'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.752,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.9188,,,,,,,,,,,,,,,27a83fef-b331-4ccc-859c-cb4b03e27065,222,,"[72.7, 25.0]",266741,4,,,,,-1.5505971,,Right Foot,,,,"[72.9, 15.1]",,Ground Pass,,9.90202,,,,,Adriano Correia Claro,22102.0,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,10,Barcelona,217,['529991fd-61aa-4d16-a111-7b60d614b074'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.553,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.092382,,,,,,,,,,,,,,,6ccfbdfe-28ea-49e9-a265-b55264a8c8c4,225,,"[72.2, 15.1]",266741,4,,,,,2.4546406,,Left Foot,,,,"[63.3, 22.4]",,Ground Pass,,11.510864,,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Goal Kick,Adriano Correia Claro,22102.0,Left Back,10,Barcelona,217,['44c0ecdf-b214-4603-9eaf-829154d75617'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.808,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.6965,,,,,,,,,,,,,,,bb576445-5ce4-4b00-8444-ab0ac9e5d9d2,228,,"[64.0, 26.6]",266741,4,,,,,1.7775265,,Right Foot,,,,"[57.1, 59.5]",,Ground Pass,,33.61577,,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,10,Barcelona,217,['2508e25c-4171-4671-8209-f10e26d75fc6'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.627,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.7681,,,,,,,,,,,,,,,f4dc88a3-cc6f-4c14-a978-ba6bed8ac4a7,231,,"[79.6, 61.4]",266741,4,,,,,-1.0907445,,Right Foot,,,,"[107.3, 8.2]",,High Pass,,59.979412,,,,,Neymar da Silva Santos Junior,4320.0,,True,,,,1,From Goal Kick,Marc Bartra Aregall,7068.0,Left Center Back,10,Barcelona,217,['0e35e371-efd5-47be-9e56-9d9bf6767074'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.282,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.8737,,,,,,,,,,,,,,,19e11a7e-96b2-43c7-bcd6-53fe4946058b,234,,"[111.7, 15.1]",266741,4,,,,,2.479937,,Right Foot,,,,"[100.4, 23.9]",,Ground Pass,,14.32236,,,,,Adriano Correia Claro,22102.0,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,['719f0a36-efb7-4a0e-8b70-cfd1b289fd63'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.847,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.2698,,,,,,,,,,,,,,,2b203268-1a33-46a5-9187-472d5afc1dfc,238,,"[99.6, 26.8]",266741,4,,,,,2.6224465,f26a149a-5130-4566-8e1f-66d04e873e7c,Right Foot,,,,"[91.9, 31.2]",,Ground Pass,,8.868484,,,,,Sergio Busquets i Burgos,5203.0,True,,,,,1,From Goal Kick,Adriano Correia Claro,22102.0,Left Back,10,Barcelona,217,['7dc7b436-05a2-46f6-b4fe-504d35cb6c11'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.009,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.788002,,,,,,,,,,,,,,,7d7d21c9-b5bf-4766-919a-e6b3b663f4f4,242,,"[9.4, 44.2]",266741,5,,,,,0.43348208,,Drop Kick,,,,"[86.1, 79.7]",,High Pass,,84.5171,,,Out,,,,,,,,,1,From Keeper,Diego Mariño Villar,23843.0,Goalkeeper,11,Levante UD,221,,13,,,,,,,,,,,,,,,,,Levante UD,221,00:05:13.621,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.4783,,,,,,,,,,,,,,,37b87a95-bb59-48fc-b41a-597879f39c71,243,,"[34.8, 0.1]",266741,5,,True,,,1.8875594,,,,,,"[26.9, 24.2]",,Low Pass,,25.361782,,,,,Javier Alejandro Mascherano,5506.0,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,12,Barcelona,217,['6fa4f132-81d9-4c96-b42e-3a0ea3dc5ea2'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.025,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.450331,,,,,,,,,,,,,,,c3d07bf9-8226-4541-b324-71af502dd7b8,245,,"[26.9, 24.2]",266741,5,,True,,,1.009633,,Right Foot,,,,"[44.5, 52.2]",,Ground Pass,,33.072044,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,12,Barcelona,217,['e92fd4ed-8af7-4774-8e68-2d2e6ac38e00'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.504,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.809406,,,,,,,,,,,,,,,79aed6f8-da83-44a7-abf2-50358998ad72,247,,"[49.7, 54.2]",266741,5,,,,,0.6804177,,Right Foot,,,,"[77.5, 76.7]",,Ground Pass,,35.764366,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,12,Barcelona,217,['3982dc31-621f-45b3-bf12-3225760f9ae2'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.493,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.8383,,,,,,,,,,,,,,,981e6863-4d95-4e35-a94c-f1213915eb3f,251,,"[80.3, 66.7]",266741,5,,,,,-2.6834395,,Right Foot,,,,"[73.0, 63.1]",,Ground Pass,,8.13941,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,12,Barcelona,217,"['8b86166f-4786-4960-b167-8cd1181334b2', '96d87004-4eab-40cc-a9e6-e079e9b71552']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.844,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.432474,,,,,,,,,,,,,,,efcabbc7-bab8-49eb-9aa9-ce6df2622203,253,,"[73.0, 63.1]",266741,5,,,,,0.6397698,,Left Foot,,,,"[90.2, 75.9]",,Ground Pass,,21.44015,,,,,Martín Montoya Torralbo,6593.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,12,Barcelona,217,['be6b68ff-9e69-4c2a-a7c9-c7a9c79f486d'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.682,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.3588,,,,,,,,,,,,,,,ac6040f5-3505-49a4-b153-3686f22afa5a,256,,"[92.4, 75.7]",266741,5,,,,,-2.4980915,,Right Foot,,,,"[78.4, 65.2]",,Ground Pass,,17.5,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,12,Barcelona,217,['cab6bb50-19de-4638-a1f3-f2299d8341c1'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.705,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.6564,,,,,,,,,,,,,,,1eb5c7db-0d15-48e9-b95a-c775654506ed,259,,"[74.9, 61.9]",266741,5,,,,,-1.8315989,,Right Foot,,,,"[66.6, 30.8]",,Ground Pass,,32.188507,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,12,Barcelona,217,['0735a22f-26c2-4649-83c3-6bda75efff3d'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:05:46.874,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.6415,,,,,,,,,,,,,,,b879ac18-9d8b-4535-a386-85b08ccbc248,262,,"[66.6, 36.7]",266741,5,,,,,0.7266424,,Right Foot,,,,"[101.7, 67.9]",,High Pass,,46.96222,,,,,Martín Montoya Torralbo,6593.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,12,Barcelona,217,['7739aab0-206e-4040-9c4e-04ba90e59cb5'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:05:50.681,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.1862,,,,,,,,,,,,,,,692ac90b-61fc-4069-814e-19af6a9ccdd5,264,,"[101.7, 67.9]",266741,5,,,,True,-1.7014349,,,,,,"[99.9, 54.2]",,High Pass,,13.817742,,,Incomplete,,,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,12,Barcelona,217,"['30e64dfd-096c-4d91-81f7-a41c02c94bc2', 'e57ed076-9b06-4c8b-9c2f-419bb947280b']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:05:53.323,Pass,True,2014/2015
,,,,,,,,,,,,,,,,2.0068,,,,,,,,,,,,,,,12dca5dc-7b93-4c9f-bb80-985b29e90bb0,267,,"[16.5, 39.1]",266741,5,,,,,-0.15625013,,Head,,,,"[31.1, 36.8]",,High Pass,,14.780054,,,,,Papa Kouly Diop,6867.0,,,,,Recovery,1,From Throw In,David Navarro Pedrós,26012.0,Right Center Back,12,Barcelona,217,['53080d08-9dc3-4407-9cab-169282f5ce8c'],56,,,,,,,,,,,,,,,,,Levante UD,221,00:05:56.591,Pass,,2014/2015
