50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.812761,,,,,,,,,,,,,,52d011e7-52da-4218-92ae-b614f704c50a,984,,"[11.5, 52.6]",69251,24,,True,,,0.056640383,,Keeper Arm,,,"[30.9, 53.7]",,Ground Pass,,19.43116,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Counter,Víctor Valdés Arribas,20176.0,Goalkeeper,58,Barcelona,217,['1925cd65-a738-4938-9e9d-eab49098b282'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.829,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.0869,,,,,,,,,,,,,,5dc692cf-baa7-4f93-b19e-c91227dfba2f,986,,"[32.6, 52.1]",69251,24,,True,,,-1.3415644,,Right Foot,,,"[33.3, 49.1]",,Ground Pass,,3.0805843,,,Incomplete,,Seydou Kéita,20169.0,,,,,,1,From Counter,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,58,Barcelona,217,"['2af107df-7c32-4ba3-aeda-1388180f0208', '380c4166-e9a7-4663-b998-7aa6b6bcc462']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:29.230,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.27642,,,,,,,,,,,,,,58612dc8-8812-4d8e-82a6-d42fd6df00e3,991,,"[33.0, 52.6]",69251,24,,,,,1.2277724,,Left Foot,,,"[41.0, 75.0]",,Ground Pass,,23.78571,,,,,Daniel Alves da Silva,4324.0,,,,,Free Kick,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,59,Barcelona,217,['eb2be4d0-afe2-44a5-9b22-bf22ccd176b4'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:43.750,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.85242,,,,,,,,,,,,,,3e57c249-1b7d-4eda-bd8e-2341ff4e56ec,994,,"[41.0, 75.0]",69251,24,,,,,-0.7419473,,Right Foot,,,"[48.2, 68.4]",,Ground Pass,,9.767292,,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,59,Barcelona,217,['6421b567-eacf-4297-a65f-f1d0cde56c23'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:45.568,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.722602,,,,,,,,,,,,,,b2347383-77c8-42eb-b1ba-84dc7de3eaa2,997,,"[48.4, 68.4]",69251,24,,,,,2.9663262,,Right Foot,,,"[38.8, 70.1]",,Ground Pass,,9.749359,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,59,Barcelona,217,['49bc6444-6b83-49ec-80af-bdc90ee49ba5'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:46.540,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.235745,,,,,,,,,,,,,,dc9fb7ec-be51-4178-b688-201ee63962ad,1001,,"[38.8, 70.1]",69251,24,,,,,-2.5398715,,Right Foot,,,"[23.8, 59.8]",,Ground Pass,,18.195879,,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,59,Barcelona,217,"['11a1d661-1ae6-438b-8614-8faa2178b73d', 'b55f5169-6d32-4d2f-9fa4-10a24091cf5d']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:47.584,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.090283,,,,,,,,,,,,,,ca81ed22-0f07-4834-8f68-a670f39dd5e5,1004,,"[30.8, 61.5]",69251,24,,,,,-0.67399687,,Right Foot,,,"[47.2, 48.4]",,Ground Pass,,20.98976,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,59,Barcelona,217,['f6df973f-f9e7-4168-b329-4dabb1b77af5'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:50.691,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.319769,,,,,,,,,,,,,,e3a20b2a-19a0-4837-a653-7610b1bb6313,1007,,"[51.1, 42.4]",69251,24,,,,,-1.1389401,,Right Foot,,,"[67.0, 7.9]",,Ground Pass,,37.98763,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,59,Barcelona,217,['0edea2d0-f896-4387-9026-a30ede23bddb'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:53.375,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.951763,,,,,,,,,,,,,,fd519e4e-d118-4758-8801-eba7289aae6c,1010,,"[71.1, 8.6]",69251,24,,,,,-0.36120376,,Left Foot,,,"[80.1, 5.2]",,Ground Pass,,9.6208105,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,59,Barcelona,217,['4236be5e-1f1b-4796-988c-cde94952fdce'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.550,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.701657,,,,,,,,,,,,,,519b1487-1bac-464f-8df3-3f4db2fdb8be,1013,,"[76.2, 18.3]",69251,24,,,,,1.5881859,,Right Foot,,,"[76.0, 29.8]",,Ground Pass,,11.501739,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,59,Barcelona,217,['45388f07-4cf2-40e0-8148-244f73a507c8'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.374,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.208583,,,,,,,,,,,,,,d102cc2d-8770-4559-a096-6e938410c0e8,1016,,"[72.6, 24.6]",69251,25,,,,,-0.1271302,,Left Foot,,,"[85.9, 22.9]",,Low Pass,,13.408206,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,59,Barcelona,217,['41fbac58-86b7-4acc-bcf5-6fafcba14bb4'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:02.169,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.390815,,,,,,,,,,,,,,f613491e-42d9-47ec-94b3-b313d7099714,1021,,"[87.3, 19.5]",69251,25,,,,,2.0098405,,Right Foot,,,"[78.8, 37.6]",,Ground Pass,,19.9965,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,59,Barcelona,217,"['495edace-7d35-4704-87ab-e3a936b0c157', 'd92b7f8b-c94f-45cd-bc25-7eb42ce295a8']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:13.755,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.70767,,,,,,,,,,,,,,3c6d6bba-8ed1-4c72-a557-b35cb55a5c37,1024,,"[80.3, 44.4]",69251,25,,,,,1.5768938,,Right Foot,,,"[80.1, 77.2]",,Low Pass,,32.80061,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,59,Barcelona,217,['03837158-7963-4f56-9195-62e12173d339'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:16.164,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.057293,,,,,,,,,,,,,,6a41c819-cde8-4b25-9bca-46358f7495dd,1032,,"[94.6, 59.1]",69251,25,,,,,-0.04542328,,Right Foot,,,"[107.8, 58.5]",,Ground Pass,,13.21363,,,Pass Offside,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,59,Barcelona,217,"['84229b26-bd22-4f05-badd-2b9ab9d6b665', '8d8a4505-2637-486f-88c4-982357b6ae66']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.313,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,0.1073,,,,,,,,,,,,,,746f7d10-93f5-41ff-8dec-f93b191f4f05,1034,,"[8.1, 34.5]",69251,25,,True,,,-0.32631674,,Right Foot,,,"[73.7, 12.3]",,High Pass,,69.2546,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,César Sánchez Domínguez,25917.0,Goalkeeper,60,Valencia,207,['3b03833d-6a13-468d-841c-30c43cff78bb'],55,,,,,,,,,,,,,,,,,,,Valencia,207,00:25:55.106,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.865241,,,,,,,,,,,,,,2e167b22-12b6-47b2-8bbe-27aae75a1f21,1036,,"[57.1, 1.0]",69251,26,,,,,0.20065288,,,,,"[80.7, 5.8]",,High Pass,,24.083189,,,Incomplete,,David Villa Sánchez,12737.0,,,,,Throw-in,1,From Throw In,Alexis Ruano Delgado,6614.0,Left Back,61,Valencia,207,"['0632ca84-d771-4f57-a754-242b202439fc', '56d6ae63-2349-4c92-abc7-cdbedb8905aa']",9,,,,,,,,,,,,,,,,,,,Valencia,207,00:26:09.406,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.168052,,,,,,,,,,,,,,56d6ae63-2349-4c92-abc7-cdbedb8905aa,1038,,"[40.3, 75.2]",69251,26,,,,,-1.1703175,,Head,,,"[46.1, 61.5]",,High Pass,,14.877164,,,,,Seydou Kéita,20169.0,,,,,Recovery,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,62,Barcelona,217,"['2e167b22-12b6-47b2-8bbe-27aae75a1f21', 'f01f9554-b26b-4fac-9f09-947a5e108a5d']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:11.271,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.597849,,,,,,,,,,,,,,54b975c8-6d41-4fa2-b64d-346cb1d2e599,1040,,"[46.7, 61.7]",69251,26,,,,,0.92109054,,Head,,,"[58.4, 77.1]",,High Pass,,19.340372,,,Incomplete,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,62,Barcelona,217,['e3817e7c-25b2-4418-b725-ee7cae3a03a2'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:12.654,Pass,,2008/2009
,,,,,,,,,,,,,,,,,5.107995,,,,,,,,,,,,,,e3817e7c-25b2-4418-b725-ee7cae3a03a2,1041,,"[62.6, 3.9]",69251,26,,,,,-0.12630811,,Head,,,"[87.8, 0.7]",,High Pass,,25.402363,,,Out,,Juan Manuel Mata García,3294.0,,,,,Recovery,1,Regular Play,Alexis Ruano Delgado,6614.0,Left Back,62,Barcelona,217,"['54b975c8-6d41-4fa2-b64d-346cb1d2e599', '80889150-3768-4c8f-a830-c55254d98523']",14,,,,,,,,,,,,,,,,,,,Valencia,207,00:26:14.252,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.881,,,,,,,,,,,,,,27512aa5-6393-4871-983d-ecc8d392d0d4,1045,,"[35.9, 80.0]",69251,26,,True,,,-0.10208294,,,,,"[56.4, 77.9]",,High Pass,,20.60728,,,,,Seydou Kéita,20169.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,63,Barcelona,217,['36c53033-993e-47c9-a7e5-44fd0d3b975f'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:29.026,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.1714,,,,,,,,,,,,,,7c2a4dd9-6462-49af-afa7-c9ba92be4042,1047,,"[56.4, 77.9]",69251,26,,,,True,0.34555557,,,,,"[58.9, 78.8]",,Low Pass,,2.657066,,,Incomplete,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,63,Barcelona,217,"['079fd690-4c60-40d2-81d9-043a7e8c254a', '13950078-f1f0-483b-98fb-3f175e72f6df']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:30.937,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,3.921763,,,,,,,,,,,,,,786bd5ad-1632-4618-b9d4-f82742dea46f,1050,,"[62.7, 80.0]",69251,26,,,,,-0.020939348,,,,,"[81.8, 79.6]",,High Pass,,19.104189,,,,,Seydou Kéita,20169.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,64,Barcelona,217,['cf1b6469-ad2b-422f-b361-2456a63987ac'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:42.621,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.919743,,,,,,,,,,,,,,62d42867-4ea4-427f-a73a-f953248fb6a9,1059,,"[106.1, 59.5]",69251,26,,,,,-2.3561945,a0084427-2305-4447-bbe0-70f1350798c9,Left Foot,,True,"[99.9, 53.3]",,Ground Pass,,8.768124,,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,64,Barcelona,217,"['6acd44a3-befd-45d1-be52-f6be7c207d92', 'bd5466ee-749e-4e4f-b9f1-29382787f2a4']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:49.025,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,3.89155,,,,,,,,,,,,,,cf5d5c99-a66d-43c4-9dad-f7c14bef222e,1065,,"[14.6, 38.8]",69251,26,,,,,-0.1574488,,Drop Kick,,,"[63.1, 31.1]",,High Pass,,49.107433,,,Incomplete,,David Josué Jiménez Silva,3064.0,,,,,,1,From Keeper,César Sánchez Domínguez,25917.0,Goalkeeper,65,Valencia,207,"['7ca31e5d-bd2f-47e1-9d0a-29a6f29a3a4f', 'bac9e19e-f69e-4d65-a362-a216fa8a95ff']",54,,,,,,,,,,,,,,,,,,,Valencia,207,00:26:54.349,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.810105,,,,,,,,,,,,,,ddcb77d1-4e34-4075-a779-44e7b542f79a,1070,,"[69.9, 46.2]",69251,26,,,,,2.150799,,Other,,,"[66.1, 52.0]",,Low Pass,,6.9339743,,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,From Keeper,Xavier Hernández Creus,20131.0,Left Center Midfield,66,Barcelona,217,"['31457788-9ac3-4485-9888-11bb939908f0', '4aee5fb7-85da-4f2c-8559-734cca26dff5']",59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:59.913,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.063824,,,,,,,,,,,,,,bc4352da-8cf5-4a75-9462-9726fd5ac0f2,1076,,"[63.9, 49.2]",69251,27,,,,,-1.8483858,,Right Foot,,,"[58.6, 30.6]",,Ground Pass,,19.340372,,,,,Seydou Kéita,20169.0,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Barcelona,217,['66cad4e0-b5f3-4c82-8674-15307cd3f53c'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:16.311,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.234849,,,,,,,,,,,,,,ff334f54-4c20-4985-9ba6-1e93967b8dfe,1079,,"[58.9, 30.8]",69251,27,,,,,2.9337027,,Left Foot,,,"[46.1, 33.5]",,Ground Pass,,13.081667,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,67,Barcelona,217,['4a89bbaa-7b56-4b24-a970-b8f62f17ae8c'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:17.867,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.062943,,,,,,,,,,,,,,b9d4fb25-39b5-4811-9231-5361285f95e2,1082,,"[42.0, 34.2]",69251,27,,,,,2.711546,,Right Foot,,,"[17.8, 45.3]",,Ground Pass,,26.624237,,,,,Víctor Valdés Arribas,20176.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,67,Barcelona,217,['b677472a-7ba9-4c2a-8d6f-04bcb740a5ba'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:22.196,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.673843,,,,,,,,,,,,,,454392b6-744a-4a39-9dec-5920260ac03d,1085,,"[17.3, 49.2]",69251,27,,,,,0.3365228,,Right Foot,,,"[75.9, 69.7]",,High Pass,,62.082283,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,67,Barcelona,217,"['2d761d00-745b-4474-b127-9d422a346779', 'f17e78d7-1436-47b0-ab27-06621c5faea4']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:25.742,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.924203,,,,,,,,,,,,,,2d761d00-745b-4474-b127-9d422a346779,1087,,"[45.1, 11.3]",69251,27,,,,True,0.95538354,,,,,"[56.2, 27.0]",,High Pass,,19.227585,,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Alexis Ruano Delgado,6614.0,Left Back,67,Barcelona,217,"['454392b6-744a-4a39-9dec-5920260ac03d', '6f597a0d-64bd-4f00-a7e2-00dc96d5a38f', '89c6b8fa-2fd1-4202-84f7-c4c7728e3bc5']",28,,,,,,,,,,,,,,,,,,,Valencia,207,00:27:28.415,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,0.997006,,,,,,,,,,,,,,ee056ba8-ad4e-4f12-854c-b3b69cc298a6,1099,,"[80.1, 50.3]",69251,27,,,,,0.5783255,,Right Foot,,,"[87.3, 55.0]",,Ground Pass,,8.598256,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,67,Barcelona,217,['3d10d607-f127-4358-a32b-e391a5e2dea9'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:35.442,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.4916,,,,,,,,,,,,,,3cf2d2e2-80cf-4561-85c3-887197e8c4f9,1106,,"[13.5, 45.4]",69251,27,,,,,0.37907475,,Right Foot,,,"[61.7, 64.6]",,High Pass,,51.88333,,,Incomplete,,,,,,,,,1,From Free Kick,César Sánchez Domínguez,25917.0,Goalkeeper,67,Barcelona,217,['0f139b8f-4732-4cc7-bc9d-571479deeb47'],48,,,,,,,,,,,,,,,,,,,Valencia,207,00:27:48.581,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.651985,,,,,,,,,,,,,,0f139b8f-4732-4cc7-bc9d-571479deeb47,1107,,"[59.3, 16.4]",69251,27,,,,,-0.10308161,,Head,,,"[76.7, 14.6]",,High Pass,,17.492855,,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,67,Barcelona,217,"['3cf2d2e2-80cf-4561-85c3-887197e8c4f9', '9f604c7f-f387-41bc-8099-36498772c49d']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:51.073,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.7882,,,,,,,,,,,,,,912d10b7-97af-420e-8067-892fbc2d4192,1111,,"[97.7, 34.0]",69251,27,,,,,1.6951513,45c4d6bf-29e5-41a1-b0a6-bc9a826f3299,Right Foot,,,"[95.8, 49.2]",,Ground Pass,,15.31829,,,,,Samuel Eto''o Fils,19298.0,True,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,67,Barcelona,217,"['9b4623e1-f3be-42d5-b765-5ffbf6ccf695', 'c0fc26e2-d8d2-44c6-b482-dc869b85728c']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:57.973,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.0741,,,,,,,,,,,,,,d93a1285-0acb-4b2c-b19f-45503f2a437a,1116,,"[6.0, 44.0]",69251,28,,,,,-0.05010999,,Right Foot,,,"[71.8, 40.7]",,High Pass,,65.8827,,,Unknown,,,,,,,,Goal Kick,1,From Goal Kick,César Sánchez Domínguez,25917.0,Goalkeeper,68,Valencia,207,,31,,,,,,,,,,,,,,,,,,,Valencia,207,00:28:31.370,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.696936,,,,,,,,,,,,,,300d10df-4be8-4e9f-98ff-2fdb35d6874c,1119,,"[72.8, 39.1]",69251,28,,,,,-0.77335054,,Right Foot,,,"[93.8, 18.6]",,High Pass,,29.347061,,,,,David Josué Jiménez Silva,3064.0,,,,,Free Kick,1,From Free Kick,Rubén Baraja Vegas,20129.0,Right Center Midfield,69,Valencia,207,['5e92786b-a742-47ac-9b07-f7474cc4af6f'],39,,,,,,,,,,,,,,,,,,,Valencia,207,00:28:39.047,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.856651,,,,,,,,,,,,,,90c266d8-3e5a-4198-bd6c-24ffa2bc7640,1126,,"[86.3, 3.1]",69251,28,,,,,1.9195673,,Right Foot,,,"[81.9, 15.2]",,Ground Pass,,12.87517,,,,,Rubén Baraja Vegas,20129.0,,,,,,1,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,69,Valencia,207,['e4ee39bb-407f-4d00-9f74-ffb542c834e1'],45,,,,,,,,,,,,,,,,,,,Valencia,207,00:28:45.464,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.794684,,,,,,,,,,,,,,4fbde5ac-69ae-42dc-a40f-d1731ff14bef,1129,,"[93.1, 15.4]",69251,28,,,,,-0.6404754,,Right Foot,,,"[103.7, 7.5]",,Low Pass,,13.22006,,,,,David Josué Jiménez Silva,3064.0,,,,,,1,From Free Kick,Rubén Baraja Vegas,20129.0,Right Center Midfield,69,Valencia,207,['57fa868a-33d2-42e9-960d-5bf666d28ece'],47,,,,,,,,,,,,,,,,,,,Valencia,207,00:28:47.707,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.12018,,,,,,,,,,,,,,44c8cfb8-c12f-494d-93ac-2d550d9e6c78,1140,,"[101.7, 6.3]",69251,28,,,,,2.307689,,Right Foot,,,"[87.0, 22.5]",,Ground Pass,,21.875328,,,,,Carlos Marchena López,20127.0,,,,,Recovery,1,From Free Kick,Rubén Baraja Vegas,20129.0,Right Center Midfield,69,Valencia,207,['446fa545-dc76-49fe-ac70-4b012f89a0db'],58,,,,,,,,,,,,,,,,,,,Valencia,207,00:28:58.630,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.823273,,,,,,,,,,,,,,171e1d79-4fc3-401c-a81f-fa1d47914b15,1143,,"[90.2, 21.5]",69251,29,,,,,0.113029696,,Right Foot,,,"[108.7, 23.6]",,High Pass,,18.618807,,,Pass Offside,,David Villa Sánchez,12737.0,,,Through Ball,True,,1,From Free Kick,Carlos Marchena López,20127.0,Left Center Midfield,69,Valencia,207,['21682580-0fb4-40e1-9fa9-94dee57756eb'],0,,,,,,,,,,,,,,,,,,,Valencia,207,00:29:00.848,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.931,,,,,,,,,,,,,,16aed4c6-2e19-40b2-8f84-461f4f7a3c46,1145,,"[19.5, 58.3]",69251,30,,True,,,-0.6760233,,Right Foot,,,"[67.0, 20.2]",,High Pass,,60.8922,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,70,Barcelona,217,['f50302a7-ba18-4ffa-a021-acfbd8aaba84'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:03.800,Pass,,2008/2009
,,,,,,,,,,,,,,,,,3.165807,,,,,,,,,,,,,,a28cb69b-209a-4348-8bc6-233541ed1b2e,1147,,"[72.1, 1.0]",69251,30,,True,,,0.68361336,,,,,"[95.3, 19.9]",,High Pass,,29.92407,,,,,Seydou Kéita,20169.0,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,71,Barcelona,217,['162c9ca7-be67-4788-9ca5-13bb65fa6a82'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:23.078,Pass,,2008/2009
,,,,,,,,,,,,,,,,,3.494957,,,,,,,,,,,,,,61b8d91b-2880-4502-ab82-30ee5e323365,1151,,"[29.4, 80.0]",69251,30,,True,,,-0.90235543,,,,,"[46.3, 58.6]",,High Pass,,27.26848,,,Incomplete,,Pablo Hernández Domínguez,4711.0,,,,,Throw-in,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,72,Valencia,207,"['313d47b9-926d-40a3-bae6-254cd04c3dd2', '36d2a7a8-8734-403e-9da4-64c3809f902c']",35,,,,,,,,,,,,,,,,,,,Valencia,207,00:30:35.783,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.0601,,,,,,,,,,,,,,313d47b9-926d-40a3-bae6-254cd04c3dd2,1153,,"[74.7, 22.4]",69251,30,,,,True,-0.051805455,,,,,"[88.2, 21.7]",,High Pass,,13.518136,,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,Recovery,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,72,Valencia,207,"['61b8d91b-2880-4502-ab82-30ee5e323365', '75af847b-de8c-4cf0-9910-3c2cef1e9f3e', 'a080d3df-35d3-4e4b-b052-d1b15348183a', 'a43d8e5a-7035-4c11-9fea-6bbc8485d2a4']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:39.278,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,0.4396,,,,,,,,,,,,,,00531761-d2db-4125-b1c1-6d827d845d4a,1159,,"[72.3, 9.9]",69251,30,,,,,2.8138542,,Left Foot,,,"[67.3, 11.6]",,Ground Pass,,5.2810984,,,Incomplete,,Rubén Baraja Vegas,20129.0,,,,,,1,From Throw In,Juan Manuel Mata García,3294.0,Left Wing,72,Valencia,207,"['47dd05cc-e510-4d64-ba9b-91cde0aaa690', '87757519-c95b-451a-bac0-2386dc6eed18']",47,,,,,,,,,,,,,,,,,,,Valencia,207,00:30:47.936,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.260701,,,,,,,,,,,,,,0adc843a-e7e3-4ad2-90f6-bfcb5d9d0b1f,1165,,"[79.8, 54.5]",69251,30,,,,,1.380808,,Right Foot,,,"[80.3, 57.1]",,Ground Pass,,2.6476405,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,72,Valencia,207,"['1fe1968d-3786-495e-bb58-048023aed31d', '508cc985-4a60-41e3-a822-f2f60a4d84c3', 'd61c70a9-092a-4314-a1de-1b412dbc2972']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:54.545,Pass,True,2008/2009
