50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c52cb298-9f49-4c4a-8329-7b678ed983e0,3700,,"[67.1, 56.2]",3773386,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Luis Sanmartín Mato,3265.0,Center Forward,149,Deportivo Alavés,206,['45db1864-1681-4446-8d29-27fe22cfd1ac'],56,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:44:56.279,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0bf049a7-a85c-44f7-b210-fb61904edd0e,3711,,"[32.2, 20.0]",3773386,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Luis Sanmartín Mato,3265.0,Center Forward,150,Barcelona,217,['178f7ae6-5b22-4aec-97ef-5bd2e10fc43d'],16,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:45:16.032,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e0e16468-f520-4bd6-afed-2f03d48a811e,3817,,"[43.5, 13.2]",3773386,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,158,Barcelona,217,"['7bed1be9-2d0e-4021-b523-84b5af132231', 'f3913fc0-74cf-46ad-ac48-961de79b5944']",55,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:47:55.672,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,5300c990-fe5a-488b-99ed-fd42bb4a08c5,3868,,"[49.5, 26.4]",3773386,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,162,Barcelona,217,"['05823087-b3c6-4758-bea6-39c4857b3e24', '838b279e-0455-4bad-b487-1af7f5d43ea0']",26,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:49:26.622,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,ffd7b3c3-7cbf-4279-8a24-fc9a9e86bb99,152,,"[68.5, 79.8]",3773386,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,4,Barcelona,217,"['14473507-3990-4186-9e92-66bf5c4f4d27', 'acfc168d-0f26-4854-b82e-833977537227']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.292,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5a4e23d8-bad8-407d-b3c3-9a363da9ff5a,414,,"[61.9, 69.1]",3773386,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Forward,17,Barcelona,217,"['933426ec-c5aa-48bb-a92b-af39964a5cba', 'b030edfc-d905-4ab1-a669-f518698c5d5f']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:32.906,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,e5ac1b01-3c3a-4d4a-a6e1-f72a4d160d54,582,,"[35.9, 17.2]",3773386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,28,Deportivo Alavés,206,['0230edee-c4a4-41e9-a69d-da561195aa57'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:54.743,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0b02010d-ea40-4e32-8aec-5c5613b5fa47,612,,"[56.4, 52.6]",3773386,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Forward,33,Barcelona,217,"['2d733490-1a65-4b99-8a76-cdb5e9612a5c', '398054fb-6ab4-472c-9dac-353e6b729c99']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:29.751,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,a7b782d3-bf76-4eda-99b4-43385eac96cc,891,,"[90.9, 52.6]",3773386,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,41,Barcelona,217,"['15098ac1-0fbc-46a7-847f-c9a7cf69449a', 'de1f2a7a-3c35-41af-81f8-88c49dc8a8c8']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:38.714,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b78ae7f7-a4d0-46e9-95e9-87a1e30f0b76,928,,"[99.6, 45.0]",3773386,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,43,Barcelona,217,"['5fca7c3a-dda0-4e64-bc01-d347e69d78b5', '8aefe0d8-6348-439a-9383-f7569d5e5720']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:04.523,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,71d358b5-c2e4-440e-a6fd-627e874e0ed6,951,,"[60.3, 69.5]",3773386,23,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,45,Deportivo Alavés,206,['d9460a65-a36e-493a-af76-aedb0b4b5d3c'],2,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:23:02.218,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8c6f7d55-2a56-4001-ac6b-86be249f39cb,1190,,"[61.4, 70.9]",3773386,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,50,Deportivo Alavés,206,"['6a296e91-dca9-4e50-b4fa-05236683186d', 'ac119342-d540-4b45-b0b0-1997c15202a6']",16,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:28:16.282,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,255b7725-5e6f-40fe-b7bd-8579c46e73d3,1388,,"[76.9, 15.4]",3773386,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,53,Barcelona,217,"['46ef6f1b-69cc-4d45-94bd-511a74fa5fad', 'b02177c9-32b0-449f-a148-c48f51e332a3', 'd1e1fa65-16be-4b72-bc19-f6a042dcc68f']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:40.005,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,34ec7ca8-6833-4f16-ac60-cf03a2c28df1,1422,,"[70.7, 9.2]",3773386,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,54,Barcelona,217,"['20614156-e47d-4415-a5a1-67ee501090c1', 'bd974c2e-3280-40e5-a67c-694f04d04380']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:21.239,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e6f46710-8f18-400a-961f-f18720547c58,1695,,"[101.0, 41.9]",3773386,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,60,Barcelona,217,['7bf70aee-72e3-4187-8042-a8779fbb1686'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:17.010,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,True,True,,,,,,,18741f4d-480c-4504-99a9-0377f7a8e1a2,1720,,"[36.3, 42.7]",3773386,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,62,Barcelona,217,"['701c4628-c2cc-49df-a6ad-5612f8a2389f', '74114cd1-0e42-4772-a025-09bcf8043482']",12,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:43:12.874,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8d3b886f-153e-4a58-bce3-0a691cf8a526,1725,,"[84.4, 42.0]",3773386,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Luis Jesús Rioja González,24049.0,Left Midfield,63,Deportivo Alavés,206,['581482c9-a355-4545-8f82-12fd7684e398'],20,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:43:20.494,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,58032bae-f413-475c-a7f3-1986d28b4960,1766,,"[55.0, 41.8]",3773386,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,67,Barcelona,217,"['0ff623f0-475c-45d6-bcb6-d221367d0139', 'ee724fee-fa9a-4c4e-b842-9c493bc56561']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:52.365,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,fa27b7d2-4595-4ee5-bdb2-a0676a56061e,1778,,"[50.3, 26.8]",3773386,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Jesús Rioja González,24049.0,Left Midfield,69,Deportivo Alavés,206,['f692fc61-5a9e-4ea2-9d7d-410e90f0d612'],10,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:46:10.121,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a79f4740-dfe7-4f81-bb90-869f8f42d778,2500,,"[100.2, 22.0]",3773386,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anssumane Fati,30756.0,Left Wing,97,Barcelona,217,['b5c6abc7-1e21-463e-9b7d-4d8454073526'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:36.882,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,3f2ed43b-8d9c-4705-a211-1d5f8e54b831,2612,,"[42.8, 19.8]",3773386,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,103,Deportivo Alavés,206,['ea0aabb2-5f88-44c7-a076-870c1a240aac'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:33.518,Foul Won,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,1c429cf8-6680-4a3a-b101-acb5bba1bc43,2777,,"[93.2, 66.5]",3773386,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,113,Barcelona,217,['cb542d83-2c48-4a83-bf0c-ecef497e659a'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:51.504,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,b241ced3-f7fe-4c19-97d2-4db403728473,3245,,"[31.2, 38.0]",3773386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Andrés Battaglia,10605.0,Center Defensive Midfield,134,Deportivo Alavés,206,['a3dcc649-5299-4b5e-aed3-c6033c871a91'],11,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:34:11.876,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,1c54642b-b24e-4337-a135-d30d15a7364a,3386,,"[57.2, 64.2]",3773386,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,138,Barcelona,217,"['5e7026d0-0746-42ce-9822-90562104e48d', 'ed430a9a-a62c-4d0a-b9ad-24e5f2b9c0a6']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:20.281,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c15a24f2-6213-495e-b626-ec33c8247870,3505,,"[24.4, 20.4]",3773386,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Back,141,Barcelona,217,['39a6cece-9923-4aaf-99c8-ebe27e4fee14'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:25.667,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b613ef31-5462-4924-b92e-ab41e2d48178,3577,,"[114.9, 65.9]",3773386,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,144,Barcelona,217,['bfb0af63-b5cc-4afc-85e7-aed3b456e0f2'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.836,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,45db1864-1681-4446-8d29-27fe22cfd1ac,3701,,"[53.0, 23.9]",3773386,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro González López,30486.0,Left Defensive Midfield,149,Deportivo Alavés,206,['c52cb298-9f49-4c4a-8329-7b678ed983e0'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:56.279,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,178f7ae6-5b22-4aec-97ef-5bd2e10fc43d,3712,,"[87.9, 60.1]",3773386,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miralem Pjanić,6947.0,Right Defensive Midfield,150,Barcelona,217,['0bf049a7-a85c-44f7-b210-fb61904edd0e'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:16.032,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f3913fc0-74cf-46ad-ac48-961de79b5944,3818,,"[76.6, 66.9]",3773386,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,158,Barcelona,217,"['470969b1-a519-4810-bad2-56fb7df8f3f2', 'e0e16468-f520-4bd6-afed-2f03d48a811e']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:55.672,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,838b279e-0455-4bad-b487-1af7f5d43ea0,3869,,"[70.6, 53.7]",3773386,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,162,Barcelona,217,['5300c990-fe5a-488b-99ed-fd42bb4a08c5'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:49:26.622,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,a95a990d-bc11-42ec-8d5f-74b9feb2d60d,159,,"[28.1, 0.7]",3773386,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Jesús Rioja González,24049.0,Left Midfield,4,Barcelona,217,['0b1a6128-4ede-416d-a004-9f3bd36601ae'],17,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:17.991,Duel,True,2020/2021
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,733da4b1-372f-49cb-8f3e-711b34d4f728,162,,"[70.9, 77.8]",3773386,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Deportivo Alavés,206,['6fc63a1d-d1ee-4f0c-9b07-0a294b46ac08'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.866,Duel,True,2020/2021
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,56806963-854e-49f2-8c15-eddcbfb9f4a0,179,,"[57.0, 6.0]",3773386,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,5,Deportivo Alavés,206,['ae75e87d-2cac-4e72-9764-bd5c0ef9122b'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.376,Duel,True,2020/2021
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,9a41fbfd-5b98-4fb4-8e92-6bd0a8bc15b3,191,,"[21.6, 2.1]",3773386,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,6,Deportivo Alavés,206,['68c3ae74-92ba-49a3-bbf5-e02932b2fb86'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.962,Duel,True,2020/2021
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,3621dbc6-3c56-4c64-8cde-464d150d4b2e,215,,"[27.9, 33.7]",3773386,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Peleteiro Ramallo,9462.0,Left Center Midfield,8,Barcelona,217,['1e6772df-b6d2-454a-a513-e10c370701fd'],50,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:50.973,Duel,True,2020/2021
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,542e5503-f72b-4ad7-bed1-2a3efd8372f9,396,,"[83.2, 19.8]",3773386,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Joaquín Navarro Jiménez,6923.0,Right Back,16,Deportivo Alavés,206,['8c26cbc8-156d-4e50-9776-b8f5953d2862'],24,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:08:24.753,Duel,True,2020/2021
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,710eb97c-5506-4992-a2ef-a10619e60b59,445,,"[40.8, 77.6]",3773386,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Navarro Jiménez,6923.0,Right Back,20,Barcelona,217,['8f7fb16d-197f-489e-9726-7f9e29f15f4f'],47,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:09:47.401,Duel,True,2020/2021
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,221eb930-6a40-4565-bdc4-18cdc24e24c5,466,,"[63.7, 42.4]",3773386,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Forward,23,Barcelona,217,['bffab026-2586-4281-a8e0-64c0ab6e59aa'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:24.793,Duel,True,2020/2021
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,66f5fe0d-c8b7-4ad0-9297-302712d80c9d,495,,"[12.8, 56.7]",3773386,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Navarro Jiménez,6923.0,Right Back,24,Deportivo Alavés,206,['8bfcc5fb-560c-4f50-8317-1b1ca9bd813d'],45,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:10:45.903,Duel,True,2020/2021
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,a66abe61-edad-4ca3-a1af-08f3ba5b8b18,508,,"[63.7, 5.8]",3773386,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,24,Deportivo Alavés,206,['a2cb162f-b094-42f0-ba2b-21ae5201c490'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:01.921,Duel,True,2020/2021
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,99b95019-f5d6-4afa-807a-cd2bd0178805,608,,"[40.4, 21.0]",3773386,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Forward,33,Barcelona,217,['ae965366-06cb-475c-89cf-e7795fa5080d'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:24.792,Duel,True,2020/2021
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,4ebb779b-a6db-4871-b01c-a218d4519553,639,,"[12.5, 78.3]",3773386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,34,Barcelona,217,['09fe67f1-786a-402b-955a-6ea1c3358e85'],15,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:15:15.888,Duel,True,2020/2021
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,0c44e4e9-f9c7-40fc-97f7-70afc766af50,780,,"[20.2, 41.0]",3773386,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Navarro Jiménez,6923.0,Right Back,40,Barcelona,217,['4dcfa1e7-f8da-4c28-b202-ed5cb3e90397'],45,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:17:45.097,Duel,True,2020/2021
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,68fa18f6-7af6-47d4-90d6-08d27496563b,826,,"[33.0, 54.4]",3773386,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Navarro Jiménez,6923.0,Right Back,41,Barcelona,217,['e63b5a5e-2623-4b85-9526-b22d92c85eba'],53,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:18:53.666,Duel,True,2020/2021
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,3c62677e-37c3-4b00-98c0-12a727a26b41,943,,"[8.8, 31.0]",3773386,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Ignacio Peleteiro Ramallo,9462.0,Left Center Midfield,44,Barcelona,217,['762227c7-0a91-42c0-8236-4be7bd06613a'],31,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:22:31.116,Duel,True,2020/2021
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,9e4efbd7-4410-4d9e-bc50-079cbbb5b7c8,989,,"[55.1, 42.2]",3773386,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deyverson Brum Silva Acosta,25134.0,Center Forward,47,Barcelona,217,['555027d3-be68-42a2-885a-d407b22416cd'],6,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:24:06.272,Duel,True,2020/2021
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,1a4ea35c-82da-4171-8895-0b54f3dc6174,992,,"[46.2, 36.0]",3773386,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Andrés Battaglia,10605.0,Center Defensive Midfield,47,Barcelona,217,['a2754416-83f1-4475-8e27-18fc6f034ab7'],8,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:24:08.673,Duel,True,2020/2021
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,2e03f4ff-6bc0-41b6-af2a-2d76226f75da,1028,,"[84.0, 5.5]",3773386,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,49,Barcelona,217,['faa3dd1b-51b4-4c2e-af57-691962bda21a'],48,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:25:48.687,Duel,True,2020/2021
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,44e82d6a-21c6-48d1-9231-2fb3b0a9e402,1171,,"[23.6, 20.1]",3773386,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Andrés Battaglia,10605.0,Center Defensive Midfield,50,Deportivo Alavés,206,['da88bfec-1a34-4b14-a3f5-e2fa022aef36'],2,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:28:02.507,Duel,True,2020/2021
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,aad25182-d612-4024-9da7-92dd21234a47,1184,,"[19.5, 38.3]",3773386,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Laguardia Cisneros,6615.0,Right Center Back,50,Deportivo Alavés,206,['2988705d-5f05-4c60-9a30-fbed0cfcee0d'],9,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:28:09.509,Duel,True,2020/2021
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,67c9ac34-f12d-4423-b6e3-61a1d4d2603b,1197,,"[43.5, 35.8]",3773386,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,51,Deportivo Alavés,206,['775e98af-274b-4c51-a1d4-e8b556abcb93'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:54.595,Duel,True,2020/2021
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,25a8c79e-ad24-4869-bc85-175288e2376e,1217,,"[29.1, 6.9]",3773386,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Forward,52,Barcelona,217,['eaf9fd51-c34f-40bc-b313-4a6afcc671d5'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:16.896,Duel,True,2020/2021
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,3529bd9a-f16e-40e1-bc1f-636c0ebbd952,1263,,"[28.6, 35.6]",3773386,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Grégoire Claude Lejeune,3093.0,Left Center Back,52,Barcelona,217,['29793068-b12d-4011-9632-d26ac4806b41'],52,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:29:52.754,Duel,True,2020/2021
,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,a9c8a757-fd52-4d7a-ac8d-d33a8e2702f1,1270,,"[46.5, 39.3]",3773386,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,52,Barcelona,217,['31160ba6-75cb-4dbe-8008-2fdef018b9de'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:59.034,Duel,True,2020/2021
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,121d4061-d2ad-4e6b-9937-5aec2a6702e2,1279,,"[108.3, 44.2]",3773386,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Jesús Rioja González,24049.0,Left Midfield,52,Barcelona,217,['c5e2545e-fcd4-4723-be03-0e8c22303677'],4,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:30:04.976,Duel,True,2020/2021
