bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[54.3, 50.4]",,,,,,,,,,,,0.313793,,,,,,,,,,,,,94f97b4f-1840-4a4f-ad52-f66d4d2cc5c0,236,,"[48.7, 56.6]",69172,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Wing,12,Real Betis,218,"['6a04d563-580b-44be-a7f8-5c0c7500ba13', 'b9f1b182-2a3b-4a74-bf48-6886f5eb1c27', 'f27a18cc-b375-41f6-a972-f04d4137a654']",46,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:46.011,Carry,True,2005/2006
,,,,"[62.9, 42.4]",,,,,,,,,,,,1.9602,,,,,,,,,,,,,95155383-fcee-4cbd-b8f0-9d4770b65c04,242,,"[57.6, 53.7]",69172,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Wing,12,Real Betis,218,"['0a8aa6c3-8fbe-405a-9a33-a7016397096b', '0f852a59-f33c-43d1-974b-376019b5a969', '79bf24b4-bf04-441f-863e-8b87f4949b82']",48,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:48.702,Carry,True,2005/2006
,,,,"[53.9, 35.2]",,,,,,,,,,,,1.195225,,,,,,,,,,,,,8f74e695-0f20-4f4c-83e3-eb2b3a644aed,248,,"[53.9, 35.2]",69172,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,13,Barcelona,217,"['3f22920a-1f5b-447a-b985-608179f18508', '7ceb23bb-530f-42d0-af4b-fd85c62dc438']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.453,Carry,,2005/2006
,,,,"[57.1, 20.8]",,,,,,,,,,,,0.957927,,,,,,,,,,,,,bb65e7e7-0d4d-43be-8796-8369b652b374,251,,"[57.1, 21.4]",69172,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,13,Barcelona,217,"['8bc23efd-1291-4681-aab7-fdc4c42e8b5c', 'f150483a-ee36-4925-b8c5-1230f2c404be']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.603,Carry,,2005/2006
,,,,"[77.9, 14.7]",,,,,,,,,,,,2.78349,,,,,,,,,,,,,0d62a409-5b7a-40d4-b5fb-5e773b2f5757,254,,"[76.6, 4.1]",69172,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,13,Barcelona,217,"['184b4a14-9ba7-46ad-ab23-091f2312bb39', 'b31bef10-49ae-42e9-84ad-c766fa8b7807']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.688,Carry,,2005/2006
,,,,"[44.1, 29.1]",,,,,,,,,,,,3.379652,,,,,,,,,,,,,6306c389-819b-4fd2-82c2-d054dd51b664,263,,"[43.9, 4.8]",69172,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luís Eduardo Schmidt,26456.0,Center Attacking Midfield,14,Real Betis,218,"['4ac5e88d-c834-4468-a1fe-d40e4f98ffa0', '5eeddea5-b2c9-4329-9134-3e1bc73965ea', 'c38c38fa-1874-489b-af27-02f0fc0123e9', 'd4e8383c-1b83-4dd7-97ac-0af2d3a2940e']",9,,,,,,,,,,,,,,,,,,Real Betis,218,00:05:09.332,Carry,True,2005/2006
,,,,"[73.8, 18.5]",,,,,,,,,,,,2.013502,,,,,,,,,,,,,d2a2a5a5-8cca-43ff-9b19-a1743adeb049,268,,"[69.2, 7.2]",69172,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Fernández Gutiérrez,26069.0,Left Back,15,Real Betis,218,"['5da34a0f-6935-42f5-abf6-00e20dff3069', 'ce890039-bf89-4aac-b105-5a093fc53e7c']",31,,,,,,,,,,,,,,,,,,Real Betis,218,00:05:31.217,Carry,,2005/2006
,,,,"[92.4, 67.0]",,,,,,,,,,,,1.228656,,,,,,,,,,,,,e409e74b-188b-4d3e-8ee4-56173fa47b92,272,,"[92.6, 73.0]",69172,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Right Wing,15,Real Betis,218,"['83c3c704-4fde-4ed8-923c-e5ca59734a5c', 'c3c4c425-3962-4f7d-97c0-432856302be7', 'e5870233-1b10-4eb2-a53a-cbc654816a70', 'fe61fadb-34dd-4a5c-9c80-7d2d51f819ae']",36,,,,,,,,,,,,,,,,,,Real Betis,218,00:05:36.057,Carry,True,2005/2006
,,,,"[62.4, 38.8]",,,,,,,,,,,,1.3295,,,,,,,,,,,,,b4c4411c-0008-4bcd-ba6d-b9077cdf207c,282,,"[67.3, 37.2]",69172,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,17,Barcelona,217,"['624cc9e4-cfe6-4040-afc7-228018315e0a', '8cc45f2f-fce0-468b-840d-757d4ceed4ae', 'a5b02f12-76b7-4eaf-903b-3578f99075ba']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:51.839,Carry,True,2005/2006
,,,,"[108.3, 75.7]",,,,,,,,,,,,5.56,,,,,,,,,,,,,ee61f881-0373-4061-ae0b-8beca267c6c6,286,,"[89.2, 72.9]",69172,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Henrik Larsson,15743.0,Center Forward,17,Barcelona,217,"['5de53b67-e7fb-412c-93f2-7378bd0932eb', 'e4dbbb4f-5574-4b23-8f01-4bf7409bd637']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:55.855,Carry,,2005/2006
,,,,"[96.0, 62.2]",,,,,,,,,,,,0.5966,,,,,,,,,,,,,f27d98e0-57e6-4247-96bb-3b8ac284a3c5,289,,"[96.2, 61.3]",69172,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juliano Haus Belletti,25863.0,Right Back,17,Barcelona,217,"['36a7b889-8bbc-4a62-ad08-bfce3bc30fdb', 'c7168409-1984-40b6-8dd6-28356d261fc9']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:02.892,Carry,,2005/2006
,,,,"[57.6, 68.9]",,,,,,,,,,,,2.004626,,,,,,,,,,,,,6bbd3dea-5eb8-4266-94c1-18cfcc77f8ce,298,,"[49.4, 66.5]",69172,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Rivera Pizarro,25893.0,Left Defensive Midfield,18,Real Betis,218,"['8d27b56b-4d8d-4d16-ab42-94a3dedc2793', 'b96ea186-027e-4c5e-96d5-8b506c8d6600']",14,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:14.929,Carry,,2005/2006
,,,,"[75.7, 63.7]",,,,,,,,,,,,0.152951,,,,,,,,,,,,,135e55a0-6d26-4d8b-b4d0-bb117615b250,306,,"[75.7, 63.7]",69172,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Wing,18,Real Betis,218,"['b49097dc-d205-4702-8839-ba2ea33ffbee', 'ff574f05-f039-4c1f-a2f6-eededb2054ce']",20,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:20.166,Carry,,2005/2006
,,,,"[66.1, 38.0]",,,,,,,,,,,,2.116935,,,,,,,,,,,,,efac4e34-9d1b-4657-9cad-5817c50b25ff,309,,"[67.5, 47.2]",69172,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Rivera Pizarro,25893.0,Left Defensive Midfield,18,Real Betis,218,"['b2c6be1e-21cf-4638-bf75-951e2da198c7', 'e89f4878-10aa-413a-900f-7c2e8ecc88e9']",21,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:21.250,Carry,,2005/2006
,,,,"[65.8, 15.1]",,,,,,,,,,,,1.734449,,,,,,,,,,,,,19ed33a4-b964-4468-8e4a-bd89b97f4ea4,312,,"[66.1, 15.2]",69172,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Fernández Gutiérrez,26069.0,Left Back,18,Real Betis,218,"['5ea62e48-d47e-45fb-95d7-8cf1aad242e4', 'b052f475-59b5-40a2-b5c1-6023bad4f5f4']",24,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:24.528,Carry,,2005/2006
,,,,"[32.0, 51.4]",,,,,,,,,,,,1.894816,,,,,,,,,,,,,90f7c31a-cb33-49cf-94b5-9c28e8f442be,319,,"[32.3, 50.2]",69172,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,19,Barcelona,217,"['27d2ef43-1de0-48c7-90b6-6940b1a1a91a', '58631b2d-cca4-47f6-8292-801e50baaef4']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:45.303,Carry,,2005/2006
,,,,"[33.4, 29.7]",,,,,,,,,,,,2.873667,,,,,,,,,,,,,c0a5c648-2e7c-466e-a08e-e9cf67166238,322,,"[33.4, 29.7]",69172,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Left Center Back,19,Barcelona,217,"['8771aa32-303a-4561-aad7-3f04d29bd785', 'af32b5b0-a605-4581-a6e1-e46fa15b1b61']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:49.609,Carry,,2005/2006
,,,,"[41.6, 19.1]",,,,,,,,,,,,1.550131,,,,,,,,,,,,,1902abe1-087d-4dae-9aaf-805939879fac,325,,"[40.0, 15.4]",69172,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,19,Barcelona,217,"['9f22e018-9275-4aeb-9865-1ad33c06e874', 'dd92e2b8-c7de-4b7b-94d8-d2e641531514']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:54.942,Carry,,2005/2006
,,,,"[41.7, 49.5]",,,,,,,,,,,,3.572177,,,,,,,,,,,,,3ff0aba4-4510-445b-9786-bed78ebc9971,328,,"[30.3, 47.3]",69172,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,19,Barcelona,217,"['31fb06f0-bc97-477a-b213-a0edb0b18f9f', 'c78ef57d-a628-4bdf-8dbd-7dae6de5567a']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:58.840,Carry,,2005/2006
,,,,"[63.4, 56.2]",,,,,,,,,,,,2.469712,,,,,,,,,,,,,f83c7871-e7d3-45b6-bc51-9ed9cc9c44b5,331,,"[52.5, 53.6]",69172,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,19,Barcelona,217,"['5de792e1-c084-44ca-8fb2-f0f99549ef96', '70390cfc-8980-4cbc-9df6-2c708833a835']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:03.747,Carry,,2005/2006
,,,,"[76.1, 75.2]",,,,,,,,,,,,1.035874,,,,,,,,,,,,,8d1b3cea-17a5-4981-b143-7248b5b346ff,334,,"[75.9, 74.8]",69172,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,19,Barcelona,217,"['1a020db2-dde0-420a-b210-cbacf2225f5c', '545a223e-b43b-442b-a711-8472e5e3d8d9']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:07.463,Carry,,2005/2006
,,,,"[34.4, 37.3]",,,,,,,,,,,,1.460902,,,,,,,,,,,,,056760ef-c980-4127-96ac-ede65950e94b,341,,"[34.0, 32.7]",69172,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Rivera Pizarro,25893.0,Left Defensive Midfield,20,Real Betis,218,"['4bce1c54-7c40-4616-b5a5-e120739053f6', '759ac977-1e8f-4d47-9218-08ddf1c53cf1']",13,,,,,,,,,,,,,,,,,,Real Betis,218,00:08:13.799,Carry,,2005/2006
,,,,"[37.3, 50.1]",,,,,,,,,,,,1.386872,,,,,,,,,,,,,6f7da452-336e-4e7b-9667-30bdd2cb871b,344,,"[38.5, 45.3]",69172,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Wing,20,Real Betis,218,"['40dfb83d-26ce-4dbf-a735-b91f618b4710', 'a58d8fc2-d970-4ddc-a010-cd60a344a3d8', 'e86b4267-f38f-4056-95d7-fcbf22aeadc5']",16,,,,,,,,,,,,,,,,,,Real Betis,218,00:08:16.091,Carry,True,2005/2006
,,,,"[78.9, 77.6]",,,,,,,,,,,,2.173392,,,,,,,,,,,,,411d9811-4038-4e36-bdd6-ec064f58ad22,348,,"[78.9, 77.6]",69172,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oscar López Hernández,26486.0,Right Back,20,Real Betis,218,"['cc034af6-ffa3-4cfd-a449-2cf3f4f1faec', 'eb3dbda3-1541-4b58-9e1f-d8b140fe48c5']",21,,,,,,,,,,,,,,,,,,Real Betis,218,00:08:21.964,Carry,,2005/2006
,,,,"[79.4, 58.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,39e89566-2739-4473-a755-a4f6ece2b59b,352,,"[78.2, 59.3]",69172,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luís Eduardo Schmidt,26456.0,Center Attacking Midfield,20,Real Betis,218,"['192603e7-9c81-45bb-9bce-dbcee63d0783', '5c154b67-b9eb-4a1c-8272-bf49b422059b', 'fc97f80a-43b3-4f3d-b606-30ceea5e4720']",25,,,,,,,,,,,,,,,,,,Real Betis,218,00:08:25.504,Carry,True,2005/2006
,,,,"[77.4, 59.1]",,,,,,,,,,,,3.40438,,,,,,,,,,,,,182cf6e5-f94e-43f6-b15f-ad3e693dfc06,355,,"[63.9, 69.9]",69172,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Rivera Pizarro,25893.0,Left Defensive Midfield,20,Real Betis,218,"['6979ece8-d7f0-41ce-8bb8-99458503b4de', 'ff06dd73-04b6-40f7-a426-9afab57c3b5b']",26,,,,,,,,,,,,,,,,,,Real Betis,218,00:08:26.417,Carry,,2005/2006
,,,,"[80.3, 23.3]",,,,,,,,,,,,2.251582,,,,,,,,,,,,,79363727-dd6f-43d2-9d4a-80ff0a918b40,358,,"[78.8, 24.8]",69172,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Fernández Gutiérrez,26069.0,Left Back,20,Real Betis,218,"['1bb73012-0af1-4a5a-b3c8-52a76477ff82', '298a8196-d507-4b83-b92a-da1a2a08a6f4']",31,,,,,,,,,,,,,,,,,,Real Betis,218,00:08:31.598,Carry,,2005/2006
,,,,"[40.2, 56.4]",,,,,,,,,,,,2.4591,,,,,,,,,,,,,2abdc43c-7f5d-4056-bc6f-9ef5b73eaefa,362,,"[27.6, 57.0]",69172,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juliano Haus Belletti,25863.0,Right Back,21,Barcelona,217,"['5b34bae3-dea7-44a6-a6ef-167bb0785c98', 'cd198609-4069-40d0-b91b-7fd1fcc1918c']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:35.149,Carry,,2005/2006
,,,,"[86.1, 25.3]",,,,,,,,,,,,1.117382,,,,,,,,,,,,,1583b0ae-58b9-435c-8ce7-0061379cb0d1,373,,"[87.7, 20.7]",69172,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,22,Barcelona,217,"['59004f50-a0c9-46bc-aaee-6afe697c6acb', 'e7d91e2d-e024-4062-94e2-9583cb5f0bfb', 'f833c298-260c-422d-a398-485c3539f9fe']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:51.503,Carry,True,2005/2006
,,,,"[90.1, 43.5]",,,,,,,,,,,,1.728958,,,,,,,,,,,,,a03f6d61-2489-4d66-a109-7cad16a211b1,377,,"[84.6, 41.0]",69172,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,22,Barcelona,217,"['49578725-7db5-4c34-b6a8-0a97350b09bc', '9133abf8-2457-4064-8e71-88fe78ff2ad4', '94ef34ec-8829-45da-b4eb-864ace6c3982']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:53.997,Carry,True,2005/2006
,,,,"[58.3, 51.9]",,,,,,,,,,,,0.557515,,,,,,,,,,,,,e1549d97-9832-4206-afea-4ca2114b3a79,386,,"[57.3, 52.1]",69172,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,23,Real Betis,218,"['5c93d54f-4430-4cb0-bed0-649feef4220d', 'f46de1be-5691-4532-bb31-ae9e436ecca9']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:23.905,Carry,,2005/2006
,,,,"[66.0, 29.9]",,,,,,,,,,,,0.2714,,,,,,,,,,,,,1faaee77-b677-4cff-a7f7-32e75ea66473,389,,"[64.4, 31.0]",69172,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luís Eduardo Schmidt,26456.0,Center Attacking Midfield,23,Real Betis,218,"['d36d2ee3-e6e8-4b8c-9b5f-ccc004038ca8', 'e393ef4f-5d76-4605-b247-3b0e826c8cc4']",24,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:24.836,Carry,,2005/2006
,,,,"[58.3, 51.6]",,,,,,,,,,,,2.4423,,,,,,,,,,,,,e50e6e9f-f8e1-494b-bc5c-b696ca699955,392,,"[55.0, 51.1]",69172,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,23,Real Betis,218,"['195c5390-d594-444a-a562-40d0968f8127', '3cc72664-6323-4fad-9ee7-fb2fa7f9f6be', 'b52e769d-3c21-4824-9ead-5306478726c8']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:25.107,Carry,True,2005/2006
,,,,"[59.0, 50.6]",,,,,,,,,,,,0.2504,,,,,,,,,,,,,9068d45d-cf56-48ec-a4e6-8a6c700ee5a3,395,,"[58.3, 51.6]",69172,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,23,Real Betis,218,"['3cc72664-6323-4fad-9ee7-fb2fa7f9f6be', '57693fe7-c979-4c03-b3bf-5ae28493b7db', '74b99295-6ad7-4bc9-a651-4275fca796de', 'b52e769d-3c21-4824-9ead-5306478726c8']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:27.549,Carry,True,2005/2006
,,,,"[68.4, 51.2]",,,,,,,,,,,,0.8696,,,,,,,,,,,,,2f0216fa-e158-4e7e-b6f4-f155ece863c3,398,,"[59.0, 50.6]",69172,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,23,Real Betis,218,"['57693fe7-c979-4c03-b3bf-5ae28493b7db', '74b99295-6ad7-4bc9-a651-4275fca796de', 'e70c34f1-86d7-4406-8fe4-fc779221b841']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:27.800,Carry,True,2005/2006
,,,,"[74.9, 31.9]",,,,,,,,,,,,1.428079,,,,,,,,,,,,,c7fe28ca-716e-4d3a-b8d6-b37c869cbb99,401,,"[72.3, 30.6]",69172,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Eto''o Fils,19298.0,Right Wing,23,Real Betis,218,"['658b6b68-9762-4364-9ef9-bda651c7a708', 'e8f6ad40-7eb0-4b59-906e-25b483bc90d7', 'fd5c1acd-3a56-4ea3-b899-414d507874ee']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:29.837,Carry,True,2005/2006
,,,,"[18.5, 35.7]",,,,,,,,,,,,18.742954,,,,,,,,,,,,,8da5d4ea-1137-4db2-b27f-2c0fbf9b100f,406,,"[15.6, 33.9]",69172,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio Baltasar Doblas Santana,26484.0,Goalkeeper,23,Real Betis,218,"['b62bf96c-5a64-4e84-9069-1165f0cc489c', 'eb3118e3-978d-4975-9710-636496fe8248']",34,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:34.310,Carry,,2005/2006
,,,,"[73.6, 11.5]",,,,,,,,,,,,0.12,,,,,,,,,,,,,39549087-5a79-4210-b504-6e633f8d2793,409,,"[73.3, 11.3]",69172,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Diego Tardelli Martins,25254.0,Left Wing,23,Real Betis,218,"['56deb82d-68e2-476d-b928-fef352116c73', '6fb2b2b5-22e8-45aa-a844-065968207249']",55,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:55.712,Carry,,2005/2006
,,,,"[80.3, 16.8]",,,,,,,,,,,,1.177871,,,,,,,,,,,,,80baad7e-acac-4a7b-a9bd-41a9dd389bcb,412,,"[84.2, 18.1]",69172,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Martín Alexandre,26485.0,Center Forward,23,Real Betis,218,"['37f2c69c-64fe-453a-ba31-b4b2f0b0477c', 'cf3c0c75-aa1b-4689-8e50-13dd58710c00', 'd0628611-6c5e-4c7e-b541-27f4d54a801d']",57,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:57.093,Carry,True,2005/2006
,,,,"[63.7, 27.0]",,,,,,,,,,,,1.683791,,,,,,,,,,,,,0d18c586-41b5-4a96-a5f5-93ba9d2163d0,417,,"[73.0, 19.9]",69172,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luís Eduardo Schmidt,26456.0,Center Attacking Midfield,23,Real Betis,218,"['2a955697-eeac-4aaf-8c4f-817f0f0e3596', 'c02a911e-63a4-4c12-b698-d133090f1d38', 'd3ff353c-4f50-4cdc-a5d9-31851fd4a755']",59,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:59.547,Carry,True,2005/2006
,,,,"[76.7, 49.4]",,,,,,,,,,,,1.432297,,,,,,,,,,,,,36b7986e-8165-43b6-b3f5-4bf897b14649,421,,"[77.1, 47.2]",69172,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arturo García Muñoz,26464.0,Right Center Midfield,23,Real Betis,218,"['66a4af98-7d09-434c-ba0a-108feed7e5ff', 'c69854d9-80fb-4b00-95fe-49560ec770dd', 'd30015fa-9e28-4a81-bcb1-7c2c9e08417a', 'da105fb5-181c-4ac7-aa06-13d95c193d98']",2,,,,,,,,,,,,,,,,,,Real Betis,218,00:10:02.857,Carry,True,2005/2006
,,,,"[41.7, 76.9]",,,,,,,,,,,,1.868488,,,,,,,,,,,,,d06eb00a-7d20-4449-9803-de8e3d3797fd,448,,"[39.2, 77.5]",69172,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juliano Haus Belletti,25863.0,Right Back,28,Barcelona,217,"['44a1f1e4-dc2e-483e-bffb-9ae822d98bf5', '7a223419-8a20-4e16-bdf8-87e7cdb7d012']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:38.716,Carry,,2005/2006
,,,,"[66.8, 50.4]",,,,,,,,,,,,1.840227,,,,,,,,,,,,,b47e442d-cebe-46de-9929-7bfc0e6c5857,451,,"[57.1, 54.3]",69172,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,28,Barcelona,217,"['07b54fba-2df4-4a70-9c9f-0880c6c240b9', 'd06e2a54-a810-44d8-aa78-11174b1982f7']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:42.555,Carry,,2005/2006
,,,,"[14.9, 50.4]",,,,,,,,,,,,12.039682,,,,,,,,,,,,,aed3ccf3-6ca2-4698-956e-22a7a8a4cf28,456,,"[10.3, 45.1]",69172,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Baltasar Doblas Santana,26484.0,Goalkeeper,29,Real Betis,218,"['a060d397-d1bf-451b-a702-5725bcc93fed', 'bd6229b3-45af-4b9d-a8a4-eb02d490392c', 'dda66b9f-efc1-4dd5-a97b-eabb11b5002e']",48,,,,,,,,,,,,,,,,,,Real Betis,218,00:12:48.280,Carry,True,2005/2006
,,,,"[59.3, 41.9]",,,,,,,,,,,,1.667317,,,,,,,,,,,,,44eea1d9-5416-41e7-9444-ef0493923dbf,462,,"[64.8, 46.3]",69172,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Rivera Pizarro,25893.0,Left Defensive Midfield,29,Real Betis,218,"['7cb148fb-e819-4106-8fc5-9703f0ea2bf0', 'a39a016f-b13d-4292-872a-99f78c8a6622', 'e831e7be-1138-41d3-80f1-43b2409e39b5']",3,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:03.905,Carry,True,2005/2006
,,,,"[26.5, 23.4]",,,,,,,,,,,,1.1541,,,,,,,,,,,,,fd1c0f99-b8ea-4c9e-b1d8-87290e410c1a,470,,"[26.7, 24.3]",69172,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Left Center Back,30,Real Betis,218,"['2b5b25e8-70d4-4d95-815c-3fbf1d488320', 'e3126fda-f24a-4e66-8e62-7f21cf431deb']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:27.804,Carry,,2005/2006
,,,,"[7.1, 35.9]",,,,,,,,,,,,0.079986,,,,,,,,,,,,,18139307-9c64-4c50-b348-a7638aa18c9a,473,,"[7.1, 35.9]",69172,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,30,Real Betis,218,"['2196ebd4-94fa-4696-9e71-c16d5ac6c3a1', 'b1f4681c-4b52-435c-a952-2ef88e28e11c']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:31.271,Carry,,2005/2006
,,,,"[18.0, 39.2]",,,,,,,,,,,,6.655744,,,,,,,,,,,,,e50cf1dc-a2d2-4b96-9573-73b7d86ed0dc,485,,"[17.8, 36.1]",69172,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Baltasar Doblas Santana,26484.0,Goalkeeper,31,Real Betis,218,"['42603c86-5128-45aa-9b60-40828bf676b6', '78072efd-e600-4eaa-8655-0da9ef323d64']",57,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:57.482,Carry,,2005/2006
