ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,794897cb-d897-4459-92ff-80a4cc5722f9,2973,,"[31.7, 72.7]",69262,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,164,Real Madrid,220,['d738e2be-de28-4b11-8a1e-fa59ef13c371'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:20:06.089,Dribble,True,2009/2010
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,48bb8266-346f-4c45-ba88-ab5dfdff07f3,3025,,"[42.7, 43.3]",69262,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,168,Barcelona,217,['e560cd9d-4b1e-4080-b226-a539c20a46c5'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:22:14.800,Dribble,True,2009/2010
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,1b7cbea8-fe17-4e54-bd64-a6902e53385f,3062,,"[100.0, 54.6]",69262,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Right Wing,170,Real Madrid,220,['c2d53b50-2f5c-423c-bc80-c29714bb8916'],59,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:59.513,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,cf3b13ca-5dd0-4aee-bd11-370e11c13359,3090,,"[51.6, 14.1]",69262,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,171,Barcelona,217,['d15ab03d-2548-4dab-8309-228cc31b98fd'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:23:16.101,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,9043e82b-74db-44ad-99b8-c20f6f095fab,3126,,"[110.1, 22.2]",69262,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricardo Izecson dos Santos Leite,26712.0,Center Attacking Midfield,173,Real Madrid,220,['f198c177-7a85-4bf0-a8e0-f253fa4e30d6'],41,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:41.256,Dribble,True,2009/2010
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,52c05721-5fa6-40a9-b22f-9689250858b3,3140,,"[92.2, 63.7]",69262,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Ramos García,5201.0,Right Back,173,Real Madrid,220,['bf729e62-e52f-4b25-8502-b56be4fc663e'],49,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:49.797,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,7ce0b251-57fd-4d2f-850b-1166b3770010,3185,,"[107.5, 17.7]",69262,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Right Wing,175,Real Madrid,220,['3ddd1f00-d128-4fc4-b01d-8ca09c93a35e'],35,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:35.949,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,162690b6-a984-4f07-9d93-10c3849f83f9,3209,,"[75.4, 31.1]",69262,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lassana Diarra,3181.0,Right Defensive Midfield,177,Real Madrid,220,['65c15350-1cf8-4087-bb46-c54e06a26f50'],43,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:43.638,Dribble,True,2009/2010
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,328d45d2-4834-4ae0-8979-309ab054cbd2,3265,,"[62.2, 75.9]",69262,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,183,Real Madrid,220,['5dbaec4a-93db-4b36-8356-5d4b9664f9a8'],43,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:43.958,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,95ca0ebe-5275-426d-a872-faf2e17c9b7d,3390,,"[100.7, 57.3]",69262,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Izecson dos Santos Leite,26712.0,Center Attacking Midfield,187,Real Madrid,220,['305a216d-4627-4564-9910-d55dd39374a8'],48,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:48.161,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,71da72f5-10a1-48dd-b750-da1e3af33515,3393,,"[108.3, 55.9]",69262,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Izecson dos Santos Leite,26712.0,Center Attacking Midfield,187,Real Madrid,220,['6ee1bba2-3c46-438e-ba40-de57dd9a8cc7'],49,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:49.099,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,62fec28c-4930-48ad-aa8b-688ab35cad04,3419,,"[74.3, 13.6]",69262,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Wing,190,Real Madrid,220,['faad264d-8e8a-45ba-8524-b5ad89660781'],7,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:07.536,Dribble,True,2009/2010
,,,,,,,,,,,True,Incomplete,True,,,0.0,,,,,,,,,,,,,d3ffe733-af38-4519-9edf-ec330e7787fd,3489,,"[62.7, 61.1]",69262,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl González Blanco,15607.0,Left Back,195,Real Madrid,220,['9c2b29ce-1256-48ff-b59b-740e466acc57'],49,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:49.572,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,35d9718b-2b3f-4471-9f02-2e0bb81d598e,3494,,"[51.8, 25.9]",69262,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,196,Barcelona,217,['20badf6b-f93f-47ec-a2bc-fe8b07afb730'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:35:51.047,Dribble,True,2009/2010
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,c0d78cd9-9021-43f0-a34f-2de98791b432,3521,,"[69.4, 59.2]",69262,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Izecson dos Santos Leite,26712.0,Center Attacking Midfield,198,Real Madrid,220,['b6187b5c-f9b7-4dbe-8a5a-021e84f43453'],10,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:10.689,Dribble,True,2009/2010
,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,e816daf7-ff52-45c1-86a4-b55c9f270c7a,3544,,"[94.7, 72.3]",69262,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lassana Diarra,3181.0,Right Defensive Midfield,199,Real Madrid,220,['c255e6e7-15ee-4753-b731-0563855cee2a'],40,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:40.346,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,460fc6d1-70ec-458b-8357-577313fe01ad,3560,,"[25.5, 19.7]",69262,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,200,Real Madrid,220,['2ca56541-8aff-41de-b8cb-ecab33f06ba3'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:37:16.764,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,2f2f70da-86e4-4a4d-8a9c-c20121be9453,3584,,"[58.0, 23.0]",69262,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,202,Barcelona,217,['7368b412-7743-4021-87dc-a50951c1fd08'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:37:47.856,Dribble,True,2009/2010
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,3465c0a4-5f96-476b-988e-24458bad9559,3630,,"[103.2, 73.3]",69262,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,205,Barcelona,217,['34653998-9e54-469d-b270-c11eb6f2f5ab'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:38:44.285,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,2a3aa3b6-30dc-4dc9-95e3-dd59fd5284fa,3649,,"[3.6, 70.9]",69262,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl González Blanco,15607.0,Left Wing,208,Real Madrid,220,['f45e43a2-ccaf-4d3e-95f3-8f79b8645357'],39,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:39.117,Dribble,True,2009/2010
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,c20ac3bb-dfdf-450b-bedb-4cf34c5e0252,3651,,"[6.5, 71.2]",69262,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl González Blanco,15607.0,Left Wing,208,Real Madrid,220,['ba55afc2-619d-47b4-acd9-c342d27f10e6'],41,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:41.586,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,5a008a4c-4302-47ce-b463-c329baa7683b,3721,,"[107.8, 10.8]",69262,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,215,Barcelona,217,['34c654b9-d3ac-42df-b4c9-3af596988d4b'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:42:57.014,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,3ecd1726-37f2-472c-a0b7-15c270d1df88,3724,,"[104.4, 13.0]",69262,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,215,Barcelona,217,['b81c9b60-724c-4489-a111-37d9bd184444'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:42:58.085,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,d06da9fb-3f71-4e09-99a0-12152641ae83,3739,,"[85.1, 29.3]",69262,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,215,Barcelona,217,"['1d030fa4-665b-4e1d-aed8-83a8e6d84ddb', '24068731-35ef-410c-bb6a-57aac9f04d01']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:43:04.744,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,84dc4a9c-8d6a-4c53-8c7d-480267187e1d,3751,,"[32.0, 63.2]",69262,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Left Defensive Midfield,216,Real Madrid,220,"['b94df187-87a4-41be-8989-971a2c541915', 'ebd541e7-bccf-4335-96e9-291fd2ea46e4']",13,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:13.722,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,e6a8230c-64a1-4387-bcb6-3177f4a39df7,3808,,"[87.1, 5.2]",69262,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,220,Barcelona,217,"['3f4872c7-640d-46f7-b7cf-ceaa5454618d', 'a9913991-1466-4f54-8466-3d43cbd6ff1a']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:45:17.295,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,e14c0b23-b512-4ef8-8d31-d8ac2c1b691a,3827,,"[33.1, 16.6]",69262,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,222,Real Madrid,220,['d8b16942-fc43-40d1-95b7-2d54783f66e8'],3,,,,,,,,,,,,,,,,,Real Madrid,220,00:46:03.207,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,fdba5782-8178-4353-badf-06275003fe8e,3848,,"[40.2, 13.3]",69262,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marcelo Vieira da Silva Júnior,5552.0,Left Back,223,Real Madrid,220,['b170df66-3988-4653-8c52-23511648ac89'],19,,,,,,,,,,,,,,,,,Real Madrid,220,00:46:19.716,Dribble,True,2009/2010
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,221b2bf1-c181-443d-9c7d-76d85630060a,3883,,"[93.0, 75.8]",69262,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Right Back,226,Real Madrid,220,['9ef0ed96-14c3-4790-a447-e134e8a81e80'],3,,,,,,,,,,,,,,,,,Real Madrid,220,00:47:03.776,Dribble,True,2009/2010
,,,,,,,,,,,,,,,,0.489426,,,,,,,,,,,,,c73962e3-8cea-4d3a-b2c8-e0195a19dcf7,319,,"[98.7, 47.1]",69262,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Wing,16,Real Madrid,220,['3f19ccfa-73c6-4aa2-83b0-9656804a8948'],29,,Left Foot,"[120.0, 35.1, 6.9]",True,"[{'location': [106.4, 34.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.2, 40.6], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 39.3], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.2, 29.7], 'player': {'id': 26712, 'name': 'Ricardo Izecson dos Santos Leite'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.9, 44.6], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.5, 38.3], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.1, 29.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 21.7], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 20.8], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",8d4fdbe7-6df3-4c2b-8dfb-5dade4362abd,,Off T,0.058663845,Normal,Open Play,,,,,,Real Madrid,220,00:06:29.970,Shot,,2009/2010
,,,,,,,,,,,,,,,,0.403372,,,,,,,,,,,,,b6b83e47-47f8-4cb7-9025-a1e0774e1170,455,,"[84.8, 36.1]",69262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,23,Barcelona,217,"['c11d2f78-18d1-4383-b46d-5626f3a5e6a2', 'e9d44dfe-34cf-435e-bdf3-f2cc5caf42a7']",8,,Right Foot,"[90.1, 36.6]",,"[{'location': [92.8, 32.0], 'player': {'id': 26712, 'name': 'Ricardo Izecson dos Santos Leite'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [78.0, 37.1], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [91.6, 29.4], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.1, 44.4], 'player': {'id': 20215, 'name': 'Álvaro Arbeloa Coca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [85.9, 39.0], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.8, 22.6], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.1, 30.4], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [78.0, 54.8], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [85.7, 19.8], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.0, 15.7], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.4, 20.1], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.6, 31.7], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 39.5], 'player': {'id': 11179, 'name': 'Iker Casillas Fernández'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.7, 36.5], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.1, 36.5], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.0, 49.7], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",,,Blocked,0.014708491,Normal,Open Play,,,,,,Barcelona,217,00:09:08.851,Shot,,2009/2010
,,,,,,,,,,,,,,,,2.2155,,,,,,,,,,,,,8da03146-81cb-45a4-80a0-574435a70196,466,,"[83.7, 43.2]",69262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,23,Barcelona,217,['6378e3e1-2cf4-49b8-b812-b0da7c570ac7'],21,,Right Foot,"[120.0, 40.8, 4.2]",,"[{'location': [89.1, 57.4], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [85.2, 41.3], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.5, 16.9], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [77.9, 32.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [82.0, 17.8], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.7, 40.2], 'player': {'id': 11179, 'name': 'Iker Casillas Fernández'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.2, 45.0], 'player': {'id': 20215, 'name': 'Álvaro Arbeloa Coca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.7, 36.3], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.8, 29.5], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.4, 17.0], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [85.4, 2.4], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [81.6, 61.8], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.2, 33.3], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",2bbae750-2b73-4113-abb7-29f5b74e2799,,Off T,0.008390988,Normal,Open Play,,,,,,Barcelona,217,00:09:21.267,Shot,,2009/2010
,,,,,,,,,,,,,,,,0.4152,,,,,,,,,,,,,f7bbe438-1d8b-4a81-b2d2-146d88624ccb,542,,"[83.4, 31.4]",69262,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Wing,28,Real Madrid,220,"['3c008772-808c-4e8a-bce9-2d8f6d49ef61', 'dadec432-fdb4-4799-8179-934da0da9e4c']",39,,Right Foot,"[93.0, 32.7]",,"[{'location': [101.4, 48.7], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.7, 52.6], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.9, 40.2], 'player': {'id': 26712, 'name': 'Ricardo Izecson dos Santos Leite'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.4, 31.8], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.7, 26.8], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.5, 31.4], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.5, 32.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.6, 33.3], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.7, 34.0], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.1, 40.8], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 43.0], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.5, 39.2], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.3, 38.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.3, 50.9], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.3, 46.4], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.3, 29.9], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [82.9, 30.0], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [85.3, 44.3], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.007498087,Normal,Free Kick,,,,,,Real Madrid,220,00:11:39.670,Shot,,2009/2010
