bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,67d12d4f-4a63-41c6-9615-ee04c94c1d24,3695,,"[26.2, 58.0]",3773466,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco José Beltrán Peinado,11389.0,Right Defensive Midfield,164,Barcelona,217,"['426c0a4b-27d2-4bc0-81c7-6ec505e7fd06', '61b7d524-0780-49a7-bbdc-6ae520249fe7', 'bffbdbc6-040a-410b-bf0b-f099bafdd179']",56,,,,,,,,,,,,,,,Celta Vigo,209,00:48:56.417,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d9097e87-64b7-438a-a59b-8056659121a6,3698,,"[18.7, 58.2]",3773466,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,164,Barcelona,217,"['75c7f743-16e3-42bf-a538-e2a6d2b598bd', '811d3bc9-654a-4b27-96da-543e3db947a1']",58,,,,,,,,,,,,,,,Celta Vigo,209,00:48:58.469,Dribbled Past,,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,6142612e-518e-4e3d-a8ce-d586ae8ef206,292,,"[48.4, 30.2]",3773466,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anssumane Fati,30756.0,Left Wing,15,Barcelona,217,['812fe25f-dac2-48af-81c6-ffdaa082bf58'],36,,,,,,,,,,,,,,,Barcelona,217,00:05:36.893,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,faaa1361-ecf3-494c-9155-384378d79837,547,,"[102.3, 34.5]",3773466,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anssumane Fati,30756.0,Left Wing,20,Barcelona,217,['a7faa003-5cd8-4c2c-8a36-cd4eaeedc4d6'],7,,,,,,,,,,,,,,,Barcelona,217,00:10:07.287,Dribble,True,2020/2021
,,,,,,,,,,True,Complete,,,0.0,,,,,,,,,,,,ef32af6d-f5ff-4bf4-adf2-49f66aea3d08,639,,"[71.1, 64.6]",3773466,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,24,Barcelona,217,['28dddc31-7799-49cc-9d41-4b401b91f6cc'],34,,,,,,,,,,,,,,,Barcelona,217,00:12:34.014,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,242f98c5-7724-4099-9b9c-c8844d8c58fa,698,,"[69.6, 15.7]",3773466,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Mor,6803.0,Right Center Forward,25,Celta Vigo,209,['13a55a1d-f544-4271-9098-6b538ad57b77'],25,,,,,,,,,,,,,,,Celta Vigo,209,00:13:25.022,Dribble,True,2020/2021
,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,b121e8f2-be9c-4fac-b57b-4f0eb79418fc,727,,"[88.0, 76.8]",3773466,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Denis Suárez Fernández,6609.0,Left Center Midfield,26,Celta Vigo,209,['4172d176-a2ca-4166-9011-69acac649f9c'],53,,,,,,,,,,,,,,,Celta Vigo,209,00:14:53.174,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,8a68814a-3fbc-4b9b-b157-47256f8f73e0,821,,"[43.2, 45.5]",3773466,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Frenkie de Jong,8118.0,Left Center Midfield,34,Barcelona,217,"['a765584d-9c5e-45be-b254-7e7afc76b73e', 'b57fcb41-03b9-4a42-9eb5-e6b6fa097add']",53,,,,,,,,,,,,,,,Barcelona,217,00:16:53.479,Dribble,True,2020/2021
,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,15c0896e-fcbc-4249-846f-93e617c5760b,1103,,"[96.5, 18.9]",3773466,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,42,Barcelona,217,['7350c865-5cc2-49f0-a142-3bb3f656279e'],5,,,,,,,,,,,,,,,Barcelona,217,00:21:05.120,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,124781f5-2647-462d-ac91-c003727e7d92,1139,,"[77.2, 65.0]",3773466,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseph Aidoo,16555.0,Right Center Back,45,Celta Vigo,209,['1ad9e6da-e1b0-4452-81bd-002ab4a70310'],21,,,,,,,,,,,,,,,Celta Vigo,209,00:22:21.233,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,82989ca9-813d-4967-a5ef-ab5a3a96703f,1193,,"[108.4, 69.4]",3773466,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Mor,6803.0,Right Center Forward,50,Celta Vigo,209,['29954564-30e7-4953-b78b-7d33231b5e17'],58,,,,,,,,,,,,,,,Celta Vigo,209,00:24:58.672,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,8c94ccb0-e9bc-4d24-9fed-6ac7cd33a887,1227,,"[4.2, 29.4]",3773466,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,52,Barcelona,217,"['0a1677ea-3dc4-4b08-b2c9-7f565c4dd3fb', '8ff76188-92e5-47f8-b513-14106d1665ed']",36,,,,,,,,,,,,,,,Barcelona,217,00:26:36.274,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,2f4016e5-1165-4b58-bc40-e7263ad5265a,1431,,"[71.9, 34.6]",3773466,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anssumane Fati,30756.0,Left Wing,56,Barcelona,217,['5bc15072-22d4-45b3-9c9b-a73e523d7164'],4,,,,,,,,,,,,,,,Barcelona,217,00:30:04.684,Dribble,True,2020/2021
,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,ae383626-9f8a-49b2-9f92-2b78a9e8f274,1721,,"[93.8, 1.5]",3773466,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas René Olaza Catrofe,24730.0,Left Wing Back,65,Celta Vigo,209,['6cb6a161-8539-4879-afd5-e4e9faa37f2e'],5,,,,,,,,,,,,,,,Celta Vigo,209,00:36:05.073,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,89f38103-fc7b-4ebe-a4db-a4b0a84ea1de,1823,,"[39.4, 4.5]",3773466,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anssumane Fati,30756.0,Left Wing,72,Barcelona,217,['bfa9d9be-ddb5-48c1-af9c-e070548f35ca'],6,,,,,,,,,,,,,,,Barcelona,217,00:38:06.002,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,f1e836d7-266f-4af7-9f23-87914565a012,1901,,"[90.5, 14.5]",3773466,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anssumane Fati,30756.0,Left Wing,77,Barcelona,217,"['4297ecd7-210b-4c02-ad42-28adede32b9b', 'f0f709ab-3c8d-411b-875d-7c7e24fda891']",36,,,,,,,,,,,,,,,Barcelona,217,00:40:36.155,Dribble,True,2020/2021
,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,68a2b9fa-2502-4314-b8e6-53a970a332e1,1942,,"[47.1, 75.6]",3773466,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Mor,6803.0,Left Center Forward,79,Celta Vigo,209,['aa02509e-5754-4f36-a18d-68c253f92919'],15,,,,,,,,,,,,,,,Celta Vigo,209,00:41:15.197,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,a430c75a-7d43-483f-9184-01d71b004b7a,2091,,"[108.2, 77.5]",3773466,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Veiga Novas,47447.0,Right Center Midfield,90,Celta Vigo,209,['9f462587-5000-4d23-b659-f2210392e75e'],14,,,,,,,,,,,,,,,Celta Vigo,209,00:01:14.005,Dribble,True,2020/2021
,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,e2b8f134-09df-41c3-8338-e0cbc2c5cd9f,2187,,"[81.8, 38.4]",3773466,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,94,Celta Vigo,209,['713cbb9d-9ef7-4654-81a1-787ebc0147e2'],23,,,,,,,,,,,,,,,Barcelona,217,00:03:23.080,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,ed173c8c-53e4-4d3d-b557-24b55711417a,2275,,"[107.1, 53.9]",3773466,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,98,Barcelona,217,['6bc51898-0d1d-4953-b0b8-5c9dfb856582'],17,,,,,,,,,,,,,,,Barcelona,217,00:05:17.990,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,39a0792b-1327-406d-8c27-604cfbc3ad7c,2357,,"[109.6, 12.6]",3773466,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Denis Suárez Fernández,6609.0,Left Center Midfield,99,Celta Vigo,209,['bb6df433-f1fb-4ebe-ae33-b2db90ff4be4'],35,,,,,,,,,,,,,,,Celta Vigo,209,00:07:35.107,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,249e6100-c09a-4fef-b4aa-dd8d89fcb17e,2382,,"[76.8, 5.0]",3773466,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anssumane Fati,30756.0,Left Wing,101,Barcelona,217,['d8b7a63c-80d5-4cbe-96a3-8d9aa6045fef'],17,,,,,,,,,,,,,,,Barcelona,217,00:08:17.208,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,eae8668e-b942-4f64-82b9-dc52a323845d,2425,,"[64.1, 66.4]",3773466,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,102,Barcelona,217,['d75a720c-2f16-4127-af77-a0d37dda8985'],58,,,,,,,,,,,,,,,Barcelona,217,00:08:58.067,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,fd2f08db-3526-4df1-9ec7-69530c7c7a9c,2446,,"[105.3, 24.2]",3773466,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,103,Barcelona,217,['c9da0812-6a28-4c0e-947e-fd1ed360a8d8'],17,,,,,,,,,,,,,,,Barcelona,217,00:09:17.312,Dribble,True,2020/2021
,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,e3a1d4cc-49ed-45da-89d5-ebffe255450b,2685,,"[116.4, 20.1]",3773466,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Agudo Durán,6724.0,Left Wing,118,Celta Vigo,209,['7c2220f4-0b9c-43bc-908d-600ec6b82e45'],17,,,,,,,,,,,,,,,Celta Vigo,209,00:21:17.313,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,49b2a905-21c6-4409-a98e-3a63a7c5bc13,2765,,"[45.1, 61.3]",3773466,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Frenkie de Jong,8118.0,Left Center Midfield,119,Barcelona,217,['9bca03d3-c73b-4758-b6d0-b80b9d44d6fb'],35,,,,,,,,,,,,,,,Barcelona,217,00:22:35.364,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,eb0a0a0d-31f8-4d76-9b25-ef6b7b86a649,2797,,"[36.5, 34.1]",3773466,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,120,Celta Vigo,209,"['88f4c7c0-26a1-4c08-a565-057bf248aad1', 'ad58c511-a37c-43e6-a3b3-d277d49d3b86']",58,,,,,,,,,,,,,,,Barcelona,217,00:22:58.793,Dribble,True,2020/2021
,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,2a5e5ef3-5400-4080-9e8b-0900aa080637,2799,,"[39.6, 34.1]",3773466,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,120,Celta Vigo,209,['7249f43d-8b81-4c61-ae37-f3a4ea21e6f0'],59,,,,,,,,,,,,,,,Barcelona,217,00:22:59.479,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,b7fdd2b1-3392-42be-b04d-a53c33ccbca1,2805,,"[85.3, 60.9]",3773466,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,120,Celta Vigo,209,['46f23d15-560d-4bb8-aebb-fc233c683ddd'],1,,,,,,,,,,,,,,,Celta Vigo,209,00:23:01.485,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,6b9c5eb0-b817-4fad-9e68-925e2f02a3dd,2835,,"[35.8, 53.2]",3773466,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,121,Barcelona,217,"['0047e132-d934-4716-bcac-8757288f39e8', '9cbe39c8-bf58-42ab-8c4d-c5f340840f45']",18,,,,,,,,,,,,,,,Barcelona,217,00:23:18.636,Dribble,True,2020/2021
,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,afb6fb4c-e7ab-469e-a553-d4a2757b3745,2855,,"[17.7, 75.5]",3773466,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Baeza Pérez,39598.0,Right Wing,124,Celta Vigo,209,['42f8e116-6499-4df5-90ed-2a4ec3c3caf5'],44,,,,,,,,,,,,,,,Celta Vigo,209,00:25:44.316,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,f2bda12f-075d-4a68-9a92-2f3ad065b3e0,2965,,"[75.4, 63.1]",3773466,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Denis Suárez Fernández,6609.0,Left Center Midfield,130,Celta Vigo,209,['204d703b-c229-44df-97e4-b4d638bd7fdd'],24,,,,,,,,,,,,,,,Celta Vigo,209,00:29:24.281,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,d6851719-60a3-4a95-b663-20538350ce87,3176,,"[35.2, 21.9]",3773466,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,143,Celta Vigo,209,['dd298cc5-660f-43ef-bfe3-55c8860b43e5'],14,,,,,,,,,,,,,,,Celta Vigo,209,00:36:14.603,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,bdf1e4b5-2264-4701-b248-5b8007574a43,3192,,"[50.9, 27.7]",3773466,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Attacking Midfield,143,Celta Vigo,209,['222163fc-eee5-4e12-ac7f-bab00ed67ede'],23,,,,,,,,,,,,,,,Celta Vigo,209,00:36:23.536,Dribble,True,2020/2021
,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,a4727f74-d683-43d1-b448-c8f7812901f1,3222,,"[97.0, 25.8]",3773466,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Denis Suárez Fernández,6609.0,Left Center Midfield,144,Celta Vigo,209,['f4c5fd71-c717-4c47-aca8-03a575922405'],34,,,,,,,,,,,,,,,Celta Vigo,209,00:37:34.525,Dribble,True,2020/2021
,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,e6842ee7-44c4-452c-8dac-0b5294282151,3291,,"[108.4, 30.8]",3773466,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Attacking Midfield,148,Celta Vigo,209,['32ed6344-61b0-4bcb-a5fb-9755cf585c48'],16,,,,,,,,,,,,,,,Celta Vigo,209,00:40:16.183,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,a2238c43-bc1b-4313-93da-d8027709fae1,3342,,"[31.5, 62.1]",3773466,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,151,Celta Vigo,209,['9f375992-2e23-44e1-98fe-2998966dd5e3'],12,,,,,,,,,,,,,,,Celta Vigo,209,00:41:12.173,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,14e9b6dc-00c9-4df4-aea2-fef865e22ddf,3349,,"[52.3, 41.3]",3773466,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Attacking Midfield,151,Celta Vigo,209,['7480a93b-168a-419d-ad8b-88244c385365'],17,,,,,,,,,,,,,,,Celta Vigo,209,00:41:17.615,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,298bf9ce-ad87-4bd2-8e86-2100438d67d6,3568,,"[40.2, 27.7]",3773466,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,160,Celta Vigo,209,['1db2265c-df4a-43c5-8089-aadffbc48cbc'],38,,,,,,,,,,,,,,,Barcelona,217,00:46:38.859,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,c8959a05-fd6b-48e7-aef3-c27be756ab84,3591,,"[98.9, 21.9]",3773466,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,160,Celta Vigo,209,['027f58ab-3328-430f-b8ba-1c76b2b2bae3'],1,,,,,,,,,,,,,,,Celta Vigo,209,00:47:01.553,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,7b9fb05d-ee45-439b-92ee-a8801e9c4dba,3645,,"[84.9, 32.2]",3773466,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,163,Celta Vigo,209,['cd207058-2aef-4d84-9db7-4f1e785fc073'],13,,,,,,,,,,,,,,,Celta Vigo,209,00:48:13.024,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,61b7d524-0780-49a7-bbdc-6ae520249fe7,3696,,"[93.9, 22.1]",3773466,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,164,Barcelona,217,['67d12d4f-4a63-41c6-9615-ee04c94c1d24'],56,,,,,,,,,,,,,,,Barcelona,217,00:48:56.417,Dribble,True,2020/2021
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,811d3bc9-654a-4b27-96da-543e3db947a1,3699,,"[101.4, 21.9]",3773466,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,164,Barcelona,217,['d9097e87-64b7-438a-a59b-8056659121a6'],58,,,,,,,,,,,,,,,Barcelona,217,00:48:58.469,Dribble,True,2020/2021
,,,,,,,,,,,,,,0.786274,,,,,,,,,,,,c86355fd-2ca0-4335-ae20-09718e999904,432,,"[102.0, 51.7]",3773466,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Right Wing,16,Barcelona,217,['7ffb10c6-a491-4b24-a1f0-e643c9c1b2c9'],31,Left Foot,"[120.0, 36.7, 5.5]",True,"[{'location': [91.9, 38.8], 'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [100.7, 24.1], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.0, 41.2], 'player': {'id': 30756, 'name': 'Anssumane Fati'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.0, 48.4], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.1, 23.8], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [93.3, 26.7], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.1, 27.6], 'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.5, 33.1], 'player': {'id': 5523, 'name': 'Renato Fabrizio Tapia Cortijo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 49.5], 'player': {'id': 24730, 'name': 'Lucas René Olaza Catrofe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.1, 38.9], 'player': {'id': 16555, 'name': 'Joseph Aidoo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 42.4], 'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.7, 30.4], 'player': {'id': 47447, 'name': 'Gabriel Veiga Novas'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.5, 47.8], 'player': {'id': 35000, 'name': 'José Manuel Fontán Mondragón'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.6, 46.9], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.6, 48.4], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [119.1, 41.4], 'player': {'id': 40890, 'name': 'Iván Villar Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Off T,0.03504776,Volley,Open Play,,,,,,Barcelona,217,00:07:31.851,Shot,,2020/2021
,,,,,,,,,,,,,,0.632443,,,,,,,,,,,,844d4359-44f2-4f6a-92b1-2f41718777e0,550,,"[106.3, 34.2]",3773466,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anssumane Fati,30756.0,Left Wing,20,Barcelona,217,['4ca2b87d-6237-4603-b8b8-95c4544e4236'],8,Right Foot,"[120.0, 36.5, 0.4]",,"[{'location': [104.0, 39.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.7, 32.9], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [88.3, 29.0], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.2, 42.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.6, 39.1], 'player': {'id': 40890, 'name': 'Iván Villar Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.3, 40.8], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.6, 32.8], 'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [106.6, 35.1], 'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.5, 33.1], 'player': {'id': 16555, 'name': 'Joseph Aidoo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.5, 41.5], 'player': {'id': 24730, 'name': 'Lucas René Olaza Catrofe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 33.8], 'player': {'id': 5523, 'name': 'Renato Fabrizio Tapia Cortijo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.8, 44.8], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.7, 37.3], 'player': {'id': 47447, 'name': 'Gabriel Veiga Novas'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.5, 54.4], 'player': {'id': 35000, 'name': 'José Manuel Fontán Mondragón'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [99.1, 20.5], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",af0e045f-a164-48ba-80bd-7328fa47a2cf,Goal,0.16714483,Normal,Open Play,,,,,,Barcelona,217,00:10:08.341,Shot,,2020/2021
