50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,358ad80c-ed19-4c4f-b7f2-4accb6348da3,1232,,"[53.9, 49.7]",9870,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Defensive Midfield,42,Barcelona,217,['69d3ea1a-f7ba-4696-8324-70ac3cb2d85e'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:58.632,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,936e0211-5eb5-41f1-904a-30f6519c253a,1282,,"[11.1, 38.3]",9870,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Thomas Vermaelen,6332.0,Left Center Back,44,Leganés,205,['4abd306b-a767-452d-8114-eb3e5009506b'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:34.940,Duel,True,2017/2018
,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,edb48677-e38d-46ad-aaf5-22e95fe4e3cc,1312,,"[32.8, 7.0]",9870,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Julián Omar Ramos Suárez,6607.0,Left Wing,45,Barcelona,217,['bd006473-d268-4cea-8f75-c5ec768d2889'],21,,,,,,,,,,,,,,,,,,Leganés,205,00:28:21.072,Duel,True,2017/2018
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,be558a6c-62e2-46b5-b619-71c157cdaa53,1363,,"[38.7, 63.6]",9870,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Appelt Pires,6597.0,Left Defensive Midfield,50,Leganés,205,['78d4d68a-543a-4038-bed7-83ff9c3ec27f'],9,,,,,,,,,,,,,,,,,,Leganés,205,00:29:09.407,Duel,True,2017/2018
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,f8c9de81-ffc5-47b7-94dc-9be684934e20,1376,,"[53.2, 4.0]",9870,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,50,Leganés,205,['b234fcf3-2869-40c0-9964-73efd0e78380'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:16.375,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,2db1c47a-c8a5-4681-b7eb-6e0c85edafe3,1409,,"[9.2, 39.4]",9870,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,50,Leganés,205,['841ed4c3-e65c-4c0d-b0db-90287b764755'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:50.731,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,898ed7e7-3dc2-4c78-a540-a798f04e56ff,1427,,"[92.4, 10.4]",9870,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,52,Barcelona,217,['daa49df0-9d02-4396-8f96-348acb6fc15c'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:57.257,Duel,True,2017/2018
,,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,744c8c99-f3e4-462b-831b-40db8e6cb45b,1593,,"[66.7, 77.8]",9870,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,61,Barcelona,217,['22564bba-69a9-463d-974c-7b9ca49709e6'],2,,,,,,,,,,,,,,,,,,Leganés,205,00:36:02.939,Duel,True,2017/2018
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,895d7e91-0785-48f0-af30-a0f0f5b7b850,1658,,"[18.9, 10.1]",9870,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julián Omar Ramos Suárez,6607.0,Left Wing,62,Barcelona,217,['78a781b0-883e-4298-8b2a-8271778028ad'],19,,,,,,,,,,,,,,,,,,Leganés,205,00:37:19.860,Duel,True,2017/2018
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,8c36b768-7d7e-4cce-b417-2d1e2c7fb87b,1838,,"[8.3, 29.3]",9870,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Left Back,69,Leganés,205,['6f8a6478-7a4d-46b8-9245-3af03aeb6722'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:31.040,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,8436a7d9-7819-4f3d-825b-47e2549e640d,1855,,"[104.2, 47.5]",9870,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dimitrios Siovas,6603.0,Left Center Back,71,Leganés,205,['c5ba3a12-1b34-4a65-a77f-842f9ac2c7fa'],46,,,,,,,,,,,,,,,,,,Leganés,205,00:42:46.867,Duel,True,2017/2018
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,ab0b8b98-9083-436f-8b40-272fa448fff5,1973,,"[11.4, 4.0]",9870,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,78,Barcelona,217,['a0e310e1-7ddc-46b7-ae85-e7813ea89fe9'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:11.938,Duel,True,2017/2018
,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,a3e1fb60-fc6a-443f-bf14-e16790eb8acd,2046,,"[53.5, 79.3]",9870,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,80,Barcelona,217,['bde458ae-0bb8-42ff-a57c-9fcdfa581b1f'],1,,,,,,,,,,,,,,,,,,Leganés,205,00:01:01.673,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,5dce1532-f340-46b7-aea1-563fdd66c392,2165,,"[84.8, 51.5]",9870,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudio Beauvue,6600.0,Center Forward,86,Barcelona,217,['cad68d47-b151-4a89-bc79-af905184a8e1'],13,,,,,,,,,,,,,,,,,,Leganés,205,00:03:13.802,Duel,True,2017/2018
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,116bea4a-bf30-4b80-9128-7a380ac95ba1,2210,,"[28.7, 54.3]",9870,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,89,Leganés,205,['70ae5437-39bf-4539-8d61-b1791ee5bfc3'],9,,,,,,,,,,,,,,,,,,Leganés,205,00:04:09.245,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,57230c9d-8f80-4099-b2d2-f80437914143,2233,,"[11.0, 34.2]",9870,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Javier Eraso Goñi,6606.0,Center Attacking Midfield,91,Barcelona,217,['2b0d3d3d-eb4c-419b-99ba-78ea291e272b'],43,,,,,,,,,,,,,,,,,,Leganés,205,00:04:43.376,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,77d93b8a-4544-4852-a9c4-aa860c9b8d37,2242,,"[53.9, 25.8]",9870,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Right Defensive Midfield,92,Leganés,205,['f7d2d38a-22fb-404e-b758-bb3c12db5a3b'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:31.008,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,54ca4ac6-b486-4787-9db4-a6ddb069efc5,2248,,"[61.4, 47.4]",9870,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ousmane Dembélé,5477.0,Right Wing,92,Leganés,205,['2d362873-9875-48a2-84a8-e9b638f88e70'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:35.245,Duel,True,2017/2018
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,5be08492-9d18-4c98-ae88-7bf6a8d694fd,2269,,"[67.2, 45.3]",9870,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Eraso Goñi,6606.0,Center Attacking Midfield,94,Barcelona,217,['9f9c0460-67b2-4375-82d1-ab2e771ebc77'],20,,,,,,,,,,,,,,,,,,Leganés,205,00:06:20.124,Duel,True,2017/2018
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,5a795426-2e2e-40c3-83b8-90eeb271154a,2277,,"[25.9, 29.3]",9870,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,94,Barcelona,217,['1b2d285e-f0c4-441c-a978-1f5412894c88'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:24.141,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,8dc74dc8-b613-4354-b7c0-fa54074fe3b4,2306,,"[85.4, 10.2]",9870,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Left Back,94,Barcelona,217,['de6071cc-0118-431e-aa8f-0fc18fadd4cf'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:47.297,Duel,True,2017/2018
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,aad44841-9e4d-41da-a401-6e762e350960,2313,,"[27.9, 73.7]",9870,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nabil El Zhar,6608.0,Right Wing,95,Barcelona,217,['4fae5188-9ed0-4b2c-9887-380c44537763'],53,,,,,,,,,,,,,,,,,,Leganés,205,00:06:53.372,Duel,True,2017/2018
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,a4a2e5fd-288e-4818-858f-0b2b81947d2f,2335,,"[48.8, 62.0]",9870,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,96,Leganés,205,['40991076-16fd-432a-82cd-ff0d6aad8e08'],5,,,,,,,,,,,,,,,,,,Leganés,205,00:07:05.195,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,b2d09658-c002-40e0-a948-a932b8145ed5,2345,,"[12.9, 48.9]",9870,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,97,Leganés,205,['95492320-e675-4871-8c55-0fa0deaca8ec'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:26.239,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,f6d5fed4-57e2-4411-b7b2-24db48a004fd,2378,,"[42.7, 48.5]",9870,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Claudio Beauvue,6600.0,Center Forward,98,Barcelona,217,['7b3cbf1a-6c60-4e2e-9c1a-b01ca7583354'],24,,,,,,,,,,,,,,,,,,Leganés,205,00:08:24.103,Duel,True,2017/2018
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,5d3432d5-7a57-4e07-a006-9830eee228f0,2385,,"[40.3, 51.4]",9870,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,98,Barcelona,217,['df6bd83f-8512-479e-bef7-c4115d5850a4'],28,,,,,,,,,,,,,,,,,,Leganés,205,00:08:28.260,Duel,True,2017/2018
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,c37c4f1a-5b25-4141-8b64-7e6992c17e76,2391,,"[53.1, 5.5]",9870,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,André Filipe Tavares Gomes,10802.0,Left Defensive Midfield,98,Barcelona,217,['dcf3b30f-8066-4310-93ec-0d4fefb431d9'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:34.295,Duel,True,2017/2018
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,7ef8a718-a72f-487e-b951-e3db9c67cdad,2399,,"[53.3, 46.3]",9870,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Eraso Goñi,6606.0,Center Attacking Midfield,99,Leganés,205,['cb94389a-e917-496d-bad5-6d733a1e4397'],41,,,,,,,,,,,,,,,,,,Leganés,205,00:08:41.147,Duel,True,2017/2018
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,42c2a9fc-8802-4090-a870-d93b9f7676be,2426,,"[61.3, 5.9]",9870,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl García Carnero,6601.0,Left Back,101,Barcelona,217,['7efaf865-28db-4026-b36b-8e1c0c585a53'],28,,,,,,,,,,,,,,,,,,Leganés,205,00:09:28.461,Duel,True,2017/2018
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,9c22bf76-ed98-4ccb-8dfd-c43c753a91c1,2637,,"[45.6, 11.5]",9870,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,110,Leganés,205,['f75fc708-60d1-455e-9bbd-12da9da4ffdf'],12,,,,,,,,,,,,,,,,,,Leganés,205,00:14:12.121,Duel,True,2017/2018
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,af9f3fd4-5f5b-4339-8365-44e9da864251,2651,,"[7.1, 76.1]",9870,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,111,Leganés,205,['7506b1de-40f3-4569-ab9a-0719da2ec902'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:52.841,Duel,True,2017/2018
,,,,,,,,,,,True,,,,Success Out,Tackle,0.0,,,,,,,,,,,d142b86e-8244-41fb-80db-e9fbb10533c9,2659,,"[116.6, 8.3]",9870,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl García Carnero,6601.0,Left Back,111,Leganés,205,['7a91d937-da76-4c25-ad31-9af38e3395f0'],57,,,,,,,,,,,,,,,,,,Leganés,205,00:14:57.318,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,6afc431c-2ae4-4a0d-b88b-3b68087bcb7f,2719,,"[96.3, 48.9]",9870,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,114,Barcelona,217,['343b1648-7703-4192-ba4b-6c7992059913'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:30.390,Duel,True,2017/2018
,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,df7a0db8-efea-4666-8d59-fd0fa269ca62,2887,,"[116.0, 10.8]",9870,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Omar Ramos Suárez,6607.0,Left Wing,125,Barcelona,217,['5da022b5-bb16-476d-a57c-ca6de0c86a75'],36,,,,,,,,,,,,,,,,,,Leganés,205,00:20:36.180,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,d5864088-51b5-4ebf-b724-2468b34f5de4,2951,,"[105.9, 24.6]",9870,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,129,Barcelona,217,['584a7880-0a46-4641-8716-93db3fa050f4'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:14.010,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,b53a9ae2-d334-4f00-90ec-58a599289cf8,3037,,"[73.6, 50.0]",9870,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Claudio Beauvue,6600.0,Center Forward,133,Leganés,205,['346dbcf6-835f-4aad-926a-74bf555dcbd6'],59,,,,,,,,,,,,,,,,,,Leganés,205,00:24:59.892,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,19050b43-bdce-4699-932b-f7a005e08bb4,3088,,"[101.4, 50.4]",9870,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,135,Leganés,205,['b9d1836b-d610-4f81-8dd7-5aa5d3f2aaae'],59,,,,,,,,,,,,,,,,,,Leganés,205,00:25:59.416,Duel,True,2017/2018
,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,3f0c4275-9f8e-4434-9816-e818827244d0,3091,,"[94.4, 52.1]",9870,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darko Brašanac,6604.0,Center Attacking Midfield,136,Barcelona,217,['e169aa52-0196-40fa-8fd2-2dededcd1347'],0,,,,,,,,,,,,,,,,,,Leganés,205,00:26:00.840,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,2eea099e-5b64-44d0-8d42-637335762d7d,3105,,"[28.7, 39.3]",9870,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,137,Leganés,205,['f51b1443-ec19-4828-9175-2ea870cc35ec'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:45.145,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,5cb869b0-49d4-45e4-b113-d0e46dc07e36,3235,,"[72.4, 10.2]",9870,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Beauvue,6600.0,Left Center Forward,141,Leganés,205,['d548c921-89ee-4696-845c-9d8e656e6e70'],7,,,,,,,,,,,,,,,,,,Leganés,205,00:30:07.509,Duel,True,2017/2018
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,71fc79aa-822e-4ea0-8a18-a7bfad68c1ec,3272,,"[39.6, 6.1]",9870,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Appelt Pires,6597.0,Left Defensive Midfield,144,Barcelona,217,['d2f30de0-3559-4900-a096-a7f9ceabeb60'],15,,,,,,,,,,,,,,,,,,Leganés,205,00:31:15.362,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,b626dcf0-0e88-4555-b43b-92b4b96c0d28,3325,,"[90.3, 47.6]",9870,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julián Omar Ramos Suárez,6607.0,Left Midfield,146,Leganés,205,['9926f687-979e-470d-b3c9-4bc95c71445f'],52,,,,,,,,,,,,,,,,,,Leganés,205,00:32:52.174,Duel,True,2017/2018
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,42143672-09e3-4621-a768-324edb942259,3368,,"[11.8, 50.4]",9870,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Bustinza Martínez,6598.0,Right Center Back,153,Leganés,205,['efb29ab3-ea0c-4f54-a7d7-fb4744a9832f'],47,,,,,,,,,,,,,,,,,,Leganés,205,00:34:47.648,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,eb4a1e47-ecb1-45ba-ab14-f0e048e70c84,3412,,"[88.4, 56.4]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Darko Brašanac,6604.0,Right Center Forward,156,Leganés,205,['e7f92e0d-ddff-4243-85d2-b8cd381f0e4f'],9,,,,,,,,,,,,,,,,,,Leganés,205,00:36:09.982,Duel,True,2017/2018
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,c65feb42-e166-458a-b427-2327a448b41c,3441,,"[39.6, 75.2]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,159,Barcelona,217,['0fb03c30-1268-4957-95f2-8fd710b71d26'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:34.506,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,c05d56f7-2e1f-4db2-b98d-6ed0ae1da13b,3472,,"[36.2, 51.9]",9870,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,161,Leganés,205,['9132d421-e793-4290-909a-e6b82166857a'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:23.434,Duel,True,2017/2018
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,ce98ae2c-fde7-4727-9d7b-7d5344f8a70a,3502,,"[71.3, 16.4]",9870,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Omar Ramos Suárez,6607.0,Left Midfield,163,Leganés,205,['946c5099-89a4-497b-8e6a-6bd04877377d'],5,,,,,,,,,,,,,,,,,,Leganés,205,00:38:05.710,Duel,True,2017/2018
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,ba8e384b-2861-4401-92f0-c9b69dc05529,3595,,"[67.0, 2.3]",9870,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raúl García Carnero,6601.0,Left Back,167,Barcelona,217,['640b1dd3-7300-481d-a94c-00c3f2bf0efe'],27,,,,,,,,,,,,,,,,,,Leganés,205,00:40:27.710,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,1f0982cf-6b9c-4aca-ac67-7f2d105279c6,3641,,"[95.2, 33.5]",9870,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Claudio Beauvue,6600.0,Left Center Forward,170,Leganés,205,['62036650-3a28-4403-a15b-e513a9eb304a'],47,,,,,,,,,,,,,,,,,,Leganés,205,00:42:47.146,Duel,True,2017/2018
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,78a86b14-8bbf-4ffe-b53b-1e9ff2fe8734,3667,,"[42.8, 13.2]",9870,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darko Brašanac,6604.0,Right Defensive Midfield,172,Leganés,205,['30308452-b5c8-4e21-b1dd-e014cbae8272'],12,,,,,,,,,,,,,,,,,,Leganés,205,00:43:12.399,Duel,True,2017/2018
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,e5b017e2-4ce9-4bf6-aca0-22bb9b87945f,3708,,"[4.5, 50.9]",9870,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,173,Leganés,205,['8a129b3d-3101-4cbf-aea7-4bea2a16a882'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:56.631,Duel,True,2017/2018
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,0a087615-a0fc-4d58-9271-c1b30fcea9c0,3736,,"[80.3, 75.4]",9870,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Bustinza Martínez,6598.0,Right Center Back,176,Barcelona,217,['c661995e-4750-491d-9fee-f77d72533321'],37,,,,,,,,,,,,,,,,,,Leganés,205,00:44:37.289,Duel,True,2017/2018
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,13b22d3a-a686-4a85-9d0b-6b4ec842abb5,3804,,"[21.2, 40.0]",9870,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Right Midfield,181,Barcelona,217,['9780ae3d-0dba-4974-adf8-307866455568'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:39.904,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,b16b585e-5510-46ab-9f98-291799f41d3c,3834,,"[61.4, 26.5]",9870,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dimitrios Siovas,6603.0,Left Center Back,182,Leganés,205,['aee7e990-f3fe-470e-9b5f-bd3fc37abfbe'],22,,,,,,,,,,,,,,,,,,Leganés,205,00:47:22.059,Duel,True,2017/2018
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,1febe3d8-81e6-4e5d-b780-b4db686c2ed9,3847,,"[72.6, 40.6]",9870,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudio Beauvue,6600.0,Left Center Forward,183,Leganés,205,['feb68474-eb57-4c08-8164-3bd7f9ccf49e'],42,,,,,,,,,,,,,,,,,,Leganés,205,00:47:42.756,Duel,True,2017/2018
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,bc336185-bed8-4a1b-98b0-8166be36f310,145,,"[49.7, 8.6]",9870,2,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Filipe Tavares Gomes,10802.0,Left Defensive Midfield,6,Leganés,205,"['584fb214-4f03-4cdc-b74d-8ba4af922d39', 'ff6a87a3-05d4-4bd3-934c-52f4ba34253c']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.237,Clearance,True,2017/2018
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,b438ec56-867e-430f-9793-b34079a32aef,378,,"[15.3, 39.5]",9870,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitrios Siovas,6603.0,Left Center Back,11,Barcelona,217,,9,,,,,,,,,,,,,,,,,,Leganés,205,00:07:09.363,Clearance,True,2017/2018
