ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,"[86.4, 21.5]",,,,,,,,,,,,,0.6734,,,,,,,,,,,,,55fc40d7-029e-4b76-bf0d-8fa7103955be,3790,,"[86.4, 21.5]",266230,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,160,Barcelona,217,"['281649e5-2d4e-42bb-8a0f-090d6076c599', 'ea789326-4629-4555-893b-0c1b0432f60d']",15,,,,,,,,,,,,,,,,Barcelona,217,00:44:15.004,Carry,,2014/2015
,,"[106.8, 26.2]",,,,,,,,,,,,,2.2248,,,,,,,,,,,,,3ad83c49-aa70-4d1b-bd70-7876a938b1f6,3796,,"[102.5, 23.3]",266230,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,160,Barcelona,217,"['185ba21a-7458-4261-9d3f-a2df264f7138', '4f09f46d-f9f1-4c7c-b8af-bebe6cb5f735', '86b7ed21-3102-4f93-89b7-1a4e2d3588bf']",18,,,,,,,,,,,,,,,,Barcelona,217,00:44:18.091,Carry,True,2014/2015
,,"[114.3, 26.0]",,,,,,,,,,,,,1.5186,,,,,,,,,,,,,ab1f220d-0807-4f3c-bb83-51177c37e3e6,3800,,"[106.8, 26.2]",266230,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,160,Barcelona,217,"['01d32df7-cec5-4d37-acc6-ceafbaa154d7', '185ba21a-7458-4261-9d3f-a2df264f7138', '45662cc3-c773-4ecf-8619-e9e257faed19', '86b7ed21-3102-4f93-89b7-1a4e2d3588bf', 'b819ad77-f44c-485b-9e98-39450ae99083']",20,,,,,,,,,,,,,,,,Barcelona,217,00:44:20.315,Carry,True,2014/2015
,,"[112.6, 29.3]",,,,,,,,,,,,,1.1185,,,,,,,,,,,,,0cca83a8-654f-435a-b018-0419d21c7276,3803,,"[114.3, 26.0]",266230,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,160,Barcelona,217,"['01d32df7-cec5-4d37-acc6-ceafbaa154d7', 'b819ad77-f44c-485b-9e98-39450ae99083', 'bf68a376-3b82-4f24-8e60-a0e2f7e5bd8b']",21,,,,,,,,,,,,,,,,Barcelona,217,00:44:21.834,Carry,True,2014/2015
,,"[12.7, 19.6]",,,,,,,,,,,,,1.461688,,,,,,,,,,,,,c7d1a975-d6d9-4257-984c-3ab5074d990b,3816,,"[12.7, 19.2]",266230,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,162,Barcelona,217,"['061aa635-a42e-45dd-a8ce-76d89f289318', 'ec324b34-692b-4518-9e3a-9f34b954839f']",1,,,,,,,,,,,,,,,,Barcelona,217,00:45:01.203,Carry,,2014/2015
,,"[64.8, 17.8]",,,,,,,,,,,,,2.290202,,,,,,,,,,,,,952e620f-53df-4499-a0a0-bad31d569bb2,3822,,"[68.6, 14.1]",266230,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,162,Barcelona,217,"['2d56960b-2922-44d4-8c9b-24522d7bc08e', 'b412e4a1-6297-4e7c-a80c-42e11e693c13', 'b6fcba78-89a8-442d-9419-853367adb71f']",5,,,,,,,,,,,,,,,,Barcelona,217,00:45:05.994,Carry,True,2014/2015
,,"[67.2, 48.6]",,,,,,,,,,,,,0.9431,,,,,,,,,,,,,28bddf7b-585f-4e3b-9c94-00ee79f23ea8,3825,,"[63.7, 45.6]",266230,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,162,Barcelona,217,"['3dbfb511-5357-40e0-88dc-e8db30a05166', '62204d18-16be-41a5-a5ea-4a682b05bad0']",9,,,,,,,,,,,,,,,,Barcelona,217,00:45:09.649,Carry,,2014/2015
,,"[96.2, 47.6]",,,,,,,,,,,,,3.145226,,,,,,,,,,,,,c163c339-457a-41f3-bfc4-927add7ef40f,3828,,"[75.0, 48.6]",266230,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,162,Barcelona,217,"['c9348ca3-3b48-47df-97ef-a11727fc7fc0', 'd2ba1614-08a7-46f7-92e0-bb3db083bdc6', 'fe340033-3387-47cb-94b3-535a06d33f0d']",11,,,,,,,,,,,,,,,,Barcelona,217,00:45:11.801,Carry,True,2014/2015
,,"[116.4, 23.9]",,,,,,,,,,,,,2.4484,,,,,,,,,,,,,c75bf486-3f23-4158-8a80-e067e1a8dc67,3834,,"[116.2, 23.9]",266230,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,162,Barcelona,217,"['a53a465f-545f-418d-ad11-6dca7f5997ca', 'f85afd9d-f563-4df2-a9c1-b256bf187760']",18,,,,,,,,,,,,,,,,Barcelona,217,00:45:18.913,Carry,,2014/2015
,,"[15.8, 75.0]",,,,,,,,,,,,,4.078722,,,,,,,,,,,,,06352481-b467-4821-833f-bc9cce3881b1,3840,,"[22.7, 68.0]",266230,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Rodríguez Martínez,16083.0,Right Midfield,163,RC Deportivo La Coruña,219,"['2928d7a6-d51c-4bec-86b8-8bb34466556c', '6e0a418c-e783-493e-9f68-3d9a2899c1b8', 'be80f18c-6b75-4758-9fa2-363e72ab584c']",25,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:25.819,Carry,True,2014/2015
,,"[14.9, 57.6]",,,,,,,,,,,,,0.0591,,,,,,,,,,,,,79fd47d7-cfe7-4e40-a8fb-dd622392a823,3845,,"[15.5, 56.6]",266230,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,163,RC Deportivo La Coruña,219,"['442cf721-fffc-421c-a0e4-7b6c401b9b25', '9a549b3e-d7c8-49b5-9069-faa2decb1dbe', 'a234487c-012d-4304-aba3-a8a0ee660567']",31,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:31.592,Carry,True,2014/2015
,,"[93.1, 12.5]",,,,,,,,,,,,,2.024022,,,,,,,,,,,,,0c07ac2d-36a5-43b5-8524-f1ebabf8e24f,3850,,"[93.1, 8.4]",266230,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,165,Barcelona,217,"['6732a514-d0cf-4b82-ad64-6227a853a750', 'd4e3c351-eaaa-41b5-8747-db049e774d3f', 'e1c1084b-0df8-48bd-b824-2c0ec1262a29']",54,,,,,,,,,,,,,,,,Barcelona,217,00:45:54.407,Carry,True,2014/2015
,,"[85.0, 4.9]",,,,,,,,,,,,,2.169063,,,,,,,,,,,,,c933d6a8-113e-45af-b611-c6a2e79197e7,3855,,"[85.6, 4.7]",266230,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,166,Barcelona,217,"['569ec567-8242-4bbc-a626-015722273f2e', '8803ab45-ead5-4dfc-b5fc-6408d4e35fd0']",0,,,,,,,,,,,,,,,,Barcelona,217,00:46:00.720,Carry,,2014/2015
,,"[66.0, 16.2]",,,,,,,,,,,,,1.35,,,,,,,,,,,,,72284fcd-659e-49f6-9854-588fe8b13408,3858,,"[66.0, 16.2]",266230,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,166,Barcelona,217,"['1f36312d-be05-4570-80ce-b9a4a1108a9e', '6c305b3e-4a9b-47c8-98bf-fa271509454a']",4,,,,,,,,,,,,,,,,Barcelona,217,00:46:04.439,Carry,,2014/2015
,,"[69.4, 71.3]",,,,,,,,,,,,,5.5477,,,,,,,,,,,,,ad26f5c3-6598-49e9-875d-81c9187ae924,3861,,"[73.1, 68.2]",266230,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,166,Barcelona,217,"['a479ef37-dffb-4fc7-9c76-a288e3162c46', 'eab006e4-9c79-459a-921d-168ad971f179']",8,,,,,,,,,,,,,,,,Barcelona,217,00:46:08.639,Carry,,2014/2015
,,"[75.4, 44.3]",,,,,,,,,,,,,2.26838,,,,,,,,,,,,,b5c4194c-bbb1-4926-8d74-6a0106574fef,3864,,"[68.0, 57.0]",266230,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,166,Barcelona,217,"['3689a630-093d-4e32-b45a-4b4d78c944ae', '93e82b89-2880-4ad5-8b93-e2cda241c750', 'f67761ba-4d9a-4d5f-b716-3c53e601cc07']",15,,,,,,,,,,,,,,,,Barcelona,217,00:46:15.760,Carry,True,2014/2015
,,"[66.4, 51.7]",,,,,,,,,,,,,4.224094,,,,,,,,,,,,,bb936609-b611-496b-bcb5-0e3c83b6a66e,3870,,"[46.2, 47.6]",266230,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,167,RC Deportivo La Coruña,219,"['7eb7830d-05f8-42a2-9fdf-ed15102de837', 'bec98488-e4ab-4f9c-86ae-f2ce9c7e088d', 'd18aaf1a-5eed-499c-b078-8ffea70ae516']",20,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:20.443,Carry,True,2014/2015
,,"[71.7, 69.0]",,,,,,,,,,,,,0.8284,,,,,,,,,,,,,d745161f-9d12-4b44-bb8c-951575672eb2,3874,,"[72.3, 69.8]",266230,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Rodríguez Martínez,16083.0,Right Midfield,167,RC Deportivo La Coruña,219,"['1bb0f512-dff9-4d87-badc-97a95abe225e', '49106b9f-888d-442f-a13e-b9d4f824e04a']",26,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:26.149,Carry,,2014/2015
,,"[64.5, 42.5]",,,,,,,,,,,,,1.127381,,,,,,,,,,,,,90bba216-4a99-475d-a9ee-ad6fe1f48fa1,3877,,"[62.3, 47.0]",266230,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Domínguez Lamas,24234.0,Left Center Midfield,167,RC Deportivo La Coruña,219,"['48ebffb5-92d7-4811-9eba-2a64ecdc4efe', 'bfc7bb2b-8252-4aaa-898f-2f6ff21bc865']",28,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:28.240,Carry,,2014/2015
,,"[68.6, 19.6]",,,,,,,,,,,,,2.619575,,,,,,,,,,,,,0a976f26-0e74-47bc-a578-3fafe19d92af,3880,,"[69.0, 19.2]",266230,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Carlos Correia Pinto,6734.0,Left Back,167,RC Deportivo La Coruña,219,"['931f8a51-14ed-4c9d-8fbf-6d28683fb336', 'f5473569-754b-4bb3-9cd2-76d53ed1cb87']",30,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:30.744,Carry,,2014/2015
,,"[90.1, 6.8]",,,,,,,,,,,,,2.120719,,,,,,,,,,,,,81f75b06-4059-45e5-8dd2-0001dda167ee,3883,,"[90.1, 6.8]",266230,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Isaac Cuenca López,26776.0,Left Midfield,167,RC Deportivo La Coruña,219,"['16748820-e011-45e3-b54f-abd0f83f0330', '2a1c1a73-424f-4215-8867-430dd6883ed9']",34,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:34.455,Carry,,2014/2015
,,"[109.9, 7.2]",,,,,,,,,,,,,1.00145,,,,,,,,,,,,,2b9de745-c2d6-4631-8deb-33d40fcdb4c3,3887,,"[110.9, 13.1]",266230,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Carlos Correia Pinto,6734.0,Left Back,167,RC Deportivo La Coruña,219,"['0c27c078-f21b-4eff-b2eb-fe795c082e1b', '23fb9744-fc71-4ce6-8616-27e80f56f2cb', '6bbe4e8b-2ade-43fe-9d03-aa9d9274feaf']",38,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:38.061,Carry,True,2014/2015
,,"[93.3, 8.6]",,,,,,,,,,,,,1.760832,,,,,,,,,,,,,eb5e8581-7ed0-4ef4-b815-0ce9a4907499,3890,,"[94.5, 5.3]",266230,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Isaac Cuenca López,26776.0,Left Midfield,167,RC Deportivo La Coruña,219,"['bc1473ac-e097-45d2-9a6c-1fa64b48456a', 'bd961de4-913d-463e-8daa-eeb5b46a61b4']",40,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:40.280,Carry,,2014/2015
,,"[81.3, 21.7]",,,,,,,,,,,,,2.82397,,,,,,,,,,,,,2d274ba9-2454-4892-8383-f5511552dd72,3893,,"[82.3, 21.7]",266230,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Domínguez Lamas,24234.0,Left Center Midfield,167,RC Deportivo La Coruña,219,"['29ec15c9-8022-4438-91e7-b25e546c109a', 'e675370a-7091-4132-bfe1-02233a7ab83b']",43,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:43.326,Carry,,2014/2015
,,"[103.9, 29.9]",,,,,,,,,,,,,2.4356,,,,,,,,,,,,,93db85f6-905e-41e1-8108-f094d22840f2,3897,,"[98.6, 38.2]",266230,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Verdú Nicolás,24080.0,Left Center Forward,167,RC Deportivo La Coruña,219,"['3a3c9380-3dae-42ac-b002-0c1cb5b3def5', '6ea3d990-fb90-498a-a60b-ce26088bfef3', '98faa1c0-2602-4a80-8ff0-53b8482c0f44']",47,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:47.085,Carry,True,2014/2015
,,,,,,,,,,,,,,,0.2168,,,,,,,,,,,,,f7b26c53-430e-4e21-823b-c4def2023170,19,,"[102.1, 74.4]",266230,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Isaac Cuenca López,26776.0,Right Wing,3,Barcelona,217,['b7a6a6ac-7e62-4bcb-b179-2f1380c1d262'],19,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:19.873,Pressure,,2014/2015
,,,,,,,,,,,,,,,0.4427,,,,,,,,,,,,,dd09e3fd-8ffe-4814-b798-daa7b00fde6c,47,,"[61.4, 10.3]",266230,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,3,Barcelona,217,"['28c8965b-69c3-4125-9376-67b16efcc2cd', 'dacb941e-f3ee-4967-928a-d4567c36e858']",50,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:50.231,Pressure,,2014/2015
,,,,,,,,,,,,,,,1.2172,,,,,,,,,,,,,3720082e-c8ee-471e-9604-8d77e60d8d91,60,,"[22.0, 65.1]",266230,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Isaac Cuenca López,26776.0,Right Wing,3,Barcelona,217,"['64612f8c-08f0-4e3e-a6f8-49a4c6c66746', 'c3d18e85-40fe-48b2-91ee-58f7456a39cd']",0,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:00.983,Pressure,,2014/2015
,,,,,,,,True,,,,,,,0.7647,,,,,,,,,,,,,d1802fc6-be24-4387-9615-4240febbc17f,84,,"[47.6, 70.7]",266230,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,4,RC Deportivo La Coruña,219,['37b7f68f-9fc4-4b80-86ef-55f4b19b51b1'],33,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:33.547,Pressure,,2014/2015
,,,,,,,,True,,,,,,,0.7181,,,,,,,,,,,,,7c44e56c-2504-4c7e-a38b-479fb0b06761,85,,"[46.7, 73.4]",266230,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alberto Lopo García,26107.0,Right Center Back,4,RC Deportivo La Coruña,219,['6b8bce0d-1d8c-420b-9723-98a6ee90f8cc'],33,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:33.689,Pressure,,2014/2015
,,,,,,,,,,,,,,,0.444225,,,,,,,,,,,,,827f7567-46e0-464b-bdae-153e73b57c37,91,,"[72.8, 35.5]",266230,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ivan Rakitić,5470.0,Right Center Midfield,4,RC Deportivo La Coruña,219,,37,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.509,Pressure,,2014/2015
,,,,,,,,,,,,,,,0.75938,,,,,,,,,,,,,55ba6d3d-f0dd-4230-98a1-3de3275fd55c,99,,"[75.9, 31.3]",266230,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ivan Rakitić,5470.0,Right Center Midfield,4,RC Deportivo La Coruña,219,"['200fed67-2880-4b84-af60-4fc86284e066', '4f16484f-5539-437c-a81c-1bd9e9379871']",40,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.180,Pressure,,2014/2015
,,,,,,,,,,,,,,,0.795898,,,,,,,,,,,,,7f32d0ca-a66e-4451-8943-a9fb77723a22,103,,"[80.3, 27.0]",266230,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ivan Rakitić,5470.0,Right Center Midfield,4,RC Deportivo La Coruña,219,"['0caf0b8f-4bef-4607-9c71-c2d978cec16d', '3019c36a-2d75-4177-8914-6bdfa80f4e6e']",42,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.011,Pressure,,2014/2015
,,,,,,,,,,,,,,,0.452902,,,,,,,,,,,,,98b7e4a0-d332-427a-bc4c-31603d5c251d,107,,"[48.5, 5.8]",266230,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,RC Deportivo La Coruña,219,"['16a73b5d-0fb4-4a2d-af39-fdf6a420eba9', '506789da-2c39-4465-863b-8ac69ea2566c']",47,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.944,Pressure,,2014/2015
,,,,,,,,,,,,,,,1.1475,,,,,,,,,,,,,0c7cc7ae-a1ff-4e30-9f2d-2aded433d184,138,,"[40.2, 75.3]",266230,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Right Wing,5,Barcelona,217,['1caad953-fee3-4830-97b4-b9a9cbd324bc'],22,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:22.435,Pressure,,2014/2015
,,,,,,,,,,,,,,,0.7409,,,,,,,,,,,,,7314d6c6-c17c-4f3c-8bb7-3137ccdbb1ff,140,,"[54.6, 55.4]",266230,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oriol Riera Magem,27243.0,Center Forward,5,Barcelona,217,"['063d2900-92aa-49be-898c-786b70b8dded', 'f0db1f57-27c2-4836-b40b-7b800feca192']",25,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:25.522,Pressure,,2014/2015
,,,,,,,,True,,,,,,,0.72957,,,,,,,,,,,,,bb0e1f53-85b5-410f-a612-f4710fe8d864,147,,"[66.9, 15.6]",266230,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['9ec18db4-ac76-400b-9786-24ce6b71efe8'],28,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.694,Pressure,,2014/2015
,,,,,,,,,,,,,,,4.0259,,,,,,,,,,,,,8a2b5680-7585-42aa-92a3-c34d9089c8b5,159,,"[39.8, 4.6]",266230,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Carlos Correia Pinto,6734.0,Left Back,5,Barcelona,217,['11a76dfe-ac7e-4f63-9097-f8054d019139'],38,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:38.096,Pressure,,2014/2015
,,,,,,,,True,,,,,,,2.000118,,,,,,,,,,,,,d63d2b20-c0ba-4fdf-b2f5-6547dc991ba6,166,,"[92.2, 11.0]",266230,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,['484d7d15-84a4-4bac-967d-ed69026fa8d1'],47,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.322,Pressure,,2014/2015
,,,,,,,,,,,,,,,2.7953,,,,,,,,,,,,,d9101d6a-78f2-49f8-ad30-1081d9b27053,188,,"[18.9, 70.3]",266230,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,6,Barcelona,217,"['04db46d0-0a9c-44e0-a42b-41e5960534f6', '4fdde991-03d1-4d54-b79d-2f0c55f3a540']",15,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:15.417,Pressure,,2014/2015
,,,,,,,,,,,,,,,0.4283,,,,,,,,,,,,,0646bd05-5df4-4fdd-9aba-1f3ddb024a71,200,,"[30.5, 39.1]",266230,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,6,Barcelona,217,['1c9ef4da-d4b8-4774-9b73-08980b412b76'],24,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:24.995,Pressure,,2014/2015
,,,,,,,,True,,,,,,,0.666607,,,,,,,,,,,,,12dc142f-72e9-4106-a0d6-a3548bf6a75f,205,,"[90.9, 31.3]",266230,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,RC Deportivo La Coruña,219,"['60f25a15-0c16-4614-ae5f-2001e0041e24', '9fa6e54b-f513-4f4d-b3cf-7a410fc6afa1', 'e191c1b9-cc25-4ff9-abaf-605b0c2253b7']",27,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.374,Pressure,,2014/2015
,,,,,,,,True,,,,,,,0.407964,,,,,,,,,,,,,61fcda72-fa62-4bcd-a193-3ff165b780a6,209,,"[84.4, 34.6]",266230,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,RC Deportivo La Coruña,219,"['69c8ce13-d354-4e97-ba55-c2e9641cc23a', 'd8d2fc50-17a9-4870-9c2f-0243e6421878', 'e1c62f4b-09ed-42bc-827a-5197bdc308ec']",28,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.616,Pressure,,2014/2015
,,,,,,,,,,,,,,,0.512836,,,,,,,,,,,,,85fb07b1-45c4-43ac-8864-5572d4547bfa,218,,"[58.1, 49.2]",266230,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,7,RC Deportivo La Coruña,219,"['2046122a-b6de-4746-af70-9f25c711881e', '7cb5f377-b10c-47a8-b8f2-9b2136b75f40']",32,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.643,Pressure,,2014/2015
,,,,,,,,,,,,,,,0.6996,,,,,,,,,,,,,b5559492-e130-4fef-8b01-ec01edd4f9a1,240,,"[47.1, 62.6]",266230,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Domínguez Lamas,24234.0,Center Attacking Midfield,8,Barcelona,217,"['4c717793-8bef-458a-afe1-98982fbde622', 'af19624b-a9c0-4c9c-ab2b-419ac70a7c74']",0,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:00.150,Pressure,,2014/2015
,,,,,,,,,,,,,,,0.6525,,,,,,,,,,,,,fde35459-4b2a-4865-905f-ab4cb7dce4db,247,,"[52.7, 10.1]",266230,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,8,Barcelona,217,"['64c4b027-05bf-414e-ab54-5c4528c6ba28', 'cffd7055-63db-4518-a651-29e976b55279']",8,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:08.854,Pressure,,2014/2015
,,,,,,,,,,,,,,,0.6809,,,,,,,,,,,,,5c5d2bd3-e245-4fc8-803f-9dbf979029c1,251,,"[39.8, 2.5]",266230,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Carlos Correia Pinto,6734.0,Left Back,8,Barcelona,217,"['048b7c02-530d-416c-9b6d-5b8cc73c2fa5', '382ece02-dd59-40d4-8acb-b42516165b59']",10,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:10.470,Pressure,,2014/2015
,,,,,,,,,,,,,,,1.5281,,,,,,,,,,,,,9edc82b2-f8ed-44e9-983d-1d183203fe1e,255,,"[15.7, 65.8]",266230,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,8,Barcelona,217,"['b112ba0a-09b3-4db4-abac-0f8e177ac6c4', 'ea478611-bb2f-4163-8082-0f8bb9d9ae62']",17,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:17.218,Pressure,,2014/2015
,,,,,,,,True,,,,,,,0.784113,,,,,,,,,,,,,f0ad9b3e-5cea-4830-889e-8827560a6a38,262,,"[103.6, 10.9]",266230,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,"['0231f087-b2cb-4e4b-8e2f-ef451f3d1979', '230144e5-9e6a-4d6e-b3db-adefedd217f0']",19,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.327,Pressure,,2014/2015
,,,,,,,,,,,,,,,1.4531,,,,,,,,,,,,,47144212-ad24-40d9-8e42-f815b6b04bb7,267,,"[21.6, 74.7]",266230,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,8,Barcelona,217,['8695aee8-42f9-44dc-a636-1d7ddd5d976c'],23,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:23.839,Pressure,,2014/2015
