bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[36.4, 28.9]",,,,,,,,,,,,3.4765,,,,,,,,,,,,,b4792c0f-b168-4ca9-af46-d2293f0d6fc8,320,,"[35.6, 32.1]",70286,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Facundo Costa,26728.0,Right Center Midfield,9,Valencia,207,"['755dd8df-e442-4759-ad0e-b9c9475b1e7e', 'a8aa3274-1663-4874-8f2c-da30cc181847', 'ddc6f73e-e10d-4496-8c86-8d4d015273dc']",17,,,,,,,,,,,,,,,,,,Valencia,207,00:05:17.459,Carry,True,2012/2013
,,,,,,"[55.6, 55.2]",,,,,,,,,,,,0.911185,,,,,,,,,,,,,5575ad7c-ea96-48b6-bc4a-0987eb12c830,330,,"[58.7, 55.2]",70286,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,9,Valencia,207,"['25eafe6a-1eb4-4ad1-a31b-4c8af5007ac4', '37eea155-aa2a-49d8-9ce2-272bf00c0c69']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.838,Carry,,2012/2013
,,,,,,"[66.3, 52.7]",,,,,,,,,,,,1.9495,,,,,,,,,,,,,035c9330-17d2-49eb-9965-53354060904e,334,,"[65.4, 48.1]",70286,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofiane Feghouli,18724.0,Right Wing,9,Valencia,207,"['10e7f2ab-54a6-4a96-aaaa-adb2ee5cba89', '67f52f05-ca5f-4ac0-a35a-1f7ba92541f7']",32,,,,,,,,,,,,,,,,,,Valencia,207,00:05:32.678,Carry,,2012/2013
,,,,,,"[64.6, 51.6]",,,,,,,,,,,,1.0998,,,,,,,,,,,,,e905a776-7db6-45ab-b97d-65ae3064b217,337,,"[63.7, 44.7]",70286,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Center Midfield,9,Valencia,207,"['763dc2a0-1b54-460e-999f-13ca87009876', 'e08080e0-a012-4511-a817-f11d1dbaaa04']",35,,,,,,,,,,,,,,,,,,Valencia,207,00:05:35.493,Carry,,2012/2013
,,,,,,"[68.6, 76.9]",,,,,,,,,,,,1.876,,,,,,,,,,,,,81d087aa-c79a-48a0-b97a-04effbda472b,340,,"[56.6, 70.1]",70286,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adil Rami,3253.0,Right Center Back,9,Valencia,207,"['5d9c7747-2e3a-44b5-a85c-b118ccbc4eab', 'b8e304cd-4788-4dae-abaa-041407192e27', 'c285d2c6-b1c4-49bf-a59f-e4b3b26a4fce']",39,,,,,,,,,,,,,,,,,,Valencia,207,00:05:39.033,Carry,True,2012/2013
,,,,,,"[77.2, 70.8]",,,,,,,,,,,,0.2415,,,,,,,,,,,,,94fedfe6-dd2b-4fc2-a8ae-727df3a96d65,347,,"[77.2, 70.8]",70286,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Feghouli,18724.0,Right Wing,10,Valencia,207,"['1d4311e1-79bc-40c4-80b1-dbbe80158898', 'd9c3bff0-c91f-49e0-ae14-8d5ac1b65152']",48,,,,,,,,,,,,,,,,,,Valencia,207,00:05:48.265,Carry,,2012/2013
,,,,,,"[84.7, 76.4]",,,,,,,,,,,,0.9963,,,,,,,,,,,,,4a46371f-42d0-4714-b0aa-aad98077885c,350,,"[79.7, 78.3]",70286,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Pedro da Silva Pereira,20138.0,Right Back,10,Valencia,207,"['58b2626b-d61b-4de3-b256-4bcc3b7316b7', 'df4bcb84-42bf-4e78-a445-6634cd5edd08']",49,,,,,,,,,,,,,,,,,,Valencia,207,00:05:49.094,Carry,,2012/2013
,,,,,,"[110.0, 69.1]",,,,,,,,,,,,0.4207,,,,,,,,,,,,,01263b79-4738-4481-9a6c-16f799cdebb1,353,,"[108.1, 69.1]",70286,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Feghouli,18724.0,Right Wing,10,Valencia,207,"['174b0fe2-5221-403b-b5c9-9523b223b1f5', '62949d59-7a10-4db7-b981-70640f147fff']",52,,,,,,,,,,,,,,,,,,Valencia,207,00:05:52.379,Carry,,2012/2013
,,,,,,"[4.9, 5.2]",,,,,,,,,,,,1.9541,,,,,,,,,,,,,e040e14e-4e52-40ba-8a2c-6e3d3fb45a29,356,,"[11.0, 11.9]",70286,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,10,Valencia,207,"['429defd0-c8c2-4df3-a6f8-4d85b28cbc14', '8bd6792c-8f93-4622-8556-dcdda5e88b8b', 'e93282a1-9fa3-4819-b440-bc0c697473a2']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.800,Carry,True,2012/2013
,,,,,,"[111.9, 76.4]",,,,,,,,,,,,0.695,,,,,,,,,,,,,46a263d2-aa48-46f8-8354-0ab977720db8,362,,"[115.2, 74.6]",70286,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Gonçalves Oliveira,17083.0,Center Attacking Midfield,11,Valencia,207,"['4da461fe-e0b5-4ed7-822e-ff79761980e1', '7be4cdbe-beff-4021-990d-5f1df5cbc8cc', 'ffd565dc-00bc-4518-8858-ee2c9283cfe9']",11,,,,,,,,,,,,,,,,,,Valencia,207,00:06:11.206,Carry,True,2012/2013
,,,,,,"[34.4, 2.5]",,,,,,,,,,,,3.18272,,,,,,,,,,,,,bae0b087-8715-4037-bee3-13c1ad2dcf2a,366,,"[28.9, 8.3]",70286,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,12,Barcelona,217,"['21b2df52-2a97-44bf-ba5f-25e63dbb440c', '319d3854-2891-4248-b5cd-f0d31e1f2de8', 'd56a10b6-1389-4c16-9658-c2f47b765e7a']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:26.972,Carry,True,2012/2013
,,,,,,"[100.1, 71.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,e8324580-84cb-4611-85c3-c75dbc77da31,372,,"[100.1, 71.0]",70286,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Soldado Rillo,26009.0,Center Forward,13,Valencia,207,"['027bed9a-d59c-4767-8d62-8452d8451825', 'fb3722c6-6475-4fc8-b0f5-fd9cd33d1f22']",45,,,,,,,,,,,,,,,,,,Valencia,207,00:06:45.196,Carry,,2012/2013
,,,,,,"[34.6, 11.9]",,,,,,,,,,,,0.730804,,,,,,,,,,,,,641bd392-8c94-4de1-8b78-8b6300c36e29,376,,"[33.5, 18.2]",70286,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,14,Barcelona,217,"['dbe7187e-d490-4fc2-99bc-e321fbdf9dd5', 'eace8c39-396c-43f5-8289-b87f09aa06aa']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:47.139,Carry,,2012/2013
,,,,,,"[63.4, 69.5]",,,,,,,,,,,,0.720289,,,,,,,,,,,,,9c2fe50b-a019-4b86-ba4a-53b485ce6dbe,381,,"[63.4, 68.7]",70286,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,"['33a258b7-e774-47e0-98c9-0eb91bce591c', 'ba8fc62f-ad81-4011-b6b2-3908d6fe28b2']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:58.089,Carry,,2012/2013
,,,,,,"[65.3, 60.7]",,,,,,,,,,,,0.040026,,,,,,,,,,,,,1baf26c5-169b-4e79-867f-d27d31d368d8,384,,"[65.7, 60.2]",70286,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,15,Barcelona,217,"['080e3ae4-717f-43a3-b0fc-1cca8c4cd636', '138a163e-0d05-485f-b32a-e29e7da02483']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:59.774,Carry,,2012/2013
,,,,,,"[64.4, 26.6]",,,,,,,,,,,,1.4855,,,,,,,,,,,,,8be22e03-f2ce-48b8-8e41-31e75aa0bed0,389,,"[59.1, 22.6]",70286,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Gonçalves Oliveira,17083.0,Center Attacking Midfield,15,Barcelona,217,"['bb8bcd42-c89d-4206-acf8-f3006fb42a43', 'e8a357ee-1018-44fa-beb2-1967f16302d4']",1,,,,,,,,,,,,,,,,,,Valencia,207,00:07:01.318,Carry,,2012/2013
,,,,,,"[4.1, 13.0]",,,,,,,,,,,,4.73645,,,,,,,,,,,,,2f8baa88-7107-4703-b720-070b9d842700,393,,"[16.3, 39.0]",70286,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,15,Barcelona,217,"['447e3e85-a021-4fdb-afcc-303f23257798', '4a7662d1-a781-4acf-a563-8428959775a3', '5a39b19a-ca25-4587-bd43-4f6dfa7604ca']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:06.364,Carry,True,2012/2013
,,,,,,"[3.3, 43.4]",,,,,,,,,,,,5.177058,,,,,,,,,,,,,61753149-c440-4b25-8f41-8e88bc51639b,397,,"[2.2, 32.1]",70286,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,15,Barcelona,217,"['8d4874c1-e10f-4509-ac36-12da3c6d96a2', 'b3b8ab88-0f28-428e-b165-ed2b06fe831c']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:12.335,Carry,,2012/2013
,,,,,,"[18.4, 44.3]",,,,,,,,,,,,0.039987,,,,,,,,,,,,,6ace3297-13e0-4a43-8a70-7cec26e6645e,400,,"[18.4, 44.3]",70286,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,15,Barcelona,217,"['5813043e-b447-43ff-8d64-ecdac7a54d1c', '6bf51775-2e88-4fec-aca1-5a182e2f7bc5']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:18.506,Carry,,2012/2013
,,,,,,"[9.6, 67.2]",,,,,,,,,,,,1.571943,,,,,,,,,,,,,195f1f05-1c05-4584-8673-a1803e9a75ed,403,,"[10.0, 64.5]",70286,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,15,Barcelona,217,"['611423bb-4696-4493-bb52-17b7deeeb106', 'c58b569a-f77a-47e2-a934-ff0031dde4bc']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:20.501,Carry,,2012/2013
,,,,,,"[42.1, 52.7]",,,,,,,,,,,,0.080005,,,,,,,,,,,,,26f081ba-56ce-43ec-83e1-e66ebc543ec4,406,,"[42.1, 52.7]",70286,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,15,Barcelona,217,"['4f34d21c-95da-4a1b-9580-4b1aedaa4373', 'edb2250d-9045-4a0c-bdeb-ee98bb1212be']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:23.800,Carry,,2012/2013
,,,,,,"[34.6, 39.4]",,,,,,,,,,,,0.85316503,,,,,,,,,,,,,64b1815f-1e08-4439-b8ac-654c3227ec41,409,,"[36.5, 42.2]",70286,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,15,Barcelona,217,"['04a60b40-2642-4b5d-8fc7-5f91b6729b5f', '7982bd08-100e-40c7-a81a-425087e8cb22']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:25.300,Carry,,2012/2013
,,,,,,"[48.2, 13.6]",,,,,,,,,,,,1.479482,,,,,,,,,,,,,0718b9ae-7f35-4d32-a9ea-418528f6cabe,412,,"[43.0, 9.4]",70286,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,15,Barcelona,217,"['2e88b7bc-d137-4199-b0db-e43c3b3cde01', '74aa5ca7-802c-4152-8f80-ff63de331b67']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:27.935,Carry,,2012/2013
,,,,,,"[61.9, 36.5]",,,,,,,,,,,,2.8048,,,,,,,,,,,,,baa81792-571e-4599-b079-59bf4f3a762c,415,,"[48.7, 26.6]",70286,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,15,Barcelona,217,"['93427e5a-71fd-47ce-ab86-544d05cf9364', 'efa3facb-2426-4c7f-9a01-5193bf3604be']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:30.749,Carry,,2012/2013
,,,,,,"[92.8, 63.6]",,,,,,,,,,,,3.222288,,,,,,,,,,,,,62d67dfa-89f2-4c3b-b762-4b06e93b2cc2,418,,"[83.1, 71.6]",70286,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,"['7ab91c63-f5d3-491d-b65d-8aad9f540ea6', '89141c6d-b193-4316-bbf5-f9a36e7757e3']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:35.710,Carry,,2012/2013
,,,,,,"[85.8, 49.7]",,,,,,,,,,,,1.547835,,,,,,,,,,,,,cc5431ae-1724-40ff-b71e-1c7b6e6a2d4b,421,,"[86.1, 50.2]",70286,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,15,Barcelona,217,"['66eea5a4-ac1b-4620-8f12-059d5a2be012', '9937bbb5-c2eb-42a7-96c1-bc9d5d127d30']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:40.424,Carry,,2012/2013
,,,,,,"[84.6, 34.6]",,,,,,,,,,,,0.378859,,,,,,,,,,,,,b27a7cae-158c-4bcb-a572-31fe54e9fd6c,425,,"[85.4, 35.9]",70286,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,15,Barcelona,217,"['9349b44b-5b5f-459a-a421-8b6448570474', 'b7516852-7aa4-4260-b4f4-aaa76c05d2af']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:43.211,Carry,,2012/2013
,,,,,,"[76.0, 33.6]",,,,,,,,,,,,1.081353,,,,,,,,,,,,,427e2cd2-7b5a-4039-a57f-41d6e3e8a543,428,,"[76.0, 33.6]",70286,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,15,Barcelona,217,"['6dabaf5e-1f1a-41f6-8673-99a910f37ab5', 'ba8ef419-5698-4eb7-96ce-b16f3456cfd6']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:44.536,Carry,,2012/2013
,,,,,,"[77.4, 58.6]",,,,,,,,,,,,0.617485,,,,,,,,,,,,,49dcab01-5a23-4e93-a72e-cab62163239a,431,,"[77.4, 58.6]",70286,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,15,Barcelona,217,"['02469665-1c3d-4a66-8113-92c65d275efc', 'fe5a4594-4192-4a19-ac75-1f2b75ca773a']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:46.735,Carry,,2012/2013
,,,,,,"[108.8, 74.5]",,,,,,,,,,,,1.743517,,,,,,,,,,,,,e9031376-dda2-42fb-ad7c-d73566821025,434,,"[102.9, 72.6]",70286,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,"['1e5c41b1-a78d-44b3-b2b9-15a19ebcd73d', '7e2fbd03-990e-4aea-97be-2ae946f37388']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:49.913,Carry,,2012/2013
,,,,,,"[109.3, 53.6]",,,,,,,,,,,,2.432857,,,,,,,,,,,,,6543f2d9-02bb-4d8a-9fb9-aca556e5267f,437,,"[104.3, 63.8]",70286,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,15,Barcelona,217,"['33e6fd14-f5a8-4aa1-b9dd-849c9bb36091', '442e390c-4258-41be-9364-ec3a7027f528', 'b7ce9db2-0fe8-47c8-9aa8-a2e60b0fcc20']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:52.636,Carry,True,2012/2013
,,,,,,"[31.2, 21.4]",,,,,,,,,,,,1.402442,,,,,,,,,,,,,c1206795-e91f-4f56-989a-39c71aa079f4,444,,"[35.8, 20.5]",70286,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,17,Barcelona,217,"['b1d79970-df9b-4411-b581-f721f3448b40', 'dac69b6c-4d57-421c-a3aa-3a00ab8bbb6f']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:16.883,Carry,,2012/2013
,,,,,,"[34.2, 42.6]",,,,,,,,,,,,1.012088,,,,,,,,,,,,,c0cf9510-3ed8-4233-9aa1-9edd02286dbf,451,,"[38.1, 41.1]",70286,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,17,Barcelona,217,"['829952cb-3483-4ede-900b-f20945d4cfd0', 'ed830ba8-fee8-4061-8264-4cd84841dcc2']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:21.582,Carry,,2012/2013
,,,,,,"[8.9, 41.8]",,,,,,,,,,,,0.205834,,,,,,,,,,,,,35da8a5b-ba7e-4677-ad46-f494b3970e2c,454,,"[7.5, 42.8]",70286,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,17,Barcelona,217,"['2ca2c926-0fac-4bb8-9ec4-e7e086f690ba', '792b87bb-693a-47ba-95ab-8ad65cc6f0b8']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:24.505,Carry,,2012/2013
,,,,,,"[71.3, 5.6]",,,,,,,,,,,,0.853204,,,,,,,,,,,,,7bc3e686-75b8-4c35-acef-95d07ef72aa7,459,,"[70.5, 5.8]",70286,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,18,Valencia,207,"['35defa0e-3722-4171-b000-33f3085d1577', 'b2772b8c-2834-4385-9f56-d35a7904f200', 'c6a8342d-e84e-4df0-8a6e-49906b866779']",31,,,,,,,,,,,,,,,,,,Valencia,207,00:08:31.953,Carry,True,2012/2013
,,,,,,"[36.0, 24.1]",,,,,,,,,,,,1.007498,,,,,,,,,,,,,8caf88f1-f58e-484c-b8ea-f5a77005009c,462,,"[35.2, 25.0]",70286,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,18,Valencia,207,"['0fd89010-bb80-41f4-8e64-68ff0209b8eb', '6dac1a39-26a5-4fb0-8792-b307cbc74858', 'f9131013-f627-4061-ab32-69d4c76f21d8']",35,,,,,,,,,,,,,,,,,,Valencia,207,00:08:35.493,Carry,True,2012/2013
,,,,,,"[12.2, 46.4]",,,,,,,,,,,,2.202498,,,,,,,,,,,,,9229fbb0-b45c-417c-a954-0d21f31faa0d,466,,"[10.4, 34.4]",70286,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Alves Carreira,25144.0,Goalkeeper,18,Valencia,207,"['1e684745-2e1c-4836-823a-5b791d6b095c', '3724a7ef-037d-4d95-8ee1-68d5a834c94f']",39,,,,,,,,,,,,,,,,,,Valencia,207,00:08:39.020,Carry,,2012/2013
,,,,,,"[51.1, 76.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,,c8a0d9d5-b973-43fa-9718-97574497f9e7,469,,"[51.1, 76.7]",70286,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Pedro da Silva Pereira,20138.0,Right Back,18,Valencia,207,"['42e2fcce-a1ab-4d09-83c7-2c8abb784e78', 'a2db5d75-c10a-4aac-8ecd-b5a8582df8b9']",44,,,,,,,,,,,,,,,,,,Valencia,207,00:08:44.049,Carry,,2012/2013
,,,,,,"[70.9, 22.8]",,,,,,,,,,,,4.456951,,,,,,,,,,,,,0946fc4c-b476-4fd4-a66c-cdc8061ef70d,474,,"[69.5, 18.6]",70286,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,19,Barcelona,217,"['228d51cf-b311-4927-a5d6-49993c9f4302', '6ef4d4e9-e902-4264-92b7-437fc774e893']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:46.098,Carry,,2012/2013
,,,,,,"[64.0, 16.5]",,,,,,,,,,,,0.039984003,,,,,,,,,,,,,42d9ef4c-d930-4b89-b345-a4844cf6bb39,477,,"[64.0, 16.3]",70286,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,19,Barcelona,217,"['1b5065b5-f5d0-43cb-a3b1-f86f84cb159f', '2d12e364-d078-40b4-9ea0-5c2540fd5e1f']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:51.672,Carry,,2012/2013
,,,,,,"[62.9, 27.3]",,,,,,,,,,,,0.040048,,,,,,,,,,,,,9b41f1c2-2527-45ea-b481-7258cc30b30a,480,,"[62.9, 27.3]",70286,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,19,Barcelona,217,"['14fc3bf4-4f92-4bc6-a1c1-4daf9e5525b3', '4d07d972-6429-4c14-8c1a-e11ebb310a0e']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:52.619,Carry,,2012/2013
,,,,,,"[72.2, 20.9]",,,,,,,,,,,,0.186961,,,,,,,,,,,,,d1403dca-865f-4a39-824e-2d16d0a3f0e6,483,,"[72.2, 20.9]",70286,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,19,Barcelona,217,"['2013e02b-697b-4ac1-a9c6-4c66519053fa', '28e0ffa3-5994-4773-925c-0c28901f157b']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:53.504,Carry,,2012/2013
,,,,,,"[69.2, 22.0]",,,,,,,,,,,,3.796424,,,,,,,,,,,,,ee514477-866f-4d1a-904e-1d0c1c5e891c,486,,"[76.0, 26.4]",70286,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,19,Barcelona,217,"['2697c232-6026-4eb3-901d-52f5379a951d', '972f2c75-5673-4a3c-8674-ccfea6d669e7', 'cd0cfffe-9cf7-4d1d-90ab-bc8fe6b05a59']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:54.544,Carry,True,2012/2013
,,,,,,"[38.6, 55.2]",,,,,,,,,,,,1.151114,,,,,,,,,,,,,dfa48815-f277-4ea8-bf97-0d6beb94f605,503,,"[44.0, 57.3]",70286,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,25,Barcelona,217,"['0b0d38c2-d8ca-4008-ae47-93ce9105f96c', 'e5c67c54-b60f-46b3-882d-5c43025ae966']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:36.436,Carry,,2012/2013
,,,,,,"[36.7, 62.4]",,,,,,,,,,,,0.108787,,,,,,,,,,,,,17282be0-09c4-4a9b-a0aa-08c647e77677,506,,"[36.7, 62.4]",70286,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,25,Barcelona,217,"['94ca3fb6-e60c-4bb2-8a49-0fccbd920ccc', 'a4e9e885-d4bc-4610-905d-0e37da31a4d3']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:38.316,Carry,,2012/2013
,,,,,,"[37.7, 55.8]",,,,,,,,,,,,0.316787,,,,,,,,,,,,,eb225de2-1c31-4c9e-9250-305b981bf90d,509,,"[37.7, 55.8]",70286,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,25,Barcelona,217,"['394f0290-fa24-4088-9bf1-589fa07d7e0b', '6117dfb2-5f01-4e79-9892-c28bf6ca285b']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:39.607,Carry,,2012/2013
,,,,,,"[32.7, 38.6]",,,,,,,,,,,,0.537375,,,,,,,,,,,,,67760c37-ba17-440e-886f-34f0ee68e514,512,,"[32.7, 38.6]",70286,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,25,Barcelona,217,"['30482288-a8b3-4dfa-ac65-6cd35d109961', 'fd8ab9a7-5db5-4456-a816-da3595d01032']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:41.069,Carry,,2012/2013
,,,,,,"[29.5, 17.0]",,,,,,,,,,,,1.608122,,,,,,,,,,,,,d9577f1c-1c25-4a6c-99af-3ca5e3583b21,519,,"[33.3, 16.7]",70286,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,25,Barcelona,217,"['2b8d3179-d952-44ff-b663-d9b60bd1f168', '7c36a2b3-207c-45a4-aa05-e43507392f23']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:46.075,Carry,,2012/2013
