bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,01b40a4d-8544-4366-b9a7-c1dc150ff35a,2318,,"[77.0, 46.6]",265958,62,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Alves da Silva,4324.0,Right Back,123,Barcelona,217,['7eb528ed-ba5d-4a5c-ab42-098fc53fdc41'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:55.258,Dribble,True,2015/2016
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,26fba8ac-9296-4cd7-9a85-db7b2498c60e,2376,,"[40.3, 58.8]",265958,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,125,Barcelona,217,['a5cb78ab-6529-4303-8704-429beb52ad5e'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:42.450,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,072f9736-b056-43c7-9a2a-3aa27cd3612b,2387,,"[43.2, 70.7]",265958,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,125,Barcelona,217,['017d84c0-2abc-4601-83db-6ff07ac3c95c'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:50.028,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,327364e7-682f-494c-b42c-42b7fed5f6e6,2407,,"[54.1, 24.8]",265958,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Left Wing,126,Espanyol,214,['edc47c9e-1e66-4b6c-b2a3-e9d1346dd046'],13,,,,,,,,,,,,,,,,,,Espanyol,214,00:19:13.910,Dribble,True,2015/2016
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,bee4f617-68e4-44a7-ad8a-a358cc128473,2576,,"[69.0, 53.6]",265958,69,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Asensio Willemsen,5719.0,Left Wing,135,Espanyol,214,['24d9c5d2-301b-41a9-8e19-3ac1ef4d91fc'],33,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:33.390,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,4b46646e-6219-40ea-b305-e10fbd34c071,2621,,"[81.2, 47.1]",265958,70,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,137,Barcelona,217,['b89194b1-bb3d-49bf-bd6a-b7f67617b5a0'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:39.543,Dribble,True,2015/2016
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,6ac839eb-c635-4a8e-ad0a-73985d1631fd,2724,,"[48.7, 69.7]",265958,75,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enzo Pablo Roco Roco,16456.0,Right Center Back,144,Espanyol,214,['ae7a4c0d-6354-4a4e-a7a4-6704be6369d7'],5,,,,,,,,,,,,,,,,,,Espanyol,214,00:30:05.631,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,8f6452a0-a937-48ff-b8ff-34d50bb90cf3,2764,,"[85.0, 27.0]",265958,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,145,Barcelona,217,['8b02de1e-8014-492b-a4fd-8dcc0a677bd3'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:43.176,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,4413cdb0-6fc5-47bf-8e5a-c663ac323cc1,2784,,"[55.7, 73.9]",265958,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Moreno Balaguero,6766.0,Center Forward,146,Espanyol,214,['3f2cc23a-caed-410b-a788-bc0240e15c06'],16,,,,,,,,,,,,,,,,,,Espanyol,214,00:31:16.738,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,0d0be1f6-34e3-4373-a9f1-bd39753e39cd,3017,,"[112.3, 73.7]",265958,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,160,Barcelona,217,['e5f32451-3152-488d-9aef-80dad0d66d52'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:46.959,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,d2483031-403b-4b53-8998-ddbfa07cd90e,3043,,"[96.6, 52.5]",265958,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,161,Barcelona,217,['ac1a544f-fde4-4d1c-bf40-8ee802145617'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:11.832,Dribble,True,2015/2016
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,d95ff087-3a06-4c18-80e4-5608c17e5e8f,3070,,"[70.4, 4.3]",265958,83,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Moreno Balaguero,6766.0,Center Forward,162,Espanyol,214,['bd45cf3d-9c6e-4d26-a66a-4300a0469cbd'],41,,,,,,,,,,,,,,,,,,Espanyol,214,00:38:41.093,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,315e76d6-3d15-49b7-9ad1-5a8d17427fa0,3205,,"[104.8, 23.0]",265958,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,169,Barcelona,217,['a4dab49b-73af-4cfe-bb98-c03afef662d2'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:59.423,Dribble,True,2015/2016
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,ceb5b9d2-00e5-41e6-a18f-f17499fc0c3b,3254,,"[113.9, 66.7]",265958,88,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,173,Barcelona,217,['28430941-a24d-4aef-9887-975d34040e23'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:52.716,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,23c2e5db-db88-40fe-8918-dbd4fecddef6,3280,,"[105.5, 40.3]",265958,89,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,173,Barcelona,217,['17811548-6f00-4c45-b194-11c1c9711065'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:19.962,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,83bb49d0-ba68-4579-9eec-958b1de8c767,3316,,"[90.3, 73.7]",265958,91,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,178,Barcelona,217,['dbbe508e-1b66-410a-b39e-b09cafb6583e'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:00.324,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,ef3d85ee-03ca-4a6f-8e59-9cdeb06440cd,3329,,"[66.5, 71.8]",265958,91,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,178,Barcelona,217,['5904e4ef-c2e6-419d-b894-f5bbdf0bb547'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:14.485,Dribble,True,2015/2016
,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,a9d60954-5b93-4c3a-bd17-481257fc0985,48,,"[82.2, 21.2]",265958,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,4,Espanyol,214,['43364f94-b331-4562-94e1-58b18188493a'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.154,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,31485430-a099-46f1-aebe-cf3a41070614,57,,"[79.9, 55.6]",265958,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,4,Espanyol,214,['beb3cbb2-d516-412c-8cb9-644700c0aad8'],3,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:03.561,Duel,True,2015/2016
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,24832e21-09af-4cca-aea5-8866cf2aaceb,194,,"[37.1, 57.3]",265958,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Alberto Cañas Ruiz Herrera,18407.0,Right Center Midfield,7,Barcelona,217,['62d701d5-c1bc-4848-aa8d-cd2e9157fd11'],10,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:10.738,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,eef43f41-1ac7-42aa-a661-4a22e487de96,205,,"[16.6, 7.6]",265958,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,7,Barcelona,217,['a0816f86-a254-4603-98d7-47d71fe20edf'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.963,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,a84eeb33-ea9f-48a1-8173-c117f0942238,380,,"[68.5, 55.6]",265958,9,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Sánchez Mata,6758.0,Left Center Midfield,18,Espanyol,214,['5bb4fbb7-9889-49d0-abfa-0701d7e88e63'],34,,,,,,,,,,,,,,,,,,Espanyol,214,00:09:34.494,Duel,True,2015/2016
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,541f626c-8ffc-4b78-b604-9b59e824a867,457,,"[42.8, 4.6]",265958,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,22,Espanyol,214,['adb1d463-8478-47ac-93c7-2c4cdcf73c05'],17,,,,,,,,,,,,,,,,,,Espanyol,214,00:11:17.174,Duel,True,2015/2016
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,d6c28fa2-0066-42dd-a8cc-70497f99c19d,482,,"[40.1, 28.2]",265958,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,24,Barcelona,217,['e3d41111-01dc-4ccf-94dc-ff5a10350e64'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:59.115,Duel,True,2015/2016
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,758bf6af-96bc-46fd-8755-85f7ecc11fd0,558,,"[25.4, 77.4]",265958,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Sánchez Mata,6758.0,Left Center Midfield,30,Espanyol,214,['3a0bae83-175f-4881-a891-7db3a1423428'],10,,,,,,,,,,,,,,,,,,Espanyol,214,00:14:10.061,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,39336276-5240-4726-b80f-15bbdea19d82,604,,"[57.9, 77.7]",265958,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,35,Espanyol,214,['7c64caa4-3993-4a1c-8080-531d351d81d8'],25,,,,,,,,,,,,,,,,,,Espanyol,214,00:16:25.660,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,8cfd314b-4626-4ac3-acf7-25e3e8393208,646,,"[47.8, 25.8]",265958,18,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,39,Espanyol,214,['baa62a44-0774-41c5-8df9-ed3e627894a2'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:42.664,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,3bafb4aa-ac21-49c3-921d-9e759b80348f,810,,"[72.3, 52.3]",265958,22,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,46,Espanyol,214,['a03af037-cbcb-42a4-9ef9-04d51df8896a'],29,,,,,,,,,,,,,,,,,,Espanyol,214,00:22:29.054,Duel,True,2015/2016
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,0b938545-3ebd-425d-819e-d535f0933338,949,,"[36.5, 61.3]",265958,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Sánchez Mata,6758.0,Left Center Midfield,53,Barcelona,217,['c1095477-a03c-4643-a327-dd2d3eab0e0b'],16,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:16.151,Duel,True,2015/2016
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,93344e56-25fa-459b-92c9-9084ff550aec,968,,"[21.6, 27.3]",265958,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Center Back,54,Espanyol,214,['02aba403-2f1e-42e2-92ca-c82a614b7e1c'],27,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:27.671,Duel,True,2015/2016
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,e9ae0077-532d-4d9c-9fa0-ccab798fab59,1120,,"[39.5, 11.2]",265958,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Asensio Willemsen,5719.0,Left Wing,58,Barcelona,217,['095b0241-c8fe-42cb-987e-ad149039ab35'],33,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:33.424,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,73c9e0e5-1922-4cc8-a0b8-6acfcbb7d821,1199,,"[12.8, 45.8]",265958,30,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,64,Espanyol,214,['27a5c933-44d4-4941-b6d8-3b53b23f1a5f'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:54.495,Duel,True,2015/2016
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,10d1f082-6e97-4c6c-8f88-f2d932829f88,1366,,"[4.2, 25.0]",265958,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Enzo Pablo Roco Roco,16456.0,Right Center Back,72,Barcelona,217,['404f2c18-80ae-44b9-a48b-3b43571dd65f'],26,,,,,,,,,,,,,,,,,,Espanyol,214,00:36:26.233,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,3d559d94-d691-42a9-8b1e-c9db2da98ca9,1378,,"[44.2, 14.8]",265958,37,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,74,Espanyol,214,['db59806a-3054-4ae3-865c-a94145220b17'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:41.054,Duel,True,2015/2016
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,6f1dc95c-53be-4127-8aa6-b79b014d1be0,1406,,"[55.9, 78.8]",265958,38,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Sánchez Mata,6758.0,Left Center Midfield,76,Barcelona,217,['879b5578-8d56-4359-bcac-b10d97aa03aa'],1,,,,,,,,,,,,,,,,,,Espanyol,214,00:38:01.269,Duel,True,2015/2016
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,cb350a11-5730-4932-b791-00b27de4507e,1410,,"[65.7, 5.2]",265958,38,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,76,Barcelona,217,['f3b89ca8-41fe-49ec-8478-10c15dfed8a5'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:04.397,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,721d9c86-ccb2-451a-9728-ad55defd075f,1447,,"[110.7, 38.3]",265958,39,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,78,Barcelona,217,['cde06eab-29e6-4f7a-ac76-b752fa0f8184'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:37.575,Duel,True,2015/2016
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,71d55747-9b2f-40d3-a56a-5b0d40fc66c4,1471,,"[76.7, 58.6]",265958,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,79,Espanyol,214,['51766895-f8f6-47ae-aa16-bd2fa7b76740'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:01.708,Duel,True,2015/2016
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,298bf247-8151-4a4f-8eb5-93cf15406d60,1475,,"[28.7, 27.1]",265958,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Center Back,79,Espanyol,214,['4ada0ad9-972e-4cfe-a28a-2217678bcb22'],5,,,,,,,,,,,,,,,,,,Espanyol,214,00:40:05.070,Duel,True,2015/2016
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,1ed8d2c6-b03b-4faf-bbbe-fa4438e34c50,1485,,"[69.7, 76.4]",265958,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,80,Barcelona,217,['e64d62aa-bdcb-429b-9587-3db1378045c0'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:12.129,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,862ad625-76da-45b4-9281-42a0220692fc,1496,,"[96.2, 35.4]",265958,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,80,Barcelona,217,['c5e2a606-1398-4bd4-b73c-0e2b1f9dd365'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:25.526,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,a21a1f6a-eee9-4121-b5e9-447371e94e7b,1510,,"[57.2, 59.4]",265958,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Left Center Midfield,81,Espanyol,214,['0adbb6b5-c9e1-4838-9bdc-8e35a331665d'],35,,,,,,,,,,,,,,,,,,Espanyol,214,00:40:35.357,Duel,True,2015/2016
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,479a2e2c-c2a0-4c54-b16b-eb22f6ff7cb9,1526,,"[57.1, 2.4]",265958,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,81,Espanyol,214,['d25cb5bd-cb29-4762-b338-0973d09830dd'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.099,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,7e41be72-a25c-4747-87d8-ba198793bc4e,1532,,"[47.6, 31.3]",265958,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,82,Espanyol,214,['1b1780eb-b17e-4c7f-b126-7c9f721837e5'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:11.202,Duel,True,2015/2016
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,7f86cc23-3402-4437-ba8c-a1bbaea90863,1547,,"[11.3, 27.8]",265958,41,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,83,Barcelona,217,['8ee5d40d-63c3-492b-9dc3-19532723ed3a'],50,,,,,,,,,,,,,,,,,,Espanyol,214,00:41:50.103,Duel,True,2015/2016
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,038b9312-6f3e-41af-a9c1-24bb9ef0c475,1623,,"[26.1, 60.3]",265958,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,86,Barcelona,217,['8256a8ef-234d-40a8-bab3-a7266c4c323c'],37,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:37.367,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,fc52f1d5-391e-4d2f-972e-a23f5e912d4e,1693,,"[26.3, 22.3]",265958,46,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,91,Espanyol,214,['f9157a3a-2551-427d-8fc9-7b4ea0ac0cbf'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.430,Duel,True,2015/2016
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,86bfc003-86b5-4471-8db8-b2e3eda7a81f,1762,,"[28.8, 28.8]",265958,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Left Wing,93,Espanyol,214,['f3412413-1aa2-4413-92c9-50e54675a233'],45,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:45.427,Duel,True,2015/2016
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,f8fa4012-5a6c-430b-880b-0c29a93b1db0,1772,,"[51.1, 65.3]",265958,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,94,Barcelona,217,['0cd852c0-a117-4c31-a2ab-10bf94e63f18'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.209,Duel,True,2015/2016
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,73e9ef4e-e951-4d39-891c-0ba6f051e024,1819,,"[19.9, 52.9]",265958,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Papa Kouly Diop,6867.0,Center Defensive Midfield,95,Barcelona,217,['257016f7-0724-4fb7-bcc4-ad15a1092d10'],18,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:18.065,Duel,True,2015/2016
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,5f1a93ea-3b35-4269-9a06-f1259f616651,1856,,"[65.0, 54.3]",265958,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Sánchez Mata,6758.0,Left Center Midfield,97,Espanyol,214,['a9504dae-4289-4f16-90bf-305ba456cd79'],26,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:26.673,Duel,True,2015/2016
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,2a29cb16-e23a-43b2-9879-061b16504236,1967,,"[21.8, 26.7]",265958,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enzo Pablo Roco Roco,16456.0,Right Center Back,102,Barcelona,217,['23fa2280-bddf-435b-9e91-b27d54fd80e3'],14,,,,,,,,,,,,,,,,,,Espanyol,214,00:08:14.263,Duel,True,2015/2016
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,9c7d0103-0f6d-4a72-b7a0-2b02c0830fcd,1971,,"[17.6, 22.3]",265958,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enzo Pablo Roco Roco,16456.0,Right Center Back,102,Barcelona,217,['e8c96896-7d63-47d0-9feb-97728c1aad26'],16,,,,,,,,,,,,,,,,,,Espanyol,214,00:08:16.147,Duel,True,2015/2016
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,ace27404-3461-4d88-bba6-e931979e928d,2004,,"[60.9, 7.1]",265958,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,103,Barcelona,217,['157b1b4c-c459-44c4-af07-7d008fe9daa5'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:55.961,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,a28e1767-82e0-449f-b02b-c76007a1b80c,2088,,"[77.3, 12.3]",265958,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,108,Espanyol,214,['93953ccd-2369-4e6f-a544-8ae3186321cb'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:06.680,Duel,True,2015/2016
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,5fd33860-4679-4d28-bab0-b1d8e3a3e49f,2106,,"[9.0, 25.5]",265958,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Center Back,109,Barcelona,217,['885f25d2-f3a1-40fa-99f4-518e6510747a'],25,,,,,,,,,,,,,,,,,,Espanyol,214,00:11:25.249,Duel,True,2015/2016
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,dbf4a02c-8fe5-4cea-a7c0-a934210d8c60,2115,,"[29.1, 4.1]",265958,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Sánchez Mata,6758.0,Left Center Midfield,110,Barcelona,217,['5cb9255d-db92-4b9a-a318-0fd43266b16b'],40,,,,,,,,,,,,,,,,,,Espanyol,214,00:11:40.447,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,30c1c6cc-f8b7-4582-90b7-a6e06fecf8de,2154,,"[44.8, 26.3]",265958,58,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,113,Espanyol,214,['41d7a8e4-943d-4778-8477-f33c6e9ef1dc'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:00.832,Duel,True,2015/2016
