50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.811638,,,,,,,,,,,,,7f59e336-c133-46db-8590-881fa766b581,1780,,,"[104.3, 47.2]",68358,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Jorge Neto Martins,26171.0,Right Defensive Midfield,115,Recreativo Huelva,1220,['7899c367-cdd6-4eef-b781-60b9bbfc3ccc'],6,,Right Foot,"[118.6, 40.0, 0.4]",,"[{'location': [101.3, 50.6], 'player': {'id': 26083, 'name': 'Florent Sinama-Pongolle'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.6, 49.5], 'player': {'id': 25426, 'name': 'Marco Gastón Ruben Rodríguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.8, 39.5], 'player': {'id': 26078, 'name': 'Aitor Tornavaca Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.8, 40.2], 'player': {'id': 15774, 'name': 'Gianluca Zambrotta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 42.3], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.9, 51.7], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.2, 49.4], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 44.7], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 47.7], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,Saved,0.07554778,Half Volley,Open Play,,,,,,Recreativo Huelva,1220,00:02:06.675,Shot,,2007/2008
,,,,,,,,,,,,,,1.690903,,,,,,,,,,,,,7b892684-bc41-4bf5-b03d-025d44107815,2078,,,"[97.5, 34.0]",68358,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Jorge Neto Martins,26171.0,Right Defensive Midfield,131,Recreativo Huelva,1220,['14be4462-7365-4145-b66a-cc62f0856181'],12,,Left Foot,"[120.0, 40.0, 3.5]",,"[{'location': [103.3, 34.8], 'player': {'id': 26083, 'name': 'Florent Sinama-Pongolle'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.6, 36.7], 'player': {'id': 26078, 'name': 'Aitor Tornavaca Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.7, 46.9], 'player': {'id': 25426, 'name': 'Marco Gastón Ruben Rodríguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [119.0, 39.2], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.5, 36.2], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 33.1], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 31.4], 'player': {'id': 15774, 'name': 'Gianluca Zambrotta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.1, 48.1], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",1fa8cea3-d98b-400a-b3c8-fd8b3baf3f72,,Off T,0.07004731,Lob,Open Play,,,,,,Recreativo Huelva,1220,00:09:12.323,Shot,,2007/2008
,,,,,,,,,,,,,,0.538686,,,,,,,,,,,,,c6504076-2000-4257-9ced-40843035b3d8,2109,,,"[86.6, 37.1]",68358,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,133,Barcelona,217,"['42709ca4-5842-457f-882b-4b1054693b05', '5baf62b1-4b51-4c1f-9023-dcc96d05485c']",40,,Right Foot,"[104.2, 37.6]",True,"[{'location': [119.1, 38.5], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 48.2], 'player': {'id': 26083, 'name': 'Florent Sinama-Pongolle'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [90.7, 38.6], 'player': {'id': 25426, 'name': 'Marco Gastón Ruben Rodríguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [93.0, 36.8], 'player': {'id': 26077, 'name': 'Antonio Jesús Vázquez Muñoz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.5, 51.6], 'player': {'id': 26078, 'name': 'Aitor Tornavaca Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.5, 65.3], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.2, 31.8], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [100.5, 47.8], 'player': {'id': 26171, 'name': 'Carlos Jorge Neto Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 37.9], 'player': {'id': 26173, 'name': 'Eduardo Moya Castillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.6, 56.0], 'player': {'id': 26169, 'name': 'Javier Camuñas Gallego'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.1, 39.9], 'player': {'id': 15656, 'name': 'Roberto Luis Gaspar de Deus Severo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.6, 35.4], 'player': {'id': 26172, 'name': 'Hipólito Fernández Serrano'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.3, 42.5], 'player': {'id': 26168, 'name': 'Iago Bouzón Amodeo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 37.2], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.0, 41.6], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.3, 40.3], 'player': {'id': 25949, 'name': 'Santiago Ezquerro Marín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.9, 44.9], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.3, 49.5], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Blocked,0.014258042,Half Volley,Open Play,,,,,,Barcelona,217,00:10:40.974,Shot,,2007/2008
,,,,,,,,,,,,,,0.3486,,,,,,,,,,,,,0c78c22c-f187-4de8-8eb7-9b61b82ae17b,2149,,,"[104.9, 46.7]",68358,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio Jesús Vázquez Muñoz,26077.0,Left Defensive Midfield,135,Recreativo Huelva,1220,"['06336c76-90a4-41f5-b4b9-99fc78b96191', 'a47dc707-e2c9-46c7-a40f-1a2ea3e86631', 'ba3a86fa-cf30-40b1-9ec2-e63b48fb8e87']",53,,Right Foot,"[111.1, 43.3]",True,"[{'location': [111.4, 43.1], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 42.3], 'player': {'id': 26083, 'name': 'Florent Sinama-Pongolle'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.9, 47.9], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.6, 41.9], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.9, 41.4], 'player': {'id': 15774, 'name': 'Gianluca Zambrotta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.7, 33.8], 'player': {'id': 26078, 'name': 'Aitor Tornavaca Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.5, 55.3], 'player': {'id': 26169, 'name': 'Javier Camuñas Gallego'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.5, 42.7], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,,Blocked,0.08689952,Normal,Open Play,,,,,,Recreativo Huelva,1220,00:11:53.648,Shot,True,2007/2008
,,,,,,,,,,,,,,0.101,,,,,,,,,,,,,caf8e161-7cc1-45de-b80f-b38cb9f59aee,2256,,,"[113.2, 36.8]",68358,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Sinama-Pongolle,26083.0,Center Forward,140,Recreativo Huelva,1220,"['0534eae5-31aa-4f99-a091-090ff51d2a52', '0bf00d5b-37f3-4a6a-8b4a-851d6f96f878']",49,,Right Foot,"[115.3, 37.8, 1.9]",,"[{'location': [115.5, 37.9], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.9, 23.8], 'player': {'id': 26078, 'name': 'Aitor Tornavaca Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.8, 25.6], 'player': {'id': 15774, 'name': 'Gianluca Zambrotta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.2, 29.0], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 39.0], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 37.1], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.4, 42.4], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.8, 22.7], 'player': {'id': 5987, 'name': 'Giovani dos Santos Ramírez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",96a462e6-c63f-49c1-9bd3-f0d257bca5dc,,Saved,0.32407638,Half Volley,Open Play,,,,,,Recreativo Huelva,1220,00:13:49.384,Shot,True,2007/2008
,,,,,,,,,,,,,,1.221562,,,,,,,,,,,,,71d97635-8ad1-47ed-9630-f8bdb11c90ba,2377,,,"[92.7, 60.4]",68358,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Jorge Neto Martins,26171.0,Right Defensive Midfield,151,Recreativo Huelva,1220,"['93ffdaac-38a8-47be-81a1-b327206d9b3d', 'a11baaa0-3b07-4e33-b0ff-137b00a00898']",14,,Right Foot,"[119.4, 41.6, 0.9]",,"[{'location': [102.0, 50.4], 'player': {'id': 26083, 'name': 'Florent Sinama-Pongolle'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.0, 37.5], 'player': {'id': 25426, 'name': 'Marco Gastón Ruben Rodríguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [82.1, 28.1], 'player': {'id': 26172, 'name': 'Hipólito Fernández Serrano'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.2, 78.2], 'player': {'id': 26173, 'name': 'Eduardo Moya Castillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [93.0, 28.8], 'player': {'id': 26169, 'name': 'Javier Camuñas Gallego'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [92.8, 58.7], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [87.6, 28.0], 'player': {'id': 5987, 'name': 'Giovani dos Santos Ramírez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.0, 32.0], 'player': {'id': 15774, 'name': 'Gianluca Zambrotta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.7, 40.4], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 51.3], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 62.0], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.4, 56.7], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.4, 42.2], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.4, 55.7], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [90.7, 42.2], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",637f3ccf-2ce4-4819-b9a5-e3ca6df8dece,,Saved,0.006975098,Normal,Open Play,,,,,,Recreativo Huelva,1220,00:18:14.771,Shot,True,2007/2008
,,,,,,,,,,,,,,0.098432,,,,,,,,,,,,,97924257-050e-4267-83ff-3eca11c8e3af,2465,,,"[92.0, 43.5]",68358,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,156,Barcelona,217,"['3904531a-37f7-40c3-8ed5-ecf439dfb830', '778f703a-2c99-4ff2-a4cd-db99de2add0b']",34,,Right Foot,"[97.2, 43.8]",True,"[{'location': [99.1, 35.1], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.9, 33.8], 'player': {'id': 26173, 'name': 'Eduardo Moya Castillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.4, 36.7], 'player': {'id': 26168, 'name': 'Iago Bouzón Amodeo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.6, 44.2], 'player': {'id': 15656, 'name': 'Roberto Luis Gaspar de Deus Severo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.6, 39.9], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.4, 54.4], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.2, 50.2], 'player': {'id': 26172, 'name': 'Hipólito Fernández Serrano'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.1, 52.7], 'player': {'id': 26077, 'name': 'Antonio Jesús Vázquez Muñoz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",75571952-1208-4ee5-8d8b-4da72482ee89,,Blocked,0.028875846,Half Volley,Open Play,,,,,,Barcelona,217,00:21:34.063,Shot,,2007/2008
,,,,,,,,,,,,,,0.977117,,,,,,,,,,,,,e6496cae-345e-4c7d-bbb9-53e97268e28b,2532,,,"[106.8, 39.1]",68358,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,162,Barcelona,217,['586e50a9-077a-470c-b506-1b3b78199107'],57,,Left Foot,"[120.0, 34.9, 2.8]",,"[{'location': [114.7, 39.6], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.2, 55.0], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.5, 59.9], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.0, 53.8], 'player': {'id': 26169, 'name': 'Javier Camuñas Gallego'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.8, 39.7], 'player': {'id': 20136, 'name': 'Silvestre Manuel Gonçalves Varela'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.8, 39.7], 'player': {'id': 26168, 'name': 'Iago Bouzón Amodeo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.7, 39.1], 'player': {'id': 15656, 'name': 'Roberto Luis Gaspar de Deus Severo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 36.9], 'player': {'id': 26173, 'name': 'Eduardo Moya Castillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 37.1], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.0, 41.0], 'player': {'id': 26077, 'name': 'Antonio Jesús Vázquez Muñoz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.3, 50.0], 'player': {'id': 26172, 'name': 'Hipólito Fernández Serrano'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.4, 48.7], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",cf068aad-5880-450f-a663-dbcc6e12d390,,Off T,0.109446794,Half Volley,Open Play,,,,,,Barcelona,217,00:22:57.045,Shot,,2007/2008
,,,,,,,,,,,,,,1.382429,,,,,,,,,,,,,b94d7e03-e220-4d68-b7a9-ad635c1a8bd8,2659,,,"[119.0, 47.9]",68358,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Gastón Ruben Rodríguez,25426.0,Center Attacking Midfield,168,Recreativo Huelva,1220,['adf9d529-306d-4282-aa59-e5e3bf04eee4'],21,,Head,"[120.0, 36.8, 0.2]",,"[{'location': [110.3, 32.8], 'player': {'id': 26083, 'name': 'Florent Sinama-Pongolle'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.9, 34.3], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 23.4], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.9, 41.4], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.9, 44.4], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.4, 48.1], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.8, 19.6], 'player': {'id': 15774, 'name': 'Gianluca Zambrotta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",cc223aa7-197a-421b-bc04-b7427e26f8bc,True,Goal,0.019630486,Normal,Open Play,,,,,,Recreativo Huelva,1220,00:25:21.579,Shot,,2007/2008
,,,,,,,,,,,,,,0.2709,,,,,,,,,,,,,9af24577-3bf4-4a6f-9854-6f9246e2213f,2869,,,"[91.6, 32.5]",68358,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Luis Gaspar de Deus Severo,15656.0,Left Center Back,180,Recreativo Huelva,1220,"['33b5f6da-e9db-41b4-9f1a-9d9e0dd1a943', '7eaab62d-d542-4e1f-a872-e0acd4d63006']",8,,Right Foot,"[99.8, 34.5]",,"[{'location': [119.7, 40.3], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 33.0], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.0, 34.0], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.1, 34.8], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.4, 36.9], 'player': {'id': 25426, 'name': 'Marco Gastón Ruben Rodríguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.5, 38.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.1, 35.7], 'player': {'id': 12772, 'name': 'Víctor Vázquez Solsona'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.0, 44.0], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.3, 38.5], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 40.5], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 39.4], 'player': {'id': 26171, 'name': 'Carlos Jorge Neto Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.7, 45.7], 'player': {'id': 25910, 'name': 'José Edmílson Gomes de Moraes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.1, 36.3], 'player': {'id': 26083, 'name': 'Florent Sinama-Pongolle'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.9, 45.2], 'player': {'id': 20136, 'name': 'Silvestre Manuel Gonçalves Varela'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [91.9, 47.9], 'player': {'id': 26168, 'name': 'Iago Bouzón Amodeo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [86.2, 35.4], 'player': {'id': 26077, 'name': 'Antonio Jesús Vázquez Muñoz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.037150554,Normal,Free Kick,,,,,,Recreativo Huelva,1220,00:34:08.898,Shot,,2007/2008
