ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,"[55.9, 63.6]",,,,,,,,,,0.693955,,,,,,,,,,,,,12a44fe8-5f85-4fe9-b3a3-2cf933e1988f,2489,,,"[53.8, 63.6]",69267,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Jesús Pérez Malia,26615.0,Right Back,170,Xerez,1219,"['13340e4e-87cf-4682-85a1-d043ed601d79', '29efb8c6-3916-49d5-97f8-a5c9c4701079', '35b4dff9-a764-42ab-92f3-c4e1845d82bc', 'ca144e8c-2fc4-4915-b0ea-645c4b1a199e']",7,,,,,,,,,,,,,,,,Xerez,1219,00:22:07.506,Carry,True,2009/2010
,,"[65.5, 65.0]",,,,,,,,,,1.066762,,,,,,,,,,,,,16221bc6-290a-44b6-a520-18f914ea0591,2492,,,"[55.9, 63.6]",69267,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Jesús Pérez Malia,26615.0,Right Back,170,Xerez,1219,"['35b4dff9-a764-42ab-92f3-c4e1845d82bc', 'ca144e8c-2fc4-4915-b0ea-645c4b1a199e', 'e9e1b048-3dff-4d83-96c2-97fe91f59a5b']",8,,,,,,,,,,,,,,,,Xerez,1219,00:22:08.200,Carry,True,2009/2010
,,"[97.7, 73.7]",,,,,,,,,,2.062331,,,,,,,,,,,,,fc093c66-3090-4207-959e-5b643168b7fe,2495,,,"[81.2, 74.4]",69267,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Right Wing,170,Xerez,1219,"['5b0c7caa-0bc9-4c85-ba4b-c1c1c59982c2', 'f2a8199f-0e41-414e-bf88-365594e66368']",11,,,,,,,,,,,,,,,,Xerez,1219,00:22:11.246,Carry,,2009/2010
,,"[111.3, 22.5]",,,,,,,,,,7.271601,,,,,,,,,,,,,d65b8bd0-5d9a-4682-aa12-f6b22cbdd1d7,2500,,,"[47.3, 15.5]",69267,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,170,Xerez,1219,"['0aa9340f-4194-4cb9-a389-8a42c0767737', '319c09fd-410c-4e7e-9f81-c1c643b24e14']",19,,,,,,,,,,,,,,,,Barcelona,217,00:22:19.596,Carry,,2009/2010
,,"[65.5, 9.9]",,,,,,,,,,0.910319,,,,,,,,,,,,,c90d764b-ecec-41c4-bf6a-17426002002e,2515,,,"[58.3, 8.0]",69267,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Manuel Casado Bizcocho,26612.0,Left Back,173,Xerez,1219,"['4bb3cab5-99f1-4de0-9306-90755c8be4fe', '954fe492-e5eb-45ec-9945-7d0d8364ebae', 'ec00d0d7-8563-4a51-9e50-6a4b9e627214', 'ef3d8020-171b-4cca-989f-83e66c24c6a1']",32,,,,,,,,,,,,,,,,Xerez,1219,00:23:32.615,Carry,True,2009/2010
,,"[93.3, 4.5]",,,,,,,,,,3.5272,,,,,,,,,,,,,85c57663-9b30-4b8c-a234-23ac4e030ddc,2519,,,"[79.8, 1.9]",69267,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabián Ariel Orellana Valenzuela,7105.0,Left Wing,173,Xerez,1219,"['479071ed-9b19-47e9-be81-584c88da9f15', '4bb3cab5-99f1-4de0-9306-90755c8be4fe', 'b507cf61-24c0-429f-acc5-5e2635e82c96']",34,,,,,,,,,,,,,,,,Xerez,1219,00:23:34.861,Carry,True,2009/2010
,,"[71.8, 21.1]",,,,,,,,,,1.971631,,,,,,,,,,,,,db380808-f196-4a98-a165-07ea395fc271,2525,,,"[70.9, 19.9]",69267,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Ramiro Pérez,26720.0,Center Attacking Midfield,174,Xerez,1219,"['34e8fc7e-d23c-489f-9ac7-ef73b373c159', '416e83f2-25d2-48cb-acff-8639ffcfd901', '7a972703-2aa1-4a51-8ecb-5407cc4a9476']",44,,,,,,,,,,,,,,,,Xerez,1219,00:23:44.535,Carry,True,2009/2010
,,"[68.1, 29.7]",,,,,,,,,,0.16,,,,,,,,,,,,,35bbf08d-ccf2-4a04-ab19-bf4e56b44c54,2529,,,"[68.1, 29.7]",69267,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sidi Yaya Keita,26616.0,Left Defensive Midfield,174,Xerez,1219,"['1f777b77-0193-4737-960f-fd3450050a06', '34e8fc7e-d23c-489f-9ac7-ef73b373c159', '8f5a902c-0197-471e-a5cb-069ab03cc909']",47,,,,,,,,,,,,,,,,Xerez,1219,00:23:47.013,Carry,True,2009/2010
,,"[54.1, 16.7]",,,,,,,,,,1.344318,,,,,,,,,,,,,35e5267b-b11d-4266-a3e5-88db1a3a1ca8,2532,,,"[56.2, 16.0]",69267,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aythami Artiles Oliva,8440.0,Left Center Back,174,Xerez,1219,"['537d7b49-3f14-449c-ae59-f1955a0db130', 'ffba202a-c9e9-488a-9410-3e934d65600c']",48,,,,,,,,,,,,,,,,Xerez,1219,00:23:48.888,Carry,,2009/2010
,,"[51.0, 56.6]",,,,,,,,,,0.94293,,,,,,,,,,,,,9ebe50fe-f941-4fd4-b1e7-87cc7ad51391,2536,,,"[51.0, 51.2]",69267,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leandro Andrés Gioda,26610.0,Right Center Back,174,Xerez,1219,"['95a23b96-827b-401b-8d4d-79d244fb15d6', 'b3436834-a399-4f9f-a615-ae2889710831', 'b7be8357-7d55-4e01-a91a-fa718fff2eba']",51,,,,,,,,,,,,,,,,Xerez,1219,00:23:51.944,Carry,True,2009/2010
,,"[34.0, 28.8]",,,,,,,,,,0.9874,,,,,,,,,,,,,0138ea45-2e5c-4fed-8f0f-c1b80bb77e61,2539,,,"[34.2, 28.8]",69267,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,175,Barcelona,217,"['22d20b9d-f0f8-47b8-9a09-75be0a64c8b0', '59ebd334-39d8-41b7-bcb1-d72ee3379b40', 'eb5a645f-548b-4d79-90b9-88fbcb4abd51']",55,,,,,,,,,,,,,,,,Barcelona,217,00:23:55.065,Carry,True,2009/2010
,,"[46.4, 32.3]",,,,,,,,,,0.080013,,,,,,,,,,,,,99ec5c74-c419-48d5-b8ec-acddd66a3504,2543,,,"[46.4, 32.3]",69267,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,175,Barcelona,217,"['2f63ea62-28d5-45c2-bb38-dd0230000f18', 'c6366bee-f85d-48d7-9305-48a109d81ad8']",57,,,,,,,,,,,,,,,,Barcelona,217,00:23:57.320,Carry,,2009/2010
,,"[38.0, 14.8]",,,,,,,,,,0.73450303,,,,,,,,,,,,,afab9c3a-dcd6-4ea7-987f-f4e64e216e20,2547,,,"[36.6, 21.4]",69267,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,175,Barcelona,217,"['24ac4ca8-61f2-4c7f-9236-5c3fa843e776', '3e5239c7-ac7a-4c2b-81f1-a574fb6e5467', 'bb28d889-4e48-423b-b617-cd62527c176d']",59,,,,,,,,,,,,,,,,Barcelona,217,00:23:59.102,Carry,True,2009/2010
,,"[50.8, 4.8]",,,,,,,,,,0.15999,,,,,,,,,,,,,04820b6f-43c8-40c8-8cf1-c195765ad54d,2551,,,"[49.9, 4.1]",69267,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,175,Barcelona,217,"['4f327c3a-8227-43ab-98ce-5738bfc3350b', '952e54ca-038d-4019-a84a-85d2dd38c555', 'ed2d81e7-f1ff-4994-91ef-e349ce79ba94']",2,,,,,,,,,,,,,,,,Barcelona,217,00:24:02.286,Carry,True,2009/2010
,,"[39.6, 4.1]",,,,,,,,,,0.090566,,,,,,,,,,,,,76939732-1a7d-404d-afb0-74cc57c39b1a,2558,,,"[41.2, 3.8]",69267,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,175,Barcelona,217,"['617cab4a-b3c9-4a88-ac4e-a058c34db483', 'abf347b0-0331-489d-be55-a13ba0b362cf']",7,,,,,,,,,,,,,,,,Barcelona,217,00:24:07.121,Carry,,2009/2010
,,"[82.1, 65.7]",,,,,,,,,,1.579611,,,,,,,,,,,,,7bc45dd4-2043-46a8-9585-9b895655c919,2562,,,"[80.2, 67.8]",69267,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,176,Xerez,1219,"['9b5fac69-2dac-4e71-9068-2304faa6f9ef', 'c6076559-cac7-4fdf-a5c5-01ffffb49df0', 'ec2daafa-2edb-4ed9-b82c-865fc78a0b6f']",18,,,,,,,,,,,,,,,,Xerez,1219,00:24:18.627,Carry,True,2009/2010
,,"[30.3, 23.5]",,,,,,,,,,0.727253,,,,,,,,,,,,,49c2e104-6db7-4268-901b-4025261f8f66,2567,,,"[30.3, 23.5]",69267,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,177,Barcelona,217,"['1535161b-c3e0-4449-8f49-4b5933724bf6', '4e564dcb-d027-4a3e-baa6-c407400e84aa']",20,,,,,,,,,,,,,,,,Barcelona,217,00:24:20.775,Carry,,2009/2010
,,"[34.0, 32.8]",,,,,,,,,,0.823054,,,,,,,,,,,,,339e8202-a1cf-4076-8de7-e6aa6bc5c81b,2570,,,"[33.8, 32.6]",69267,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,177,Barcelona,217,"['47769d11-2714-4f0c-8a35-40e3deae3255', 'dec09f8f-bf0e-4ed1-bea5-37779046694c']",22,,,,,,,,,,,,,,,,Barcelona,217,00:24:22.433,Carry,,2009/2010
,,"[50.4, 23.7]",,,,,,,,,,0.92622,,,,,,,,,,,,,ad109a2f-a1d5-4b4d-a11c-42815bbc1e87,2574,,,"[49.0, 19.2]",69267,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,177,Barcelona,217,"['07973974-a618-4e7d-b13a-6e3673dc5988', '11e6d691-800b-400a-b427-701014adc88b', '5135a8f6-1034-4a35-bab4-13a001358288']",24,,,,,,,,,,,,,,,,Barcelona,217,00:24:24.937,Carry,True,2009/2010
,,"[41.2, 50.1]",,,,,,,,,,1.96668,,,,,,,,,,,,,ca070af2-5b50-490f-b181-8167856d4bf0,2579,,,"[40.7, 60.6]",69267,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Andrés Gioda,26610.0,Right Center Back,178,Xerez,1219,"['20301db7-4bba-4e81-845d-ca001b7a5f49', 'd59d8102-50c8-4859-acae-99403f934456']",29,,,,,,,,,,,,,,,,Xerez,1219,00:24:29.418,Carry,,2009/2010
,,"[41.9, 49.8]",,,,,,,,,,2.313116,,,,,,,,,,,,,5811deb4-64b9-45e1-8a96-47dd49a9f5e2,2583,,,"[38.4, 39.6]",69267,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Left Center Back,178,Xerez,1219,"['717d6467-4f52-4e87-867b-5d2b7977f7ef', 'd03d4226-0f0f-4b17-9e90-4f2e135e1133', 'eaf34711-4874-415e-8112-9339f3c02b42']",32,,,,,,,,,,,,,,,,Xerez,1219,00:24:32.636,Carry,True,2009/2010
,,"[111.5, 64.6]",,,,,,,,,,0.183776,,,,,,,,,,,,,1c056f6d-dac8-4e35-a2a8-f987b2bba026,2587,,,"[114.8, 67.1]",69267,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Right Wing,178,Xerez,1219,"['34c60c84-2570-4b57-a566-64f92ecb45d8', '4659f110-63d6-4f32-befb-e47e2311fb99', 'dfb7a925-a6a3-4d27-9cbf-6df12b48bacf']",39,,,,,,,,,,,,,,,,Xerez,1219,00:24:39.334,Carry,True,2009/2010
,,"[31.7, 77.2]",,,,,,,,,,3.582471,,,,,,,,,,,,,cf835a5f-1b76-4e2d-ae3c-de70e12e94a5,2592,,,"[18.4, 78.1]",69267,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,179,Barcelona,217,"['923863cc-db2c-4e3b-a0e1-40a5c3da5c3b', 'e573d0a3-ac5b-4330-9c8c-44cc7a6962fb']",46,,,,,,,,,,,,,,,,Barcelona,217,00:24:46.970,Carry,,2009/2010
,,"[75.6, 15.3]",,,,,,,,,,3.196629,,,,,,,,,,,,,82dd380b-e34b-4727-94cd-b3b276ab49f2,2595,,,"[58.1, 13.4]",69267,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,179,Barcelona,217,"['b7eeaca6-87e7-4d06-9f99-44a2442da150', 'd37371bb-8f0e-4b48-b2f6-10b00379f948']",54,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.988,Carry,,2009/2010
,,"[79.6, 5.5]",,,,,,,,,,0.632105,,,,,,,,,,,,,d77e0e66-bc1a-43f3-a63a-d3de7fd51a72,2598,,,"[79.3, 5.2]",69267,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,179,Barcelona,217,"['6e1b1adf-e3c8-4d34-afb0-0e723220b136', '99a2f90b-070a-49c0-b831-9510b4cd0dff']",59,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.128,Carry,,2009/2010
,,"[66.2, 37.9]",,,,,,,,,,3.81273,,,,,,,,,,,,,187e8a53-7aec-44c9-aa15-f304b82e47eb,2601,,,"[70.0, 29.3]",69267,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,179,Barcelona,217,"['a81b36a3-4a16-494e-8510-1ea606068da0', 'c857ef15-c2a6-413c-b27a-f8e836feea1d', 'd9d31e57-2eee-4b77-be80-1fb6fba7c3bf']",1,,,,,,,,,,,,,,,,Barcelona,217,00:25:01.633,Carry,True,2009/2010
,,"[84.0, 51.3]",,,,,,,,,,4.957347,,,,,,,,,,,,,114fd960-1d9f-4da1-bbb6-c8e1e87ddb5b,2605,,,"[67.4, 22.3]",69267,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,179,Barcelona,217,"['30b1b693-8d0a-449b-a527-72177c4bd3bf', '36b6fa6f-1547-4f6f-af3e-4b6bb4c0a479', 'a6d55cf0-30dd-4872-90be-cf5126b97547']",6,,,,,,,,,,,,,,,,Barcelona,217,00:25:06.936,Carry,True,2009/2010
,,"[62.7, 40.5]",,,,,,,,,,6.749155,,,,,,,,,,,,,71fcd582-be70-44b9-8d89-43916f2fd477,2611,,,"[34.7, 22.0]",69267,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Back,180,Xerez,1219,"['07941104-4ec3-44b6-9225-ac29849d2137', '08e9e4b9-2abe-44a3-a1a9-8c872133505a', 'abd55c4c-be4f-425b-b057-15f60e369b39']",12,,,,,,,,,,,,,,,,Xerez,1219,00:25:12.882,Carry,True,2009/2010
,,"[107.1, 19.2]",,,,,,,,,,2.398356,,,,,,,,,,,,,3f605566-a0e5-41b0-894b-f243c177e011,2615,,,"[98.9, 12.9]",69267,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Left Wing,180,Xerez,1219,"['423350de-0633-4626-8c5f-540037350b53', 'a19a1545-d96a-4b2e-a202-0f85c94a39a9', 'e7d53483-d0e7-4ea6-95d7-65b50f40d9fd']",23,,,,,,,,,,,,,,,,Xerez,1219,00:25:23.583,Carry,True,2009/2010
,,"[62.5, 56.4]",,,,,,,,,,0.649902,,,,,,,,,,,,,16f29408-1701-49ef-aa2a-84fd936b0350,2623,,,"[57.8, 53.1]",69267,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,183,Barcelona,217,"['a4cb0bc1-75d7-4956-b0ed-684430dbe12f', 'c829d356-fa47-4f27-9466-8f552427eb43']",36,,,,,,,,,,,,,,,,Barcelona,217,00:25:36.612,Carry,,2009/2010
,,"[67.4, 68.5]",,,,,,,,,,0.08,,,,,,,,,,,,,96db9783-495d-4395-90a6-2f08ab1524c3,2626,,,"[66.2, 75.3]",69267,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,184,Barcelona,217,"['34b92d5d-9cd1-4fbb-928c-e3d150e5fa00', '50c3fc64-07b9-425b-9fb6-f729be6e5dda']",38,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.121,Carry,,2009/2010
,,"[63.0, 47.5]",,,,,,,,,,2.33376,,,,,,,,,,,,,603f1e22-7b2c-4d17-b4b4-5518e52f1cdd,2629,,,"[54.8, 44.7]",69267,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,185,Barcelona,217,"['3f014ca5-75cc-4564-8a8b-add75d91a955', 'a7659c15-7ee7-417a-99a6-79d47170318b']",40,,,,,,,,,,,,,,,,Barcelona,217,00:25:40.671,Carry,,2009/2010
,,"[66.5, 38.6]",,,,,,,,,,1.402054,,,,,,,,,,,,,467cd200-0d8e-42e3-b416-bfba717d7e6e,2632,,,"[63.0, 41.0]",69267,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,186,Barcelona,217,"['b863f702-65dc-4e4a-ae9c-3ec8ac231f43', 'fb5aa664-203a-4b87-8d83-ebc506f88ee5']",44,,,,,,,,,,,,,,,,Barcelona,217,00:25:44.392,Carry,,2009/2010
,,"[74.7, 9.2]",,,,,,,,,,0.040031,,,,,,,,,,,,,9b378ddd-1b38-497c-8861-c4a146420931,2635,,,"[74.7, 9.2]",69267,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,187,Barcelona,217,"['6680a52a-1179-4f2c-83a7-2d08728d0f58', '728afe80-dffd-4330-ba76-2bff792eb2aa']",47,,,,,,,,,,,,,,,,Barcelona,217,00:25:47.754,Carry,,2009/2010
,,"[64.1, 18.8]",,,,,,,,,,0.769924,,,,,,,,,,,,,c71583d4-5bb2-4ad7-a199-2f9de5aebfa2,2638,,,"[64.1, 18.8]",69267,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,188,Barcelona,217,"['1e948e71-1439-4d4d-83b3-6e6923dd4161', '77295867-2762-4992-a4cd-fe1d142194c9']",49,,,,,,,,,,,,,,,,Barcelona,217,00:25:49.057,Carry,,2009/2010
,,"[62.3, 31.6]",,,,,,,,,,0.807495,,,,,,,,,,,,,a1e8db67-2b95-4d71-bd53-1b62dafa4798,2642,,,"[65.3, 30.5]",69267,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,189,Barcelona,217,"['3a234b31-0de9-4d7d-9cb4-f21206390fb1', '76b255f8-d52b-4312-8cb1-cf8df9dd75ce', 'b9f99be1-f7c3-46d2-896f-db42166a44e2']",52,,,,,,,,,,,,,,,,Barcelona,217,00:25:52.071,Carry,True,2009/2010
,,"[66.9, 66.7]",,,,,,,,,,2.675138,,,,,,,,,,,,,a364ca5e-4fd7-47cb-a744-7067d7582c40,2645,,,"[56.4, 55.9]",69267,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,190,Barcelona,217,"['9d7e5b24-7169-46f9-95f2-f786840d3749', 'd9813c8a-ae86-4ea8-955c-6c5b44d9f4f9']",54,,,,,,,,,,,,,,,,Barcelona,217,00:25:54.467,Carry,,2009/2010
,,"[82.4, 70.9]",,,,,,,,,,1.963289,,,,,,,,,,,,,a30d64cc-91dc-4ff2-b25a-c828c9936d10,2648,,,"[76.5, 77.4]",69267,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,191,Barcelona,217,"['35c53478-d47c-4f0f-82f1-693ec92dc4f8', '813f5105-eaed-4a14-a4f9-50eaa71925df', '819b9345-6280-4024-ae88-fbf40de331d0']",58,,,,,,,,,,,,,,,,Barcelona,217,00:25:58.366,Carry,True,2009/2010
,,"[80.7, 62.0]",,,,,,,,,,3.244128,,,,,,,,,,,,,f719d486-c256-4d5f-8c9e-2c247f04f90e,2652,,,"[82.4, 70.9]",69267,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,191,Barcelona,217,"['35c53478-d47c-4f0f-82f1-693ec92dc4f8', '63f6daca-5c11-4b93-9de0-0f5c0842b8d4', '6f1a9b5b-b3b2-4f57-95c2-53d5db6f9386', '819b9345-6280-4024-ae88-fbf40de331d0']",0,,,,,,,,,,,,,,,,Barcelona,217,00:26:00.329,Carry,True,2009/2010
,,"[47.6, 54.5]",,,,,,,,,,0.659801,,,,,,,,,,,,,b1374284-b871-4aad-958a-7daa56570c7a,2658,,,"[52.0, 55.0]",69267,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,194,Barcelona,217,"['45b36aaa-e03c-4f4b-b336-c89e1286f1ed', '5b678706-3cb0-40d9-ad8a-abb2522a92ee']",30,,,,,,,,,,,,,,,,Barcelona,217,00:26:30.139,Carry,,2009/2010
,,"[50.1, 48.4]",,,,,,,,,,0.057138,,,,,,,,,,,,,1f5768dc-1946-41cc-8441-131da85778a1,2662,,,"[49.4, 48.4]",69267,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,194,Barcelona,217,"['12b1c3bc-ddc0-4f4c-a0c7-a14e7e961874', '90d3a07c-9ca9-44c7-8921-735552ae0226', 'aac35d63-0389-4d64-9c8a-f2c3940c6bba']",31,,,,,,,,,,,,,,,,Barcelona,217,00:26:31.899,Carry,True,2009/2010
,,"[59.2, 53.6]",,,,,,,,,,1.087033,,,,,,,,,,,,,07ff51ae-194b-4131-a775-b668113bac28,2665,,,"[63.7, 49.2]",69267,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,194,Barcelona,217,"['0e347577-aad3-4001-b935-cee1440cdadc', '44afad2f-8ff5-482a-9f6e-c04a973ba19b', '89a1bf0b-56d6-4627-acc7-dce2b45b913a']",32,,,,,,,,,,,,,,,,Barcelona,217,00:26:32.741,Carry,True,2009/2010
,,"[50.1, 55.9]",,,,,,,,,,0.512459,,,,,,,,,,,,,0944a887-7aaa-4994-86e0-5208ebbbcfe5,2669,,,"[50.1, 55.9]",69267,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,194,Barcelona,217,"['f43fe25f-efc4-4b30-a78e-3bb032097e22', 'f4bd1f5a-0db9-4915-8968-98eee11d0aa1']",35,,,,,,,,,,,,,,,,Barcelona,217,00:26:35.184,Carry,,2009/2010
,,"[43.3, 33.5]",,,,,,,,,,0.721975,,,,,,,,,,,,,eac6404d-88bc-45c9-8f41-ee38acfa852d,2672,,,"[42.4, 37.2]",69267,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,194,Barcelona,217,"['5562724d-3646-451e-ab1d-1fba60fa10c5', '8f30f0d3-8540-4316-a3d2-0ad154482132']",37,,,,,,,,,,,,,,,,Barcelona,217,00:26:37.672,Carry,,2009/2010
,,"[49.7, 9.2]",,,,,,,,,,2.216581,,,,,,,,,,,,,d50f62c4-8512-4728-aa87-f6b3bc3833fd,2675,,,"[45.7, 11.8]",69267,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,194,Barcelona,217,"['9731bab1-dcc8-4fc8-ba86-f70f59f9e6d6', 'ad810071-bde2-494a-a429-42fcab1913e1']",40,,,,,,,,,,,,,,,,Barcelona,217,00:26:40.015,Carry,,2009/2010
,,"[76.1, 39.8]",,,,,,,,,,3.7108,,,,,,,,,,,,,8d3f66d2-b87a-46be-8dda-140d4c4e7a3e,2678,,,"[64.8, 18.3]",69267,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,194,Barcelona,217,"['1e620312-9ddd-4249-9641-9659044c2b16', '66152395-2084-448f-bb8d-53b1fcd8d87e', 'db039e20-955f-463d-b082-e9167bcfe8b1']",43,,,,,,,,,,,,,,,,Barcelona,217,00:26:43.158,Carry,True,2009/2010
,,"[100.3, 55.7]",,,,,,,,,,4.046758,,,,,,,,,,,,,bd751680-fe49-47a2-825f-6afb2da6c002,2683,,,"[101.8, 77.4]",69267,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,194,Barcelona,217,"['1b1096ed-0d40-460d-bb59-67e745e8f314', '74b3eb6d-a396-42a8-9974-f719bdd22856', 'b7e88449-03ad-40f8-8d68-a4995e4675a0']",49,,,,,,,,,,,,,,,,Barcelona,217,00:26:49.763,Carry,True,2009/2010
