50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,03a6c8e7-468e-4b1a-a2b7-e06795eecabe,2288,,"[45.3, 16.6]",266477,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Pablo Musacchio,7034.0,Right Center Back,101,Barcelona,217,['6000a59b-5525-43d1-bfec-5b619cbf03f4'],26,,,,,,,,,,,,,,,,Villarreal,222,00:08:26.277,Clearance,True,2016/2017
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,5b2853c2-b034-4e6c-a1f7-79f1ec6d10c5,2400,,"[6.1, 39.4]",266477,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Digne,6849.0,Left Back,104,Villarreal,222,['07077ffa-7e5b-4052-a151-8ce0db3098eb'],53,,,,,,,,,,,,,,,,Barcelona,217,00:10:53.424,Clearance,True,2016/2017
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,5de748b4-4993-4467-b0b3-2d09afccf59a,2427,,"[8.9, 46.1]",266477,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,105,Barcelona,217,,11,,,,,,,,,,,,,,,,Villarreal,222,00:11:11.036,Clearance,True,2016/2017
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,97f525a1-84b6-4b8d-ae5c-5f04c3d8d5d0,2520,,"[5.8, 38.9]",266477,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,109,Barcelona,217,"['2d155e06-009a-49dc-aa72-8d95fc4eeb95', 'ee335214-ff7d-4488-9fd1-347f43ac964b']",38,,,,,,,,,,,,,,,,Villarreal,222,00:12:38.655,Clearance,True,2016/2017
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,19cbe8be-d746-49a0-9131-d773883833f6,2701,,"[14.1, 26.4]",266477,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,116,Barcelona,217,,4,,,,,,,,,,,,,,,,Villarreal,222,00:16:04.014,Clearance,True,2016/2017
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,fbce4042-3219-4b70-b9b1-17f80e4d254e,2860,,"[11.0, 56.7]",266477,63,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,122,Barcelona,217,['198cb904-4fd0-4a02-a6f5-4a102fe3b564'],45,,,,,,,,,,,,,,,,Villarreal,222,00:18:45.703,Clearance,True,2016/2017
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,0beda530-a65a-4a79-9840-1a8f46e2dc4d,2867,,"[14.3, 50.5]",266477,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mateo Pablo Musacchio,7034.0,Right Center Back,123,Barcelona,217,['13d56c90-0966-425a-8dec-c2b6e9f7ec3e'],56,,,,,,,,,,,,,,,,Villarreal,222,00:18:56.129,Clearance,True,2016/2017
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,b757014f-19a7-4a34-8c22-af54b542b322,2963,,"[4.7, 42.6]",266477,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,129,Barcelona,217,['8f23fe94-2650-4c72-b5a7-62a2954ad6dd'],10,,,,,,,,,,,,,,,,Villarreal,222,00:21:10.749,Clearance,True,2016/2017
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,249c0a11-8a96-479c-a5c8-0a3998e130fa,2984,,"[7.9, 44.9]",266477,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Pablo Musacchio,7034.0,Right Center Back,129,Barcelona,217,['7083dd10-fe64-4a1e-a154-accf9c563224'],38,,,,,,,,,,,,,,,,Villarreal,222,00:21:38.804,Clearance,True,2016/2017
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,92a05c93-1784-473d-89ec-0b63327975ef,3174,,"[15.3, 45.3]",266477,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Left Center Midfield,140,Barcelona,217,['61407bc9-ea5a-4d73-808a-6b8501fd85a5'],49,,,,,,,,,,,,,,,,Villarreal,222,00:26:49.903,Clearance,True,2016/2017
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,7a096006-2fec-4e12-98e2-a6158565ce52,3181,,"[6.0, 38.7]",266477,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bruno Soriano Llido,22819.0,Left Center Midfield,141,Barcelona,217,['19b86017-5c82-4d8e-abb5-6c2e58d42428'],35,,,,,,,,,,,,,,,,Villarreal,222,00:27:35.108,Clearance,True,2016/2017
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,fa0c3442-8468-4160-8e66-2f84b49b8e4f,3195,,"[6.6, 18.1]",266477,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roberto Soriano,6759.0,Left Midfield,141,Barcelona,217,,50,,,,,,,,,,,,,,,,Villarreal,222,00:27:50.028,Clearance,True,2016/2017
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,43966204-4b41-46ee-a0f6-452276c1127f,3272,,"[0.4, 60.1]",266477,76,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,150,Barcelona,217,,1,,,,,,,,,,,,,,,,Villarreal,222,00:31:01.354,Clearance,True,2016/2017
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,4b3da7f8-78a4-4a44-9691-6727f77acb8e,3350,,"[33.9, 55.6]",266477,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,155,Villarreal,222,"['2abb2d21-9477-4ba6-8f49-aac33df61e4c', '7ae4e5b9-fa67-4178-87e4-ab452d1adc2c']",18,,,,,,,,,,,,,,,,Barcelona,217,00:33:18.433,Clearance,True,2016/2017
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,c53c3acf-6b17-4f68-86f7-f841d83f6e18,3374,,"[6.2, 41.8]",266477,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,156,Barcelona,217,['81d28978-629b-43eb-8f76-01269ce41b9f'],44,,,,,,,,,,,,,,,,Villarreal,222,00:33:44.061,Clearance,True,2016/2017
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,d0356ea8-1c15-4470-b4b6-b27a5b477a5d,3418,,"[6.4, 35.1]",266477,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roberto Soriano,6759.0,Left Midfield,159,Barcelona,217,['c55c8212-d8b0-449b-a8e1-4e2c813d567f'],42,,,,,,,,,,,,,,,,Villarreal,222,00:34:42.153,Clearance,True,2016/2017
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,3f48caa4-5b42-4159-ab38-66721d2cde53,3430,,"[13.0, 41.4]",266477,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Víctor Ruíz Torre,6752.0,Left Center Back,159,Barcelona,217,['2b170b4a-4c57-4bab-9305-5ce6cb696c4d'],55,,,,,,,,,,,,,,,,Villarreal,222,00:34:55.934,Clearance,True,2016/2017
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,fbd77319-8835-4a3c-8271-8bd987cef09c,3560,,"[10.3, 37.8]",266477,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,166,Barcelona,217,['8639219a-177e-4b6b-8325-4e56e49e99d9'],27,,,,,,,,,,,,,,,,Villarreal,222,00:39:27.017,Clearance,True,2016/2017
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,d09e80a5-06d4-4459-9a24-3995f8194676,3598,,"[12.6, 46.8]",266477,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Left Center Midfield,168,Barcelona,217,['6838080c-aa73-427a-bbf3-aafd09acb4d6'],1,,,,,,,,,,,,,,,,Villarreal,222,00:42:01.786,Clearance,True,2016/2017
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,5d172fcc-f198-4791-b112-2e1186551b42,3706,,"[4.4, 32.1]",266477,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,174,Villarreal,222,"['59174e2a-c12c-439e-8730-458220c610c2', 'e6c7bc6d-24f8-4e8e-bb3e-fc6669b2daa2']",3,,,,,,,,,,,,,,,,Barcelona,217,00:46:03.412,Clearance,True,2016/2017
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,3a7c6445-df65-4bf5-959d-52099c594a19,3707,,"[15.8, 41.9]",266477,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,174,Villarreal,222,,4,,,,,,,,,,,,,,,,Barcelona,217,00:46:04.491,Clearance,True,2016/2017
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,3f8c6cf9-d07e-475d-bb82-0d1728d990a3,3801,,"[9.9, 43.4]",266477,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Center Midfield,181,Barcelona,217,['e1e2626a-0e18-49d3-b3aa-0b7964a71bf1'],29,,,,,,,,,,,,,,,,Villarreal,222,00:49:29.378,Clearance,True,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,908ef1b4-dd67-43d4-a064-05a159a6c6ba,147,,"[26.6, 67.2]",266477,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Trigueros Muñoz,6771.0,Right Center Midfield,9,Barcelona,217,"['072363fd-0aee-4b9a-ad55-3704f26ce1ed', 'e6e58c11-6d18-479c-8c22-90150a0c859d', 'f92a850e-d925-46c8-8e70-378d128e7218']",55,,,,,,,,,,,,,,,,Villarreal,222,00:02:55.440,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5083b8fa-e68f-4dec-ab77-02e119f5f2b7,163,,"[38.4, 52.6]",266477,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Villarreal,222,"['34a5398e-2803-4077-8ebb-cd8ce6de2fff', 'adc48e3e-4ab9-4724-9a09-8ce654d975c6']",21,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.525,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b207a3d4-59db-4e3b-a694-bdbd4a2a1196,275,,"[50.2, 76.6]",266477,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,19,Barcelona,217,"['c2e24024-2b40-4a4c-9e07-98b6c5338fd1', 'c49e61c5-308a-4377-981d-e2fc0b3a277d', 'c6fc602f-7926-4085-b71e-6e48e42d4680']",11,,,,,,,,,,,,,,,,Villarreal,222,00:06:11.430,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f40487ad-4206-4489-848b-2c685e52d220,321,,"[73.0, 46.0]",266477,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Left Center Midfield,19,Barcelona,217,"['9b2b6b40-0ec9-4661-afeb-7cbce7efbe1a', 'bb99a3aa-d76c-4749-95c5-6a02fcfdb2ff']",0,,,,,,,,,,,,,,,,Villarreal,222,00:07:00.871,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,375ef536-e684-4a4d-b5a1-3bd7d284db7a,525,,"[5.4, 56.6]",266477,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,24,Villarreal,222,"['03002f2c-f16a-49e9-9164-6d460b4347da', '8eb5a568-3df1-49d1-91da-e2d2c01e4dad']",44,,,,,,,,,,,,,,,,Barcelona,217,00:11:44.493,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,99498c5b-e578-430e-a60e-35b47a4f8807,760,,"[85.2, 34.2]",266477,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicola Sansone,6859.0,Right Center Forward,32,Barcelona,217,"['3e631f6d-17d7-487a-8a4c-107cdf1289dc', '6ceba6bf-0db5-4936-8acb-d3d27da38ca3', '99670520-66f0-4bbc-b71e-1e7603df8dfa']",48,,,,,,,,,,,,,,,,Villarreal,222,00:16:48.339,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4cd624ba-6647-47da-b3b2-dc8bd0f0364d,839,,"[44.5, 77.9]",266477,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan dos Santos Ramírez,6357.0,Right Midfield,35,Barcelona,217,"['726ccf64-fc18-4421-b6b3-6d3ea1dfa174', '9e5d3e2e-af8f-4147-a4b0-03349e34b0b9', 'bd6ae978-7707-4c4e-ae05-43248f9440ae']",39,,,,,,,,,,,,,,,,Villarreal,222,00:18:39.057,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5dfbae83-cbef-4359-9008-7fd657f41269,855,,"[47.9, 24.4]",266477,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Javier Alejandro Mascherano,5506.0,Left Center Back,36,Villarreal,222,"['9cbcb4e2-d2ee-49fd-88e1-174153e5fafb', 'a5c261bc-8242-4643-8ab2-eea896e6236a', 'c39c787f-7680-47b6-8abb-4543502e5f42']",51,,,,,,,,,,,,,,,,Barcelona,217,00:18:51.658,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9c892190-a865-44aa-8ffa-f9b73646fc1a,908,,"[50.7, 58.9]",266477,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,40,Villarreal,222,"['12474e29-8b45-4767-920c-76ed934acabe', 'bca0b110-a08c-4bb5-ac5b-b828e5a3d3e8']",9,,,,,,,,,,,,,,,,Barcelona,217,00:20:09.488,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fc686dfc-bd4c-4e53-a2a0-9b0da4a4aea8,1047,,"[23.6, 53.0]",266477,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Pablo Musacchio,7034.0,Right Center Back,49,Barcelona,217,"['1675d05c-0ddb-4b7b-8c42-9cbedb66dc2f', '480349e9-6d4c-4859-a173-d87b54183346']",38,,,,,,,,,,,,,,,,Villarreal,222,00:23:38.185,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6550ee56-9433-424d-97de-7bd6a0ddb06e,1172,,"[85.8, 14.1]",266477,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,55,Villarreal,222,"['0564a03e-ca94-4851-8d1b-597334e87bfe', '2449ae65-2b92-40c7-8379-de279156a3e2', '3a831d54-fd84-4a64-8f79-7a33c0d68659']",8,,,,,,,,,,,,,,,,Barcelona,217,00:26:08.859,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,064bbd42-c55c-47fc-9690-a808d0f336cc,1214,,"[31.9, 46.0]",266477,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Center Midfield,56,Barcelona,217,"['5055386c-88ea-4463-883f-d71670b90a1a', '72cf4dba-a355-46d6-b3e0-799091523e80']",39,,,,,,,,,,,,,,,,Villarreal,222,00:26:39.438,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a631d72b-9c3f-4bc9-b887-f95d8a7471b1,1297,,"[55.0, 77.7]",266477,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,59,Barcelona,217,"['0a35dd8c-062e-4bd7-98f3-0abdb1ba8fcd', '1194c020-1bcf-4121-9334-991d0223246c', '816ce899-2e19-4703-af35-d1c4bbcfdb2d']",52,,,,,,,,,,,,,,,,Villarreal,222,00:28:52.703,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,92faaeff-654d-4d92-ac4d-500936baf595,1302,,"[35.7, 72.2]",266477,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Trigueros Muñoz,6771.0,Right Center Midfield,59,Barcelona,217,"['6b32ed41-fd09-45cc-a6ec-8ccdc6abce69', '7765d127-86ae-4e0a-8ab8-96e524248793']",56,,,,,,,,,,,,,,,,Villarreal,222,00:28:56.147,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,87e174a1-cc96-4b75-8f6c-c2dfb6b86aa0,1333,,"[11.1, 23.0]",266477,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,61,Villarreal,222,"['49695607-5284-4363-9401-5ff5d14391a7', 'ad175577-083d-4c89-91bb-fb6230db7a34']",29,,,,,,,,,,,,,,,,Barcelona,217,00:29:29.333,Dribbled Past,,2016/2017
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,9184c71b-8faa-403a-bcf4-782048cc2406,1379,,"[69.1, 9.3]",266477,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaume Vicent Costa Jordá,6828.0,Left Back,65,Barcelona,217,"['0595c308-0c67-468b-9cdc-cd5e88d7c745', '3dae6847-5572-4645-8e90-6f985df25627', '59579337-2644-4bb4-826c-10d8b3e67deb']",42,,,,,,,,,,,,,,,,Villarreal,222,00:30:42.148,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,737e2474-d63c-4778-a56a-0acb8587371c,1419,,"[29.7, 47.5]",266477,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Center Midfield,65,Barcelona,217,"['2a4fe0b2-3d2a-4445-9f9d-4112d4e880d5', '6d452ba8-59f3-4499-a625-1df3781d8bb6', 'a98d4b35-91dd-4ff7-8cc5-63ac4bb3b810']",23,,,,,,,,,,,,,,,,Villarreal,222,00:31:23.147,Dribbled Past,,2016/2017
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,14130ddc-e52d-43c0-a747-962d7ef4924b,1622,,"[51.5, 72.9]",266477,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,73,Barcelona,217,"['7338603b-7e06-4923-a91b-f6d048298e39', '787a0b1c-ad4c-4a56-811b-463dce366264']",25,,,,,,,,,,,,,,,,Barcelona,217,00:35:25.634,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e2a44855-7434-4f70-abca-03e74ed1734e,1695,,"[37.2, 2.4]",266477,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,76,Villarreal,222,"['10fd83e2-f0c3-4a27-8603-5f446e6283b2', '1ceafab2-666a-4009-bbe8-88547e480eea']",17,,,,,,,,,,,,,,,,Barcelona,217,00:37:17.706,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ecbb730d-58a1-451e-8e59-a713f048a967,1790,,"[71.3, 7.4]",266477,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaume Vicent Costa Jordá,6828.0,Left Back,81,Barcelona,217,"['208fa9b0-03aa-4fa0-876e-4a14d9b8701d', '87c16ec8-152f-4b04-84d9-f5c6ff70d564']",55,,,,,,,,,,,,,,,,Villarreal,222,00:39:55.766,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f44e939d-3fe3-4465-b674-f4d8865099a8,2008,,"[56.3, 1.8]",266477,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Roberto Soriano,6759.0,Left Midfield,93,Barcelona,217,"['81a5752e-9e61-4011-9c36-e49bcf61e632', 'f2ab360f-de7b-4a30-947c-0f2f199c0318']",34,,,,,,,,,,,,,,,,Villarreal,222,00:00:34.180,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3803f028-0e3f-4454-8ec2-27cd8a090fd1,2329,,"[39.0, 33.9]",266477,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicola Sansone,6859.0,Right Center Forward,103,Barcelona,217,"['00a6edb1-a57c-4d9f-a995-c31044f6fab2', 'e7c982b4-b1ec-413c-9b0a-3e001add02fa']",42,,,,,,,,,,,,,,,,Villarreal,222,00:09:42.573,Dribbled Past,,2016/2017
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,df82ed46-f6b1-43e0-a0ef-38b20dc9c77e,2338,,"[78.6, 26.3]",266477,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,103,Barcelona,217,"['2f7f2981-d901-40c8-9dfe-2afb0843dbc7', '8b3923e9-0b08-40fe-872e-e39d80e130fd', 'e7b3da2a-e2b4-497b-af79-bc3e2533e492']",48,,,,,,,,,,,,,,,,Barcelona,217,00:09:48.220,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c7809503-5898-42d5-850e-b9400424959b,2445,,"[65.7, 78.6]",266477,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Right Center Midfield,106,Villarreal,222,"['234c27ca-8a2a-4fe3-a380-17ce69d094cd', '670db1bf-165a-4c04-adba-0ad85b46c06c', 'd05e363f-d794-43cf-a431-cc9df429a8e7']",31,,,,,,,,,,,,,,,,Barcelona,217,00:11:31.492,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,640d9130-1ee7-4a7a-a50d-0c31284914b0,2507,,"[27.8, 6.5]",266477,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,109,Barcelona,217,"['5a2a6c03-12b0-4c2e-9cc6-9de35e48ad56', '5f06725d-4f8e-48b6-90d4-095b1b8c0235', '8d9a6a23-380a-4771-b80b-1c79289011c6']",26,,,,,,,,,,,,,,,,Villarreal,222,00:12:26.503,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ffcc3952-5b85-48ce-af16-72c7afa762bd,2568,,"[36.1, 72.7]",266477,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,111,Barcelona,217,"['59ba45e6-a732-4949-8504-996c5fc081bf', '8efd92f7-3f01-48cd-addc-b4ea6a691ec5', 'a99de17a-2e8e-4916-8087-b4a196234a06']",42,,,,,,,,,,,,,,,,Villarreal,222,00:13:42.521,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a9a8f081-f40a-4949-8c95-9c37761846ff,2581,,"[13.0, 55.7]",266477,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,111,Barcelona,217,"['134bebec-ef98-48d5-86a1-d573e66f1d59', '7b298682-1b47-46bd-a9fd-787529692aff']",48,,,,,,,,,,,,,,,,Villarreal,222,00:13:48.626,Dribbled Past,,2016/2017
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,6b7f3d87-fc3a-4e71-97a9-371713858d4e,2586,,"[116.4, 10.5]",266477,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,111,Barcelona,217,"['64312412-2f24-4637-b711-fb685472b7ae', 'a7e46f74-a695-4e05-b10f-4489c036f694']",53,,,,,,,,,,,,,,,,Barcelona,217,00:13:53.067,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fc541678-d923-40d6-91b3-44d806c52378,2594,,"[69.8, 70.0]",266477,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicola Sansone,6859.0,Right Center Forward,111,Barcelona,217,"['16b1257e-fa26-4365-aff6-2de590ea6a35', '95d0debc-fb91-4a2e-b422-eb1df6b1a4bd', 'd19c256a-bb21-48dc-8810-0542371a3ed5']",2,,,,,,,,,,,,,,,,Villarreal,222,00:14:02.067,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,55026cbb-d894-493b-ad62-b61c163c136f,2691,,"[41.1, 60.3]",266477,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Trigueros Muñoz,6771.0,Right Center Midfield,116,Barcelona,217,"['6263983b-48b9-4f81-862d-06b3d9b4d877', 'dabf6bbd-d2e9-4501-8c8f-7a7d6e8659b1']",56,,,,,,,,,,,,,,,,Villarreal,222,00:15:56.848,Dribbled Past,,2016/2017
