ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.546506,,,,,,,,,,,,,,bbd0748e-12b4-42e9-a5a2-d01794b065d0,89,,"[1.4, 12.2]",69222,2,,,,,-0.5549957,,Left Foot,,,,"[16.4, 2.9]",,Ground Pass,,17.649078,,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,7,Barcelona,217,['6fc3f0bb-ff49-41c6-889d-a9ed5b362bc6'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.128,Pass,,2008/2009
,,,,,,,,,,,,,,,0.83111,,,,,,,,,,,,,,6ae0d4e1-b1ad-4d1a-a7ab-4af6d7e11eda,93,,"[11.2, 2.0]",69222,2,,,,,3.053216,,Right Foot,,,,"[3.3, 2.7]",,Ground Pass,,7.930952,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,7,Barcelona,217,"['39b1809f-307a-4593-8979-20b7b3f70cea', '5cfc2595-d402-479b-bb32-1b309946ae96']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.121,Pass,True,2008/2009
,,,,,,,,,,,,,,,3.77366,,,,,,,,,,,,,,17b4d644-6bd7-450f-a652-53aa95d458d5,96,,"[3.3, 2.7]",69222,2,,,,,0.06191099,,Left Foot,,,,"[64.6, 6.5]",,High Pass,,61.417667,,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,7,Barcelona,217,"['39b1809f-307a-4593-8979-20b7b3f70cea', '4ae7dca1-942c-48df-936c-8f649bed01ec']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.073,Pass,True,2008/2009
,,,,,,,,,,,,,,,1.604,,,,,,,,,,,,,,5bd1173f-e25e-4f48-8f7c-6d9d4c3a0d4d,104,,"[72.8, 64.3]",69222,2,,,,,-0.47249693,,Right Foot,,,,"[86.3, 57.4]",,Ground Pass,,15.161135,,Pass Offside,,Marco Gastón Ruben Rodríguez,25426.0,,,,,,,1,Regular Play,Sebastián Ricardo Nayar,26643.0,Right Defensive Midfield,7,Barcelona,217,['5b4c04ec-068d-4828-8515-a9b7abf209a3'],29,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:02:29.049,Pass,,2008/2009
,,,,,,,,,,,,,,,3.186335,,,,,,,,,,,,,,10376314-57c3-421f-8b0d-5b720652c67c,106,,"[32.8, 34.5]",69222,2,,True,,,0.818465,,Right Foot,,,,"[51.8, 54.8]",,Ground Pass,,27.804497,,,,Rafael Márquez Álvarez,5558.0,,,,,,Free Kick,1,From Free Kick,José Martín Cáceres Silva,5248.0,Left Center Back,8,Barcelona,217,['bffe786d-1f3a-4a46-85bf-91b5903e675e'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.544,Pass,,2008/2009
,,,,,,,,,,,,,,,1.235513,,,,,,,,,,,,,,596d6a08-4269-44c8-ace1-1d0f916b7430,108,,"[50.4, 53.7]",69222,2,,,,,0.38138127,,Left Foot,,,,"[70.1, 61.6]",,Ground Pass,,21.224985,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,8,Barcelona,217,['9d46f709-3c80-4210-9508-29a3d93c2fb1'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.910,Pass,,2008/2009
,,,,,,,,,,,,,,,1.23565,,,,,,,,,,,,,,d2b85d83-c9b9-456f-974e-cbf96094ea8b,111,,"[66.3, 66.9]",69222,2,,,,,0.92891335,,Right Foot,,,,"[73.7, 76.8]",,Ground Pass,,12.360016,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,8,Barcelona,217,['3875d7ac-f5c4-4588-a377-a819bffbc14b'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.233,Pass,,2008/2009
,,,,,,,,,,,,,,,1.133582,,,,,,,,,,,,,,db5291f6-28e0-43bf-b5ed-eba38d9d9ca9,114,,"[74.7, 74.9]",69222,2,,,,,-1.6569138,,Left Foot,,,,"[73.5, 61.0]",,Ground Pass,,13.951702,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,['2a317df2-1a8e-402f-b36f-b28e64e21001'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.458,Pass,,2008/2009
,,,,,,,,,,,,,,,1.297323,,,,,,,,,,,,,,87db9c4e-5e5e-43d9-aecc-68fcac78e820,122,,"[70.8, 37.9]",69222,2,,,,,2.0483804,,Right Foot,,,,"[64.9, 49.3]",,Ground Pass,,12.836277,,,,Sisinio González Martínez,26189.0,,,,,,,1,Regular Play,Marco Gastón Ruben Rodríguez,25426.0,Left Center Forward,9,Recreativo Huelva,1220,['078c4378-14fa-4928-a436-e4a2fa469dd5'],55,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:02:55.814,Pass,,2008/2009
,,,,,,,,,,,,,,,1.285219,,,,,,,,,,,,,,eb19fc8b-7055-48c4-8ef1-829799cdc584,125,,"[65.8, 38.7]",69222,2,,,,,-2.350789,,Right Foot,,,,"[56.6, 29.4]",,Ground Pass,,13.081667,,,,Javier Fuego Martínez,6751.0,,,,,,,1,Regular Play,Sisinio González Martínez,26189.0,Right Center Forward,9,Recreativo Huelva,1220,['7baf9093-b079-4eed-ab44-c2a1bad04e63'],58,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:02:58.453,Pass,,2008/2009
,,,,,,,,,,,,,,,1.937662,,,,,,,,,,,,,,5303987b-0e1c-4f7d-ae8b-31ae2b8ffb49,128,,"[59.0, 28.1]",69222,3,,,,,-1.8774726,,Right Foot,,,,"[53.3, 10.1]",,Ground Pass,,18.880943,,,,José Manuel Casado Bizcocho,26612.0,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,9,Recreativo Huelva,1220,['5031f399-9334-4e32-8300-8ab08b1e5fe9'],0,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:03:00.700,Pass,,2008/2009
,,,,,,,,,,,,,,,0.861316,,,,,,,,,,,,,,f8a2ed3d-e605-4754-9145-f9fdb1e64453,130,,"[54.3, 11.1]",69222,3,,,,,0.2947301,,Left Foot,,,,"[71.1, 16.2]",,Ground Pass,,17.55705,,Incomplete,,Javier Camuñas Gallego,26169.0,,,,,,,1,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Back,9,Recreativo Huelva,1220,"['ab29a310-ba35-4d14-b67e-4cb9bdb28060', 'fedc5719-a068-43b3-b88c-5b7117da0a99']",2,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:03:02.637,Pass,,2008/2009
,,,,,,,,,,,,,,,1.345514,,,,,,,,,,,,,,af320130-0033-44a7-895b-f858f4583b4e,134,,"[59.0, 65.0]",69222,3,,,,,1.1232764,,Right Foot,,,,"[65.0, 77.5]",,Ground Pass,,13.865424,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['30d7ddba-d635-41ff-877e-d2bb61117303'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.350,Pass,,2008/2009
,,,,,,,,,,,,,,,0.577434,,,,,,,,,,,,,,87fa96ac-346a-47fd-aac3-2f855be98e7a,138,,"[66.7, 69.9]",69222,3,,,,,-1.550799,,Left Foot,,,,"[66.9, 59.9]",,Ground Pass,,10.002,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,"['902b68bc-7491-4e99-bdbb-71372d3f89c0', 'fdf2a61b-4759-49a6-a201-e3bc8bb9987b']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.857,Pass,True,2008/2009
,,,,,,,,,,,,,,,1.244303,,,,,,,,,,,,,,5d1fddbb-fcd4-4bf6-aec5-ca929d99e7f1,142,,"[66.3, 65.6]",69222,3,,,,,-2.7435288,,Left Foot,,,,"[46.8, 57.4]",,Ground Pass,,21.15396,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,"['5712e3a7-3ced-4b80-8667-256709eeed6f', 'f0c740de-279a-4302-b930-f75e153f4164']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.194,Pass,True,2008/2009
,,,,,,,,,,,,,,,3.1989,,,,,,,,,,,,,,894f76af-1449-4e5d-a58c-b084c04801af,145,,"[54.0, 55.9]",69222,3,,,,,-0.6879087,,Right Foot,,,,"[98.9, 19.0]",,High Pass,,58.117294,,Incomplete,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,10,Barcelona,217,"['17861c84-9549-46e3-963c-4a87bdd29e07', 'cfc2dbd3-7463-4472-903a-d0c9e77ffb56']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.840,Pass,,2008/2009
,,,,,,,,,,,,,,,2.928213,,,,,,,,,,,,,,cfc2dbd3-7463-4472-903a-d0c9e77ffb56,147,,"[22.1, 62.0]",69222,3,,,,,-2.329174,,Other,,,,"[7.7, 46.8]",,Low Pass,,20.938004,,,,Asier Riesgo Unamuno,10763.0,,,,,,Recovery,1,Regular Play,Alain Nef,16604.0,Right Back,11,Recreativo Huelva,1220,"['894f76af-1449-4e5d-a58c-b084c04801af', 'fe1942ec-31f5-4d5a-bd3d-fe8333238d3b']",18,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:03:18.039,Pass,,2008/2009
,,,,,,,,,,,,,,,2.0696,,,,,,,,,,,,,,eee12f14-8f22-4b4d-950c-4cf221dea7a8,150,,"[10.6, 47.0]",69222,3,,,,,-1.064578,,Right Foot,,,,"[21.3, 27.7]",,Ground Pass,,22.067623,,,,Andrés Lamas Bervejillo,26644.0,,,,,,,1,Regular Play,Asier Riesgo Unamuno,10763.0,Goalkeeper,11,Recreativo Huelva,1220,['286ae87e-e147-491a-9626-f66eab19dad9'],21,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:03:21.774,Pass,,2008/2009
,,,,,,,,,,,,,,,1.270833,,,,,,,,,,,,,,d2c46906-bceb-4c30-9090-62624fc7c47b,153,,"[24.0, 22.2]",69222,3,,,,,-0.5090709,,Right Foot,,,,"[36.9, 15.0]",,Ground Pass,,14.773287,,,,José Manuel Casado Bizcocho,26612.0,,,,,,,1,Regular Play,Andrés Lamas Bervejillo,26644.0,Left Center Back,11,Recreativo Huelva,1220,['e873e545-60e4-47e0-80e8-2ebbae2c5bda'],27,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:03:27.473,Pass,,2008/2009
,,,,,,,,,,,,,,,0.80953,,,,,,,,,,,,,,5552a1f7-2b2a-4a1e-9563-9812ff0d893e,156,,"[44.1, 13.9]",69222,3,,,,,-0.73730695,,Right Foot,,,,"[53.9, 5.0]",,Ground Pass,,13.238202,,,,Sisinio González Martínez,26189.0,,,,,,,1,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Back,11,Recreativo Huelva,1220,['e0c452e7-4dbf-4334-9b8a-5ea63c459d3a'],29,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:03:29.948,Pass,,2008/2009
,,,,,,,,,,,,,,,1.220868,,,,,,,,,,,,,,949b088f-d28a-465b-8adb-07515f6ed566,160,,"[63.8, 13.9]",69222,3,,,,,-0.8844111,,Right Foot,,,,"[70.6, 5.6]",,Ground Pass,,10.729865,,,,Javier Camuñas Gallego,26169.0,,,,,,,1,Regular Play,Sisinio González Martínez,26189.0,Right Center Forward,11,Recreativo Huelva,1220,['20ea7599-94fd-4a3f-b498-8834b020bb85'],33,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:03:33.653,Pass,,2008/2009
,,,,,,,,,,,,,,,3.142138,,,,,,,,,,,,,,836c2280-e25f-4743-b5db-50346debdec3,163,,"[67.2, 9.9]",69222,3,,,,,0.62084794,,Right Foot,,,,"[98.8, 32.5]",,Low Pass,,38.849968,,Incomplete,,Marco Gastón Ruben Rodríguez,25426.0,,,,Through Ball,True,,1,Regular Play,Javier Camuñas Gallego,26169.0,Left Midfield,11,Recreativo Huelva,1220,"['6dfe9a9e-6ce8-456d-a772-1810bafe011d', 'af9fa5e3-5f33-4c2e-96d4-2180bc06795a']",36,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:03:36.453,Pass,,2008/2009
,,,,,,,,,,,,,,,1.5406,,,,,,,,,,,,,,979dd92f-8e6e-40e5-aac0-a07c99e43e0f,166,,"[53.3, 80.0]",69222,4,,True,,,-2.7422502,,,,,,"[42.4, 75.4]",,Low Pass,,11.830892,,,,Alain Nef,16604.0,,,,,,Throw-in,1,From Throw In,Andrés Lamas Bervejillo,26644.0,Left Center Back,12,Recreativo Huelva,1220,['8e3061ad-c6ac-4119-a738-20127764a5e0'],12,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:04:12.128,Pass,,2008/2009
,,,,,,,,,,,,,,,3.9151,,,,,,,,,,,,,,6791a57b-728d-4db8-9b32-d97cc43a908d,169,,"[83.9, 5.9]",69222,4,,True,,,2.3593893,,Left Foot,,,,"[68.2, 21.5]",,High Pass,,22.132555,,,,Sergio Busquets i Burgos,5203.0,,,,,,Recovery,1,Regular Play,Thierry Henry,15516.0,Left Wing,13,Barcelona,217,['696af30d-19f4-47c9-9df4-e369e81c20ab'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.603,Pass,,2008/2009
,,,,,,,,,,,,,,,1.941547,,,,,,,,,,,,,,8a53afc4-f81b-44db-bd75-0da2bb253e10,171,,"[66.0, 26.0]",69222,4,,,,,1.737242,,Right Foot,,,,"[61.8, 51.0]",,Ground Pass,,25.350346,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,13,Barcelona,217,['b620c8be-5fbe-4f78-87f6-b6eb1f15d10f'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.875,Pass,,2008/2009
,,,,,,,,,,,,,,,2.140142,,,,,,,,,,,,,,5279fd25-9c41-48da-9ea8-2e79efc8c14f,174,,"[62.7, 51.0]",69222,4,,,,,0.73021615,,Right Foot,,,,"[90.4, 75.8]",,Ground Pass,,37.1797,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,['2dd50913-d41b-4103-be2d-bc30505b170d'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.305,Pass,,2008/2009
,,,,,,,,,,,,,,,1.0815,,,,,,,,,,,,,,e588cb7c-af60-4cb7-be55-4f784af1d626,177,,"[99.5, 70.9]",69222,4,,,,,-2.6415238,,Left Foot,,,,"[89.8, 65.6]",,Ground Pass,,11.053506,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,"['0b9deb34-a13f-4c2e-8fdb-f961d3598463', 'f5278ab6-0b2b-45bc-b49a-9f6c5d671cdd']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.628,Pass,,2008/2009
,,,,,,,,,,,,,,,1.351,,,,,,,,,,,,,,af833132-4977-40f4-9d1c-c95e53a6ce82,190,,"[20.8, 22.4]",69222,4,,,,,-1.1146299,,Right Foot,,,,"[28.7, 6.3]",,Ground Pass,,17.933767,,,,Javier Camuñas Gallego,26169.0,,,,,,,1,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Back,14,Recreativo Huelva,1220,['91ca6c8a-dcaf-493a-a0ae-4dc8d5974926'],36,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:04:36.094,Pass,,2008/2009
,,,,,,,,,,,,,,,1.163053,,,,,,,,,,,,,,9e1f0db1-47dd-4065-89a2-9ed66166407a,194,,"[32.1, 7.3]",69222,4,,,,,1.6685232,,Right Foot,,,,"[30.1, 27.7]",,Ground Pass,,20.497805,,,,Javier Fuego Martínez,6751.0,,,,,,,1,Regular Play,Javier Camuñas Gallego,26169.0,Left Midfield,14,Recreativo Huelva,1220,"['920fac5c-cad4-4370-993b-63aac08c9335', 'd4477def-2462-4036-86e2-099e1662601d']",39,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:04:39.629,Pass,True,2008/2009
,,,,,,,,,,,,,,,1.552586,,,,,,,,,,,,,,e69e90a3-5070-40bb-8a3b-7911cfd20961,198,,"[37.1, 26.0]",69222,4,,,,,-1.1659045,,Right Foot,,,,"[46.1, 5.0]",,Ground Pass,,22.847319,,,,José Manuel Casado Bizcocho,26612.0,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,14,Recreativo Huelva,1220,"['5aaa91c2-5e7a-4202-a6c4-fa924001ccaf', '88f83b9c-8b85-41b5-839e-15df9d8ed698']",41,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:04:41.778,Pass,True,2008/2009
,,,,,,,,,,,,,,,2.307556,,,,,,,,,,,,,,96f288a3-3367-4ee9-b840-6cb0c4600125,201,,"[44.6, 11.8]",69222,4,,,,,2.2298503,,Right Foot,,,,"[25.7, 36.2]",,Ground Pass,,30.863733,,,,Mogammat Nasief Morris,26642.0,,,,,,,1,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Back,14,Recreativo Huelva,1220,['5a1627ef-7d68-47ad-a85e-8a970eedebc6'],45,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:04:45.903,Pass,,2008/2009
,,,,,,,,,,,,,,,1.69,,,,,,,,,,,,,,0e030288-8067-4735-921f-1e98969e8c07,204,,"[28.3, 46.5]",69222,4,,,,,1.324998,,Right Foot,,,,"[35.5, 75.2]",,Ground Pass,,29.589355,,,,Alain Nef,16604.0,,,,,,,1,Regular Play,Mogammat Nasief Morris,26642.0,Right Center Back,14,Recreativo Huelva,1220,['0049a354-0f4c-4b83-abd5-a20acea33bf2'],51,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:04:51.177,Pass,,2008/2009
,,,,,,,,,,,,,,,1.9446,,,,,,,,,,,,,,723dbeac-4c1e-41cd-914a-9650ec069734,208,,"[35.9, 76.9]",69222,4,,,,,-0.04397164,,Right Foot,,,,"[60.9, 75.8]",,Ground Pass,,25.024189,,Incomplete,,Rafael Barber Rodríguez,26080.0,,,,,,,1,Regular Play,Alain Nef,16604.0,Right Back,14,Recreativo Huelva,1220,"['48625f5c-00e3-4351-b0e6-7bc758057d05', 'ba1ca5cc-4afb-4f7f-a4d2-e82c1ba3404c', 'd0141381-bcda-4fa5-b03a-a806229b3058']",53,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:04:53.983,Pass,True,2008/2009
,,,,,,,,,,,,,,,1.320201,,,,,,,,,,,,,,108c9469-42e8-4013-abbd-18b0754ecec3,211,,"[65.3, 80.0]",69222,5,,True,,,-1.8572674,,,,,,"[61.5, 67.1]",,Low Pass,,13.448049,,,,Sebastián Ricardo Nayar,26643.0,,,,,,Throw-in,1,From Throw In,Alain Nef,16604.0,Right Back,15,Recreativo Huelva,1220,['dbbeb283-670d-4b0b-bd80-0e1130e22bb4'],3,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:05:03.768,Pass,,2008/2009
,,,,,,,,,,,,,,,0.8848,,,,,,,,,,,,,,0b2e4932-0d62-417c-8c5f-8d4325317227,214,,"[61.7, 62.7]",69222,5,,,,,-2.2634382,,Right Foot,,,,"[53.9, 53.3]",,Ground Pass,,12.2147455,,,,Javier Fuego Martínez,6751.0,,,,,,,1,From Throw In,Sebastián Ricardo Nayar,26643.0,Right Defensive Midfield,15,Recreativo Huelva,1220,['ce14b717-e72a-4a61-809a-9a282b5185a8'],7,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:05:07.199,Pass,,2008/2009
,,,,,,,,,,,,,,,1.24334,,,,,,,,,,,,,,8997c90d-be45-4306-b6ac-4c7be5142d04,217,,"[53.9, 53.3]",69222,5,,,,,-0.608325,,Left Foot,,,,"[65.1, 45.5]",,Ground Pass,,13.648443,,,,Marco Gastón Ruben Rodríguez,25426.0,,,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Left Defensive Midfield,15,Recreativo Huelva,1220,['804000f6-b378-4f88-af6b-395faa9538c8'],8,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:05:08.128,Pass,,2008/2009
,,,,,,,,,,,,,,,2.643459,,,,,,,,,,,,,,2799f793-93f7-4430-ba97-27f8b2da5dc1,220,,"[68.7, 36.6]",69222,5,,,,,-1.1191003,,Right Foot,,,,"[83.4, 6.3]",,Ground Pass,,33.67759,,,,Javier Camuñas Gallego,26169.0,,,,,,,1,From Throw In,Marco Gastón Ruben Rodríguez,25426.0,Left Center Forward,15,Recreativo Huelva,1220,['a75753c8-e98d-4306-bd39-f62d195fd02e'],10,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:05:10.993,Pass,,2008/2009
,,,,,,,,,,,,,,,2.896019,,,,,,,,,,,,,,d55d72c3-417b-4a42-976c-fab083d6ab1e,223,,"[83.8, 28.7]",69222,5,,,,,0.95215195,,Right Foot,,,,"[109.0, 64.1]",,High Pass,,43.453423,,,,Rafael Barber Rodríguez,26080.0,,,,,,,1,From Throw In,Javier Camuñas Gallego,26169.0,Left Midfield,15,Recreativo Huelva,1220,['f69bf541-1c03-40a1-a3c7-9a8598e5230e'],18,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:05:18.752,Pass,,2008/2009
,,,,,,,,,,,,,,,2.071227,,,,,,,,,,,,,,200f6125-b19b-4f56-b6bb-3151fe2c4cdd,235,,"[39.5, 23.6]",69222,5,,,,,1.0264515,,Right Foot,,,,"[57.6, 53.5]",,Ground Pass,,34.95168,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,15,Recreativo Huelva,1220,"['801cbbb1-8af6-414f-9d11-491050c3f096', 'bfe5b856-18ca-4fe8-a1d0-9047bc955951']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.303,Pass,,2008/2009
,,,,,,,,,,,,,,,0.948335,,,,,,,,,,,,,,6aeb46ec-70d0-46a5-be03-02e68a2693d1,239,,"[63.0, 34.5]",69222,5,,,,,0.81713355,,Right Foot,,,,"[69.1, 41.0]",,Ground Pass,,8.914034,,,,Javier Fuego Martínez,6751.0,,,,,,,1,From Throw In,José Manuel Casado Bizcocho,26612.0,Left Back,15,Recreativo Huelva,1220,['9c4797b6-43f5-4a3e-a1ae-732a8d733dfc'],32,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:05:32.992,Pass,,2008/2009
,,,,,,,,,,,,,,,1.556371,,,,,,,,,,,,,,ebfb6938-9e4c-46ae-a956-5b0dbd4e3a66,242,,"[71.3, 34.0]",69222,5,,,,,-1.2652856,,Right Foot,,,,"[79.5, 8.0]",,Ground Pass,,27.262428,,,,Javier Camuñas Gallego,26169.0,,,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Left Defensive Midfield,15,Recreativo Huelva,1220,['7f3c50b7-edb6-493f-b94f-129053429e79'],35,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:05:35.440,Pass,,2008/2009
,,,,,,,,,,,,,,,3.0902,,,,,,,,,,,,,,6ebe9b7c-cb8b-4f60-897d-b6e236f83e65,245,,"[83.4, 7.3]",69222,5,,,,,0.27113304,,Right Foot,,,,"[111.1, 15.0]",,Ground Pass,,28.750305,,,,Sisinio González Martínez,26189.0,,,,,,,1,From Throw In,Javier Camuñas Gallego,26169.0,Left Midfield,15,Recreativo Huelva,1220,['be892e2e-00c8-43d9-82ff-8f8f58ed8f0f'],38,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:05:38.315,Pass,,2008/2009
,,,,,,,,,,,,,,,2.225089,,,,,,,,,,,,,,c1ac9780-af83-48a7-ad3a-9f38014233ec,249,,"[113.4, 12.8]",69222,5,,,,,-2.8933027,,Right Foot,,,,"[85.0, 5.6]",,Ground Pass,,29.298464,,,,José Manuel Casado Bizcocho,26612.0,,,,,,,1,From Throw In,Sisinio González Martínez,26189.0,Right Center Forward,15,Recreativo Huelva,1220,['dabd2a39-f971-4caa-afff-03f9281e1c42'],45,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:05:45.580,Pass,,2008/2009
,,,,,,,,,,,,,,,2.2606,,,,,,,,,,,,,,560effa5-83d1-46ca-8236-4e2ebfdf4f6a,252,,"[91.4, 11.6]",69222,5,,,,,1.1274619,,Left Foot,True,,,"[108.4, 47.4]",,High Pass,,39.6313,,Incomplete,,Marco Gastón Ruben Rodríguez,25426.0,,,,,,,1,From Throw In,José Manuel Casado Bizcocho,26612.0,Left Back,15,Recreativo Huelva,1220,"['1d9ffa66-ff2e-4655-aa68-a4991780d1c1', '65cacd10-5283-4e7e-a0d0-d700c1a73c48']",48,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:05:48.870,Pass,,2008/2009
,,,,,,,,,,,,,,,2.7878,,,,,,,,,,,,,,f0c942dd-ec52-46c3-824b-63656733c994,255,,"[120.0, 80.0]",69222,6,,,,,-1.8267007,,Right Foot,,,,"[108.2, 34.9]",,High Pass,,46.61813,,,True,Javier Camuñas Gallego,26169.0,,,True,Outswinging,,Corner,1,From Corner,Javier Fuego Martínez,6751.0,Left Defensive Midfield,16,Recreativo Huelva,1220,['dc42b0f3-365a-492d-b3d6-d39aca3a2e9f'],25,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:06:25.244,Pass,,2008/2009
,,,,,,,,,,,,,,,0.9322,,,,,,,,,,,,,,8ab7d7d6-1da5-48d3-9b26-78fbd5e927cd,257,,"[107.7, 35.9]",69222,6,,,,,0.48447794,,Head,,,,"[111.5, 37.9]",,Low Pass,,4.2941823,,Incomplete,,,,,,,,,,1,From Corner,Javier Camuñas Gallego,26169.0,Left Midfield,16,Recreativo Huelva,1220,['0b3f46c2-c639-48a3-b882-48558892c933'],28,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:06:28.071,Pass,,2008/2009
