50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f777f2db-8152-4e2e-ab53-fe6d8de214e3,866,,,"[29.6, 43.7]",69230,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Fernández González,25969.0,Right Center Back,45,Barcelona,217,['8029f6d7-39cc-4c3a-b293-47bba028f0f4'],5,,,,,,,,,,,,,,,,,Osasuna,422,00:18:05.455,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d6da485d-4058-4239-8203-52a9b02883f2,1175,,,"[87.3, 51.1]",69230,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,66,Barcelona,217,['4e55d779-05fc-4071-9a4e-4e2f1512bef1'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:25:26.238,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,4cd66bbc-72ed-43e8-82e1-86f7bfef30d2,1437,,,"[38.2, 48.0]",69230,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Wing,78,Osasuna,422,['4a78c927-9a23-44a3-a6eb-d14b9faedc9a'],10,,,,,,,,,,,,,,,,,Osasuna,422,00:32:10.758,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,25b5b1a2-44a6-4fba-be5f-d9841c3c193b,1453,,,"[70.5, 71.3]",69230,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Walter Gerardo Pandiani Urquiza,26516.0,Center Forward,81,Osasuna,422,['654290c4-0da8-4133-81e8-0b3cc24d21c2'],29,,,,,,,,,,,,,,,,,Osasuna,422,00:33:29.438,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,86e31578-6154-477d-b2fd-ca5ffa504da5,1598,,,"[71.5, 12.0]",69230,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Left Wing,90,Osasuna,422,['f64c3872-eefe-4b88-a352-56422d52d718'],29,,,,,,,,,,,,,,,,,Osasuna,422,00:36:29.200,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,98c684c9-92a3-4538-a71d-b6f19eb6a814,1676,,,"[90.9, 4.6]",69230,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,96,Barcelona,217,['ef1388bc-66db-4528-b870-b124971619f8'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:39:04.077,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2a65c0c5-9628-4cfc-8f52-327d39cb6db4,1735,,,"[74.9, 72.6]",69230,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Samuel Eto''o Fils,19298.0,Center Forward,102,Barcelona,217,['fafa560b-9ed2-420d-bb06-da779c3a80f9'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:40:46.198,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1005c258-abed-4b5a-b885-68e967f7c640,1949,,,"[66.4, 74.5]",69230,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juan Francisco Torres Belén,6375.0,Right Wing,111,Osasuna,422,['2d17da28-a023-490d-ae35-afd849401939'],1,,,,,,,,,,,,,,,,,Osasuna,422,00:46:01.287,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c4d3f4e1-2ba0-4a05-943d-53fe4b3d23f1,2016,,,"[65.0, 31.6]",69230,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Romero Urtasun,25865.0,Right Center Back,118,Osasuna,422,['5318d587-525c-40bd-8e69-288c950d8f77'],14,,,,,,,,,,,,,,,,,Osasuna,422,00:01:14.258,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5a2a3ea1-9bde-4c28-b715-2c3e2f01d734,2060,,,"[73.4, 4.4]",69230,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaroslav Plašil,3150.0,Left Wing,121,Osasuna,422,"['f3cb0510-c8e4-4714-b069-e9096cafce90', 'fd40c623-bc99-48a8-8640-731ada1fc138']",4,,,,,,,,,,,,,,,,,Osasuna,422,00:02:04.499,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0cea7073-7868-4957-a40a-b2a2e1ae1ccf,2205,,,"[49.0, 14.1]",69230,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,['bd7c32bd-f25c-4428-b634-7ca07cb2491c'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.269,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,581ba91c-fc8f-43f4-844a-7350b8f11d25,2256,,,"[69.4, 6.6]",69230,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,131,Barcelona,217,['4f71782f-d6df-431b-9ca9-924b8a321ce0'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:06:04.983,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b0853f8f-1a97-4d92-9623-99506376a9b1,2350,,,"[94.8, 68.9]",69230,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Wing,135,Osasuna,422,['f3593a53-14ec-4fe6-aaab-bef1d38c9876'],57,,,,,,,,,,,,,,,,,Osasuna,422,00:07:57.523,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,caa66fb6-c331-4fab-bbd8-98f641042b3d,2407,,,"[37.0, 4.7]",69230,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,139,Osasuna,422,['324641c4-4def-4ea1-9f8a-b824f438f490'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:10:20.523,Foul Won,,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,f84899df-3c32-4f34-b8ed-cde7e75d1de2,2479,,,"[43.5, 30.5]",69230,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,142,Barcelona,217,['b6839750-dbff-47aa-ba6c-e0b60937bff9'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:11:45.747,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,98a93a6b-3d7d-416c-bd00-7d402e0493c6,2893,,,"[77.2, 48.6]",69230,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,172,Barcelona,217,['aa1e977b-d056-47bc-8db4-ab2186d3d703'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:22:34.127,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,50072577-e8b4-415e-ada0-6b77ae7fd6dd,3005,,,"[45.4, 54.1]",69230,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,184,Barcelona,217,['93a10368-7610-4e66-ac10-fab74bb85ff3'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:26:45.634,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,True,True,,,,,,,98cb7387-aeb5-4d43-957c-c7fdbfc44c8b,3667,,,"[94.5, 70.1]",69230,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,213,Barcelona,217,['1f3ce720-3589-41ed-bee2-8fa1c7cdbb57'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:44:16.923,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1f017516-e2c0-4847-9f90-a036dfb8096f,3771,,,"[81.1, 75.2]",69230,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Midfield,214,Barcelona,217,['f5a48ea1-bf85-4cc4-b765-02a9370d8bc0'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:46:09.867,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1bb56e8d-32f8-4ee8-bb3f-b8c609c29631,3890,,,"[75.9, 41.8]",69230,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javad Nekounam,26002.0,Left Defensive Midfield,219,Osasuna,422,['e9faaac7-0216-4921-901a-2be95b6c11e5'],33,,,,,,,,,,,,,,,,,Osasuna,422,00:48:33.050,Foul Won,True,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4ae410e5-5207-49d4-9539-b9283044339d,163,,Success In Play,"[40.1, 23.0]",69230,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,12,Osasuna,422,['90ff069b-a014-4b0f-b972-02829f8ae927'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.027,Interception,,2008/2009
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,03134ede-72dc-4f75-8cbd-0bb4e7e82006,312,,Won,"[40.8, 71.4]",69230,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,17,Barcelona,217,"['6230698e-8dfe-4f4f-9dd3-78c27a8e4741', '727d8d4a-f82c-47e3-8a47-1f1567f0a85c']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.303,Interception,True,2008/2009
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,f2579390-bf2d-4299-8084-82f9a4fee4fa,533,,Success In Play,"[30.1, 55.9]",69230,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,26,Barcelona,217,['a17c5f1f-bf13-4bf2-8364-3630e591fa3f'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:09:38.800,Interception,,2008/2009
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,07da83a3-9e8c-4b00-a413-70f7103dd805,552,,Won,"[39.1, 65.8]",69230,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,27,Osasuna,422,['83d2e7c7-c642-4da8-b19b-827048f90323'],52,,,,,,,,,,,,,,,,,Osasuna,422,00:09:52.374,Interception,,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,85046fb1-7b96-4caa-b502-7de0fc99425a,699,,Won,"[82.4, 35.3]",69230,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,['2fef9f83-12dd-478e-ae06-f5773b2f4aa1'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:14:41.768,Interception,,2008/2009
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,ebf809ee-3dc3-4baa-88c6-9f2a8906913e,811,,Success In Play,"[65.0, 65.3]",69230,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,44,Barcelona,217,['42893529-5266-443c-8018-9f1f35b8a9b6'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:17:27.792,Interception,,2008/2009
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,5f4dcfce-a7da-49e5-93d7-d7f7fa225d1b,910,,Won,"[43.2, 44.5]",69230,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,49,Barcelona,217,['07ca0b5c-022a-44ac-8733-b56b8641a6f8'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:19:24.042,Interception,,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,53ca3301-28b8-49df-b92c-23d1fc33ee0b,1177,,Success In Play,"[9.0, 42.5]",69230,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Fernández González,25969.0,Right Center Back,67,Barcelona,217,['57a0ba1a-4f26-4462-81f6-cb19f227cc2b'],13,,,,,,,,,,,,,,,,,Osasuna,422,00:26:13.411,Interception,,2008/2009
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,458ad3e0-d1bc-4a23-80b7-b6f6158263b6,1267,,Won,"[28.9, 42.5]",69230,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Fernández González,25969.0,Right Center Back,71,Osasuna,422,,43,,,,,,,,,,,,,,,,,Osasuna,422,00:27:43.354,Interception,,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1856cefe-4d16-4b89-a350-4ca5005b0404,1465,,Lost Out,"[46.6, 68.2]",69230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,83,Barcelona,217,['87a0b289-8917-4897-93ec-eef24c5ef77d'],0,,,,,,,,,,,,,,,,,Osasuna,422,00:34:00.215,Interception,,2008/2009
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,ba86d616-b29a-4cd4-8d83-f7b0167cd86a,1855,,Won,"[21.9, 25.6]",69230,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,109,Osasuna,422,['26e892a0-6ca9-45dc-ab03-b8a1625b369e'],40,,,,,,,,,,,,,,,,,Osasuna,422,00:43:40.370,Interception,,2008/2009
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,64834fee-16dd-4d55-ac08-78c168acd020,2013,,Won,"[66.7, 31.6]",69230,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Romero Urtasun,25865.0,Right Center Back,118,Osasuna,422,['5bd8b087-6ff7-4285-b8c7-8563981718fd'],13,,,,,,,,,,,,,,,,,Osasuna,422,00:01:13.663,Interception,,2008/2009
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,073e8ced-e6f9-4fdd-92dd-8647fd9e646d,2023,,Won,"[25.3, 66.6]",69230,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,120,Barcelona,217,['0636caa2-46d4-4220-97f1-a0e01fb24462'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.276,Interception,,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e66250ac-28d9-418e-896e-4bc5b8d67a45,2180,,Success In Play,"[19.6, 25.8]",69230,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,126,Osasuna,422,['1db43ed8-d2ee-4c0e-9f12-46e0bee6d5c8'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.041,Interception,,2008/2009
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,847fc2e3-ce10-41d6-9e08-859a56e3bdd4,2337,,Won,"[52.4, 53.0]",69230,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javad Nekounam,26002.0,Left Defensive Midfield,135,Osasuna,422,['b26db164-75f3-445f-891b-d72e0f7135bd'],46,,,,,,,,,,,,,,,,,Osasuna,422,00:07:46.085,Interception,,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,021e9c17-6e48-44db-9f34-6a80564bfb71,2536,,Won,"[36.5, 74.2]",69230,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,151,Barcelona,217,['6b3acf03-4ffa-468e-b372-efc38a86c406'],5,,,,,,,,,,,,,,,,,Osasuna,422,00:13:05.958,Interception,,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,da3a8084-d625-4922-a4d6-3dd89e4131e7,2550,,Lost In Play,"[24.2, 46.5]",69230,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Romero Urtasun,25865.0,Right Center Back,151,Barcelona,217,['e89a3c1d-0da5-4abc-b5ca-81ca99f31172'],15,,,,,,,,,,,,,,,,,Osasuna,422,00:13:15.652,Interception,,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,07271c70-a374-4823-a2aa-13a5210f64f9,2648,,Won,"[67.5, 17.5]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javad Nekounam,26002.0,Left Defensive Midfield,157,Barcelona,217,['5607c0a6-0fe2-414e-8662-1459178ce522'],44,,,,,,,,,,,,,,,,,Osasuna,422,00:15:44.982,Interception,,2008/2009
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,b1da0484-dbc2-4bde-a506-ffd8225ee4ad,3091,,Won,"[64.2, 14.6]",69230,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,188,Osasuna,422,['8d22ba8d-a621-4f10-ba6b-5b2b20a31b24'],8,,,,,,,,,,,,,,,,,Osasuna,422,00:29:08.967,Interception,,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f8b465fc-62c6-4798-80b5-fe7ca8133696,3291,,Success In Play,"[15.0, 57.1]",69230,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztián Vadócz,26660.0,Center Attacking Midfield,198,Barcelona,217,['e76012a4-5ab7-4aa9-be06-81462430cbe6'],27,,,,,,,,,,,,,,,,,Osasuna,422,00:34:27.850,Interception,,2008/2009
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,ccceb630-dd3b-4953-afa5-95716c685776,3422,,Won,"[41.7, 73.5]",69230,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,202,Barcelona,217,['1ec97204-85bf-43bc-a288-981d5c3a4ec7'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:38:09.796,Interception,,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2d381402-ae23-43c2-af89-d6abd9363428,3494,,Won,"[26.0, 62.9]",69230,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,205,Osasuna,422,['9d253a2f-421b-48b1-8923-49d5625fbc74'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:40:41.134,Interception,,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bb386dea-45df-45c7-8808-5fdf7711fc73,3591,,Success In Play,"[51.8, 49.9]",69230,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Flaño Bezunartea,24313.0,Left Center Back,211,Osasuna,422,['e76dccbe-8b8f-4a59-be85-9f273eb76774'],46,,,,,,,,,,,,,,,,,Osasuna,422,00:42:46.572,Interception,,2008/2009
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,8436a694-2440-4013-b7af-30f14d44c03d,3728,,Won,"[46.8, 3.7]",69230,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Midfield,214,Barcelona,217,['abe6b747-a60b-4609-a5ac-8401a400ff02'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:45:30.580,Interception,,2008/2009
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a5f50e7c-62eb-46e9-a28a-ad03a63a2efc,3867,,Lost Out,"[15.2, 70.6]",69230,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,217,Barcelona,217,['d79613ac-5762-4e45-8cd8-ad90716e83b2'],57,,,,,,,,,,,,,,,,,Osasuna,422,00:47:57.232,Interception,,2008/2009
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,9235c68d-1da4-4bc1-ba01-3ff2ff9d9719,166,,,"[55.3, 18.1]",69230,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,12,Osasuna,422,['d49b9bf9-e335-443a-8fa8-a30b287175fe'],57,,,,,,,,,,,,,,,,,Osasuna,422,00:02:57.000,Clearance,True,2008/2009
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,88c91cb5-e63c-427c-8e0a-20307b05698c,168,,,"[43.9, 51.1]",69230,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Osasuna,422,['5c641f80-2ebe-4ca9-a3e6-ce31d8993dc3'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.354,Clearance,True,2008/2009
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,e50171d1-b08e-406c-9d2c-379e3fa09538,189,,,"[10.7, 34.8]",69230,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Flaño Bezunartea,24313.0,Left Center Back,13,Barcelona,217,"['529c7d7d-0f8f-4a36-9cda-e9b7762c01f9', '80ad23b4-5bff-4235-bc7f-e55ad149f036']",17,,,,,,,,,,,,,,,,,Osasuna,422,00:03:17.675,Clearance,True,2008/2009
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,f8d46ac9-eade-4ec2-8e7d-a28bc8b9ad63,335,,,"[35.2, 20.3]",69230,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,18,Osasuna,422,['39e551e0-cdc6-4f45-9b03-ba5ba967c19a'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.234,Clearance,True,2008/2009
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,274f9ac5-4e40-4736-8f81-6e70e2cb084f,428,,,"[31.6, 73.3]",69230,7,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,22,Osasuna,422,['f53bde85-13b8-46ca-a6fd-eb17a66e952a'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:07:26.160,Clearance,True,2008/2009
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,045c4ffb-64d4-4a7a-aaf0-75b605147b27,434,,,"[26.7, 61.2]",69230,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,23,Osasuna,422,['ea450230-b7f9-4220-861b-51b7313d6d02'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:07:40.411,Clearance,True,2008/2009
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,f7d615e1-1ba1-42b0-a04e-c7391abc7ef9,594,,,"[1.0, 50.3]",69230,10,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,28,Barcelona,217,['79181cd7-8bdc-4570-8fbc-767b854fa303'],20,,,,,,,,,,,,,,,,,Osasuna,422,00:10:20.279,Clearance,True,2008/2009
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,8a4ad8fa-880a-4847-b430-8879f3e207e2,607,,,"[20.4, 58.8]",69230,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,29,Barcelona,217,,57,,,,,,,,,,,,,,,,,Osasuna,422,00:10:57.036,Clearance,True,2008/2009
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,ee275078-2a23-4cda-b1f5-a1e901747147,617,,,"[49.9, 74.7]",69230,11,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Flaño Bezunartea,24313.0,Left Center Back,30,Osasuna,422,,41,,,,,,,,,,,,,,,,,Osasuna,422,00:11:41.086,Clearance,True,2008/2009
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,c5b48b60-9e61-4e3e-8129-1240dfd69396,644,,,"[3.9, 47.6]",69230,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Francisco Puñal Martínez,25874.0,Right Defensive Midfield,34,Barcelona,217,['02ee46af-10fa-458c-9d1b-54012276e1fc'],24,,,,,,,,,,,,,,,,,Osasuna,422,00:12:24.593,Clearance,True,2008/2009
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,8fda97f7-3d29-4947-b1ce-ed6a31fdb90c,646,,,"[7.3, 58.5]",69230,12,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,César Azpilicueta Tanco,3957.0,Right Back,34,Barcelona,217,,26,,,,,,,,,,,,,,,,,Osasuna,422,00:12:26.609,Clearance,True,2008/2009
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,4f9e16cb-e0d5-42dd-810b-b73f15a26737,679,,,"[51.2, 22.7]",69230,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Seydou Kéita,20169.0,Left Center Midfield,37,Osasuna,422,"['14455cf6-a1a6-4df4-996c-c6c9b6e0ff89', 'dc6599bc-4412-4d28-90f9-95ab9965428e']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:13:51.930,Clearance,True,2008/2009
