bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.774379,,,,,,,,,,,,,,,ba112504-ee72-48ca-ab62-c84f8b4c73fc,3546,,"[111.7, 46.3]",9609,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,175,Barcelona,217,['c831cf42-4ae8-4561-9605-24de2a595b30'],57,,Left Foot,"[120.0, 36.9, 1.6]",True,"[{'location': [114.5, 47.7], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 43.7], 'player': {'id': 6698, 'name': 'Marko Dmitrović'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.5, 25.6], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.6, 41.3], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [115.6, 51.0], 'player': {'id': 6400, 'name': 'Aleix Vidal Parreu'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.2, 39.6], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.3, 36.1], 'player': {'id': 6703, 'name': 'Christian Rivera Hernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.6, 43.0], 'player': {'id': 6708, 'name': 'Paulo André Rodrigues de Oliveira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.1, 48.7], 'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 49.4], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",a92cf364-9aa2-46eb-a792-6f74a6f619a9,,Goal,,0.11769616,Normal,Open Play,,,,,,Barcelona,217,00:41:57.571,Shot,,2017/2018
,,,,,,,,,,,,,,,,,1.169934,,,,,,,,,,,,,,,770b4615-e455-4a36-b8f0-0e80dcd973a3,3615,,"[105.7, 38.6]",9609,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charles Días Barbosa de Oliveira,6707.0,Center Forward,180,Eibar,322,"['1efe720c-f912-426e-9d48-8e123410ff24', 'c91ead4a-5e85-4012-ad3c-33eb27adc2a7']",50,True,Head,"[120.0, 40.8, 2.9]",,"[{'location': [105.1, 51.7], 'player': {'id': 6710, 'name': 'Rubén Peña Jiménez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.8, 34.2], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.6, 11.4], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.3, 50.6], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.1, 35.0], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 39.2], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 49.4], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.2, 39.1], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 37.3], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",49a17556-4c56-43a6-bfb7-df06a468e6b0,,Post,,0.025607547,Normal,Open Play,,,,,,Eibar,322,00:44:50.249,Shot,True,2017/2018
,,,,,,,,,,,,,,,,,0.590636,,,,,,,,,,,,,,,88d450c1-eb9f-4473-975f-b42fed6be2c2,3653,,"[96.2, 39.7]",9609,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Takashi Inui,5687.0,Left Wing,182,Eibar,322,"['0aa3e9af-1f86-48e7-ae3c-7db56f9a73d4', '89006d12-33d9-47ce-80ff-01507dc6fdc2']",50,,Right Foot,"[112.9, 41.5]",,"[{'location': [116.5, 40.4], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.6, 15.6], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.7, 31.8], 'player': {'id': 6400, 'name': 'Aleix Vidal Parreu'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.6, 52.9], 'player': {'id': 6710, 'name': 'Rubén Peña Jiménez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [92.3, 39.8], 'player': {'id': 6703, 'name': 'Christian Rivera Hernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.2, 36.9], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.8, 50.8], 'player': {'id': 6701, 'name': 'Joan Jordán Moreno'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [82.9, 60.8], 'player': {'id': 6709, 'name': 'Anaitz Arbilla Zabala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.3, 41.7], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 59.9], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 35.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 42.3], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.5, 37.8], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,Blocked,,0.04600832,Normal,Open Play,,,,,,Eibar,322,00:45:50.452,Shot,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Saved Twice,Set,,,Standing,Shot Saved,34c8df93-7a8b-4fa4-bd27-01d01b56527a,187,,"[5.6, 43.5]",9609,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,9,Barcelona,217,['bbffb5ce-632d-4cdd-aacf-e5e09d6e637f'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.710,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,Touched Out,Set,,True,Standing,Shot Saved Off Target,f84c229c-8983-4608-8a75-ca3bcae289aa,491,,"[2.1, 43.8]",9609,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,23,Eibar,322,['9bc342a6-e653-447d-8599-f3a66a8e0887'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:10.599,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,,,Collected,63314402-f497-438e-9746-297aaf2d4164,657,,"[8.4, 42.2]",9609,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marko Dmitrović,6698.0,Goalkeeper,35,Eibar,322,['c258799b-eee8-4f9c-ade3-59004ca6f9cd'],22,,,,,,,,,,,,,,,,,,Eibar,322,00:14:22.106,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,,,Diving,Penalty Conceded,117befb0-f139-4bdc-850e-094bba1d0e65,882,,"[1.0, 40.0]",9609,20,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Marko Dmitrović,6698.0,Goalkeeper,45,Barcelona,217,['d4705b10-9d1a-4ab1-8b79-52d63507923f'],1,,,,,,,,,,,,,,,,,,Eibar,322,00:20:01.872,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,,,Standing,Shot Saved,27a85280-d0c9-4ffa-9c6b-25a0f49f90ae,1002,,"[2.8, 39.0]",9609,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,54,Barcelona,217,['cd16fc7d-0a54-4eb2-85e4-9af839ae6908'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:13.892,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,,,Diving,Shot Saved,a98ccfd7-29fb-4c8e-8328-f47b1709a81b,1086,,"[1.7, 39.6]",9609,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marko Dmitrović,6698.0,Goalkeeper,62,Barcelona,217,['e091c827-7ebd-4635-ae8e-dcbb18305012'],47,,,,,,,,,,,,,,,,,,Eibar,322,00:25:47.422,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.3, 35.5]",,Set,,,,Shot Faced,1d91e4af-6833-40db-93ae-e8cc0f2dc5f2,1156,,"[2.3, 35.5]",9609,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,68,Eibar,322,['10f42ac0-7e41-4476-83fc-64e12e199a33'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:14.184,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.2, 38.5]",,Set,,,,Shot Faced,e8403dbe-153f-4090-bf9f-04356b38347c,1253,,"[2.2, 38.5]",9609,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,69,Eibar,322,['d41bbb03-0532-4c85-8c9c-27e758cabf64'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:46.126,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,Touched Out,Set,,,Diving,Shot Saved,1ae3f06c-a383-4ded-84ec-4a411f8f8f04,1562,,"[3.3, 39.3]",9609,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marko Dmitrović,6698.0,Goalkeeper,80,Barcelona,217,['46263ab7-ba56-47d1-a0b7-65f3f8c5952f'],44,,,,,,,,,,,,,,,,,,Eibar,322,00:36:44.959,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,,,Standing,Goal Conceded,ee1f495a-5563-429e-b00a-97e14c108179,1567,,"[1.7, 40.4]",9609,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marko Dmitrović,6698.0,Goalkeeper,81,Barcelona,217,['a22c750f-c396-4218-9973-2fdc3a104169'],12,,,,,,,,,,,,,,,,,,Eibar,322,00:37:12.188,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Punched out,,True,,,Punch,f4b064e9-729f-42d6-83a0-b55948bae20a,1764,,"[7.6, 31.6]",9609,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marko Dmitrović,6698.0,Goalkeeper,94,Barcelona,217,,11,,,,,,,,,,,,,,,,,,Eibar,322,00:43:11.858,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.6, 39.7]",,Set,,,,Shot Faced,51c8a600-3e49-41be-99fa-49c57b9e42dc,1851,,"[1.6, 39.7]",9609,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,97,Eibar,322,['415705a6-d563-461b-8ef1-f73303876bae'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:32.012,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Won,,,,,Smother,cc21de43-87cb-48bd-a0e4-127771415598,2031,,"[31.1, 48.0]",9609,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marko Dmitrović,6698.0,Goalkeeper,107,Eibar,322,['d12030bf-356d-44db-a9eb-3d9d23513df0'],33,,,,,,,,,,,,,,,,,,Eibar,322,00:03:33.930,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,In Play Danger,Set,,,Diving,Shot Saved,7dd219d5-0e25-4724-bbb1-8d29ffadf20e,2249,,"[3.9, 39.6]",9609,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Dmitrović,6698.0,Goalkeeper,116,Barcelona,217,['d322885f-19af-4a9b-955b-98b7a132bf52'],43,,,,,,,,,,,,,,,,,,Eibar,322,00:07:43.328,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,,,Standing,Goal Conceded,668106b1-02fa-423f-89a7-b8ec2c1c8359,2253,,"[4.5, 46.2]",9609,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Dmitrović,6698.0,Goalkeeper,116,Barcelona,217,['fc9ff0d8-8e7d-4f90-8bac-e90cb089b9fc'],46,,,,,,,,,,,,,,,,,,Eibar,322,00:07:46.262,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,,,Standing,Goal Conceded,a26040f5-4e72-4c81-8b1f-e781c39043d3,2406,,"[2.7, 42.4]",9609,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,123,Eibar,322,['7c649234-771a-4d12-baec-cdefddd42d69'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:41.766,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,,,Diving,Goal Conceded,3d66c44d-6ee4-4281-9174-8954e693245c,2501,,"[4.3, 41.3]",9609,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marko Dmitrović,6698.0,Goalkeeper,124,Barcelona,217,['8bbfe3f7-2e14-4af7-ad0c-92c786276624'],42,,,,,,,,,,,,,,,,,,Eibar,322,00:13:42.123,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,Left Hand,,In Play Danger,Set,,,Standing,Shot Saved,e7202c00-4fd3-48e8-ad2f-3f6688d4864f,2594,,"[2.8, 44.5]",9609,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,128,Eibar,322,['43d81c50-13d4-4c1a-9103-58bc34de3354'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:20.708,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,Left Foot,,Touched In,Set,,,Standing,Goal Conceded,c23d68b8-f31b-4960-b03c-92692c99d50a,2616,,"[5.4, 36.1]",9609,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Dmitrović,6698.0,Goalkeeper,129,Barcelona,217,['9e13945c-7e87-42b3-899a-2d19cd039a5f'],38,,,,,,,,,,,,,,,,,,Eibar,322,00:16:38.594,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,,,Keeper Sweeper,20d7e3dc-1b1b-4ab4-aa2e-8b1150eb1861,2683,,"[21.1, 19.5]",9609,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marko Dmitrović,6698.0,Goalkeeper,133,Eibar,322,['c5f385c3-ebdc-4c2a-8157-cba714adca00'],57,,,,,,,,,,,,,,,,,,Eibar,322,00:18:57.741,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,Left Foot,,Clear,,,,,Keeper Sweeper,e4bf0ff9-c0e0-442b-bb19-63434f0863a0,2753,,"[9.5, 14.9]",9609,66,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,136,Eibar,322,['5c96f46a-c19e-4525-b6a2-995b024d68b5'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:10.674,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,Right Foot,,Clear,,,,,Keeper Sweeper,e7fea6cf-7b4b-4916-a63f-dd81044f8c89,2780,,"[23.7, 59.7]",9609,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Dmitrović,6698.0,Goalkeeper,139,Barcelona,217,"['62a9c4bb-adb4-47dc-a0cd-f13b271e072e', '833814ed-d9b3-43e7-a550-a4719519dcc8']",18,,,,,,,,,,,,,,,,,,Eibar,322,00:22:18.837,Goal Keeper,True,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,,,Collected,6f303f5f-2122-4f40-af0a-1fb70efbf029,2859,,"[5.9, 41.0]",9609,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marko Dmitrović,6698.0,Goalkeeper,143,Eibar,322,['38c00552-36a0-4806-afaa-3019ddd55f9b'],10,,,,,,,,,,,,,,,,,,Eibar,322,00:24:10.905,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,Head,,Clear,,,,,Keeper Sweeper,5cc8216f-0f8d-4e05-9523-ef3b9841f1db,2863,,"[27.9, 26.2]",9609,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,143,Eibar,322,['8e47187c-5867-4f5e-a538-7bca1113387b'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:16.710,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,Right Foot,,In Play Danger,Set,,,Standing,Shot Saved,7dc06aac-a5b0-4165-9595-63588ae0ce01,2920,,"[4.6, 46.2]",9609,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Dmitrović,6698.0,Goalkeeper,147,Barcelona,217,['729d9c9c-0e93-45ce-86a8-fa33008bf1ec'],38,,,,,,,,,,,,,,,,,,Eibar,322,00:25:38.025,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.6, 39.8]",,Set,,,,Shot Faced,20e4c250-755c-4cc5-b8e1-19c62bad4a55,3251,,"[1.6, 39.8]",9609,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marko Dmitrović,6698.0,Goalkeeper,162,Barcelona,217,['22b3929d-a738-4b7a-8f5e-c2e9dbd97875'],40,,,,,,,,,,,,,,,,,,Eibar,322,00:35:40.184,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.0, 41.1]",,Set,,,,Shot Faced,89126178-a4f3-4f69-98f2-044b7aa4b7bb,3371,,"[3.0, 41.1]",9609,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,168,Eibar,322,['c7ba709d-00c6-4d0f-924a-09821b704a75'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:03.146,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.9, 35.2]",,Set,,,,Shot Faced,274e7e15-6c29-4b2b-b1a5-053a3e7c6a04,3478,,"[2.9, 35.2]",9609,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,173,Eibar,322,['d13b12e6-a9df-4d51-b78a-a9f13578776e'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:27.987,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.5, 38.3]",,Set,,,,Shot Faced,22ebd79c-4fb4-40e0-b160-6b42ae6b3e91,3486,,"[2.5, 38.3]",9609,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,174,Eibar,322,['418ab8c2-3ef4-472f-af04-465d94651c86'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.115,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,,,Standing,Goal Conceded,c831cf42-4ae8-4561-9605-24de2a595b30,3547,,"[2.1, 36.4]",9609,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Dmitrović,6698.0,Goalkeeper,175,Barcelona,217,['ba112504-ee72-48ca-ab62-c84f8b4c73fc'],58,,,,,,,,,,,,,,,,,,Eibar,322,00:41:58.345,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.9, 41.0]",,Set,,,,Shot Faced,1efe720c-f912-426e-9d48-8e123410ff24,3616,,"[2.9, 41.0]",9609,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,180,Eibar,322,['770b4615-e455-4a36-b8f0-0e80dcd973a3'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:51.419,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.6, 39.7]",,Set,,,,Shot Faced,89006d12-33d9-47ce-80ff-01507dc6fdc2,3655,,"[3.6, 39.7]",9609,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,182,Eibar,322,['88d450c1-eb9f-4473-975f-b42fed6be2c2'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:51.378,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,42fd0b4d-4b94-4291-8d3e-f20b027eccd2,201,,"[99.6, 48.7]",9609,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,14,Barcelona,217,,22,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.434,Miscontrol,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,76de25b4-ef56-421f-bfee-bf7ccc28c05e,536,,"[45.4, 7.8]",9609,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Wing,28,Barcelona,217,,57,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:57.786,Miscontrol,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,31382dbe-afca-411c-82a6-f1db0b927038,693,,"[104.6, 72.4]",9609,15,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Wing,38,Barcelona,217,,17,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:17.236,Miscontrol,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c0c95d81-9e14-4b9a-92be-f47bc7fe15af,1041,,"[45.4, 6.3]",9609,25,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,61,Eibar,322,,1,,,,,,,,,,,,,,,,,,Eibar,322,00:25:01.073,Miscontrol,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,48da7ada-b5c9-4a8e-ba3e-bb8580a824a8,1128,,"[45.8, 42.3]",9609,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,65,Eibar,322,,40,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:40.469,Miscontrol,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,55a3367f-907d-43ca-b8e2-72de44fe5dac,1363,,"[90.4, 48.1]",9609,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,74,Barcelona,217,['0d5ac850-680e-4d15-b91f-01a647279676'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:41.411,Miscontrol,True,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,00107215-0472-4f6e-99df-bf6b3645c408,1607,,"[42.6, 64.0]",9609,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,87,Barcelona,217,,10,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:10.485,Miscontrol,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c274a039-86f5-4a5f-bc70-ed5dd16a6dda,1621,,"[54.0, 2.9]",9609,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Wing,88,Barcelona,217,,35,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:35.539,Miscontrol,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4caae652-15c7-4e5e-9975-0807bed6315c,1722,,"[47.4, 3.5]",9609,42,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,92,Barcelona,217,,7,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:07.985,Miscontrol,,2017/2018
