50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,1.112779,,,,,,,,,,,,,,ac27baa7-1f6e-4cf3-8339-10cc83019084,376,,,"[78.4, 70.4]",68366,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Fernando Arango Sáenz,25995.0,Right Midfield,28,Barcelona,217,"['7259e711-3c9c-4ba6-ad93-d7da3fe1135b', 'acd1dafd-6b8d-4475-97fd-ea3074f1206e']",10,,,,,,,,,,,,,,,,,,Mallorca,1043,00:07:10.441,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.951716,,,,,,,,,,,,,,78ab8bd6-d664-438e-8ee4-45712a27c745,386,,,"[62.1, 23.2]",68366,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Angelos Basinas,19771.0,Left Center Midfield,28,Barcelona,217,"['45202208-537e-464d-8b1d-be05c81bc282', 'cbad86c6-4693-46e8-a838-8c6d2d8e6459']",19,,,,,,,,,,,,,,,,,,Mallorca,1043,00:07:19.448,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.052234,,,,,,,,,,,,,,e64f84ea-fa46-4935-a034-7d4c6dc9c376,392,,,"[76.1, 21.2]",68366,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel González Güiza,20132.0,Left Center Forward,28,Barcelona,217,"['acf785d1-5e99-4b4f-aeb0-548250e3fd42', 'c7b7b0ba-b6de-4fcc-b4a5-dbf40cf01047']",22,,,,,,,,,,,,,,,,,,Mallorca,1043,00:07:22.063,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.990947,,,,,,,,,,,,,,3b56d019-55e9-4f8f-af3b-900429617da2,405,,,"[59.3, 53.3]",68366,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel González Güiza,20132.0,Left Center Forward,28,Barcelona,217,"['42adf44e-6a91-4293-b130-1694aaf919e3', '7c0f7848-581f-4f7a-a4c7-e0d382523527']",37,,,,,,,,,,,,,,,,,,Mallorca,1043,00:07:37.853,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.791109,,,,,,,,,,,,,,a1540b95-4683-454b-add4-336b480414a6,413,,,"[45.8, 23.9]",68366,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Carlos de Araújo Nunes,25992.0,Left Center Back,28,Barcelona,217,"['4b7616e4-f2a4-4bf4-a32d-a714048953c4', '897273e3-ff2c-4e74-869b-e6b5bb0c5ecb', 'ca19395c-9bbc-4b78-8549-cf87ac9b3e18']",46,,,,,,,,,,,,,,,,,,Mallorca,1043,00:07:46.137,Pressure,,2007/2008
,,,,,,,,,,,,True,,,,,,,4.98418,,,,,,,,,,,,,,a06f2d95-05f8-4684-93d8-17548b6a6bc0,429,,,"[68.5, 60.8]",68366,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,29,Mallorca,1043,['d832991f-263a-4c94-9ce3-940a89ee6ff2'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:56.306,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.404157,,,,,,,,,,,,,,5e63222a-061b-4312-bf39-f99699ffd3f1,430,,,"[54.8, 75.7]",68366,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,29,Mallorca,1043,,1,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:01.733,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.019076,,,,,,,,,,,,,,1539e276-faac-4823-a40c-9206c05c7255,436,,,"[46.3, 73.7]",68366,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,30,Mallorca,1043,"['64e05063-5d45-4832-9147-4fe5c6ad079f', 'f1efbda7-0ab3-4063-b041-9b49357e7bbe', 'f21f5c42-e666-4a62-8489-4af2b543901e']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:17.096,Pressure,,2007/2008
,,,,,,,,,,,,True,,,,,,,0.86246,,,,,,,,,,,,,,fb4307b9-14bc-43c9-9fca-dd39217bbb80,450,,,"[82.9, 47.3]",68366,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Varela Ramos,26201.0,Left Midfield,31,Barcelona,217,"['927f9d63-0169-40ff-8039-9aa62af1e9a7', 'c6cd3b02-8409-4803-9225-31a4eb8bdc7d']",25,,,,,,,,,,,,,,,,,,Mallorca,1043,00:08:25.426,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.606635,,,,,,,,,,,,,,daab1029-3a31-4be4-a549-53319c0b9e58,464,,,"[33.2, 6.0]",68366,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,32,Mallorca,1043,"['8584cefc-1f8f-4495-bce6-af951d524ba6', 'e0cb251a-3fc2-4398-afa6-6bc463967e48']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:38.913,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.501538,,,,,,,,,,,,,,994302b0-99e4-40f6-966d-699768b7197f,477,,,"[44.9, 9.3]",68366,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,32,Mallorca,1043,"['bba2691f-6716-4ebd-979f-6fa1c3378494', 'e0b55728-5d36-47c3-80e1-1c9f22a2ed42']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:50.759,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.885202,,,,,,,,,,,,,,bd95cd97-e12d-477b-a92a-94fa155a43c2,493,,,"[73.5, 26.8]",68366,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angelos Basinas,19771.0,Left Center Midfield,33,Barcelona,217,"['4d46d2c1-0f1c-4600-a30b-177abc8c4e9e', '85fbbbfd-2d11-4cc6-9404-8b8205bdc3b4', '9fb7b53c-cd56-49f7-b493-48e113d9d6ce']",8,,,,,,,,,,,,,,,,,,Mallorca,1043,00:09:08.776,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.876524,,,,,,,,,,,,,,ba8f1784-6950-44c9-ad0b-8c1d1aea62c3,503,,,"[76.7, 74.1]",68366,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Fernando Arango Sáenz,25995.0,Right Midfield,33,Barcelona,217,"['4543721b-7d97-4bf6-934f-8a16f9f9c5c9', 'c72fb284-e761-4a0b-b832-e763b225f87f']",16,,,,,,,,,,,,,,,,,,Mallorca,1043,00:09:16.370,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.055891,,,,,,,,,,,,,,2155d891-d858-4bda-b1be-bd858028a0ad,521,,,"[57.3, 25.6]",68366,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Varela Ramos,26201.0,Left Midfield,33,Barcelona,217,"['e477b1aa-ecbe-4934-a8e7-f4b9c9d40c87', 'fc587142-49f1-46ce-b2b4-c314f22fb765']",27,,,,,,,,,,,,,,,,,,Mallorca,1043,00:09:27.469,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.129156,,,,,,,,,,,,,,b8b9f464-ff78-4ec3-bdbe-0b67cecba201,525,,,"[39.0, 25.5]",68366,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Carlos de Araújo Nunes,25992.0,Left Center Back,33,Barcelona,217,['5d3d195f-eb15-4a27-862e-57d6336d5829'],29,,,,,,,,,,,,,,,,,,Mallorca,1043,00:09:29.763,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.670001,,,,,,,,,,,,,,bc45c8ea-1153-4ce0-9df7-daa5961c3b84,526,,,"[40.5, 24.6]",68366,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Varela Ramos,26201.0,Left Midfield,33,Barcelona,217,,30,,,,,,,,,,,,,,,,,,Mallorca,1043,00:09:30.573,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.717935,,,,,,,,,,,,,,8dedd2df-558f-4466-acb9-a0b728bb6354,535,,,"[22.6, 39.1]",68366,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Navarro Pedrós,26012.0,Right Center Back,34,Barcelona,217,"['72b010c9-50bd-4b75-be7f-c22cbb9bbd01', '87d92bd0-b235-43f8-93c5-af9b433e9c53', '9b73280c-e6d5-4e82-b4ce-40e248ab0d4f', 'a15c4aec-ae8b-4a85-822a-d1acac3ff9b3']",49,,,,,,,,,,,,,,,,,,Mallorca,1043,00:09:49.096,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.888945,,,,,,,,,,,,,,d0fd4402-5e03-4337-a88d-1fb5ca2b4324,550,,,"[6.2, 64.9]",68366,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Borja Valero Iglesias,6997.0,Right Center Midfield,36,Barcelona,217,['cd53d96f-e6d9-4a64-a66f-fb32cef5850e'],39,,,,,,,,,,,,,,,,,,Mallorca,1043,00:10:39.664,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.331776,,,,,,,,,,,,,,0827bfe0-40bd-43e7-98d1-bca736cca9b2,557,,,"[75.0, 29.4]",68366,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,37,Mallorca,1043,['66b37db9-1fa5-47a0-b4fb-07e15f073441'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:50.137,Pressure,,2007/2008
,,,,,,,,,,,,True,,,,,,,2.591159,,,,,,,,,,,,,,fd7b0d41-e035-4a60-bd9c-1173e02fc387,570,,,"[36.9, 54.3]",68366,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Center Midfield,38,Barcelona,217,['772dc77d-fc77-4ef7-a590-edf16cac6205'],57,,,,,,,,,,,,,,,,,,Mallorca,1043,00:10:57.746,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.690025,,,,,,,,,,,,,,23651b48-249f-42f2-9842-a164c11a5d7d,571,,,"[17.5, 56.7]",68366,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Center Midfield,38,Barcelona,217,,1,,,,,,,,,,,,,,,,,,Mallorca,1043,00:11:01.114,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.077326,,,,,,,,,,,,,,b3ef011c-3a93-4cfd-86f8-b0bfbc424315,582,,,"[45.3, 12.0]",68366,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre Achille Webó Kouamo,25876.0,Right Center Forward,38,Barcelona,217,"['30c992b3-1573-45fa-a5fd-3b97d5171343', 'f2a2b3cd-14bd-45ee-837f-e7dee0ffdfcd']",13,,,,,,,,,,,,,,,,,,Mallorca,1043,00:11:13.686,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.600881,,,,,,,,,,,,,,b4e4b341-46c5-4c72-86ed-e60d037d2604,589,,,"[87.3, 74.8]",68366,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Right Center Midfield,39,Mallorca,1043,['5d000a5a-4d4c-4801-8e48-9dd724b6d632'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:31.448,Pressure,,2007/2008
,,,,,,,,,,,,True,,,,,,,1.383876,,,,,,,,,,,,,,446f3abb-bfc4-45e5-8d28-79b94aba75f5,596,,,"[22.1, 22.9]",68366,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,David Navarro Pedrós,26012.0,Right Center Back,40,Barcelona,217,['042a0a6a-fa21-49c6-9e17-14d28a76929a'],36,,,,,,,,,,,,,,,,,,Mallorca,1043,00:11:36.274,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.399599,,,,,,,,,,,,,,83b27e9a-f183-4f30-9709-81d33ddf1757,612,,,"[34.4, 56.2]",68366,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,41,Mallorca,1043,"['91f6ad31-3421-4ab0-aed6-c2f226349f03', 'c3c52808-dc76-463b-96de-bbb7da9765c0', 'd3abe897-4d9f-4690-afc6-7da2a7c6d192']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:11.950,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.778923,,,,,,,,,,,,,,08f76e09-1abd-4963-bc79-005257fe0181,628,,,"[97.4, 60.5]",68366,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Fernando Arango Sáenz,25995.0,Right Midfield,41,Mallorca,1043,,23,,,,,,,,,,,,,,,,,,Mallorca,1043,00:12:23.103,Pressure,,2007/2008
,,,,,,,,,,,,True,,,,,,,0.653777,,,,,,,,,,,,,,02a3f762-f6dc-4d9e-a382-36e8e34bdd67,630,,,"[103.0, 68.8]",68366,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Fernando Arango Sáenz,25995.0,Right Midfield,42,Barcelona,217,"['3b4143de-d931-4015-be8b-bfef2f428ff9', '4256f3ef-0ab7-4700-8198-5d1b2ca2a471']",24,,,,,,,,,,,,,,,,,,Mallorca,1043,00:12:24.073,Pressure,,2007/2008
,,,,,,,,,,,,True,,,,,,,0.88026,,,,,,,,,,,,,,3c278f37-0405-4024-9ebe-913b9a258581,634,,,"[82.2, 62.9]",68366,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Center Midfield,42,Barcelona,217,"['5b2a8742-796a-48a8-aed9-2bd60c7336e3', '6bac6346-db7d-48ea-95c2-57c832bdfb92', 'cc1403fe-ae68-402b-8204-5fe2c4e9c6ff']",26,,,,,,,,,,,,,,,,,,Mallorca,1043,00:12:26.904,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.14724,,,,,,,,,,,,,,484fd4c7-2c2a-4473-9509-4b8a3496bd44,664,,,"[52.8, 63.2]",68366,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,43,Mallorca,1043,['3dc4ce87-e3ce-4a7c-935c-2faf722eedef'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:50.716,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.40047,,,,,,,,,,,,,,b6d72bd2-959e-41f1-921f-b991808d6633,674,,,"[68.5, 37.1]",68366,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,43,Mallorca,1043,"['14d47b22-0a3c-46e4-9763-be0ea0efc64d', '9bc188e1-cfd6-4c9b-ba38-1e0f817c848d']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:01.173,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.437118,,,,,,,,,,,,,,736f04c8-8e4b-4bed-a916-50652f9c0053,675,,,"[77.7, 36.2]",68366,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,43,Mallorca,1043,"['14d47b22-0a3c-46e4-9763-be0ea0efc64d', '9bc188e1-cfd6-4c9b-ba38-1e0f817c848d', 'b371ebdf-f57c-46f0-8acb-9abe97099be3']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:01.419,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.873088,,,,,,,,,,,,,,4115d690-b96a-404a-b377-cd0257a5820c,690,,,"[37.3, 76.2]",68366,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,43,Mallorca,1043,['5ae13abd-6f09-4382-bfdc-ac13f32034a4'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:12.520,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.109801,,,,,,,,,,,,,,85d9c146-cf1e-478b-b752-d0d0cd550490,699,,,"[28.9, 59.3]",68366,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,43,Mallorca,1043,['6f942396-85cc-4ba9-9715-7a6c0a188285'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:24.079,Pressure,,2007/2008
,,,,,,,,,,,,True,,,,,,,1.9704,,,,,,,,,,,,,,a23989e2-ffff-4021-a55a-7e53cd66339d,720,,,"[39.2, 49.0]",68366,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel González Güiza,20132.0,Left Center Forward,50,Barcelona,217,"['62b6bb02-9915-4154-a998-5a7e0f7abe17', 'c6b9a82d-ce43-47f7-8134-4fd78c45cd4f']",52,,,,,,,,,,,,,,,,,,Mallorca,1043,00:13:52.929,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.73243,,,,,,,,,,,,,,adcc3f7b-9503-443a-ac16-3c5297489978,737,,,"[49.8, 52.3]",68366,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Center Midfield,50,Barcelona,217,"['9da79466-1827-4b48-bcd6-3fa64da5bd03', 'a81a006d-3b96-4a8e-b191-f54684611bb1', 'e312b396-4093-4120-8bae-2998d43ab62c']",6,,,,,,,,,,,,,,,,,,Mallorca,1043,00:14:06.111,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.532784,,,,,,,,,,,,,,1c7809f4-8762-4f4b-9179-bfb3f4d5f231,742,,,"[55.4, 40.0]",68366,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Center Midfield,50,Barcelona,217,,9,,,,,,,,,,,,,,,,,,Mallorca,1043,00:14:09.138,Pressure,,2007/2008
,,,,,,,,,,,,True,,,,,,,1.486132,,,,,,,,,,,,,,4127fb4d-adb3-4117-ab26-4ff072b0c179,750,,,"[81.3, 67.0]",68366,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,51,Mallorca,1043,"['98218224-941f-4f51-b892-ebea51f926ff', 'ed903fe4-e43b-4a5d-b5ba-8a4ea8776213']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:15.822,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.24863,,,,,,,,,,,,,,312e0ca8-6898-4ccc-b628-0f2e170faac0,752,,,"[73.8, 77.9]",68366,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,51,Mallorca,1043,"['07b56931-5e87-44f0-8175-453e7651dc6d', 'b573b6a2-10aa-40bf-bb63-77d8f346a514']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:17.308,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.405212,,,,,,,,,,,,,,a0375ad4-676a-4e99-92da-b11061da9bef,761,,,"[46.3, 76.2]",68366,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,52,Mallorca,1043,"['bf87c6f7-6da4-4a3c-b195-4e4ac25aa04d', 'd850e450-2527-496b-b2ef-1c9c0bb706c2']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:33.660,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.673856,,,,,,,,,,,,,,39241ca6-534c-4c26-9950-6f6521ce292c,763,,,"[64.1, 57.8]",68366,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,52,Mallorca,1043,"['b82dfca9-c802-43ff-bf7f-c51a24f512e6', 'ba174801-6cfb-47fa-bae0-709d89006cd9']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:36.091,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.575297,,,,,,,,,,,,,,34be7d30-7f17-4980-8fd2-0645ee83efbe,800,,,"[55.0, 75.0]",68366,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Fernando Arango Sáenz,25995.0,Right Midfield,53,Barcelona,217,"['9fffa423-75ef-4fe3-8a32-3b418365dfc4', 'e3416f71-fedf-4438-962a-ac3197c9526c']",28,,,,,,,,,,,,,,,,,,Mallorca,1043,00:15:28.491,Pressure,,2007/2008
,,,,,,,,,,,,True,,,,,,,1.885853,,,,,,,,,,,,,,a6db685f-797d-4064-b2a0-8a829ffaa756,805,,,"[116.0, 11.7]",68366,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,54,Mallorca,1043,"['4ec7c7b7-7766-45d5-b3bd-1ee34d1fd505', 'c4ccf814-4207-4517-a4ef-d7cf275cee65']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:34.042,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.455316,,,,,,,,,,,,,,c47e347a-912c-4e85-b793-d4d0c6f23b27,809,,,"[114.3, 11.5]",68366,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,55,Mallorca,1043,"['5753c974-9f1b-42a8-bc78-143ee86fb1de', '81198d9d-3426-4d3b-abc6-2ac32d196fc1', 'bdab07f5-0ff9-4f29-8652-460af3971b89', 'e4ed1bcb-6abc-4f9b-a2f5-a7228d58cd06', 'fa8fdb90-4929-492a-950c-a91a6960830e']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:47.201,Pressure,,2007/2008
,,,,,,,,,,,,True,,,,,,,1.224118,,,,,,,,,,,,,,4e84b45e-23c2-4a44-9977-57d86d20651d,823,,,"[56.1, 38.6]",68366,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Varela Ramos,26201.0,Left Midfield,56,Barcelona,217,"['3bf61040-0c6c-4ebe-9f1d-fa191afe0f13', '54991019-2dea-4a0c-a35f-fedc099352c8']",58,,,,,,,,,,,,,,,,,,Mallorca,1043,00:15:58.524,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.060322,,,,,,,,,,,,,,ce90e8de-ebd4-449d-9865-8684c5d8135c,827,,,"[47.0, 26.5]",68366,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Varela Ramos,26201.0,Left Midfield,56,Barcelona,217,['b577f535-1c23-4695-ad04-a86654b91dd7'],1,,,,,,,,,,,,,,,,,,Mallorca,1043,00:16:01.410,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.514119,,,,,,,,,,,,,,359ab67d-c5f9-46d6-85ae-e57c187e4b58,831,,,"[33.7, 26.8]",68366,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Center Midfield,56,Barcelona,217,['3d247924-0e31-4411-9a7d-5948d92b2be7'],4,,,,,,,,,,,,,,,,,,Mallorca,1043,00:16:04.810,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.710607,,,,,,,,,,,,,,e57e4884-4232-4556-a28d-8163ba2751b8,838,,,"[14.6, 53.1]",68366,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Berenguel del Piño,26200.0,Right Back,56,Barcelona,217,['0da1a361-3f73-4463-a79e-5a5f2cb7b48f'],8,,,,,,,,,,,,,,,,,,Mallorca,1043,00:16:08.411,Pressure,,2007/2008
,,,,,,,,,,,,True,,,,,,,0.607897,,,,,,,,,,,,,,2ac7b7d5-8a12-49d3-8f9f-3161b4e055f6,844,,,"[47.2, 49.5]",68366,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Center Midfield,58,Barcelona,217,['9951e791-38c2-4846-869f-03d8f4e8e193'],7,,,,,,,,,,,,,,,,,,Mallorca,1043,00:17:07.050,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.509224,,,,,,,,,,,,,,e71a8488-8036-41c2-aa83-6d52355342bd,851,,,"[53.0, 69.0]",68366,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Fernando Arango Sáenz,25995.0,Right Midfield,58,Barcelona,217,"['31e47502-dcf7-4393-af0f-d1ea13fab67b', 'ef27c17c-4f92-4b23-9e04-21e9651a0d8e']",14,,,,,,,,,,,,,,,,,,Mallorca,1043,00:17:14.312,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,1.660642,,,,,,,,,,,,,,93318110-f769-4b4b-870b-25c08d1d0fa4,865,,,"[43.6, 6.5]",68366,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Varela Ramos,26201.0,Left Midfield,58,Barcelona,217,"['6072146d-742f-426e-abb9-0d1f8c844f0b', '7be251c1-aa16-4174-9bdd-43b6b4b63f6d']",30,,,,,,,,,,,,,,,,,,Mallorca,1043,00:17:30.404,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.819117,,,,,,,,,,,,,,d51bb302-a91a-4bfd-9892-1e8f764a7ba4,882,,,"[88.3, 24.0]",68366,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,59,Mallorca,1043,['a70cc459-a0ef-4cda-976c-28d9b65847b9'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:51.044,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,,,0.805918,,,,,,,,,,,,,,4a3d9a1e-97df-4b06-a9ed-ce451f3037a2,886,,,"[13.5, 7.9]",68366,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,59,Mallorca,1043,"['6e6c21e2-8104-4a5f-a6b0-6660416ad713', 'a0b3b4d7-a975-4588-92a4-38175c90f1f0']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:57.825,Pressure,,2007/2008
