bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.901716,,,,,,,,,,,,,92c58e2e-36c8-4e71-b5b7-7f55009d1096,2578,,"[102.8, 44.9]",70262,69,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Martínez Modesto,24166.0,Center Forward,163,Barcelona,217,['df34c03a-8a76-4614-8830-10834eafd065'],45,,Right Foot,"[120.0, 43.9, 0.0]",,"[{'location': [88.3, 34.2], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.0, 51.2], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.6, 43.4], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 37.4], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.7, 28.7], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.3, 31.4], 'player': {'id': 26189, 'name': 'Sisinio González Martínez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.8, 48.9], 'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,Post,0.29746115,Normal,Open Play,,,,,,Osasuna,422,00:24:45.378,Shot,,2012/2013
,,,,,,,,,,,,,,,0.6305,,,,,,,,,,,,,2b6fa889-9da7-48e2-8772-04e0cc6b9a24,2633,,"[99.8, 43.1]",70262,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Center Forward,167,Barcelona,217,['30252eb8-d697-4c07-9e40-a6477ef98bb7'],28,,Left Foot,"[113.5, 41.3, 0.0]",,"[{'location': [112.8, 39.9], 'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [74.8, 72.8], 'player': {'id': 26189, 'name': 'Sisinio González Martínez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [80.1, 48.9], 'player': {'id': 27089, 'name': 'Raoul Cédric Loé'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.6, 41.9], 'player': {'id': 25874, 'name': 'Francisco Puñal Martínez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.9, 36.3], 'player': {'id': 26807, 'name': 'Marc Bertrán Vilanova'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.5, 51.5], 'player': {'id': 25896, 'name': 'Damià Abella Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.8, 42.3], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 45.7], 'player': {'id': 24313, 'name': 'Miguel Flaño Bezunartea'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.0, 24.6], 'player': {'id': 6658, 'name': 'Cristian Tello Herrera'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [87.7, 49.4], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [92.4, 66.1], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",acfca10f-beb0-48ef-872e-cf6bb5883bfd,Saved,0.17058966,Normal,Open Play,,,,,,Barcelona,217,00:26:28.075,Shot,,2012/2013
,,,,,,,,,,,,,,,0.656,,,,,,,,,,,,,e3f3f1a3-4898-4f68-8680-2fa8de92df96,2699,,"[107.0, 23.0]",70262,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roland Conde Lamah,16718.0,Left Wing,168,Osasuna,422,['9dbca470-3679-49af-86f1-8f1b86fc0caf'],49,,Left Foot,"[119.9, 36.9, 1.5]",True,"[{'location': [116.0, 16.8], 'player': {'id': 26189, 'name': 'Sisinio González Martínez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.6, 20.9], 'player': {'id': 25896, 'name': 'Damià Abella Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.5, 39.4], 'player': {'id': 27089, 'name': 'Raoul Cédric Loé'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.4, 44.0], 'player': {'id': 24166, 'name': 'Juan Francisco Martínez Modesto'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.3, 23.8], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.3, 25.6], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.9, 36.8], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.1, 17.8], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.0, 20.5], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 37.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.3, 43.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",9f4426bd-c448-457a-a3e5-951746560ffe,Saved,0.02848431,Normal,Open Play,,,,,,Osasuna,422,00:27:49.576,Shot,,2012/2013
,,,,,,,,,,,,,,,1.0706,,,,,,,,,,,,,bafe36bb-9bb3-42e7-9ad1-636a55ae3782,2802,,"[113.0, 41.7]",70262,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,176,Barcelona,217,['ed5eef06-e014-403b-bda1-5d21e05b16d2'],56,,Left Foot,"[120.0, 37.0, 0.0]",True,"[{'location': [117.7, 42.1], 'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.6, 62.5], 'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.6, 35.9], 'player': {'id': 26807, 'name': 'Marc Bertrán Vilanova'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.9, 52.3], 'player': {'id': 25896, 'name': 'Damià Abella Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 50.2], 'player': {'id': 25874, 'name': 'Francisco Puñal Martínez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.4, 52.7], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.8, 50.0], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.6, 50.4], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.5, 49.1], 'player': {'id': 24313, 'name': 'Miguel Flaño Bezunartea'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 42.1], 'player': {'id': 27089, 'name': 'Raoul Cédric Loé'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",73ff2f17-277c-4641-8027-0c130976fd7b,Goal,0.495601,Normal,Open Play,,,,,,Barcelona,217,00:29:56.148,Shot,,2012/2013
,,,,,,,,,,,,,,,0.8108,,,,,,,,,,,,,a16a937b-80c8-4fdc-a9f4-b4b8a48ad495,2863,,"[104.4, 42.2]",70262,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,181,Barcelona,217,"['2a3f5423-c252-4847-9650-c1eecadc13e6', 'd9ff46f0-a4bf-4f69-a41e-79a27ddc4eac']",20,,Left Foot,"[120.0, 36.4, 0.0]",True,"[{'location': [118.9, 38.9], 'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.8, 34.8], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.8, 39.5], 'player': {'id': 24313, 'name': 'Miguel Flaño Bezunartea'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 43.6], 'player': {'id': 25896, 'name': 'Damià Abella Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 40.1], 'player': {'id': 6786, 'name': 'David Timor Copoví'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [91.5, 57.2], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.5, 17.2], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.7, 30.5], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.7, 38.9], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.9, 51.8], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.4, 23.5], 'player': {'id': 26807, 'name': 'Marc Bertrán Vilanova'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.5, 28.3], 'player': {'id': 26254, 'name': 'Manuel Jesús Ortiz Toribio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.4, 28.2], 'player': {'id': 27089, 'name': 'Raoul Cédric Loé'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.5, 41.0], 'player': {'id': 16718, 'name': 'Roland Conde Lamah'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",be61f80b-7ce4-47dc-b01a-a6099519bfc1,Goal,0.1028128,Normal,Open Play,,,,,,Barcelona,217,00:34:20.178,Shot,True,2012/2013
,,,,,,,,,,,,,,,0.3455,,,,,,,,,,,,,73f1addc-e11f-4211-bd65-b5e7119ba5e3,2869,,"[83.2, 32.0]",70262,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Timor Copoví,6786.0,Center Attacking Midfield,183,Osasuna,422,"['086ad118-5977-469e-bfa3-7e344cce73a2', '28808690-eef3-480e-9560-e836d9ef07d3']",9,,Left Foot,"[94.4, 34.0]",,"[{'location': [81.5, 27.3], 'player': {'id': 25896, 'name': 'Damià Abella Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.7, 30.2], 'player': {'id': 27089, 'name': 'Raoul Cédric Loé'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.2, 45.4], 'player': {'id': 24166, 'name': 'Juan Francisco Martínez Modesto'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.2, 42.5], 'player': {'id': 16718, 'name': 'Roland Conde Lamah'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.5, 49.5], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [95.5, 41.4], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.6, 40.1], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [99.4, 43.1], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.1, 33.3], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.8, 46.2], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 51.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 56.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 60.7], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.3, 34.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.6, 41.3], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 30.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [76.9, 53.7], 'player': {'id': 24313, 'name': 'Miguel Flaño Bezunartea'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.2, 56.7], 'player': {'id': 26254, 'name': 'Manuel Jesús Ortiz Toribio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.2, 64.3], 'player': {'id': 26807, 'name': 'Marc Bertrán Vilanova'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,Blocked,0.008365801,Normal,Free Kick,,,,,,Osasuna,422,00:36:09.856,Shot,,2012/2013
,,,,,,,,,,,,,,,0.5866,,,,,,,,,,,,,0f015ddd-b575-42d3-a820-6404943ec245,3200,,"[91.0, 48.7]",70262,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Bertrán Vilanova,26807.0,Right Back,197,Osasuna,422,"['22aac59b-ec4b-4dba-b97b-24fb5142032b', '546cb918-e419-4e28-a372-6e2f51f869ed']",11,,Right Foot,"[102.6, 43.9]",,"[{'location': [97.0, 41.8], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.5, 29.7], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.1, 31.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.1, 37.2], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.8, 41.9], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.8, 44.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.9, 47.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.1, 48.4], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [81.5, 23.3], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [75.7, 31.0], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [76.7, 31.3], 'player': {'id': 25896, 'name': 'Damià Abella Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.8, 46.1], 'player': {'id': 24166, 'name': 'Juan Francisco Martínez Modesto'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.4, 38.2], 'player': {'id': 24313, 'name': 'Miguel Flaño Bezunartea'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.9, 32.5], 'player': {'id': 16718, 'name': 'Roland Conde Lamah'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.4, 31.9], 'player': {'id': 27089, 'name': 'Raoul Cédric Loé'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,Blocked,0.018353922,Normal,Open Play,,,,,,Osasuna,422,00:43:11.952,Shot,,2012/2013
,,,,,,,,,,,,,,,0.0835,,,,,,,,,,,,,cf12db99-9003-4102-8091-2bd210fc3a55,3225,,"[97.6, 26.2]",70262,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,198,Barcelona,217,"['52f18018-a7a0-4b58-af42-d782c7b4452d', '6f04042f-8769-40e7-b574-109b43428228', '8cb96493-5c7c-465a-b742-59404e7d38f1']",45,,Left Foot,"[99.2, 27.4]",,"[{'location': [90.5, 49.6], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [87.5, 23.5], 'player': {'id': 26807, 'name': 'Marc Bertrán Vilanova'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.0, 25.8], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.5, 35.5], 'player': {'id': 24313, 'name': 'Miguel Flaño Bezunartea'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.1, 27.3], 'player': {'id': 25896, 'name': 'Damià Abella Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [87.4, 29.9], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.3, 36.9], 'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",287e132c-ecd1-4d49-8387-9092a117354b,Blocked,0.023690827,Normal,Open Play,,,,,,Barcelona,217,00:43:45.406,Shot,True,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,Touched Out,Set,Standing,Shot Saved,09b7d08d-6af0-432d-ac72-b52c6b0d9c28,28,,"[0.9, 41.8]",70262,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,4,Osasuna,422,['819e784a-e1c9-40c2-9337-ad90bfcaaee3'],29,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.125,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Safe,Set,Standing,Shot Saved,a8bae841-e3b6-4e69-97dc-78fa29e02e15,191,,"[6.4, 35.2]",70262,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,13,Barcelona,217,['1773474e-2632-4eea-9103-5f2f690e298f'],2,,,,,,,,,,,,,,,,Osasuna,422,00:04:02.449,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.9, 42.4]",,Set,,Shot Faced,b3f42a2e-1ede-4ce2-98cc-03e0158190f1,507,,"[1.9, 42.4]",70262,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,30,Barcelona,217,['ec2cf4c1-d0ae-4299-9ad8-220907b5b346'],6,,,,,,,,,,,,,,,,Osasuna,422,00:11:06.148,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.8, 42.4]",,Set,,Shot Faced,af2920f5-21bd-472e-9ba8-590c9a771ad6,647,,"[1.8, 42.4]",70262,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,38,Barcelona,217,['d2afbd27-351d-421a-84b5-c81625c6c38d'],16,,,,,,,,,,,,,,,,Osasuna,422,00:14:16.256,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Standing,Goal Conceded,23fcc02d-7233-471c-855e-233bc86d3933,711,,"[0.7, 37.8]",70262,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,44,Osasuna,422,['f153c226-1b04-4878-a0c5-26d53e88c5b4'],25,,,,,,,,,,,,,,,,Barcelona,217,00:16:25.825,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,Left Hand,,In Play Danger,Set,Standing,Shot Saved,d2344e15-17a9-45f1-ac97-0c8393bd96b7,758,,"[3.8, 44.1]",70262,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,47,Barcelona,217,['d6c03b82-994d-4c2c-b8a2-6b3fd5181253'],56,,,,,,,,,,,,,,,,Osasuna,422,00:17:56.862,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,Left Foot,,Clear,,,Keeper Sweeper,295686ef-b590-458c-ad9e-0af862fa7517,807,,"[14.6, 14.3]",70262,19,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,51,Barcelona,217,['d01f9ce6-bfea-4fca-8583-07aee998dcec'],37,,,,,,,,,,,,,,,,Osasuna,422,00:19:37.593,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.8, 39.6]",,Set,,Shot Faced,feb26a0f-976d-460d-a79c-d6e5c45b21fe,1000,,"[1.8, 39.6]",70262,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,65,Barcelona,217,['fdec103b-6562-4cb6-9dbc-e5db221cfb0e'],19,,,,,,,,,,,,,,,,Osasuna,422,00:24:19.266,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,,"[6.7, 39.5]",,Set,,Shot Faced,17a30be7-266c-40b8-a555-3d958260e175,1037,,"[6.7, 39.5]",70262,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,68,Barcelona,217,['634a3522-8072-4e72-b77e-faa3475bcc33'],56,,,,,,,,,,,,,,,,Osasuna,422,00:24:56.384,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Danger,Set,Standing,Shot Saved,52d82111-a8b6-4ae3-a349-d4ee48bb5e92,1294,,"[2.0, 43.8]",70262,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,87,Osasuna,422,['5e847781-10a6-4e5e-b564-83119d1edf24'],14,,,,,,,,,,,,,,,,Barcelona,217,00:32:14.898,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,,"[4.1, 42.4]",,Prone,,Shot Faced,c9213493-0c62-44dd-836a-d105b6e3c3c8,1299,,"[4.1, 42.4]",70262,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,87,Osasuna,422,['82c838e8-229a-4fd6-a7c2-eeb0e1128375'],16,,,,,,,,,,,,,,,,Barcelona,217,00:32:16.667,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,,"[0.9, 40.7]",,Set,,Shot Faced,8bbe159d-64dd-4df4-9bbe-7feda9cf057f,1304,,"[0.9, 40.7]",70262,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,87,Osasuna,422,['d1b28719-9715-49b4-96d1-6e7d712781df'],18,,,,,,,,,,,,,,,,Barcelona,217,00:32:18.710,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,75500f0a-ae40-4df2-a4d3-234edc609f16,1337,,"[1.0, 41.9]",70262,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,89,Barcelona,217,['e1a9fdc0-8a72-41e9-9233-beeb1161db1b'],8,,,,,,,,,,,,,,,,Osasuna,422,00:34:08.030,Goal Keeper,,2012/2013
