bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.774588,,,,,,,,,,,,,cc5460c8-c9a5-4022-996e-797f6e31f555,1572,,"[44.4, 27.7]",69268,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja Valero Iglesias,6997.0,Right Midfield,91,Barcelona,217,['36db22c5-2d8a-4d69-adbd-13ccabe2511c'],11,,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:11.175,Pressure,,2011/2012
,,,,,,,,,,,,,,,1.139,,,,,,,,,,,,,2ce6f373-8da6-4be5-9cac-a32ab699a7db,1573,,"[40.0, 28.3]",69268,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Gracia Calmache,25921.0,Left Midfield,91,Barcelona,217,"['1a9c5752-5da4-4127-822c-b8f21dea80f1', '8b53ee03-0aee-4f97-b241-d8e69f51c9ee', 'cc051f49-b436-419c-8d95-2c2e20a63518', 'd8906fe8-f6a8-4b57-ac4b-579c27df8e58']",11,,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:11.927,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.280179,,,,,,,,,,,,,34061317-7a53-453a-92a7-afec3d6f9641,1583,,"[98.9, 59.6]",69268,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,91,Barcelona,217,['5416309e-fe95-4677-aacd-553f27df91e7'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:15.556,Pressure,,2011/2012
,,,,,,,,,,True,,,,,0.883045,,,,,,,,,,,,,69fb661d-a749-405d-815e-78e9f694ef82,1587,,"[82.0, 54.8]",69268,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,92,Villarreal,222,['07e3b931-95db-4974-9c37-e31364883576'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:16.759,Pressure,,2011/2012
,,,,,,,,,,True,,,,,1.088891,,,,,,,,,,,,,310883aa-1529-46d7-8427-f40bdb124103,1588,,"[80.6, 56.3]",69268,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,92,Villarreal,222,,17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:17.146,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.295583,,,,,,,,,,,,,15eb6e31-4ede-4ee1-8031-1b7cd007ac01,1590,,"[65.6, 36.5]",69268,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,92,Villarreal,222,"['8d9b9643-f62f-4d00-83ef-38226d6345e2', '9a5cf519-72f0-4315-ae63-41603a41a520']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:20.905,Pressure,,2011/2012
,,,,,,,,,,,,,,,1.118816,,,,,,,,,,,,,d2d6b962-e883-4386-80fa-86a0d7182abc,1593,,"[68.0, 43.7]",69268,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,92,Villarreal,222,"['5d83188e-8996-4a38-800e-287c4d0dadf3', '8d9b9643-f62f-4d00-83ef-38226d6345e2', 'a147949d-d56a-4856-9029-38f1a0932649']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:21.568,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.744994,,,,,,,,,,,,,d5449978-25d9-4594-a11f-9c17251277b5,1652,,"[22.4, 73.5]",69268,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristian Eduardo Zapata Valencia,6360.0,Right Back,94,Barcelona,217,['43beb51c-44e7-45f0-aca1-f036c7b9db48'],57,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:57.895,Pressure,,2011/2012
,,,,,,,,,,,,,,,2.0124,,,,,,,,,,,,,5e7015e8-811d-4760-a4b4-b77af5dfa634,1659,,"[70.3, 53.5]",69268,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giuseppe Rossi,7141.0,Right Center Forward,94,Barcelona,217,"['bc2c3627-bcc4-4ff9-a6a9-7fbfa74cfcaf', 'e63e94dc-5b7d-4411-ae07-34ca593116b2']",6,,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:06.726,Pressure,,2011/2012
,,,,,,,,,,,,,,,2.5825,,,,,,,,,,,,,f4176568-7fe7-4667-a447-7c2e07116a0c,1661,,"[57.9, 74.5]",69268,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Marchena López,20127.0,Left Defensive Midfield,94,Barcelona,217,"['dfec450c-e30f-42d6-892c-035ac66e6deb', 'e5c004ba-a0a8-4ab5-865d-99b785a596a3']",8,,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:08.878,Pressure,,2011/2012
,,,,,,,,,,True,,,,,0.373198,,,,,,,,,,,,,597bc053-15e1-4cff-b378-a7d67cc9fb91,1673,,"[62.7, 41.7]",69268,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,95,Villarreal,222,"['499dd4b9-e3e1-450d-a1a7-d68232ceffa0', '5e8cbee0-03c7-4916-a2b1-3210a87d140e']",18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:18.692,Pressure,,2011/2012
,,,,,,,,,,,,,,,1.1782,,,,,,,,,,,,,5ac744db-1681-4a4d-b02f-217d7f685fc9,1728,,"[53.7, 57.3]",69268,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Midfield,96,Barcelona,217,"['833b8956-78eb-4aa0-9d24-2d03f3435d01', 'a415838f-c1e4-4b3f-ad89-6060af229f6d', 'a8a5d699-4feb-4cc7-b348-f6aa8ba57e3e', 'b8b7866e-4990-486c-9f53-5ef36dae5979', 'dee92f80-f0e1-45a6-a400-2b0c21f3723d']",5,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:05.437,Pressure,,2011/2012
,,,,,,,,,,,,,,,1.1978,,,,,,,,,,,,,4327ae63-6d34-4af2-8921-724757660cd7,1733,,"[52.0, 69.9]",69268,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Midfield,96,Barcelona,217,,7,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:07.733,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.5843,,,,,,,,,,,,,924555db-8bd5-4a71-bc18-f79383465584,1737,,"[42.1, 72.9]",69268,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Eduardo Zapata Valencia,6360.0,Right Back,96,Barcelona,217,"['71e9e870-d4ce-41e6-bc11-0a86105946af', '9f7f1d00-55cc-42af-b4c3-50ba6f8b92b0', 'b23e0950-e4c0-4b5c-9e83-5b1cf3811c56']",10,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:10.220,Pressure,,2011/2012
,,,,,,,,,,,,,,,1.242193,,,,,,,,,,,,,fc7ae21a-4b07-4cf9-a218-b372b1f76155,1744,,"[19.4, 67.6]",69268,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,96,Barcelona,217,"['58a0f000-71c4-41ff-941e-f7ccc48ff4bd', '5c377eec-a47d-4138-9adb-aa3ed0fe5ff0', '683f3f30-a91d-416e-97bd-70834e28a013', 'f9a05d07-6bff-4751-934e-e7bbc219d3f9']",16,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:16.208,Pressure,,2011/2012
,,,,,,,,,,,,,,,1.094678,,,,,,,,,,,,,1da2f60c-92d7-4cd5-a870-0d4a37de5b46,1751,,"[111.9, 25.6]",69268,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,96,Barcelona,217,,19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:19.298,Pressure,,2011/2012
,,,,,,,,,,True,,,,,0.9545,,,,,,,,,,,,,9ac49057-c6cc-4396-885f-da49eb57b27e,1758,,"[19.0, 53.1]",69268,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bruno Soriano Llido,22819.0,Right Defensive Midfield,97,Villarreal,222,"['88550671-b5b7-498d-b519-c27c68e8df79', '9ef012a8-d931-4cca-87cd-a8497c036c18']",41,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:41.473,Pressure,,2011/2012
,,,,,,,,,,,,,,,1.587,,,,,,,,,,,,,1b49100a-56e1-41cb-8692-4cc102178f22,1781,,"[43.6, 41.3]",69268,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Right Midfield,98,Barcelona,217,['547ddf20-7a00-45d1-a86b-21aceaf5f248'],9,,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:09.413,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.3534,,,,,,,,,,,,,557d0361-3568-4a69-9d22-5ab27ce3f227,1790,,"[20.5, 60.0]",69268,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja Valero Iglesias,6997.0,Right Midfield,99,Barcelona,217,"['2f0819a0-2305-4079-a2d5-b20601680580', '35b29313-1c4f-43f1-bf75-03328bf52c91']",21,,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:21.455,Pressure,,2011/2012
,,,,,,,,,,,,,,,2.083,,,,,,,,,,,,,90c3f5bd-ef8d-4f5d-ba5c-38e93d6f49b9,1835,,"[64.8, 14.9]",69268,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Gracia Calmache,25921.0,Left Midfield,100,Barcelona,217,['51303f17-0db2-4ee3-991d-5220c803b16c'],11,,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:11.076,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.757,,,,,,,,,,,,,786614c2-2fa9-4629-af7c-77e6c05c1584,1839,,"[49.3, 43.9]",69268,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Right Midfield,100,Barcelona,217,['438409ad-f567-4453-b561-fd8eecafa8f7'],13,,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:13.968,Pressure,,2011/2012
,,,,,,,,,,,,,,,2.374514,,,,,,,,,,,,,0845e208-27fc-43c5-926e-7b52a5ab04b3,1862,,"[48.2, 76.3]",69268,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,102,Villarreal,222,"['805b9b65-72f1-4080-b25d-f216cab51a35', 'a7904420-1979-44d8-b8ee-f448aa0e6fdb']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.229,Pressure,,2011/2012
,,,,,,,,,,,,,,,1.997032,,,,,,,,,,,,,5cf693f6-7ec6-4616-bed0-015072ee0957,1863,,"[42.9, 73.9]",69268,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,102,Villarreal,222,,58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.489,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.342376,,,,,,,,,,,,,f4d2a267-6a4d-4fc9-bf6a-f695a627d69e,1866,,"[58.0, 67.2]",69268,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,102,Villarreal,222,['6f60f8b5-5e74-4561-a83e-a30a04f722ff'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:01.803,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.573579,,,,,,,,,,,,,aeccf25c-6304-42bb-8d9a-95c8a7b1e08a,1873,,"[49.2, 77.4]",69268,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,102,Villarreal,222,['01239206-1453-47ab-bc8c-34185a96a5bc'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:05.644,Pressure,,2011/2012
,,,,,,,,,,,,,,,1.759456,,,,,,,,,,,,,9076cb7d-efaa-4ba9-abc8-ad1a25c763e1,1874,,"[49.4, 72.2]",69268,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,102,Villarreal,222,,6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:06.163,Pressure,,2011/2012
,,,,,,,,,,True,,,,,1.174212,,,,,,,,,,,,,a560fa66-1f39-4d02-be35-e0e12638f188,1924,,"[84.5, 8.4]",69268,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,106,Villarreal,222,,13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:13.159,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.194184,,,,,,,,,,,,,51bd32f6-c010-49f1-a93a-b93adcac3fb3,1958,,"[7.6, 34.8]",69268,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego López Rodríguez,6768.0,Goalkeeper,108,Barcelona,217,"['1097257b-0d6c-4d7d-a13c-25e890e9f73b', '6d376613-1585-449f-b109-9cc0fa8f110e', 'ef81b6df-b284-4c0b-8054-d548712250ec']",50,,,,,,,,,,,,,,,,,,,Villarreal,222,00:44:50.363,Pressure,,2011/2012
,,,,,,,,,,,,,,,1.030546,,,,,,,,,,,,,6b6bb07c-98e0-48da-9391-ab6493599eb6,1980,,"[54.3, 45.1]",69268,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,110,Villarreal,222,"['d7f5fa0a-6d8f-4361-8bdb-25d8371b472d', 'ebc2e92f-69ed-4721-9434-1abe0578ddbb']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.040,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.5566,,,,,,,,,,,,,3b7d3cc5-49ba-499b-9c3e-11042fecd148,2024,,"[39.8, 69.3]",69268,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja Valero Iglesias,6997.0,Right Midfield,111,Barcelona,217,"['40f6b6be-854d-49c7-a5e0-9cdbd34b2cd9', 'f883772c-0939-41d2-8a62-735c2410a997']",50,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:50.097,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.9188,,,,,,,,,,,,,11df822a-91d5-4867-902f-ba0e75eb0b81,2042,,"[56.8, 18.2]",69268,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Gracia Calmache,25921.0,Left Midfield,111,Barcelona,217,"['4cb9042f-5d60-466f-aa2e-c81e3b7b649e', 'd775374a-3d9c-40d1-80ac-7b4e65fd667e']",6,,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:06.043,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.6183,,,,,,,,,,,,,5be14354-2313-4593-8c18-105f85b60542,2044,,"[56.0, 45.8]",69268,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja Valero Iglesias,6997.0,Right Midfield,111,Barcelona,217,"['1089c481-ee7a-45a3-80a8-1434e51fcff5', '3dff272f-d535-47b5-98f6-27bea16bab6c', 'b6f850b3-89f6-46d8-82bd-053f1166307f']",7,,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:07.226,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.6727,,,,,,,,,,,,,76199e99-635e-4b35-8e80-07f422688324,2062,,"[108.3, 51.2]",69268,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giuseppe Rossi,7141.0,Right Center Forward,111,Barcelona,217,"['d56eea6d-b080-454b-80f0-d4b1123d4ccd', 'd705402f-e291-4a41-8d39-bf3ffe18cd93']",23,,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:23.557,Pressure,,2011/2012
,,,,,,,,,,True,,,,,0.8516,,,,,,,,,,,,,eab850c6-01e2-41e8-b045-330e390b97f4,2095,,"[25.3, 40.5]",69268,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Pablo Musacchio,7034.0,Left Center Back,113,Barcelona,217,['a8667913-f08b-4a1d-be75-ddbd8c98e256'],54,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:54.481,Pressure,,2011/2012
,,,,,,,,,,True,,,,,1.0295,,,,,,,,,,,,,63b6eb10-b79d-439e-9d05-84a4ba502088,2096,,"[18.5, 43.2]",69268,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Marchena López,20127.0,Left Defensive Midfield,113,Barcelona,217,"['a4738988-3c6d-404d-8b14-8daf1e1e08a1', 'a8667913-f08b-4a1d-be75-ddbd8c98e256']",55,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:55.192,Pressure,,2011/2012
,,,,,,,,,,True,,,,,0.6727,,,,,,,,,,,,,a8e85744-0045-4d90-b2cb-d1b039990048,2098,,"[17.5, 52.5]",69268,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Marchena López,20127.0,Left Defensive Midfield,113,Barcelona,217,"['24fbe3d3-b8ae-44e2-94a8-c1c61f72e86d', 'a4738988-3c6d-404d-8b14-8daf1e1e08a1']",55,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:55.809,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.384139,,,,,,,,,,,,,76db66ef-6a7c-4891-850d-6c9e4acfbeb2,2110,,"[84.6, 75.8]",69268,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,114,Villarreal,222,['5eaa4bfa-ef16-4c15-9e2c-6bb2f29af27c'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.387,Pressure,,2011/2012
,,,,,,,,,,,,,,,1.217749,,,,,,,,,,,,,b93ba0cd-c575-469c-bb95-99075d585eac,2125,,"[109.6, 13.8]",69268,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,115,Barcelona,217,"['6c35a98a-5323-4245-9c50-28806e015da5', 'ab8ea938-3144-4efa-8ae1-8ad33b18902e']",33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.524,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.869,,,,,,,,,,,,,7a8421b4-0f06-40c2-82b7-7285fbd4d3bf,2199,,"[34.7, 25.2]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Soriano Llido,22819.0,Right Defensive Midfield,116,Barcelona,217,"['5796170d-8b85-46b6-8cef-ac412c11afe6', '7b445a62-5af5-4464-8f6a-e01a89095dc0']",19,,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:19.278,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.7376,,,,,,,,,,,,,421c3f34-b5d9-4ff0-82d6-1bfc57073cf1,2206,,"[32.2, 61.9]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Camuñas Gallego,26169.0,Right Midfield,116,Barcelona,217,"['4e0f3aa2-be31-472d-a6ca-6c90e5654d8a', '7dadfb32-f67d-48d3-804c-498697b48e61']",25,,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:25.241,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.6147,,,,,,,,,,,,,f1b081ae-5c46-49aa-b909-2562e38fbfb4,2210,,"[38.5, 48.5]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Camuñas Gallego,26169.0,Right Midfield,116,Barcelona,217,"['6b098851-28eb-4349-bbf6-af7a126a74f5', '734615ae-cf03-4279-b74f-3b7b0d76e589']",28,,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:28.614,Pressure,,2011/2012
,,,,,,,,,,,,,,,3.3117,,,,,,,,,,,,,0d4612b6-3e41-45ea-bf3d-ec8e04d72abd,2214,,"[21.1, 58.6]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Marchena López,20127.0,Left Defensive Midfield,116,Barcelona,217,"['0d9914a9-29f3-4fb5-85c7-3f32be1d58a4', '8fc77628-6ef3-47e9-9f59-d2ea5ec68e26', 'c2290b7c-c6ef-4636-add0-f4ee3cea8cba', 'fdf6b341-6f22-4790-818f-9f80b8bf1193']",32,,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:32.954,Pressure,,2011/2012
,,,,,,,,,,True,,,,,0.82744,,,,,,,,,,,,,42c6ffe7-e10f-443c-a287-c93c30555556,2267,,"[73.4, 52.9]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Left Midfield,119,Barcelona,217,"['1e0ea579-31c6-4d4e-a96b-88ed09772934', 'a2d5156a-38b2-4d35-99d7-f87dd8bcc81e', 'd31d5c6a-b348-4b5e-b674-ebfc4c266267']",23,,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:23.067,Pressure,,2011/2012
,,,,,,,,,,,,,,,1.9006,,,,,,,,,,,,,91977c16-6088-4272-bf88-29d380c9a542,2341,,"[46.9, 69.2]",69268,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Camuñas Gallego,26169.0,Right Midfield,119,Barcelona,217,"['7ecd3cf0-7319-4dea-b805-c9f66268164d', 'fdf59cf5-5617-4a1f-a694-04a3e6337477']",20,,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:20.110,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.6721,,,,,,,,,,,,,28b895cd-8e6f-4175-870e-607b020916f7,2374,,"[51.8, 15.4]",69268,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Left Midfield,119,Barcelona,217,"['35e820eb-4473-4888-a280-eb9df04c84f8', '669dbb09-5de1-47e9-8f95-bb9a3c7c5342']",43,,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:43.307,Pressure,,2011/2012
,,,,,,,,,,,,,,,1.1216,,,,,,,,,,,,,c07fbdb9-2691-4bbe-8356-a9014986bb77,2399,,"[62.8, 66.2]",69268,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Camuñas Gallego,26169.0,Right Midfield,119,Barcelona,217,['3df54094-caa2-43e1-ab4b-8cd1dac178fb'],1,,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:01.819,Pressure,,2011/2012
,,,,,,,,,,,,,,,1.127,,,,,,,,,,,,,ee098398-52af-4966-aefd-497e2f5c3944,2445,,"[99.9, 27.2]",69268,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Camuñas Gallego,26169.0,Right Midfield,121,Barcelona,217,"['40e37a84-79e3-48cb-9877-85277a9a72c8', '65f886ac-bd11-44e5-b3b3-aa497fcd885d']",34,,,,,,,,,,,,,,,,,,,Villarreal,222,00:10:34.933,Pressure,,2011/2012
,,,,,,,,,,,,,,,2.1279,,,,,,,,,,,,,db8f37b9-54b4-49bb-aa11-7096b4f2afc8,2480,,"[54.7, 36.1]",69268,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Center Forward,121,Barcelona,217,"['51c61acd-3c1d-4280-8182-267b1820bc1f', '7af5ebe3-336a-4d52-b14e-10be2b9bf042']",0,,,,,,,,,,,,,,,,,,,Villarreal,222,00:11:00.524,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.5115,,,,,,,,,,,,,edb49585-442e-4256-b040-3d2c1a939c2d,2487,,"[54.7, 34.3]",69268,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Center Forward,121,Barcelona,217,['c4cd91ab-4db1-4478-a82a-0669cf8268c5'],3,,,,,,,,,,,,,,,,,,,Villarreal,222,00:11:03.449,Pressure,,2011/2012
,,,,,,,,,,,,,,,0.6269,,,,,,,,,,,,,a16465c3-4fd2-467c-afa1-ea21517846d8,2488,,"[50.9, 34.0]",69268,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Marchena López,20127.0,Left Defensive Midfield,121,Barcelona,217,['0d8633c9-e078-489b-b1f5-7efe49aafcdc'],3,,,,,,,,,,,,,,,,,,,Villarreal,222,00:11:03.886,Pressure,,2011/2012
,,,,,,,,,,,,,,,3.152647,,,,,,,,,,,,,f4bf8e14-c491-4694-be6d-6561add3ec11,2564,,"[79.6, 13.9]",69268,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,124,Villarreal,222,"['70370015-bef4-4bea-9c90-52bd37f53d5e', 'aa1cc001-c175-47e0-bb06-e7d7d4c8744b']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:19.867,Pressure,,2011/2012
,,,,,,,,,,True,,,,,0.5492,,,,,,,,,,,,,865b853b-89e2-4e3c-ba89-3e4a5c94f0d5,2604,,"[70.8, 54.8]",69268,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Marchena López,20127.0,Left Defensive Midfield,127,Barcelona,217,"['21f18a45-1755-488c-acb2-655546aacd92', 'ac0a6798-3566-4457-b9f3-e1c232a7efef']",51,,,,,,,,,,,,,,,,,,,Villarreal,222,00:13:51.774,Pressure,,2011/2012
,,,,,,,,,,,,,,,1.51,,,,,,,,,,,,,53fdf802-a061-4705-b1bb-734ac9614298,2626,,"[17.6, 62.4]",69268,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Eduardo Zapata Valencia,6360.0,Right Back,127,Barcelona,217,"['9d80a6cd-032b-4ff5-bfcd-5a0643f83359', 'aa038f35-9af9-4434-96b4-501389bdf703']",12,,,,,,,,,,,,,,,,,,,Villarreal,222,00:14:12.889,Pressure,,2011/2012
