50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[91.5, 38.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,e89793e6-b272-4d95-8284-db7669ee675d,3138,,"[91.5, 38.4]",69330,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,186,Barcelona,217,"['78cf2b6f-0498-4e6d-8e32-e4983119cb83', 'fb9fcfde-ad3d-43ff-95c0-ba7823f90867']",21,,,,,,,,,,,,,,,Barcelona,217,00:31:21.892,Carry,,2011/2012
,,,,"[8.7, 77.5]",,,,,,,,,,,,4.6699,,,,,,,,,,,,1a518f3f-2414-456f-98dd-33425b4c3acf,3141,,"[9.7, 59.2]",69330,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andoni Iraola Sagarna,26031.0,Right Back,186,Barcelona,217,"['001ad35c-9709-427a-be15-b0bec850f9bf', '12c852b0-ea2f-4057-9b18-0db67348ff7d', 'dd3b254c-c399-4b8e-8791-ddaa93d9713b']",24,,,,,,,,,,,,,,,Athletic Club,215,00:31:24.470,Carry,True,2011/2012
,,,,"[54.1, 5.6]",,,,,,,,,,,,2.616,,,,,,,,,,,,e67f9a7c-b3e9-40be-9f51-5342f59f6d60,3145,,"[53.9, 6.2]",69330,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,186,Barcelona,217,"['726bdc77-b68f-4c72-ae46-3b266220392f', '8da4efc3-1690-4269-9658-329597df537f']",34,,,,,,,,,,,,,,,Barcelona,217,00:31:34.281,Carry,,2011/2012
,,,,"[49.1, 53.3]",,,,,,,,,,,,0.870825,,,,,,,,,,,,efb8014c-1e27-4ad7-bed8-c3754ac0660d,3148,,"[52.2, 50.6]",69330,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,186,Barcelona,217,"['aedfbdb0-8aa5-4403-92e1-e1a771ed96c9', 'cc69d72c-9b69-4f34-b9b0-55e9057bb66a']",39,,,,,,,,,,,,,,,Barcelona,217,00:31:39.236,Carry,,2011/2012
,,,,"[36.9, 39.7]",,,,,,,,,,,,3.941198,,,,,,,,,,,,9366ab76-62e4-43d6-acf1-253f02cfe035,3151,,"[27.0, 38.2]",69330,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,186,Barcelona,217,"['706ba75a-7ffd-4d58-bd07-abb1ac0a1422', '9bf45cfa-46b3-4ba1-be84-155df0611397']",42,,,,,,,,,,,,,,,Barcelona,217,00:31:42.681,Carry,,2011/2012
,,,,"[73.4, 14.4]",,,,,,,,,,,,0.1116,,,,,,,,,,,,289b09d6-40a6-4fe5-ae3c-04749fe46794,3154,,"[72.0, 14.6]",69330,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,186,Barcelona,217,"['4da3e92e-f6d1-4f22-a55e-2e232b9e2bfc', '70f4b16a-7ec4-48c7-8178-71c8082f2fd8']",49,,,,,,,,,,,,,,,Barcelona,217,00:31:49.138,Carry,,2011/2012
,,,,"[54.9, 76.0]",,,,,,,,,,,,1.355238,,,,,,,,,,,,771e27c6-6b50-4a90-8a75-16e7a449d73c,3160,,"[54.7, 75.6]",69330,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iker Muniain Goñi,6842.0,Right Wing,186,Barcelona,217,"['0a042ed9-1dca-4e8e-a9c3-b57bb198fffc', '53a60ae4-9a5c-450c-9ae9-8c8cfecdd618', '7dfe1d1d-ce0a-421c-848b-a04a1117b8d6', 'bfde475b-277c-4c2f-93d3-cf3a6a9aab5c']",52,,,,,,,,,,,,,,,Athletic Club,215,00:31:52.895,Carry,True,2011/2012
,,,,"[3.5, 53.3]",,,,,,,,,,,,2.224254,,,,,,,,,,,,eaa838e6-d700-47ed-8553-2b8d498174a7,3168,,"[4.9, 56.9]",69330,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,188,Barcelona,217,"['0965199c-e6e0-41e1-acf5-ada1bceb06fb', '67414799-e291-4bd3-adff-f85f2a09ed30']",24,,,,,,,,,,,,,,,Barcelona,217,00:32:24.231,Carry,,2011/2012
,,,,"[23.6, 22.4]",,,,,,,,,,,,4.689475,,,,,,,,,,,,4bb03680-0475-409f-8452-84f236a63201,3171,,"[11.9, 23.5]",69330,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,188,Barcelona,217,"['6502f6ac-8f66-4d23-be83-aea6e54010d0', 'e8a7ddd8-2db9-4a92-b44c-5c2efc3bc434']",29,,,,,,,,,,,,,,,Barcelona,217,00:32:29.078,Carry,,2011/2012
,,,,"[14.2, 43.2]",,,,,,,,,,,,1.054424,,,,,,,,,,,,fe5d6e24-82ac-46e3-90e0-3999dffdb53b,3174,,"[13.3, 43.2]",69330,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,188,Barcelona,217,"['a6505e41-b289-4ed5-9a17-bb6c792e7170', 'e6edc1a9-9153-47e6-bb2c-57955e9e9ca8']",35,,,,,,,,,,,,,,,Barcelona,217,00:32:35.333,Carry,,2011/2012
,,,,"[22.6, 63.8]",,,,,,,,,,,,1.120736,,,,,,,,,,,,6f4a6feb-7a67-41f8-892b-6d514b801f1c,3177,,"[21.3, 65.5]",69330,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,188,Barcelona,217,"['d8bb2f4f-5010-437d-a912-4d2fa55b9baa', 'efb243e8-5514-4f82-9e9b-a7632f9b2517']",37,,,,,,,,,,,,,,,Barcelona,217,00:32:37.611,Carry,,2011/2012
,,,,"[30.8, 45.3]",,,,,,,,,,,,0.518139,,,,,,,,,,,,8bba452e-9abe-4cf8-a5ee-4872baae69ef,3180,,"[30.2, 45.7]",69330,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,188,Barcelona,217,"['c5d63909-ec2d-49c9-a0f5-540d7ba4f813', 'dff74641-1ce9-4e45-bdf8-c444b4bc9a37', 'eec866b0-f92f-42e3-af13-a3428288b34c']",40,,,,,,,,,,,,,,,Barcelona,217,00:32:40.242,Carry,True,2011/2012
,,,,"[13.8, 45.1]",,,,,,,,,,,,1.91802,,,,,,,,,,,,caa15b6d-6ab9-48fa-a2a6-07fb70c6b818,3184,,"[14.6, 45.1]",69330,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,188,Barcelona,217,"['1c921d33-ac39-414b-85be-e1859e12a6b0', 'ab861a6f-a479-42ed-8d1f-4e85ae7b6fcf']",42,,,,,,,,,,,,,,,Barcelona,217,00:32:42.400,Carry,,2011/2012
,,,,"[68.8, 48.1]",,,,,,,,,,,,5.875649,,,,,,,,,,,,da8a410e-03e8-497a-9597-91364e8d5972,3187,,"[29.7, 47.0]",69330,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,188,Barcelona,217,"['036dcc85-d7b8-425c-b3bc-ef48d5fb165c', '0d72d5f9-754c-459c-b937-70841a0e735d', 'f33548de-0fbb-44f2-a38a-16afbc110442']",45,,,,,,,,,,,,,,,Barcelona,217,00:32:45.473,Carry,True,2011/2012
,,,,"[72.8, 66.3]",,,,,,,,,,,,2.367514,,,,,,,,,,,,ebb77bce-7e12-45fc-ac8a-c3c3dd1564ca,3195,,"[70.3, 72.6]",69330,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,188,Barcelona,217,"['06268efb-9838-4d9c-a2d6-b4e5afcbe3fd', 'e50ea217-1077-47d6-a965-36b9224b506b']",54,,,,,,,,,,,,,,,Barcelona,217,00:32:54.945,Carry,,2011/2012
,,,,"[82.7, 54.2]",,,,,,,,,,,,2.142629,,,,,,,,,,,,863f8eae-ec3c-42eb-b532-6e329555ca57,3199,,"[81.9, 55.2]",69330,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,188,Barcelona,217,"['2704758c-9657-40c1-b20b-96f74738075c', '76011a21-7abb-4af3-84c1-ce35304d13be', 'a6761851-756c-49dd-ac56-b68bf3c08fbe', 'b9cbb37f-7e1b-4307-bd1e-d922e0215e60']",58,,,,,,,,,,,,,,,Barcelona,217,00:32:58.214,Carry,True,2011/2012
,,,,"[99.9, 51.4]",,,,,,,,,,,,2.711328,,,,,,,,,,,,66d54465-a6ff-4fc5-9914-d57bb18bdf14,3204,,"[83.3, 54.2]",69330,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,189,Barcelona,217,"['35952894-1134-4b8c-ab6a-86b7e96b0679', '99c330ab-7df5-4a69-8b37-99fca17fd015']",15,,,,,,,,,,,,,,,Barcelona,217,00:33:15.732,Carry,,2011/2012
,,,,"[118.6, 56.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,b0615115-4cbb-4f10-96d2-a3e3b7969d50,3207,,"[118.6, 56.0]",69330,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,189,Barcelona,217,"['345e1ef5-6b69-4bca-b8d2-2e3c7e7bce10', 'f2619abf-7851-4d93-ba74-70ca1b17b58f']",20,,,,,,,,,,,,,,,Barcelona,217,00:33:20.781,Carry,,2011/2012
,,,,"[16.2, 71.0]",,,,,,,,,,,,2.087731,,,,,,,,,,,,2e9be140-88a3-453d-a1cc-07469e182626,3213,,"[14.8, 70.8]",69330,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Right Defensive Midfield,189,Barcelona,217,"['35b1d969-2a2c-4392-900e-9b796f851036', '77a33534-35e3-4f10-9958-1a537090c21d', '95d7fdbe-b7ad-418c-81b5-e686e4595673']",25,,,,,,,,,,,,,,,Athletic Club,215,00:33:25.043,Carry,True,2011/2012
,,,,"[63.6, 2.5]",,,,,,,,,,,,1.101241,,,,,,,,,,,,29ecd475-9084-4dd4-aedb-7210730c917c,3218,,"[61.7, 16.1]",69330,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,189,Barcelona,217,"['17cdc1b8-f02c-4dcf-b2b5-eebccfb1eadf', '33924ca2-7dd5-4562-bbf8-5146b64b4c32', 'e12af0ff-bfdc-44f9-a1bb-2e2844351882']",29,,,,,,,,,,,,,,,Barcelona,217,00:33:29.450,Carry,True,2011/2012
,,,,"[49.5, 38.0]",,,,,,,,,,,,0.56004703,,,,,,,,,,,,a20d95e4-518d-43ab-9971-c8abc85b710b,3231,,"[49.5, 40.3]",69330,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,David Villa Sánchez,12737.0,Left Wing,191,Barcelona,217,"['44b16d80-01c0-4d54-b4ff-ffdf9c592f9f', '9c5954d1-2ebb-4711-bd16-174d404a92d4']",20,,,,,,,,,,,,,,,Barcelona,217,00:35:20.668,Carry,,2011/2012
,,,,"[61.7, 52.1]",,,,,,,,,,,,3.352148,,,,,,,,,,,,3a04cb6d-e22b-4425-87e6-919669d088fc,3234,,"[48.2, 52.9]",69330,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Left Center Back,191,Barcelona,217,"['14725a3a-a319-4755-bb5a-7f217779d6b4', '89cd53d3-315b-4f2f-9028-616c172e1632']",26,,,,,,,,,,,,,,,Barcelona,217,00:35:26.705,Carry,,2011/2012
,,,,"[88.8, 37.6]",,,,,,,,,,,,3.34309,,,,,,,,,,,,679e6100-ddfd-44d7-b204-b68ca20d5a7e,3237,,"[62.5, 40.3]",69330,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,191,Barcelona,217,"['26ac5f34-6512-4144-9a30-2fa61eb5839a', '50fd0698-cc2a-4bcb-8f46-2bbf490e6e5a', '5b857926-b711-4020-b921-c7ea9e559e63']",30,,,,,,,,,,,,,,,Barcelona,217,00:35:30.869,Carry,True,2011/2012
,,,,"[80.8, 52.5]",,,,,,,,,,,,2.752751,,,,,,,,,,,,c2dc38df-c587-4199-8dfd-d4d38b426706,3249,,"[75.3, 51.0]",69330,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fernando Llorente Torres,3486.0,Center Forward,193,Athletic Club,215,"['1510baaa-044a-4750-9d9b-5d1a8ebaa544', 'f86a5952-5ad7-4972-99bc-0a0972fcc293', 'f88f5723-23da-4dc6-8cc5-773f180c2281']",29,,,,,,,,,,,,,,,Athletic Club,215,00:36:29.252,Carry,True,2011/2012
,,,,"[59.6, 14.2]",,,,,,,,,,,,3.783506,,,,,,,,,,,,448a63d7-4361-4540-8e19-147be6f85b0b,3254,,"[52.6, 19.5]",69330,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,194,Barcelona,217,"['1ffcbce7-9f0b-4508-802b-5d60d4fa63ab', '61cee971-f558-49fe-9542-40681555bacc', 'f61d4fc7-f990-46ce-bc60-72449a93ffd3']",33,,,,,,,,,,,,,,,Barcelona,217,00:36:33.881,Carry,True,2011/2012
,,,,"[57.3, 58.6]",,,,,,,,,,,,0.020327002,,,,,,,,,,,,8fb3c952-b7cc-40dd-9987-fd7c51b3321d,3262,,"[57.1, 60.5]",69330,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Back,195,Barcelona,217,"['601cbf3b-1ae4-4135-b722-232da968afa0', 'b8d8acf6-2c3b-4b98-99fa-a2072a8ff91b']",51,,,,,,,,,,,,,,,Barcelona,217,00:36:51.170,Carry,,2011/2012
,,,,"[69.7, 49.1]",,,,,,,,,,,,0.04,,,,,,,,,,,,f6eef85e-f5d6-4f22-8fb3-348f3b47ec42,3265,,"[72.0, 50.6]",69330,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,195,Barcelona,217,"['9809ca6b-f0c9-4cff-8654-777b10ba3877', 'ac10ae46-589f-4e4d-8132-f29e375568e4']",52,,,,,,,,,,,,,,,Barcelona,217,00:36:52.182,Carry,,2011/2012
,,,,"[65.9, 45.3]",,,,,,,,,,,,3.852004,,,,,,,,,,,,9aab9853-2c37-4924-aba6-4d652feede09,3268,,"[52.9, 40.5]",69330,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Back,195,Barcelona,217,"['31063dce-3702-4aee-85ca-3c7dbadba37b', '6662c308-4a6f-43bd-92ae-af51fd6b155d', 'c02e440f-66f0-4bc0-91f7-a1ce297905e8']",53,,,,,,,,,,,,,,,Barcelona,217,00:36:53.220,Carry,True,2011/2012
,,,,"[71.3, 59.6]",,,,,,,,,,,,0.070261,,,,,,,,,,,,56abf6b4-a473-42df-9417-0f7f9135c664,3272,,"[70.3, 58.8]",69330,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Center Back,195,Barcelona,217,"['ec255b77-8af4-48f6-bae8-73fa8f86f986', 'f603c407-60f2-430e-b433-0bc86db7de3a']",58,,,,,,,,,,,,,,,Barcelona,217,00:36:58.904,Carry,,2011/2012
,,,,"[105.4, 72.0]",,,,,,,,,,,,5.512162,,,,,,,,,,,,13b2a1d1-c609-4734-ba7c-d133ead23fd1,3276,,"[92.4, 50.6]",69330,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,195,Barcelona,217,"['121c1a34-da12-4768-b139-30894c437262', 'e6943d16-e05f-45c4-b168-c1059ddbf31f', 'f89806dc-64a7-4132-a2d6-0ebaf07de84c']",0,,,,,,,,,,,,,,,Barcelona,217,00:37:00.013,Carry,True,2011/2012
,,,,"[56.2, 57.9]",,,,,,,,,,,,7.7531,,,,,,,,,,,,3b1b9fcd-38cf-4992-aaa7-b7d5bae4c2a2,3284,,"[19.0, 70.8]",69330,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Back,196,Barcelona,217,"['5ae0fc6d-8c52-4dda-8e4d-f07794bcbf22', 'd46fef8a-d3de-49f8-967d-5674d906f464']",21,,,,,,,,,,,,,,,Barcelona,217,00:37:21.621,Carry,,2011/2012
,,,,"[83.3, 67.6]",,,,,,,,,,,,1.00756,,,,,,,,,,,,6ba3c974-731e-4a05-9d39-c0c396c77962,3290,,"[78.3, 76.6]",69330,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,196,Barcelona,217,"['098ddc6c-39e6-4667-92fa-614d25843373', '7622a525-b205-4fdb-ab1a-5b9733a2cb41', '93115f9e-e853-4767-9cfc-7652ca829739', 'f0352c3a-c653-4d28-b2bb-0dd95e1a633a']",33,,,,,,,,,,,,,,,Barcelona,217,00:37:33.649,Carry,True,2011/2012
,,,,"[92.2, 64.0]",,,,,,,,,,,,1.331793,,,,,,,,,,,,499738d8-4257-479f-8c38-23356201728b,3293,,"[83.3, 67.6]",69330,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,196,Barcelona,217,"['098ddc6c-39e6-4667-92fa-614d25843373', '6e143d25-9971-44c0-9e0f-f4664fd8ec72', '93115f9e-e853-4767-9cfc-7652ca829739']",34,,,,,,,,,,,,,,,Barcelona,217,00:37:34.657,Carry,True,2011/2012
,,,,"[93.4, 60.0]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,b8fb8565-6423-4a68-8c7a-ae3a07e7a52e,3296,,"[87.1, 64.0]",69330,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing Back,196,Barcelona,217,"['1d8650a2-b1ec-467a-86d2-531258d30da2', '7c8bab1e-13ba-4f4c-ba16-057315239c2b']",36,,,,,,,,,,,,,,,Barcelona,217,00:37:36.620,Carry,,2011/2012
,,,,"[28.0, 7.9]",,,,,,,,,,,,3.048012,,,,,,,,,,,,0453a989-f4e4-46c8-a841-851c294094ed,3300,,"[23.0, 11.1]",69330,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jon Aurtenetxe Borde,26788.0,Left Back,196,Barcelona,217,"['0c4e354b-680c-48f4-b1cc-f859cde4e754', 'ecf68652-9474-4fd1-83d5-5b85deaba204']",38,,,,,,,,,,,,,,,Athletic Club,215,00:37:38.189,Carry,,2011/2012
,,,,"[43.8, 46.2]",,,,,,,,,,,,0.638654,,,,,,,,,,,,5cdae0df-542c-4f3a-999c-0974fa633359,3303,,"[46.5, 49.7]",69330,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,196,Barcelona,217,"['69b7e0af-ed51-4180-ba92-5f5ce8e607e5', '9f1ff2fe-33e7-40e0-bcee-309c1ba9f389']",44,,,,,,,,,,,,,,,Barcelona,217,00:37:44.877,Carry,,2011/2012
,,,,"[57.3, 64.2]",,,,,,,,,,,,0.774848,,,,,,,,,,,,ab584086-b36e-43c1-842f-5d7e97eb2a0f,3306,,"[53.1, 66.3]",69330,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Back,196,Barcelona,217,"['596e5724-a7d5-4b9c-93d5-2a4d068f387c', 'db83179e-c18c-4d3f-8abe-0f8be0341767']",46,,,,,,,,,,,,,,,Barcelona,217,00:37:46.998,Carry,,2011/2012
,,,,"[64.0, 52.3]",,,,,,,,,,,,1.63132,,,,,,,,,,,,977f59e1-0cb1-49a5-a120-848dcd766875,3309,,"[64.6, 51.2]",69330,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,196,Barcelona,217,"['03978d69-8647-4fca-90e5-e8de43e3f737', '32266aee-6654-4cb4-a4e6-f62308f24c28']",48,,,,,,,,,,,,,,,Barcelona,217,00:37:48.784,Carry,,2011/2012
,,,,"[73.4, 60.0]",,,,,,,,,,,,0.497575,,,,,,,,,,,,7252d828-84dd-4b15-91d8-c851efef07a1,3312,,"[76.2, 60.9]",69330,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,196,Barcelona,217,"['376a7a91-b696-437a-b133-e205d6ba7d1e', '63707f7a-4aa3-4eb5-bac5-d9277b1fc2ea', '89c708d3-1fdf-464e-8a5e-7233760609c6']",51,,,,,,,,,,,,,,,Barcelona,217,00:37:51.461,Carry,True,2011/2012
,,,,"[59.8, 47.6]",,,,,,,,,,,,3.046045,,,,,,,,,,,,5144ddb6-c4f5-402c-b056-ea4d8938392f,3316,,"[61.5, 53.3]",69330,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,196,Barcelona,217,"['6a807e14-b24f-4b2e-a55a-226272042a8e', '8d5268bf-fe76-4603-96aa-21b2d02382cd']",53,,,,,,,,,,,,,,,Barcelona,217,00:37:53.277,Carry,,2011/2012
,,,,"[64.2, 33.6]",,,,,,,,,,,,1.779222,,,,,,,,,,,,e10e9a84-5c2a-49f9-b462-82ec9c1062ba,3319,,"[62.7, 35.5]",69330,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Center Attacking Midfield,196,Barcelona,217,"['6b57713e-a0ac-4953-aede-9e1750c4a0cc', 'b8690e92-240b-45bd-8b4c-e9fac6fb97a0']",57,,,,,,,,,,,,,,,Barcelona,217,00:37:57.295,Carry,,2011/2012
,,,,"[87.3, 6.2]",,,,,,,,,,,,2.633938,,,,,,,,,,,,31f18af9-8079-4e55-b165-f9371d9ba9c7,3322,,"[89.4, 2.7]",69330,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,196,Barcelona,217,"['3e752659-cf03-4ace-834e-a344824e8787', '76e19ecd-c474-493e-99d9-467ef66cebb1', 'f7090dc4-e87a-4f41-b7c4-6a8001ce5549']",0,,,,,,,,,,,,,,,Barcelona,217,00:38:00.566,Carry,True,2011/2012
,,,,"[75.3, 26.4]",,,,,,,,,,,,1.048862,,,,,,,,,,,,9a92ea4f-1361-47e3-9941-bcbc834f5053,3326,,"[78.1, 24.9]",69330,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Center Attacking Midfield,196,Barcelona,217,"['5b36ec3a-d38f-46a2-aada-d9ebe0d9f864', '612e2dbc-5fc6-41af-87ad-7d167c1b31c5']",3,,,,,,,,,,,,,,,Barcelona,217,00:38:03.915,Carry,,2011/2012
,,,,"[89.6, 38.8]",,,,,,,,,,,,1.692793,,,,,,,,,,,,ebf51bea-ce57-4242-a67c-1391abaa310f,3330,,"[89.4, 38.6]",69330,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,196,Barcelona,217,"['4abb425d-0165-4092-890c-ff506fc63d2b', '6d6495e4-d45c-49d0-83f2-53492854c908', 'b789bd9c-7a68-4018-af46-89b1e4713e44']",6,,,,,,,,,,,,,,,Barcelona,217,00:38:06.490,Carry,True,2011/2012
,,,,"[75.8, 47.8]",,,,,,,,,,,,3.438705,,,,,,,,,,,,7fb0c4ac-d803-45e0-9b76-5615ef301a7a,3338,,"[73.4, 39.7]",69330,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,196,Barcelona,217,"['248bab91-9fd8-4bd5-857b-bf20da0ce247', '3f8690ae-c048-4a92-95ff-e0d9e5bf85bb']",14,,,,,,,,,,,,,,,Barcelona,217,00:38:14.101,Carry,,2011/2012
,,,,"[80.4, 18.4]",,,,,,,,,,,,0.772274,,,,,,,,,,,,09557d79-4b43-4de1-9176-44d2231943ca,3341,,"[76.8, 25.8]",69330,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Center Attacking Midfield,196,Barcelona,217,"['4c614e1c-9460-4c42-90f8-a7c868d7b297', '60d9ffa9-3076-47c1-9137-3f0670c58d22', 'ec924bc0-4998-420d-8df9-865f50c6fd39']",18,,,,,,,,,,,,,,,Barcelona,217,00:38:18.321,Carry,True,2011/2012
,,,,"[91.1, 7.9]",,,,,,,,,,,,0.908864,,,,,,,,,,,,62679bdd-9c9b-4f9c-bcd6-55e9281c2a80,3345,,"[87.5, 8.3]",69330,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,196,Barcelona,217,"['7b0e5a41-910f-4fc0-ac42-4e32a79e4097', 'b6f6a2a9-939e-48ba-abdb-d0b65cd4e4e9']",20,,,,,,,,,,,,,,,Barcelona,217,00:38:20.652,Carry,,2011/2012
,,,,"[98.5, 28.3]",,,,,,,,,,,,0.821269,,,,,,,,,,,,6c593c1e-61cc-4a2d-b02a-37c56e4afeff,3350,,"[97.8, 28.9]",69330,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,196,Barcelona,217,"['3d94e978-3de4-4924-8bf2-05e1d1dea3b9', 'ac8a019c-eea1-483c-a5e9-7110595411e9', 'c1052ed4-65f6-4be7-a4c7-f90ed6ed6699']",24,,,,,,,,,,,,,,,Barcelona,217,00:38:24.375,Carry,True,2011/2012
