50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[76.7, 57.2]",,,,,,,,,,,,,0.046955,,,,,,,,,,,,,,,512dcac5-583b-4862-b209-6f0f41445fd1,3301,,"[76.7, 57.2]",303666,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramon Olamilekan Azeez,24127.0,Center Attacking Midfield,177,Granada,1049,"['dbf90445-8d75-4c20-ad39-0ebf0384e0d3', 'f67380c3-0e08-4581-b730-f26ffc497bc0']",40,,,,,,,,,,,,,,,,,,Granada,1049,00:45:40.621,Carry,,2019/2020
,,,,,,"[85.4, 75.1]",,,,,,,,,,,,,0.598418,,,,,,,,,,,,,,,90ff2aae-73bd-4d0f-b048-67ee2f072750,3304,,"[85.4, 75.1]",303666,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Montoro Sánchez,24144.0,Left Defensive Midfield,177,Granada,1049,"['27a7a762-083f-4efa-9823-c169b50b5c7e', 'a0c5dea4-15a9-4b7d-bafb-9e5fa9bd2b3d']",41,,,,,,,,,,,,,,,,,,Granada,1049,00:45:41.525,Carry,,2019/2020
,,,,,,"[84.2, 49.3]",,,,,,,,,,,,,2.096482,,,,,,,,,,,,,,,1f9a3c01-7e70-4cea-b2ea-b92ed29bc9c5,3314,,"[73.5, 51.1]",303666,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramon Olamilekan Azeez,24127.0,Center Attacking Midfield,177,Granada,1049,"['08c65414-cde8-42cb-a489-f3c220180366', '4b6271d6-6280-4046-a249-401d218bf506']",46,,,,,,,,,,,,,,,,,,Granada,1049,00:45:46.926,Carry,,2019/2020
,,,,,,"[90.4, 43.4]",,,,,,,,,,,,,1.063679,,,,,,,,,,,,,,,8f1e7d04-2054-4487-b3d7-0a7bcecdd170,3317,,"[85.4, 38.7]",303666,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Vadillo Cifuentes,24143.0,Left Wing,177,Granada,1049,"['5d003be7-42c4-4a9a-a71d-4926fbae49c3', 'a13adbb1-cd61-4d6e-a6ae-e211b27b925d', 'e7062b22-2397-4d2c-a949-1e5e37b89f37']",49,,,,,,,,,,,,,,,,,,Granada,1049,00:45:49.684,Carry,True,2019/2020
,,,,,,"[94.4, 47.8]",,,,,,,,,,,,,1.232966,,,,,,,,,,,,,,,5946e842-c621-48f7-b592-64b1a6626195,3320,,"[90.4, 43.4]",303666,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Vadillo Cifuentes,24143.0,Left Wing,177,Granada,1049,"['269b58e4-da02-4273-a19e-d50a7cb01ac7', '5d003be7-42c4-4a9a-a71d-4926fbae49c3', 'b4c02dee-57f4-46f0-93c8-0ec5a8ae8d6c', 'e7062b22-2397-4d2c-a949-1e5e37b89f37']",50,,,,,,,,,,,,,,,,,,Granada,1049,00:45:50.747,Carry,True,2019/2020
,,,,,,"[54.5, 76.2]",,,,,,,,,,,,,1.468096,,,,,,,,,,,,,,,1bd1141b-162d-4989-bf0a-45091e6cd5e5,3329,,"[54.5, 75.4]",303666,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,179,Barcelona,217,"['0021bc7d-41e0-46f5-aeac-6c57deaca52e', '106b177a-c0f3-45cb-a75d-780c1a2ef6bf']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:01.423,Carry,,2019/2020
,,,,,,"[70.5, 75.6]",,,,,,,,,,,,,0.140769,,,,,,,,,,,,,,,3e81b0a1-a018-433e-911b-d107464e97c3,3332,,"[70.5, 75.6]",303666,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antoine Griezmann,5487.0,Right Wing,179,Barcelona,217,"['40237229-a68f-4751-9506-cd43d517113e', 'a098cb25-7487-42c1-9ffe-6299423723e1']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:03.901,Carry,,2019/2020
,,,,,,"[104.7, 78.1]",,,,,,,,,,,,,4.090841,,,,,,,,,,,,,,,d99cac4c-143d-43f1-be92-112f19f08b25,3335,,"[84.7, 71.8]",303666,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frenkie de Jong,8118.0,Right Center Midfield,179,Barcelona,217,"['0b06d363-f68a-4df8-9bf5-b1a3997440a7', '4583a965-f733-4aa3-bd55-1312d14ddcfd', 'f8fd74a9-24fe-4a94-910f-8dc2a73802c6']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:05.609,Carry,True,2019/2020
,,,,,,"[70.6, 15.5]",,,,,,,,,,,,,1.756224,,,,,,,,,,,,,,,badba0c9-e665-4633-a3cc-5adf6383795c,3341,,"[58.5, 7.8]",303666,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Carlos Fernández Luna,8866.0,Center Forward,180,Granada,1049,"['6e2d3d9e-536a-44d3-8b2f-7eaaa09ceaa6', '8ed3a782-db05-4ab7-96fc-bf75881a6fbd', 'c0584a8b-905a-4722-ae03-465396357786']",13,,,,,,,,,,,,,,,,,,Granada,1049,00:47:13.262,Carry,True,2019/2020
,,,,,,"[98.7, 29.9]",,,,,,,,,,,,,5.762865,,,,,,,,,,,,,,,cc7f3bbd-9411-46b6-93ec-adf323c7f2ae,3344,,"[70.6, 15.5]",303666,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Carlos Fernández Luna,8866.0,Center Forward,180,Granada,1049,"['8ed3a782-db05-4ab7-96fc-bf75881a6fbd', 'c0584a8b-905a-4722-ae03-465396357786', 'c8011530-abf3-4c03-8458-d2646ebc8ff4']",15,,,,,,,,,,,,,,,,,,Granada,1049,00:47:15.018,Carry,True,2019/2020
,,,,,,"[23.6, 49.1]",,,,,,,,,,,,,0.532457,,,,,,,,,,,,,,,01f46633-ee78-496e-bc65-c6ce516b6f8e,3347,,"[21.4, 50.2]",303666,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,181,Barcelona,217,"['4cdfab70-8066-4cef-8c7c-aba6d87a0828', '58691984-d50b-41dc-910e-19e7e097c3a0', '8449bc5a-22a0-4d62-8b55-3813da407ea9']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:20.781,Carry,True,2019/2020
,,,,,,"[28.0, 49.1]",,,,,,,,,,,,,0.257463,,,,,,,,,,,,,,,5799add4-fe98-441c-b210-88638c48c3db,3351,,"[28.0, 49.1]",303666,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,181,Barcelona,217,"['57615661-40f0-4f38-b075-3015acfaa4e5', '8449bc5a-22a0-4d62-8b55-3813da407ea9', 'd95aca09-150d-49c9-93e4-cc1619e00fe8']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:22.374,Carry,True,2019/2020
,,,,,,"[36.3, 63.3]",,,,,,,,,,,,,0.847448,,,,,,,,,,,,,,,4ff43b7b-c6e6-4aad-be0a-642bd244e056,3354,,"[38.6, 64.6]",303666,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,181,Barcelona,217,"['4b719f15-9abb-4968-8d2d-959f612ee663', 'e1d4dee9-1811-44cc-a061-e06f86274994']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:23.955,Carry,,2019/2020
,,,,,,"[37.2, 52.5]",,,,,,,,,,,,,0.518709,,,,,,,,,,,,,,,adfdda67-b1e5-415a-ae58-2f1d776efc30,3357,,"[38.0, 52.9]",303666,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,181,Barcelona,217,"['53a7687e-9ea6-4cf8-badc-c956661ecef0', '89e5d401-a2be-41c7-9357-db1411f8a614', 'd8a4d515-7c86-4c3f-90cb-3b979fa5dca3']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:25.374,Carry,True,2019/2020
,,,,,,"[39.1, 64.1]",,,,,,,,,,,,,0.753714,,,,,,,,,,,,,,,aff1ebd7-74bd-46a1-a76d-483c7f4e8aab,3361,,"[38.2, 63.7]",303666,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,181,Barcelona,217,"['51833feb-17f2-45da-b149-9d5652e18c99', '8a422886-8dfd-4c94-9296-ee01fffb7a38', 'ac9995fc-35a4-47cd-8037-81a9e5f6c8fe']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:26.914,Carry,True,2019/2020
,,,,,,"[53.9, 77.9]",,,,,,,,,,,,,1.543831,,,,,,,,,,,,,,,c9dcbcb1-eaa2-48c8-acf5-51017ded7741,3365,,"[62.0, 78.5]",303666,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,181,Barcelona,217,"['8f2b5272-3a4c-442c-bbd3-c9ebf1027d51', 'd65cc2f9-d8cb-46c3-ae81-e14468c2c072']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:29.275,Carry,,2019/2020
,,,,,,"[72.2, 21.4]",,,,,,,,,,,,,4.600431,,,,,,,,,,,,,,,b95851f0-1778-484f-922b-3dd18eba33b0,3368,,"[47.4, 26.9]",303666,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Left Back,181,Barcelona,217,"['0e8a752c-e85d-4f78-b4bf-4ae632419884', '8510bea0-226e-48d6-b7c8-9d18ecda5623']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:33.301,Carry,,2019/2020
,,,,,,"[74.9, 36.7]",,,,,,,,,,,,,0.685057,,,,,,,,,,,,,,,ab62a5e3-cc7c-4bfc-863f-5b7307cad44c,3371,,"[75.1, 36.2]",303666,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,181,Barcelona,217,"['9901c81b-8400-4c21-b1d4-b3373d399f3d', 'b12b0cb0-dade-47c6-931d-1c1cf96e60a2']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:38.690,Carry,,2019/2020
,,,,,,"[83.6, 31.0]",,,,,,,,,,,,,0.771325,,,,,,,,,,,,,,,4f3b80d4-462a-473c-bb63-742c857cc474,3374,,"[81.5, 31.7]",303666,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,181,Barcelona,217,"['942406ae-1fab-43d7-98e9-3e39453248be', 'ab960e0e-e872-40ec-8e99-486aaa0dc7d7', 'ddf51df9-d9b1-468d-abab-43a742f369ea']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:40.194,Carry,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.671416,,,,,,,,,,,,,,,caffd936-c7e6-4679-b917-a78f49c9dd87,14,,"[88.9, 22.3]",303666,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,2,Granada,1049,['adbe2741-c461-4a75-b8ba-5d09fc1d477f'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.565,Pressure,,2019/2020
,,,,,,,,,,,,True,,,,,,,0.580358,,,,,,,,,,,,,,,8c7addec-096f-472f-9db9-2e0aeca21fe6,18,,"[64.6, 60.1]",303666,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramon Olamilekan Azeez,24127.0,Center Attacking Midfield,3,Barcelona,217,"['08029775-bd18-4d06-8294-4d3f2898c469', 'cac17d68-e175-44a5-b024-c2a3dd245315']",13,,,,,,,,,,,,,,,,,,Granada,1049,00:00:13.203,Pressure,,2019/2020
,,,,,,,,,,,,True,,,,,,,0.703432,,,,,,,,,,,,,,,19a1417b-9168-45a3-a343-f6ef3c51ca14,23,,"[73.0, 54.9]",303666,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Center Forward,3,Barcelona,217,['2670a0a2-e189-4d58-a429-cb967223dc42'],14,,,,,,,,,,,,,,,,,,Granada,1049,00:00:14.509,Pressure,,2019/2020
,,,,,,,,,,,,True,,,,,,,2.349971,,,,,,,,,,,,,,,e1b3de23-cdc1-4763-af7b-384e09ac9fd8,34,,"[40.7, 4.8]",303666,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,4,Granada,1049,"['2f15c7f4-b72d-427c-9605-16366cf91bbf', '7debaaf7-b6f8-4244-a3b4-102c7d18be71', 'c3ccab16-9eb0-4e6e-9fb7-96c47615b585']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.408,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.430047,,,,,,,,,,,,,,,867095b6-0ded-4c5d-bdff-f910d5cb339f,52,,"[76.4, 34.4]",303666,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,5,Granada,1049,"['2dbe9c90-0406-42f9-9eb1-c454f5a21f0a', 'a67b88e0-4fa8-4b00-8ca9-80d61d02d2d0']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.365,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.073301,,,,,,,,,,,,,,,6d49b44b-1e02-462f-87a8-c79e2228fe3d,56,,"[96.9, 41.8]",303666,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,5,Granada,1049,"['857c2a5a-e5f4-4ec3-b1c8-6815ee64c849', 'd3f23331-22d1-4795-abd5-96e539f8836f']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.144,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.467875,,,,,,,,,,,,,,,99f08eda-3676-4969-8e13-66ad6cf6213a,58,,"[77.3, 62.5]",303666,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Soldado Rillo,26009.0,Center Forward,5,Granada,1049,['ce693db0-fa19-4b8c-94cb-a4dd244a29ff'],57,,,,,,,,,,,,,,,,,,Granada,1049,00:00:57.050,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.620412,,,,,,,,,,,,,,,1592ac36-910b-463e-acc2-004b2846782e,65,,"[8.0, 32.5]",303666,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Granada,1049,['78f8b676-d776-411a-8a2f-0434d060946c'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.531,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.724398,,,,,,,,,,,,,,,230fc285-c703-40e8-bada-e9a15a294a5b,77,,"[84.2, 67.0]",303666,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,José Antonio Rodríguez Díaz,24126.0,Right Wing,6,Barcelona,217,['41f56a94-0d41-42ba-a03c-9823e988a0b8'],1,,,,,,,,,,,,,,,,,,Granada,1049,00:04:01.588,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.89405,,,,,,,,,,,,,,,0592e373-e2ca-4e0f-ba63-2cc13034a330,79,,"[103.9, 47.9]",303666,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Roberto Soldado Rillo,26009.0,Center Forward,6,Barcelona,217,"['8b5aba78-e54b-4a96-b779-8ddbc1f4a02d', 'cf6824b8-0dfe-4289-bd9d-dd88dd3522a7', 'e60421a7-4b43-4c13-b787-ee249d348006']",3,,,,,,,,,,,,,,,,,,Granada,1049,00:04:03.601,Pressure,,2019/2020
,,,,,,,,,,,,True,,,,,,,1.504107,,,,,,,,,,,,,,,bd29e18c-9856-4219-9a65-18a5ea370a21,91,,"[51.5, 8.2]",303666,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,7,Granada,1049,"['9d4ada66-a96a-43ff-b4e5-33aa7b2fbd19', 'd696d44d-f6da-44aa-9c33-cea007a37df7']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.293,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.799709,,,,,,,,,,,,,,,6ae83168-dc88-4802-8f7e-09e1db3ddfb8,114,,"[96.5, 56.0]",303666,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramon Olamilekan Azeez,24127.0,Center Attacking Midfield,8,Barcelona,217,"['5a2c7cc3-fadf-46e8-882f-c0863e51e8f1', 'bc9be23d-53f3-48e9-a477-c115ef4769f3']",31,,,,,,,,,,,,,,,,,,Granada,1049,00:04:31.917,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.723562,,,,,,,,,,,,,,,2cecc582-e9ed-447c-a447-e4e366e9520e,124,,"[68.6, 73.7]",303666,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor David Díaz Miguel,24133.0,Right Back,8,Barcelona,217,,39,,,,,,,,,,,,,,,,,,Granada,1049,00:04:39.938,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.799961,,,,,,,,,,,,,,,85bb94ef-a648-4bf0-91e9-635c56d6af4c,130,,"[70.3, 70.5]",303666,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio Rodríguez Díaz,24126.0,Right Wing,8,Barcelona,217,"['2aef3015-dcb2-4f49-95c3-bd6903730be7', 'a68ac564-d221-4529-9f2f-dfc6d046cd04']",41,,,,,,,,,,,,,,,,,,Granada,1049,00:04:41.379,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.390215,,,,,,,,,,,,,,,a1349a1f-588d-4047-b0ed-1f71cf9ec8b9,142,,"[47.5, 67.1]",303666,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Pérez Sayol,25006.0,Right Wing,9,Granada,1049,"['0994c0d2-1698-425b-879a-ee8807d4bee4', '8f097a3f-c60d-4f31-a4db-99b355b60d98', '8fb403a7-fc53-451f-8b1f-af8dfc5b3830']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.266,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.581009,,,,,,,,,,,,,,,bc60a6ce-08b5-485b-b411-b863df03c54f,148,,"[76.2, 60.9]",303666,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,9,Granada,1049,['74a30b80-d659-479e-b1b1-e6b0beae3757'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.321,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.603307,,,,,,,,,,,,,,,f99a2209-ff7e-4855-b676-c0b73e469893,152,,"[68.4, 71.9]",303666,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Pérez Sayol,25006.0,Right Wing,9,Granada,1049,"['ac18733b-74a4-4fc1-a54d-a49c6c5e05d7', 'ffd404bc-dc73-4661-8b2f-b80587654d9f']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.065,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.039718,,,,,,,,,,,,,,,8520ad53-e6f4-421a-8364-862c72d71fbf,156,,"[57.3, 75.7]",303666,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Pérez Sayol,25006.0,Right Wing,9,Granada,1049,['290e4b2c-067f-4565-9e6b-09205a875e2f'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:04.955,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.774217,,,,,,,,,,,,,,,73d3edcb-751a-4384-af91-f1c1f8f728d5,157,,"[49.8, 72.7]",303666,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,9,Granada,1049,['069ee790-19a8-4eed-868a-74ebbed57306'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.468,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.871362,,,,,,,,,,,,,,,9189d21a-455f-4842-b941-4e3eea2a275a,161,,"[66.6, 66.1]",303666,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,9,Granada,1049,"['03a18f72-fb11-4350-8977-c57fdc61b278', '12357e6d-adb9-4cbc-a8bf-40795bac47e4']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.172,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,2.052805,,,,,,,,,,,,,,,a8cca178-143f-4e8c-ae90-99caf4cfbf75,165,,"[81.9, 66.5]",303666,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,9,Granada,1049,"['51b5f86b-c7a6-4036-8b6c-7890db841951', 'a2bfecc4-7fe4-4b50-9891-06ca3dc01b4e']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.177,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,3.07473,,,,,,,,,,,,,,,ed82e9f8-ef20-4538-a62d-cb460296723b,192,,"[77.7, 8.7]",303666,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darwin Daniel Machís Marcano,11501.0,Left Wing,10,Barcelona,217,"['7ac3e2b2-cb86-49de-b7c4-959c68bdd7ee', '8a6fbe76-b9b4-4924-bf67-2b7720d983d2']",52,,,,,,,,,,,,,,,,,,Granada,1049,00:05:52.411,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.722464,,,,,,,,,,,,,,,b1691471-d779-4405-bce3-bbbd695eb334,212,,"[35.1, 27.8]",303666,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darwin Daniel Machís Marcano,11501.0,Left Wing,10,Barcelona,217,"['d40cd6af-9612-44e3-9953-a2b85f008258', 'e52bccd8-04a7-44ab-8051-290fdfc4a3cc']",17,,,,,,,,,,,,,,,,,,Granada,1049,00:06:17.280,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.767396,,,,,,,,,,,,,,,8e2ae5e3-d90e-4234-b675-1a3f06e35ef7,236,,"[55.0, 42.3]",303666,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Soldado Rillo,26009.0,Center Forward,10,Barcelona,217,"['61d4bd39-9def-4b6c-9230-031ee46b5242', '798c420b-acd0-4776-8d10-5daf1148de32']",33,,,,,,,,,,,,,,,,,,Granada,1049,00:06:33.924,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.020969,,,,,,,,,,,,,,,9e1a2697-e6da-446a-b647-fffc8b29e970,238,,"[42.5, 38.6]",303666,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Montoro Sánchez,24144.0,Left Defensive Midfield,10,Barcelona,217,"['a9e6effc-b5c4-40dc-a486-e1ef9bb9f25e', 'b0fa6108-1c95-4673-9297-56d70507eecf', 'd0e894ca-8c3f-4506-a862-3d36a2091bc9']",35,,,,,,,,,,,,,,,,,,Granada,1049,00:06:35.532,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.592827,,,,,,,,,,,,,,,7f468df4-8e36-4645-9b4b-1fa62f3cde54,244,,"[35.1, 11.7]",303666,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darwin Daniel Machís Marcano,11501.0,Left Wing,10,Barcelona,217,"['6002d203-7cd8-477b-a532-388863622087', 'c645d4a7-3c5e-4240-a541-2cfbe7ca2c00']",39,,,,,,,,,,,,,,,,,,Granada,1049,00:06:39.536,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.743584,,,,,,,,,,,,,,,414c45f0-8419-4b96-8a2a-299227971d3e,258,,"[40.2, 39.6]",303666,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Montoro Sánchez,24144.0,Left Defensive Midfield,10,Barcelona,217,"['26db0fbe-0a26-4c2f-b79b-ad361969a340', '79afb9a6-2f74-4142-a389-9909057f0ece']",51,,,,,,,,,,,,,,,,,,Granada,1049,00:06:51.990,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.2335,,,,,,,,,,,,,,,54a5bdba-3938-4a95-a448-50a5ea6c8b2b,266,,"[33.7, 46.6]",303666,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yangel Clemente Herrera Ravelo,16249.0,Right Defensive Midfield,10,Barcelona,217,"['367a6c59-2234-40a0-be4e-7376ae96b936', 'c5914b3a-c529-4686-ad8f-6e33bb5ead62']",58,,,,,,,,,,,,,,,,,,Granada,1049,00:06:58.732,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.455739,,,,,,,,,,,,,,,eebc5202-dbff-4af2-9b1e-147b3805d8f0,278,,"[60.3, 68.7]",303666,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,11,Granada,1049,"['16acd430-f1bd-437d-91be-2a9a770ce69b', '2056ccf2-4ca1-41bb-a0ab-512529939d21']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:22.159,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.011645,,,,,,,,,,,,,,,ed82c007-bb76-4b1d-b88c-fd73ece73b74,281,,"[56.5, 3.6]",303666,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Neva Tey,25702.0,Left Back,11,Granada,1049,,24,,,,,,,,,,,,,,,,,,Granada,1049,00:07:24.648,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.231871,,,,,,,,,,,,,,,6bac8494-2e65-45a3-9d42-19c36f9b63c0,286,,"[64.1, 22.6]",303666,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Center Forward,12,Barcelona,217,"['013fa9ba-81cb-490d-95b8-e64e9f50faea', '22d26d3c-ef60-46c1-8fff-1ebd8dbfc8fb']",31,,,,,,,,,,,,,,,,,,Granada,1049,00:07:31.879,Pressure,,2019/2020
