50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,03dc7bd3-9f07-4787-b9b1-f13ba72efe26,1873,,"[40.5, 23.9]",267670,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felipe Alejandro Gutiérrez Leiva,12789.0,Left Center Midfield,79,Barcelona,217,"['07f91332-42ac-472e-962f-826ca3bb9713', '433bc02b-4412-47ec-9bc3-cbfb670a6da9', '69b4c8b1-ee5f-413a-a945-0ffc06816903']",1,,,,,,,,,,,,,,,,Real Betis,218,00:02:01.997,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3b7829c3-4267-4d6c-b2c5-87a8d2d515a3,1915,,"[42.8, 57.7]",267670,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Germán Alejandro Pezzella,7161.0,Left Center Back,82,Barcelona,217,"['6032471b-9afc-4ebc-bba6-633c1396eae6', 'ea2e5bd3-58a0-4d62-aeba-79081e854264', 'ee2f6202-7c0a-47b9-9265-619fcb83b702']",11,,,,,,,,,,,,,,,,Real Betis,218,00:03:11.963,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ca5b5b80-08ae-42ee-a51c-9ea9a6dc7c96,2058,,"[23.0, 28.3]",267670,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Germán Alejandro Pezzella,7161.0,Left Center Back,90,Barcelona,217,"['371b8633-ebb3-4c1c-90a6-63d78d50ac65', '71b9bd7c-4f00-4b1c-81f6-f45449a66a12', 'fd18c3af-d6be-4933-82f0-8c3e4bf91db0']",44,,,,,,,,,,,,,,,,Real Betis,218,00:05:44.234,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,234089fe-45a8-4df3-8c95-4c02a7c0cb6c,2061,,"[14.4, 21.6]",267670,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Alejandro Gutiérrez Leiva,12789.0,Left Center Midfield,90,Barcelona,217,"['371b8633-ebb3-4c1c-90a6-63d78d50ac65', '4caa74a0-dac8-48e3-b5c2-43e77be1f3f9', '8a974b68-3da3-45d2-8721-b438c67129d4']",47,,,,,,,,,,,,,,,,Real Betis,218,00:05:47.109,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f279101d-97b2-4029-b091-d77ed95abee2,2064,,"[14.6, 22.0]",267670,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Alejandro Gutiérrez Leiva,12789.0,Left Center Midfield,90,Barcelona,217,"['8a974b68-3da3-45d2-8721-b438c67129d4', 'd09baf0f-549f-45c8-a6ed-b93921d722c1', 'f50d7c8c-48ac-457f-8b09-a4a6fcb309ae']",47,,,,,,,,,,,,,,,,Real Betis,218,00:05:47.250,Dribbled Past,,2016/2017
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,9a6de491-cefe-420a-b012-f183c6dfd98d,2165,,"[76.0, 48.3]",267670,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Right Center Forward,97,Barcelona,217,"['27c6baf7-a619-4212-b573-f0a31690d158', '8562d7c5-7464-47b3-b794-9c1f26298a43', 'd65171fe-1f61-4e3d-a8b2-e8b1782131a5']",9,,,,,,,,,,,,,,,,Real Betis,218,00:08:09.674,Dribbled Past,,2016/2017
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,16fd6639-8d71-4554-822d-4906cf8c1150,2173,,"[66.3, 57.9]",267670,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Right Center Forward,97,Barcelona,217,"['1359a1ae-7c89-4845-a6b5-d9295ee2f45b', '64543b31-74a7-42a3-a936-bdef042c933b', 'd7b5d71f-542d-4558-93d3-ee407b109ced']",11,,,,,,,,,,,,,,,,Real Betis,218,00:08:11.948,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ce0dd6a6-8a34-464a-945d-1893206baf05,2273,,"[26.4, 34.0]",267670,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Center Defensive Midfield,101,Barcelona,217,"['830687bc-1ffa-4b31-9af9-0cebd0453fad', 'bc7ed233-16d1-4996-ad48-164d853a973f', 'dcaa9474-86ab-47ef-8864-90fb9e29e1cd']",29,,,,,,,,,,,,,,,,Real Betis,218,00:10:29.787,Dribbled Past,,2016/2017
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,0cd7cb89-bccc-4aa4-9be5-f027a2a4ebf7,2293,,"[32.5, 44.5]",267670,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Petros Matheus dos Santos Araújo,27346.0,Center Defensive Midfield,102,Real Betis,218,"['2726d707-ee5d-4ab4-888c-7e15a0e35cf8', 'fdc3d147-98a0-411a-9316-9734f81ab0a6']",57,,,,,,,,,,,,,,,,Real Betis,218,00:11:57.316,Dribbled Past,,2016/2017
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,0591af50-a61e-4cd4-b61b-4268a6e550c9,2436,,"[109.5, 57.5]",267670,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,108,Real Betis,218,"['2c56b435-abdf-461a-9acb-3a557661a9d3', '4f3b6104-df42-44dc-a389-45fef1318c3e', 'a17ba8ad-0828-430b-a4ac-74db89f7a8b6']",39,,,,,,,,,,,,,,,,Barcelona,217,00:16:39.619,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2364e19b-fa74-463e-adcf-794027aa041e,2531,,"[117.3, 15.6]",267670,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arda Turan,11094.0,Left Wing,116,Real Betis,218,"['0b1becb1-a93f-46cb-9d43-58cf3998a054', '941c5e0d-da3f-48c9-a60e-b5058191d3a9', 'baaa5a63-1625-4027-acb1-ea6a4504c6ec']",45,,,,,,,,,,,,,,,,Barcelona,217,00:21:45.744,Dribbled Past,,2016/2017
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,afeff878-3807-4a72-b13b-5777e693c45e,2704,,"[67.9, 42.5]",267670,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,124,Real Betis,218,"['33d15ec9-7c85-4718-b8cb-310ec387a57f', '433f54cb-4da9-43f4-8214-e1828dfe4c16', 'b6169472-dd08-4585-8a94-cfdbea825d04']",32,,,,,,,,,,,,,,,,Barcelona,217,00:26:32.726,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ded9b435-68e3-4665-af25-3ab5635163a0,2881,,"[15.0, 57.3]",267670,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Ceballos Fernández,6697.0,Left Center Midfield,128,Barcelona,217,"['26b14dce-81e2-48f0-b622-6bba9b9c8f75', '53af309d-22e6-4a67-8bfc-3b04c2e517be', 'ba7504ac-16eb-41ec-8f27-0d3bd5b73304']",43,,,,,,,,,,,,,,,,Real Betis,218,00:29:43.528,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,748d8179-b3f7-4184-89fe-793f81427966,2898,,"[4.9, 77.3]",267670,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabián Ruiz Peña,6655.0,Center Defensive Midfield,128,Barcelona,217,"['2dee1f69-05a7-472e-902c-a4ec3ef2ccf4', '32e42df5-b05f-4c58-9aed-d0a424dafa1a', 'c698e809-48d4-48fe-bde5-e6fdeae41624']",56,,,,,,,,,,,,,,,,Real Betis,218,00:29:56.923,Dribbled Past,,2016/2017
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,b10ba33f-c78f-4f51-a355-5cdf3ffc9d0d,3220,,"[69.5, 5.2]",267670,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Ceballos Fernández,6697.0,Left Center Midfield,144,Barcelona,217,"['525f0f63-9f5d-4ac5-acdc-64df701e0347', 'e90524f3-c5da-49e6-9442-e3f1589d91af']",21,,,,,,,,,,,,,,,,Real Betis,218,00:40:21.043,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a0888e82-c2af-4993-b426-745179edd6b1,3297,,"[20.5, 39.4]",267670,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Germán Alejandro Pezzella,7161.0,Left Center Back,145,Barcelona,217,"['546ff5f5-2cfd-46df-9600-9900a01a9bbc', '9c7c4757-8d85-45fc-af5f-fa142cd66384']",49,,,,,,,,,,,,,,,,Real Betis,218,00:41:49.207,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c5b559e3-1888-47fe-9f97-7cfc1391572c,3364,,"[40.7, 72.0]",267670,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Álvaro Cejudo Carmona,26723.0,Right Center Midfield,148,Barcelona,217,"['30746f09-ef25-4f0a-b2de-c9e6088fe845', '90fd892a-aade-41a4-ba2c-e73e19f2ac61', 'b0cd8987-74fd-410c-acb6-bb9076b93f1d']",19,,,,,,,,,,,,,,,,Real Betis,218,00:44:19.093,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,158d9dd7-d9de-4dcf-8847-dcfa79f34e2b,3409,,"[9.8, 51.2]",267670,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Charly Musonda Junior,3601.0,Right Wing Back,148,Barcelona,217,"['245a98d6-cd53-483e-a428-4e6182de2214', '42728dd2-4922-469c-950b-eb27a4833b71', '626d6451-ff83-4ee1-84a6-ec844907a1fb']",11,,,,,,,,,,,,,,,,Real Betis,218,00:45:11.354,Dribbled Past,,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,519b8373-d811-4cf2-82e6-ab52f76a27db,53,,"[79.6, 55.6]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Right Wing Back,3,Real Betis,218,"['0cc7d0fc-9142-439e-a5da-5dc3ce970096', '79026113-6e58-48f4-b008-8933b02f217b']",53,,,,,,,,,,,,,,,,Real Betis,218,00:00:53.363,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,4459c3e9-8d2c-4645-9de2-a528a8e949d9,66,,"[97.7, 8.9]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riza Durmisi,6646.0,Left Wing Back,3,Real Betis,218,['f7337cc3-29e9-4bef-b8b2-b9093e128da8'],59,,,,,,,,,,,,,,,,Real Betis,218,00:00:59.196,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,e67a61fe-2093-4b9c-8119-a3db0126d7df,73,,"[99.0, 22.2]",267670,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Left Center Forward,3,Real Betis,218,['139e3d21-cc56-4532-beef-d1d198cd1265'],0,,,,,,,,,,,,,,,,Real Betis,218,00:01:00.989,Dribble,True,2016/2017
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,4dbed2d0-d5a4-40ab-8f19-7b3b84091a21,102,,"[102.8, 4.1]",267670,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riza Durmisi,6646.0,Left Wing Back,5,Real Betis,218,['2bc42763-e36b-409a-a8df-2366ce8a05c7'],57,,,,,,,,,,,,,,,,Real Betis,218,00:01:57.927,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,3d6b842c-4dc7-45bc-860e-8c9468cea8d2,483,,"[38.9, 23.0]",267670,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Petros Matheus dos Santos Araújo,27346.0,Center Defensive Midfield,21,Barcelona,217,['12d5de2f-86de-49dc-9850-843a4a0e8e43'],16,,,,,,,,,,,,,,,,Real Betis,218,00:11:16.605,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,True,,,0.0,,,,,,,,,,,,,b20eeef3-59b8-4b17-a8e7-db985f0a75aa,643,,"[64.6, 51.0]",267670,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,27,Barcelona,217,['ab61b8bb-0e8d-48ac-977b-3375c74bdafb'],55,,,,,,,,,,,,,,,,Barcelona,217,00:13:55.644,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,b0877037-c8b3-455b-9de3-41c44e2993d9,915,,"[78.6, 5.1]",267670,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Right Center Forward,36,Real Betis,218,['aa7bf624-e03a-4fba-acc4-f5fcbf1565f7'],4,,,,,,,,,,,,,,,,Real Betis,218,00:23:04.462,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,0d2ce796-7c8a-46c9-8df5-ec89af6d2bbf,958,,"[116.1, 10.2]",267670,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,Left Wing,37,Barcelona,217,['d32d42dd-e49f-4b5d-8449-1d4aedc84f86'],59,,,,,,,,,,,,,,,,Barcelona,217,00:23:59.546,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,b2dd9309-d69c-4726-94d8-dd616f933d49,981,,"[15.3, 20.3]",267670,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Center Defensive Midfield,38,Real Betis,218,['38f6179e-937b-40bf-af2e-e75393d6b609'],14,,,,,,,,,,,,,,,,Real Betis,218,00:24:14.293,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,8be42cbf-4f1b-438b-99e6-13753798af35,1090,,"[91.3, 59.6]",267670,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,45,Barcelona,217,['6a5d713e-a0bd-4bd0-b2a4-d33ad850a756'],55,,,,,,,,,,,,,,,,Barcelona,217,00:27:55.721,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,9c370055-301e-4cb6-918c-ac42ff3b89ed,1104,,"[104.1, 43.4]",267670,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,45,Barcelona,217,['f8c58f4a-eafd-43bd-a91d-425ffe38a6e3'],0,,,,,,,,,,,,,,,,Barcelona,217,00:28:00.767,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,5cb502d8-d279-4144-9501-51a7e509385d,1116,,"[99.1, 42.6]",267670,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Denis Suárez Fernández,6609.0,Left Center Midfield,45,Barcelona,217,"['6de01487-f1de-435e-96b7-a63788dab177', '8376c068-1729-428c-a4ae-a0b9dfc851ac']",6,,,,,,,,,,,,,,,,Barcelona,217,00:28:06.394,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,4f2c4ef7-6119-4b33-8f00-4a8312657b1f,1163,,"[98.2, 32.7]",267670,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,47,Barcelona,217,['9d4350a0-e39e-42d6-bd85-162cc3e94aa0'],17,,,,,,,,,,,,,,,,Barcelona,217,00:29:17.996,Dribble,True,2016/2017
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,bef5e83c-a2dc-45f9-aa69-c8dccd7d1c12,1371,,"[97.4, 27.0]",267670,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,Left Wing,56,Barcelona,217,['9fe64374-747c-4f33-997f-55ff6eea0107'],10,,,,,,,,,,,,,,,,Barcelona,217,00:33:10.064,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,7421994a-8354-4dd7-975b-2dfef60ecaae,1387,,"[93.0, 63.2]",267670,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,56,Barcelona,217,['766eb5d5-7264-4acb-b093-19276013e2a3'],23,,,,,,,,,,,,,,,,Barcelona,217,00:33:23.325,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,917a0201-d400-48a9-ba28-afe589ca8d86,1508,,"[33.3, 66.8]",267670,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,63,Real Betis,218,['0082014a-48a1-43fd-b165-aba11504a4dd'],42,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.998,Dribble,True,2016/2017
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,9d5ffa7b-71e4-461f-a7ea-c3dec8f2abe6,1726,,"[26.7, 42.5]",267670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Ceballos Fernández,6697.0,Right Center Midfield,75,Barcelona,217,['c981b0c5-ed9e-479e-85af-690fdf0cb3a6'],8,,,,,,,,,,,,,,,,Real Betis,218,00:45:08.569,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,07f91332-42ac-472e-962f-826ca3bb9713,1874,,"[79.6, 56.2]",267670,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,79,Barcelona,217,['03dc7bd3-9f07-4787-b9b1-f13ba72efe26'],1,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.997,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,6032471b-9afc-4ebc-bba6-633c1396eae6,1916,,"[77.3, 22.4]",267670,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,82,Barcelona,217,['3b7829c3-4267-4d6c-b2c5-87a8d2d515a3'],11,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.963,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,fd18c3af-d6be-4933-82f0-8c3e4bf91db0,2059,,"[97.1, 51.8]",267670,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,90,Barcelona,217,['ca5b5b80-08ae-42ee-a51c-9ea9a6dc7c96'],44,,,,,,,,,,,,,,,,Barcelona,217,00:05:44.234,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,4caa74a0-dac8-48e3-b5c2-43e77be1f3f9,2062,,"[105.7, 58.5]",267670,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,90,Barcelona,217,['234089fe-45a8-4df3-8c95-4c02a7c0cb6c'],47,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.109,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,f50d7c8c-48ac-457f-8b09-a4a6fcb309ae,2065,,"[105.5, 58.1]",267670,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,90,Barcelona,217,['f279101d-97b2-4029-b091-d77ed95abee2'],47,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.250,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,d65171fe-1f61-4e3d-a8b2-e8b1782131a5,2166,,"[44.1, 31.8]",267670,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,97,Barcelona,217,['9a6de491-cefe-420a-b012-f183c6dfd98d'],9,,,,,,,,,,,,,,,,Barcelona,217,00:08:09.674,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,1359a1ae-7c89-4845-a6b5-d9295ee2f45b,2174,,"[53.8, 22.2]",267670,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Left Wing,97,Barcelona,217,"['16fd6639-8d71-4554-822d-4906cf8c1150', '47743a19-d7a7-4c6c-8f9e-0b5a0dc86fca']",11,,,,,,,,,,,,,,,,Barcelona,217,00:08:11.948,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,bc7ed233-16d1-4996-ad48-164d853a973f,2274,,"[93.7, 46.1]",267670,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,101,Barcelona,217,['ce0dd6a6-8a34-464a-945d-1893206baf05'],29,,,,,,,,,,,,,,,,Barcelona,217,00:10:29.787,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,2726d707-ee5d-4ab4-888c-7e15a0e35cf8,2294,,"[87.6, 35.6]",267670,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,102,Real Betis,218,['0cd7cb89-bccc-4aa4-9be5-f027a2a4ebf7'],57,,,,,,,,,,,,,,,,Barcelona,217,00:11:57.316,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,4f3b6104-df42-44dc-a389-45fef1318c3e,2437,,"[10.6, 22.6]",267670,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Germán Alejandro Pezzella,7161.0,Left Center Back,108,Real Betis,218,['0591af50-a61e-4cd4-b61b-4268a6e550c9'],39,,,,,,,,,,,,,,,,Real Betis,218,00:16:39.619,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,941c5e0d-da3f-48c9-a60e-b5058191d3a9,2532,,"[2.8, 64.5]",267670,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aïssa Mandi,6648.0,Center Back,116,Real Betis,218,['2364e19b-fa74-463e-adcf-794027aa041e'],45,,,,,,,,,,,,,,,,Real Betis,218,00:21:45.744,Dribble,True,2016/2017
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,a22b93fe-9859-41ba-b763-33e6b1f0f711,2696,,"[73.8, 28.7]",267670,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,123,Barcelona,217,['5096004f-5d19-4e3e-8289-8dff86bf4df5'],28,,,,,,,,,,,,,,,,Barcelona,217,00:26:28.575,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,33d15ec9-7c85-4718-b8cb-310ec387a57f,2705,,"[52.2, 37.6]",267670,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Ceballos Fernández,6697.0,Left Center Midfield,124,Real Betis,218,['afeff878-3807-4a72-b13b-5777e693c45e'],32,,,,,,,,,,,,,,,,Real Betis,218,00:26:32.726,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,26b14dce-81e2-48f0-b622-6bba9b9c8f75,2882,,"[105.1, 22.8]",267670,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,128,Barcelona,217,['ded9b435-68e3-4665-af25-3ab5635163a0'],43,,,,,,,,,,,,,,,,Barcelona,217,00:29:43.528,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,32e42df5-b05f-4c58-9aed-d0a424dafa1a,2899,,"[115.2, 2.8]",267670,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,128,Barcelona,217,['748d8179-b3f7-4184-89fe-793f81427966'],56,,,,,,,,,,,,,,,,Barcelona,217,00:29:56.923,Dribble,True,2016/2017
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,3b4e379e-c87e-4174-ae43-bef2cb94df9a,2955,,"[90.6, 26.2]",267670,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arda Turan,11094.0,Left Center Midfield,130,Barcelona,217,['293ce7ef-896e-47a8-b766-4b955975303c'],0,,,,,,,,,,,,,,,,Barcelona,217,00:32:00.108,Dribble,True,2016/2017
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,b467dd0c-7e45-4091-8c63-86d9ec3c8c9b,2964,,"[91.7, 76.4]",267670,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charly Musonda Junior,3601.0,Right Wing Back,130,Barcelona,217,['08624b61-b968-4611-a7ba-663217e9ea71'],11,,,,,,,,,,,,,,,,Real Betis,218,00:32:11.995,Dribble,True,2016/2017
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,994a8e37-6249-4c84-8cab-b2748abc69b9,3039,,"[92.9, 45.3]",267670,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,131,Barcelona,217,['926cb11b-800d-4300-bab7-f21dc044dba3'],24,,,,,,,,,,,,,,,,Barcelona,217,00:33:24.540,Dribble,True,2016/2017
