bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.249981,,,,,,,,,,,,,,eaca71fe-a05a-4e22-a7c6-965fa51ee9a5,112,,"[58.6, 63.9]",69176,2,,,,,0.36314702,,Right Foot,,,"[73.6, 69.6]",,Ground Pass,,16.046495,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,10,Barcelona,217,['f39b86de-848f-43fd-8b58-4dcd6f59954e'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.105,Pass,,2006/2007
,,,,,,,,,,,,,,2.6009,,,,,,,,,,,,,,54c8208f-fc72-407f-88f5-06d9534fce92,115,,"[90.7, 60.5]",69176,2,,,,,-0.09096449,,Right Foot,,,"[120.3, 57.8]",,Low Pass,,29.722887,,Out,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Corner,Gianluca Zambrotta,15774.0,Right Back,10,Barcelona,217,['1d04e981-2931-4991-bc9c-95cbf2c5aeda'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.665,Pass,,2006/2007
,,,,,,,,,,,,,,3.224654,,,,,,,,,,,,,,51ebf7e4-d907-4404-9f64-885d5a42b53a,117,,"[6.0, 36.0]",69176,3,,,,,-0.040593933,,Right Foot,,,"[77.4, 33.1]",,High Pass,,71.45887,,,,Fernando José Torres Sanz,6382.0,,,,,,Goal Kick,1,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,11,Atlético Madrid,212,['830e0979-cf68-4bfc-82e4-56b7368bf946'],21,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:21.337,Pass,,2006/2007
,,,,,,,,,,,,,,1.9363,,,,,,,,,,,,,,71354fd9-10ef-434d-9210-0b1c291bdb75,119,,"[76.6, 32.8]",69176,3,,,,True,0.9848119,,,,,"[91.8, 55.7]",,High Pass,,27.48545,,Incomplete,,,,,,,,,,1,From Goal Kick,Fernando José Torres Sanz,6382.0,Center Forward,11,Atlético Madrid,212,"['4d5af089-93e4-4318-bce3-8d42bc3c1898', '6a85c67e-a903-42b4-8815-7655b4e7ed9c']",24,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:24.561,Pass,True,2006/2007
,,,,,,,,,,,,,,1.149098,,,,,,,,,,,,,,6a85c67e-a903-42b4-8815-7655b4e7ed9c,121,,"[29.2, 25.3]",69176,3,,,,,0.5088296,,Head,,,"[43.9, 33.5]",,Low Pass,,16.832409,,,,Anderson Luís de Souza,19757.0,,,,,,Recovery,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,12,Barcelona,217,"['3a47f991-6833-429e-8418-52e584345a81', '71354fd9-10ef-434d-9210-0b1c291bdb75']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.498,Pass,,2006/2007
,,,,,,,,,,,,,,1.5754,,,,,,,,,,,,,,4aafbf08-ad54-4478-b339-971d036d1fed,123,,"[43.9, 33.5]",69176,3,,,,,2.306236,,Right Foot,,,"[30.6, 48.2]",,Ground Pass,,19.823723,,,,Lilian Thuram,15071.0,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,12,Barcelona,217,['316892b6-5be8-4b29-9b7a-1cbac0194582'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.647,Pass,,2006/2007
,,,,,,,,,,,,,,1.890602,,,,,,,,,,,,,,13e760d7-8d4d-4162-be9e-7cca083d48f2,126,,"[40.8, 55.4]",69176,3,,,,,1.8422748,,Right Foot,,,"[35.4, 74.8]",,Ground Pass,,20.137527,,,,Gianluca Zambrotta,15774.0,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,12,Barcelona,217,['242ccfd3-8f78-4401-8f13-2f7d3b5713f7'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.104,Pass,,2006/2007
,,,,,,,,,,,,,,1.029714,,,,,,,,,,,,,,d1b47d03-3c82-4066-9e0d-64ba94ef8690,129,,"[36.7, 73.8]",69176,3,,,,,-1.6192433,,Right Foot,,,"[35.9, 57.3]",,Low Pass,,16.519382,,,,Lilian Thuram,15071.0,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,12,Barcelona,217,['9e5e55dc-e6f4-4e84-96c6-b42cc78e5822'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.572,Pass,,2006/2007
,,,,,,,,,,,,,,1.1485,,,,,,,,,,,,,,a89c7786-3eaf-4dcd-b3d5-42930488e48f,132,,"[36.2, 60.3]",69176,3,,,,,1.2522407,,Right Foot,,,"[39.3, 69.7]",,Ground Pass,,9.89798,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,12,Barcelona,217,['b708fa42-381a-48fb-8a2d-0869686d5e55'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.385,Pass,,2006/2007
,,,,,,,,,,,,,,1.63414,,,,,,,,,,,,,,f80b9d57-f174-49a8-8d91-5c8c15023734,135,,"[59.3, 65.3]",69176,3,,,,,-1.8769503,,Right Foot,,,"[53.8, 47.9]",,Ground Pass,,18.248562,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,12,Barcelona,217,['68d688bf-072d-42ff-b644-edcca14a3bd9'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.922,Pass,,2006/2007
,,,,,,,,,,,,,,2.29002,,,,,,,,,,,,,,54e3d0d3-1186-4bf7-8b8c-b2c9496504a0,138,,"[53.8, 42.9]",69176,3,,,,,-1.4601392,,Right Foot,,,"[57.2, 12.3]",,Ground Pass,,30.78831,,,,Giovanni van Bronckhorst,17797.0,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,12,Barcelona,217,['f811787a-06dc-48c2-af2f-db1d2555c7f9'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.285,Pass,,2006/2007
,,,,,,,,,,,,,,0.6692,,,,,,,,,,,,,,9578911a-a0d2-4432-a94a-b739bb90e89f,141,,"[58.6, 8.2]",69176,3,,,,,-0.070306465,,Left Foot,,,"[72.8, 7.2]",,Ground Pass,,14.2351675,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,12,Barcelona,217,['ed8f2a09-5066-44f8-9cce-4fe89e841796'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.402,Pass,,2006/2007
,,,,,,,,,,,,,,1.6516,,,,,,,,,,,,,,667fc013-fe17-499a-a096-1d9652cba87e,144,,"[73.0, 7.0]",69176,3,,,,,3.0791738,,Left Foot,,,"[58.6, 7.9]",,Low Pass,,14.428098,,,,Giovanni van Bronckhorst,17797.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,12,Barcelona,217,['4b23bdb3-24f6-4350-bd4c-0a1aa829885f'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.122,Pass,,2006/2007
,,,,,,,,,,,,,,1.275,,,,,,,,,,,,,,fc9579ae-f272-4bd6-8bb4-cd07e0e2e663,147,,"[51.3, 6.5]",69176,3,,,,,2.1130598,,Right Foot,,,"[36.9, 30.4]",,Ground Pass,,27.902866,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,12,Barcelona,217,['06788c27-350c-4df5-bf20-ac2068fea3c6'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.363,Pass,,2006/2007
,,,,,,,,,,,,,,1.0712,,,,,,,,,,,,,,b3dedb23-8f0e-4a85-a924-c973ebf54c03,150,,"[36.7, 29.9]",69176,3,,,,,-0.45277846,,Right Foot,,,"[44.1, 26.3]",,Ground Pass,,8.229217,,,,Anderson Luís de Souza,19757.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,12,Barcelona,217,['6c9144a3-322c-49df-bf9c-de6ca0d78983'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.998,Pass,,2006/2007
,,,,,,,,,,,,,,5.347131,,,,,,,,,,,,,,13578ab3-b167-4039-a1f9-61cc8688e348,153,,"[42.9, 33.9]",69176,3,,,,,0.5090709,,Right Foot,,,"[120.3, 77.1]",,High Pass,,88.63972,,Out,,Lionel Andrés Messi Cuccittini,5503.0,,,True,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,12,Barcelona,217,['390655ea-e0c3-4efc-bb87-d2d192a6023f'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.265,Pass,,2006/2007
,,,,,,,,,,,,,,2.568916,,,,,,,,,,,,,,16c2488b-346b-47e7-8ecd-d42fba701f81,155,,"[6.0, 36.0]",69176,4,,,,,-0.01580896,,Left Foot,,,"[81.9, 34.8]",,High Pass,,75.909485,,Incomplete,,José Manuel Jurado Marín,6870.0,,,,,,Goal Kick,1,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,13,Atlético Madrid,212,"['3ff4b629-b81c-4e8c-87e7-cc502c7f4c35', '8fbb8025-c108-433c-b488-1c0796f10006']",29,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:29.269,Pass,,2006/2007
,,,,,,,,,,,,,,1.897378,,,,,,,,,,,,,,44e9cda0-096f-4b21-8097-250c1b6ac18f,158,,"[58.6, 33.8]",69176,4,,,,,1.9043111,,Head,,,"[54.2, 46.5]",,High Pass,,13.44061,,Unknown,,Nuno Ricardo de Oliveira Ribeiro,19760.0,,,,,,Recovery,1,From Goal Kick,Peter Luccin,26123.0,Right Center Midfield,13,Atlético Madrid,212,['37c6b1e4-93c4-447e-9e62-7d900d4b00dc'],33,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:33.918,Pass,,2006/2007
,,,,,,,,,,,,,,3.233331,,,,,,,,,,,,,,453e5073-f47a-4b0d-8a79-114cffb60711,163,,"[55.2, 52.1]",69176,4,,,,,-0.38162184,c8054fac-b84a-482d-b07e-e25407ee22fe,Right Foot,,,"[117.0, 27.3]",,High Pass,,66.59039,,,,Fernando José Torres Sanz,6382.0,True,,,,,Free Kick,1,From Free Kick,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,14,Atlético Madrid,212,['820d8de1-b891-4bae-9ee9-722e9dd83c0d'],59,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:59.893,Pass,,2006/2007
,,,,,,,,,,,,,,2.184098,,,,,,,,,,,,,,18a607c2-d0a1-4048-aa74-09ee013e1650,167,,"[7.0, 45.0]",69176,5,,,,,-0.17292787,,Right Foot,,,"[75.7, 33.0]",,High Pass,,69.74016,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,15,Barcelona,217,['67a135df-b663-4831-a575-be6aca0d6340'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.884,Pass,,2006/2007
,,,,,,,,,,,,,,1.076083,,,,,,,,,,,,,,97f65184-224e-4b7f-baa0-1210383c86f3,172,,"[36.8, 55.7]",69176,5,,,,,-0.46689436,,Right Foot,,,"[49.1, 49.5]",,Ground Pass,,13.774251,,,,Nuno Ricardo de Oliveira Ribeiro,19760.0,,,,,,Free Kick,1,From Free Kick,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,16,Atlético Madrid,212,['75c59d2b-5b6c-4f5d-add1-374d06354bc9'],55,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:55.551,Pass,,2006/2007
,,,,,,,,,,,,,,1.107174,,,,,,,,,,,,,,d3d2346b-b735-4e03-8a2f-7be1b09b8f64,175,,"[47.0, 52.3]",69176,5,,,,,2.7258787,,Right Foot,,,"[35.9, 57.2]",,Ground Pass,,12.133425,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,,1,From Free Kick,Nuno Ricardo de Oliveira Ribeiro,19760.0,Left Center Midfield,16,Atlético Madrid,212,['1e6305bf-c779-4d95-a410-df000fd18a0c'],56,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:56.682,Pass,,2006/2007
,,,,,,,,,,,,,,2.179219,,,,,,,,,,,,,,ff6fdcd8-3ca3-43a7-b551-35ff4787a29f,178,,"[34.9, 62.5]",69176,6,,,,,0.24273652,,Right Foot,,,"[76.9, 72.9]",,High Pass,,43.268463,,,,Luciano Martín Galletti,26122.0,,,,,,,1,From Free Kick,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,16,Atlético Madrid,212,['f58182cc-953a-408f-abbb-a156b3767945'],0,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:00.635,Pass,,2006/2007
,,,,,,,,,,,,,,0.900569,,,,,,,,,,,,,,307d4500-299c-4675-8847-f7d3fbf8e4c5,181,,"[78.4, 74.1]",69176,6,,,,,3.0155046,,Other,,,"[71.3, 75.0]",,Low Pass,,7.156815,,,,Giorgios Seitaridis,19767.0,,,,,,,1,From Free Kick,Luciano Martín Galletti,26122.0,Right Wing,16,Atlético Madrid,212,['6bbdf88e-b68d-4965-af3f-b5370e16f3db'],3,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:03.054,Pass,,2006/2007
,,,,,,,,,,,,,,3.5978,,,,,,,,,,,,,,8ff70bce-cac2-4507-b0ea-3e9d657b2949,183,,"[71.3, 75.0]",69176,6,,,,,-0.09065989,,Right Foot,,,"[105.4, 71.9]",,High Pass,,34.24062,,Incomplete,,Nuno Ricardo de Oliveira Ribeiro,19760.0,,,,,,,1,From Free Kick,Giorgios Seitaridis,19767.0,Right Back,16,Atlético Madrid,212,"['2c88d949-d0a8-4215-a371-932da6e4ebd8', '9c8d5917-295d-469a-9564-6435c8ecd78d']",3,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:03.955,Pass,,2006/2007
,,,,,,,,,,,,,,1.2627,,,,,,,,,,,,,,eab670aa-b3af-4993-92bf-e6ffc5ee0c00,186,,"[76.6, 67.3]",69176,6,,,,,0.8902751,,Right Foot,,,"[81.7, 73.6]",,High Pass,,8.105554,,Unknown,,,,,,,,,Recovery,1,From Free Kick,Peter Luccin,26123.0,Right Center Midfield,16,Atlético Madrid,212,,10,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:10.119,Pass,,2006/2007
,,,,,,,,,,,,,,1.13491,,,,,,,,,,,,,,88b276de-c127-4b81-aca0-d0228e5272f9,189,,"[44.4, 5.0]",69176,6,,,,,2.461291,,Left Foot,,,"[31.3, 15.6]",,Ground Pass,,16.85141,,,,Carles Puyol i Saforcada,20125.0,,,,,,Free Kick,1,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,17,Barcelona,217,['574e8bc2-f3f5-4d1b-b459-468f0344bda5'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:54.147,Pass,,2006/2007
,,,,,,,,,,,,,,0.9557,,,,,,,,,,,,,,cd33a04f-8979-4c58-a9e9-9f73985b624e,191,,"[31.3, 15.6]",69176,6,,,,,-0.9324765,,Right Foot,,,"[35.9, 9.4]",,Ground Pass,,7.7201037,,,,Giovanni van Bronckhorst,17797.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,17,Barcelona,217,['5eb5bdbe-abe8-4b03-8f83-a6c0f8a6136c'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:55.282,Pass,,2006/2007
,,,,,,,,,,,,,,1.458,,,,,,,,,,,,,,b2186a1d-f0b2-4a92-80bd-0c2c1584f18a,194,,"[43.4, 5.5]",69176,6,,,,,1.6835239,,Left Foot,,,"[41.0, 26.7]",,Ground Pass,,21.335417,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,1,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,17,Barcelona,217,['59b7c653-8f9c-4ebf-9969-e9071d595494'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:57.069,Pass,,2006/2007
,,,,,,,,,,,,,,2.237679,,,,,,,,,,,,,,5318a958-9788-4eb5-bd92-4ab1eb8f4e44,197,,"[38.8, 41.9]",69176,6,,,,,1.2043735,,Right Foot,,,"[52.5, 77.6]",,Ground Pass,,38.23846,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,17,Barcelona,217,['e111ccc7-0caa-4608-9cc2-844bb6c666f3'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:59.731,Pass,,2006/2007
,,,,,,,,,,,,,,0.9789,,,,,,,,,,,,,,be9dec2f-3c52-4ec4-8ba0-d45192c53687,200,,"[54.5, 73.8]",69176,7,,,,,-2.1562865,,Right Foot,,,"[48.4, 64.6]",,Ground Pass,,11.0385685,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,17,Barcelona,217,['be567fcd-18ad-40d9-ae95-e66ae4508b50'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:02.456,Pass,,2006/2007
,,,,,,,,,,,,,,1.7179,,,,,,,,,,,,,,6f6a37d1-0ff1-489f-b399-69e36250de9a,203,,"[48.2, 63.6]",69176,7,,,,,-2.9365926,,Right Foot,,,"[38.1, 61.5]",,Ground Pass,,10.316007,,,,Lilian Thuram,15071.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,17,Barcelona,217,['082159ed-fc4a-4f1f-8eb8-3154b44d1d75'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:12.755,Pass,,2006/2007
,,,,,,,,,,,,,,2.1412,,,,,,,,,,,,,,9900b0f5-d636-4d61-8259-6b5b16e44ce6,206,,"[38.1, 61.5]",69176,7,,,,,-1.8397114,,Right Foot,,,"[31.1, 36.1]",,Ground Pass,,26.346916,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,17,Barcelona,217,['57f32f15-8d01-44f3-b2f2-2ea376cbd0c8'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:14.717,Pass,,2006/2007
,,,,,,,,,,,,,,1.1633,,,,,,,,,,,,,,426ed92f-8428-4360-ae68-336af00214d3,209,,"[31.3, 40.0]",69176,7,,,,,1.5277195,,Left Foot,,,"[32.3, 63.2]",,Ground Pass,,23.221542,,,,Lilian Thuram,15071.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,17,Barcelona,217,['a7fadebe-73c5-47af-a283-95cd2f04a2d1'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:18.242,Pass,,2006/2007
,,,,,,,,,,,,,,1.956591,,,,,,,,,,,,,,6c0ad74e-ea1b-4cea-80d7-881b93dcd8b1,212,,"[49.7, 65.8]",69176,7,,,,,1.2988579,,Left Foot,,,"[52.6, 76.2]",,Ground Pass,,10.796759,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,17,Barcelona,217,['dc16ad1b-5124-4e1e-8627-46b89a8ea2c2'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:24.025,Pass,,2006/2007
,,,,,,,,,,,,,,1.637562,,,,,,,,,,,,,,b7ea222b-bddd-4193-85b3-492272eb93a5,215,,"[61.0, 74.7]",69176,7,,,,,-2.4421887,,Right Foot,,,"[54.7, 69.4]",,Ground Pass,,8.232861,,,,Lilian Thuram,15071.0,,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,17,Barcelona,217,['cd3df9cc-ea02-4e1c-bf0f-af237699f077'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:27.188,Pass,,2006/2007
,,,,,,,,,,,,,,1.0289,,,,,,,,,,,,,,2c0f2d55-5d20-43ed-af7b-911910bb4d81,218,,"[63.7, 69.0]",69176,7,,,,,-0.19739556,,Left Foot,,,"[74.7, 66.8]",,Ground Pass,,11.217843,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,17,Barcelona,217,['a19c7b56-32e1-4278-8f03-c8bdb96c86ac'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:32.155,Pass,,2006/2007
,,,,,,,,,,,,,,0.709501,,,,,,,,,,,,,,fd8db139-a30d-4e84-94b9-f436a43bbaf2,221,,"[75.0, 66.6]",69176,7,,,,,2.8736823,,Right Foot,,,"[64.8, 69.4]",,Ground Pass,,10.577334,,,,Lilian Thuram,15071.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,17,Barcelona,217,['24f6691c-7afa-4f91-a8bf-3959649411c6'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:33.309,Pass,,2006/2007
,,,,,,,,,,,,,,2.642633,,,,,,,,,,,,,,aa971f26-f5cb-43e9-93e3-25e80b60492c,224,,"[64.8, 69.4]",69176,7,,,,,-1.0635083,,Left Foot,,,"[89.7, 24.6]",,Ground Pass,,51.254757,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,True,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,17,Barcelona,217,"['39772bcd-5899-41c3-856b-1ed4c498e426', 'd819e029-4f5a-4d88-b018-b1eba231f97e']",36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:36.024,Pass,,2006/2007
,,,,,,,,,,,,,,0.998179,,,,,,,,,,,,,,8dfab4dd-9439-4f96-8d7e-ce6670dd51ac,228,,"[36.6, 51.9]",69176,7,,,,,-0.04874185,,Right Foot,,,"[57.1, 50.9]",,Ground Pass,,20.524376,,,,José Manuel Jurado Marín,6870.0,,,,,,,1,Regular Play,Giorgios Seitaridis,19767.0,Right Back,18,Atlético Madrid,212,['872d75eb-bc50-4d3a-aeb0-64090afeb2ec'],42,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:42.339,Pass,,2006/2007
,,,,,,,,,,,,,,0.923734,,,,,,,,,,,,,,39e194d9-0a15-4197-827d-228955973592,232,,"[66.7, 60.1]",69176,7,,,,,2.3944736,,Right Foot,,,"[54.5, 71.4]",,Ground Pass,,16.62919,,,,Luciano Martín Galletti,26122.0,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,18,Atlético Madrid,212,['6eaea999-5ff0-4f52-acfb-75f90b437f81'],44,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:44.738,Pass,,2006/2007
,,,,,,,,,,,,,,1.266645,,,,,,,,,,,,,,662bc5ea-3e21-4544-a9d7-f9a0e56ca012,235,,"[57.6, 64.4]",69176,7,,,,,-2.0069594,,Right Foot,,,"[52.1, 52.6]",,Ground Pass,,13.018832,,,,Peter Luccin,26123.0,,,,,,,1,Regular Play,Luciano Martín Galletti,26122.0,Right Wing,18,Atlético Madrid,212,['48ce2930-6588-4e85-8224-39bb44c9e4fc'],47,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:47.611,Pass,,2006/2007
,,,,,,,,,,,,,,1.100618,,,,,,,,,,,,,,3975cb5e-ffff-4e23-9f56-8ae75af40907,238,,"[55.4, 40.7]",69176,7,,,,,-1.5475447,,Right Foot,,,"[55.6, 32.1]",,Ground Pass,,8.602325,,,,Nuno Ricardo de Oliveira Ribeiro,19760.0,,,,,,,1,Regular Play,Peter Luccin,26123.0,Right Center Midfield,18,Atlético Madrid,212,['ec1decb6-7026-41b2-8dfb-bda4409a2365'],50,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:50.054,Pass,,2006/2007
,,,,,,,,,,,,,,1.202463,,,,,,,,,,,,,,0b18b7c8-a7f2-445c-86f8-449494e95e60,241,,"[56.1, 28.5]",69176,7,,,,,-0.98279375,,Right Foot,,,"[67.7, 11.1]",,Ground Pass,,20.912197,,,,Martin Petrov,19888.0,,,,,,,1,Regular Play,Nuno Ricardo de Oliveira Ribeiro,19760.0,Left Center Midfield,18,Atlético Madrid,212,['76833ea2-c64a-41ea-9fb0-79f7293a5a1b'],51,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:51.624,Pass,,2006/2007
,,,,,,,,,,,,,,1.210302,,,,,,,,,,,,,,fced6a05-58a6-4b25-af3d-3b9e6859b128,244,,"[61.5, 6.2]",69176,7,,,,,-0.45903936,,Left Foot,,,"[70.2, 1.9]",,Ground Pass,,9.7046385,,,,Antonio López Guerrero,26118.0,,,,,,,1,Regular Play,Martin Petrov,19888.0,Left Wing,18,Atlético Madrid,212,['55fac859-95b8-4cf4-b731-ea7c190300d1'],54,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:54.041,Pass,,2006/2007
,,,,,,,,,,,,,,0.539618,,,,,,,,,,,,,,07d007ff-78e9-4967-ae9a-f41fabfb914a,248,,"[69.7, 3.9]",69176,7,,,,,3.0781858,,Left Foot,,,"[63.4, 4.3]",,Low Pass,,6.3126855,,,,Martin Petrov,19888.0,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,18,Atlético Madrid,212,['300bcc79-aa00-4726-8b79-eca645932218'],55,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:55.274,Pass,,2006/2007
,,,,,,,,,,,,,,0.866691,,,,,,,,,,,,,,5d04565d-59cb-4af3-a1a1-29461aabbb90,252,,"[63.4, 9.4]",69176,7,,,,,2.767735,,Left Foot,,,"[50.4, 14.5]",,Ground Pass,,13.964598,,,,Nuno Ricardo de Oliveira Ribeiro,19760.0,,,,,,,1,Regular Play,Martin Petrov,19888.0,Left Wing,18,Atlético Madrid,212,['9414fb85-1803-482c-b364-d7f7f7a41855'],57,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:57.144,Pass,,2006/2007
,,,,,,,,,,,,,,0.65752,,,,,,,,,,,,,,c619fa7c-0a77-49ad-adc0-70a3956f33fe,255,,"[51.1, 11.1]",69176,8,,,,,-0.7853982,,Right Foot,,,"[60.0, 2.2]",,Ground Pass,,12.586501,,,,Antonio López Guerrero,26118.0,,,,,,,1,Regular Play,Nuno Ricardo de Oliveira Ribeiro,19760.0,Left Center Midfield,18,Atlético Madrid,212,['f9a82c5f-3633-4485-8ae0-1fe4a0804589'],0,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:00.555,Pass,,2006/2007
