50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9e8ef353-140a-4cbe-9db4-7ca0a75a502b,144,,"[36.4, 17.1]",266066,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Left Wing,4,Barcelona,217,['6baac4e9-31cf-4720-ae3a-7672d0d1a27d'],53,,,,,,,,,,,,,,,,,Almería,403,00:01:53.521,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,db9c0354-8beb-4dc4-b4eb-5b820ca1eb28,149,,"[72.9, 58.6]",266066,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,['db29b9e7-773c-481e-a974-9a176b0f2eec'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.494,Ball Recovery,True,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6f3f2dc5-4465-4609-b443-af001d643b84,155,,"[35.5, 56.6]",266066,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,['06ebd5ae-6dc8-4a51-94bf-2eb2e05211f7'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.866,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0f70077f-3a66-4a6d-9056-47e2aaa9cd00,212,,"[36.0, 56.6]",266066,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,7,Barcelona,217,['dcf90582-5a19-4c56-ac11-c1eef906471d'],28,,,,,,,,,,,,,,,,,Almería,403,00:03:28.644,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,50e4d3e9-820c-4097-89a6-295f98a4b35b,251,,"[35.3, 18.8]",266066,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['f8f5f3b9-0d2e-4bf4-9fde-0c8c10af6e6b'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.315,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7f404489-59c7-46f8-abcb-2519f3be33d3,325,,"[89.5, 68.2]",266066,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,10,Barcelona,217,['f14e7e75-4795-409a-93b9-2fb1fc5d6a8c'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.868,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fa85d76b-7772-4a58-8331-b343dea48675,377,,"[28.8, 18.6]",266066,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,12,Barcelona,217,['bd384fb4-bd14-4092-8365-e08500b7d993'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:06:35.423,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,14474381-90bd-4563-922a-a9c2c01c8c85,425,,"[85.7, 42.4]",266066,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adriano Correia Claro,22102.0,Left Back,13,Barcelona,217,['c75c8b63-4ec4-4b36-a019-fd7f5fd057e5'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:07:32.665,Ball Recovery,True,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f71f5873-980f-4828-8517-e58f3545a9bd,451,,"[96.7, 33.7]",266066,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,13,Barcelona,217,,57,,,,,,,,,,,,,,,,,Barcelona,217,00:07:57.103,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1edb2ea6-9516-4774-a116-fe1b6f0d9bcb,482,,"[116.3, 49.2]",266066,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,13,Barcelona,217,,25,,,,,,,,,,,,,,,,,Barcelona,217,00:08:25.715,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3d30affa-8bb8-40a1-a0ee-26d1f0b5dc37,548,,"[43.3, 31.0]",266066,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Ríos Lozano,24145.0,Center Forward,17,Barcelona,217,,6,,,,,,,,,,,,,,,,,Almería,403,00:10:06.810,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3c53db8e-eebc-43de-a3fd-b6ab2b5783c0,554,,"[77.6, 71.0]",266066,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,17,Barcelona,217,['120216bf-01c6-4f8f-b34e-41b2f32e15d0'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:10:12.864,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,60c2e22a-74b8-4065-b489-f5615e91a66e,569,,"[88.9, 2.9]",266066,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,17,Barcelona,217,,29,,,,,,,,,,,,,,,,,Barcelona,217,00:10:29.060,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a8c2bfc7-9331-49ae-b7bb-7954cdb5db45,581,,"[69.2, 21.3]",266066,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,18,Almería,403,,51,,,,,,,,,,,,,,,,,Barcelona,217,00:10:51.571,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a18c21d0-45fd-4a82-9074-c7dc9b155a92,600,,"[48.5, 31.2]",266066,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,19,Barcelona,217,,6,,,,,,,,,,,,,,,,,Barcelona,217,00:11:06.254,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2f0d0a05-9e7d-4792-8b4a-513066b50879,636,,"[28.4, 65.8]",266066,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jonathan Sundy Zongo,27458.0,Right Wing,21,Almería,403,['755d30a0-5cad-4554-a3e0-9a9f6079d9d3'],44,,,,,,,,,,,,,,,,,Almería,403,00:11:44.862,Ball Recovery,True,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,27afbee3-d063-4403-9eb8-9979e6b00bad,677,,"[30.8, 79.3]",266066,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,23,Barcelona,217,,50,,,,,,,,,,,,,,,,,Almería,403,00:12:50.486,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9269f7f7-06af-4d10-96cf-1c839e6a1c50,681,,"[62.2, 19.2]",266066,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,23,Barcelona,217,['08239ab9-a240-4083-8193-d882a49adb3f'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:12:55.240,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,74f292bb-652a-4c63-879a-9c6c45cb057f,745,,"[38.4, 26.5]",266066,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramon Olamilekan Azeez,24127.0,Right Defensive Midfield,25,Almería,403,,45,,,,,,,,,,,,,,,,,Almería,403,00:13:45.399,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,924db63b-4a4c-4f4b-b2cf-15622bf3515d,766,,"[49.2, 25.7]",266066,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio García Rabasco,24149.0,Left Defensive Midfield,25,Almería,403,['6aef5119-7e52-4a67-bd8d-6077de63d900'],7,,,,,,,,,,,,,,,,,Almería,403,00:14:07.857,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,dc87a36c-a3a2-41a5-ae14-8f87b8f6c8ce,791,,"[3.6, 36.2]",266066,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,28,Barcelona,217,['d4d71dd1-541c-4818-b0fb-ea330373c751'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:15:51.018,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,64859b77-69aa-4344-b2ca-5ad80e23b4c6,848,,"[43.3, 56.5]",266066,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Antonio García Rabasco,24149.0,Left Defensive Midfield,30,Almería,403,,38,,,,,,,,,,,,,,,,,Almería,403,00:17:38.515,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0b9a7254-1c0c-439b-85f7-49f1236c5fbb,975,,"[62.5, 39.4]",266066,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,José Antonio García Rabasco,24149.0,Left Defensive Midfield,37,Almería,403,['e22aa2b1-1de4-4c00-a72a-25c36bc03ce3'],26,,,,,,,,,,,,,,,,,Almería,403,00:20:26.901,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1f66c175-9247-4c9e-8d7f-5c912240235c,1047,,"[5.0, 25.5]",266066,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,42,Barcelona,217,['25dfb410-cae8-49f1-90c3-0a687769bdae'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:22:06.357,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,dfe99f89-0f39-4d1a-b613-489990a12286,1054,,"[60.8, 41.9]",266066,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,42,Barcelona,217,['ecdf531d-5f26-488c-a131-c42f8be1d44f'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:22:17.365,Ball Recovery,True,2013/2014
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e4efb0d9-896f-4e0f-90f4-97dde038fd6f,1069,,"[28.5, 64.9]",266066,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,44,Almería,403,['0d48df3b-bd37-4d25-820f-4e5e37fe6250'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:24:29.769,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a0fe7c67-a717-4032-9a43-dabf15defbae,1071,,"[107.2, 10.9]",266066,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ramon Olamilekan Azeez,24127.0,Right Defensive Midfield,44,Almería,403,['a0223947-ac2e-4c59-8045-b236a3b5171c'],31,,,,,,,,,,,,,,,,,Almería,403,00:24:31.640,Ball Recovery,True,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4554e344-e707-49cf-a3aa-16eac03ed4b7,1076,,"[3.8, 65.1]",266066,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Adriano Correia Claro,22102.0,Left Back,44,Almería,403,"['89fe5c8b-2d03-4504-8196-e808c2ae5d6d', '8a6dbca8-cf0d-4d0e-86ae-10d4ed261dde']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:24:36.972,Ball Recovery,True,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,85e12e7e-e62d-4a1c-aa40-e4918714f923,1180,,"[117.1, 47.6]",266066,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,50,Barcelona,217,,52,,,,,,,,,,,,,,,,,Barcelona,217,00:28:52.350,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6045ecd7-e5b4-4c4a-a3d2-9110be1af364,1198,,"[33.8, 5.7]",266066,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,53,Barcelona,217,['30a6d05d-5eb5-4d41-b42e-6bcee2eb6223'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:30:05.716,Ball Recovery,True,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e01c468b-f513-4d21-8cb4-8d8b822ad4e6,1257,,"[75.4, 3.3]",266066,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,56,Barcelona,217,"['2ae9eaa2-1f70-46e8-9a37-c847eedc59ae', 'f6121a9c-c28b-473b-89cb-aab0354454d6']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:31:38.904,Ball Recovery,True,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3213ec07-2b29-4b8a-a69c-b725c261d6d8,1322,,"[91.0, 49.9]",266066,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,58,Barcelona,217,,51,,,,,,,,,,,,,,,,,Barcelona,217,00:32:51.442,Ball Recovery,,2013/2014
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c0f2409b-2a4e-42b9-af52-9b4df741958e,1329,,"[48.3, 68.7]",266066,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,59,Almería,403,['038ffeca-851e-4b82-b4f2-bd83e0c7adb8'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:33:21.719,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,99be5c52-1ff1-45df-92ea-3545f1cd78dd,1330,,"[69.2, 16.8]",266066,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan Sundy Zongo,27458.0,Right Wing,59,Almería,403,,22,,,,,,,,,,,,,,,,,Almería,403,00:33:22.320,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7bda5a83-8864-4575-91c8-a7ee01d1319f,1401,,"[95.6, 42.7]",266066,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Barcelona,217,,41,,,,,,,,,,,,,,,,,Barcelona,217,00:34:41.066,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,450b7afd-9259-42d7-a080-9f1d4e62497e,1412,,"[49.6, 52.2]",266066,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,64,Barcelona,217,['5e7de9dd-d06d-433c-aed3-d7eaa0ee33c7'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:35:04.300,Ball Recovery,,2013/2014
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,32741542-5c42-47e5-b849-b62fedc0ffbf,1427,,"[28.0, 4.7]",266066,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Left Wing,64,Barcelona,217,,24,,,,,,,,,,,,,,,,,Almería,403,00:35:24.953,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c05b92b1-908a-46e3-8475-2b5c023f1869,1444,,"[51.0, 2.3]",266066,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,66,Barcelona,217,['2f21cacf-a713-4fea-965c-b1078f90cbee'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:36:07.185,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,65b7dfc0-b41b-4b67-98b3-2d2e93244ad5,1496,,"[84.4, 12.9]",266066,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,66,Barcelona,217,,52,,,,,,,,,,,,,,,,,Barcelona,217,00:36:52.067,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1b622f2d-3c34-4044-a676-c034571adc27,1572,,"[27.6, 33.0]",266066,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Antonio García Rabasco,24149.0,Left Defensive Midfield,68,Barcelona,217,,37,,,,,,,,,,,,,,,,,Almería,403,00:38:37.562,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a4a97010-a924-484b-aabe-dd9f8c007201,1578,,"[78.1, 29.0]",266066,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,68,Barcelona,217,,42,,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.122,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b9d9cc2b-c8d4-44e0-8dc7-a01f6e9882de,1589,,"[30.8, 29.6]",266066,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Natanel Torsiglieri,27515.0,Left Center Back,69,Almería,403,['e79e31f3-63c1-45d6-b6af-8787c66ce987'],52,,,,,,,,,,,,,,,,,Almería,403,00:38:52.995,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,46cd2ddc-4cdf-4f4d-b7a0-b1627739cd0a,1610,,"[85.1, 31.1]",266066,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ramon Olamilekan Azeez,24127.0,Right Defensive Midfield,70,Almería,403,,46,,,,,,,,,,,,,,,,,Almería,403,00:39:46.173,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,30d376ee-326c-4f19-8497-ce7eb891257a,1613,,"[106.4, 12.8]",266066,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,70,Almería,403,,48,,,,,,,,,,,,,,,,,Almería,403,00:39:48.533,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,28700b4e-3000-4d6a-b4b1-8cc4f4c79605,1619,,"[3.0, 31.7]",266066,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,71,Barcelona,217,,52,,,,,,,,,,,,,,,,,Barcelona,217,00:39:52.985,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2834ec35-4291-4d9f-b19b-120b3b3e1c50,1654,,"[25.1, 25.7]",266066,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Sundy Zongo,27458.0,Right Wing,72,Almería,403,['76403aaa-31f2-48cb-99a5-1532c7ac1b2a'],47,,,,,,,,,,,,,,,,,Almería,403,00:40:47.197,Ball Recovery,True,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,380cb652-c5ff-4dc5-889c-c938ff8339c5,1669,,"[42.8, 68.7]",266066,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,73,Barcelona,217,['f2991497-c21b-48ab-8bc3-37f37ab058bb'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:40:57.507,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,56ec161c-b86f-4635-9836-31c3a939d00e,1739,,"[59.0, 18.4]",266066,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,77,Almería,403,['40141117-bd5b-47a9-ab76-e3449721d110'],9,,,,,,,,,,,,,,,,,Almería,403,00:43:09.093,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,93e199c9-d8e6-49c8-93b6-25148045ea78,1821,,"[0.8, 55.3]",266066,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Víctor Valdés Arribas,20176.0,Goalkeeper,80,Barcelona,217,,44,,,,,,,,,,,,,,,,,Barcelona,217,00:44:44.952,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2c43cb07-6332-463c-a3c1-0195736fa4a1,1890,,"[41.1, 26.0]",266066,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,83,Almería,403,['465cbdc9-cf14-4784-a43c-41555e49f9c9'],46,,,,,,,,,,,,,,,,,Almería,403,00:00:46.758,Ball Recovery,,2013/2014
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a43321ff-584a-44c9-8649-7681682a9818,1898,,"[4.4, 8.8]",266066,45,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,83,Almería,403,"['9b7fd68b-d49a-4e51-b6e1-dd646895edc7', 'cd931462-6eed-42b7-a11b-28f0d0b6d462']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.936,Ball Recovery,True,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c4995c4e-46b0-470e-8e81-15d339a475db,1920,,"[59.8, 59.8]",266066,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Ramos Lozano,27516.0,Right Back,86,Almería,403,['0cd39cef-d4cc-4382-97a1-05b0eaf0a854'],38,,,,,,,,,,,,,,,,,Almería,403,00:01:38.683,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,095c268b-7a03-4a3c-a01d-449866e9fcc5,1935,,"[13.3, 5.4]",266066,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,88,Barcelona,217,['26778a03-1984-40b0-991c-ebb519ee28e8'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.891,Ball Recovery,True,2013/2014
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2b7ba765-0462-4638-876a-3b09d879c347,2036,,"[67.5, 62.9]",266066,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,92,Almería,403,['1ecee787-0a7c-4065-9905-6247f1c865d2'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.431,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e7c47187-38fb-417e-85fd-f98a5677b24c,2109,,"[3.4, 41.5]",266066,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Esteban Andrés Suárez,25971.0,Goalkeeper,95,Barcelona,217,,52,,,,,,,,,,,,,,,,,Almería,403,00:05:52.415,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e969eaf8-2c6a-4655-8e0a-dfec3b90c888,2113,,"[15.9, 58.9]",266066,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,95,Barcelona,217,['691c3a8c-9300-43c0-8078-83622bfdd87d'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:06:01.452,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8b252262-0f2d-4066-8e8b-46150cfdae0e,2127,,"[14.5, 22.1]",266066,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,96,Almería,403,['8dde5c20-3c6e-4dde-a2d8-cd724e8240c3'],14,,,,,,,,,,,,,,,,,Almería,403,00:06:14.878,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,07d71904-ac67-4454-9c60-933bde37457f,2194,,"[17.1, 18.0]",266066,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastián Dubarbier,27246.0,Left Back,98,Barcelona,217,['dfe2b319-cf77-4c93-a3dd-26afa2c6e76f'],27,,,,,,,,,,,,,,,,,Almería,403,00:07:27.447,Ball Recovery,,2013/2014
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0424d8cb-6a8b-44c3-a42d-a7d26993ff13,2200,,"[66.2, 54.6]",266066,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,98,Barcelona,217,,33,,,,,,,,,,,,,,,,,Barcelona,217,00:07:33.286,Ball Recovery,,2013/2014
