bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.431003,,,,,,,,,,,,,,,,e7b07478-f093-46c3-9a7e-2928f69416bb,3335,,"[14.2, 39.0]",69170,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Manuel Pablo García Díaz,26209.0,Right Back,206,Barcelona,217,"['528b52ee-f828-4218-add6-2300f0767461', '97c6b660-9028-4b08-ac4f-2d07daac14da']",13,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:31:13.106,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.399649,,,,,,,,,,,,,,,,acaa69ff-b465-434f-bf24-e94f88379efe,3345,,"[83.2, 62.0]",69170,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,207,RC Deportivo La Coruña,219,"['5ce70e3b-70d7-4cc4-962b-0223607f2dc6', 'c7bb66dd-f2bb-43a3-828c-3b5dce557030']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:19.314,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.439154,,,,,,,,,,,,,,,,bb6f0e0d-fbdb-413c-b18d-a8f5ef502e5a,3349,,"[75.9, 77.4]",69170,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,207,RC Deportivo La Coruña,219,"['0e2fe0fa-f9d9-47a6-893f-bf3cb4d5d8ef', '6aad00b3-0093-4e2e-85e3-b3de9e119331']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.326,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.551455,,,,,,,,,,,,,,,,451240d7-dc22-4fb8-9a19-4db05a6d221c,3376,,"[40.3, 76.6]",69170,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,209,RC Deportivo La Coruña,219,['dae11539-48e2-4e29-943e-374c0ebcaa45'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:53.505,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.625534,,,,,,,,,,,,,,,,50c2a6cd-cf29-4ad2-a246-f765cabad159,3393,,"[106.4, 68.2]",69170,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastián Taborda Ramos,26216.0,Center Forward,211,Barcelona,217,"['5f3c4382-f55b-411c-86f6-67a80c7d3bd5', '690b205a-5f26-44a7-9179-ac1f2ff66700', '7130092e-d87d-46ac-adfd-4f9a8e3dc289']",27,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:27.770,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.567003,,,,,,,,,,,,,,,,a4ea994c-2a10-41fd-9cc7-d3b2a27b9a07,3405,,"[33.4, 14.0]",69170,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Center Defensive Midfield,212,RC Deportivo La Coruña,219,['9b3a4732-bedb-4aa0-aed9-eb7d5395eea1'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:39.054,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.52696,,,,,,,,,,,,,,,,6192359d-d970-461d-a71e-974ca12f0fd3,3409,,"[33.4, 8.7]",69170,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,212,RC Deportivo La Coruña,219,['d47dd8ee-ff8c-4b11-b3cd-feaea59f21d3'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:41.271,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.418498,,,,,,,,,,,,,,,,22a3f5f1-d808-4572-933e-c97279da4ae0,3427,,"[43.6, 22.4]",69170,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,José Andrés Guardado Hernández,5563.0,Left Wing,215,Barcelona,217,"['6c486f89-4aa0-4d3f-9e20-4e28291a7454', '6e51b8ec-9400-4d2e-b2c2-a4e29f73610e', 'cefe89c7-f6ad-4aad-bcb6-7b16fa6aaf5d']",59,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:33:59.699,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,2.01426,,,,,,,,,,,,,,,,4d21bca4-38e4-42e4-a032-4878ad770e33,3446,,"[22.2, 69.5]",69170,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,José Andrés Guardado Hernández,5563.0,Left Wing,215,Barcelona,217,"['87ba0bdf-d574-4c32-8ac3-545f03735c6a', 'a66a0056-90cf-4f2c-b203-156131dbbc77']",15,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:34:15.235,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.040859,,,,,,,,,,,,,,,,dc67008e-a25a-4cc8-8d0b-98a168882d26,3455,,"[23.4, 27.3]",69170,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Julián de Guzmán,26214.0,Left Center Midfield,215,Barcelona,217,"['38edd99c-608c-49d1-a514-fe517027ef21', '3ae9281c-f5e8-406b-9313-063b8c7a5572']",26,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:34:26.869,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.510663,,,,,,,,,,,,,,,,38e7dfb7-b16a-4dc6-a438-6645e117ce4b,3477,,"[43.6, 41.8]",69170,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Julián de Guzmán,26214.0,Left Center Midfield,215,Barcelona,217,"['3abe1f45-6386-4763-a361-fb57922689a2', 'eced813b-18f3-4f1c-9633-f752010134d8']",45,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:34:45.678,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.610864,,,,,,,,,,,,,,,,28fa6106-a02d-4dac-95b8-824100c2c3ba,3493,,"[30.4, 39.2]",69170,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,José Andrés Guardado Hernández,5563.0,Left Wing,215,Barcelona,217,"['4bc8891f-7877-4cc4-9b84-2c8ecb1a28e7', '50c1ecf2-1a0b-4bbc-b90b-902191b9a402']",58,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:34:58.191,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.590494,,,,,,,,,,,,,,,,9f78d27c-22b1-4c2c-ab6f-1648944795e8,3517,,"[41.7, 6.4]",69170,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julián de Guzmán,26214.0,Left Center Midfield,216,RC Deportivo La Coruña,219,['da6f9dd4-a267-494d-a4da-46781211366d'],37,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:37.399,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.83591,,,,,,,,,,,,,,,,27cab38d-5586-4001-989b-deeac2a85626,3521,,"[76.9, 74.3]",69170,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,216,RC Deportivo La Coruña,219,['0e823643-6623-4b90-a50a-de69d1cecc28'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:39.413,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.525176,,,,,,,,,,,,,,,,ce6e4194-ef60-4950-a6a2-fc4508bfcfd1,3538,,"[43.6, 47.6]",69170,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,218,Barcelona,217,['bf11a5a6-d3bb-48f2-9069-ed4555f08d2e'],18,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:18.581,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.633611,,,,,,,,,,,,,,,,af2b6d4b-80fb-4f75-bbf1-a631f6255ba9,3541,,"[33.1, 48.9]",69170,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,218,Barcelona,217,"['1f0f8ebc-45ca-4c64-a1a9-6fbc60889e85', '695ee14c-1fe2-40fc-9b53-c6598a2ece3a']",20,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:20.120,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,1.969882,,,,,,,,,,,,,,,,3d8343d0-b466-4a26-a730-9d167b815e20,3547,,"[85.1, 30.4]",69170,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,218,Barcelona,217,['d5c5d63b-a1ba-43c1-bc6d-fe9ef97e724b'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:23.465,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.864866,,,,,,,,,,,,,,,,561a5a2e-e141-40e5-937f-0245f098b1a6,3551,,"[36.5, 55.2]",69170,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,218,Barcelona,217,['7db9cf96-4ea9-4494-a531-470dbbcdec55'],26,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:26.402,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.875912,,,,,,,,,,,,,,,,db53b6df-2098-47df-9f00-c12f65d812d6,3555,,"[27.4, 50.0]",69170,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián López Rodríguez,26218.0,Right Center Back,218,Barcelona,217,['c47471e8-e33a-40c0-b67f-62c4f0f09a81'],28,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:28.192,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.455453,,,,,,,,,,,,,,,,34636c80-8ac1-4930-8c69-0526d46128a9,3570,,"[35.0, 59.0]",69170,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián de Guzmán,26214.0,Left Center Midfield,222,Barcelona,217,"['7aee37a4-1b5c-47e9-a651-2562f8534074', 'c4c1c702-e56e-459c-9e25-feab3e71a282']",12,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:12.804,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,2.08443,,,,,,,,,,,,,,,,92c419a1-f1a3-449a-9eb3-232a26ac98c9,3574,,"[28.7, 68.9]",69170,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Pablo García Díaz,26209.0,Right Back,222,Barcelona,217,"['133c5848-9768-4495-9a4c-8e19aae04fa0', '40dd5457-6b9c-4129-9052-f93c87b06d66']",14,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:14.955,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.601118,,,,,,,,,,,,,,,,7e3f8993-60ad-426c-b1f6-efced5ab303b,3590,,"[38.4, 19.1]",69170,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,222,Barcelona,217,"['7b7fa391-838b-4dce-8237-0ad055812bcd', 'ba31de35-d1e1-4c5f-9482-09700818ab5b']",27,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:27.567,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.434336,,,,,,,,,,,,,,,,7f0af376-019a-4e08-8fa3-095379576dc5,3594,,"[47.6, 18.8]",69170,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio González Soriano,26206.0,Right Center Midfield,222,Barcelona,217,,28,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:28.712,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.936053,,,,,,,,,,,,,,,,6e7c901b-b04e-44f6-a784-039fbe357661,3605,,"[48.0, 71.6]",69170,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Pablo García Díaz,26209.0,Right Back,224,Barcelona,217,['a82a6798-98b9-4afe-bdd7-de5fa5b8225e'],15,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:15.964,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.960331,,,,,,,,,,,,,,,,a4439c97-f6a6-4349-8b51-d94eb02d6cef,3618,,"[16.6, 24.9]",69170,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,226,RC Deportivo La Coruña,219,['234b8799-2972-421c-a53e-db677a6ebb55'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:48.024,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,2.109928,,,,,,,,,,,,,,,,260ea342-14eb-4b25-a5b8-ea43641a4203,3632,,"[14.5, 10.6]",69170,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,226,RC Deportivo La Coruña,219,"['3cc54bea-e859-40cc-823e-a65a600ebf22', '3e8a3eab-07f3-452a-af17-26a6ce81cca3', '8c1aedd9-a600-4f8d-9e52-4fb3cd12ff30']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:54.881,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.582557,,,,,,,,,,,,,,,,764bd708-47d1-4039-adad-4939f26bc6e1,3644,,"[35.7, 52.8]",69170,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,226,RC Deportivo La Coruña,219,['14028819-dfb2-4ff7-b12f-2e7c2fcafffc'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:02.537,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.964593,,,,,,,,,,,,,,,,1e77fd05-fdf3-457c-b60a-dcf1355f4322,3650,,"[15.2, 27.5]",69170,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,226,RC Deportivo La Coruña,219,['2767fb6c-a363-401f-ad7d-c73fdfd44c8c'],12,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:12.635,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.635139,,,,,,,,,,,,,,,,911a32eb-ad47-466d-b618-61707daae67b,3675,,"[41.1, 70.1]",69170,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Pablo García Díaz,26209.0,Right Back,227,Barcelona,217,"['2c2ba339-5a4d-41d3-b424-df377206f233', '59a9ca13-36e4-4d8d-ba2d-4066803f3d6f']",46,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:46.406,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.456678,,,,,,,,,,,,,,,,48fb72b7-7b86-4df8-bf6f-940bdf0729f1,3678,,"[36.5, 63.4]",69170,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julián de Guzmán,26214.0,Left Center Midfield,227,Barcelona,217,"['21229090-f9c5-4440-8330-937f28c43592', '2c2ba339-5a4d-41d3-b424-df377206f233']",48,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:48.772,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,2.914906,,,,,,,,,,,,,,,,2a8dfc2d-053d-4845-b683-574095ebb862,3695,,"[30.8, 11.1]",69170,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio González Soriano,26206.0,Right Center Midfield,227,Barcelona,217,['057ab666-20d1-4df0-b775-3e9af72a85c9'],2,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:02.041,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,3.370931,,,,,,,,,,,,,,,,0af70de2-3ab4-40a6-8559-e068c3a4c262,3720,,"[36.7, 8.6]",69170,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Filipe Luís Kasmirski,6320.0,Left Back,229,Barcelona,217,"['a1cc1f22-0096-4c56-9c1a-c6681d3683cc', 'a2ed8478-fd63-48e6-a1f0-a0d855d4d6b0']",17,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:42:17.727,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.7889,,,,,,,,,,,,,,,,7c5927f6-8ec8-4af2-9ff5-23f9fcac7455,3727,,"[15.7, 6.9]",69170,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,230,Barcelona,217,"['6b2ec934-fb65-45d9-961f-de78ec5168fe', 'e4b5ac97-cd1c-4ac8-9cfd-ede3848c507f']",43,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:42:43.119,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.058526,,,,,,,,,,,,,,,,e2865733-f49d-4a4a-9540-81edbf385601,3746,,"[82.1, 50.4]",69170,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastián Taborda Ramos,26216.0,Center Forward,230,Barcelona,217,"['0ec2a8b3-63a6-42ee-aba9-6c9b92d26256', '1e797cd4-5fdd-4f00-8e70-91db32f2ef4a']",58,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:42:58.102,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.928068,,,,,,,,,,,,,,,,7b057d84-d561-407e-8529-b720eaf2baa5,3762,,"[47.9, 8.9]",69170,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,231,RC Deportivo La Coruña,219,"['424bf980-bfba-42d5-8f76-2a6b720500c2', '5ee3629e-20f2-45c5-a64d-4c95e1b51d1f']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:33.015,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.818307,,,,,,,,,,,,,,,,a4d8512b-018d-4fd2-89d8-0e956bc77d4a,3765,,"[61.8, 19.4]",69170,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,231,RC Deportivo La Coruña,219,['3b4d137e-dcbf-4a02-b97a-46835e8ee379'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:36.407,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.714756,,,,,,,,,,,,,,,,022846ec-ded4-47ae-a433-a3481115a754,3772,,"[55.7, 28.7]",69170,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,231,RC Deportivo La Coruña,219,"['225c09b7-79dc-4498-89ed-cbbe89997ce2', 'ec7fd5db-a422-4eca-b813-1021237abd7f']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:39.927,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.951523,,,,,,,,,,,,,,,,2daee95a-2bd6-4b6c-884d-bda3e207c358,3787,,"[34.4, 20.5]",69170,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Filipe Luís Kasmirski,6320.0,Left Back,232,Barcelona,217,"['7eae1cf5-79cc-4f99-940a-82153fa56e8b', 'cfc15adb-ce95-4b32-b368-73543e83182b']",56,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:56.092,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.928879,,,,,,,,,,,,,,,,0a5b3925-98dd-4ce9-9082-c057aba83230,3792,,"[36.0, 16.5]",69170,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Filipe Luís Kasmirski,6320.0,Left Back,232,Barcelona,217,"['530e6c97-ba35-4782-ba80-6a771a3f2946', '8977cd60-fb10-40c6-aa32-27817c3d24d7', 'b13e5cee-f3d4-41fa-b9e7-035903c0117c', 'fbbdfd19-7e1f-4672-a235-baccf0d43e0f']",59,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:59.970,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.615636,,,,,,,,,,,,,,,,acd85165-e977-413c-9bcd-3f8238237a3b,3795,,"[36.9, 20.9]",69170,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Julián de Guzmán,26214.0,Left Center Midfield,232,Barcelona,217,"['530e6c97-ba35-4782-ba80-6a771a3f2946', 'b13e5cee-f3d4-41fa-b9e7-035903c0117c', 'fbbdfd19-7e1f-4672-a235-baccf0d43e0f']",0,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:00.661,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.71047,,,,,,,,,,,,,,,,cbe8eeab-7caf-4b99-8122-4d2554b40d26,3799,,"[18.0, 27.3]",69170,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Fabricio Coloccini,26207.0,Left Center Back,232,Barcelona,217,['fbbdfd19-7e1f-4672-a235-baccf0d43e0f'],3,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:03.924,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.942509,,,,,,,,,,,,,,,,fb47fca4-4686-46f5-9346-2944af17d3ff,3803,,"[103.8, 56.8]",69170,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,233,RC Deportivo La Coruña,219,"['d4904ae7-2576-411c-a8ea-45e3f2e49ff4', 'f5de792c-9940-49a3-96bc-8093ab343fe6']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:06.578,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.097476,,,,,,,,,,,,,,,,2e0cfe4d-383c-4752-aef5-5a6f5bf25cdf,3820,,"[74.0, 76.8]",69170,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,233,RC Deportivo La Coruña,219,"['991ddca3-52c3-4f32-a020-e8498a5e9ac8', 'd59b9cfb-2bf1-4621-a548-8ca8961659a0']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:16.418,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,2.827452,,,,,,,,,,,,,,,,92303f39-57af-4347-ae98-f8935331e4c1,3831,,"[40.2, 33.6]",69170,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián de Guzmán,26214.0,Left Center Midfield,234,Barcelona,217,"['5f72dfef-9e4e-4805-8016-8cc767f99e66', 'f3069961-9299-41e7-9276-85db7a2f55f8']",28,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:28.699,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.951003,,,,,,,,,,,,,,,,a3afbf2c-b54d-42ed-bb8b-87639dd01186,3853,,"[49.3, 66.3]",69170,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Lafita Castillo,26020.0,Right Wing,234,Barcelona,217,['d18ecafc-d4f4-4e41-b76f-9cc8cc623450'],46,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:46.915,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,1.631551,,,,,,,,,,,,,,,,65d57454-d419-4432-9f42-f23818227c79,3859,,"[64.7, 8.5]",69170,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,234,Barcelona,217,['9689b22d-8a90-45a5-9e8b-b6bd074fbc57'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:51.771,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.351628,,,,,,,,,,,,,,,,0a99007d-a2dc-4c96-af76-9df87102070d,3868,,"[84.2, 50.4]",69170,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastián Taborda Ramos,26216.0,Center Forward,234,Barcelona,217,,58,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:58.127,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.939147,,,,,,,,,,,,,,,,1c4cd190-43e8-48a8-b5ed-0b32b81789bc,3880,,"[69.7, 28.3]",69170,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio González Soriano,26206.0,Right Center Midfield,234,Barcelona,217,"['5c78b7ca-67a6-4720-9fb5-fef71742e5b3', '812167af-60b2-4106-be81-82200c6c2af2']",10,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:10.929,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.569515,,,,,,,,,,,,,,,,a6baf9a3-3f61-448b-9fe2-eb542f785558,3887,,"[44.0, 31.7]",69170,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio González Soriano,26206.0,Right Center Midfield,235,Barcelona,217,['a5cb3487-9d15-47e6-bf38-b8b1f63a9068'],22,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:22.328,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.483981,,,,,,,,,,,,,,,,70933817-f621-4bcc-8168-3c34e0c34047,3896,,"[34.6, 7.7]",69170,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,236,Barcelona,217,['c35dafcb-6603-4d57-9cb1-13358c0ef2a5'],1,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:01.625,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.567994,,,,,,,,,,,,,,,,e5cc2726-c191-437c-81fa-a3879a4a4998,3915,,"[94.3, 20.1]",69170,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,238,RC Deportivo La Coruña,219,['b3a4eb5f-a54d-4a46-a666-418cd4e9ce46'],43,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:43.834,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,2.328031,,,,,,,,,,,,,,,,ec6c80eb-fd15-47ca-8cc8-84c3ec8e3f82,3918,,"[24.8, 63.1]",69170,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,238,RC Deportivo La Coruña,219,"['aabb436e-61c8-49c7-bc2f-c9eecd6e8525', 'bedba615-a121-4df1-be9c-d94763640319']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:45.417,Pressure,,2007/2008
