50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,35a776e2-28e3-4647-b09b-163c543b8bf1,799,,"[5.8, 45.6]",69187,21,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo López Felipe,25912.0,Goalkeeper,44,Barcelona,217,['6b822e23-30f8-4906-b0f9-b6248f864959'],43,,,,,,,,,,,,,,,,,Osasuna,422,00:21:43.707,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0bb00c04-d287-452f-a715-27f702a10bf8,803,,"[47.5, 10.7]",69187,21,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,44,Barcelona,217,['b4b1b135-3c32-483f-a1a5-284dfb77446c'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:21:55.537,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aceb8530-2c73-4e43-9091-7cf3b070856f,806,,"[65.0, 74.3]",69187,21,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Wing,45,Osasuna,422,,58,,,,,,,,,,,,,,,,,Osasuna,422,00:21:58.393,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,749a8cc0-81ba-4440-8f33-211ea485e03e,821,,"[47.9, 14.1]",69187,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,46,Barcelona,217,['60abeafa-5a47-4d39-a488-eaaa2eac7ccd'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:22:09.334,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,22b12235-ec58-48da-a71f-23832ed7aac0,853,,"[8.3, 32.2]",69187,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Flaño Bezunartea,24313.0,Right Center Back,46,Barcelona,217,['72a33409-7dc3-4e0c-be8d-8e35931cac0b'],44,,,,,,,,,,,,,,,,,Osasuna,422,00:22:44.273,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,74fbc097-7b63-4208-acdf-fc25f29d89d9,910,,"[16.2, 20.3]",69187,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,49,Barcelona,217,,30,,,,,,,,,,,,,,,,,Osasuna,422,00:24:30.505,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,49100088-35a2-4ef8-a668-86649fbea3bd,919,,"[50.0, 68.9]",69187,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,51,Barcelona,217,['5c2eb303-65c8-44a6-b9dc-f073f4adead0'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:25:10.580,Ball Recovery,True,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6988325c-61b4-42d1-8840-60a43cab9076,959,,"[4.5, 38.8]",69187,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,53,Barcelona,217,['ac006569-00cc-40fd-8913-ddbbf18535d7'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:26:08.676,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,edf96bbc-e9f5-4e4c-9305-10ec32f8ebf7,978,,"[39.9, 69.7]",69187,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Javier García Fernández,6836.0,Left Defensive Midfield,56,Osasuna,422,,59,,,,,,,,,,,,,,,,,Osasuna,422,00:26:59.564,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,34ddbe9c-c80f-4a48-a2da-712e84bf8527,1005,,"[30.9, 70.1]",69187,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,58,Barcelona,217,['e49a62b2-fd66-434c-8de3-871bda315ca5'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:27:38.691,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,00945695-c67f-4ef9-8fd0-c596ebcea337,1035,,"[21.1, 64.8]",69187,28,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Wing,58,Barcelona,217,,15,,,,,,,,,,,,,,,,,Osasuna,422,00:28:15.900,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7c68486d-0fcd-47df-8883-6a87deaf9305,1039,,"[99.3, 27.3]",69187,28,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,58,Barcelona,217,['a2fb0fd3-32a0-4c7a-84fc-33c3c84ac1c6'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:28:18.070,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a7157842-a21d-4922-afea-3927b597dd2b,1087,,"[29.9, 14.3]",69187,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Left Wing,64,Osasuna,422,,23,,,,,,,,,,,,,,,,,Osasuna,422,00:30:23.605,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,304632a1-d7c8-4a9d-badf-1db2ea1b9947,1138,,"[42.0, 11.2]",69187,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,68,Barcelona,217,['a3b02e02-905b-41e6-b5fe-ba4e7c9006c1'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.386,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e2e2085d-2f2b-4e44-bf50-a2a0d3640918,1179,,"[115.8, 70.7]",69187,32,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,,54,,,,,,,,,,,,,,,,,Barcelona,217,00:32:54.976,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ffe73095-d3fc-41a2-b14c-19540e97299c,1232,,"[88.9, 6.1]",69187,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,72,Barcelona,217,,11,,,,,,,,,,,,,,,,,Barcelona,217,00:34:11.670,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,810606d5-37f9-4bb4-8ccd-8b8902702669,1237,,"[63.2, 15.3]",69187,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,72,Barcelona,217,,14,,,,,,,,,,,,,,,,,Barcelona,217,00:34:14.672,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7256e18c-b21f-4336-b1ee-aa7507dc3a50,1292,,"[60.4, 37.2]",69187,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enrique Sola Clemente,26518.0,Center Forward,75,Osasuna,422,,28,,,,,,,,,,,,,,,,,Osasuna,422,00:35:28.668,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ead08617-6623-4455-b8d1-d31a1b2836ba,1322,,"[16.4, 2.8]",69187,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,77,Barcelona,217,,20,,,,,,,,,,,,,,,,,Barcelona,217,00:36:20.946,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7a0560e2-624b-4510-a91a-d4da3f5061ef,1383,,"[66.7, 63.3]",69187,37,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,79,Barcelona,217,,36,,,,,,,,,,,,,,,,,Barcelona,217,00:37:36.921,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cc7ede37-af18-4153-93f7-8621dc062ff7,1395,,"[22.5, 53.1]",69187,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,César Cruchaga Lasa,25867.0,Left Center Back,80,Barcelona,217,['f9dd1f8f-03a0-4f40-9e3f-c647b38aac47'],50,,,,,,,,,,,,,,,,,Osasuna,422,00:37:50.175,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,27583e93-d679-4023-a9d5-5728c21449cc,1429,,"[21.1, 32.3]",69187,38,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Enrique Sola Clemente,26518.0,Center Forward,82,Barcelona,217,,59,,,,,,,,,,,,,,,,,Osasuna,422,00:38:59.488,Ball Recovery,,2007/2008
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,faace365-7176-446b-8604-636c4ebb7c58,1437,,"[66.9, 3.5]",69187,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Alberto Vela Garrido,5560.0,Left Wing,83,Osasuna,422,,23,,,,,,,,,,,,,,,,,Osasuna,422,00:39:23.590,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3a91ed20-84e0-4cae-8cf1-c0f627c1d679,1438,,"[52.5, 72.9]",69187,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,84,Barcelona,217,,24,,,,,,,,,,,,,,,,,Barcelona,217,00:39:24.161,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cd41c5da-405d-41d7-bb5a-9fc7326f7611,1485,,"[33.9, 5.0]",69187,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Puñal Martínez,25874.0,Right Defensive Midfield,85,Barcelona,217,['e99629f0-8251-4869-aeb5-145335969b87'],4,,,,,,,,,,,,,,,,,Osasuna,422,00:40:04.435,Ball Recovery,True,2007/2008
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,e423e1a4-8d02-42b5-ba35-55b178ada99b,1546,,"[39.2, 51.0]",69187,43,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,89,Osasuna,422,['1f5fe3a2-dce3-4a35-900e-575028cd5feb'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:43:36.336,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,81239727-6707-4543-961b-0e4335310bc6,1547,,"[78.2, 34.6]",69187,43,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Francisco Torres Belén,6375.0,Right Wing,89,Osasuna,422,,37,,,,,,,,,,,,,,,,,Osasuna,422,00:43:37.623,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d02d1dc7-8bfc-49e4-82c4-bff3b3f26878,1551,,"[54.3, 57.5]",69187,43,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,89,Osasuna,422,,40,,,,,,,,,,,,,,,,,Barcelona,217,00:43:40.862,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,82be07e6-a4ce-4a6e-b674-46871e2a3c85,1559,,"[59.3, 12.9]",69187,43,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Alberto Vela Garrido,5560.0,Left Wing,89,Osasuna,422,,45,,,,,,,,,,,,,,,,,Osasuna,422,00:43:45.028,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ad428bbf-35b5-4c98-9c7f-b17806be3cac,1572,,"[23.7, 57.0]",69187,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,90,Barcelona,217,['b1a00412-6e65-4ae3-829d-e6fdabf8bec2'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:43:54.012,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5abe4886-8706-4607-9716-0b5818670aeb,1582,,"[69.4, 22.1]",69187,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Javier García Fernández,6836.0,Left Defensive Midfield,91,Osasuna,422,,0,,,,,,,,,,,,,,,,,Osasuna,422,00:44:00.537,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c1e7b5a5-cf27-43fc-b70d-975473b46f09,1595,,"[22.2, 57.9]",69187,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,91,Osasuna,422,,12,,,,,,,,,,,,,,,,,Barcelona,217,00:44:12.905,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,24538c81-2972-4f0e-ba1d-cae4fd73c957,1599,,"[65.5, 36.5]",69187,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Flaño Bezunartea,24313.0,Right Center Back,91,Osasuna,422,['f212d187-92ce-4dd1-a0cc-e62abe8a5d3a'],17,,,,,,,,,,,,,,,,,Osasuna,422,00:44:17.334,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8d3156cf-89bf-4178-808d-fbc588ca333f,1647,,"[10.4, 58.4]",69187,45,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lilian Thuram,15071.0,Right Center Back,93,Osasuna,422,,30,,,,,,,,,,,,,,,,,Barcelona,217,00:45:30.623,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,42977e13-0209-4f67-9144-89c100f17268,1652,,"[82.8, 15.5]",69187,45,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Enrique Sola Clemente,26518.0,Center Forward,93,Osasuna,422,,36,,,,,,,,,,,,,,,,,Osasuna,422,00:45:36.544,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5146da69-953f-4fff-b206-c07218524636,1672,,"[7.6, 74.7]",69187,47,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,94,Osasuna,422,,36,,,,,,,,,,,,,,,,,Barcelona,217,00:47:36.893,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9709e345-bf7d-44b2-b64c-150c66ebbc51,1679,,"[105.2, 13.6]",69187,47,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jaroslav Plašil,3150.0,Center Attacking Midfield,94,Osasuna,422,,39,,,,,,,,,,,,,,,,,Osasuna,422,00:47:39.826,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4a8e44d9-73a6-4d0a-b20c-cd55b8e28ec8,1684,,"[13.1, 65.1]",69187,47,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,94,Osasuna,422,['8c90ff45-0ded-46e9-80a1-56cf8a544d2f'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:47:42.864,Ball Recovery,True,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,00b79966-f033-471f-ab4c-9515a40c510f,1826,,"[40.0, 38.9]",69187,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Alberto Vela Garrido,5560.0,Left Wing,100,Barcelona,217,['9e3d3440-00e0-4a12-a684-db3d5111af91'],53,,,,,,,,,,,,,,,,,Osasuna,422,00:01:53.025,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d2366887-bafe-417d-9cc4-1b621efe034d,1841,,"[62.5, 35.8]",69187,48,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,102,Barcelona,217,,7,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.010,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,af10b93f-f784-4e64-9e97-3ec61285da5f,1859,,"[27.7, 40.7]",69187,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier García Fernández,6836.0,Left Defensive Midfield,103,Osasuna,422,['7a6ac34b-3837-43bd-9e3e-7a058ba8b54f'],25,,,,,,,,,,,,,,,,,Osasuna,422,00:03:25.447,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a8ff10be-28f6-42f7-84d7-b951a12a0e0b,1866,,"[40.6, 51.8]",69187,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier García Fernández,6836.0,Left Defensive Midfield,103,Osasuna,422,['3ff27ffa-9849-46b3-b619-a840af908a9e'],27,,,,,,,,,,,,,,,,,Osasuna,422,00:03:27.606,Ball Recovery,True,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d3922126-018f-4e98-b4a3-a419f9e445a8,1871,,"[47.3, 50.3]",69187,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Mauricio Astudillo,26517.0,Right Center Back,103,Osasuna,422,,31,,,,,,,,,,,,,,,,,Osasuna,422,00:03:31.192,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8d0f16d2-38e4-4d4b-8eae-e0627dc01cbb,1929,,"[30.8, 49.8]",69187,50,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andrés Iniesta Luján,5216.0,Right Center Midfield,110,Osasuna,422,,27,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.340,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0eda0676-7e7c-42d5-beaa-b4fd59a322a9,1940,,"[44.4, 8.7]",69187,50,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Martín Mauricio Astudillo,26517.0,Right Center Back,110,Osasuna,422,,38,,,,,,,,,,,,,,,,,Osasuna,422,00:05:38.434,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7e93a09b-64db-4ba9-b000-43936c0c848b,1949,,"[4.9, 36.9]",69187,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,112,Barcelona,217,['3890b8c5-ca8c-44fd-8277-e38ec8746389'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:06:19.202,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,25a9846e-210d-45ec-8235-7b69743f3df6,1987,,"[14.7, 53.5]",69187,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,116,Osasuna,422,['3184d4bc-f441-417a-8162-409bb8bda3cc'],55,,,,,,,,,,,,,,,,,Osasuna,422,00:07:55.432,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9fd976cc-c3d8-4d38-a2b1-658730c760e7,2033,,"[41.9, 13.7]",69187,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Javier García Fernández,6836.0,Left Defensive Midfield,117,Barcelona,217,,36,,,,,,,,,,,,,,,,,Osasuna,422,00:08:36.374,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,852ba881-eca5-4dcc-a0e2-802faae2c835,2044,,"[25.4, 59.4]",69187,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,117,Barcelona,217,,47,,,,,,,,,,,,,,,,,Barcelona,217,00:08:47.692,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,99822304-d514-4264-b538-89813fca7614,2059,,"[21.1, 68.0]",69187,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Puñal Martínez,25874.0,Right Defensive Midfield,117,Barcelona,217,,4,,,,,,,,,,,,,,,,,Osasuna,422,00:09:04.050,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bec492da-7ba1-4edb-9ae9-89ed11e5ca1e,2118,,"[23.2, 21.9]",69187,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,123,Barcelona,217,['91c891b0-585f-42da-ba42-5f9cde592892'],53,,,,,,,,,,,,,,,,,Osasuna,422,00:10:53.708,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1ce1d86c-37ec-403d-9cc3-886cc0337d41,2128,,"[56.8, 67.7]",69187,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,123,Barcelona,217,,4,,,,,,,,,,,,,,,,,Barcelona,217,00:11:04.147,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0f45573e-ad20-4966-adcf-577dbd54603e,2137,,"[23.1, 18.2]",69187,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Mauricio Astudillo,26517.0,Right Center Back,123,Barcelona,217,,12,,,,,,,,,,,,,,,,,Osasuna,422,00:11:12.714,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,093f49a3-6dad-4ee0-b528-dcdbe27618af,2143,,"[80.8, 72.2]",69187,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,123,Barcelona,217,,19,,,,,,,,,,,,,,,,,Barcelona,217,00:11:19.021,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,46abcd20-00b8-4281-960e-c27d1f5638bf,2148,,"[97.0, 34.6]",69187,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,123,Barcelona,217,,26,,,,,,,,,,,,,,,,,Barcelona,217,00:11:26.376,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a7c7412a-05fc-4056-94d5-58b853d47a06,2166,,"[91.1, 25.3]",69187,57,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Eric-Sylvain Bilal Abidal,20177.0,Left Back,124,Barcelona,217,,1,,,,,,,,,,,,,,,,,Barcelona,217,00:12:01.249,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ecb107e4-469d-4a75-bc82-7d798ed410dc,2188,,"[52.2, 36.7]",69187,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Puñal Martínez,25874.0,Right Defensive Midfield,127,Barcelona,217,['4f19e655-311b-472b-ac7f-1032c18329fd'],55,,,,,,,,,,,,,,,,,Osasuna,422,00:12:55.674,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,379a31df-2499-4b51-93b5-ae49795f0b0b,2234,,"[8.3, 31.3]",69187,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,134,Barcelona,217,['bbf9149a-72b6-482b-898f-737b009bd9dc'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:15:50.422,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3ab2e695-a8a2-4469-9fa1-2295381d4c99,2260,,"[74.0, 15.0]",69187,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,137,Barcelona,217,,20,,,,,,,,,,,,,,,,,Barcelona,217,00:16:20.225,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,60564dce-682c-45f4-aa6f-2f91c18fb956,2319,,"[90.8, 14.8]",69187,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,139,Barcelona,217,['c6ce38d7-a419-4aca-b8d9-1e87372a4bd4'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:17:54.594,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b150e1c9-72d0-4a39-ac9f-1f18dd092252,2351,,"[37.3, 64.2]",69187,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,144,Barcelona,217,,59,,,,,,,,,,,,,,,,,Barcelona,217,00:19:59.166,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5a33c52b-6ee4-4d83-a9b1-ba7cf52be989,2373,,"[19.2, 42.7]",69187,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier García Fernández,6836.0,Left Defensive Midfield,145,Osasuna,422,,23,,,,,,,,,,,,,,,,,Osasuna,422,00:20:23.073,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,48396c4c-b67b-4e0e-9bd5-03254372cbe3,2387,,"[70.9, 33.8]",69187,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,146,Barcelona,217,,29,,,,,,,,,,,,,,,,,Barcelona,217,00:20:29.770,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f04691bd-ca9c-47e3-9f00-b028fb878b91,2426,,"[57.7, 71.1]",69187,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,148,Barcelona,217,['36c56d94-8749-480f-a167-a3523454270e'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:21:26.781,Ball Recovery,True,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2d52af6e-2bf8-4f05-913f-eb04c38c0611,2430,,"[56.7, 15.9]",69187,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martín Mauricio Astudillo,26517.0,Right Center Back,148,Barcelona,217,,30,,,,,,,,,,,,,,,,,Osasuna,422,00:21:30.612,Ball Recovery,,2007/2008
