bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[86.0, 75.3]",,,,,,,,,,,,0.918689,,,,,,,,,,,,,2f8c30d1-9df0-461c-9fbe-35ccbaa44bf1,3503,,"[85.2, 75.4]",9661,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,229,Athletic Club,215,"['2b4adde3-11df-488c-a78d-ddf462f1a9ea', '2e57c1f4-c151-4e03-a831-30cc2d03be34', '473b9eb7-44b9-453a-9b28-93159c293d41']",56,,,,,,,,,,,,,,,,,,Athletic Club,215,00:47:56.339,Carry,True,2017/2018
,,,,,"[108.6, 47.5]",,,,,,,,,,,,0.866313,,,,,,,,,,,,,b04dd24c-936d-4cdb-af5f-d8ba418178cc,3507,,"[101.0, 44.7]",9661,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,229,Athletic Club,215,"['72bea9cd-9888-427f-801f-7f4ccef354ba', 'b0206acb-f5ee-40c1-88a6-146e3c964feb']",58,,,,,,,,,,,,,,,,,,Athletic Club,215,00:47:58.561,Carry,,2017/2018
,,,,,,,,,,,,,,,,,0.613266,,,,,,,,,,,,,2bab59e3-682f-41b7-af76-6b760ebecf91,8,,"[65.7, 34.2]",9661,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aritz Aduriz Zubeldia,6394.0,Center Forward,2,Barcelona,217,"['bb573636-ef91-4bfc-b0e2-56ef7b2d254e', 'bfcb3004-17a1-4ee9-b182-d5f59fa8c39e']",2,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:02.991,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.007246,,,,,,,,,,,,,8af545c7-d1bc-44b3-bf01-566be2c567a2,10,,"[55.3, 28.0]",9661,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mikel San José Domínguez,6389.0,Left Defensive Midfield,2,Barcelona,217,"['36716fb9-6837-42d1-a121-7f98064f1706', '83c463f7-4d86-4ce4-aa71-bf462a01b265', 'cd96b084-2342-4427-a55b-0f81920c2626']",4,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:04.209,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.033278,,,,,,,,,,,,,5475264f-1dd0-4310-9fc3-83174e7cd5bc,18,,"[61.4, 31.4]",9661,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raúl García Escudero,6391.0,Center Attacking Midfield,2,Barcelona,217,"['25305aee-9d7c-4d43-88e0-ab506dbc9586', 'c69d1e95-7038-47ef-9971-1752f278de06']",6,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:06.560,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.250227,,,,,,,,,,,,,c4989c6b-51ee-4e2e-bdbf-3cf798b2c81b,54,,"[72.6, 9.7]",9661,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iñigo Córdoba Kerejeta,6387.0,Left Wing,3,Barcelona,217,['4bab4a58-6f69-461f-92ce-d1afd7995813'],50,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:50.576,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.714011,,,,,,,,,,,,,a1c1f53b-b5bc-4c3c-b776-54289f34afc3,61,,"[59.7, 65.3]",9661,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iñaki Williams Arthuer,6393.0,Right Wing,3,Barcelona,217,['5b3882e5-eda2-4073-a999-7cf7382a7331'],59,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:59.440,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,0.671739,,,,,,,,,,,,,8f7c172c-548e-48b8-bc2c-40996f246a4a,80,,"[53.3, 20.4]",9661,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,4,Athletic Club,215,"['3b946185-56e5-4cab-a9ea-4ab78aa814bf', '66374591-2b6c-4d8e-a233-3c93e61720c4']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.041,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,0.733991,,,,,,,,,,,,,34a6e7f7-b0d4-4885-8654-66e9dc823ec9,83,,"[53.7, 13.8]",9661,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Midfield,4,Athletic Club,215,['ab621a78-28d8-4895-82d0-e5ae46a6c821'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.437,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,0.666128,,,,,,,,,,,,,963af16b-cc76-4f41-96b6-31063dcc730d,95,,"[52.0, 58.7]",9661,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,5,Barcelona,217,"['0c3e5461-84fe-40c7-8ab7-80d7d111115b', '8398319f-dec8-4d8f-a178-8b539d23ffa2']",33,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:33.790,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,0.728245,,,,,,,,,,,,,d71d336f-8c36-4ca4-9a45-aa995bada6a0,104,,"[115.6, 31.5]",9661,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Midfield,5,Barcelona,217,"['4f3caac1-5caa-4c5e-a8a1-756b3a3c4ca3', '7c10bbb8-0927-4594-9300-072f3325485b']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.650,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,0.567733,,,,,,,,,,,,,c38269a3-1583-4eac-a5fb-1a8eef75acb9,161,,"[67.6, 29.3]",9661,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,9,Barcelona,217,"['5bf4008a-7799-4175-bfd2-d1663a38c2f9', 'e49241bd-f472-4dd2-b2e0-ad1d4f18e207']",37,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:37.895,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.990742,,,,,,,,,,,,,270b7c70-bf58-4a1e-8702-3cfbe16f5239,173,,"[19.5, 31.4]",9661,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,9,Barcelona,217,"['5f2e7a46-ec60-4373-84d4-6fa9c690e3df', 'df4d27b4-5217-4498-993b-03fb51d49d35']",49,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:49.755,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.731765,,,,,,,,,,,,,0ed574a7-3365-435e-b465-ca7dbd9cd0c4,174,,"[15.8, 28.2]",9661,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai Núñez Gestoso,6397.0,Right Center Back,9,Barcelona,217,['df4d27b4-5217-4498-993b-03fb51d49d35'],50,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:50.122,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.055023,,,,,,,,,,,,,dac15b0b-30d1-4b35-9390-d386524cc170,178,,"[76.4, 65.2]",9661,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,9,Barcelona,217,"['6c463aa3-2377-4fd1-902e-b94f426ccf7e', '6d611ebd-dabd-46ff-8da9-3bc43089d917']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.172,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,1.75201,,,,,,,,,,,,,7e060872-ff5c-42f2-a472-671ebfb7e2ab,181,,"[74.1, 71.0]",9661,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,9,Barcelona,217,"['6d611ebd-dabd-46ff-8da9-3bc43089d917', 'b346a85d-5394-4084-9197-e48a34e9ee5a']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.443,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.5394,,,,,,,,,,,,,c07d2c6a-5047-479f-afd7-9628b9885fe9,196,,"[54.1, 62.6]",9661,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,10,Barcelona,217,['80d2e0b2-6118-425d-bc14-b6613034ac10'],16,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:16.916,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.685144,,,,,,,,,,,,,17383777-9d75-495a-bf1b-49c446317612,200,,"[50.3, 70.5]",9661,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iñaki Williams Arthuer,6393.0,Right Wing,10,Barcelona,217,"['66885b50-35d9-4ea1-bab8-1429f38680d4', '69bb1a7c-d20b-4347-b607-4eb2d958970b']",17,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:17.903,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,3.439047,,,,,,,,,,,,,82e34e72-d8d3-42ab-bbf5-2a06be557db1,216,,"[57.9, 3.7]",9661,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Íñigo Lekue Martínez,6392.0,Left Back,11,Barcelona,217,['78db6141-c12f-4b60-8e9a-d999c56b9281'],33,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:33.477,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.119999,,,,,,,,,,,,,f3247746-16a6-4876-867a-cb862bc87da5,226,,"[39.7, 46.2]",9661,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Unai Núñez Gestoso,6397.0,Right Center Back,12,Barcelona,217,"['2a96caf5-d53c-4c9e-89fc-d87d3375ba65', 'c78f51fe-dc8f-49db-86f3-047692956183']",58,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:58.101,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.474634,,,,,,,,,,,,,a94034ba-087d-4b34-8060-7b8f5be18687,237,,"[47.2, 4.1]",9661,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iñigo Córdoba Kerejeta,6387.0,Left Wing,14,Barcelona,217,"['139bfd04-3502-49d2-ac0a-182bf0b84690', '3ae8c021-db3d-4c8e-8d82-75aa4f13ea9a']",38,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:38.387,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.645593,,,,,,,,,,,,,ea2dd1b6-fbc3-41fd-9593-912db3b57db4,253,,"[67.9, 62.8]",9661,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,14,Barcelona,217,['f462447a-be49-4643-ae72-cb2d8f7fd92d'],56,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:56.704,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,2.4335,,,,,,,,,,,,,d5fd698d-ee60-49e6-8a68-a0fef531615f,275,,"[58.7, 5.1]",9661,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Íñigo Lekue Martínez,6392.0,Left Back,15,Barcelona,217,['27e412d1-7fd0-4fd4-9152-c1992eae95e2'],27,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:27.028,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.67869,,,,,,,,,,,,,59ec5e13-1c2e-4976-8170-5dba240f50c6,285,,"[28.5, 38.2]",9661,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,15,Barcelona,217,['c02fc20f-2fa2-44c6-86ce-db99840a2401'],36,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:36.534,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,4.217986,,,,,,,,,,,,,f4b6007e-13c4-4076-8777-1ae89e0b0fa2,299,,"[20.2, 21.5]",9661,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,19,Athletic Club,215,['a6ba33ad-cdd0-44a5-a004-d420edaae847'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:29.224,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.297682,,,,,,,,,,,,,cc1399b4-7608-40fe-b120-e7310b313938,306,,"[29.1, 13.8]",9661,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,19,Athletic Club,215,"['273ee487-b7c7-46c3-a6e6-8894b52d2eb8', '931e98ce-cb17-48d3-83fd-2a3123766475']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:36.641,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,2.039311,,,,,,,,,,,,,b69b2513-aff8-4d51-b61a-eed717c3585c,312,,"[85.8, 53.2]",9661,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,20,Barcelona,217,['93c919c4-88bf-41f0-86b3-ca1f74ed4f85'],40,,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:40.530,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.618051,,,,,,,,,,,,,5a4a0c25-9c23-491e-a37e-154444629791,316,,"[80.8, 54.9]",9661,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,20,Barcelona,217,"['0479f5b9-fd82-4441-9736-b4ab1accc956', 'a2f9eac8-151a-41e9-9e67-a3c238fdb053']",44,,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:44.003,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.477954,,,,,,,,,,,,,fa255b4d-0b1b-4153-93fc-93e04cf3ab21,320,,"[80.1, 52.8]",9661,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,20,Barcelona,217,"['031326e8-f2a2-4247-ad4c-57217424b1f2', 'a8550df1-3e2c-4129-a8fa-ed86ec465e8d']",45,,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:45.169,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.561027,,,,,,,,,,,,,16f62512-e756-4532-994e-5805455f0a1a,325,,"[69.1, 71.6]",9661,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,20,Barcelona,217,"['03efda22-aba4-4924-926b-2c76098185c2', '8db12855-34ef-431d-833e-676f7e33b2fa']",47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:47.887,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,0.483428,,,,,,,,,,,,,9b855f96-fa85-4ddd-9bf6-60d1ffcfa0bb,334,,"[21.8, 9.8]",9661,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,20,Barcelona,217,['7320001c-8555-448a-a558-65126cdb9c72'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:53.031,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.348853,,,,,,,,,,,,,7320001c-8555-448a-a558-65126cdb9c72,335,,"[91.0, 70.7]",9661,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,20,Barcelona,217,"['7fca23dc-2ba9-4eab-aae9-670b74186c19', '9b855f96-fa85-4ddd-9bf6-60d1ffcfa0bb']",53,,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:53.282,Pressure,True,2017/2018
,,,,,,,,,,,,,,,,,0.409388,,,,,,,,,,,,,fdfb6979-7e2d-44c6-a8bf-dcdae49b928b,341,,"[99.5, 72.2]",9661,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,21,Barcelona,217,"['0e0da3bf-ec43-4e4a-9a9f-bad7ef98909e', '8de19b53-b44d-4bb1-bcb6-dbe8e3bf03d4']",17,,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:17.032,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,2.113849,,,,,,,,,,,,,40e30a25-669e-4f8f-aaca-a93ca9efaf95,343,,"[65.8, 61.4]",9661,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,21,Barcelona,217,"['9d12fd51-6cb4-450f-8f62-9b335d8fc0db', 'eff1b7ca-815b-4dc5-bfae-c6ec5e024f12', 'f53c0f38-5178-4c54-8cc0-2237066b8ada']",19,,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:19.671,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.358005,,,,,,,,,,,,,964f69e6-b17d-4e65-9b73-48a418a782cc,346,,"[67.9, 72.8]",9661,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eneko Bóveda Altube,6386.0,Right Back,21,Barcelona,217,"['eff1b7ca-815b-4dc5-bfae-c6ec5e024f12', 'f53c0f38-5178-4c54-8cc0-2237066b8ada']",21,,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:21.417,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.484078,,,,,,,,,,,,,176fef20-e63e-4576-9e52-3374968864a6,360,,"[68.5, 57.6]",9661,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,22,Barcelona,217,"['1a8eb349-ebaf-4a03-844d-3006103ac785', 'ccd0e8a6-bb54-4ec2-b31f-76b73cd7ca96']",54,,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:54.670,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.008606,,,,,,,,,,,,,f1db6200-db76-4544-af7d-f224b8baf994,388,,"[66.0, 39.8]",9661,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Midfield,23,Athletic Club,215,"['5b7fbf22-fd0f-4ef4-817a-199218bfdfea', '62d1d2f7-cc7b-46f3-a3a2-36f86d8b3f09', 'cf0eaa38-8a98-41c6-9433-6b4f9f260ce3']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:27.076,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,0.854398,,,,,,,,,,,,,2f0e2542-0779-409e-a7f4-657689ea0b32,398,,"[86.4, 21.6]",9661,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñigo Córdoba Kerejeta,6387.0,Left Wing,24,Barcelona,217,['e27f7aed-c0f4-47fc-9549-4ac19be10a87'],34,,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:34.748,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,0.908752,,,,,,,,,,,,,be12b9a6-45da-45d4-99af-9c0d68fa09f4,402,,"[84.9, 13.9]",9661,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Íñigo Lekue Martínez,6392.0,Left Back,24,Barcelona,217,"['8b46c5a7-2211-429f-b321-fc6b06838ade', 'ca00adda-afc1-4f64-a529-7b04f677749d']",36,,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:36.159,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.893537,,,,,,,,,,,,,03af3bf8-6d2f-4e59-b71f-3c6595f577c4,409,,"[91.4, 9.1]",9661,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iñigo Córdoba Kerejeta,6387.0,Left Wing,25,Barcelona,217,,44,,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:44.987,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,0.477615,,,,,,,,,,,,,97e0b5da-f6d8-48bd-9d58-cc18d2edef3a,418,,"[43.1, 61.7]",9661,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,26,Athletic Club,215,"['7885b201-826f-4be7-9e72-987e9282374b', '932a71eb-ea1d-4fb9-8cc1-070f9ce544bf']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:52.376,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,0.469021,,,,,,,,,,,,,a02153a9-2187-4c34-ac23-5a4e6dc71cbd,422,,"[47.2, 60.8]",9661,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,26,Athletic Club,215,"['00b2648b-1d57-4471-b93f-eefe391e7b75', 'c338646f-57bb-40e0-9660-44c47b08c05d']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:53.908,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,0.283128,,,,,,,,,,,,,4614220c-d627-471c-93b4-92e1f6b5c94c,434,,"[108.3, 54.3]",9661,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,27,Barcelona,217,"['259b1483-82f1-4293-8e1c-ea9073031f9a', 'd79ae7cb-799b-4bfa-8aa7-228ae78b83b1']",3,,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:03.995,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,0.208946,,,,,,,,,,,,,6dfa6cc7-fa11-43e4-8908-01fd867ef2eb,438,,"[95.1, 55.5]",9661,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,27,Barcelona,217,"['186d68a5-d694-42f9-9053-5677000250a3', 'd1b30297-06ee-4f1b-9392-e98d41347857']",6,,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:06.264,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.482678,,,,,,,,,,,,,3e303b12-62af-423c-a4e2-4816992542af,445,,"[110.3, 54.1]",9661,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,27,Barcelona,217,"['7d877bf1-d7f4-4bb2-8ad5-aba7ed1c9581', '8ed6cfc2-3589-4297-875a-3206b813ba46']",10,,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:10.063,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,0.323269,,,,,,,,,,,,,4ed5bfa1-23c7-4ea9-9215-c1ade96eee87,449,,"[39.5, 25.6]",9661,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,28,Athletic Club,215,"['435f1c74-0358-4268-acde-d7f93204c08c', 'aada0b60-d375-459a-80ab-bcaf1bf41a7a', 'f9c21138-ba3f-4f83-8e8c-63b4e69af5e7']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:13.784,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.462763,,,,,,,,,,,,,41cbbeab-2992-4d4c-aeca-fb1477293ab7,462,,"[29.6, 63.3]",9661,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Midfield,28,Athletic Club,215,['5bf2a8fa-c7ae-4aec-a9ff-8cdd498ce5d4'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:28.031,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.890111,,,,,,,,,,,,,bfdd1334-5bbf-4986-ad93-6d14bebb1fb2,466,,"[26.4, 59.4]",9661,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,28,Athletic Club,215,"['aefbcfbd-fa64-4000-a30b-8a19ff0e24b9', 'c9c425bb-8377-4f87-b1ad-572371e465cf']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:28.812,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.769548,,,,,,,,,,,,,a997dfad-eb51-41de-8150-d042a392bf5e,482,,"[47.5, 78.9]",9661,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,30,Athletic Club,215,,7,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:07.427,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.960843,,,,,,,,,,,,,fb1dcadf-2b73-4a9f-856b-ba5ec5fb62a1,483,,"[37.7, 73.9]",9661,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,30,Athletic Club,215,,7,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:07.902,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,0.556951,,,,,,,,,,,,,3a1391f2-e9ec-4058-b8cc-c77807beec92,487,,"[79.9, 2.0]",9661,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñigo Córdoba Kerejeta,6387.0,Left Wing,31,Barcelona,217,['baaed976-9402-47ab-a62d-6604576c62c8'],10,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:10.934,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,0.443942,,,,,,,,,,,,,d3d24fbb-a485-4036-8c98-c8c9eb42825b,488,,"[82.2, 7.4]",9661,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,31,Barcelona,217,['76ddfc3d-4423-4d01-80b4-a3c98e91098d'],11,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:11.700,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.152863,,,,,,,,,,,,,85c84398-e2dd-4416-84ed-93e69f8e7203,495,,"[62.8, 11.2]",9661,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,31,Barcelona,217,['0dd207b9-07f6-4d50-be0d-cfd16a64066b'],14,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:14.272,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.807245,,,,,,,,,,,,,cb03f1f0-200f-42bd-b954-2ca0af07726a,496,,"[70.4, 12.6]",9661,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,31,Barcelona,217,,14,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:14.432,Pressure,,2017/2018
