50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,"[63.9, 63.1]",,,,,,,,,,,,1.285461,,,,,,,,,,,,,,beee20da-bc72-4cc6-bc31-599418ad2726,2509,,"[64.3, 62.9]",267611,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,120,Barcelona,217,"['305c7d8e-aa20-4904-88fc-811815fba321', '82a10069-53cc-40e7-8d2c-95e51492f667']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:04.270,Carry,,2015/2016
,,,,,,,"[70.3, 32.7]",,,,,,,,,,,,2.6201,,,,,,,,,,,,,,cf1e95f3-255b-4f00-88a7-98fe9857c9f3,2512,,"[62.7, 32.9]",267611,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,120,Barcelona,217,"['0fb431df-79a7-47ae-b3ad-8c5c23c72753', '7e3945bf-9287-45d9-b431-76be28eb70cc', 'b21bf927-20fb-40bc-abf9-d55b89da21c0']",7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:07.343,Carry,True,2015/2016
,,,,,,,"[60.5, 69.9]",,,,,,,,,,,,0.4452,,,,,,,,,,,,,,322ff0ab-816f-4a75-802c-a7613fd7c7e2,2524,,"[61.3, 68.6]",267611,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Simón Rodríguez Santana,7906.0,Right Wing Back,121,Las Palmas,208,"['5901810e-3b7b-46ce-9f5c-4d84687faba8', 'a039513f-8516-427d-8d14-b684ae13b02d', 'e6ecf81c-1610-471f-a9ee-9217ebe24a30']",39,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:39.399,Carry,True,2015/2016
,,,,,,,"[62.5, 59.6]",,,,,,,,,,,,0.6163,,,,,,,,,,,,,,31b491e8-6159-4f05-b7b5-08372a6d8b2b,2528,,"[61.1, 58.2]",267611,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mubarak Wakaso,6626.0,Left Center Midfield,121,Las Palmas,208,"['2781b283-3ed7-4017-a27d-d7ac2450d4b0', '3f70d3d1-033a-4fc4-a502-49b01f8f8dca', 'def07e0e-3f16-4cee-9c2d-8c7c57f19ac6']",40,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:40.895,Carry,True,2015/2016
,,,,,,,"[116.0, 77.2]",,,,,,,,,,,,3.5263,,,,,,,,,,,,,,1f71af81-4f99-4182-8528-077bce7d1510,2532,,"[108.6, 77.8]",267611,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roque Mesa Quevedo,3610.0,Right Center Midfield,121,Las Palmas,208,"['0e0cc93b-774c-4973-83c7-b707355d554a', '87aee987-8930-4a0d-8a44-10d74f133d1f', 'fb5c1cd3-075c-4773-be81-b7ebfb0bfc66']",45,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:45.499,Carry,True,2015/2016
,,,,,,,"[6.2, 13.7]",,,,,,,,,,,,0.825125,,,,,,,,,,,,,,ad66a188-debb-4683-bc1d-c5a5227003a0,2537,,"[4.3, 12.9]",267611,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,122,Barcelona,217,"['2e64c14e-e95c-4a3a-824f-e7a47e7091c4', '9aeae314-2acb-4598-bf98-18d851784735', 'dad1c6d7-ed97-4f93-baf7-546c993d6670']",1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:01.210,Carry,True,2015/2016
,,,,,,,"[51.4, 49.7]",,,,,,,,,,,,0.119973004,,,,,,,,,,,,,,b1525279-28b9-4f2b-a08c-0d255cae484b,2544,,"[51.4, 48.2]",267611,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,122,Barcelona,217,"['975295e9-5674-41b4-8c48-c3e547074352', 'd6724bab-b411-497d-846c-362812706451', 'de19f108-de50-437e-9556-cca9fc878de8']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:10.593,Carry,True,2015/2016
,,,,,,,"[57.0, 45.2]",,,,,,,,,,,,1.9646,,,,,,,,,,,,,,e798cb31-af7a-496d-a27c-cb2223350739,2547,,"[51.4, 49.7]",267611,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,122,Barcelona,217,"['d6724bab-b411-497d-846c-362812706451', 'de19f108-de50-437e-9556-cca9fc878de8', 'df292849-954b-4692-b679-67847cfd3649']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:10.713,Carry,True,2015/2016
,,,,,,,"[107.6, 55.6]",,,,,,,,,,,,0.784799,,,,,,,,,,,,,,c6f953ea-6176-4f4b-84bf-e611cc2cb766,2551,,"[101.3, 56.6]",267611,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,122,Barcelona,217,"['6999c37e-37a8-44f5-accc-b177e8412dd2', '9fbb9676-5a0d-45be-b7d7-9228b28a8319', 'a7035f06-cb3d-4c2a-a187-63a4d63c601f']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:16.059,Carry,True,2015/2016
,,,,,,,"[110.5, 27.8]",,,,,,,,,,,,2.49742,,,,,,,,,,,,,,505c1a4a-cd83-4402-8650-6234f94b7437,2557,,"[106.4, 30.1]",267611,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,122,Barcelona,217,"['1ecf6285-6539-4959-94ad-033131d77e3f', 'ca598a88-d902-41ac-81b7-a9f5364fc1f1']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:21.271,Carry,,2015/2016
,,,,,,,"[18.6, 74.1]",,,,,,,,,,,,3.0122,,,,,,,,,,,,,,4dfa50d0-715a-4b4c-bb7a-557805b8618b,2562,,"[11.5, 56.8]",267611,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mubarak Wakaso,6626.0,Left Center Midfield,122,Barcelona,217,"['4fceac7e-1d77-45eb-abac-43690fe71377', '81e4936b-f789-4c8d-a9fe-d423bfa16070', 'bc099f26-4684-43d0-8ace-13e53b2b8eee']",25,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:25.225,Carry,True,2015/2016
,,,,,,,"[91.1, 12.5]",,,,,,,,,,,,2.073556,,,,,,,,,,,,,,d59c18d6-eae0-49a4-ab9a-b9ede449a0c0,2567,,"[91.7, 11.7]",267611,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,123,Barcelona,217,"['0818ba93-db05-4095-90e0-fad5916d7526', '47615099-e6c3-425a-9293-e1a54cc18885']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:40.493,Carry,,2015/2016
,,,,,,,"[38.8, 60.9]",,,,,,,,,,,,1.527524,,,,,,,,,,,,,,82955fd5-f75b-4707-b662-364f0cdfc28a,2570,,"[34.9, 63.7]",267611,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Forward,124,Las Palmas,208,"['1d221160-8110-4eb2-84c3-e218adf50f14', 'b99096f8-a69f-4f6e-8f3e-1bd16c678563']",43,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:43.303,Carry,,2015/2016
,,,,,,,"[54.7, 48.4]",,,,,,,,,,,,0.9669,,,,,,,,,,,,,,14df27ac-127a-40c8-bb1d-873bfa17c919,2573,,"[54.7, 48.4]",267611,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ezequiel Araújo,8167.0,Right Center Forward,124,Las Palmas,208,"['19dc7a31-0108-401a-b342-9ee07cf1dd73', '9a13ad85-82ac-417b-8c0f-3a82ff35ff06']",45,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:45.947,Carry,,2015/2016
,,,,,,,"[53.3, 57.6]",,,,,,,,,,,,2.370257,,,,,,,,,,,,,,8b61c643-3789-4333-84ae-4026e5c8c56e,2576,,"[57.4, 60.7]",267611,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Forward,124,Las Palmas,208,"['69afd0ed-081e-42e9-813b-21739b0fb0f7', '96fe3dc6-39f0-4f67-9137-9ffd3ff3070c']",47,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:47.636,Carry,,2015/2016
,,,,,,,"[49.0, 74.5]",,,,,,,,,,,,0.07995,,,,,,,,,,,,,,35c8dee8-dc47-4455-854e-6640770e87aa,2579,,"[49.0, 74.5]",267611,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Simón Rodríguez Santana,7906.0,Right Wing Back,124,Las Palmas,208,"['6028f7c0-30e0-4a87-8407-d8381cabf61d', 'e1c48917-3584-4e61-915b-eb9650e7759a']",51,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:51.432,Carry,,2015/2016
,,,,,,,"[49.2, 61.7]",,,,,,,,,,,,1.424201,,,,,,,,,,,,,,17f98d1e-934e-4102-8d8a-a20ef6b08b05,2582,,"[50.0, 64.1]",267611,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Forward,124,Las Palmas,208,"['7be0d00f-8efe-4614-8adb-93dccc3e12e8', 'a71eab86-4375-49a9-8e4b-a1f64d4f1297', 'fe6f07ac-b88c-442d-bd7e-f2d23d007df0']",52,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:52.281,Carry,True,2015/2016
,,,,,,,"[36.2, 60.7]",,,,,,,,,,,,2.780922,,,,,,,,,,,,,,480bdf69-123b-470e-bb9c-4f2a8e48b497,2586,,"[36.4, 59.4]",267611,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Center Back,124,Las Palmas,208,"['3ebcfff2-8c20-488b-8a48-16763db65234', '71601ff1-f2cc-4095-8217-49b323fba5d5', 'ea3ebcd9-b1d2-4ca4-b6b9-fdba70f177aa']",55,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:55.049,Carry,True,2015/2016
,,,,,,,"[11.9, 41.5]",,,,,,,,,,,,0.040036,,,,,,,,,,,,,,eb9bf1f3-3a70-467f-8847-c6176197b0a7,2590,,"[11.9, 41.5]",267611,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,124,Las Palmas,208,"['11950716-14f3-49ae-acc5-1284e655b468', '961290d5-58e9-40d6-a604-12885e62daaf']",0,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:00.163,Carry,,2015/2016
,,,,,,,"[67.6, 30.1]",,,,,,,,,,,,0.0361,,,,,,,,,,,,,,ee0004be-694d-4096-afc8-6f76c11515db,2599,,"[70.1, 31.5]",267611,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,125,Barcelona,217,"['1636f699-4877-4fec-bff2-94548c1c7a11', '4ee32703-9645-43b4-a094-b5d41da0bc41', '6b7d07c2-2ffa-4bb0-9ce6-58e49e26ab7c']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:06.317,Carry,True,2015/2016
,,,,,,,"[64.1, 25.1]",,,,,,,,,,,,0.0372,,,,,,,,,,,,,,192f83b9-a46b-48ed-914f-2f56b3e9ea35,2602,,"[63.9, 23.7]",267611,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,125,Barcelona,217,"['37f89139-ef64-4e2a-947e-b32c2ba09c06', '7e2d79ac-799f-4898-a42b-0159b09aa280']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:06.705,Carry,,2015/2016
,,,,,,,"[84.3, 33.3]",,,,,,,,,,,,6.278792,,,,,,,,,,,,,,19802cfb-b707-48a8-9cd1-fa2baa5d2f0d,2611,,"[53.7, 22.3]",267611,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,125,Barcelona,217,"['2f009f6e-09ae-4791-bcfa-8f09818441ab', '57a18544-bbb0-4c92-a5ff-df35a28c2b0e', '818081d6-0c6f-467d-a460-2bd73e07de1c']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:11.193,Carry,True,2015/2016
,,,,,,,"[24.5, 74.5]",,,,,,,,,,,,4.344242,,,,,,,,,,,,,,b5574c25-2367-44de-8da0-a777ebd995b5,2619,,"[22.3, 77.2]",267611,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,127,Barcelona,217,"['4907a3e2-8872-4891-88dd-038f38ce978b', '80adc2d4-de5e-40de-a353-7daef8c4a338']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:56.443,Carry,,2015/2016
,,,,,,,"[42.3, 31.3]",,,,,,,,,,,,0.894258,,,,,,,,,,,,,,72baf360-b3d1-4b60-b781-2aebe7128b84,2628,,"[42.7, 31.3]",267611,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mubarak Wakaso,6626.0,Left Center Midfield,128,Las Palmas,208,"['29459efe-f8f0-4624-a3aa-f5c186024355', '7a018ec9-7405-4fa4-bd48-5da6c02dcc77', '8b6d2b63-420c-4f9e-b1c5-c8e492c71701']",8,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:08.286,Carry,True,2015/2016
,,,,,,,"[53.7, 8.8]",,,,,,,,,,,,1.569384,,,,,,,,,,,,,,0b083efa-80e6-4f11-8d48-a1ddbe692217,2631,,"[47.0, 19.4]",267611,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dani Castellano Betancor,6932.0,Left Wing Back,128,Las Palmas,208,"['70c69a4f-d1b1-4bd4-bfc8-367eba82bbfe', 'ba457051-9f89-4e00-9155-0d859a9ca929', 'd10f9771-b19c-448e-a8ac-8f9e863b2e5e']",10,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:10.162,Carry,True,2015/2016
,,,,,,,"[56.4, 33.5]",,,,,,,,,,,,0.6542,,,,,,,,,,,,,,35f11611-7b07-4f6a-a722-38c28a001839,2637,,"[56.4, 34.7]",267611,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mubarak Wakaso,6626.0,Left Center Midfield,129,Las Palmas,208,"['378c5a2f-a37f-486f-82fc-2c71ad849e38', 'cfc632a5-c105-4ea1-ac7f-b2bc6e37e96d']",37,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:37.036,Carry,,2015/2016
,,,,,,,"[73.3, 49.8]",,,,,,,,,,,,1.652699,,,,,,,,,,,,,,87dc9733-6cc5-4862-b6af-4740e231fe1a,2643,,"[76.4, 46.8]",267611,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roque Mesa Quevedo,3610.0,Right Center Midfield,129,Las Palmas,208,"['3c1401a5-e735-49bc-8594-c4e5a2cc7abd', '9cdb0492-f364-491e-be50-14027a43498d', 'e9796139-5930-4a84-a05d-191136578c4d']",39,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:39.987,Carry,True,2015/2016
,,,,,,,"[78.4, 70.9]",,,,,,,,,,,,1.168585,,,,,,,,,,,,,,ff0ed01d-e941-4ad4-8f24-44acd0958dde,2646,,"[78.4, 70.9]",267611,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Simón Rodríguez Santana,7906.0,Right Wing Back,129,Las Palmas,208,"['168f5674-d294-4377-948d-ee5839671505', 'b2298d1d-c676-4cbf-b7cc-870e81be9dce']",42,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:42.804,Carry,,2015/2016
,,,,,,,"[54.1, 41.5]",,,,,,,,,,,,1.422676,,,,,,,,,,,,,,5a6dc9e9-0cfd-4336-86ef-d2da4e19886b,2654,,"[54.3, 41.3]",267611,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,130,Barcelona,217,"['11d56ef7-4730-4010-bcdb-baf8acacfb77', '682c6aae-2e03-4365-8b65-0858d4a88e1b']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:47.808,Carry,,2015/2016
,,,,,,,"[112.3, 22.9]",,,,,,,,,,,,3.7193,,,,,,,,,,,,,,187bce7c-45f4-4cdd-a1c2-10eebfe06214,2657,,"[99.5, 24.7]",267611,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,130,Barcelona,217,"['4dcf1ab3-2a72-49cc-93a1-14278b1f0093', '911878c8-2d52-4af1-be5a-b9cfe46876d8', 'f5e1eaf4-8811-409d-b791-6fd0aa4f8aa7']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:51.653,Carry,True,2015/2016
,,,,,,,"[9.2, 56.6]",,,,,,,,,,,,0.3069,,,,,,,,,,,,,,c5431d27-d1e0-4dc6-9fb5-1ce56b8bb2b3,2661,,"[7.8, 57.2]",267611,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antolín Alcáraz Viveros,27522.0,Right Center Back,130,Barcelona,217,"['33b8ec5b-1daa-437c-8102-6e183768f555', '5106e268-c236-4986-835c-4907c8e6df6f']",55,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:55.373,Carry,,2015/2016
,,,,,,,"[92.7, 27.2]",,,,,,,,,,,,1.1833,,,,,,,,,,,,,,fccf3cfc-4181-4027-897e-16e66fc93a00,2674,,"[84.8, 30.0]",267611,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,132,Las Palmas,208,"['34689136-baac-4371-94b9-123c8cb1b1de', '4b6f8dae-209c-49cc-a78f-93ce33f9f669', 'eea67164-8814-44e8-a6c7-5dcb1261421f']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:34.142,Carry,True,2015/2016
,,,,,,,"[14.3, 75.2]",,,,,,,,,,,,2.6852,,,,,,,,,,,,,,827a0499-4f5f-4e1b-b995-155e24440c49,2678,,"[27.4, 52.9]",267611,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Bigas Rigo,7907.0,Left Center Back,132,Las Palmas,208,"['8b4ff4bf-45bf-4634-904a-3226d249269f', 'b3880619-470f-4cd8-8ec5-18acfb2021a7']",35,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:35.325,Carry,,2015/2016
,,,,,,,"[24.1, 69.0]",,,,,,,,,,,,0.181042,,,,,,,,,,,,,,11f59294-c314-4f81-9b5a-b3dc704db4b0,2682,,"[19.4, 69.9]",267611,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Simón Rodríguez Santana,7906.0,Right Wing Back,132,Las Palmas,208,"['68e019ca-4f74-4599-896a-1e0289eecccb', 'b2ee0838-b385-4d7d-a887-2e2bbb764cfa', 'cefa4898-d21b-49de-9dce-16417a5676b9']",39,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:39.328,Carry,True,2015/2016
,,,,,,,"[37.6, 59.8]",,,,,,,,,,,,0.079964004,,,,,,,,,,,,,,447ddb59-b849-4eff-bd88-e3a4e1fded13,2685,,"[37.6, 59.8]",267611,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mubarak Wakaso,6626.0,Left Center Midfield,132,Las Palmas,208,"['43fa90d1-b745-4df7-ab03-b0c287900448', '4df49adc-ceff-4770-9859-f81c6704390f']",40,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:40.315,Carry,,2015/2016
,,,,,,,"[29.4, 69.9]",,,,,,,,,,,,2.115751,,,,,,,,,,,,,,69c1982b-83b8-4c3e-b7c1-cf7f6a64f8ed,2688,,"[35.1, 70.9]",267611,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Simón Rodríguez Santana,7906.0,Right Wing Back,132,Las Palmas,208,"['a46302cb-e2fc-44ad-84d2-409bc8348243', 'd00f512b-9f87-4c09-95f3-576fe391e573', 'e611becb-0da7-4974-864d-0472c1e63c1f']",41,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:41.299,Carry,True,2015/2016
,,,,,,,"[77.4, 16.2]",,,,,,,,,,,,2.167946,,,,,,,,,,,,,,fa76f3a6-4f42-48e6-a190-0df8e080aa59,2693,,"[79.6, 15.1]",267611,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,133,Barcelona,217,"['4a087ec7-0d6f-449a-9a35-3e7299430639', '5132e0e3-73f7-4c11-9051-1506d504a204']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:44.330,Carry,,2015/2016
,,,,,,,"[83.1, 23.3]",,,,,,,,,,,,0.1617,,,,,,,,,,,,,,0097b7b3-7fe6-4061-b7a9-53316d09b620,2697,,"[75.0, 18.8]",267611,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,133,Barcelona,217,"['6db4606c-391f-479d-a528-0a93ac451db0', 'eb788af0-1637-4ac0-9f68-5b3bd6e43bce']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:48.536,Carry,,2015/2016
,,,,,,,"[95.2, 27.2]",,,,,,,,,,,,1.6181,,,,,,,,,,,,,,09f881d4-08d6-433c-ad24-d3f89333718c,2700,,"[87.4, 22.7]",267611,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,133,Barcelona,217,"['1e7f8a18-d1a3-4182-8b08-c3ae12546227', '65e871a3-b184-4d26-9bf1-ee60696bd74e']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:49.441,Carry,,2015/2016
,,,,,,,"[91.3, 39.2]",,,,,,,,,,,,1.7629,,,,,,,,,,,,,,74630c0e-7dac-4e04-b435-764db8af2673,2705,,"[91.9, 40.3]",267611,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,133,Barcelona,217,"['8274867e-4787-4ca5-9132-889dbb4de20f', '9ab2e051-3034-43d9-b2e6-f566752dbcfa', 'e6bc3168-3949-4be9-845d-5ddf06b6c3d3']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:52.377,Carry,True,2015/2016
,,,,,,,"[44.9, 42.5]",,,,,,,,,,,,4.0938,,,,,,,,,,,,,,b1aec151-3019-4413-a4b2-c9cc80c17669,2709,,"[28.8, 40.9]",267611,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Emmanuel Culio,27521.0,Center Defensive Midfield,133,Barcelona,217,"['e592a4c7-4e1b-4ed9-8ad1-1ac75b30e23c', 'e7b7a36f-badb-4dcb-a59f-f2107e779b43']",54,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:54.140,Carry,,2015/2016
,,,,,,,"[93.3, 73.9]",,,,,,,,,,,,0.0856,,,,,,,,,,,,,,d38d3c91-310d-4a06-9726-6573feae9fa6,2712,,"[92.7, 74.5]",267611,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil El Zhar,6608.0,Right Center Forward,133,Barcelona,217,"['0dfa86b3-97a5-40d9-adbf-4a2ee0d95922', 'dab6092b-b4b5-4d48-b2ee-b2e154e8662e']",1,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:01.234,Carry,,2015/2016
,,,,,,,"[10.5, 16.2]",,,,,,,,,,,,1.262974,,,,,,,,,,,,,,e6f201df-3921-4e1c-b2ad-cf969ceae06a,2716,,"[10.5, 16.2]",267611,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,134,Barcelona,217,"['8b053e26-1df7-41dd-a357-6fb11a82168f', 'f240dcca-942a-4eb2-a9df-3fe90a28df91']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:11.175,Carry,,2015/2016
,,,,,,,"[32.9, 35.2]",,,,,,,,,,,,3.722954,,,,,,,,,,,,,,946f72ad-0f3d-43ce-bca6-16d02249b361,2719,,"[28.0, 22.9]",267611,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,134,Barcelona,217,"['92a92fe6-1c81-46f6-a22d-5dfb0f2b60d2', 'fe47387f-6ef6-4837-bddf-0a076b8ee692']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:13.891,Carry,,2015/2016
,,,,,,,"[37.2, 64.3]",,,,,,,,,,,,0.8921,,,,,,,,,,,,,,d18f7f08-40e1-45e1-b4d4-9cf30d49d1b3,2722,,"[40.0, 72.5]",267611,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,134,Barcelona,217,"['3e2cc2d3-d8ab-4c0e-89fb-63471b04446a', '68536f4c-4b74-47ac-8e3d-c2b45e9fc029', '89455e07-469d-4bba-b887-9c227591f387']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:19.921,Carry,True,2015/2016
,,,,,,,"[94.1, 75.2]",,,,,,,,,,,,1.854914,,,,,,,,,,,,,,7ba5cdbb-3840-4a3a-a58e-6194ba7412c9,2728,,"[81.1, 77.0]",267611,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Munir El Haddadi Mohamed,6616.0,Right Wing,134,Barcelona,217,"['c6fc767e-e353-47df-b6c3-96194e4fa37a', 'd6947862-7a56-4578-977f-4c4d7bf4850c']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:25.872,Carry,,2015/2016
