bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,2.114833,,,,,,,,,,,,,,,c045b60d-63db-4798-a7af-573ddb953c36,1584,,"[77.4, 77.7]",266106,36,,,,,-2.5013382,,Left Foot,,,,"[52.7, 59.3]",Low Pass,30.800163,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,59,Barcelona,217,['a9b2bda9-8089-4260-a317-44c20c17cf3e'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:36:43.061,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.582465,,,,,,,,,,,,,,,8999f264-4871-404b-967a-0f008c802f40,1587,,"[52.2, 55.1]",266106,36,,,,,-1.6088402,,Right Foot,,,,"[51.1, 26.2]",Ground Pass,28.920927,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,59,Barcelona,217,['dd880496-dd25-41b2-af74-b729da650ecc'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:36:46.274,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.348894,,,,,,,,,,,,,,,5e05a45d-40a7-497c-9b7d-ddc59a3f47bd,1590,,"[51.9, 26.2]",266106,36,,,,,-0.848605,,Right Foot,,,,"[63.0, 13.6]",Ground Pass,16.791962,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,59,Barcelona,217,['a1f67dc5-4cba-47f0-8ba1-cdd582ba1496'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:36:48.547,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.698861,,,,,,,,,,,,,,,55b8d98e-e3f4-484d-9f1d-b41f16cdb5ee,1593,,"[64.9, 8.3]",266106,36,,,,,-0.38460472,,Left Foot,,,,"[77.5, 3.2]",Ground Pass,13.593013,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,59,Barcelona,217,['2492f243-fba8-4127-b53a-1ae2f3464de8'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:36:51.161,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.2866,,,,,,,,,,,,,,,7f93399c-5711-4a9d-9363-49fb8d3d3d81,1599,,"[56.0, 68.9]",266106,36,,,,,-2.2455373,,Right Foot,,,,"[50.0, 61.4]",Ground Pass,9.604687,,,,Manuel Trigueros Muñoz,6771.0,,,,,Recovery,1,Regular Play,Roberto Soldado Rillo,26009.0,Right Center Forward,60,Villarreal,222,['b5c3363c-9cc8-4e0c-8239-0dbdb3027991'],55,,,,,,,,,,,,,,,,,Villarreal,222,00:36:55.941,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.2193,,,,,,,,,,,,,,,a5894b22-5523-4cb6-b54e-ba33fbf056dc,1602,,"[50.0, 61.4]",266106,36,,,,,-0.826128,d9986a79-cd05-48b6-ae71-b0834f04e972,Right Foot,,,,"[65.3, 44.8]",Ground Pass,22.57543,,,,Cédric Bakambu,6862.0,True,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,60,Villarreal,222,['47b91d42-d204-4f6a-9e95-b2edd2f556bc'],57,,,,,,,,,,,,,,,,,Villarreal,222,00:36:57.252,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.820288,,,,,,,,,,,,,,,f759302c-caa5-41d1-94f3-625cdd465a1b,1609,,"[10.5, 51.4]",266106,37,,True,,,0.60823596,,Right Foot,,,,"[24.0, 60.8]",Ground Pass,16.450228,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,61,Barcelona,217,['a89d73ff-0b8f-4bea-84e9-0ac96b43e034'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:37:15.172,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.2908,,,,,,,,,,,,,,,e93749e5-c69c-4492-a7a7-e30ed0faec28,1611,,"[24.0, 60.6]",266106,37,,,,,0.038987327,,Right Foot,,,,"[52.2, 61.7]",Low Pass,28.221445,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,61,Barcelona,217,['0dff310f-509a-4fd4-8687-1a1a7e28cd65'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:37:18.560,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.043096,,,,,,,,,,,,,,,87f9bcc1-30aa-4525-ba27-748ade2693e8,1614,,"[52.2, 61.7]",266106,37,,,,,1.6997072,,Right Foot,,,,"[50.1, 77.9]",Low Pass,16.335545,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,61,Barcelona,217,['5361341f-c934-4244-97f4-139f36bf4662'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:37:19.856,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.054227,,,,,,,,,,,,,,,bc695370-04e2-4c02-bee8-f3262517aaa1,1617,,"[50.1, 77.9]",266106,37,,,,,-1.8211154,,Left Foot,,,,"[45.6, 60.3]",Ground Pass,18.166178,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,61,Barcelona,217,['b199de43-e203-40b5-9874-f887a4d10517'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:37:21.563,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.591436,,,,,,,,,,,,,,,bfe3161f-6bb7-4f95-b7f4-3c81e84fb0bd,1620,,"[49.5, 57.5]",266106,37,,,,,-1.2679114,,Right Foot,,,,"[53.5, 44.7]",Ground Pass,13.410443,,,,Arda Turan,11094.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,61,Barcelona,217,['78decff4-d8ee-4f3a-9fa5-0fb4fe6c9ae9'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:37:24.676,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.658414,,,,,,,,,,,,,,,6d84bade-0b96-49ac-9edc-269f8791efc8,1622,,"[53.5, 44.7]",266106,37,,,,,1.8477051,,Right Foot,,,,"[50.8, 54.2]",Ground Pass,9.876234,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Arda Turan,11094.0,Left Center Midfield,61,Barcelona,217,['bad81ca0-acd4-4f44-85af-7e3090acf4c9'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:37:25.268,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.759798,,,,,,,,,,,,,,,9a42349c-c177-4f6d-b4f6-92175e4b5de7,1625,,"[50.8, 54.2]",266106,37,,,,,-1.7659547,,Right Foot,,,,"[49.1, 45.6]",Ground Pass,8.766413,,,,Arda Turan,11094.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,61,Barcelona,217,['cc314474-b240-4eeb-841b-b12cf8aaffa7'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:37:25.966,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.094636,,,,,,,,,,,,,,,300aee13-ca33-4e0c-81b2-e3ee8195a933,1629,,"[48.5, 45.9]",266106,37,,,,,1.080839,,Right Foot,,,,"[50.9, 50.4]",Ground Pass,5.1,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Arda Turan,11094.0,Left Center Midfield,61,Barcelona,217,"['44f47401-fcae-499a-a0c5-c585ee704217', 'd144e127-5d04-4f75-81f3-0366bf0ac7b0']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:37:26.766,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,2.328634,,,,,,,,,,,,,,,a1436653-c126-47dc-a16b-2d8d8f76458d,1632,,"[50.9, 50.4]",266106,37,,,,,-1.6015129,,Right Foot,,,,"[49.8, 14.6]",Ground Pass,35.816895,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,61,Barcelona,217,['16effd6a-ffd6-4bdb-88c6-292297b4dac1'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:37:27.945,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.902251,,,,,,,,,,,,,,,b4f46bf4-6af3-45b8-a817-84a180b72f58,1635,,"[55.3, 15.6]",266106,37,,,,,1.1071488,,Left Foot,,,,"[59.7, 24.4]",Ground Pass,9.838699,,,,Arda Turan,11094.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,61,Barcelona,217,['2c7e07ea-3c09-4a52-ac71-da54fc571b9e'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:37:32.560,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.925713,,,,,,,,,,,,,,,2dafe483-a92c-400e-a0a3-267e46e42be3,1638,,"[57.8, 23.2]",266106,37,,,,,2.2298,,Right Foot,,,,"[49.9, 33.4]",Ground Pass,12.90155,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Arda Turan,11094.0,Left Center Midfield,61,Barcelona,217,['3ef91c89-676f-4ba0-8449-f7a020e97d84'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:37:35.343,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.840819,,,,,,,,,,,,,,,f9830f1e-1394-4fb4-b5d4-e4a45959d826,1641,,"[52.2, 42.3]",266106,37,,,,,1.2042996,,Right Foot,,,,"[63.6, 72.0]",Low Pass,31.812733,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,61,Barcelona,217,['3308f698-d681-409f-be36-ecc4a6d1c9b8'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:37:37.942,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.634597,,,,,,,,,,,,,,,5dfcecc3-41bb-4b2c-9587-aa09413d5b16,1644,,"[70.2, 64.4]",266106,37,,,,,-1.5889761,,Left Foot,,,,"[70.1, 58.9]",Ground Pass,5.500909,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,61,Barcelona,217,['2abe036b-027a-4cd6-b7c9-f00f6cd32a41'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:37:44.005,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.811606,,,,,,,,,,,,,,,8f62a308-e602-477e-a420-369e8fb6f51c,1647,,"[77.1, 58.0]",266106,37,,,,,-1.3657365,,Right Foot,,,,"[87.0, 10.4]",High Pass,48.618618,,,,Neymar da Silva Santos Junior,4320.0,,True,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,61,Barcelona,217,['c7bb4222-a8ef-4169-83a6-247529140330'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:37:46.365,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.896,,,,,,,,,,,,,,,9302e927-edd0-4d3f-a748-976a1552622f,1650,,"[92.5, 14.6]",266106,37,,,,,1.1395115,,Right Foot,,,,"[97.7, 25.9]",Ground Pass,12.439052,,,,Arda Turan,11094.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,61,Barcelona,217,['9f10326f-ad56-4d79-8214-ada896b1b9c3'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:37:50.840,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.291,,,,,,,,,,,,,,,e7e293e0-5580-4456-8bb5-b71da77f037f,1657,,"[27.7, 75.1]",266106,37,,,,,-0.10711532,,Right Foot,,,,"[64.9, 71.1]",Ground Pass,37.414436,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,61,Barcelona,217,"['1bea7049-adea-47e6-867f-67db5e49ca76', '374f3286-8dbe-4bcb-8137-a30e9452564e']",57,,,,,,,,,,,,,,,,,Villarreal,222,00:37:57.793,Pass,,2015/2016
,,,,,,,,,,,,True,,,,,,2.653001,,,,,,,,,,,,,,,1bea7049-adea-47e6-867f-67db5e49ca76,1659,,"[56.1, 9.9]",266106,38,,,,,2.2929306,,Right Foot,,,,"[35.4, 33.4]",Ground Pass,31.316769,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,Interception,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,61,Barcelona,217,"['0e292ef8-1e68-462e-91ec-25a8028a019b', 'e7e293e0-5580-4456-8bb5-b71da77f037f']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:38:00.084,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.239886,,,,,,,,,,,,,,,07dcb2ac-5286-426b-82a4-9e08818cc632,1662,,"[35.4, 33.4]",266106,38,,,,,-0.3103874,,Right Foot,,,,"[51.3, 28.3]",Ground Pass,16.697905,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,61,Barcelona,217,['a415f3d8-6b21-4839-bf92-bc8e5f774077'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:38:03.405,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,3.587335,,,,,,,,,,,,,,,4e15bb01-3e06-4943-a352-eb6512081501,1665,,"[51.5, 30.0]",266106,38,,,,,0.102074556,,Right Foot,,,,"[109.1, 35.9]",High Pass,57.901382,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,Through Ball,True,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,61,Barcelona,217,"['05ff497c-3a74-405d-94dc-b70692cf3a43', 'e059b5d6-7f17-4a7c-9a90-14f68823e486']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:38:06.814,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,4.4119,,,,,,,,,,,,,,,4aa4ea59-5ebd-4387-9147-a9ad6de0eec4,1669,,"[16.1, 53.0]",266106,38,,,,,0.2148154,,Drop Kick,,,,"[82.1, 67.4]",High Pass,67.55264,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,1,Regular Play,Sergio Asenjo Andrés,6755.0,Goalkeeper,61,Barcelona,217,"['a637b848-e224-447a-a6e3-0081ff55652d', 'b7932634-16bf-4e97-8abe-2a50c8dfc2e9']",21,,,,,,,,,,,,,,,,,Villarreal,222,00:38:21.651,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.4741,,,,,,,,,,,,,,,a637b848-e224-447a-a6e3-0081ff55652d,1671,,"[38.9, 13.6]",266106,38,,,,,-0.3851575,,Head,,,,"[42.6, 12.1]",High Pass,3.992493,,,,Javier Alejandro Mascherano,5506.0,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,61,Barcelona,217,"['0567016c-9559-4d0a-bb99-403b5b95d0b3', '4aa4ea59-5ebd-4387-9147-a9ad6de0eec4']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.063,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.963059,,,,,,,,,,,,,,,b027365f-cafe-49fd-badf-4203846e9ec0,1673,,"[42.6, 12.1]",266106,38,,,,,-1.5072457,,Head,,,,"[43.3, 1.1]",High Pass,11.02225,,Out,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,61,Barcelona,217,,27,,,,,,,,,,,,,,,,,Barcelona,217,00:38:27.537,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.0228,,,,,,,,,,,,,,,07798d37-5a34-473c-afb6-744267b821fb,1674,,"[77.7, 80.0]",266106,38,,,,,-2.5711322,,,,,,"[60.4, 68.9]",Low Pass,20.554804,,,,Eric Bertrand Bailly,3324.0,,,,,Throw-in,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,62,Villarreal,222,['8c812cb5-e7d7-44ce-bc40-ce9b67ebc991'],35,,,,,,,,,,,,,,,,,Villarreal,222,00:38:35.996,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.8425,,,,,,,,,,,,,,,d1aa109a-4e48-4fdc-b3ed-78dbebef0a90,1677,,"[65.1, 67.4]",266106,38,,,,,0.98279375,,Left Foot,,,,"[69.1, 73.4]",Ground Pass,7.2111025,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,From Throw In,Eric Bertrand Bailly,3324.0,Right Center Back,62,Villarreal,222,['f1b775cb-eaa8-4bff-838d-a54e9e658374'],40,,,,,,,,,,,,,,,,,Villarreal,222,00:38:40.432,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.6977,,,,,,,,,,,,,,,86b08e8b-0a71-4bbd-a829-549a0f83c79a,1680,,"[69.1, 73.4]",266106,38,,,,,0.15536426,,Right Foot,,,,"[77.4, 74.7]",Ground Pass,8.401191,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,62,Villarreal,222,['ae3d1c6a-911d-4c2f-acd5-7f1d0b0046e3'],41,,,,,,,,,,,,,,,,,Villarreal,222,00:38:41.787,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.2541,,,,,,,,,,,,,,,a091cf2f-86e1-4e34-890d-6b05a4664b13,1687,,"[85.2, 66.9]",266106,38,,,,,-1.4155344,,Right Foot,,,,"[87.0, 55.4]",Low Pass,11.6400175,,,,Roberto Soldado Rillo,26009.0,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,62,Villarreal,222,['c04910f8-98c4-448f-a3b6-e1ca0213b77f'],44,,,,,,,,,,,,,,,,,Villarreal,222,00:38:44.743,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.4171,,,,,,,,,,,,,,,62c4872d-97d3-490c-98ad-bec3aece8dc8,1690,,"[87.0, 55.4]",266106,38,,,,,0.03365732,,Right Foot,,,,"[116.7, 56.4]",Ground Pass,29.71683,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Throw In,Roberto Soldado Rillo,26009.0,Right Center Forward,62,Villarreal,222,['1767a926-51f8-416a-b56f-353985b51f93'],46,,,,,,,,,,,,,,,,,Villarreal,222,00:38:46.407,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.1034,,,,,,,,,,,,,,,90766033-7de4-4453-b46c-2dfa106c5109,1692,,"[116.7, 56.4]",266106,38,,,,,-1.646544,,Right Foot,True,,,"[115.0, 34.0]",Low Pass,22.464417,,Incomplete,,Cédric Bakambu,6862.0,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,62,Villarreal,222,"['18fb8fa6-259e-405b-8645-6b49d724fcff', '3252a83e-9b67-4942-b904-e5a3716901d9']",48,,,,,,,,,,,,,,,,,Villarreal,222,00:38:48.825,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,3.298752,,,,,,,,,,,,,,,eddb7483-7d2e-4356-ab95-22cf24d191b6,1695,,"[4.3, 49.3]",266106,38,,True,,,0.024881741,,Right Foot,,,,"[48.5, 50.4]",High Pass,44.213684,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Counter,Sergi Roberto Carnicer,6379.0,Right Back,63,Barcelona,217,['67fa25da-0bb4-4227-adf8-f7a0b3239f0f'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:38:50.899,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.681776,,,,,,,,,,,,,,,4ca32fee-f25a-4d17-9cae-b3a0c94ad497,1697,,"[48.5, 50.4]",266106,38,,True,,,1.3134726,,Left Foot,,,,"[50.5, 58.0]",High Pass,7.858753,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,63,Barcelona,217,['0fb2f782-71c4-4ff4-bf30-ac870ba60c08'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:38:54.960,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.004697,,,,,,,,,,,,,,,3d0199d0-d422-452c-87cc-edb08ea14dd1,1699,,"[72.6, 64.9]",266106,38,,,,,-1.6103796,,Right Foot,,,,"[72.2, 54.8]",Ground Pass,10.107918,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Counter,Luis Alberto Suárez Díaz,5246.0,Center Forward,63,Barcelona,217,['46a8ac55-f9b5-40be-b5e2-abd4db2dffba'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:38:59.173,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.477078,,,,,,,,,,,,,,,72cc0438-ba63-4a7f-b46d-b1d5aab29064,1702,,"[83.7, 56.0]",266106,39,,,,,-0.45810238,,Left Foot,,,,"[105.4, 45.3]",Ground Pass,24.194628,,,,Neymar da Silva Santos Junior,4320.0,,,Through Ball,True,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,63,Barcelona,217,['15891957-9807-48cf-a7bf-9db008dd4d42'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:39:02.635,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.452231,,,,,,,,,,,,,,,c2760a53-4801-4e63-9778-1c3c8f6af7fe,1710,,"[60.0, 40.0]",266106,41,,True,,,0.62548506,,Right Foot,,,,"[61.8, 41.3]",Ground Pass,2.2203603,,,,Roberto Soldado Rillo,26009.0,,,,,Kick Off,1,From Kick Off,Cédric Bakambu,6862.0,Left Center Forward,65,Villarreal,222,['88adc7b1-8ebc-4271-bfc1-25d713216e1f'],33,,,,,,,,,,,,,,,,,Villarreal,222,00:41:33.482,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.324355,,,,,,,,,,,,,,,7adaa739-2277-431d-8ef9-92684eb95537,1712,,"[61.8, 41.3]",266106,41,,True,,,2.685819,,Right Foot,,,,"[56.7, 43.8]",Ground Pass,5.6797886,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,From Kick Off,Roberto Soldado Rillo,26009.0,Right Center Forward,65,Villarreal,222,['befd4550-324e-4c70-b04a-d48120f87c5f'],35,,,,,,,,,,,,,,,,,Villarreal,222,00:41:35.382,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.8126,,,,,,,,,,,,,,,6dee29fb-a934-4db1-bd2c-4c8959368169,1714,,"[56.7, 43.8]",266106,41,,True,,,1.558413,,Right Foot,,,,"[57.1, 76.1]",Ground Pass,32.302475,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Kick Off,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,65,Villarreal,222,['a1ae38b0-45d9-498f-826c-1e1f25f42cfd'],38,,,,,,,,,,,,,,,,,Villarreal,222,00:41:38.607,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.3337,,,,,,,,,,,,,,,598c08f4-9875-4997-989e-f01fa057275e,1716,,"[57.1, 76.1]",266106,41,,True,,,-2.128627,,Right Foot,,,,"[49.8, 64.4]",Ground Pass,13.790577,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,From Kick Off,Mario Gaspar Pérez Martínez,6772.0,Right Back,65,Villarreal,222,['e34f12e9-bd75-43d0-9dba-d4941ab113da'],39,,,,,,,,,,,,,,,,,Villarreal,222,00:41:39.841,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.539111,,,,,,,,,,,,,,,5907cfdf-c087-40aa-9104-7a17b6be78bd,1718,,"[49.8, 64.4]",266106,41,,,,,-2.1293957,,Right Foot,,,,"[40.8, 50.0]",Ground Pass,16.981167,,,,Eric Bertrand Bailly,3324.0,,,,,,1,From Kick Off,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,65,Villarreal,222,['b96ec654-5d3c-4e0b-bf01-b515cefde106'],41,,,,,,,,,,,,,,,,,Villarreal,222,00:41:41.928,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.6101,,,,,,,,,,,,,,,10ab8693-1fed-4c73-9bd6-9808ed697551,1721,,"[43.5, 50.0]",266106,41,,,,,-1.3100672,,Right Foot,,,,"[56.6, 0.9]",High Pass,50.817516,,Out,,Samuel Castillejo Azuaga,6829.0,,True,,,,1,From Kick Off,Eric Bertrand Bailly,3324.0,Right Center Back,65,Villarreal,222,['a2449f93-6e40-4653-8c09-fbaa6ab24a64'],45,,,,,,,,,,,,,,,,,Villarreal,222,00:41:45.303,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.953436,,,,,,,,,,,,,,,340562fa-7a89-4782-92a0-7a091cb26134,1723,,"[64.6, 80.0]",266106,41,,,,,-2.722392,,,,,,"[36.1, 67.3]",High Pass,31.201603,,,,Gerard Piqué Bernabéu,5213.0,,,,,Throw-in,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,66,Barcelona,217,['e3eee754-7a11-4963-9b71-429a499cad6e'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:41:56.731,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.328918,,,,,,,,,,,,,,,c92726a8-00cc-46f4-bc54-0ed036d0babb,1726,,"[36.1, 67.3]",266106,42,,,,,-1.6373645,,Right Foot,,,,"[35.2, 53.8]",Ground Pass,13.529966,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,66,Barcelona,217,['de185ffb-0e17-4ffd-8223-995dd684a9a9'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:42:01.066,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.440698,,,,,,,,,,,,,,,38f8e440-ff5c-45de-a94f-c3fe870525de,1730,,"[42.2, 50.8]",266106,42,,,,,1.528716,,Right Foot,,,,"[42.6, 60.3]",Ground Pass,9.508417,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,66,Barcelona,217,"['100e1a6d-e109-4bb9-96f9-cf7b88a711f7', 'c41930dd-e693-441b-8d83-f8837bc7f564']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:42:06.484,Pass,True,2015/2016
