50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[112.0, 29.8]",,,,,,,,,,,,2.660065,,,,,,,,,,,22d648ed-3234-4aca-bdff-59656c7a33cb,3576,,,"[94.5, 30.4]",267520,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,152,Barcelona,217,"['6e37a317-00ae-4189-9f93-25e141bb7194', '9b16cc34-b2f2-49fa-a866-4cd0fb717b30', 'e3de9566-db36-4749-80cb-5f74579edb97']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:56.285,Carry,True,2013/2014
,,,,,"[119.2, 26.2]",,,,,,,,,,,,1.622887,,,,,,,,,,,9dd1a345-0523-4ea4-92d1-9ac20fa0bc8f,3580,,,"[112.0, 29.8]",267520,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,152,Barcelona,217,"['242e8049-bb9b-4f37-8fa8-3a3f5dcddc78', '51712e29-7f6c-4775-acdf-f62d3ed03c2f', 'bc2dcbfc-e4b7-4c61-9262-0e8d0c36f5ac', 'e3de9566-db36-4749-80cb-5f74579edb97']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:58.945,Carry,True,2013/2014
,,,,,"[41.6, 42.9]",,,,,,,,,,,,1.590535,,,,,,,,,,,0dffdc87-af15-4235-a466-c91e8cb00703,3593,,,"[43.0, 40.7]",267520,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,154,Barcelona,217,"['b3ec1497-9a79-4a3a-b0f6-703df5132078', 'cd4333e7-d584-438c-a561-f8426cab3f45']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:24.257,Carry,,2013/2014
,,,,,"[88.2, 71.3]",,,,,,,,,,,,2.209818,,,,,,,,,,,278ed33c-6220-437c-b5b4-d3446b017b2c,3601,,,"[87.3, 76.2]",267520,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,154,Barcelona,217,"['7359d021-8223-4df5-974d-b6245bb9bae9', 'deb6fdc7-e165-4453-947b-80dc787ef3b7']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:38.903,Carry,,2013/2014
,,,,,"[80.4, 57.4]",,,,,,,,,,,,1.185966,,,,,,,,,,,32b3b3e4-8dca-4a03-86a4-ac97dc347ff3,3604,,,"[85.6, 62.0]",267520,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,154,Barcelona,217,"['a96b64ab-3bc5-4acc-829f-928c5aff5bc6', 'e5fb77af-f2f7-4f04-9150-94707a658302']",41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:41.932,Carry,,2013/2014
,,,,,"[65.4, 5.4]",,,,,,,,,,,,0.342484,,,,,,,,,,,9becc9f4-2705-4f02-a141-5e6cecdebeba,3611,,,"[66.0, 7.4]",267520,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,155,Barcelona,217,"['39cbca67-b79a-49a6-ab38-d9f1f465c852', '3cfd0062-4557-4e7b-bc5f-0dfa97bffdb2', 'e7b60e91-c8d6-4f35-a9b1-8789c7e2d227']",1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:01.024,Carry,True,2013/2014
,,,,,"[72.6, 3.2]",,,,,,,,,,,,0.694486,,,,,,,,,,,666ca785-0577-4fa0-b944-7658edf8aa7e,3614,,,"[70.8, 4.2]",267520,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,155,Barcelona,217,"['39cbca67-b79a-49a6-ab38-d9f1f465c852', '74bab3b0-ab1b-4ef1-a424-2ace502c85bb', '9a2f2111-52bc-4d35-8815-475abe90a732']",1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:01.921,Carry,True,2013/2014
,,,,,"[27.8, 71.6]",,,,,,,,,,,,0.731515,,,,,,,,,,,cd7cd4cd-a0ef-4343-9718-ed887ba5ec89,3619,,,"[34.2, 76.1]",267520,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Liassine Cadamuro-Bentaïba,7321.0,Right Back,156,Real Sociedad,210,"['1bd59c18-a486-4b60-8392-b62b0a2a9337', 'a306fe85-682a-4021-ab75-926086262870', 'e84b5172-2cb0-4400-bbb3-c80b3558b17b']",4,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:04.741,Carry,True,2013/2014
,,,,,"[20.6, 55.5]",,,,,,,,,,,,0.668633,,,,,,,,,,,bfe608ce-7cbc-447b-a75b-14b1dee00d36,3624,,,"[21.5, 54.9]",267520,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jon Ansotegi Gorostola,26764.0,Right Center Back,156,Real Sociedad,210,"['6db8bc82-2be6-4c16-b250-d2b690821a16', 'a26ab6fa-08fa-4586-b284-14aa6991d5e5', 'eb93030b-639f-4b62-8ea8-daf5e5e385f9']",6,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:06.936,Carry,True,2013/2014
,,,,,"[3.8, 46.7]",,,,,,,,,,,,0.016604,,,,,,,,,,,2c1825d2-f945-4858-b7f1-85b30c74c88d,3628,,,"[3.9, 46.1]",267520,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,156,Real Sociedad,210,"['19d9728a-edc3-4bce-9954-f6553d2acf10', 'ba37d1e8-de15-49db-ae34-af234b82a832', 'ec63d5a6-14e1-4576-83ee-89c7b27328be']",9,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:09.196,Carry,True,2013/2014
,,,,,"[52.0, 20.4]",,,,,,,,,,,,4.015761,,,,,,,,,,,a6738f61-7123-453a-81e3-1d597fa527be,3634,,,"[56.6, 25.5]",267520,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,156,Real Sociedad,210,"['8e620757-895d-482f-9a0a-65539776ec6d', 'c194de79-e9cd-42c6-9bd6-29238cc20272', 'ddc80be0-967e-4ceb-ad82-fcf08634676f']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:14.347,Carry,True,2013/2014
,,,,,"[13.5, 8.8]",,,,,,,,,,,,2.127902,,,,,,,,,,,7dfa9720-74a2-4d61-9c62-abd81443ceb9,3649,,,"[16.7, 11.3]",267520,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,158,Real Sociedad,210,"['6bd6a9f6-1197-4f39-9797-8d7267a2a2bd', 'af61fcde-e5d4-4c84-90ce-409fcf16ed17', 'bc9bb766-9dca-403d-9b58-90a594cba808']",56,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:56.161,Carry,True,2013/2014
,,,,,"[23.8, 3.3]",,,,,,,,,,,,3.306369,,,,,,,,,,,c0cdb51d-b64e-468d-a2e1-db93a5827b96,3653,,,"[23.2, 4.0]",267520,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,158,Real Sociedad,210,"['26d54001-4b87-4f42-8c0d-b7e94d39d3f1', 'a681d14c-7044-4170-8637-a8dd316a1ad5', 'fd3f0841-2b20-455b-b054-9a3d75e597a7']",59,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:59.327,Carry,True,2013/2014
,,,,,"[27.1, 2.6]",,,,,,,,,,,,0.734794,,,,,,,,,,,62c48ff7-7d12-4bf7-9815-01d5ddcdf576,3657,,,"[23.8, 3.3]",267520,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,158,Real Sociedad,210,"['0ccdc0d7-3132-41cf-aece-29386b7506c3', '51da5823-a53f-405a-96f2-e9046a933dd1', 'a681d14c-7044-4170-8637-a8dd316a1ad5']",2,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:02.633,Carry,True,2013/2014
,,,,,"[41.7, 4.5]",,,,,,,,,,,,0.08,,,,,,,,,,,12b7b982-38ee-42a0-a5aa-591accd429d2,3660,,,"[41.7, 4.5]",267520,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Imanol Agirretxe Arruti,6677.0,Center Attacking Midfield,158,Real Sociedad,210,"['26c788fc-8069-4447-a09e-b6e74bfae703', 'aa9c2fa3-91bf-436d-8ff6-880a7881ea97']",4,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:04.569,Carry,,2013/2014
,,,,,"[32.9, 14.5]",,,,,,,,,,,,1.064375,,,,,,,,,,,7710250b-ce87-4dfb-bcf8-4fb1d3a1f729,3663,,,"[32.8, 7.4]",267520,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,158,Real Sociedad,210,"['37df1397-f4d3-4cce-b764-d16e29289ce9', '4d33587d-9d40-4b74-9999-d7966a8bfb72']",5,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:05.257,Carry,,2013/2014
,,,,,"[16.3, 51.2]",,,,,,,,,,,,0.580527,,,,,,,,,,,78bdff90-db1c-4d59-bf19-d5db30505e31,3666,,,"[18.0, 42.6]",267520,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jon Ansotegi Gorostola,26764.0,Right Center Back,158,Real Sociedad,210,"['06889638-0f55-4f5a-9887-009eeb83ce01', 'e8cca67e-707b-4af9-b84d-636b6efe8dcc']",8,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:08.729,Carry,,2013/2014
,,,,,"[42.5, 75.4]",,,,,,,,,,,,2.484652,,,,,,,,,,,06db990e-29dd-4bc8-b7b0-a9d8df00e8cc,3669,,,"[35.9, 76.8]",267520,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Liassine Cadamuro-Bentaïba,7321.0,Right Back,158,Real Sociedad,210,"['327afabf-5931-4986-9822-3df76efd0e3e', '4332bac9-e4aa-4fad-ae32-e4e482eb63b4']",10,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:10.825,Carry,,2013/2014
,,,,,"[35.4, 60.0]",,,,,,,,,,,,1.096465,,,,,,,,,,,5155d0e3-09ba-433f-a852-981198d3fd0f,3672,,,"[34.0, 61.9]",267520,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Pardo Gutiérrez,6899.0,Left Center Midfield,158,Real Sociedad,210,"['2acc7744-cfff-46d0-8490-dd11f6bc2de0', '91892099-2a3d-4fc1-8f88-b945e48964f0']",14,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:14.565,Carry,,2013/2014
,,,,,"[36.6, 47.2]",,,,,,,,,,,,1.40609,,,,,,,,,,,07ae7361-606e-4304-a172-51c74050931d,3675,,,"[33.6, 46.7]",267520,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Markel Bergara Larrañaga,6633.0,Right Center Midfield,158,Real Sociedad,210,"['42b51ac7-4958-47c7-9a8c-c19693d965a0', 'be1ea508-f4e9-44a8-b4d1-1a219de935fb']",16,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:16.321,Carry,,2013/2014
,,,,,"[50.1, 49.1]",,,,,,,,,,,,1.85113,,,,,,,,,,,499156a0-2022-4a13-8819-f35116d7f35b,3679,,,"[55.6, 42.9]",267520,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Imanol Agirretxe Arruti,6677.0,Center Attacking Midfield,158,Real Sociedad,210,"['30351199-ac43-45b4-858d-d93ab787c5ad', '4342f07f-1e4c-4804-b5bb-f4c89f95297d', '73a1938e-7159-42a7-96fe-5458b349e01f']",18,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:18.762,Carry,True,2013/2014
,,,,,"[42.0, 65.3]",,,,,,,,,,,,1.391511,,,,,,,,,,,a2ef3137-0e62-4967-94d0-fc939888665c,3682,,,"[42.3, 60.8]",267520,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Pardo Gutiérrez,6899.0,Left Center Midfield,158,Real Sociedad,210,"['03378bb0-f9ad-4528-9f17-88e23be7e715', '26b965b2-bf9e-499a-961a-0081e8c3d39e']",21,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:21.531,Carry,,2013/2014
,,,,,"[110.1, 74.5]",,,,,,,,,,,,3.4996,,,,,,,,,,,8bb2a472-67aa-4e2b-8502-7509c5bfdad0,3687,,,"[106.2, 69.7]",267520,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Sangalli Fuentes,23796.0,Left Wing,158,Real Sociedad,210,"['1ac4393c-17a8-4238-a2e6-649c218e932b', '67e8109d-f488-4435-8bab-030fbd0a255a', 'e7f003bb-7734-446b-843c-4d49a041fc5a']",27,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:27.917,Carry,True,2013/2014
,,,,,"[104.5, 65.3]",,,,,,,,,,,,1.585679,,,,,,,,,,,d1c7c6e6-70ee-4570-8602-259a318f3a10,3691,,,"[107.1, 64.5]",267520,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Haris Seferović,5543.0,Center Forward,158,Real Sociedad,210,"['320c9156-8826-4c66-b4a4-bbbb54f3c7b9', 'd3f31efe-7775-4617-8f17-6f33795ae6c9', 'e20586e8-d5a7-4459-befa-9e69aba2a0de']",32,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:32.395,Carry,True,2013/2014
,,,,,"[100.8, 65.4]",,,,,,,,,,,,0.379367,,,,,,,,,,,757ca30c-7ffb-4703-95c7-b7e168410180,3695,,,"[104.5, 65.3]",267520,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Haris Seferović,5543.0,Center Forward,158,Real Sociedad,210,"['8767fc9b-a5b6-4aa9-af06-28dc1d1682d6', 'e20586e8-d5a7-4459-befa-9e69aba2a0de', 'ffd78d3d-e37c-416b-add3-d9948cb2f93f']",33,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:33.981,Carry,True,2013/2014
,,,,,"[107.6, 71.9]",,,,,,,,,,,,1.996026,,,,,,,,,,,3f149a9b-e453-4b0a-b0e6-3163806f3b25,3699,,,"[106.4, 75.7]",267520,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Liassine Cadamuro-Bentaïba,7321.0,Right Back,158,Real Sociedad,210,"['3dea2550-1b63-4a54-bc6e-97f0c38a6e80', '76b0b83c-c3b6-4c70-8ffa-ed6ae2524829']",35,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:35.565,Carry,,2013/2014
,,,,,"[64.9, 56.2]",,,,,,,,,,,,0.476688,,,,,,,,,,,8850d225-2043-4323-aaf7-dd77e4d166e0,3712,,,"[64.8, 56.2]",267520,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,159,Barcelona,217,"['7bdd4284-6f26-489e-951c-59b0fba7f457', 'e52cf074-4874-4a2e-83d9-c31fb77140f4']",28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:28.736,Carry,,2013/2014
,,,,,"[57.7, 55.5]",,,,,,,,,,,,0.705463,,,,,,,,,,,e5a12c79-a2a0-461f-b795-d340b478b34c,3715,,,"[58.9, 53.7]",267520,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,159,Barcelona,217,"['4cb8a880-cf1f-44ad-8d06-889e8ed73c57', '684a3b0d-57ae-405a-ac20-d6e6189bb568', 'ae136679-3e04-40f5-b67a-290822db47de']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:29.684,Carry,True,2013/2014
,,,,,"[55.7, 5.9]",,,,,,,,,,,,0.995753,,,,,,,,,,,1620c07a-51bb-439f-a7f8-4916f3c47e52,3723,,,"[57.4, 4.5]",267520,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adriano Correia Claro,22102.0,Left Back,159,Barcelona,217,"['979e89fe-7d18-4342-b754-32598e997bbd', 'c23d7752-071b-404a-88e1-85a1bc29b9ec']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:39.307,Carry,,2013/2014
,,,,,"[35.2, 22.2]",,,,,,,,,,,,2.732831,,,,,,,,,,,bf9d6e2d-a9bd-4fd0-8841-e9c21cc5cef0,3726,,,"[38.5, 19.0]",267520,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,159,Barcelona,217,"['58911a49-1443-4215-9adb-bb392d02c907', '7cbed82e-dc10-4ef2-996c-843fb64bf1c2']",41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:41.732,Carry,,2013/2014
,,,,,"[30.1, 58.2]",,,,,,,,,,,,0.83095,,,,,,,,,,,2c1c714f-2263-4802-94be-bb053c6d3e96,3729,,,"[27.8, 58.0]",267520,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Bartra Aregall,7068.0,Right Center Back,159,Barcelona,217,"['80c4a209-2154-42a5-bfc7-f3f1c396aa21', '94b45b61-1a5f-4a0b-bea3-61433e78e958']",46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:46.146,Carry,,2013/2014
,,,,,"[48.0, 59.7]",,,,,,,,,,,,1.037807,,,,,,,,,,,20805590-0a2a-463d-aa72-ed29dc88e50c,3732,,,"[45.8, 56.3]",267520,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,159,Barcelona,217,"['7b5bebd3-6c8b-4684-9852-fac322001a9d', 'e4144dc1-d8db-4a7b-99f8-34a5f01b0fb6', 'fa31d01f-dce7-4828-ae96-5d007871a9d1']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:48.172,Carry,True,2013/2014
,,,,,"[64.9, 69.0]",,,,,,,,,,,,0.079983,,,,,,,,,,,90ac56c6-a9a0-4536-aeb8-23f202341726,3736,,,"[64.9, 69.0]",267520,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Center Forward,159,Barcelona,217,"['3032cfe0-30d3-42c6-9e35-0da050306d75', '5b21c7d5-577d-47ff-9f4c-a4d200bf27d8']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:50.684,Carry,,2013/2014
,,,,,"[67.5, 78.8]",,,,,,,,,,,,0.080021,,,,,,,,,,,05fc8d1a-d92b-4373-a085-a7631e475de2,3739,,,"[67.5, 78.8]",267520,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,159,Barcelona,217,"['2b87344d-33d0-451c-89e5-118d220130ee', '2f643f3e-978a-4f51-a2e9-94c974c82fa0']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:51.941,Carry,,2013/2014
,,,,,"[62.3, 75.6]",,,,,,,,,,,,0.039988,,,,,,,,,,,de15e877-344b-45d2-bbe6-8872d5c4c1ef,3742,,,"[62.3, 75.6]",267520,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Center Forward,159,Barcelona,217,"['d2e01cf0-354d-489c-a30e-b020934143c5', 'd74769cf-b989-4de0-af94-726368d444c8']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.906,Carry,,2013/2014
,,,,,"[68.3, 76.8]",,,,,,,,,,,,0.040044002,,,,,,,,,,,c25db9e1-ff70-4706-9fcb-99084e6a7963,3745,,,"[68.3, 76.8]",267520,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,159,Barcelona,217,"['47e29f77-ba62-43d2-8e14-d92f8cf82871', 'd3613cc5-ccbb-469d-9904-3a41ce4a5186']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:53.936,Carry,,2013/2014
,,,,,"[68.0, 57.7]",,,,,,,,,,,,2.989903,,,,,,,,,,,50efdb9e-c4cd-4ec6-9b12-937977371ba4,3748,,,"[63.1, 77.1]",267520,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Center Forward,159,Barcelona,217,"['69cddc5e-b222-4b9e-87f6-0a6fd4697833', '81e32c0e-2caf-41df-a6f6-9af34b6e4268']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:55.024,Carry,,2013/2014
,,,,,"[64.8, 48.0]",,,,,,,,,,,,0.039994,,,,,,,,,,,594d76cd-89d5-419c-b37b-1f950dae6872,3751,,,"[64.8, 48.0]",267520,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,159,Barcelona,217,"['069e732b-d8a5-4195-9809-35a1df575990', '8c777a09-40a4-4fbe-9c6e-78abc5c8456b']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:58.991,Carry,,2013/2014
,,,,,"[57.8, 46.4]",,,,,,,,,,,,2.074416,,,,,,,,,,,3bc5a7f8-8bce-4853-b16d-d2d46b71f8fa,3754,,,"[56.8, 52.3]",267520,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,159,Barcelona,217,"['0d3e06d0-58e4-41fc-a78f-7f23995a8c8e', 'fb085fee-573b-4c41-b1db-33c0711d2c29']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:00.056,Carry,,2013/2014
,,,,,"[65.1, 21.6]",,,,,,,,,,,,0.270217,,,,,,,,,,,c04a62f4-08f5-4322-a48c-d38d074c6c5c,3757,,,"[65.1, 21.6]",267520,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adriano Correia Claro,22102.0,Left Back,159,Barcelona,217,"['d60c25a1-4a0c-4218-9772-b68c06d94380', 'f6cd9629-a1c9-434a-b2bb-cf86fa78171e']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:03.793,Carry,,2013/2014
,,,,,"[50.3, 26.5]",,,,,,,,,,,,2.205712,,,,,,,,,,,eb7c4faf-c93b-42f8-b11d-ac3a16d191d5,3760,,,"[54.7, 26.7]",267520,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,159,Barcelona,217,"['1e6be5f1-c8c6-40ca-aaa7-0cef36a94e38', '89ef0b8d-b940-458a-a1e9-0bbfea263471']",5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:05.500,Carry,,2013/2014
,,,,,"[22.4, 31.3]",,,,,,,,,,,,1.493648,,,,,,,,,,,20da568c-da14-47e1-9a3f-277fd874cc9d,3763,,,"[21.1, 31.8]",267520,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,159,Barcelona,217,"['34a369c4-f301-4a19-9978-ddf3eb6945db', 'fc7e26db-61df-4e67-b392-cd7e1b0c6599']",9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:09.443,Carry,,2013/2014
,,,,,"[43.0, 54.5]",,,,,,,,,,,,1.736184,,,,,,,,,,,41455d10-b512-4626-9b29-0ae65b7fe9dd,3766,,,"[32.1, 54.1]",267520,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Bartra Aregall,7068.0,Right Center Back,159,Barcelona,217,"['0eea519b-d8a2-42f7-93dc-0321c1d1e1fa', '30816f27-b930-46f4-9381-4cb0292e4aa5']",12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:12.509,Carry,,2013/2014
,,,,,"[52.4, 59.4]",,,,,,,,,,,,1.662207,,,,,,,,,,,c38e2e91-3fd2-42d7-8c3b-fb1b6e8a7d0e,3769,,,"[53.4, 60.0]",267520,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,159,Barcelona,217,"['0f424c81-0776-4115-b3a3-b7b2028044e4', '508ac846-cfa6-47e1-8da8-b8fd7c1cfe0d']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:15.183,Carry,,2013/2014
,,,,,"[63.1, 49.4]",,,,,,,,,,,,3.10754,,,,,,,,,,,bc358b21-8592-4d3c-b5d9-d134d307a947,3772,,,"[63.1, 52.0]",267520,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,159,Barcelona,217,"['30ad435a-dddf-4c84-a76a-42f93a693d98', '502ddac0-7b05-4bc4-b579-860fcaf51016', '5e3422e8-cbb1-492d-8400-fa91de46e100']",18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:18.049,Carry,True,2013/2014
,,,,,"[67.4, 59.1]",,,,,,,,,,,,2.257125,,,,,,,,,,,ff1a577f-84c0-47fe-8c95-8dd244fec77e,3784,,,"[59.7, 60.2]",267520,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,159,Barcelona,217,"['19b42367-379a-4ac9-984b-ea6f46bb9d05', '21cfe692-e263-4b0d-a15d-b33ae7fdadd7']",42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:42.282,Carry,,2013/2014
,,,,,"[58.6, 44.3]",,,,,,,,,,,,1.297217,,,,,,,,,,,1aeb6974-cc58-491d-aaca-7c384167c94d,3787,,,"[63.7, 46.0]",267520,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,159,Barcelona,217,"['05fd2000-eef4-4487-a699-ff36d83bbcb0', '2c54e138-2f28-49f6-b55d-323f70082680', '2d1177da-2757-474c-aeea-581bc4ee4c9e']",45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:45.619,Carry,True,2013/2014
