50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_end_early_video_end,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[91.2, 64.7]",,,,,,,,,,,,,2.33,,,,,,,,,,,,66ae1754-7d78-47d6-8222-6cb45e97f1db,2560,,"[92.9, 67.5]",266557,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,123,Barcelona,217,"['59c8292d-7ebd-4be9-af09-b4a5635cf17c', '5a02b93b-2703-49e1-8e63-9128b66258b6', 'bc75c512-cb8c-40cc-905a-1c18195d1410']",10,,,,,,,,,,,,,,,,Barcelona,217,00:17:10.165,Carry,True,2015/2016
,,,,,"[91.2, 57.7]",,,,,,,,,,,,,1.346863,,,,,,,,,,,,0faaf6e7-637a-4128-a974-e0c363fa5fe6,2564,,"[91.2, 57.2]",266557,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,123,Barcelona,217,"['29681138-879d-4e40-acdc-90e37a726027', '7c0aa9d2-3aa0-4c2c-a72d-2868ea19ce17']",13,,,,,,,,,,,,,,,,Barcelona,217,00:17:13.370,Carry,,2015/2016
,,,,,"[100.9, 75.8]",,,,,,,,,,,,,1.473437,,,,,,,,,,,,132c1a6a-1fce-4462-914e-810409584500,2567,,"[94.6, 72.9]",266557,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,123,Barcelona,217,"['b6938016-71c8-40d3-95f8-99076af85034', 'bd8033f7-ad29-4b07-a7cb-c5bc983cf123']",15,,,,,,,,,,,,,,,,Barcelona,217,00:17:15.914,Carry,,2015/2016
,,,,,"[91.6, 58.5]",,,,,,,,,,,,,2.973013,,,,,,,,,,,,6dcdca2a-b6ea-4bcc-8be0-e6c144e02db1,2570,,"[90.3, 62.5]",266557,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,123,Barcelona,217,"['177c3b7c-1661-4b7c-93ad-b5e25032b3e3', '51abf877-5c94-4b00-bbe0-69ad29151472', '931a4321-3928-4f71-9922-8d823de5c19e']",18,,,,,,,,,,,,,,,,Barcelona,217,00:17:18.594,Carry,True,2015/2016
,,,,,"[112.0, 7.5]",,,,,,,,,,,,,1.344121,,,,,,,,,,,,4914f00d-4095-40fa-b07f-4fea0e7d94aa,2574,,"[108.5, 11.0]",266557,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,123,Barcelona,217,"['103b1f89-790d-4fc8-8d7e-e80d6d86c856', '4ecf37b9-b7bf-41d7-a1c6-381eb20cd509']",23,,,,,,,,,,,,,,,,Barcelona,217,00:17:23.985,Carry,,2015/2016
,,,,,"[95.6, 15.4]",,,,,,,,,,,,,1.168598,,,,,,,,,,,,38cb930f-3494-4d06-911c-28012a594b72,2577,,"[98.5, 12.1]",266557,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,123,Barcelona,217,"['cb8bec27-e736-4d9d-8064-b4b750b2f960', 'd6357133-3e76-40cc-bb6a-5515827196c9']",26,,,,,,,,,,,,,,,,Barcelona,217,00:17:26.590,Carry,,2015/2016
,,,,,"[105.5, 14.3]",,,,,,,,,,,,,4.475916,,,,,,,,,,,,a7f0f835-0ef8-4880-b0ec-811f749b9605,2580,,"[89.3, 20.8]",266557,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,123,Barcelona,217,"['4068b619-a4b6-4def-8330-7bdd8baa81a0', '71fe08d0-a7cf-45c8-951c-6b220689b957', 'cb8c4309-a0f5-46bb-8cba-60898fecf5a4']",29,,,,,,,,,,,,,,,,Barcelona,217,00:17:29.132,Carry,True,2015/2016
,,,,,"[97.0, 22.0]",,,,,,,,,,,,,0.826614,,,,,,,,,,,,a4651375-157c-4205-842d-49d967d8b259,2585,,"[96.8, 18.4]",266557,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,123,Barcelona,217,"['079076e7-953b-4079-b19e-d6ade6bf0640', '6a1f02c4-5b5d-4882-9e15-e79b4911e398', 'c37863e8-c530-49f2-8590-e2b3f4898647']",34,,,,,,,,,,,,,,,,Barcelona,217,00:17:34.554,Carry,True,2015/2016
,,,,,"[6.4, 5.0]",,,,,,,,,,,,,2.829471,,,,,,,,,,,,b7d4ab90-e50f-43e2-911a-4a7cd6baf84b,2591,,"[12.4, 23.7]",266557,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,123,Barcelona,217,"['2a302b02-7d77-4a89-a454-d53e86291fd7', 'c028fce6-49af-45de-9254-7309198200cc', 'd115de1b-b674-478e-b2d7-8f242dd59072']",38,,,,,,,,,,,,,,,,Valencia,207,00:17:38.938,Carry,True,2015/2016
,,,,,"[41.3, 0.5]",,,,,,,,,,,,,0.203699,,,,,,,,,,,,f0459d32-0cc4-44c9-9d2b-6063333d7dc7,2597,,"[32.0, 1.4]",266557,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Filipe Tavares Gomes,10802.0,Left Midfield,123,Barcelona,217,"['77f75d78-e48e-41c6-9c3d-28d53496b8dd', 'c2de12af-1af7-416c-867d-be7522c4efec']",45,,,,,,,,,,,,,,,,Valencia,207,00:17:45.613,Carry,,2015/2016
,,,,,"[95.6, 63.7]",,,,,,,,,,,,,3.599911,,,,,,,,,,,,8b980079-3125-4f5f-8220-6e24797b8173,2602,,"[84.9, 77.5]",266557,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,123,Barcelona,217,"['c91f3096-a35f-4446-8815-d73b85dc203f', 'd53d2a2d-843e-42fa-9506-aec83e7d8efb']",48,,,,,,,,,,,,,,,,Barcelona,217,00:17:48.284,Carry,,2015/2016
,,,,,"[91.4, 48.8]",,,,,,,,,,,,,1.457407,,,,,,,,,,,,f5d4c7ad-58bb-4deb-9bfd-10b938ccfe02,2605,,"[90.2, 53.3]",266557,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,123,Barcelona,217,"['3d3f1ded-5f72-44c6-a673-211401236869', 'aa62681b-a88a-4a63-b986-3deb41c3231c']",52,,,,,,,,,,,,,,,,Barcelona,217,00:17:52.934,Carry,,2015/2016
,,,,,"[110.6, 22.8]",,,,,,,,,,,,,0.0146,,,,,,,,,,,,0bfcf50d-8d13-42e0-bc27-d60fd5db5c68,2610,,"[111.2, 21.8]",266557,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,123,Barcelona,217,"['a928a048-423b-4902-8dad-fe4a55d3c757', 'f33ae6fe-591f-4801-ae80-ea4f68c45f0d']",56,,,,,,,,,,,,,,,,Barcelona,217,00:17:56.559,Carry,,2015/2016
,,,,,"[26.2, 35.5]",,,,,,,,,,,,,0.6288,,,,,,,,,,,,079712b8-8b8d-4d03-9bad-cb3b128ac5bf,2619,,"[26.2, 35.5]",266557,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aymen Abdennour,4406.0,Left Center Back,124,Valencia,207,"['4bbe41e9-132c-4e6f-83be-da2de44ac08d', 'cf6b42d2-b39f-48ae-ae7b-b3ff7aff03ab']",36,,,,,,,,,,,,,,,,Valencia,207,00:18:36.841,Carry,,2015/2016
,,,,,"[5.9, 37.2]",,,,,,,,,,,,,0.08,,,,,,,,,,,,44b27d25-be23-41e4-9405-5b1dad426ef6,2622,,"[6.0, 37.9]",266557,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diego Alves Carreira,25144.0,Goalkeeper,124,Valencia,207,"['c5338cc5-c8b1-47a1-a174-71dbb5e1cf13', 'e42654da-62ad-4dbb-b469-4f11cdedece0']",39,,,,,,,,,,,,,,,,Valencia,207,00:18:39.857,Carry,,2015/2016
,,,,,"[62.6, 25.3]",,,,,,,,,,,,,0.8622,,,,,,,,,,,,de3cb475-36db-4438-b2b6-48947c35f185,2627,,"[61.4, 24.4]",266557,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,André Filipe Tavares Gomes,10802.0,Left Midfield,124,Valencia,207,"['2b7ae752-dc73-43f2-99c0-093532ccd24a', '46cf5991-bbcc-491d-bc7a-01add5bd95b9']",44,,,,,,,,,,,,,,,,Valencia,207,00:18:44.245,Carry,,2015/2016
,,,,,"[107.8, 23.2]",,,,,,,,,,,,,1.394926,,,,,,,,,,,,25dbcc5b-dfe9-4696-9a4c-3e1356f52b38,2631,,"[97.2, 24.6]",266557,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Francisco Alcácer García,6402.0,Center Forward,124,Valencia,207,"['43810eb3-6038-488b-9a04-4a35f2971ee2', '52dcb128-97b5-483c-b3cb-6f4e37d25f3d', '7296e08c-af34-4099-848f-9449c7ff21bc']",47,,,,,,,,,,,,,,,,Valencia,207,00:18:47.579,Carry,True,2015/2016
,,,,,"[111.0, 27.5]",,,,,,,,,,,,,1.146661,,,,,,,,,,,,9e95e2b9-d1a0-47e8-b874-4ee1d0e9ea71,2639,,"[115.7, 29.4]",266557,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,André Filipe Tavares Gomes,10802.0,Left Midfield,125,Valencia,207,"['2eab2a52-f612-4388-be2b-4058bf160304', '394a22fd-2073-44f4-995a-608e4b5a4930', '6d1ad356-50df-4a26-8139-a88886b0d770']",32,,,,,,,,,,,,,,,,Valencia,207,00:19:32.517,Carry,True,2015/2016
,,,,,"[89.2, 8.4]",,,,,,,,,,,,,0.4815,,,,,,,,,,,,f866fbed-1858-43c2-b0c5-e57ad07620e6,2648,,"[88.7, 6.8]",266557,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,126,Valencia,207,"['6812b12b-0a4a-4b4d-8f96-03d2d1cb4b78', '88d36b60-72aa-4754-a7c8-122136be77de', 'e2c01517-a843-4752-b532-395a4f5f25cc']",49,,,,,,,,,,,,,,,,Valencia,207,00:19:49.502,Carry,True,2015/2016
,,,,,"[27.1, 66.8]",,,,,,,,,,,,,0.911243,,,,,,,,,,,,906ec1ff-4509-4a69-8394-75b593d70c84,2653,,"[28.7, 70.9]",266557,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['0c7d6e0a-9ebd-4d17-89d3-a6eaa759a43c', 'c9fc60ee-5309-4495-a1c4-3c0a3460f07c', 'facd2dcb-98d0-4556-9abd-470188accd2c']",51,,,,,,,,,,,,,,,,Barcelona,217,00:19:51.665,Carry,True,2015/2016
,,,,,"[28.3, 65.9]",,,,,,,,,,,,,0.6126,,,,,,,,,,,,aa0273df-5c3e-4ec8-9449-0b57f1955dab,2657,,"[27.1, 66.8]",266557,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['0c7d6e0a-9ebd-4d17-89d3-a6eaa759a43c', '4d49f236-5623-4dda-9065-02713519c242', '568716d5-eaa6-44a7-9224-50d3361f3a40', 'c9fc60ee-5309-4495-a1c4-3c0a3460f07c']",52,,,,,,,,,,,,,,,,Barcelona,217,00:19:52.576,Carry,True,2015/2016
,,,,,"[36.2, 67.5]",,,,,,,,,,,,,0.321865,,,,,,,,,,,,efcb0062-1f15-4170-9c4b-b25f5037e83f,2660,,"[35.3, 66.8]",266557,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,"['4fe54465-bc87-45d0-aa61-cd0a4e44f56f', '978f6c8f-4435-4078-9e24-fd3cd8baee99']",53,,,,,,,,,,,,,,,,Barcelona,217,00:19:53.946,Carry,,2015/2016
,,,,,"[64.5, 75.0]",,,,,,,,,,,,,2.393546,,,,,,,,,,,,d2445739-ac21-4733-81db-0d5497851497,2663,,"[49.5, 76.0]",266557,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Barcelona,217,"['bd932730-de01-480b-9a40-9b347bdba3bc', 'bf9903bb-8c2b-49d5-bc9b-95a162d1fbdd', 'd3774a79-0f17-4a5d-ad99-1ede9a1bbaed']",55,,,,,,,,,,,,,,,,Barcelona,217,00:19:55.445,Carry,True,2015/2016
,,,,,"[55.4, 6.3]",,,,,,,,,,,,,0.668643,,,,,,,,,,,,d12445c2-60f0-412f-bd61-4efed2d7c286,2667,,"[55.6, 5.1]",266557,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Left Midfield,128,Valencia,207,"['954a645c-ca7b-4119-8078-58f9b1f07525', '9c40bfe1-ff46-4fa3-95cb-9b08c9f44d8a']",57,,,,,,,,,,,,,,,,Valencia,207,00:19:57.839,Carry,,2015/2016
,,,,,"[42.9, 15.5]",,,,,,,,,,,,,0.0669,,,,,,,,,,,,915c24b9-94fd-4047-9d27-00886cb776f2,2670,,"[42.9, 15.5]",266557,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymen Abdennour,4406.0,Left Center Back,128,Valencia,207,"['626aea02-703f-48c8-a569-902d7d036724', 'deeedc21-8345-422c-880c-330c1e82f968']",59,,,,,,,,,,,,,,,,Valencia,207,00:19:59.569,Carry,,2015/2016
,,,,,"[48.0, 5.5]",,,,,,,,,,,,,0.028600002,,,,,,,,,,,,30903783-5e85-463c-8344-71b687983f3b,2676,,"[48.0, 5.5]",266557,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Left Midfield,128,Valencia,207,"['39139e21-f688-48c9-aa64-c8eb7a63d37f', '53b4984f-9b27-4dc7-ac96-41f27c67cf86']",1,,,,,,,,,,,,,,,,Valencia,207,00:20:01.336,Carry,,2015/2016
,,,,,"[46.9, 15.2]",,,,,,,,,,,,,0.5843,,,,,,,,,,,,0a47e066-3337-4510-b983-47cba7843bfa,2679,,"[48.2, 14.2]",266557,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,128,Valencia,207,"['79883043-33e0-4e14-be7e-5e9cd2cb5b41', 'e5c2f20f-7911-410d-9101-44df5662ebf0']",2,,,,,,,,,,,,,,,,Valencia,207,00:20:02.135,Carry,,2015/2016
,,,,,"[38.5, 6.2]",,,,,,,,,,,,,0.84860003,,,,,,,,,,,,a4db1f14-22e5-49d5-ae98-1b056c16c686,2682,,"[36.9, 6.5]",266557,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymen Abdennour,4406.0,Left Center Back,128,Valencia,207,"['6f8d1930-30a1-4452-a1ba-f4c7d71001dd', 'aace849b-9939-4910-9a06-1678fcaf0dec', 'd7f447fb-fd1e-43d2-8c48-ec9803a9cb58']",4,,,,,,,,,,,,,,,,Valencia,207,00:20:04.433,Carry,True,2015/2016
,,,,,"[44.2, 67.8]",,,,,,,,,,,,,2.438084,,,,,,,,,,,,8a523526-93fc-42be-9eee-8957e7b609c2,2688,,"[36.2, 72.6]",266557,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,129,Barcelona,217,"['8537122d-aaec-4d1c-9c25-17df7bdddf18', '90d7c3dd-f999-4a22-bd57-b5c904188a81']",9,,,,,,,,,,,,,,,,Barcelona,217,00:20:09.522,Carry,,2015/2016
,,,,,"[44.7, 76.3]",,,,,,,,,,,,,0.539348,,,,,,,,,,,,96e0aa99-4b06-4905-9ba1-c11b6571ac1f,2692,,"[50.4, 76.8]",266557,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,129,Barcelona,217,"['0c8b00c7-3545-414f-a0a7-4ccec7513b4e', '4ef42571-01db-4143-a101-d8bdd5230273', '9d523e7b-dbe9-4fd7-9acd-2cf908c9a003']",12,,,,,,,,,,,,,,,,Barcelona,217,00:20:12.826,Carry,True,2015/2016
,,,,,"[91.5, 58.4]",,,,,,,,,,,,,3.638437,,,,,,,,,,,,0f00b690-c872-4829-ae26-d9c406f5b396,2698,,"[70.2, 75.0]",266557,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,130,Barcelona,217,"['7d6df529-3142-4952-9f5f-4493e4353e83', 'da1ea9ed-c1ae-433b-80ac-e56f5eb9196e']",23,,,,,,,,,,,,,,,,Barcelona,217,00:20:23.835,Carry,,2015/2016
,,,,,"[84.3, 24.3]",,,,,,,,,,,,,0.4049,,,,,,,,,,,,6cdcedfb-e9c5-49ce-ae29-7989ced9cb89,2707,,"[85.6, 23.2]",266557,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Alcácer García,6402.0,Center Forward,131,Valencia,207,"['834585bd-38c4-46b6-8b7e-67e63c4de443', '96c83576-ae64-4e09-96f5-4e0e32c9fd2c', 'b4aa109e-3696-4f23-a89c-550ae095be80']",10,,,,,,,,,,,,,,,,Valencia,207,00:21:10.946,Carry,True,2015/2016
,,,,,"[81.0, 23.4]",,,,,,,,,,,,,0.8643,,,,,,,,,,,,d7632f73-918f-44f6-9ba1-5342e4930256,2710,,"[80.5, 24.9]",266557,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Midfield,131,Valencia,207,"['8818b2c4-2c62-408d-8c76-a1b74a003de4', 'c11cde3a-6a2a-47dd-908c-d2ecb35fbb2b', 'ff884736-575e-41c0-93e2-0f1ab8635fe9']",11,,,,,,,,,,,,,,,,Valencia,207,00:21:11.870,Carry,True,2015/2016
,,,,,"[42.7, 54.1]",,,,,,,,,,,,,0.37821,,,,,,,,,,,,450b96d7-6059-413c-b979-1f81ea1c93b3,2715,,"[38.6, 54.5]",266557,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,131,Valencia,207,"['7f778d39-589f-4cc9-aa71-c48f0580d2a6', 'c25d5edb-028a-4b89-b979-182e179fb87b']",13,,,,,,,,,,,,,,,,Barcelona,217,00:21:13.486,Carry,,2015/2016
,,,,,"[59.4, 54.6]",,,,,,,,,,,,,3.835259,,,,,,,,,,,,125efe5a-b96e-4834-8206-103a79855cf1,2718,,"[55.7, 54.3]",266557,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,131,Valencia,207,"['24468eb8-0d6e-4b75-b93d-0614070a5548', '6dead266-e93b-4de7-9420-24711c85098b', 'e562ee82-2ab2-498a-8309-ba4edbdc9441']",14,,,,,,,,,,,,,,,,Barcelona,217,00:21:14.866,Carry,True,2015/2016
,,,,,"[67.5, 42.0]",,,,,,,,,,,,,0.8824,,,,,,,,,,,,6fbee550-69e7-40d3-8928-c50e3b3b1b0d,2732,,"[69.2, 48.5]",266557,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,133,Valencia,207,"['85602f1a-4c94-4847-9085-3986183971af', 'bb3015b2-ae0a-47d0-819b-0bb460bfb273', 'ce85d3fa-5189-4eba-adc0-106d0cfa3b2d', 'd9efcfed-a297-48a5-a7a7-205f6d661c31']",21,,,,,,,,,,,,,,,,Valencia,207,00:22:21.328,Carry,True,2015/2016
,,,,,"[63.4, 41.0]",,,,,,,,,,,,,0.08,,,,,,,,,,,,664325e1-ccac-4fc5-962a-d9aeef0cd12f,2736,,"[62.4, 41.0]",266557,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,133,Valencia,207,"['05dc33a0-86f8-438b-ae9f-0087a54ec86e', 'eeda72c9-5619-4d05-81d1-e5310ea42fc0']",23,,,,,,,,,,,,,,,,Valencia,207,00:22:23.399,Carry,,2015/2016
,,,,,"[70.9, 72.4]",,,,,,,,,,,,,0.12416,,,,,,,,,,,,28ea5812-aef6-45ba-80ad-0638d51af217,2742,,"[70.4, 71.7]",266557,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio Barragán Fernández,6663.0,Right Back,133,Valencia,207,"['3034b22a-a0aa-4391-b99a-9831fab606d6', 'f180c00a-25c8-4ab5-8b58-46e450f18ddd']",27,,,,,,,,,,,,,,,,Valencia,207,00:22:27.426,Carry,,2015/2016
,,,,,"[89.0, 73.8]",,,,,,,,,,,,,0.336907,,,,,,,,,,,,72a73cee-821f-4350-a5e7-ab4afc87db69,2745,,"[89.0, 73.8]",266557,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rodrigo Moreno Machado,5718.0,Right Midfield,133,Valencia,207,"['4fd79cb2-ad4b-4143-b72c-13e408e33bb8', 'c752cce8-029a-4786-be61-c7dbc8d13615']",28,,,,,,,,,,,,,,,,Valencia,207,00:22:28.350,Carry,,2015/2016
,,,,,"[36.5, 27.7]",,,,,,,,,,,,,1.770672,,,,,,,,,,,,2ae7332a-177e-4017-9f29-c245466f90e2,2750,,"[29.7, 28.9]",266557,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,134,Barcelona,217,"['91d66167-9801-4ef5-b08a-636a2f25975d', 'f50663a1-05d0-4076-bd5b-c97424578ade']",30,,,,,,,,,,,,,,,,Barcelona,217,00:22:30.696,Carry,,2015/2016
,,,,,"[63.7, 8.0]",,,,,,,,,,,,,0.090093,,,,,,,,,,,,37874cc0-ae97-4fd9-b943-171367526352,2753,,"[62.1, 9.2]",266557,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,134,Barcelona,217,"['1700a727-3056-4eca-910d-817b844ed82a', '4114570e-c646-47a9-82d2-02dfafa1cea3']",34,,,,,,,,,,,,,,,,Barcelona,217,00:22:34.077,Carry,,2015/2016
,,,,,"[63.1, 73.4]",,,,,,,,,,,,,4.268408,,,,,,,,,,,,2b834de7-07ec-4f1d-90f0-fe215814094c,2756,,"[50.1, 74.6]",266557,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,135,Valencia,207,"['2a299023-d8eb-4ea5-8fb7-fcd0ec5df089', 'c58a7b71-8c6d-4023-8ec9-543f5eb9b5ec']",35,,,,,,,,,,,,,,,,Valencia,207,00:22:35.207,Carry,,2015/2016
,,,,,"[65.5, 57.6]",,,,,,,,,,,,,2.8125,,,,,,,,,,,,3a884a05-8b77-41b1-b7ca-05c6f775e032,2759,,"[67.9, 58.6]",266557,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,135,Valencia,207,"['57c20e7d-8ef6-4cc9-af15-d08717dffb5d', '7a1f7085-02b2-4959-9fe9-0d434b254a57', 'df7384f9-575b-4ed6-afcc-55ecfbe9f870']",40,,,,,,,,,,,,,,,,Valencia,207,00:22:40.636,Carry,True,2015/2016
,,,,,"[61.2, 57.7]",,,,,,,,,,,,,0.795117,,,,,,,,,,,,94e88f9b-0049-40ca-a575-90fd3c8334ea,2764,,"[65.5, 57.6]",266557,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,135,Valencia,207,"['57c20e7d-8ef6-4cc9-af15-d08717dffb5d', '8196b0e5-0293-4594-8adc-9484df04a888', '969c74a2-4bb4-4dab-970c-c02aea5b3284']",43,,,,,,,,,,,,,,,,Valencia,207,00:22:43.449,Carry,True,2015/2016
,,,,,"[61.0, 58.1]",,,,,,,,,,,,,0.258783,,,,,,,,,,,,351bb3c8-d0f9-4fd1-9a77-9316879955e2,2766,,"[61.2, 57.7]",266557,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,135,Valencia,207,"['969c74a2-4bb4-4dab-970c-c02aea5b3284', 'd3eada14-dc56-41f3-8f71-ebd6ff62018d']",44,,,,,,,,,,,,,,,,Valencia,207,00:22:44.244,Carry,,2015/2016
,,,,,"[61.7, 43.0]",,,,,,,,,,,,,0.559231,,,,,,,,,,,,67e7ee7d-20e0-45c0-b821-a142b95f057c,2769,,"[60.0, 43.4]",266557,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Nicolás Pérez,5741.0,Left Center Midfield,135,Valencia,207,"['9d54e46a-5aed-44a8-a71e-a372a1e1d3aa', 'd303b795-0813-4b89-85a7-60ec177d54d3']",46,,,,,,,,,,,,,,,,Valencia,207,00:22:46.131,Carry,,2015/2016
,,,,,"[63.5, 47.3]",,,,,,,,,,,,,2.414461,,,,,,,,,,,,4ca47e49-c1af-44fd-a755-9a81e2b138ff,2779,,"[57.0, 50.0]",266557,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,136,Barcelona,217,"['036e6382-cbcc-4dce-8e7c-8c4742bd7291', '1000a546-6ca0-466a-a5ce-0a9bf15c7ee5']",29,,,,,,,,,,,,,,,,Barcelona,217,00:23:29.962,Carry,,2015/2016
,,,,,"[73.9, 4.3]",,,,,,,,,,,,,1.989139,,,,,,,,,,,,e5be6fff-9ea5-4566-acc7-532dba16de97,2782,,"[70.9, 3.9]",266557,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,136,Barcelona,217,"['12715955-ffe2-4e60-979a-3a21d7f9a3ac', 'fdcda710-4d1e-4870-9053-5ccfd9ee0ec0']",34,,,,,,,,,,,,,,,,Barcelona,217,00:23:34.583,Carry,,2015/2016
