ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.8875,,,,,,,,,,,,,,c47ddef4-744b-4b2a-afce-4c37957bf3e5,2793,,"[107.3, 35.1]",266433,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,118,Barcelona,217,"['922527b0-a0da-4e0b-9862-1009d9a1878a', 'a1ddbeed-ea9d-4fc5-b38f-5c0e84c79d0e']",37,True,Head,"[118.9, 40.0, 0.3]",,"[{'location': [92.6, 46.1], 'player': {'id': 19765, 'name': 'Simão Pedro Fonseca Sabrosa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [93.0, 37.4], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.6, 22.3], 'player': {'id': 27205, 'name': 'Christian Alfonso López'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.6, 24.7], 'player': {'id': 26623, 'name': 'Diego Daniel Colotto'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 36.1], 'player': {'id': 5573, 'name': 'Héctor Alfredo Moreno Herrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 40.8], 'player': {'id': 20134, 'name': 'Joan Capdevila Méndez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.8, 31.0], 'player': {'id': 24744, 'name': 'Juan Daniel Forlín'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.2, 20.1], 'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 39.5], 'player': {'id': 6706, 'name': 'Francisco Casilla Cortés'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.1, 20.1], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [90.9, 13.5], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.3, 44.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.3, 21.5], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.2, 39.8], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",63204aee-e8f0-436d-a50d-97b01d9fc8aa,,Saved,,0.10217474,Normal,Open Play,,,,,,Barcelona,217,00:14:37.851,Shot,True,2012/2013
,,,,,,,,,,,,,,,,,0.4369,,,,,,,,,,,,,,31432b96-80c5-4ae2-bbab-f64ee9d6344f,3072,,"[115.1, 50.1]",266433,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio García De La Fuente,6767.0,Center Forward,130,Espanyol,214,['64687846-bf80-43cd-96f3-82a706ae25c6'],44,,Right Foot,"[120.0, 44.5, 0.9]",True,"[{'location': [94.1, 44.8], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.1, 53.1], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.1, 57.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 73.3], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.8, 65.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.8, 67.2], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.8, 39.4], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 47.5], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.8, 48.3], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.4, 43.3], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.8, 40.5], 'player': {'id': 20134, 'name': 'Joan Capdevila Méndez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.9, 39.9], 'player': {'id': 19765, 'name': 'Simão Pedro Fonseca Sabrosa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.9, 45.1], 'player': {'id': 6351, 'name': 'Cristhian Ricardo Stuani Curbelo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [93.6, 49.7], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [89.4, 66.0], 'player': {'id': 24744, 'name': 'Juan Daniel Forlín'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.5, 63.2], 'player': {'id': 27205, 'name': 'Christian Alfonso López'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.9, 78.2], 'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",98b59336-edea-4861-b2e3-5333f63893d0,,Off T,,0.049376555,Half Volley,Open Play,,,,,,Espanyol,214,00:20:44.960,Shot,,2012/2013
,,,,,,,,,,,,,,,,,0.6743,,,,,,,,,,,,,,1707e435-ff7e-4705-a47a-6ebf3b8ebf61,3244,,"[107.6, 28.2]",266433,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Center Midfield,137,Barcelona,217,['9cad9bb8-2aba-4643-a026-195187ef8e01'],7,,Right Foot,"[117.6, 37.4, 0.2]",,"[{'location': [118.1, 37.9], 'player': {'id': 6706, 'name': 'Francisco Casilla Cortés'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.6, 33.3], 'player': {'id': 24744, 'name': 'Juan Daniel Forlín'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 43.1], 'player': {'id': 20134, 'name': 'Joan Capdevila Méndez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.8, 31.6], 'player': {'id': 26623, 'name': 'Diego Daniel Colotto'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.2, 31.7], 'player': {'id': 5573, 'name': 'Héctor Alfredo Moreno Herrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.4, 29.4], 'player': {'id': 27205, 'name': 'Christian Alfonso López'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.2, 29.1], 'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.9, 39.4], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.5, 31.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.4, 48.6], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",1d48059c-78ed-414d-bfb4-a1f1b48c1312,,Saved,,0.0517406,Normal,Open Play,,,,,,Barcelona,217,00:24:07.509,Shot,,2012/2013
,,,,,,,,,,,,,,,,,0.3417,,,,,,,,,,,,,,eec6a36b-d7d3-4caa-a3a4-bf61e83ab232,3670,,"[109.6, 34.6]",266433,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Ángel Albín Leites,26425.0,Center Attacking Midfield,151,Espanyol,214,['2a211dbf-cbeb-42b3-9735-ff79a6cc706d'],14,,Left Foot,"[112.7, 35.5, 0.3]",,"[{'location': [99.8, 36.2], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.4, 49.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.4, 47.0], 'player': {'id': 6767, 'name': 'Sergio García De La Fuente'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.3, 40.5], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 30.9], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.1, 35.8], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,,0.42818683,Normal,Open Play,,,,,,Espanyol,214,00:34:14.620,Shot,,2012/2013
,,,,,,,,,,,,,,,,,1.2868,,,,,,,,,,,,,,ad7e91af-580a-4e70-9b84-0c2ab8a299f1,3685,,"[89.7, 48.5]",266433,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,153,Barcelona,217,['475ca4bc-85b3-46e9-87fe-833b41ac25f7'],23,,Left Foot,"[120.0, 43.5, 2.9]",,"[{'location': [105.4, 32.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [101.0, 35.4], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [99.9, 42.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.9, 30.7], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.3, 39.5], 'player': {'id': 6706, 'name': 'Francisco Casilla Cortés'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.0, 41.9], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.8, 50.2], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [78.8, 42.8], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [102.7, 33.4], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 32.8], 'player': {'id': 5573, 'name': 'Héctor Alfredo Moreno Herrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 35.9], 'player': {'id': 6351, 'name': 'Cristhian Ricardo Stuani Curbelo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [85.6, 47.5], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [87.1, 43.0], 'player': {'id': 26425, 'name': 'Juan Ángel Albín Leites'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.5, 49.4], 'player': {'id': 27205, 'name': 'Christian Alfonso López'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.3, 46.6], 'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.5, 47.6], 'player': {'id': 24744, 'name': 'Juan Daniel Forlín'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.7, 48.6], 'player': {'id': 20134, 'name': 'Joan Capdevila Méndez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.8, 49.5], 'player': {'id': 26623, 'name': 'Diego Daniel Colotto'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 50.4], 'player': {'id': 6767, 'name': 'Sergio García De La Fuente'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",,,Post,,0.032659505,Normal,Free Kick,,,,,,Barcelona,217,00:35:23.124,Shot,,2012/2013
,,,,,,,,,,,,,,,,,1.8706,,,,,,,,,,,,,,b6fed704-bd95-4173-aa70-b7a7e51da953,3845,,"[86.6, 38.6]",266433,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,163,Barcelona,217,['97909a2a-85d0-4ee2-8da1-ffe2526f9f14'],2,,Left Foot,"[120.0, 36.1, 4.9]",,"[{'location': [98.8, 21.0], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.6, 28.0], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.8, 30.7], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.1, 32.6], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [83.8, 43.5], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [95.1, 37.3], 'player': {'id': 6767, 'name': 'Sergio García De La Fuente'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [95.3, 38.2], 'player': {'id': 24744, 'name': 'Juan Daniel Forlín'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.7, 38.6], 'player': {'id': 6706, 'name': 'Francisco Casilla Cortés'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.4, 39.2], 'player': {'id': 27205, 'name': 'Christian Alfonso López'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.1, 23.3], 'player': {'id': 6351, 'name': 'Cristhian Ricardo Stuani Curbelo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.3, 26.2], 'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 31.6], 'player': {'id': 26623, 'name': 'Diego Daniel Colotto'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 33.7], 'player': {'id': 5573, 'name': 'Héctor Alfredo Moreno Herrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.6, 40.1], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.8, 50.9], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.7, 50.1], 'player': {'id': 20134, 'name': 'Joan Capdevila Méndez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.9, 46.5], 'player': {'id': 26425, 'name': 'Juan Ángel Albín Leites'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [94.7, 54.5], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.3, 53.6], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",,,Off T,,0.022047536,Normal,Free Kick,,,,,,Barcelona,217,00:40:02.768,Shot,,2012/2013
,,,,,,,,,,,,,,,,,0.2421,,,,,,,,,,,,,,f0ead3e5-7412-4e26-a04f-f945f7d29d54,3927,,"[105.9, 25.2]",266433,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,169,Barcelona,217,"['254f487e-195f-4698-a7dc-713352b6504f', '7c37a608-75f0-4b0a-bdf1-5c799daa925a']",24,,Right Foot,"[110.9, 29.1]",,"[{'location': [112.8, 20.8], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.6, 16.6], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.4, 37.6], 'player': {'id': 6706, 'name': 'Francisco Casilla Cortés'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.9, 24.1], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 30.6], 'player': {'id': 26623, 'name': 'Diego Daniel Colotto'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.1, 29.3], 'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.8, 24.3], 'player': {'id': 5573, 'name': 'Héctor Alfredo Moreno Herrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.8, 42.4], 'player': {'id': 20134, 'name': 'Joan Capdevila Méndez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.3, 35.2], 'player': {'id': 24744, 'name': 'Juan Daniel Forlín'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.0, 19.9], 'player': {'id': 6351, 'name': 'Cristhian Ricardo Stuani Curbelo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",addfc5ce-e5e5-4b2a-a06a-c0a3e207f92e,,Blocked,,0.046605326,Normal,Open Play,,,,,,Barcelona,217,00:42:24.587,Shot,,2012/2013
,,,,,,,,,,,,,,,,,1.2993,,,,,,,,,,,,,,25201709-c4b9-4fc4-86f9-e3bb2a20417b,4098,,"[106.0, 26.7]",266433,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,175,Barcelona,217,['59c80fb9-b231-4f23-92a8-58fec89dd386'],2,,Left Foot,"[118.2, 37.0, 1.5]",True,"[{'location': [115.0, 23.0], 'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.8, 21.9], 'player': {'id': 26623, 'name': 'Diego Daniel Colotto'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.9, 34.6], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 28.4], 'player': {'id': 24744, 'name': 'Juan Daniel Forlín'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 39.9], 'player': {'id': 20134, 'name': 'Joan Capdevila Méndez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.1, 34.0], 'player': {'id': 5573, 'name': 'Héctor Alfredo Moreno Herrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.4, 37.1], 'player': {'id': 6706, 'name': 'Francisco Casilla Cortés'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.8, 19.0], 'player': {'id': 6351, 'name': 'Cristhian Ricardo Stuani Curbelo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.0, 38.2], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.7, 20.5], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.5, 41.5], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",d8571568-2337-41b4-ba51-b03b43ff9307,,Saved,,0.055685688,Normal,Open Play,,,,,,Barcelona,217,00:45:02.471,Shot,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[1.8, 38.8]",,Set,,Shot Faced,63d1d01b-db58-4f25-9265-1c8fc24919d1,234,,"[1.8, 38.8]",266433,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Francisco Casilla Cortés,6706.0,Goalkeeper,13,Barcelona,217,['9fb21c0b-b5c6-4705-bdad-a64a18f091f8'],47,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:47.948,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,No Touch,Set,Diving,Goal Conceded,df302a72-6d47-476d-9b60-c7ddfc187c38,501,,"[2.6, 42.0]",266433,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Casilla Cortés,6706.0,Goalkeeper,20,Barcelona,217,['b0814ef3-3d74-41fa-953b-86076d18a943'],10,,,,,,,,,,,,,,,,,,Espanyol,214,00:09:10.725,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,Left Foot,,Touched Out,Set,Standing,Shot Saved,267f8fbe-84f7-430e-9877-206d88fd1de9,638,,"[5.0, 47.2]",266433,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Casilla Cortés,6706.0,Goalkeeper,26,Barcelona,217,['42f3b7c7-3c06-4790-8fe3-16623be7d16a'],55,,,,,,,,,,,,,,,,,,Espanyol,214,00:12:55.718,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,In Play Safe,,,Punch,8764b74c-e9ff-4f07-8f15-0f8401ed1ed9,649,,"[8.4, 40.6]",266433,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Francisco Casilla Cortés,6706.0,Goalkeeper,27,Barcelona,217,['d0e0d6e9-8e80-49fe-af44-1fb19ac05c96'],23,,,,,,,,,,,,,,,,,,Espanyol,214,00:13:23.836,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[3.6, 41.6]",,Set,,Shot Faced,06512b5b-bfdc-411b-bafb-0cf9b4cc95d4,663,,"[3.6, 41.6]",266433,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Francisco Casilla Cortés,6706.0,Goalkeeper,27,Barcelona,217,['b9931813-d693-41b3-9bb3-2763ff5b982f'],35,,,,,,,,,,,,,,,,,,Espanyol,214,00:13:35.164,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[2.8, 37.6]",,Set,,Shot Faced,dcdf4dc8-d0f7-4053-97f7-e31e8841cf4e,689,,"[2.8, 37.6]",266433,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Francisco Casilla Cortés,6706.0,Goalkeeper,27,Barcelona,217,['d23eec9f-0547-44b4-9c0d-9e9204f1fe11'],49,,,,,,,,,,,,,,,,,,Espanyol,214,00:13:49.100,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[1.5, 44.6]",,Set,,Shot Faced,118a039b-e706-4a97-9892-4c8773235ed9,731,,"[1.5, 44.6]",266433,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Casilla Cortés,6706.0,Goalkeeper,30,Barcelona,217,['f3cec133-34bc-40fb-93ad-5c250141539a'],54,,,,,,,,,,,,,,,,,,Espanyol,214,00:14:54.620,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,No Touch,Moving,Diving,Goal Conceded,daac6ba1-d03f-41be-85c4-16152bdf9754,733,,"[1.7, 44.5]",266433,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Casilla Cortés,6706.0,Goalkeeper,30,Barcelona,217,['f7347258-2fb7-4321-a89d-57d75ac685d4'],55,,,,,,,,,,,,,,,,,,Espanyol,214,00:14:55.779,Goal Keeper,,2012/2013
