50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,True,,,,,,0.426861,,,,,,,,,,,,,db7e312c-8e18-40a6-a6d6-14d11621ea60,1409,,"[101.4, 61.6]",266525,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,73,Valencia,207,['8a5e8b9b-7155-4a0c-810f-f6c0cbeb3ae7'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:22.289,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,,0.34975,,,,,,,,,,,,,7fbaf467-2d78-4de2-836e-86c05fbee4f0,1421,,"[51.1, 32.4]",266525,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Center Forward,74,Barcelona,217,['f765dfe4-3fff-4a6d-99c2-6073d2256b64'],31,,,,,,,,,,,,,,,,,,Valencia,207,00:34:31.475,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,,1.122151,,,,,,,,,,,,,917cddc5-ee53-4efa-b548-331055d893b8,1423,,"[78.2, 32.0]",266525,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Center Forward,74,Barcelona,217,"['6e508cfe-4d40-401f-b649-de9b1816fd7d', 'abdc09f9-3711-4e76-b7ac-7f9013240d66', 'c8590918-2295-49a4-9038-90a47a12b010']",33,,,,,,,,,,,,,,,,,,Valencia,207,00:34:33.541,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.773649,,,,,,,,,,,,,7909a7bb-7472-4266-abd1-62cef1c8b4b8,1429,,"[106.4, 30.3]",266525,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Center Forward,74,Barcelona,217,"['045d2f8a-e5e5-4a29-9e19-9c512083e27e', 'a8c5c86d-d647-48c6-9d87-889bd1342705']",37,,,,,,,,,,,,,,,,,,Valencia,207,00:34:37.407,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.627857,,,,,,,,,,,,,4f981943-d6d8-4fb6-bf7c-0312f8b8b5f0,1436,,"[95.6, 17.8]",266525,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,74,Barcelona,217,['38aec94b-a40d-4729-951a-aa238c58e9b9'],41,,,,,,,,,,,,,,,,,,Valencia,207,00:34:41.252,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,2.140875,,,,,,,,,,,,,ddd005ba-be72-4a1c-b279-b549a3c2252a,1440,,"[72.4, 3.9]",266525,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Left Wing,74,Barcelona,217,"['60e67779-9845-48b4-b77f-a8f617a1e813', 'f9e80e1c-1f53-4e95-b57c-d695393bda02']",44,,,,,,,,,,,,,,,,,,Valencia,207,00:34:44.096,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.047062,,,,,,,,,,,,,f71a9abb-5833-4354-9120-8049c39ae7f9,1444,,"[93.6, 8.8]",266525,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,74,Barcelona,217,"['a7e86bb4-814c-41bd-8949-5053ee885101', 'c2b27ebd-d088-417d-a59f-0545accafeb9']",47,,,,,,,,,,,,,,,,,,Valencia,207,00:34:47.705,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.517071,,,,,,,,,,,,,3d64b4d5-7e18-4a19-9847-0cc4382125c1,1450,,"[49.7, 5.0]",266525,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Moreno Machado,5718.0,Left Wing,75,Barcelona,217,,22,,,,,,,,,,,,,,,,,,Valencia,207,00:35:22.496,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.421575,,,,,,,,,,,,,668463f3-6675-4718-952e-5a8b9a418490,1454,,"[56.9, 9.6]",266525,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,75,Barcelona,217,,23,,,,,,,,,,,,,,,,,,Valencia,207,00:35:23.642,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.202398,,,,,,,,,,,,,b205422f-5967-4df6-a37d-2890bd6d66f2,1461,,"[48.4, 11.6]",266525,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,75,Barcelona,217,,25,,,,,,,,,,,,,,,,,,Valencia,207,00:35:25.407,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,,0.524607,,,,,,,,,,,,,7e5977c3-1f07-4b39-8941-3af938929e2f,1466,,"[74.1, 69.3]",266525,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,75,Barcelona,217,['dbaf14ce-75cf-4670-b73f-aa63f28d3dc7'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:29.013,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.917746,,,,,,,,,,,,,7ec7708c-e775-4a34-bca2-3449fc46b499,1471,,"[49.4, 8.8]",266525,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Alfonso Orbán Alegre,27480.0,Left Back,75,Barcelona,217,['613c1439-e9e8-411b-adc2-9484d1951b95'],30,,,,,,,,,,,,,,,,,,Valencia,207,00:35:30.959,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.462806,,,,,,,,,,,,,c8136d1b-88b7-491d-ab1f-61691a0523d7,1475,,"[51.5, 15.6]",266525,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,75,Barcelona,217,"['68d75240-f610-40b3-a836-8942d740e25f', 'f8bcbe07-5b65-4f03-9cf9-8638083fe7a9']",33,,,,,,,,,,,,,,,,,,Valencia,207,00:35:33.001,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.546034,,,,,,,,,,,,,f57bf8a0-563f-4e74-b0c4-c3e92a42b8cf,1486,,"[37.6, 45.5]",266525,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Shkodran Mustafi,3638.0,Right Center Back,75,Barcelona,217,"['e00a0bf0-bde2-4652-8cb1-40a1b3aac9c3', 'ecc5bad0-c81a-4827-9e4e-f0f546831a44']",38,,,,,,,,,,,,,,,,,,Valencia,207,00:35:38.584,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.112519,,,,,,,,,,,,,8d4bbf78-c6c2-4034-b75d-6e6f043eda23,1503,,"[83.1, 70.3]",266525,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,76,Valencia,207,"['3a33d146-05fd-4874-92a2-a18b8b66af4d', '54c06712-5443-46c3-92f4-754ea9acde7c', '784c58a1-894a-4132-9589-254c3a2ba923']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.172,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.045231,,,,,,,,,,,,,e7ece920-67d8-4817-b7b0-9e4e0d7878c7,1515,,"[66.6, 54.0]",266525,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,77,Barcelona,217,"['9932f0f9-9175-4047-8a1a-e93c26e93aad', 'ae81299e-6d02-4a59-9ea0-a87f17c548e6', 'dccd6a03-05dc-4a16-bdf6-0343e2331004']",10,,,,,,,,,,,,,,,,,,Valencia,207,00:36:10.917,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.698839,,,,,,,,,,,,,2ff2bc6a-d184-4666-a2fa-9512c3de7331,1528,,"[75.7, 57.3]",266525,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,77,Barcelona,217,"['150ba8cf-27b3-47b7-8340-cb273410fb1d', '399b69c2-12fb-42f0-9a42-a49a4ab28bc0', '5d475fae-27be-4f14-ac9b-f680acf61fbb']",20,,,,,,,,,,,,,,,,,,Valencia,207,00:36:20.481,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,3.4265,,,,,,,,,,,,,03627434-6565-459c-b9a4-6bcad246287e,1534,,"[75.7, 65.7]",266525,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,77,Barcelona,217,"['7c1b086a-cb34-4218-9525-e39f923a2665', 'c7571585-e815-496d-bebe-a01acd669fce']",23,,,,,,,,,,,,,,,,,,Valencia,207,00:36:23.945,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.314949,,,,,,,,,,,,,70fa178b-f1e0-449b-9935-11a670320954,1536,,"[105.4, 55.6]",266525,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Center Forward,77,Barcelona,217,"['5725e7fe-f3ce-4402-aec9-7532522bc250', 'a6cf7848-fc00-464d-a8fd-5e04fe23c147', 'd32065d8-88b1-4b6b-85ac-221a1927867c']",28,,,,,,,,,,,,,,,,,,Valencia,207,00:36:28.740,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,,0.851127,,,,,,,,,,,,,fefd8e15-146b-422c-8874-0142d9459cb0,1542,,"[47.7, 10.7]",266525,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,77,Barcelona,217,['68487ad7-08be-4a5c-bf4f-e8fb23a6a551'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:34.089,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.492292,,,,,,,,,,,,,c5ab4cf7-2636-4055-b50b-db83f9e3969b,1554,,"[13.6, 7.6]",266525,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Alfonso Orbán Alegre,27480.0,Left Back,78,Barcelona,217,['bc587430-da66-46b5-8617-78dd8c2218b5'],6,,,,,,,,,,,,,,,,,,Valencia,207,00:37:06.549,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.6025,,,,,,,,,,,,,57bff162-9504-4a39-9500-c192c12d06a7,1558,,"[20.4, 14.8]",266525,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Moreno Machado,5718.0,Left Wing,79,Barcelona,217,['d279eefa-b70c-40e5-87ec-c7e764d4a493'],12,,,,,,,,,,,,,,,,,,Valencia,207,00:37:12.117,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.517333,,,,,,,,,,,,,116f77cd-f558-4822-b094-53972df98700,1561,,"[24.8, 19.9]",266525,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,79,Barcelona,217,,13,,,,,,,,,,,,,,,,,,Valencia,207,00:37:13.692,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,,0.229245,,,,,,,,,,,,,b8fe1b2d-bf0f-4457-82f7-b425e622ed50,1570,,"[94.8, 69.4]",266525,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,80,Valencia,207,"['226e00b8-5f67-4e17-a19f-1805a8c85c32', 'd4f6f31c-1e58-49f3-825b-74a277672c23']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:17.855,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,,0.364857,,,,,,,,,,,,,35ebd8ca-b244-46e4-b3f5-849e681dbacc,1574,,"[76.7, 63.4]",266525,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,80,Valencia,207,"['3f0cb5e2-5575-45d9-873d-2499d5a4e8ea', 'a4887a04-3103-41d2-8f2f-c4a82ed6496d']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:19.051,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.864473,,,,,,,,,,,,,4b537c2c-211b-45b3-90b7-db28a33ce8fc,1580,,"[40.6, 73.6]",266525,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,81,Valencia,207,"['9082ead9-8abc-4bd7-a057-367c04b14ef2', 'f5c8648b-a629-4140-b56a-d4b3c6286e72']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:38.873,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.851718,,,,,,,,,,,,,48301e18-ee66-4963-86c6-b1fc73b75bef,1583,,"[47.6, 71.6]",266525,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,81,Valencia,207,['9082ead9-8abc-4bd7-a057-367c04b14ef2'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:39.738,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,,0.458353,,,,,,,,,,,,,b7c7f43b-cba1-427c-835e-dd4e12e02bc9,1586,,"[61.4, 3.1]",266525,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Alfonso Orbán Alegre,27480.0,Left Back,82,Barcelona,217,,42,,,,,,,,,,,,,,,,,,Valencia,207,00:37:42.216,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.751999,,,,,,,,,,,,,000a8a25-4d8c-4502-8c23-3f02c2cdb98d,1592,,"[55.1, 11.8]",266525,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,83,Barcelona,217,"['0876ec87-778a-49d0-9172-1614be4e21ce', '8020e517-f4a1-42ca-8579-00da2734fdd4']",2,,,,,,,,,,,,,,,,,,Valencia,207,00:38:02.171,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.035836,,,,,,,,,,,,,a672633b-2095-4a87-aad7-2d3f5821e17f,1596,,"[58.2, 4.4]",266525,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,83,Barcelona,217,"['c375c87a-98cc-418d-a577-6bf61ff07ef4', 'e109396e-e16c-4134-9d0b-3e3a1ac07a0a']",3,,,,,,,,,,,,,,,,,,Valencia,207,00:38:03.545,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.6064,,,,,,,,,,,,,e1f76a20-40c0-4547-98cd-772a25ebc2ea,1600,,"[54.9, 2.5]",266525,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Moreno Machado,5718.0,Left Wing,83,Barcelona,217,"['227bf5e9-1a21-4285-9ba5-f39b2247b911', 'e0568e10-dcf2-4498-a680-e44fa9b757e0']",4,,,,,,,,,,,,,,,,,,Valencia,207,00:38:04.853,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,3.5943,,,,,,,,,,,,,441eb9c6-a4ce-4f07-a89f-dc5a93c77f1d,1604,,"[66.6, 7.0]",266525,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,83,Barcelona,217,"['57725d41-f8b1-4292-922c-8fdc781393b0', 'b3d078c3-5041-41b9-96ea-f3b2a330bfea']",7,,,,,,,,,,,,,,,,,,Valencia,207,00:38:07.095,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.471635,,,,,,,,,,,,,913b2599-9141-49eb-832b-69af41df122f,1617,,"[71.7, 54.0]",266525,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,85,Barcelona,217,,37,,,,,,,,,,,,,,,,,,Valencia,207,00:38:37.625,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.524719,,,,,,,,,,,,,3445ac3c-b8b3-421c-8833-d0727200dab7,1632,,"[58.2, 50.9]",266525,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,88,Barcelona,217,"['260d4d0e-4cba-49f4-b044-df0838bd2a22', '576e7a3b-db74-41c4-93a2-159b967e7acb']",11,,,,,,,,,,,,,,,,,,Valencia,207,00:39:11.880,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.794139,,,,,,,,,,,,,9369eba6-0624-4c96-a30c-49d345ec278b,1658,,"[41.7, 74.2]",266525,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Left Center Midfield,89,Valencia,207,['a51bff24-b018-4cc5-8924-facb09b0fabb'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:07.567,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,,0.229495,,,,,,,,,,,,,d077f2f5-da27-401a-b5ba-0dcd3cbadb9a,1671,,"[27.7, 16.8]",266525,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,91,Valencia,207,['f72571f3-7389-4d9c-afb3-f4bcb6637b01'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:39.239,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,,0.970597,,,,,,,,,,,,,03a5f9ab-47b2-483c-93ff-24ad1fb2b354,1675,,"[24.0, 19.8]",266525,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,91,Valencia,207,['ab622264-6b8f-4fa7-8add-883b0227df2a'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:40.245,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.667698,,,,,,,,,,,,,d00d0bf3-3057-4242-84fd-f3d2675b8a92,1689,,"[67.7, 7.6]",266525,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Alfonso Orbán Alegre,27480.0,Left Back,92,Barcelona,217,"['230b2f5d-9154-4a46-b885-f7f237adce64', 'b69f68b6-c63b-460b-857b-271591b30299']",53,,,,,,,,,,,,,,,,,,Valencia,207,00:40:53.183,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.291736,,,,,,,,,,,,,d16c755c-6dcb-4da7-a655-ffbf1bcd2419,1711,,"[36.4, 7.7]",266525,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Moreno Machado,5718.0,Left Wing,93,Barcelona,217,['e4d0b60a-b788-4c64-a3e9-563bdb2982e4'],27,,,,,,,,,,,,,,,,,,Valencia,207,00:41:27.698,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.7705,,,,,,,,,,,,,d135e7e0-804a-4249-b96c-aeb2bfdb2ffa,1721,,"[9.4, 57.4]",266525,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Left Center Back,93,Barcelona,217,['efc62a21-f42d-4d15-b55c-03b90bab65c3'],37,,,,,,,,,,,,,,,,,,Valencia,207,00:41:37.195,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.34577,,,,,,,,,,,,,f3d57cdd-0450-46b4-9be3-6f73f4d08220,1728,,"[20.1, 59.7]",266525,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sofiane Feghouli,18724.0,Right Wing,93,Barcelona,217,['a73c8aac-884f-4adc-9d4a-2baac5a1e272'],42,,,,,,,,,,,,,,,,,,Valencia,207,00:41:42.445,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.84443,,,,,,,,,,,,,aba72ddf-6480-4ac2-9319-60b3dad27154,1739,,"[35.6, 56.8]",266525,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,94,Valencia,207,['3f93ca68-22e3-4793-a957-fc74b3acfcf9'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:12.819,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.549945,,,,,,,,,,,,,bca8c4ab-9e3e-4d1b-b05a-911d23f8f882,1756,,"[41.0, 35.2]",266525,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,95,Barcelona,217,"['0d22cf58-01d3-4be9-ac11-db33811f4064', '95b30c58-6be5-477a-bb72-f4e3c7a77845']",37,,,,,,,,,,,,,,,,,,Valencia,207,00:42:37.811,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.410012,,,,,,,,,,,,,4153b2c1-ac48-4315-9264-46b765e8eda6,1769,,"[35.6, 25.2]",266525,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,95,Barcelona,217,"['8ae4729c-aea8-41bb-b556-2c31ca699379', 'b1e62ae9-cfa5-4025-90c7-e7be3beac67e']",48,,,,,,,,,,,,,,,,,,Valencia,207,00:42:48.349,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.269716,,,,,,,,,,,,,29e12f92-2436-4d24-b753-dde36a1dc7a2,1771,,"[23.5, 40.8]",266525,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,95,Barcelona,217,,49,,,,,,,,,,,,,,,,,,Valencia,207,00:42:49.173,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.228716,,,,,,,,,,,,,cd51192d-4244-4e8a-b3ab-225193cb8f3c,1777,,"[27.5, 35.4]",266525,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,95,Barcelona,217,"['304c6130-1415-4ce8-9a96-463723092bfe', 'b2521371-0a7b-4ad1-bfc9-651a0a54db33']",51,,,,,,,,,,,,,,,,,,Valencia,207,00:42:51.019,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.140379,,,,,,,,,,,,,596dbd95-9e6f-488c-a973-2bc6e8e47cc2,1798,,"[54.3, 52.2]",266525,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,97,Barcelona,217,"['28fe23ef-3e7e-4dde-ab87-854400ad1949', 'cde5818e-ce80-4a41-ac48-67019facb2c0']",35,,,,,,,,,,,,,,,,,,Valencia,207,00:43:35.714,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.080634,,,,,,,,,,,,,1c57513e-8a3a-4d30-91a5-5c9c6ac74c37,1803,,"[44.7, 36.6]",266525,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,97,Barcelona,217,"['4af4a3c7-2dc6-435c-9015-17d9a0922dcd', 'e1648d67-4c16-4fd5-b714-e3adb6ea9560']",40,,,,,,,,,,,,,,,,,,Valencia,207,00:43:40.133,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.413656,,,,,,,,,,,,,f262cfc9-3249-4f5b-b144-3b7bc35925dd,1806,,"[47.2, 32.9]",266525,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,97,Barcelona,217,['e1648d67-4c16-4fd5-b714-e3adb6ea9560'],41,,,,,,,,,,,,,,,,,,Valencia,207,00:43:41.277,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,3.84074,,,,,,,,,,,,,d3927897-ca10-44fb-bd83-e478d915c1f3,1807,,"[35.8, 29.2]",266525,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,97,Barcelona,217,,42,,,,,,,,,,,,,,,,,,Valencia,207,00:43:42.357,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.11195,,,,,,,,,,,,,5c26d2fe-d1b9-479a-b2a3-3632a54c1fb0,1814,,"[39.5, 54.8]",266525,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,97,Barcelona,217,"['7ca479c3-847b-4384-a5e1-b6e89458df11', 'e7e494bf-d4b6-4ede-9571-ee84f51dbf9b']",51,,,,,,,,,,,,,,,,,,Valencia,207,00:43:51.442,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.234489,,,,,,,,,,,,,23df00f1-4c95-4142-a853-786cc4df10d9,1830,,"[10.7, 61.0]",266525,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,97,Barcelona,217,['39b52d1d-5635-4dd6-a175-591b4b3326e7'],5,,,,,,,,,,,,,,,,,,Valencia,207,00:44:05.902,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.793178,,,,,,,,,,,,,cdfcdd94-59c9-422b-9bb3-c253534cc65c,1854,,"[67.4, 10.9]",266525,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rodrigo Moreno Machado,5718.0,Left Wing,99,Barcelona,217,"['715ae163-97f8-454a-91c1-ff13ea409013', '96cb9875-51c9-48a3-b9ce-e580d8f2b1dc']",6,,,,,,,,,,,,,,,,,,Valencia,207,00:00:06.636,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.874363,,,,,,,,,,,,,0b7bf3be-9a55-490d-9884-a158d9225a90,1856,,"[66.3, 32.7]",266525,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Parejo Muñoz,6595.0,Right Center Midfield,99,Barcelona,217,"['fc56c88a-75f1-45ce-bacb-deb96e5c08c5', 'ff5fd682-693c-46f7-89e4-9e514af91fa7']",7,,,,,,,,,,,,,,,,,,Valencia,207,00:00:07.521,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.825613,,,,,,,,,,,,,59028cb4-ca56-439d-ae6e-d389ceb59ee6,1871,,"[96.1, 58.1]",266525,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Parejo Muñoz,6595.0,Right Center Midfield,99,Barcelona,217,"['5d07a791-121c-46d1-9254-789533452ff2', 'a4560427-236b-4342-beb9-16fb92a76247']",18,,,,,,,,,,,,,,,,,,Valencia,207,00:00:18.866,Pressure,,2014/2015
