ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.368958,,,,,,,,,,,,,,55e79aff-2946-41e6-9c4e-0a91dae5a22a,3399,,"[108.4, 45.1]",70309,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Álvaro González Soberón,6762.0,Left Center Back,131,Real Zaragoza,395,"['c109a36e-9543-4be5-8382-4b4422019a57', 'e7486d60-82dc-4589-9854-7b8f0e343397']",20,True,Head,,"[120.0, 49.3, 0.9]",,"[{'location': [105.5, 19.0], 'player': {'id': 27197, 'name': 'Lucas Antonio Wílchez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [118.8, 39.9], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.5, 49.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 56.6], 'player': {'id': 24578, 'name': 'Francisco Montañés Claverías'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.2, 51.7], 'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.9, 22.6], 'player': {'id': 26522, 'name': 'Carlos Reina Aranda'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.5, 22.6], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.3, 35.6], 'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 30.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.9, 44.8], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.5, 45.0], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",67950b00-e810-40ad-812b-4ef718295339,,Off T,0.062461115,Normal,Open Play,,,,,,Real Zaragoza,395,00:25:20.965,Shot,True,2012/2013
,,,,,,,,,,,,,,0.1631,,,,,,,,,,,,,,dbf2d5a1-1817-4fb4-8a79-381e9de3bac0,3481,,"[108.7, 38.8]",70309,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,136,Real Zaragoza,395,"['7ea96202-a152-4269-82de-39a3085c25b7', 'c09a7031-a46f-4ae7-adb2-756c259f3462', 'f91e3dda-b2f3-48d2-b88b-b38896584469']",10,,Right Foot,,"[109.9, 38.8]",,"[{'location': [110.2, 38.2], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.8, 39.8], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.5, 41.6], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 57.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.4, 45.3], 'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.6, 39.5], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 50.9], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.8, 46.4], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.2, 22.5], 'player': {'id': 26429, 'name': 'Javier Paredes Arango'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.0, 31.2], 'player': {'id': 27197, 'name': 'Lucas Antonio Wílchez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [115.8, 41.5], 'player': {'id': 26522, 'name': 'Carlos Reina Aranda'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Blocked,0.091361,Normal,Open Play,,,,,,Real Zaragoza,395,00:27:10.225,Shot,True,2012/2013
,,,,,,,,,,,,,,0.3742,,,,,,,,,,,,,,2b46bf8d-5a4c-4ea9-84b7-03e8b7b453cb,3499,,"[101.9, 28.0]",70309,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hélder Manuel Marques Postiga,20011.0,Center Attacking Midfield,137,Real Zaragoza,395,"['a71562fb-d683-492d-bafd-219ae10ff9c8', 'db5d033f-659e-4972-90e7-3b496e5dcb9e', 'fad4440b-9f1c-4b71-9548-42739f4d00e9']",16,,Right Foot,,"[107.2, 31.3]",,"[{'location': [108.5, 18.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.1, 27.8], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.3, 29.8], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.7, 31.7], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 41.2], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.8, 40.4], 'player': {'id': 26234, 'name': 'Antonio Galdeano Benítez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [118.7, 38.3], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.6, 30.7], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.6, 40.0], 'player': {'id': 10815, 'name': 'Ádám Pintér'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.5, 46.6], 'player': {'id': 27199, 'name': 'Raúl Goni Bayo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.9, 43.5], 'player': {'id': 26522, 'name': 'Carlos Reina Aranda'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.7, 51.2], 'player': {'id': 24578, 'name': 'Francisco Montañés Claverías'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.6, 12.6], 'player': {'id': 27197, 'name': 'Lucas Antonio Wílchez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.1, 33.2], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.0, 57.8], 'player': {'id': 6658, 'name': 'Cristian Tello Herrera'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.5, 40.0], 'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",4c7d2b59-428c-4f2d-82de-79181f69144a,,Blocked,0.042376082,Normal,Open Play,,,,,,Real Zaragoza,395,00:28:16.292,Shot,True,2012/2013
,,,,,,,,,,,,,,0.028,,,,,,,,,,,,,,92c57096-b577-48aa-a86e-edd38ec2845c,3505,,"[115.5, 32.2]",70309,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Álvaro González Soberón,6762.0,Left Center Back,138,Real Zaragoza,395,"['bda2500c-feb9-4b02-92b0-72379b6b616c', 'ee2e0774-a157-45a4-a209-6013c0e8dd52', 'f5713b89-a0c7-427b-b887-9b116abf8130']",42,True,Head,,"[116.4, 33.0]",,"[{'location': [119.2, 37.5], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.1, 39.1], 'player': {'id': 26522, 'name': 'Carlos Reina Aranda'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.8, 39.8], 'player': {'id': 27199, 'name': 'Raúl Goni Bayo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.5, 36.7], 'player': {'id': 10815, 'name': 'Ádám Pintér'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.8, 45.9], 'player': {'id': 20011, 'name': 'Hélder Manuel Marques Postiga'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.1, 36.7], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.5, 44.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.9, 40.8], 'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.6, 39.9], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.7, 35.6], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.3, 32.9], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.6, 31.4], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [120.0, 1.6], 'player': {'id': 24578, 'name': 'Francisco Montañés Claverías'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",e45cb22f-3ace-478f-b1e0-7f22c14dc737,,Blocked,0.07149486,Normal,Open Play,,,,,,Real Zaragoza,395,00:28:42.930,Shot,True,2012/2013
,,,,,,,,,,,,,,0.910093,,,,,,,,,,,,,,231a5203-1e89-4fcc-8dea-7475a87d207f,3513,,"[113.7, 44.0]",70309,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hélder Manuel Marques Postiga,20011.0,Center Attacking Midfield,139,Real Zaragoza,395,"['ba09a6b5-1ddc-4ae1-a3e0-6ea97a0aa96e', 'd0757106-4f43-4d21-8166-6e85e91e412a']",55,True,Head,,"[120.0, 36.1, 6.0]",,"[{'location': [116.4, 39.9], 'player': {'id': 27199, 'name': 'Raúl Goni Bayo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.9, 44.3], 'player': {'id': 26522, 'name': 'Carlos Reina Aranda'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.6, 38.5], 'player': {'id': 10815, 'name': 'Ádám Pintér'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.3, 30.9], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [119.2, 40.6], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.5, 44.1], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.1, 39.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 16.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.2, 21.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.5, 29.9], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.1, 42.3], 'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.9, 37.4], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.9, 40.7], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",13d2967b-8d54-4afd-b977-d372d707c1cc,,Off T,0.102611914,Normal,Open Play,,,,,,Real Zaragoza,395,00:28:55.868,Shot,True,2012/2013
,,,,,,,,,,,,,,1.029401,,,,,,,,,,,,,,f69a1c99-2170-42ad-adce-f702919db629,3714,,"[104.2, 23.8]",70309,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,151,Barcelona,217,"['06f2ebcc-4aad-48cf-b4c0-c1d939e0f6a0', '24ee576b-3a7b-4e25-9f8c-17c1836a97e6']",15,,Right Foot,,"[120.0, 43.0, 2.8]",,"[{'location': [102.8, 52.3], 'player': {'id': 27197, 'name': 'Lucas Antonio Wílchez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.0, 23.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.4, 36.1], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.0, 36.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.7, 30.9], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.4, 44.6], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.5, 54.3], 'player': {'id': 6658, 'name': 'Cristian Tello Herrera'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.2, 38.3], 'player': {'id': 6571, 'name': 'Roberto Jiménez Gago'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 30.9], 'player': {'id': 25920, 'name': 'Jose María Movilla Cubero'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 27.5], 'player': {'id': 24578, 'name': 'Francisco Montañés Claverías'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.8, 25.3], 'player': {'id': 27199, 'name': 'Raúl Goni Bayo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.3, 31.0], 'player': {'id': 10815, 'name': 'Ádám Pintér'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 37.6], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 44.7], 'player': {'id': 26429, 'name': 'Javier Paredes Arango'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",eecbf57b-b46e-4567-8d4c-4bb6e928e2df,,Post,0.029604958,Normal,Open Play,,,,,,Barcelona,217,00:34:15.926,Shot,True,2012/2013
,,,,,,,,,,,,,,0.1313,,,,,,,,,,,,,,58d2bad9-6e65-4490-93c8-74735a7fa3ba,4117,,"[97.4, 25.5]",70309,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Montañés Claverías,24578.0,Right Midfield,164,Real Zaragoza,395,"['74537771-705e-44b1-85aa-b27da736f60f', 'e982da64-8ee1-4599-bfab-fbd4141317e2']",28,,Left Foot,,"[100.1, 26.8]",,"[{'location': [104.0, 22.5], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.4, 27.2], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.3, 29.9], 'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [88.8, 40.3], 'player': {'id': 25920, 'name': 'Jose María Movilla Cubero'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.4, 19.6], 'player': {'id': 27197, 'name': 'Lucas Antonio Wílchez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.5, 43.0], 'player': {'id': 20011, 'name': 'Hélder Manuel Marques Postiga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.5, 46.5], 'player': {'id': 27195, 'name': 'Stefan Babović'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.2, 37.7], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.6, 49.6], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.6, 46.8], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.4, 39.8], 'player': {'id': 7068, 'name': 'Marc Bartra Aregall'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 47.5], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.1, 26.8], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",97c2e767-4248-4228-b371-8e48a2b72198,,Blocked,0.020939792,Normal,Open Play,,,,,,Real Zaragoza,395,00:42:28.344,Shot,,2012/2013
,,,,,,,,,,,,,,0.0,,,,,,,,"[2.3, 41.1]",,Set,,,Shot Faced,6fd1e1a2-4b13-4bca-a5f8-27cc18ea9558,111,,"[2.3, 41.1]",70309,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Jiménez Gago,6571.0,Goalkeeper,4,Barcelona,217,['fe367cd3-abfd-42f6-8cdb-cf2197bbce7e'],41,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:41.139,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,0.0,,,,,,,,"[0.9, 43.7]",,Set,,,Shot Faced,9a0e1237-76fb-4a14-9f50-afa84936c72b,454,,"[0.9, 43.7]",70309,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Roberto Jiménez Gago,6571.0,Goalkeeper,15,Barcelona,217,['89fae0ec-4650-4b2f-b7d5-73332e2d7658'],12,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:08:12.721,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,0.0,,,,,,,,"[1.6, 42.5]",,Set,,,Shot Faced,50a75c0e-8183-46e7-909e-49e269fb5cac,458,,"[1.6, 42.5]",70309,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Roberto Jiménez Gago,6571.0,Goalkeeper,15,Barcelona,217,['890c027b-5c4b-44f2-a0eb-7d6ea0158aec'],15,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:08:15.309,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,,Standing,Goal Conceded,4892ea68-e8db-4ba6-bc57-7adede4743e9,826,,"[5.5, 41.9]",70309,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Jiménez Gago,6571.0,Goalkeeper,27,Barcelona,217,['a47a9f43-2f7d-47e7-8691-0052121d0a79'],9,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:15:09.181,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,0.0,,,,,,,,"[1.1, 40.5]",,Moving,,,Shot Faced,ea648d14-936f-40ad-9c90-672e666d540d,1102,,"[1.1, 40.5]",70309,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,36,Real Zaragoza,395,['e15cf6bc-611e-4ee0-a281-43825ee0089d'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:53.769,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,0.0,,,,,,,,"[1.1, 41.2]",,Set,,,Shot Faced,10951f86-2e12-449a-a811-05586fa6edc7,1108,,"[1.1, 41.2]",70309,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Víctor Valdés Arribas,20176.0,Goalkeeper,37,Real Zaragoza,395,['f6a2a331-f591-42b4-88c2-398580498ba7'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:29.290,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,,Diving,Goal Conceded,f0a84905-d20e-4018-81f2-59061ffa0d9b,1119,,"[1.1, 39.4]",70309,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,39,Barcelona,217,['c23e4a84-e3e8-4c93-9bef-32f06ac00bbd'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:06.959,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,0.0,,,,,,,,,Success Out,,True,,Smother,aa37a3f0-c712-40c8-8ba8-6cb8ded90ee6,1232,,"[20.7, 40.6]",70309,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Jiménez Gago,6571.0,Goalkeeper,45,Barcelona,217,['481c4c2b-e1c1-4137-8e80-cf94f841aba2'],11,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:26:11.371,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,,Standing,Goal Conceded,db1e5242-e9b9-4676-ac5c-e59e06749fc8,1292,,"[1.1, 42.3]",70309,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Jiménez Gago,6571.0,Goalkeeper,49,Real Zaragoza,395,['c3fa5a4a-eb98-45df-8b70-f98a90e6e428'],34,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:27:34.299,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,0.0,,,,,,,,"[1.8, 36.7]",,Set,,,Shot Faced,de113a54-91f4-4a46-9f1a-5dc55dc09075,1379,,"[1.8, 36.7]",70309,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,54,Real Zaragoza,395,['7de9d3b3-ba1f-4755-a33b-14932450fab1'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:45.917,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,0.0,,,,,,,,"[1.6, 28.8]",,Set,,,Shot Faced,10c2114c-b6a9-4185-bd98-8dc9830c119e,1466,,"[1.6, 28.8]",70309,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Jiménez Gago,6571.0,Goalkeeper,57,Barcelona,217,['bdf49505-14ba-4f23-a5a2-1e2579066654'],11,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:31:11.682,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,0.0,,,,,,,,"[1.6, 38.4]",,Set,,,Shot Faced,a69f5f39-c727-4ca6-9e94-78d5f45cac86,1955,,"[1.6, 38.4]",70309,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,73,Real Zaragoza,395,['a8c783f7-612e-4273-a98b-6a8407428f47'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:23.345,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,,Collected,94c24919-df8e-4861-8023-c4642a20fb5f,2462,,"[7.8, 39.2]",70309,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,92,Barcelona,217,['7a61c42a-ee7e-4307-8540-559762e8c38a'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.831,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,,Collected,45f67fc3-710c-44fa-bf51-44f6f6968e89,2530,,"[4.8, 39.2]",70309,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,94,Barcelona,217,['9d3f7dd8-8d1a-48f2-9ae5-a0e591f327a9'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.880,Goal Keeper,,2012/2013
