bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,True,,,,,,0.490986,,,,,,,,,,,,,,,,,6ded1892-cfde-4847-938d-652f4cfffe8d,2977,,"[75.0, 67.5]",69174,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Joan Verdú Fernández,26211.0,Right Defensive Midfield,183,Barcelona,217,['a2f06319-586f-4148-836c-9c9213901aaa'],50,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:50.447,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.651014,,,,,,,,,,,,,,,,,40e837d7-d7a1-469f-95f3-84bca760aede,2978,,"[72.0, 67.5]",69174,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,183,Barcelona,217,,52,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:52.860,Pressure,,2006/2007
,,,,,,,,,,,,True,,,,,,0.497282,,,,,,,,,,,,,,,,,4bbbccde-db17-4453-a62b-3dad29eb1284,2985,,"[77.9, 14.0]",69174,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,184,RC Deportivo La Coruña,219,['f04d0904-626d-41e3-b67a-483dacb585c3'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:56.876,Pressure,,2006/2007
,,,,,,,,,,,,True,,,,,,0.59876,,,,,,,,,,,,,,,,,f24709e1-835e-4503-a87d-d22b5f660704,2986,,"[77.9, 10.3]",69174,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,184,RC Deportivo La Coruña,219,,58,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:58.690,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,1.079196,,,,,,,,,,,,,,,,,8eb02da1-3340-4ebe-b63a-32d07508469e,3014,,"[23.8, 7.2]",69174,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,184,RC Deportivo La Coruña,219,"['3b5f09ea-0b65-49c7-b67e-bf1ae891059f', '423b9500-5fd7-499d-b738-159392d29667', '6a819e56-6e18-4cc0-a1d8-c5a068aec867']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:25.393,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.455735,,,,,,,,,,,,,,,,,57415dcb-f0f2-4be3-b454-0bd11788e956,3028,,"[34.6, 17.6]",69174,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joan Capdevila Méndez,20134.0,Left Back,185,Barcelona,217,,5,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:05.256,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.838808,,,,,,,,,,,,,,,,,e2855a26-f36a-4b11-8c3c-a2aa22bc2f49,3037,,"[21.1, 14.5]",69174,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joan Capdevila Méndez,20134.0,Left Back,185,Barcelona,217,['7dceebd0-2b12-43d0-bb92-5c5151357b0c'],9,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:09.219,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,1.515028,,,,,,,,,,,,,,,,,24fd4a20-0abd-41c0-8388-b0c9990da2e4,3048,,"[14.1, 60.1]",69174,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Álvaro Arbeloa Coca,20215.0,Right Back,185,Barcelona,217,"['76c5577b-1960-460d-85b3-3ea47dbf2063', 'f76a7723-6fb1-4021-829f-5a5438cf3ec3']",20,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:20.552,Pressure,,2006/2007
,,,,,,,,,,,,True,,,,,,1.736793,,,,,,,,,,,,,,,,,5dab3aa1-3e0a-4dd8-ab0d-8369cfa99272,3067,,"[66.3, 22.5]",69174,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joan Capdevila Méndez,20134.0,Left Back,186,RC Deportivo La Coruña,219,"['1c8f85a5-906e-4aa0-9947-881eb734286d', 'cb2fc89a-d78f-4fb3-95d3-7b1c979a9a62']",8,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:08.378,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,1.303969,,,,,,,,,,,,,,,,,35af5166-6ea1-4bfd-ac61-1067aaf8199f,3075,,"[65.4, 53.0]",69174,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ludovic Giuly,25878.0,Right Wing,186,RC Deportivo La Coruña,219,['41c5b0c2-7248-4adf-ac16-3d4ba5404eac'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:13.881,Pressure,,2006/2007
,,,,,,,,,,,,True,,,,,,0.956325,,,,,,,,,,,,,,,,,5961dd4a-89c2-4c9c-a409-cf5569cd73b5,3086,,"[107.1, 42.0]",69174,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cristian Hidalgo González,26212.0,Left Wing,186,RC Deportivo La Coruña,219,['4f40c36f-4219-455b-a420-9a74d5ad851c'],25,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:25.754,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.586724,,,,,,,,,,,,,,,,,def06f01-3b9e-403f-b37d-55575c18f8f4,3091,,"[31.6, 27.7]",69174,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,187,RC Deportivo La Coruña,219,"['34082fbd-0ccb-4efe-919a-e649e8c7b3eb', 'f66db711-394f-4422-901d-14faea02b1e0']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:36.579,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,1.941161,,,,,,,,,,,,,,,,,a90c8282-aeff-4772-8677-791f1fd985a8,3102,,"[58.6, 37.2]",69174,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,188,Barcelona,217,['366177b3-e814-4cc2-981f-15df6e82d771'],44,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:44.698,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.823232,,,,,,,,,,,,,,,,,da21648b-86db-4173-aa96-eeb6f7b71aee,3106,,"[31.0, 15.5]",69174,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Capdevila Méndez,20134.0,Left Back,188,Barcelona,217,"['987ac718-640e-4e4d-a091-91b006cf8553', '99af16c3-182f-4d41-bc91-b8c5737d886b']",51,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:51.495,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.703443,,,,,,,,,,,,,,,,,705d4318-f1a2-43d0-98b1-21523be45f62,3120,,"[34.7, 25.3]",69174,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Hidalgo González,26212.0,Left Wing,188,Barcelona,217,['dae21c8c-0272-4b00-98f9-24eb8410495a'],59,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:59.310,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.561768,,,,,,,,,,,,,,,,,e698f181-436e-4dba-b793-844116828b4c,3125,,"[20.5, 42.9]",69174,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Arbeloa Coca,20215.0,Right Back,188,Barcelona,217,"['43cd941a-3914-42df-8bcc-7561419eeb73', 'cf848c29-f574-48e9-87cd-abde7516aa2c']",2,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:02.469,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,1.318473,,,,,,,,,,,,,,,,,82ad2616-39ce-4be6-bf7d-113c08bafc9f,3138,,"[16.1, 56.0]",69174,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Larry Estoyanoff Poggio,25947.0,Right Wing,188,Barcelona,217,"['5327eb9d-5987-4f34-9d8f-504fb46211af', '7a60b4e1-b6d6-4fff-b1d3-416ed6eb9c91', 'b8ea889c-beb7-48f4-921e-1df1bb60bdc6', 'ed58c473-5b5c-47a0-ac9c-a677232c42b3']",13,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:13.393,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.697268,,,,,,,,,,,,,,,,,2091d77a-2bd3-45e6-bccc-d971064cc0dc,3166,,"[34.7, 49.2]",69174,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,190,RC Deportivo La Coruña,219,"['aef4951d-1c5a-4690-9520-8ab94225a5b1', 'cd167aa8-c91d-4000-9ee3-4aca6ddc477b']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:16.467,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.476613,,,,,,,,,,,,,,,,,3c12e26e-e95b-466b-9c7d-c7e7ba84c1d8,3177,,"[28.2, 59.1]",69174,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Oleguer Presas Renom,25873.0,Left Center Back,192,RC Deportivo La Coruña,219,['251d0721-26f6-4080-ae71-55219aa5a526'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:20.243,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.780365,,,,,,,,,,,,,,,,,3c9eb6be-2722-4fa8-9e37-2fdfa5c257d6,3203,,"[75.4, 64.7]",69174,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Larry Estoyanoff Poggio,25947.0,Right Wing,194,Barcelona,217,"['44cc7c46-da41-4d8c-84f7-1e5776855241', 'a87f8f9a-aada-45b3-ae60-2e4eb7cb149b']",14,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:14.147,Pressure,,2006/2007
,,,,,,,,,,,,True,,,,,,0.842974,,,,,,,,,,,,,,,,,cd68ec59-6f4d-45c6-a1df-590788fff8d8,3209,,"[37.4, 32.8]",69174,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,194,Barcelona,217,['64d0089b-ecb1-490c-a146-f847f9c4dea7'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:16.458,Pressure,,2006/2007
,,,,,,,,,,,,True,,,,,,0.669473,,,,,,,,,,,,,,,,,cc1d8bd0-ca84-4ea7-adc4-15ba515aece9,3210,,"[27.5, 42.9]",69174,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,194,Barcelona,217,,18,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:18.944,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,1.263339,,,,,,,,,,,,,,,,,5c65b4fb-bdf1-44cc-8346-cc6e8c37ff8e,3213,,"[92.5, 40.7]",69174,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Javier Arizmendi de Lucas,26217.0,Center Attacking Midfield,194,Barcelona,217,"['04bee5c5-bcaf-4916-bbf6-f44adda4e23c', 'e892a371-66cc-435b-b5f6-c7983410b8bf']",20,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:20.220,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.46635,,,,,,,,,,,,,,,,,b4e1dc8a-3f79-4c1a-a6ce-0dd40fcf28ba,3226,,"[76.2, 60.5]",69174,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,194,Barcelona,217,"['0ca7bc0d-980e-430f-96ee-ded3f0f511d4', 'dbb75ccb-1c3f-4a22-97bc-8f31fd271aad', 'f1b4174b-f28f-407f-b9b9-1eae0d4cdd70']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:42.531,Pressure,,2006/2007
,,,,,,,,,,,,True,,,,,,1.897599,,,,,,,,,,,,,,,,,d6318427-a516-4989-bce8-d352b5109d24,3232,,"[78.8, 70.7]",69174,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,194,Barcelona,217,['c5a1d402-e504-46f4-84c9-5c72cf444de2'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:45.231,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.552212,,,,,,,,,,,,,,,,,c32ed54b-90cd-43da-9252-d6b040f01046,3251,,"[54.5, 38.0]",69174,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,196,RC Deportivo La Coruña,219,"['7a006d9a-ebb5-4a47-b04b-5a427436981a', 'a2b1799f-4cef-4b45-b17e-008c5c2b7471']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:31.555,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,1.036724,,,,,,,,,,,,,,,,,eb6f2df4-095d-48ac-bd57-55a723c99d82,3261,,"[37.9, 65.5]",69174,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ludovic Giuly,25878.0,Right Wing,196,RC Deportivo La Coruña,219,['ca055577-e145-432f-ae3e-bf00787e2ceb'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:39.128,Pressure,,2006/2007
,,,,,,,,,,,,True,,,,,,0.820036,,,,,,,,,,,,,,,,,a5fc6fa0-5051-467a-a4ce-9683511358c9,3272,,"[61.5, 42.2]",69174,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Arbeloa Coca,20215.0,Right Back,197,Barcelona,217,,48,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:48.493,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.424122,,,,,,,,,,,,,,,,,abe11a83-2882-437f-bd0b-537c7457bfca,3275,,"[62.1, 33.1]",69174,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,197,Barcelona,217,['57e4650f-a64b-44cc-a499-16ffa4e03fc8'],50,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:50.540,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,2.678407,,,,,,,,,,,,,,,,,24275c15-c26e-4b1a-8556-6ab2736fe6e8,3284,,"[41.9, 17.3]",69174,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,197,Barcelona,217,['2a487312-beed-4ec7-96f6-bcc68ed51efa'],57,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:57.804,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.444226,,,,,,,,,,,,,,,,,666a08e4-f59e-43ef-a7a5-7736685d6e12,3285,,"[44.6, 20.3]",69174,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Hidalgo González,26212.0,Left Wing,197,Barcelona,217,,2,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:02.706,Pressure,,2006/2007
,,,,,,,,,,,,True,,,,,,0.402671,,,,,,,,,,,,,,,,,fe37a433-c004-4758-89cc-86f573ea4e66,3290,,"[83.0, 58.6]",69174,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,198,RC Deportivo La Coruña,219,"['2c691d0f-06d1-4afd-a406-f806777a0b3e', '5022cce7-a9a3-4b41-b3cb-5533f8d698f8']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:04.695,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,2.677085,,,,,,,,,,,,,,,,,9025e47d-4ae4-49eb-8700-a5ac859cfacf,3300,,"[84.6, 72.8]",69174,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,198,RC Deportivo La Coruña,219,['d670f36b-0662-479c-a443-a3039219d994'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:09.534,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.866255,,,,,,,,,,,,,,,,,283398a2-9e2a-4add-b977-f59cf8b5ab35,3310,,"[41.0, 34.0]",69174,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Javier Arizmendi de Lucas,26217.0,Center Attacking Midfield,199,Barcelona,217,['9018f259-ca58-41d9-8074-313dc20dbbfa'],22,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:22.811,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.718703,,,,,,,,,,,,,,,,,90183019-923d-4ff2-8e8c-4e81ca1dec02,3314,,"[18.5, 24.6]",69174,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Capdevila Méndez,20134.0,Left Back,199,Barcelona,217,['b9a0cac4-d288-48c1-8a61-9638dd1b8c11'],25,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:25.336,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.493598,,,,,,,,,,,,,,,,,beb4c882-d098-4087-9589-a634c1c5ae60,3324,,"[9.1, 24.6]",69174,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Delgado Moreno,26492.0,Left Center Back,199,Barcelona,217,,30,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:30.610,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,1.097896,,,,,,,,,,,,,,,,,191e1b8e-34e3-4867-9eb4-3f15ce403de1,3343,,"[70.1, 11.5]",69174,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,200,RC Deportivo La Coruña,219,,7,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:07.511,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,,0.633958,,,,,,,,,,,,,,,,,9992c7c1-514e-4a6d-a9fc-4f5eef77bda9,3352,,"[39.5, 24.8]",69174,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,200,RC Deportivo La Coruña,219,['def83a0d-18ee-4691-8a5f-9d92845b07f4'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:15.629,Pressure,,2006/2007
,,,,,,,,,,,,True,,,,,,0.980116,,,,,,,,,,,,,,,,,a43a2b11-b1ee-4003-ad1a-65a217dbbad1,3360,,"[74.5, 55.7]",69174,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Right Defensive Midfield,201,Barcelona,217,['55140b59-30a8-40f2-beeb-426a57ada30f'],19,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:19.130,Pressure,,2006/2007
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,4b036f86-d8f9-424e-8da5-963574e6fb6c,31,,"[32.0, 57.5]",69174,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rafael Márquez Álvarez,5558.0,Right Center Back,2,Barcelona,217,['791703c8-19ec-4773-a80a-319f6409f85a'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.510,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,5d2a14f6-2f17-45a5-b13e-8bdf26a8ee52,33,,"[87.9, 8.0]",69174,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Sánchez Rico Soto,26055.0,Center Forward,3,RC Deportivo La Coruña,219,['ab6acc43-170e-4ae1-9d51-193d1d54293e'],24,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:24.053,Ball Recovery,True,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,699c0406-3f31-48f1-9a4c-ef32c732c170,50,,"[1.5, 34.4]",69174,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,4,Barcelona,217,,37,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.154,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,9fef398e-151a-4d6c-90d9-f5b50076909d,94,,"[51.8, 67.7]",69174,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio González Soriano,26206.0,Right Defensive Midfield,5,RC Deportivo La Coruña,219,['daa2871f-c1ec-4940-8075-ecf408ad4cd9'],39,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:39.419,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,48688886-4e41-46ee-9f6e-013e11838d26,175,,"[56.3, 51.7]",69174,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joan Verdú Fernández,26211.0,Center Attacking Midfield,10,Barcelona,217,['a9ff0c05-b2dc-43a9-b198-51cde5bdc874'],14,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:14.465,Ball Recovery,True,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,db149adb-9331-4c8b-a427-838b54a528c8,187,,"[67.5, 23.0]",69174,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristian Hidalgo González,26212.0,Left Wing,11,RC Deportivo La Coruña,219,,32,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:32.132,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,d93ae3de-c9c1-4948-9846-ca78ebc0c9f6,263,,"[50.2, 52.0]",69174,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,16,Barcelona,217,['aa23438b-b1ea-45cb-8d85-5473148dd64e'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.749,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,a00b7e24-7bef-467d-8278-5d5ef09864a2,279,,"[47.0, 14.8]",69174,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Hidalgo González,26212.0,Left Wing,17,RC Deportivo La Coruña,219,['882aef57-a2bc-4ea7-93dd-9496a9198760'],1,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:01.866,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,43eee52e-e252-4896-bf40-2378d5c7dcfb,305,,"[87.4, 3.2]",69174,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iván Sánchez Rico Soto,26055.0,Center Forward,18,RC Deportivo La Coruña,219,['966e5e97-c83a-4355-8a80-13ce053f4893'],32,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:32.517,Ball Recovery,True,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0344b41c-08df-4e5f-9511-235132c72bda,349,,"[56.3, 44.3]",69174,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Defensive Midfield,22,RC Deportivo La Coruña,219,,20,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:08:20.290,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,36d60cea-729a-467c-a07d-5efe042e08a5,401,,"[23.7, 54.5]",69174,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,25,Barcelona,217,['127615b9-0aba-4089-a398-a24f6d283473'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:30.384,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,82830ee4-3b48-41ed-9dfb-c293251b4242,439,,"[45.9, 54.8]",69174,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Andrés Iniesta Luján,5216.0,Right Center Midfield,28,Barcelona,217,['26d6b1dc-1554-43e6-be13-f44df73637e5'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:25.496,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,7f30c269-ef0b-41d6-8489-2a35e893572c,501,,"[32.8, 55.8]",69174,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,31,Barcelona,217,['a65d177f-c72e-4bcf-b37a-4c77854a7f19'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:00.159,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,e64db742-a605-4d34-acc7-bac99e7d4fba,544,,"[40.5, 37.6]",69174,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,35,Barcelona,217,['6670a1d0-21f6-4f02-9cec-3f251a9367f0'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:37.236,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,cc70891f-622a-4950-a065-a5a28d5ceba7,568,,"[66.9, 23.5]",69174,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,35,Barcelona,217,['1ef3ed2b-1311-4b95-ac76-bbf97dbdadd1'],0,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:00.650,Ball Recovery,,2006/2007
