bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.328327,,,,,,,,,,,,,f202726a-a845-4a99-9c4c-5d61ad583fcb,97,,"[36.0, 62.4]",68325,2,,,,,-1.5633615,,Right Foot,,,,"[36.2, 35.5]",,Ground Pass,,26.900743,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,12,Barcelona,217,['28d987c6-2fa1-48c2-9a5e-c8f756dd44d4'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.519,Pass,,2005/2006
,,,,,,,,,,,,,,,1.86283,,,,,,,,,,,,,2131bce9-bcd1-45ee-9064-05df763609a5,100,,"[36.2, 35.5]",68325,2,,,,,-1.5067332,,Right Foot,,,,"[37.9, 9.0]",,Ground Pass,,26.554472,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,['fdd74225-f473-4904-9cfe-77d2fe579a7b'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.142,Pass,,2005/2006
,,,,,,,,,,,,,,,2.092091,,,,,,,,,,,,,c8167dc3-e94e-4512-a9ec-19110d5fcd34,104,,"[39.1, 11.5]",68325,2,,,,,2.5192363,,Left Foot,,,,"[12.2, 30.8]",,Ground Pass,,33.107403,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,12,Barcelona,217,"['2c2f653e-0bc3-44dc-bf61-9f6f18bf16b4', '2ea0f865-1b52-43e8-a581-d38c589d01bc']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.160,Pass,True,2005/2006
,,,,,,,,,,,,,,,1.649586,,,,,,,,,,,,,3581c642-c696-42e2-a4cf-52a5bc4e0019,107,,"[12.7, 35.3]",68325,2,,,,,1.0655061,,Right Foot,,,,"[25.7, 58.8]",,Ground Pass,,26.856098,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,12,Barcelona,217,['09492509-cfb6-42f7-97f7-c3a5488bd4e2'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.053,Pass,,2005/2006
,,,,,,,,,,,,,,,3.009978,,,,,,,,,,,,,c7991f9f-ed7b-49fe-9c82-13353f235c96,110,,"[34.1, 62.4]",68325,2,,,,,-0.2727879,,Right Foot,,,,"[84.5, 48.3]",,High Pass,,52.33517,,,,Mark van Bommel,19296.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,['94dd9806-bc8a-4b4d-b80a-0d282b768016'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.938,Pass,,2005/2006
,,,,,,,,,,,,,,,3.13443,,,,,,,,,,,,,ffe77100-c020-467d-9053-aaba4e3431ab,112,,"[84.1, 49.1]",68325,3,,,,,0.0,,Head,,,,"[112.7, 49.1]",,High Pass,,28.6,,Incomplete,,,,,,,,,,1,From Free Kick,Mark van Bommel,19296.0,Right Center Midfield,12,Barcelona,217,['3898151e-7c63-4513-861b-e4acfc5023a9'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.963,Pass,,2005/2006
,,,,,,,,,,,,,,,2.243375,,,,,,,,,,,,,e6420f6a-3644-4e44-904c-4634b61cf59c,115,,"[15.9, 33.1]",68325,3,,,,,-1.1317916,,Right Foot,,,,"[21.3, 21.6]",,Ground Pass,,12.704723,,,,José Carlos de Araújo Nunes,25992.0,,,,,,,1,Regular Play,Miguel Ángel Moyà Rumbo,7069.0,Goalkeeper,13,Mallorca,1043,['7eff9e58-932f-4061-b6cc-2e820fb4309c'],11,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:11.412,Pass,,2005/2006
,,,,,,,,,,,,,,,2.3138,,,,,,,,,,,,,6f87e156-5aab-4c75-96cc-84d40ac21f4a,118,,"[31.4, 19.3]",68325,3,,,,,-0.2728703,,Right Foot,,,,"[85.0, 4.3]",,High Pass,,55.65932,,,,Juan Fernando Arango Sáenz,25995.0,,,,,,,1,Regular Play,José Carlos de Araújo Nunes,25992.0,Left Center Back,13,Mallorca,1043,['5f6d9315-580c-4c62-8b04-733663dc1dd0'],17,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:17.177,Pass,,2005/2006
,,,,,,,,,,,,,,,3.313053,,,,,,,,,,,,,d7d1d766-e7f7-413e-be6c-062519145cda,120,,"[85.0, 4.3]",68325,3,,,,,0.06363944,,Head,,,,"[105.4, 5.6]",,High Pass,,20.44138,,,,Yoshito Ōkubo,25993.0,,,,,,,1,Regular Play,Juan Fernando Arango Sáenz,25995.0,Left Wing,13,Mallorca,1043,['3ca419d6-ee23-44e6-963b-cc734c2f4146'],19,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:19.571,Pass,,2005/2006
,,,,,,,,,,,,,,,0.0887,,,,,,,,,,,,,d710e13e-f206-4a42-8933-25828911e9e3,124,,"[111.3, 11.3]",68325,3,,,,,1.3796118,,Right Foot,,,,"[111.9, 14.4]",,Ground Pass,,3.1575308,,Incomplete,,,,,,,,,,1,Regular Play,Yoshito Ōkubo,25993.0,Center Attacking Midfield,13,Mallorca,1043,"['3dffcb28-297a-4c65-937f-834a085bba95', '84e5d869-29bc-4a8c-9109-57d1e4273fb6']",27,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:27.538,Pass,True,2005/2006
,,,,,,,,,,,,,,,1.014338,,,,,,,,,,,,,cd8baa4a-af2d-4b5a-a477-f6a330030b54,126,,"[34.7, 64.7]",68325,3,,,,,-3.016043,,Right Foot,,,,"[24.4, 63.4]",,Ground Pass,,10.381715,,,,Anderson Luís de Souza,19757.0,,,,,,Recovery,1,Regular Play,Ludovic Giuly,25878.0,Right Wing,14,Barcelona,217,['8f4beca4-9386-4413-8108-8ba63132b765'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.592,Pass,,2005/2006
,,,,,,,,,,,,,,,1.742515,,,,,,,,,,,,,71d5d128-1f6c-4e8a-b11a-7077908e9982,129,,"[24.2, 63.2]",68325,3,,,,,0.20232163,,Right Foot,,,,"[67.1, 72.0]",,Ground Pass,,43.793262,,,,Ludovic Giuly,25878.0,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,14,Barcelona,217,['cc9d5bcb-d946-4ef9-af0e-e3dd53c0dead'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.434,Pass,,2005/2006
,,,,,,,,,,,,,,,1.499924,,,,,,,,,,,,,4758aae9-3078-4915-ae7d-aae16d4981e8,132,,"[90.4, 74.8]",68325,3,,,,,-2.4498425,,Right Foot,,,,"[80.5, 66.6]",,Ground Pass,,12.85496,,,,Anderson Luís de Souza,19757.0,,,,,,,1,Regular Play,Ludovic Giuly,25878.0,Right Wing,14,Barcelona,217,['6c9575be-8d32-4beb-9006-f349cd136772'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.346,Pass,,2005/2006
,,,,,,,,,,,,,,,0.797127,,,,,,,,,,,,,24b7c214-0275-4fce-9af3-efe0bc6e6f55,135,,"[92.5, 41.8]",68325,3,,,,,-2.2738125,,Right Foot,,,,"[87.5, 35.9]",,Ground Pass,,7.7336926,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,14,Barcelona,217,"['138e1ef1-6f2b-482b-8b5b-882b884a39a5', 'e32f9f15-eaaa-4bf7-b5f7-2514c202f15f']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.178,Pass,,2005/2006
,,,,,,,,,,,,,,,1.671582,,,,,,,,,,,,,a21c6686-16cb-461c-85e3-9d63ffb6825a,139,,"[29.1, 43.0]",68325,3,,,,,1.4192721,,Right Foot,,,,"[34.2, 76.4]",,Ground Pass,,33.78713,,,,David Cortés Caballero,25994.0,,,,,,,1,Regular Play,Jonás Manuel Gutiérrez,25997.0,Right Wing,15,Mallorca,1043,['b77bbaee-66b5-4fac-9948-6bf468feffdf'],48,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:48.118,Pass,,2005/2006
,,,,,,,,,,,,,,,1.225223,,,,,,,,,,,,,da19d59f-895a-46de-9be4-a7db000eed63,142,,"[44.0, 76.2]",68325,3,,,,,-1.3780956,,Right Foot,,,,"[47.2, 59.8]",,Ground Pass,,16.709278,,,,Cristiano Doni,25996.0,,,,,,,1,Regular Play,David Cortés Caballero,25994.0,Right Back,15,Mallorca,1043,['b694378f-cbfb-46bd-bc4c-4db30c3f4a02'],50,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:50.754,Pass,,2005/2006
,,,,,,,,,,,,,,,1.265958,,,,,,,,,,,,,a2e409b0-d4b9-44da-98eb-459edbcc8b02,145,,"[47.2, 59.8]",68325,3,,,,,1.3954723,,Right Foot,,,,"[50.3, 77.3]",,Ground Pass,,17.772451,,,,David Cortés Caballero,25994.0,,,,,,,1,Regular Play,Cristiano Doni,25996.0,Right Defensive Midfield,15,Mallorca,1043,['b1484f2d-58fb-4a44-85b4-4cc3960beeb2'],53,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:53.090,Pass,,2005/2006
,,,,,,,,,,,,,,,1.3538,,,,,,,,,,,,,0c1241fa-25ae-46a4-bcd4-ba7e02e4c8ef,148,,"[49.3, 76.2]",68325,3,,,,,-0.69884396,,Right Foot,,,,"[87.5, 44.1]",,High Pass,,49.896393,,Pass Offside,,Yoshito Ōkubo,25993.0,,,,,,,1,Regular Play,David Cortés Caballero,25994.0,Right Back,15,Mallorca,1043,['29d9a947-0359-4c01-8896-2f01fdbeff35'],55,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:55.281,Pass,,2005/2006
,,,,,,,,,,,,,,,1.1901,,,,,,,,,,,,,6826419d-9cf4-4295-8919-59e29a05278a,150,,"[34.3, 38.6]",68325,4,,True,,,-0.045630403,,Right Foot,,,,"[56.2, 37.6]",,Ground Pass,,21.92282,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,Free Kick,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,16,Barcelona,217,['2c539965-1ea9-4e43-a49e-3f8ebb6483df'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.087,Pass,,2005/2006
,,,,,,,,,,,,,,,1.696687,,,,,,,,,,,,,f7fb7d62-55d3-4782-a28a-c71e84fc5a96,152,,"[58.3, 33.2]",68325,4,,,,,-1.4104209,,Right Foot,,,,"[62.7, 6.0]",,Ground Pass,,27.553585,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,16,Barcelona,217,['d680b3be-cbca-4746-81a6-7fb2a3d29aa5'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.334,Pass,,2005/2006
,,,,,,,,,,,,,,,0.926724,,,,,,,,,,,,,82a0953f-6849-4bf3-a63e-cf2140e84195,155,,"[64.2, 8.6]",68325,4,,,,,1.3564008,,Left Foot,,,,"[66.9, 21.0]",,Ground Pass,,12.690548,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,16,Barcelona,217,['aed9b163-5df1-4e0b-82a2-a5a00bcfedd2'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.925,Pass,,2005/2006
,,,,,,,,,,,,,,,0.535247,,,,,,,,,,,,,3d0c3394-b0d9-4745-8d59-88fac5d53e48,159,,"[67.9, 22.9]",68325,4,,,,,1.6359215,,Right Foot,,,,"[67.3, 32.1]",,Ground Pass,,9.219544,,,,Mark van Bommel,19296.0,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,16,Barcelona,217,['66e05208-6eec-4380-a938-528905a6a347'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.194,Pass,,2005/2006
,,,,,,,,,,,,,,,1.334146,,,,,,,,,,,,,c3464ef0-d9d1-427e-bc17-e3336172c26d,162,,"[68.1, 31.7]",68325,4,,,,,-0.4386528,,Left Foot,,,,"[84.3, 24.1]",,Ground Pass,,17.894133,,Incomplete,,José Edmílson Gomes de Moraes,25910.0,,,,,,,1,From Free Kick,Mark van Bommel,19296.0,Right Center Midfield,16,Barcelona,217,"['6e4c21e6-6d6f-4b70-bb49-fd75a9d1139a', 'a6b198b0-67ff-44cd-acda-fd07c9e67b72']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.070,Pass,,2005/2006
,,,,,,,,,,,,,,,0.754632,,,,,,,,,,,,,6e4c21e6-6d6f-4b70-bb49-fd75a9d1139a,164,,"[36.7, 56.9]",68325,4,,,,,-0.85909,,Right Foot,,,,"[43.6, 48.9]",,Ground Pass,,10.564564,,,,Cristiano Doni,25996.0,,,,,,Recovery,1,From Counter,Eduardo Nicolás Tuzzio,25991.0,Right Center Back,17,Mallorca,1043,"['3397d410-0437-4443-83ba-9c74eb090a75', 'c3464ef0-d9d1-427e-bc17-e3336172c26d']",16,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:16.404,Pass,,2005/2006
,,,,,,,,,,,,,,,0.891012,,,,,,,,,,,,,865e93fb-1c71-4d45-865a-e23b31c393d6,167,,"[44.2, 50.6]",68325,4,,,,,0.010694779,,Right Foot,,,,"[62.9, 50.8]",,High Pass,,18.701069,,,,Víctor Casadesús Castaño,23791.0,,,,,,,1,From Counter,Cristiano Doni,25996.0,Right Defensive Midfield,17,Mallorca,1043,['6017b217-cc4d-40a1-85b5-8f6fb95cdf31'],18,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:18.949,Pass,,2005/2006
,,,,,,,,,,,,,,,0.858,,,,,,,,,,,,,afec88a2-f1aa-401a-9b4e-6cb4c307ee33,170,,"[62.9, 50.8]",68325,4,,,,,-1.6680496,,Right Foot,,,,"[62.1, 42.6]",,Ground Pass,,8.238932,,Incomplete,,Yoshito Ōkubo,25993.0,,,,,,,1,From Counter,Víctor Casadesús Castaño,23791.0,Center Forward,17,Mallorca,1043,"['6276891d-cc32-48e7-bc73-5b0d788099ba', '981fac88-67da-4236-9e6d-a3f7bd4f08e6']",20,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:20.891,Pass,,2005/2006
,,,,,,,,,,,,,,,1.331084,,,,,,,,,,,,,6276891d-cc32-48e7-bc73-5b0d788099ba,172,,"[58.9, 38.4]",68325,4,,,,,3.0580869,,Left Foot,,,,"[36.2, 40.3]",,Ground Pass,,22.779377,,,,Rafael Márquez Álvarez,5558.0,,,,,,Recovery,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,18,Barcelona,217,"['1feb1180-f23c-4d0d-9773-199654b18091', 'afec88a2-f1aa-401a-9b4e-6cb4c307ee33']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.749,Pass,,2005/2006
,,,,,,,,,,,,,,,1.349076,,,,,,,,,,,,,d31cd74a-e1c5-49d1-b0f3-2585b77a6015,175,,"[37.9, 41.8]",68325,4,,,,,1.3579526,,Left Foot,,,,"[43.8, 69.1]",,Ground Pass,,27.930271,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,18,Barcelona,217,['e7ef18f6-2df7-4b8c-9081-09aff22ea3b1'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.875,Pass,,2005/2006
,,,,,,,,,,,,,,,0.58175,,,,,,,,,,,,,ba75bf76-3877-4196-8105-fdfeb31c0611,178,,"[48.2, 75.0]",68325,4,,,,,0.17103963,,Right Foot,,,,"[70.2, 78.8]",,Ground Pass,,22.32577,,,,Ludovic Giuly,25878.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,18,Barcelona,217,['7e6451eb-a338-45cb-b4ff-6799c1b213f6'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.526,Pass,,2005/2006
,,,,,,,,,,,,,,,1.045048,,,,,,,,,,,,,70f7acf6-3ec0-401a-97af-9f2d4e109893,182,,"[50.8, 1.0]",68325,4,,,,,0.08877131,,,,,,"[69.9, 2.7]",,High Pass,,19.175505,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,19,Mallorca,1043,['2b5ad19b-d17b-4e98-8c76-ad911a5c2e9c'],47,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:47.086,Pass,,2005/2006
,,,,,,,,,,,,,,,1.175521,,,,,,,,,,,,,2b5ad19b-d17b-4e98-8c76-ad911a5c2e9c,183,,"[51.1, 78.3]",68325,4,,,,,0.13381098,,Right Foot,,,,"[66.7, 80.4]",,Ground Pass,,15.740711,,Out,,Ludovic Giuly,25878.0,,,,,,Recovery,1,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,19,Mallorca,1043,"['2e6fc5e0-3056-4966-ad97-3d04263aec79', '70f7acf6-3ec0-401a-97af-9f2d4e109893']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.131,Pass,,2005/2006
,,,,,,,,,,,,,,,2.567845,,,,,,,,,,,,,16c134b7-3c11-44cc-8b88-016ec31d6515,185,,"[56.2, 1.0]",68325,4,,,,,0.101590805,,,,,,"[76.8, 3.1]",,Low Pass,,20.706762,,Incomplete,,Víctor Casadesús Castaño,23791.0,,,,,,Throw-in,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,20,Mallorca,1043,"['79e9c467-31f7-4ba5-95f1-1623955669e6', 'b3a8de0d-e53c-43dc-a500-6210faa6772d']",55,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:55.443,Pass,,2005/2006
,,,,,,,,,,,,,,,0.412585,,,,,,,,,,,,,79e9c467-31f7-4ba5-95f1-1623955669e6,187,,"[44.2, 77.9]",68325,4,,,,,-1.786438,,Left Foot,,,,"[41.9, 67.4]",,Ground Pass,,10.748954,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,Recovery,1,Regular Play,Ludovic Giuly,25878.0,Right Wing,21,Barcelona,217,"['16c134b7-3c11-44cc-8b88-016ec31d6515', '61dd8bf3-47b2-4538-bc68-8dca10bc4b5b']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.011,Pass,,2005/2006
,,,,,,,,,,,,,,,0.717368,,,,,,,,,,,,,6ebbdd01-88f1-45d4-993e-a3819772f47b,190,,"[41.7, 67.2]",68325,4,,,,,0.08673834,,Right Foot,,,,"[53.2, 68.2]",,Ground Pass,,11.543396,,,,Anderson Luís de Souza,19757.0,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,21,Barcelona,217,['4120c2a4-03d5-4014-81e0-669cb4dcd029'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.744,Pass,,2005/2006
,,,,,,,,,,,,,,,1.3391,,,,,,,,,,,,,d350fe4b-5ba0-4d24-8ed9-2ca32dd7e993,196,,"[58.1, 27.7]",68325,5,,,,,1.1963276,,Right Foot,,,,"[67.1, 50.6]",,Ground Pass,,24.605082,,Incomplete,,Jonás Manuel Gutiérrez,25997.0,,,,,,,1,Regular Play,Francisco Javier Farinós Zapata,25998.0,Left Defensive Midfield,21,Barcelona,217,"['c64642df-e2f2-43a6-b68d-7556291f2068', 'e6279f9d-ac85-4eb0-a462-af41d5ceed07']",2,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:02.137,Pass,,2005/2006
,,,,,,,,,,,,,,,1.674781,,,,,,,,,,,,,c64642df-e2f2-43a6-b68d-7556291f2068,198,,"[53.9, 30.4]",68325,5,,,,,-0.61253756,,Left Foot,,,,"[65.0, 22.6]",,Ground Pass,,13.566503,,,,Ronaldo de Assis Moreira,25879.0,,,,,,Recovery,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,21,Barcelona,217,"['ba29a2bf-99ce-4e77-b100-e671d8e5cef7', 'd350fe4b-5ba0-4d24-8ed9-2ca32dd7e993']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.476,Pass,,2005/2006
,,,,,,,,,,,,,,,1.438377,,,,,,,,,,,,,f58be7d4-6c59-455c-b6ee-50cb1e24be19,204,,"[62.9, 27.9]",68325,5,,,,,0.051324748,,Right Foot,,,,"[92.1, 29.4]",,High Pass,,29.238503,,Incomplete,,Henrik Larsson,15743.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,21,Barcelona,217,"['54fd93ac-358b-4820-afc7-0903d54122fb', '9c4d1df7-61cc-4baf-bbee-91f5d8023af6']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.800,Pass,,2005/2006
,,,,,,,,,,,,,,,1.497014,,,,,,,,,,,,,848efa18-cc11-4539-a859-8e3e20514d68,208,,"[30.6, 52.1]",68325,5,,,,,-0.09306373,,Right Foot,,,,"[38.1, 51.4]",,Ground Pass,,7.5325956,,,,Cristiano Doni,25996.0,,,,,,,1,Regular Play,Eduardo Nicolás Tuzzio,25991.0,Right Center Back,22,Mallorca,1043,['6265f95d-e41c-4d52-a2f4-1ad2fbe0b2fc'],10,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:10.841,Pass,,2005/2006
,,,,,,,,,,,,,,,1.823,,,,,,,,,,,,,f719d749-c2e4-4699-9a38-12666bea76bf,211,,"[42.3, 77.9]",68325,5,,,,,-0.4940854,,Right Foot,,,,"[83.7, 55.6]",,High Pass,,47.02393,,,,Víctor Casadesús Castaño,23791.0,,,,,,,1,Regular Play,Cristiano Doni,25996.0,Right Defensive Midfield,22,Mallorca,1043,['b5be7253-1ae7-4156-8b4b-17b0f3328618'],15,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:15.957,Pass,,2005/2006
,,,,,,,,,,,,,,,0.0719,,,,,,,,,,,,,68e15d3c-1a80-4303-bda4-6b7a1e01a5bc,213,,"[83.7, 55.6]",68325,5,,,,,-0.6435011,,Head,,,,"[86.5, 53.5]",,High Pass,,3.5,,Incomplete,,,,,,,,,,1,Regular Play,Víctor Casadesús Castaño,23791.0,Center Forward,22,Mallorca,1043,['2d3032ce-1734-4714-9a45-1c64dab8224a'],17,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:17.900,Pass,,2005/2006
,,,,,,,,,,,,,,,1.605546,,,,,,,,,,,,,2d3032ce-1734-4714-9a45-1c64dab8224a,214,,"[34.5, 27.5]",68325,5,,,,,1.644257,,Head,,,,"[32.8, 50.6]",,High Pass,,23.16247,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,23,Barcelona,217,"['68e15d3c-1a80-4303-bda4-6b7a1e01a5bc', '9aef0121-fc8e-471d-a25b-105cb81d2cc5']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.972,Pass,,2005/2006
,,,,,,,,,,,,,,,0.887874,,,,,,,,,,,,,e564f700-1edb-422c-ac73-6e3a2c16c96d,217,,"[51.8, 39.5]",68325,5,,,,,0.91252834,,Right Foot,,,,"[57.6, 47.0]",,Ground Pass,,9.481033,,,,Anderson Luís de Souza,19757.0,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,23,Barcelona,217,['9691a642-3bd2-47da-a36d-109819a9d16e'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:05:22.697,Pass,,2005/2006
,,,,,,,,,,,,,,,2.975146,,,,,,,,,,,,,ee3e3ca3-f8ef-4cd1-a0e7-4c2bbe17ee07,220,,"[63.7, 51.9]",68325,5,,,,,-0.07793295,,Right Foot,,,,"[109.8, 48.3]",,High Pass,,46.24035,,Incomplete,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,23,Barcelona,217,['ba48c848-dd04-4c08-81e9-07a454c6983d'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.328,Pass,,2005/2006
,,,,,,,,,,,,,,,3.4787,,,,,,,,,,,,,0eb46fc8-3c2d-49c4-928e-9c4f02b63e2c,223,,"[22.4, 41.1]",68325,5,,,,,-0.18464927,,Right Foot,,,,"[82.9, 29.8]",,High Pass,,61.54624,,Incomplete,,,,,,,,,,1,Regular Play,Miguel Ángel Moyà Rumbo,7069.0,Goalkeeper,23,Barcelona,217,['5e314995-8874-448b-b4c8-0f4e88622e94'],43,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:43.755,Pass,,2005/2006
,,,,,,,,,,,,,,,0.904638,,,,,,,,,,,,,043e53b8-0978-4502-9a42-47ccaa2bf990,225,,"[51.5, 78.3]",68325,5,,,,,-2.3239477,,Head,,,,"[42.5, 68.7]",,High Pass,,13.159027,,,,Anderson Luís de Souza,19757.0,,,,,,Recovery,1,Regular Play,Ludovic Giuly,25878.0,Right Wing,23,Barcelona,217,['a4691c55-7424-4e72-8856-89fa47b9a460'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:05:49.171,Pass,,2005/2006
,,,,,,,,,,,,,,,1.307642,,,,,,,,,,,,,45d0e562-b98d-4b91-9950-6d708f5ba0b7,232,,"[33.1, 78.3]",68325,5,,,,,-2.0584943,,Right Foot,,,,"[27.0, 66.8]",,Ground Pass,,13.01768,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,23,Barcelona,217,['bad209bf-e10f-4954-b230-00ed7822c095'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:05:56.636,Pass,,2005/2006
,,,,,,,,,,,,,,,1.433209,,,,,,,,,,,,,c4494f86-bd61-4183-a050-89836bce28ab,235,,"[27.4, 66.6]",68325,5,,,,,-1.4470085,,Right Foot,,,,"[30.1, 44.9]",,Ground Pass,,21.867327,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,23,Barcelona,217,['fafd8bb6-e6fe-4554-b1b5-8ba5bb469a1a'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:05:57.954,Pass,,2005/2006
