ID_Partido,Jugador,Posicion,Titular,Minutos,Goles,Asistencias,Amarillas,Rojas,xG
1033,Marcos Alonso,DF,0,24,0,0,0,0,
1033,Eric García,DF,1,66,0,0,1,0,
1033,Ronald Araújo,DF,0,24,0,0,0,0,
1033,Andreas Christensen,DF,1,90,0,0,0,0,
1033,Sergi Roberto,DF,1,75,0,0,0,0,
1033,Ángel Alarcón,FW,0,15,0,0,0,0,
1033,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1034,Gavi,MF,1,90,0,0,1,0,
1034,Ferrán Torres,FW,1,90,0,0,0,0,
1034,Raphinha,FW,1,68,0,0,1,0,
1034,Ansu Fati,FW,0,22,0,0,0,0,
1034,Franck Kessié,MF,1,85,0,0,1,0,
1034,Sergi Roberto,DF,0,5,0,0,0,0,
1034,Sergio Busquets,MF,1,90,0,0,0,0,
1034,Frenkie de Jong,MF,1,90,0,0,0,0,
1034,Alejandro Balde,DF,1,90,0,0,0,0,
1034,Marcos Alonso,DF,1,90,0,0,0,0,
1034,Jules Koundé,DF,1,90,0,0,0,0,
1034,Ronald Araújo,DF,1,90,0,0,0,0,
1034,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1035,Ansu Fati,FW,1,60,0,0,0,0,
1035,Marcos Alonso,DF,0,30,0,0,0,0,
1035,Ferrán Torres,FW,1,90,0,0,0,0,
1035,Raphinha,FW,1,86,1,0,0,0,
1035,Ángel Alarcón,FW,0,4,0,0,0,0,
1035,Frenkie de Jong,MF,1,45,0,0,0,0,
1035,Franck Kessié,MF,0,45,0,0,0,0,
1035,Sergio Busquets,MF,1,90,0,1,0,0,
1035,Sergi Roberto,DF,1,80,0,0,0,0,
1035,Eric García,DF,0,10,0,0,0,0,
1035,Alejandro Balde,DF,1,90,0,0,0,0,
1035,Andreas Christensen,DF,1,90,0,0,0,0,
1035,Ronald Araújo,DF,1,58,0,0,0,1,
1035,Jules Koundé,DF,1,90,0,0,0,0,
1035,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1036,Ferrán Torres,FW,1,67,0,0,0,0,
1036,Franck Kessié,MF,0,23,0,0,0,0,
1036,Robert Lewandowski,FW,1,90,0,0,0,0,
1036,Raphinha,FW,1,82,1,0,0,0,
1036,Marcos Alonso,DF,0,8,0,0,0,0,
1036,Frenkie de Jong,MF,1,90,0,0,0,0,
1036,Sergio Busquets,MF,1,90,0,1,0,0,
1036,Gavi,MF,1,89,0,0,0,0,
1036,Ángel Alarcón,FW,0,1,0,0,0,0,
1036,Alejandro Balde,DF,1,90,0,0,0,0,
1036,Andreas Christensen,DF,1,90,0,0,0,0,
1036,Jules Koundé,DF,1,90,0,0,0,0,
1036,Sergi Roberto,DF,1,82,0,0,1,0,
1036,Ansu Fati,FW,0,8,0,0,0,0,
1036,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1037,Gavi,MF,1,89,0,0,0,0,
1037,Ansu Fati,FW,0,1,0,0,1,0,
1037,Robert Lewandowski,FW,1,90,0,0,0,0,
1037,Raphinha,FW,1,82,0,0,1,0,
1037,Ferrán Torres,FW,0,8,0,0,0,0,
1037,Frenkie de Jong,MF,1,90,0,0,0,0,
1037,Sergio Busquets,MF,1,90,0,0,0,0,
1037,Sergi Roberto,DF,1,76,1,0,1,0,
1037,Franck Kessié,MF,0,14,1,0,0,0,
1037,Alejandro Balde,DF,1,90,0,1,1,0,
1037,Andreas Christensen,DF,1,90,0,0,0,0,
1037,Jules Koundé,DF,1,90,0,0,0,0,
1037,Ronald Araújo,DF,1,90,0,0,0,0,
1037,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1038,Ansu Fati,FW,1,83,1,0,0,0,
1038,Aleix Garrido,MF,0,7,0,0,0,0,
1038,Robert Lewandowski,FW,1,90,2,1,1,0,
1038,Ferrán Torres,FW,1,90,1,1,0,0,
1038,Sergi Roberto,DF,1,90,0,0,0,0,
1038,Eric García,DF,1,90,0,0,0,0,
1038,Gavi,MF,1,67,0,1,1,0,
1038,Franck Kessié,MF,0,23,0,0,0,0,
1038,Jordi Alba,DF,1,90,0,0,0,0,
1038,Marcos Alonso,DF,1,90,0,0,0,0,
1038,Ronald Araújo,DF,1,77,0,1,1,0,
1038,Pablo Torre,FW,0,13,0,0,0,0,
1038,Jules Koundé,DF,1,90,0,0,0,0,
1038,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1039,Gavi,MF,1,90,0,0,1,0,
1039,Robert Lewandowski,FW,1,90,0,0,0,0,
1039,Raphinha,FW,1,65,0,0,0,0,
1039,Ferrán Torres,FW,0,25,0,0,1,0,
1039,Sergi Roberto,DF,1,90,0,0,1,0,
1039,Sergio Busquets,MF,1,90,0,0,0,0,
1039,Franck Kessié,MF,1,58,0,0,0,0,
1039,Ansu Fati,FW,0,32,0,0,1,0,
1039,Alejandro Balde,DF,1,90,0,0,1,0,
1039,Marcos Alonso,DF,1,65,0,0,0,0,
1039,Eric García,DF,0,25,0,0,1,0,
1039,Jules Koundé,DF,1,90,0,0,0,0,
1039,Ronald Araújo,DF,1,90,0,0,1,0,
1039,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1040,Ansu Fati,FW,1,67,0,0,0,0,
1040,Ferrán Torres,FW,0,23,0,0,0,0,
1040,Robert Lewandowski,FW,1,90,0,0,0,0,
1040,Raphinha,FW,1,74,0,0,0,0,
1040,Jordi Alba,DF,0,16,0,0,0,0,
1040,Sergi Roberto,DF,1,45,0,0,0,0,
1040,Franck Kessié,MF,0,45,0,0,0,0,
1040,Sergio Busquets,MF,1,90,0,0,0,0,
1040,Gavi,MF,1,90,0,0,0,0,
1040,Alejandro Balde,DF,1,90,0,0,0,0,
1040,Eric García,DF,1,90,0,0,0,0,
1040,Ronald Araújo,DF,1,90,0,0,0,0,
1040,Jules Koundé,DF,1,90,0,0,0,0,
1040,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1041,Alejandro Balde,DF,1,90,0,0,0,0,
1041,Robert Lewandowski,FW,1,90,0,0,0,0,
1041,Raphinha,FW,1,86,0,0,0,0,
1041,Pablo Torre,FW,0,4,0,0,0,0,
1041,Gavi,MF,1,90,0,0,1,0,
1041,Sergio Busquets,MF,1,90,0,0,0,0,
1041,Franck Kessié,MF,1,67,0,0,0,0,
1041,Ansu Fati,FW,0,23,0,0,0,0,
1041,Jordi Alba,DF,1,67,0,0,0,0,
1041,Ferrán Torres,FW,0,23,0,0,0,0,
1041,Jules Koundé,DF,1,90,0,0,0,0,
1041,Ronald Araújo,DF,1,90,0,0,0,0,
1041,Sergi Roberto,DF,1,17,0,0,0,0,
1041,Eric García,DF,0,73,0,0,0,0,
1041,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1042,Ferrán Torres,FW,1,60,1,0,0,0,
1042,Pedri,MF,0,30,0,0,0,0,
1042,Robert Lewandowski,FW,1,90,0,0,0,0,
1042,Raphinha,FW,1,89,0,1,1,0,
1042,Ansu Fati,FW,0,1,0,0,0,0,
1042,Gavi,MF,1,90,0,0,1,0,
1042,Sergio Busquets,MF,1,90,0,0,1,0,
1042,Frenkie de Jong,MF,1,77,0,0,0,0,
1042,Franck Kessié,MF,0,13,0,0,0,0,
1042,Alejandro Balde,DF,1,90,0,0,0,0,
1042,Marcos Alonso,DF,1,60,0,0,1,0,
1042,Eric García,DF,0,30,0,0,0,0,
1042,Ronald Araújo,DF,1,90,0,0,0,0,
1042,Jules Koundé,DF,1,90,0,0,0,0,
1042,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1043,Ferrán Torres,FW,1,56,0,0,0,0,
1043,Ansu Fati,FW,0,34,0,0,0,0,
1043,Robert Lewandowski,FW,1,90,1,0,0,0,
1043,Raphinha,FW,1,90,0,0,1,0,
1043,Gavi,MF,1,78,0,0,1,0,
1043,Pablo Torre,FW,0,12,0,0,0,0,
1043,Frenkie de Jong,MF,1,78,0,0,0,0,
1043,Eric García,DF,0,12,0,0,0,0,
1043,Pedri,MF,1,67,0,0,0,0,
1043,Franck Kessié,MF,0,23,0,0,0,0,
1043,Alejandro Balde,DF,1,90,0,0,1,0,
1043,Marcos Alonso,DF,1,56,0,0,0,0,
1043,Jordi Alba,DF,0,34,0,0,1,0,
1043,Ronald Araújo,DF,1,90,0,0,0,0,
1043,Jules Koundé,DF,1,90,0,0,0,0,
1043,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1044,Gavi,MF,1,82,0,0,0,0,
1044,Lamine Yamal,FW,0,8,0,0,0,0,
1044,Robert Lewandowski,FW,1,90,1,0,0,0,
1044,Raphinha,FW,1,72,1,1,0,0,
1044,Ousmane Dembélé,MF,0,18,0,0,0,0,
1044,Frenkie de Jong,MF,1,58,0,0,0,0,
1044,Ansu Fati,FW,0,32,0,0,0,0,
1044,Sergio Busquets,MF,1,90,0,1,0,0,
1044,Pedri,MF,1,72,0,0,0,0,
1044,Franck Kessié,MF,0,18,0,0,0,0,
1044,Alejandro Balde,DF,1,90,0,0,0,0,
1044,Andreas Christensen,DF,1,58,1,0,0,0,
1044,Marcos Alonso,DF,0,32,0,0,0,0,
1044,Ronald Araújo,DF,1,90,0,0,0,0,
1044,Jules Koundé,DF,1,90,0,1,0,0,
1044,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1045,Robert Lewandowski,FW,1,90,0,0,0,0,
1045,Gavi,MF,1,35,0,0,0,0,
1045,Ansu Fati,FW,0,55,0,0,0,0,
1045,Pedri,MF,1,90,0,0,0,0,
1045,Raphinha,FW,1,51,0,0,0,0,
1045,Ousmane Dembélé,MF,0,39,0,0,0,0,
1045,Frenkie de Jong,MF,1,90,0,1,0,0,
1045,Sergio Busquets,MF,1,75,0,0,0,0,
1045,Ferrán Torres,FW,0,15,0,0,0,0,
1045,Alejandro Balde,DF,1,75,0,0,0,0,
1045,Jordi Alba,DF,0,15,1,0,0,0,
1045,Andreas Christensen,DF,1,51,0,0,0,0,
1045,Eric García,DF,0,39,0,0,0,0,
1045,Ronald Araújo,DF,1,90,0,0,0,0,
1045,Jules Koundé,DF,1,90,0,0,0,0,
1045,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1046,Gavi,MF,1,73,0,0,1,0,
1046,Ansu Fati,FW,0,17,0,0,0,0,
1046,Robert Lewandowski,FW,1,90,2,0,0,0,
1046,Raphinha,FW,1,61,0,1,0,0,
1046,Ousmane Dembélé,MF,0,29,0,0,0,0,
1046,Frenkie de Jong,MF,1,90,0,1,0,0,
1046,Sergio Busquets,MF,1,90,0,0,0,0,
1046,Pedri,MF,1,88,0,1,0,0,
1046,Franck Kessié,MF,0,2,0,0,0,0,
1046,Alejandro Balde,DF,1,90,1,1,0,0,
1046,Andreas Christensen,DF,1,73,0,0,0,0,
1046,Marcos Alonso,DF,0,17,0,0,0,0,
1046,Ronald Araújo,DF,1,62,0,0,0,0,
1046,Jordi Alba,DF,0,28,0,0,1,0,
1046,Jules Koundé,DF,1,90,1,0,1,0,
1046,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1047,Ousmane Dembélé,MF,1,85,0,0,0,0,
1047,Pablo Torre,FW,0,5,0,0,0,0,
1047,Robert Lewandowski,FW,1,90,1,0,1,0,
1047,Raphinha,FW,1,62,0,0,0,0,
1047,Ansu Fati,FW,0,28,0,0,0,0,
1047,Frenkie de Jong,MF,1,90,0,0,1,0,
1047,Sergio Busquets,MF,1,83,0,0,1,0,
1047,Eric García,DF,0,7,0,0,0,0,
1047,Franck Kessié,MF,1,62,0,0,0,0,
1047,Ferrán Torres,FW,0,28,0,1,0,0,
1047,Jordi Alba,DF,1,90,0,0,0,0,
1047,Andreas Christensen,DF,1,90,0,0,0,0,
1047,Jules Koundé,DF,1,45,0,0,0,0,
1047,Marcos Alonso,DF,0,45,0,0,1,0,
1047,Alejandro Balde,DF,1,90,0,0,0,0,
1047,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1048,Pablo Torre,FW,1,62,0,0,0,0,
1048,Ousmane Dembélé,MF,0,28,0,0,0,0,
1048,Robert Lewandowski,FW,1,90,1,0,0,0,
1048,Raphinha,FW,1,62,0,0,0,0,
1048,Ferrán Torres,FW,0,28,0,0,0,0,
1048,Frenkie de Jong,MF,1,90,0,1,0,0,
1048,Eric García,DF,1,90,0,0,0,0,
1048,Gavi,MF,1,75,0,0,0,0,
1048,Ansu Fati,FW,0,15,0,0,0,0,
1048,Alejandro Balde,DF,1,90,0,0,0,0,
1048,Marcos Alonso,DF,1,90,0,0,0,0,
1048,Andreas Christensen,DF,1,90,0,0,0,0,
1048,Sergi Roberto,DF,1,45,0,0,0,0,
1048,Franck Kessié,MF,0,45,0,0,0,0,
1048,Marc-André ter Stegen,GK,1,45,0,0,0,0,
1048,Iñaki Peña,GK,0,45,0,0,0,0,
1049,Ansu Fati,FW,1,78,2,0,0,0,
1049,Raphinha,FW,0,12,0,0,0,0,
1049,Robert Lewandowski,FW,1,90,0,1,0,0,
1049,Ousmane Dembélé,MF,1,83,0,1,0,0,
1049,Ferrán Torres,FW,0,7,0,0,0,0,
1049,Frenkie de Jong,MF,1,90,0,0,0,0,
1049,Sergio Busquets,MF,1,84,0,0,0,0,
1049,Eric García,DF,0,6,0,0,0,0,
1049,Gavi,MF,1,90,1,1,0,0,
1049,Jordi Alba,DF,1,80,0,0,0,0,
1049,Marcos Alonso,DF,0,10,0,0,0,0,
1049,Andreas Christensen,DF,1,90,0,0,0,0,
1049,Jules Koundé,DF,1,90,0,0,0,0,
1049,Alejandro Balde,DF,1,16,0,0,0,0,
1049,Sergi Roberto,DF,0,74,0,0,0,0,
1049,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1050,Ferrán Torres,FW,1,62,0,0,1,0,
1050,Ansu Fati,FW,0,28,1,0,0,0,
1050,Robert Lewandowski,FW,1,90,0,0,0,0,
1050,Raphinha,FW,1,62,0,0,1,0,
1050,Ousmane Dembélé,MF,0,28,0,1,0,0,
1050,Frenkie de Jong,MF,1,90,0,0,0,0,
1050,Eric García,DF,1,71,0,0,0,0,
1050,Pablo Torre,FW,0,19,0,0,0,0,
1050,Franck Kessié,MF,1,90,0,0,0,0,
1050,Marcos Alonso,DF,1,90,0,0,0,0,
1050,Andreas Christensen,DF,1,45,0,0,0,0,
1050,Gavi,MF,0,45,0,0,0,0,
1050,Jules Koundé,DF,1,90,0,0,0,0,
1050,Sergi Roberto,DF,1,90,0,0,0,0,
1050,Marc-André ter Stegen,GK,1,62,0,0,0,0,
1050,Iñaki Peña,GK,0,28,0,0,0,0,
1051,Robert Lewandowski,FW,1,90,0,0,0,0,
1051,İlkay Gündoğan,MF,1,78,0,0,0,0,
1051,Gavi,MF,0,12,0,0,1,0,
1051,Pedri,MF,1,78,0,0,0,0,
1051,Ansu Fati,FW,0,12,0,0,0,0,
1051,Raphinha,FW,1,41,0,0,1,1,
1051,Frenkie de Jong,MF,1,90,0,0,0,0,
1051,Oriol Romeu,MF,1,75,0,0,0,0,
1051,Lamine Yamal,FW,0,15,0,0,0,0,
1051,Alejandro Balde,DF,1,90,0,0,0,0,
1051,Andreas Christensen,DF,1,45,0,0,0,0,
1051,Abde Ezzalzouli,FW,0,45,0,0,0,0,
1051,Jules Koundé,DF,1,90,0,0,0,0,
1051,Ronald Araújo,DF,1,90,0,0,0,0,
1051,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1052,Robert Lewandowski,FW,1,90,0,1,0,0,
1052,Pedri,MF,1,90,1,0,1,0,
1052,Gavi,MF,1,67,0,0,1,0,
1052,Abde Ezzalzouli,FW,0,23,0,0,0,0,
1052,Alejandro Balde,DF,1,67,0,0,0,0,
1052,Ansu Fati,FW,0,23,0,0,0,0,
1052,İlkay Gündoğan,MF,1,90,0,1,0,0,
1052,Oriol Romeu,MF,1,78,0,0,0,0,
1052,Sergi Roberto,DF,0,12,0,0,0,0,
1052,Lamine Yamal,FW,1,84,0,0,0,0,
1052,Ferrán Torres,FW,0,6,1,0,0,0,
1052,Frenkie de Jong,MF,1,90,0,0,1,0,
1052,Andreas Christensen,DF,1,78,0,0,0,0,
1052,Eric García,DF,0,12,0,0,0,0,
1052,Jules Koundé,DF,1,90,0,0,0,0,
1052,Marc-André ter Stegen,GK,1,90,0,0,1,0,
1053,Gavi,MF,1,90,1,0,0,0,
1053,Robert Lewandowski,FW,1,90,1,0,1,0,
1053,Lamine Yamal,FW,1,75,0,1,1,0,
1053,Ansu Fati,FW,0,15,0,0,0,0,
1053,Frenkie de Jong,MF,1,90,1,0,0,0,
1053,Oriol Romeu,MF,1,62,0,0,0,0,
1053,Ferrán Torres,FW,0,28,1,0,0,0,
1053,İlkay Gündoğan,MF,1,85,0,0,0,0,
1053,Fermin López,MF,0,5,0,0,0,0,
1053,Marcos Alonso,DF,1,90,0,0,0,0,
1053,Andreas Christensen,DF,1,45,0,0,0,0,
1053,Eric García,DF,0,45,0,0,1,0,
1053,Jules Koundé,DF,1,90,0,0,0,0,
1053,Sergi Roberto,DF,1,90,0,0,0,0,
1053,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1054,Gavi,MF,1,90,0,0,0,0,
1054,Robert Lewandowski,FW,1,89,1,0,1,0,
1054,Raphinha,FW,0,1,0,0,0,0,
1054,Lamine Yamal,FW,1,58,0,0,0,0,
1054,Ferrán Torres,FW,0,32,0,0,0,0,
1054,İlkay Gündoğan,MF,1,90,0,1,0,0,
1054,Oriol Romeu,MF,1,79,0,0,0,0,
1054,João Félix,FW,0,11,0,0,0,0,
1054,Frenkie de Jong,MF,1,90,0,0,1,0,
1054,Alejandro Balde,DF,1,90,0,0,1,0,
1054,Andreas Christensen,DF,1,89,0,0,0,0,
1054,Iñigo Martínez,DF,0,1,0,0,0,0,
1054,Jules Koundé,DF,1,90,1,0,0,0,
1054,Sergi Roberto,DF,1,58,0,0,0,0,
1054,João Cancelo,DF,0,32,0,0,0,0,
1054,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1055,João Félix,FW,1,63,1,0,0,0,
1055,Lamine Yamal,FW,0,27,0,0,0,0,
1055,Robert Lewandowski,FW,1,90,1,2,0,0,
1055,Ferrán Torres,FW,1,63,1,0,0,0,
1055,Raphinha,FW,0,27,1,0,0,0,
1055,Frenkie de Jong,MF,1,90,0,0,0,0,
1055,Oriol Romeu,MF,1,63,0,1,0,0,
1055,İlkay Gündoğan,MF,0,27,0,0,0,0,
1055,Gavi,MF,1,90,0,0,0,0,
1055,Alejandro Balde,DF,1,75,0,0,0,0,
1055,Marcos Alonso,DF,0,15,0,0,0,0,
1055,Andreas Christensen,DF,1,75,0,1,0,0,
1055,Iñigo Martínez,DF,0,15,0,0,1,0,
1055,Jules Koundé,DF,1,90,0,0,0,0,
1055,João Cancelo,DF,1,90,1,0,0,0,
1055,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1056,João Félix,FW,1,67,2,1,0,0,
1056,Lamine Yamal,FW,0,23,0,0,0,0,
1056,Robert Lewandowski,FW,1,90,1,1,0,0,
1056,Raphinha,FW,1,67,0,1,0,0,
1056,Ferrán Torres,FW,0,23,0,0,0,0,
1056,Gavi,MF,1,57,1,0,1,0,
1056,Fermin López,MF,0,33,0,0,0,0,
1056,Frenkie de Jong,MF,1,57,0,0,0,0,
1056,Oriol Romeu,MF,0,33,0,0,0,0,
1056,İlkay Gündoğan,MF,1,90,0,1,0,0,
1056,Alejandro Balde,DF,1,90,0,0,0,0,
1056,Andreas Christensen,DF,1,90,0,0,0,0,
1056,Jules Koundé,DF,1,90,0,0,0,0,
1056,João Cancelo,DF,1,75,0,0,0,0,
1056,Sergi Roberto,DF,0,15,0,0,0,0,
1056,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1057,João Félix,FW,1,90,0,1,0,0,
1057,Robert Lewandowski,FW,1,90,2,0,0,0,
1057,Ferrán Torres,FW,1,71,0,0,0,0,
1057,Raphinha,FW,0,19,0,0,0,0,
1057,Frenkie de Jong,MF,1,35,0,0,0,0,
1057,Gavi,MF,0,55,0,1,1,0,
1057,Oriol Romeu,MF,1,45,0,0,0,0,
1057,Ronald Araújo,DF,0,45,0,0,0,0,
1057,İlkay Gündoğan,MF,1,90,0,0,0,0,
1057,Marcos Alonso,DF,1,45,0,0,0,0,
1057,Lamine Yamal,FW,0,45,0,0,0,0,
1057,Andreas Christensen,DF,1,59,0,0,1,0,
1057,Alejandro Balde,DF,0,31,0,0,0,0,
1057,Jules Koundé,DF,1,90,0,0,0,0,
1057,João Cancelo,DF,1,90,1,1,0,0,
1057,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1058,João Félix,FW,1,63,0,0,0,0,
1058,Lamine Yamal,FW,0,27,0,0,0,0,
1058,Ferrán Torres,FW,1,57,0,0,0,0,
1058,Robert Lewandowski,FW,0,33,0,0,0,0,
1058,Raphinha,FW,1,90,1,1,0,0,
1058,Gavi,MF,1,90,0,0,0,0,
1058,Oriol Romeu,MF,1,63,0,0,1,0,
1058,Fermin López,MF,0,27,1,0,0,0,
1058,İlkay Gündoğan,MF,1,90,0,0,0,0,
1058,Alejandro Balde,DF,1,90,0,0,0,0,
1058,Iñigo Martínez,DF,1,77,0,0,0,0,
1058,Jules Koundé,DF,0,13,0,0,0,0,
1058,Ronald Araújo,DF,1,90,0,0,0,0,
1058,João Cancelo,DF,1,90,0,0,0,0,
1058,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1059,João Félix,FW,1,70,0,0,0,0,
1059,Ferrán Torres,FW,0,20,0,0,0,0,
1059,Robert Lewandowski,FW,1,90,0,0,0,0,
1059,Lamine Yamal,FW,1,81,0,0,0,0,
1059,Oriol Romeu,MF,0,9,0,0,0,0,
1059,İlkay Gündoğan,MF,1,90,0,0,1,0,
1059,Gavi,MF,1,90,0,0,0,0,
1059,Raphinha,FW,1,36,0,0,0,0,
1059,Fermin López,MF,0,54,0,0,0,0,
1059,Alejandro Balde,DF,1,90,0,0,0,0,
1059,Andreas Christensen,DF,1,90,0,0,0,0,
1059,Jules Koundé,DF,1,90,0,0,0,0,
1059,João Cancelo,DF,1,90,0,0,1,0,
1059,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1060,João Félix,FW,1,68,0,0,1,0,
1060,Fermin López,MF,0,22,0,0,0,0,
1060,Robert Lewandowski,FW,1,33,0,0,0,0,
1060,Ferrán Torres,FW,0,57,1,0,0,0,
1060,Lamine Yamal,FW,1,79,0,0,0,0,
1060,Marcos Alonso,DF,0,11,0,0,0,0,
1060,Gavi,MF,1,89,0,0,2,1,
1060,Oriol Romeu,MF,1,68,0,0,0,0,
1060,Sergi Roberto,DF,0,22,0,0,1,0,
1060,İlkay Gündoğan,MF,1,90,0,1,0,0,
1060,Alejandro Balde,DF,1,90,0,0,0,0,
1060,Jules Koundé,DF,1,90,0,0,1,0,
1060,Ronald Araújo,DF,1,90,0,0,1,0,
1060,João Cancelo,DF,1,90,0,0,1,0,
1060,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1061,João Félix,FW,1,90,0,0,0,0,
1061,Ferrán Torres,FW,1,90,0,0,0,0,
1061,Lamine Yamal,FW,1,75,1,0,0,0,
1061,Oriol Romeu,MF,0,15,0,0,0,0,
1061,Gavi,MF,1,90,0,0,0,0,
1061,İlkay Gündoğan,MF,1,90,0,0,0,0,
1061,Fermin López,MF,1,60,0,0,0,0,
1061,Sergi Roberto,DF,0,30,1,0,0,0,
1061,Alejandro Balde,DF,1,90,0,1,0,0,
1061,Andreas Christensen,DF,1,90,0,0,0,0,
1061,Jules Koundé,DF,1,43,0,0,0,0,
1061,Ronald Araújo,DF,0,47,0,0,0,0,
1061,João Cancelo,DF,1,90,0,0,1,0,
1061,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1062,Fermin López,MF,1,78,0,0,0,0,
1062,Marc Guiu,FW,0,12,1,0,1,0,
1062,João Félix,FW,1,90,0,1,0,0,
1062,Ferrán Torres,FW,1,90,0,0,0,0,
1062,İlkay Gündoğan,MF,1,90,0,0,0,0,
1062,Oriol Romeu,MF,1,59,0,0,1,0,
1062,Lamine Yamal,FW,0,31,0,0,0,0,
1062,Gavi,MF,1,90,0,0,1,0,
1062,Alejandro Balde,DF,1,78,0,0,0,0,
1062,Marcos Alonso,DF,0,12,0,0,0,0,
1062,Iñigo Martínez,DF,1,90,0,0,0,0,
1062,Andreas Christensen,DF,1,59,0,0,0,0,
1062,Ronald Araújo,DF,0,31,0,0,0,0,
1062,João Cancelo,DF,1,90,0,0,0,0,
1062,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1063,João Félix,FW,1,74,0,0,0,0,
1063,Marc Guiu,FW,0,16,0,0,0,0,
1063,Ferrán Torres,FW,1,90,1,1,1,0,
1063,Lamine Yamal,FW,1,90,0,0,0,0,
1063,İlkay Gündoğan,MF,1,90,0,0,0,0,
1063,Oriol Romeu,MF,1,90,0,0,0,0,
1063,Fermin López,MF,1,81,1,1,0,0,
1063,Marc Casado,MF,0,9,0,0,0,0,
1063,Marcos Alonso,DF,1,69,0,0,0,0,
1063,Alejandro Balde,DF,0,21,0,0,1,0,
1063,Iñigo Martínez,DF,1,81,0,0,0,0,
1063,Andreas Christensen,DF,0,9,0,0,0,0,
1063,Ronald Araújo,DF,1,90,0,0,0,0,
1063,João Cancelo,DF,1,90,0,0,0,0,
1063,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1064,João Félix,FW,1,76,0,0,0,0,
1064,Raphinha,FW,0,14,0,0,0,0,
1064,Ferrán Torres,FW,1,60,0,0,1,0,
1064,Robert Lewandowski,FW,0,30,0,0,0,0,
1064,Fermin López,MF,1,71,0,0,1,0,
1064,Oriol Romeu,MF,0,19,0,0,0,0,
1064,Alejandro Balde,DF,1,90,0,0,0,0,
1064,İlkay Gündoğan,MF,1,90,1,0,0,0,
1064,Gavi,MF,1,90,0,0,0,0,
1064,João Cancelo,DF,1,76,0,0,0,0,
1064,Lamine Yamal,FW,0,14,0,0,0,0,
1064,Iñigo Martínez,DF,1,90,0,0,0,0,
1064,Andreas Christensen,DF,1,90,0,0,0,0,
1064,Ronald Araújo,DF,1,90,0,0,0,0,
1064,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1065,João Félix,FW,1,68,0,0,1,0,
1065,Lamine Yamal,FW,0,22,0,0,0,0,
1065,Robert Lewandowski,FW,1,56,0,0,0,0,
1065,Pedri,MF,0,34,0,0,0,0,
1065,Fermin López,MF,1,56,0,0,0,0,
1065,Ferrán Torres,FW,0,34,0,0,0,0,
1065,Alejandro Balde,DF,1,90,0,0,0,0,
1065,İlkay Gündoğan,MF,1,90,0,1,0,0,
1065,Gavi,MF,1,90,0,0,1,0,
1065,João Cancelo,DF,1,68,0,0,0,0,
1065,Raphinha,FW,0,22,0,0,0,0,
1065,Iñigo Martínez,DF,1,90,0,0,1,0,
1065,Jules Koundé,DF,1,90,0,0,0,0,
1065,Ronald Araújo,DF,1,90,1,0,0,0,
1065,Marc-André ter Stegen,GK,1,90,0,0,0,0,
1066,Ferrán Torres,FW,1,58,0,0,0,0,
1066,João Félix,FW,0,32,0,0,0,0,
1066,Robert Lewandowski,FW,1,90,0,0,0,0,
1066,Raphinha,FW,1,58,0,0,0,0,
1066,Lamine Yamal,FW,0,32,0,0,0,0,
1066,Gavi,MF,1,80,0,0,0,0,
1066,Fermin López,MF,0,10,0,0,0,0,
1066,Oriol Romeu,MF,1,58,0,0,0,0,
1066,Pedri,MF,0,32,0,0,0,0,
1066,İlkay Gündoğan,MF,1,90,0,0,0,0,
1066,Marcos Alonso,DF,1,59,0,0,0,0,
1066,Alejandro Balde,DF,0,31,0,0,0,0,
1066,Andreas Christensen,DF,1,90,0,0,0,0,
1066,Ronald Araújo,DF,1,90,0,0,1,0,
1066,João Cancelo,DF,1,90,0,0,0,0,
1066,Marc-André ter Stegen,GK,1,90,0,0,0,0,
