ID_Partido,ID_StatsBomb,ID_Entrenador,Fecha,Temporada,Competicion,Rival,Localia,Resultado,Goles_Barca,Goles_Rival,Penaltis_Barca,Penaltis_Rival
956,,8,2021-10-24,2021-2022,La Liga,Real Madrid,Home,L,1,2,,
957,,8,2021-10-27,2021-2022,La Liga,Rayo Vallecano,Away,L,0,1,,
958,,9,2021-10-30,2021-2022,La Liga,Alavés,Home,D,1,1,,
959,,9,2021-11-02,2021-2022,Champions Lg,Dynamo Kyiv,Away,W,1,0,,
960,,10,2021-11-06,2021-2022,La Liga,Celta Vigo,Away,D,3,3,,
961,,10,2021-11-20,2021-2022,La Liga,Espanyol,Home,W,1,0,,
962,,10,2021-11-23,2021-2022,Champions Lg,Benfica,Home,D,0,0,,
963,,10,2021-11-27,2021-2022,La Liga,Villarreal,Away,W,3,1,,
964,,10,2021-12-04,2021-2022,La Liga,Real Betis,Home,L,0,1,,
965,,10,2021-12-08,2021-2022,Champions Lg,Bayern Munich,Away,L,0,3,,
966,,10,2021-12-12,2021-2022,La Liga,Osasuna,Away,D,2,2,,
967,,10,2021-12-18,2021-2022,La Liga,Elche,Home,W,3,2,,
968,,10,2021-12-21,2021-2022,La Liga,Sevilla,Away,D,1,1,,
969,,10,2022-01-02,2021-2022,La Liga,Mallorca,Away,W,1,0,,
970,,10,2022-01-05,2021-2022,Copa del Rey,Linares Dep,Away,W,2,1,,
971,,10,2022-01-08,2021-2022,La Liga,Granada,Away,D,1,1,,
972,,10,2022-01-12,2021-2022,Supercopa de España,Real Madrid,Home,L,2,3,,
973,,10,2022-01-20,2021-2022,Copa del Rey,Athletic Club,Away,L,2,3,,
974,,10,2022-01-23,2021-2022,La Liga,Alavés,Away,W,1,0,,
975,,10,2022-02-06,2021-2022,La Liga,Atlético Madrid,Home,W,4,2,,
976,,10,2022-02-13,2021-2022,La Liga,Espanyol,Away,D,2,2,,
977,,10,2022-02-17,2021-2022,Europa Lg,Napoli,Home,D,1,1,,
978,,10,2022-02-20,2021-2022,La Liga,Valencia,Away,W,4,1,,
979,,10,2022-02-24,2021-2022,Europa Lg,Napoli,Away,W,4,2,,
980,,10,2022-02-27,2021-2022,La Liga,Athletic Club,Home,W,4,0,,
981,,10,2022-03-06,2021-2022,La Liga,Elche,Away,W,2,1,,
982,,10,2022-03-10,2021-2022,Europa Lg,Galatasaray,Home,D,0,0,,
983,,10,2022-03-13,2021-2022,La Liga,Osasuna,Home,W,4,0,,
984,,10,2022-03-17,2021-2022,Europa Lg,Galatasaray,Away,W,2,1,,
985,,10,2022-03-20,2021-2022,La Liga,Real Madrid,Away,W,4,0,,
986,,10,2022-04-03,2021-2022,La Liga,Sevilla,Home,W,1,0,,
987,,10,2022-04-07,2021-2022,Europa Lg,Eintracht Frankfurt,Away,D,1,1,,
988,,10,2022-04-10,2021-2022,La Liga,Levante,Away,W,3,2,,
989,,10,2022-04-14,2021-2022,Europa Lg,Eintracht Frankfurt,Home,L,2,3,,
990,,10,2022-04-18,2021-2022,La Liga,Cádiz,Home,L,0,1,,
991,,10,2022-04-21,2021-2022,La Liga,Real Sociedad,Away,W,1,0,,
992,,10,2022-04-24,2021-2022,La Liga,Rayo Vallecano,Home,L,0,1,,
993,,10,2022-05-01,2021-2022,La Liga,Mallorca,Home,W,2,1,,
994,,10,2022-05-07,2021-2022,La Liga,Real Betis,Away,W,2,1,,
995,,10,2022-05-10,2021-2022,La Liga,Celta Vigo,Home,W,3,1,,
996,,10,2022-05-15,2021-2022,La Liga,Getafe,Away,D,0,0,,
997,,10,2022-05-22,2021-2022,La Liga,Villarreal,Home,L,0,2,,
998,,10,2022-08-13,2022-2023,La Liga,Rayo Vallecano,Home,D,0,0,,
999,,10,2022-08-21,2022-2023,La Liga,Real Sociedad,Away,W,4,1,,
1000,,10,2022-08-28,2022-2023,La Liga,Valladolid,Home,W,4,0,,
1001,,10,2022-09-03,2022-2023,La Liga,Sevilla,Away,W,3,0,,
1002,,10,2022-09-07,2022-2023,Champions Lg,Viktoria Plzeň,Home,W,5,1,,
1003,,10,2022-09-10,2022-2023,La Liga,Cádiz,Away,W,4,0,,
1004,,10,2022-09-13,2022-2023,Champions Lg,Bayern Munich,Away,L,0,2,,
1005,,10,2022-09-17,2022-2023,La Liga,Elche,Home,W,3,0,,
1006,,10,2022-10-01,2022-2023,La Liga,Mallorca,Away,W,1,0,,
1007,,10,2022-10-04,2022-2023,Champions Lg,Inter,Away,L,0,1,,
1008,,10,2022-10-09,2022-2023,La Liga,Celta Vigo,Home,W,1,0,,
1009,,10,2022-10-12,2022-2023,Champions Lg,Inter,Home,D,3,3,,
1010,,10,2022-10-16,2022-2023,La Liga,Real Madrid,Away,L,1,3,,
1011,,10,2022-10-20,2022-2023,La Liga,Villarreal,Home,W,3,0,,
1012,,10,2022-10-23,2022-2023,La Liga,Athletic Club,Home,W,4,0,,
1013,,10,2022-10-26,2022-2023,Champions Lg,Bayern Munich,Home,L,0,3,,
1014,,10,2022-10-29,2022-2023,La Liga,Valencia,Away,W,1,0,,
1015,,10,2022-11-01,2022-2023,Champions Lg,Viktoria Plzeň,Away,W,4,2,,
1016,,10,2022-11-05,2022-2023,La Liga,Almería,Home,W,2,0,,
1017,,10,2022-11-08,2022-2023,La Liga,Osasuna,Away,W,2,1,,
1018,,10,2022-12-31,2022-2023,La Liga,Espanyol,Home,D,1,1,,
1019,,10,2023-01-04,2022-2023,Copa del Rey,CF Intercity,Away,W,4,3,,
1020,,10,2023-01-08,2022-2023,La Liga,Atlético Madrid,Away,W,1,0,,
1021,,10,2023-01-12,2022-2023,Supercopa de España,Real Betis,Away,D,2,2,4.0,2.0
1022,,10,2023-01-15,2022-2023,Supercopa de España,Real Madrid,Away,W,3,1,,
1023,,10,2023-01-19,2022-2023,Copa del Rey,Ceuta,Away,W,5,0,,
1024,,10,2023-01-22,2022-2023,La Liga,Getafe,Home,W,1,0,,
1025,,10,2023-01-25,2022-2023,Copa del Rey,Real Sociedad,Home,W,1,0,,
1026,,10,2023-01-28,2022-2023,La Liga,Girona,Away,W,1,0,,
1027,,10,2023-02-01,2022-2023,La Liga,Real Betis,Away,W,2,1,,
1028,,10,2023-02-05,2022-2023,La Liga,Sevilla,Home,W,3,0,,
1029,,10,2023-02-12,2022-2023,La Liga,Villarreal,Away,W,1,0,,
1030,,10,2023-02-16,2022-2023,Europa Lg,Manchester Utd,Home,D,2,2,,
1031,,10,2023-02-19,2022-2023,La Liga,Cádiz,Home,W,2,0,,
1032,,10,2023-02-23,2022-2023,Europa Lg,Manchester Utd,Away,L,1,2,,
1033,,10,2023-02-26,2022-2023,La Liga,Almería,Away,L,0,1,,
1034,,10,2023-03-02,2022-2023,Copa del Rey,Real Madrid,Away,W,1,0,,
1035,,10,2023-03-05,2022-2023,La Liga,Valencia,Home,W,1,0,,
1036,,10,2023-03-12,2022-2023,La Liga,Athletic Club,Away,W,1,0,,
1037,,10,2023-03-19,2022-2023,La Liga,Real Madrid,Home,W,2,1,,
1038,,10,2023-04-01,2022-2023,La Liga,Elche,Away,W,4,0,,
1039,,10,2023-04-05,2022-2023,Copa del Rey,Real Madrid,Home,L,0,4,,
1040,,10,2023-04-10,2022-2023,La Liga,Girona,Home,D,0,0,,
1041,,10,2023-04-16,2022-2023,La Liga,Getafe,Away,D,0,0,,
1042,,10,2023-04-23,2022-2023,La Liga,Atlético Madrid,Home,W,1,0,,
1043,,10,2023-04-26,2022-2023,La Liga,Rayo Vallecano,Away,L,1,2,,
1044,,10,2023-04-29,2022-2023,La Liga,Real Betis,Home,W,4,0,,
1045,,10,2023-05-02,2022-2023,La Liga,Osasuna,Home,W,1,0,,
1046,,10,2023-05-14,2022-2023,La Liga,Espanyol,Away,W,4,2,,
1047,,10,2023-05-20,2022-2023,La Liga,Real Sociedad,Home,L,1,2,,
1048,,10,2023-05-23,2022-2023,La Liga,Valladolid,Away,L,1,3,,
1049,,10,2023-05-28,2022-2023,La Liga,Mallorca,Home,W,3,0,,
1050,,10,2023-06-04,2022-2023,La Liga,Celta Vigo,Away,L,1,2,,
1051,,10,2023-08-13,2023-2024,La Liga,Getafe,Away,D,0,0,,
1052,,10,2023-08-20,2023-2024,La Liga,Cádiz,Home,W,2,0,,
1053,,10,2023-08-27,2023-2024,La Liga,Villarreal,Away,W,4,3,,
1054,,10,2023-09-03,2023-2024,La Liga,Osasuna,Away,W,2,1,,
1055,,10,2023-09-16,2023-2024,La Liga,Real Betis,Home,W,5,0,,
1056,,10,2023-09-19,2023-2024,Champions Lg,Antwerp,Home,W,5,0,,
1057,,10,2023-09-23,2023-2024,La Liga,Celta Vigo,Home,W,3,2,,
1058,,10,2023-09-26,2023-2024,La Liga,Mallorca,Away,D,2,2,,
1059,,10,2023-09-29,2023-2024,La Liga,Sevilla,Home,W,1,0,,
1060,,10,2023-10-04,2023-2024,Champions Lg,Porto,Away,W,1,0,,
1061,,10,2023-10-08,2023-2024,La Liga,Granada,Away,D,2,2,,
1062,,10,2023-10-22,2023-2024,La Liga,Athletic Club,Home,W,1,0,,
1063,,10,2023-10-25,2023-2024,Champions Lg,Shakhtar Donetsk,Home,W,2,1,,
1064,,10,2023-10-28,2023-2024,La Liga,Real Madrid,Home,L,1,2,,
1065,,10,2023-11-04,2023-2024,La Liga,Real Sociedad,Away,W,1,0,,
1066,,10,2023-11-07,2023-2024,Champions Lg,Shakhtar Donetsk,Away,L,0,1,,
1067,,10,2023-11-12,2023-2024,La Liga,Alavés,Home,W,2,1,,
1068,,10,2023-11-25,2023-2024,La Liga,Rayo Vallecano,Away,D,1,1,,
1069,,10,2023-11-28,2023-2024,Champions Lg,Porto,Home,W,2,1,,
1070,,10,2023-12-03,2023-2024,La Liga,Atlético Madrid,Home,W,1,0,,
1071,,10,2023-12-10,2023-2024,La Liga,Girona,Home,L,2,4,,
1072,,10,2023-12-13,2023-2024,Champions Lg,Antwerp,Away,L,2,3,,
1073,,10,2023-12-16,2023-2024,La Liga,Valencia,Away,D,1,1,,
1074,,10,2023-12-20,2023-2024,La Liga,Almería,Home,W,3,2,,
1075,,10,2024-01-04,2023-2024,La Liga,Las Palmas,Away,W,2,1,,
1076,,10,2024-01-07,2023-2024,Copa del Rey,Barbastro,Away,W,3,2,,
1077,,10,2024-01-11,2023-2024,Supercopa de España,Osasuna,Home,W,2,0,,
1078,,10,2024-01-14,2023-2024,Supercopa de España,Real Madrid,Away,L,1,4,,
1079,,10,2024-01-18,2023-2024,Copa del Rey,U Salamanca,Away,W,3,1,,
1080,,10,2024-01-21,2023-2024,La Liga,Real Betis,Away,W,4,2,,
1081,,10,2024-01-24,2023-2024,Copa del Rey,Athletic Club,Away,L,2,4,,
1082,,10,2024-01-27,2023-2024,La Liga,Villarreal,Home,L,3,5,,
1083,,10,2024-01-31,2023-2024,La Liga,Osasuna,Home,W,1,0,,
1084,,10,2024-02-03,2023-2024,La Liga,Alavés,Away,W,3,1,,
1085,,10,2024-02-11,2023-2024,La Liga,Granada,Home,D,3,3,,
1086,,10,2024-02-17,2023-2024,La Liga,Celta Vigo,Away,W,2,1,,
1087,,10,2024-02-21,2023-2024,Champions Lg,Napoli,Away,D,1,1,,
1088,,10,2024-02-24,2023-2024,La Liga,Getafe,Home,W,4,0,,
1089,,10,2024-03-03,2023-2024,La Liga,Athletic Club,Away,D,0,0,,
1090,,10,2024-03-08,2023-2024,La Liga,Mallorca,Home,W,1,0,,
1091,,10,2024-03-12,2023-2024,Champions Lg,Napoli,Home,W,3,1,,
1092,,10,2024-03-17,2023-2024,La Liga,Atlético Madrid,Away,W,3,0,,
1093,,10,2024-03-30,2023-2024,La Liga,Las Palmas,Home,W,1,0,,
1094,,10,2024-04-10,2023-2024,Champions Lg,Paris Saint-Germain,Away,W,3,2,,
1095,,10,2024-04-13,2023-2024,La Liga,Cádiz,Away,W,1,0,,
1096,,10,2024-04-16,2023-2024,Champions Lg,Paris Saint-Germain,Home,L,1,4,,
1097,,10,2024-04-21,2023-2024,La Liga,Real Madrid,Away,L,2,3,,
1098,,10,2024-04-29,2023-2024,La Liga,Valencia,Home,W,4,2,,
1099,,10,2024-05-04,2023-2024,La Liga,Girona,Away,L,2,4,,
1100,,10,2024-05-13,2023-2024,La Liga,Real Sociedad,Home,W,2,0,,
1101,,10,2024-05-16,2023-2024,La Liga,Almería,Away,W,2,0,,
1102,,10,2024-05-19,2023-2024,La Liga,Rayo Vallecano,Home,W,3,0,,
1103,,10,2024-05-26,2023-2024,La Liga,Sevilla,Away,W,2,1,,
1104,,11,2024-08-17,2024-2025,La Liga,Valencia,Away,W,2,1,,
1105,,11,2024-08-24,2024-2025,La Liga,Athletic Club,Home,W,2,1,,
1106,,11,2024-08-27,2024-2025,La Liga,Rayo Vallecano,Away,W,2,1,,
1107,,11,2024-08-31,2024-2025,La Liga,Valladolid,Home,W,7,0,,
1108,,11,2024-09-15,2024-2025,La Liga,Girona,Away,W,4,1,,
1109,,11,2024-09-19,2024-2025,Champions Lg,Monaco,Away,L,1,2,,
1110,,11,2024-09-22,2024-2025,La Liga,Villarreal,Away,W,5,1,,
1111,,11,2024-09-25,2024-2025,La Liga,Getafe,Home,W,1,0,,
1112,,11,2024-09-28,2024-2025,La Liga,Osasuna,Away,L,2,4,,
1113,,11,2024-10-01,2024-2025,Champions Lg,Young Boys,Home,W,5,0,,
1114,,11,2024-10-06,2024-2025,La Liga,Alavés,Away,W,3,0,,
1115,,11,2024-10-20,2024-2025,La Liga,Sevilla,Home,W,5,1,,
1116,,11,2024-10-23,2024-2025,Champions Lg,Bayern Munich,Home,W,4,1,,
1117,,11,2024-10-26,2024-2025,La Liga,Real Madrid,Away,W,4,0,,
1118,,11,2024-11-03,2024-2025,La Liga,Espanyol,Home,W,3,1,,
1119,,11,2024-11-06,2024-2025,Champions Lg,Red Star,Away,W,5,2,,
1120,,11,2024-11-10,2024-2025,La Liga,Real Sociedad,Away,L,0,1,,
1121,,11,2024-11-23,2024-2025,La Liga,Celta Vigo,Away,D,2,2,,
1122,,11,2024-11-26,2024-2025,Champions Lg,Brest,Home,W,3,0,,
1123,,11,2024-11-30,2024-2025,La Liga,Las Palmas,Home,L,1,2,,
1124,,11,2024-12-03,2024-2025,La Liga,Mallorca,Away,W,5,1,,
1125,,11,2024-12-07,2024-2025,La Liga,Real Betis,Away,D,2,2,,
1126,,11,2024-12-11,2024-2025,Champions Lg,Dortmund,Away,W,3,2,,
1127,,11,2024-12-15,2024-2025,La Liga,Leganés,Home,L,0,1,,
1128,,11,2024-12-21,2024-2025,La Liga,Atlético Madrid,Home,L,1,2,,
1129,,11,2025-01-04,2024-2025,Copa del Rey,Barbastro,Away,W,4,0,,
1130,,11,2025-01-08,2024-2025,Supercopa de España,Athletic Club,Neutral,W,2,0,,
1131,,11,2025-01-12,2024-2025,Supercopa de España,Real Madrid,Neutral,W,5,2,,
1132,,11,2025-01-15,2024-2025,Copa del Rey,Real Betis,Home,W,5,1,,
1133,,11,2025-01-18,2024-2025,La Liga,Getafe,Away,D,1,1,,
1134,,11,2025-01-21,2024-2025,Champions Lg,Benfica,Away,W,5,4,,
1135,,11,2025-01-26,2024-2025,La Liga,Valencia,Home,W,7,1,,
1136,,11,2025-01-29,2024-2025,Champions Lg,Atalanta,Home,D,2,2,,
1137,,11,2025-02-02,2024-2025,La Liga,Alavés,Home,W,1,0,,
1138,,11,2025-02-06,2024-2025,Copa del Rey,Valencia,Away,W,5,0,,
1139,,11,2025-02-09,2024-2025,La Liga,Sevilla,Away,W,4,1,,
1140,,11,2025-02-17,2024-2025,La Liga,Rayo Vallecano,Home,W,1,0,,
1141,,11,2025-02-22,2024-2025,La Liga,Las Palmas,Away,W,2,0,,
1142,,11,2025-02-25,2024-2025,Copa del Rey,Atlético Madrid,Home,D,4,4,,
1143,,11,2025-03-02,2024-2025,La Liga,Real Sociedad,Home,W,4,0,,
1144,,11,2025-03-05,2024-2025,Champions Lg,Benfica,Away,W,1,0,,
1145,,11,2025-03-11,2024-2025,Champions Lg,Benfica,Home,W,3,1,,
1146,,11,2025-03-16,2024-2025,La Liga,Atlético Madrid,Away,W,4,2,,
1147,,11,2025-03-27,2024-2025,La Liga,Osasuna,Home,W,3,0,,
1148,,11,2025-03-30,2024-2025,La Liga,Girona,Home,W,4,1,,
1149,,11,2025-04-02,2024-2025,Copa del Rey,Atlético Madrid,Away,W,1,0,,
1150,,11,2025-04-05,2024-2025,La Liga,Real Betis,Home,D,1,1,,
1151,,11,2025-04-09,2024-2025,Champions Lg,Dortmund,Home,W,4,0,,
1152,,11,2025-04-12,2024-2025,La Liga,Leganés,Away,W,1,0,,
1153,,11,2025-04-15,2024-2025,Champions Lg,Dortmund,Away,L,1,3,,
1154,,11,2025-04-19,2024-2025,La Liga,Celta Vigo,Home,W,4,3,,
1155,,11,2025-04-22,2024-2025,La Liga,Mallorca,Home,W,1,0,,
1156,,11,2025-04-26,2024-2025,Copa del Rey,Real Madrid,Home,W,3,2,,
1157,,11,2025-04-30,2024-2025,Champions Lg,Inter,Home,D,3,3,,
1158,,11,2025-05-03,2024-2025,La Liga,Valladolid,Away,W,2,1,,
1159,,11,2025-05-06,2024-2025,Champions Lg,Inter,Away,L,3,4,,
1160,,11,2025-05-11,2024-2025,La Liga,Real Madrid,Home,W,4,3,,
1161,,11,2025-05-15,2024-2025,La Liga,Espanyol,Away,W,2,0,,
1162,,11,2025-05-18,2024-2025,La Liga,Villarreal,Home,L,2,3,,
1163,,11,2025-05-25,2024-2025,La Liga,Athletic Club,Away,W,3,0,,
