id_partido,fecha,equipo_rival,resultado,fase,minuto,jugador_implicado,tipo_evento,detalle_accion,etiqueta_partido
910319005,"Tuesday November 27, 2007",Lyon,2-2,Fase de Grupos,7,Juninho Pernambucano,Gol,Goal,"Fase de Grupos vs Lyon (Tuesday November 27, 2007)"
910319005,"Tuesday November 27, 2007",Lyon,2-2,Fase de Grupos,38,Fábio Santos,Tarjeta Amarilla,1:1  — Yellow Card,"Fase de Grupos vs Lyon (Tuesday November 27, 2007)"
910319005,"Tuesday November 27, 2007",Lyon,2-2,Fase de Grupos,44,Yaya Touré,Tarjeta Amarilla,1:1  — Yellow Card,"Fase de Grupos vs Lyon (Tuesday November 27, 2007)"
910319005,"Tuesday November 27, 2007",Lyon,2-2,Fase de Grupos,58,Lionel Messi,Gol,De Penalti,"Fase de Grupos vs Lyon (Tuesday November 27, 2007)"
910319005,"Tuesday November 27, 2007",Lyon,2-2,Fase de Grupos,58,Juninho Pernambucano,Tarjeta Amarilla,1:2  — Yellow Card,"Fase de Grupos vs Lyon (Tuesday November 27, 2007)"
910319005,"Tuesday November 27, 2007",Lyon,2-2,Fase de Grupos,59,Lionel Messi,Tarjeta Amarilla,1:2  — Yellow Card,"Fase de Grupos vs Lyon (Tuesday November 27, 2007)"
910319005,"Tuesday November 27, 2007",Lyon,2-2,Fase de Grupos,60,Xavi,Tarjeta Amarilla,1:2  — Yellow Card,"Fase de Grupos vs Lyon (Tuesday November 27, 2007)"
910319005,"Tuesday November 27, 2007",Lyon,2-2,Fase de Grupos,60,Abdul Kader Keïta,Sustitución,Entra al campo (Sale Fred),"Fase de Grupos vs Lyon (Tuesday November 27, 2007)"
910319005,"Tuesday November 27, 2007",Lyon,2-2,Fase de Grupos,61,Carles Puyol,Tarjeta Amarilla,1:2  — Yellow Card,"Fase de Grupos vs Lyon (Tuesday November 27, 2007)"
910319005,"Tuesday November 27, 2007",Lyon,2-2,Fase de Grupos,68,Kim Källström,Sustitución,Entra al campo (Sale Fábio Santos),"Fase de Grupos vs Lyon (Tuesday November 27, 2007)"
910319005,"Tuesday November 27, 2007",Lyon,2-2,Fase de Grupos,71,Ronaldinho,Sustitución,Entra al campo (Sale Eiður Guðjohnsen),"Fase de Grupos vs Lyon (Tuesday November 27, 2007)"
910319005,"Tuesday November 27, 2007",Lyon,2-2,Fase de Grupos,80,Juninho Pernambucano,Gol,De Penalti,"Fase de Grupos vs Lyon (Tuesday November 27, 2007)"
910319005,"Tuesday November 27, 2007",Lyon,2-2,Fase de Grupos,82,Rafael Márquez,Sustitución,Entra al campo (Sale Gianluca Zambrotta),"Fase de Grupos vs Lyon (Tuesday November 27, 2007)"
910319005,"Tuesday November 27, 2007",Lyon,2-2,Fase de Grupos,82,Loïc Rémy,Sustitución,Entra al campo (Sale Hatem Ben Arfa),"Fase de Grupos vs Lyon (Tuesday November 27, 2007)"
2149164639,"Tuesday April 29, 2008",Manchester United,1-0,Semifinales,14,Paul Scholes,Gol,Goal,"Semifinales vs Manchester United (Tuesday April 29, 2008)"
2149164639,"Tuesday April 29, 2008",Manchester United,1-0,Semifinales,52,Gianluca Zambrotta,Tarjeta Amarilla,1:0  — Yellow Card,"Semifinales vs Manchester United (Tuesday April 29, 2008)"
2149164639,"Tuesday April 29, 2008",Manchester United,1-0,Semifinales,54,Deco,Tarjeta Amarilla,1:0  — Yellow Card,"Semifinales vs Manchester United (Tuesday April 29, 2008)"
2149164639,"Tuesday April 29, 2008",Manchester United,1-0,Semifinales,61,Thierry Henry,Sustitución,Entra al campo (Sale Andrés Iniesta),"Semifinales vs Manchester United (Tuesday April 29, 2008)"
2149164639,"Tuesday April 29, 2008",Manchester United,1-0,Semifinales,63,Michael Carrick,Tarjeta Amarilla,1:0  — Yellow Card,"Semifinales vs Manchester United (Tuesday April 29, 2008)"
2149164639,"Tuesday April 29, 2008",Manchester United,1-0,Semifinales,68,Cristiano Ronaldo,Tarjeta Amarilla,1:0  — Yellow Card,"Semifinales vs Manchester United (Tuesday April 29, 2008)"
2149164639,"Tuesday April 29, 2008",Manchester United,1-0,Semifinales,70,Yaya Touré,Tarjeta Amarilla,1:0  — Yellow Card,"Semifinales vs Manchester United (Tuesday April 29, 2008)"
2149164639,"Tuesday April 29, 2008",Manchester United,1-0,Semifinales,72,Bojan Krkić,Sustitución,Entra al campo (Sale Samuel Eto'o),"Semifinales vs Manchester United (Tuesday April 29, 2008)"
2149164639,"Tuesday April 29, 2008",Manchester United,1-0,Semifinales,77,Darren Fletcher,Sustitución,Entra al campo (Sale Paul Scholes),"Semifinales vs Manchester United (Tuesday April 29, 2008)"
2149164639,"Tuesday April 29, 2008",Manchester United,1-0,Semifinales,77,Ryan Giggs,Sustitución,Entra al campo (Sale Nani),"Semifinales vs Manchester United (Tuesday April 29, 2008)"
2149164639,"Tuesday April 29, 2008",Manchester United,1-0,Semifinales,88,Eiður Guðjohnsen,Sustitución,Entra al campo (Sale Yaya Touré),"Semifinales vs Manchester United (Tuesday April 29, 2008)"
2149164639,"Tuesday April 29, 2008",Manchester United,1-0,Semifinales,90+3,Mikaël Silvestre,Sustitución,Entra al campo (Sale Patrice Evra),"Semifinales vs Manchester United (Tuesday April 29, 2008)"
238753287,"Wednesday April 10, 2019",Manchester United,0-1,Cuartos de Final,12,Luke Shaw,Gol,Own Goal,"Cuartos de Final vs Manchester United (Wednesday April 10, 2019)"
238753287,"Wednesday April 10, 2019",Manchester United,0-1,Cuartos de Final,18,Sergio Busquets,Tarjeta Amarilla,0:1  — Yellow Card,"Cuartos de Final vs Manchester United (Wednesday April 10, 2019)"
238753287,"Wednesday April 10, 2019",Manchester United,0-1,Cuartos de Final,19,Luke Shaw,Tarjeta Amarilla,0:1  — Yellow Card,"Cuartos de Final vs Manchester United (Wednesday April 10, 2019)"
238753287,"Wednesday April 10, 2019",Manchester United,0-1,Cuartos de Final,65,Arturo Vidal,Sustitución,Entra al campo (Sale Philippe Coutinho),"Cuartos de Final vs Manchester United (Wednesday April 10, 2019)"
238753287,"Wednesday April 10, 2019",Manchester United,0-1,Cuartos de Final,66,Sergi Roberto,Sustitución,Entra al campo (Sale Arthur Melo),"Cuartos de Final vs Manchester United (Wednesday April 10, 2019)"
238753287,"Wednesday April 10, 2019",Manchester United,0-1,Cuartos de Final,68,Anthony Martial,Sustitución,Entra al campo (Sale Romelu Lukaku),"Cuartos de Final vs Manchester United (Wednesday April 10, 2019)"
238753287,"Wednesday April 10, 2019",Manchester United,0-1,Cuartos de Final,71,Arturo Vidal,Tarjeta Amarilla,0:1  — Yellow Card,"Cuartos de Final vs Manchester United (Wednesday April 10, 2019)"
238753287,"Wednesday April 10, 2019",Manchester United,0-1,Cuartos de Final,74,Jesse Lingard,Sustitución,Entra al campo (Sale Diogo Dalot),"Cuartos de Final vs Manchester United (Wednesday April 10, 2019)"
238753287,"Wednesday April 10, 2019",Manchester United,0-1,Cuartos de Final,76,Jesse Lingard,Tarjeta Amarilla,0:1  — Yellow Card,"Cuartos de Final vs Manchester United (Wednesday April 10, 2019)"
238753287,"Wednesday April 10, 2019",Manchester United,0-1,Cuartos de Final,85,Andreas Pereira,Sustitución,Entra al campo (Sale Marcus Rashford),"Cuartos de Final vs Manchester United (Wednesday April 10, 2019)"
238753287,"Wednesday April 10, 2019",Manchester United,0-1,Cuartos de Final,86,Chris Smalling,Tarjeta Amarilla,0:1  — Yellow Card,"Cuartos de Final vs Manchester United (Wednesday April 10, 2019)"
238753287,"Wednesday April 10, 2019",Manchester United,0-1,Cuartos de Final,90+3,Carles Aleñá,Sustitución,Entra al campo (Sale Sergio Busquets),"Cuartos de Final vs Manchester United (Wednesday April 10, 2019)"
809465468,"Tuesday April 18, 2006",Milan,0-1,Semifinales,34,Carles Puyol,Tarjeta Amarilla,0:0  — Yellow Card,"Semifinales vs Milan (Tuesday April 18, 2006)"
809465468,"Tuesday April 18, 2006",Milan,0-1,Semifinales,57,Ludovic Giuly,Gol,Goal,"Semifinales vs Milan (Tuesday April 18, 2006)"
809465468,"Tuesday April 18, 2006",Milan,0-1,Semifinales,67,Paolo Maldini,Sustitución,Entra al campo (Sale Andrea Pirlo),"Semifinales vs Milan (Tuesday April 18, 2006)"
809465468,"Tuesday April 18, 2006",Milan,0-1,Semifinales,70,Juliano Belletti,Sustitución,Entra al campo (Sale Ludovic Giuly),"Semifinales vs Milan (Tuesday April 18, 2006)"
809465468,"Tuesday April 18, 2006",Milan,0-1,Semifinales,74,Oleguer Presas,Tarjeta Amarilla,0:1  — Yellow Card,"Semifinales vs Milan (Tuesday April 18, 2006)"
809465468,"Tuesday April 18, 2006",Milan,0-1,Semifinales,74,Massimo Ambrosini,Sustitución,Entra al campo (Sale Gennaro Gattuso),"Semifinales vs Milan (Tuesday April 18, 2006)"
809465468,"Tuesday April 18, 2006",Milan,0-1,Semifinales,75,Thiago Motta,Sustitución,Entra al campo (Sale Oleguer Presas),"Semifinales vs Milan (Tuesday April 18, 2006)"
809465468,"Tuesday April 18, 2006",Milan,0-1,Semifinales,77,Cafú,Sustitución,Entra al campo (Sale Jaap Stam),"Semifinales vs Milan (Tuesday April 18, 2006)"
809465468,"Tuesday April 18, 2006",Milan,0-1,Semifinales,82,Alessandro Nesta,Tarjeta Amarilla,0:1  — Yellow Card,"Semifinales vs Milan (Tuesday April 18, 2006)"
809465468,"Tuesday April 18, 2006",Milan,0-1,Semifinales,89,Maxi López,Sustitución,Entra al campo (Sale Ronaldinho),"Semifinales vs Milan (Tuesday April 18, 2006)"
3088775355,"Wednesday February 20, 2013",Milan,2-0,Octavos de Final,25,Philippe Mexès,Tarjeta Amarilla,0:0  — Yellow Card,"Octavos de Final vs Milan (Wednesday February 20, 2013)"
3088775355,"Wednesday February 20, 2013",Milan,2-0,Octavos de Final,55,Sergio Busquets,Tarjeta Amarilla,0:0  — Yellow Card,"Octavos de Final vs Milan (Wednesday February 20, 2013)"
3088775355,"Wednesday February 20, 2013",Milan,2-0,Octavos de Final,57,Gerard Piqué,Tarjeta Amarilla,0:0  — Yellow Card,"Octavos de Final vs Milan (Wednesday February 20, 2013)"
3088775355,"Wednesday February 20, 2013",Milan,2-0,Octavos de Final,57,Kevin-Prince Boateng,Gol,Goal,"Octavos de Final vs Milan (Wednesday February 20, 2013)"
3088775355,"Wednesday February 20, 2013",Milan,2-0,Octavos de Final,62,Alexis Sánchez,Sustitución,Entra al campo (Sale Cesc Fàbregas),"Octavos de Final vs Milan (Wednesday February 20, 2013)"
3088775355,"Wednesday February 20, 2013",Milan,2-0,Octavos de Final,75,M'Baye Niang,Sustitución,Entra al campo (Sale Giampaolo Pazzini),"Octavos de Final vs Milan (Wednesday February 20, 2013)"
3088775355,"Wednesday February 20, 2013",Milan,2-0,Octavos de Final,81,Sulley Muntari,Gol,Goal,"Octavos de Final vs Milan (Wednesday February 20, 2013)"
3088775355,"Wednesday February 20, 2013",Milan,2-0,Octavos de Final,88,Javier Mascherano,Sustitución,Entra al campo (Sale Carles Puyol),"Octavos de Final vs Milan (Wednesday February 20, 2013)"
3088775355,"Wednesday February 20, 2013",Milan,2-0,Octavos de Final,88,Bakaye Traoré,Sustitución,Entra al campo (Sale Stephan El Shaarawy),"Octavos de Final vs Milan (Wednesday February 20, 2013)"
3088775355,"Wednesday February 20, 2013",Milan,2-0,Octavos de Final,90+1,Bakaye Traoré,Tarjeta Amarilla,2:0  — Yellow Card,"Octavos de Final vs Milan (Wednesday February 20, 2013)"
1324479335,"Wednesday March 28, 2012",Milan,0-0,Cuartos de Final,23,Clarence Seedorf,Tarjeta Amarilla,0:0  — Yellow Card,"Cuartos de Final vs Milan (Wednesday March 28, 2012)"
1324479335,"Wednesday March 28, 2012",Milan,0-0,Cuartos de Final,52,Stephan El Shaarawy,Sustitución,Entra al campo (Sale Robinho),"Cuartos de Final vs Milan (Wednesday March 28, 2012)"
1324479335,"Wednesday March 28, 2012",Milan,0-0,Cuartos de Final,57,Alessandro Nesta,Tarjeta Amarilla,0:0  — Yellow Card,"Cuartos de Final vs Milan (Wednesday March 28, 2012)"
1324479335,"Wednesday March 28, 2012",Milan,0-0,Cuartos de Final,61,Seydou Keita,Tarjeta Amarilla,0:0  — Yellow Card,"Cuartos de Final vs Milan (Wednesday March 28, 2012)"
1324479335,"Wednesday March 28, 2012",Milan,0-0,Cuartos de Final,65,Cristian Tello,Sustitución,Entra al campo (Sale Andrés Iniesta),"Cuartos de Final vs Milan (Wednesday March 28, 2012)"
1324479335,"Wednesday March 28, 2012",Milan,0-0,Cuartos de Final,67,Urby Emanuelson,Sustitución,Entra al campo (Sale Kevin-Prince Boateng),"Cuartos de Final vs Milan (Wednesday March 28, 2012)"
1324479335,"Wednesday March 28, 2012",Milan,0-0,Cuartos de Final,70,Massimo Ambrosini,Tarjeta Amarilla,0:0  — Yellow Card,"Cuartos de Final vs Milan (Wednesday March 28, 2012)"
1324479335,"Wednesday March 28, 2012",Milan,0-0,Cuartos de Final,75,Djamel Mesbah,Sustitución,Entra al campo (Sale Alessandro Nesta),"Cuartos de Final vs Milan (Wednesday March 28, 2012)"
1324479335,"Wednesday March 28, 2012",Milan,0-0,Cuartos de Final,76,Pedro,Sustitución,Entra al campo (Sale Alexis Sánchez),"Cuartos de Final vs Milan (Wednesday March 28, 2012)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,14,Mark van Bommel,Gol,Own Goal,"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,20,Zlatan Ibrahimović,Gol,Goal,"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,24,Alberto Aquilani,Tarjeta Amarilla,1:1  — Yellow Card,"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,30,Alberto Aquilani,Tarjeta Roja,1:1  — Second Yellow Card,"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,31,Lionel Messi,Tarjeta Amarilla,1:1  — Yellow Card,"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,31,Lionel Messi,Gol,De Penalti,"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,34,Mark van Bommel,Tarjeta Amarilla,1:2  — Yellow Card,"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,43,Carles Puyol,Tarjeta Amarilla,1:2  — Yellow Card,"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,46,Alexandre Pato,Sustitución,Entra al campo (Sale Robinho),"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,47,Éric Abidal,Tarjeta Amarilla,1:2  — Yellow Card,"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,54,Kevin-Prince Boateng,Gol,Goal,"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,63,Xavi,Gol,Goal,"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,66,Daniele Bonera,Sustitución,Entra al campo (Sale Alessandro Nesta),"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,68,Alexis Sánchez,Sustitución,Entra al campo (Sale David Villa),"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,72,Antonio Nocerino,Sustitución,Entra al campo (Sale Mark van Bommel),"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,80,Pedro,Sustitución,Entra al campo (Sale Cesc Fàbregas),"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,85,Javier Mascherano,Tarjeta Amarilla,2:3  — Yellow Card,"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,86,Gianluca Zambrotta,Tarjeta Amarilla,2:3  — Yellow Card,"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
3221686141,"Wednesday November 23, 2011",Milan,2-3,Fase de Grupos,90+1,Jonathan dos Santos,Sustitución,Entra al campo (Sale Thiago Alcántara),"Fase de Grupos vs Milan (Wednesday November 23, 2011)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,10,Eric García,Tarjeta Roja,0:0  — Red Card,"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,16,Maghnes Akliouche,Gol,Asistencia de Vanderson,"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,28,Lamine Yamal,Gol,Asistencia de Marc Casado,"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,29,Eliesse Ben Seghir,Tarjeta Amarilla,1:1  — Yellow Card,"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,36,Lamine Camara,Tarjeta Amarilla,1:1  — Yellow Card,"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,46,Aleksandr Golovin,Sustitución,Entra al campo (Sale Lamine Camara),"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,59,George Ilenikhena,Sustitución,Entra al campo (Sale Breel Embolo),"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,70,Folarin Balogun,Sustitución,Entra al campo (Sale Takumi Minamino),"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,70,Caio Henrique Oliveira Silva,Sustitución,Entra al campo (Sale Eliesse Ben Seghir),"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,71,George Ilenikhena,Gol,Asistencia de Vanderson,"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,75,Iñigo Martínez,Tarjeta Amarilla,2:1  — Yellow Card,"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,80,Ferrán Torres,Sustitución,Entra al campo (Sale Pau Cubarsí),"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,80,Gerard Martín,Sustitución,Entra al campo (Sale Lamine Yamal),"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,80,Sergi Dominguez,Sustitución,Entra al campo (Sale Robert Lewandowski),"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,83,Pablo Torre,Sustitución,Entra al campo (Sale Pedri),"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,85,Alejandro Balde,Tarjeta Amarilla,2:1  — Yellow Card,"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,85,Marc Casado,Tarjeta Amarilla,2:1  — Yellow Card,"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,88,Christian Mawissa,Sustitución,Entra al campo (Sale Vanderson),"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,88,Ansu Fati,Sustitución,Entra al campo (Sale Alejandro Balde),"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,90+2,Christian Mawissa,Tarjeta Amarilla,2:1  — Yellow Card,"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
546009144,"Thursday September 19, 2024",Monaco,2-1,Fase Eliminatoria,90+6,Folarin Balogun,Tarjeta Amarilla,2:1  — Yellow Card,"Fase Eliminatoria vs Monaco (Thursday September 19, 2024)"
1593901533,"Tuesday October 18, 2005",Panathinaikos,0-0,Fase de Grupos,10,Sándor Torghelle,Tarjeta Amarilla,0:0  — Yellow Card,"Fase de Grupos vs Panathinaikos (Tuesday October 18, 2005)"
1593901533,"Tuesday October 18, 2005",Panathinaikos,0-0,Fase de Grupos,37,Mark van Bommel,Tarjeta Amarilla,0:0  — Yellow Card,"Fase de Grupos vs Panathinaikos (Tuesday October 18, 2005)"
1593901533,"Tuesday October 18, 2005",Panathinaikos,0-0,Fase de Grupos,44,Anthony Šerić,Tarjeta Amarilla,0:0  — Yellow Card,"Fase de Grupos vs Panathinaikos (Tuesday October 18, 2005)"
1593901533,"Tuesday October 18, 2005",Panathinaikos,0-0,Fase de Grupos,56,Thiago Motta,Sustitución,Entra al campo (Sale Mark van Bommel),"Fase de Grupos vs Panathinaikos (Tuesday October 18, 2005)"
1593901533,"Tuesday October 18, 2005",Panathinaikos,0-0,Fase de Grupos,59,Sotiris Leontiou,Sustitución,Entra al campo (Sale Sándor Torghelle),"Fase de Grupos vs Panathinaikos (Tuesday October 18, 2005)"
1593901533,"Tuesday October 18, 2005",Panathinaikos,0-0,Fase de Grupos,67,Lionel Messi,Sustitución,Entra al campo (Sale Henrik Larsson),"Fase de Grupos vs Panathinaikos (Tuesday October 18, 2005)"
1593901533,"Tuesday October 18, 2005",Panathinaikos,0-0,Fase de Grupos,73,Xavi,Tarjeta Amarilla,0:0  — Yellow Card,"Fase de Grupos vs Panathinaikos (Tuesday October 18, 2005)"
1593901533,"Tuesday October 18, 2005",Panathinaikos,0-0,Fase de Grupos,76,Andrés Iniesta,Sustitución,Entra al campo (Sale Xavi),"Fase de Grupos vs Panathinaikos (Tuesday October 18, 2005)"
1593901533,"Tuesday October 18, 2005",Panathinaikos,0-0,Fase de Grupos,76,Dimitris Papadopoulos,Sustitución,Entra al campo (Sale Ezequiel González),"Fase de Grupos vs Panathinaikos (Tuesday October 18, 2005)"
1593901533,"Tuesday October 18, 2005",Panathinaikos,0-0,Fase de Grupos,88,Nordin Wooter,Sustitución,Entra al campo (Sale Anthony Šerić),"Fase de Grupos vs Panathinaikos (Tuesday October 18, 2005)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,18,Gerard Piqué,Tarjeta Amarilla,0:0  — Yellow Card,"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,38,Lionel Messi,Gol,Goal,"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,46,Cesc Fàbregas,Sustitución,Entra al campo (Sale Lionel Messi),"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,62,Jordi Alba,Tarjeta Amarilla,0:1  — Yellow Card,"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,65,Blaise Matuidi,Tarjeta Amarilla,0:1  — Yellow Card,"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,66,Jérémy Ménez,Sustitución,Entra al campo (Sale Ezequiel Lavezzi),"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,68,David Beckham,Tarjeta Amarilla,0:1  — Yellow Card,"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,70,Marco Verratti,Sustitución,Entra al campo (Sale David Beckham),"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,75,Javier Mascherano,Tarjeta Amarilla,0:1  — Yellow Card,"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,76,Kévin Gameiro,Sustitución,Entra al campo (Sale Javier Pastore),"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,79,Zlatan Ibrahimović,Gol,Goal,"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,81,Cristian Tello,Sustitución,Entra al campo (Sale David Villa),"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,84,Marc Bartra,Sustitución,Entra al campo (Sale Javier Mascherano),"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,85,Dani Alves,Tarjeta Amarilla,1:1  — Yellow Card,"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,87,Zlatan Ibrahimović,Tarjeta Amarilla,1:1  — Yellow Card,"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,89,Xavi,Gol,De Penalti,"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,89,Salvatore Sirigu,Tarjeta Amarilla,1:2  — Yellow Card,"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1999881512,"Tuesday April 2, 2013",Paris Saint-Germain,2-2,Cuartos de Final,90+4,Blaise Matuidi,Gol,Goal,"Cuartos de Final vs Paris Saint-Germain (Tuesday April 2, 2013)"
1388414820,"Wednesday November 28, 2018",PSV Eindhoven,1-2,Fase de Grupos,25,Jorrit Hendrix,Tarjeta Amarilla,0:0  — Yellow Card,"Fase de Grupos vs PSV Eindhoven (Wednesday November 28, 2018)"
