id_partido,fecha,equipo_rival,minuto,jugador_implicado,tipo_evento,detalle_accion,fase
209727079,"Tuesday April 21, 2015",Paris Saint-Germain,0,Jordi Alba,TITULAR,Alineación Inicial,Champions
209727079,"Tuesday April 21, 2015",Paris Saint-Germain,0,Dani Alves,TITULAR,Alineación Inicial,Champions
209727079,"Tuesday April 21, 2015",Paris Saint-Germain,0,Sergio Busquets,TITULAR,Alineación Inicial,Champions
209727079,"Tuesday April 21, 2015",Paris Saint-Germain,0,Andrés Iniesta,TITULAR,Alineación Inicial,Champions
209727079,"Tuesday April 21, 2015",Paris Saint-Germain,0,Javier Mascherano,TITULAR,Alineación Inicial,Champions
209727079,"Tuesday April 21, 2015",Paris Saint-Germain,0,Lionel Messi,TITULAR,Alineación Inicial,Champions
209727079,"Tuesday April 21, 2015",Paris Saint-Germain,0,Neymar,TITULAR,Alineación Inicial,Champions
209727079,"Tuesday April 21, 2015",Paris Saint-Germain,0,Gerard Piqué,TITULAR,Alineación Inicial,Champions
209727079,"Tuesday April 21, 2015",Paris Saint-Germain,0,Ivan Rakitić,TITULAR,Alineación Inicial,Champions
209727079,"Tuesday April 21, 2015",Paris Saint-Germain,0,Luis Suárez,TITULAR,Alineación Inicial,Champions
209727079,"Tuesday April 21, 2015",Paris Saint-Germain,0,Marc-André ter Stegen,TITULAR,Alineación Inicial,Champions
477976557,"Wednesday December 10, 2014",Paris Saint-Germain,0,Marc Bartra,TITULAR,Alineación Inicial,Champions
477976557,"Wednesday December 10, 2014",Paris Saint-Germain,0,Sergio Busquets,TITULAR,Alineación Inicial,Champions
477976557,"Wednesday December 10, 2014",Paris Saint-Germain,0,Andrés Iniesta,TITULAR,Alineación Inicial,Champions
477976557,"Wednesday December 10, 2014",Paris Saint-Germain,0,Javier Mascherano,TITULAR,Alineación Inicial,Champions
477976557,"Wednesday December 10, 2014",Paris Saint-Germain,0,Jérémy Mathieu,TITULAR,Alineación Inicial,Champions
477976557,"Wednesday December 10, 2014",Paris Saint-Germain,0,Lionel Messi,TITULAR,Alineación Inicial,Champions
477976557,"Wednesday December 10, 2014",Paris Saint-Germain,0,Neymar,TITULAR,Alineación Inicial,Champions
477976557,"Wednesday December 10, 2014",Paris Saint-Germain,0,Pedro,TITULAR,Alineación Inicial,Champions
477976557,"Wednesday December 10, 2014",Paris Saint-Germain,0,Gerard Piqué,TITULAR,Alineación Inicial,Champions
